time	M_3hanthrn_c	M_5hoxnfkyn_c	M_5htrp_c	M_Lfmkynr_c	M_Lkynr_c	M_cmusa_c	M_hLkynr_c	M_nmtrpta_c	M_quln_c	M_srtn_c	M_trp_DASH_L_c	M_trypta_c	M_nicrnt_c	M_nformanth_c	M_5hxkyn_c	M_ahcys_c	M_akg_c	M_ala_DASH_L_c	M_amet_c	M_anth_c	M_dhbpt_c	M_for_c	M_glu_DASH_L_c	M_id3acald_c	M_indpyr_c	M_thbpt	M_trna_trp_c	M_trp_L_trna_c	M_amp_c	M_atp_c	M_co2_c	M_h2o2_c	M_h2o_c	M_h_c	M_nadp_c	M_nadph_c	M_nh4_c	M_o2_c	M_o2s_c	M_ppi_c	M_Cinnavalininate_c	M_kynate_c	TRP_ex	M_prpp_c	M_dnad_c	M_am6sa_c	M_5hoxindact_c	M_Nacsertn_c	M_accoa_c	M_coa_c	M_Xanthurenate	M_f5hoxkyn_c	M_nndmtrpta_c	M_nmsrtn_c	M_Nactrypta_c	M_Lkynr_ex
17.821782178217823	3.2976768264212475e-06	2.328526289748399e-10	9.864854344373971e-07	2.1840015266305595e-05	0.0026324368288105564	1.1218172219090415e-05	1.1966020248522033e-05	2.599474541782099e-09	1.7844961073314106e-15	7.763065949792626e-08	0.00012006438647440284	3.590902041438527e-09	9.500214814640226e-16	7.141526602111184e-09	0.0	1.0	0.9999999518	1.0	0.9999999518	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1e-05	0.0	0.999999951844375	0.999999951844375	0.999999951844375	0.0	1.0	1.0	0.0	0.03	0.0	1.0	0.0	0.0	1.0	1.0	0.005	1.0	0.0	1.0	1.0	0.0	0.999999951844375	1.0	0.0	0.0	0.0	0.0	0.0	0.0
18.81188118811881	3.2976768264212475e-06	2.328526289748399e-10	9.864854344373971e-07	2.1840015266305595e-05	0.0026324368288105564	1.1218172219090415e-05	1.1966020248522033e-05	2.599474541782099e-09	1.7844961073314106e-15	7.763065949792626e-08	0.00012006438647440284	3.590902041438527e-09	9.500214814640226e-16	7.141526602111184e-09	0.0	1.0	0.9999999518	1.0	0.9999999518	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1e-05	0.0	0.999999951844375	0.999999951844375	0.999999951844375	0.0	1.0	1.0	0.0	0.03	0.0	1.0	0.0	0.0	1.0	1.0	0.005	1.0	0.0	1.0	1.0	0.0	0.999999951844375	1.0	0.0	0.0	0.0	0.0	0.0	0.0
19.801980198019802	3.2976768264212475e-06	2.328526289748399e-10	9.86485434437397e-07	2.1840015266305595e-05	0.0026324368288105564	1.1218172219090415e-05	1.1966020248522033e-05	2.599474541782099e-09	1.7844961073314106e-15	7.763065949792626e-08	0.00012006438647440284	3.590902041438527e-09	9.500214814640224e-16	7.141526602111184e-09	0.0	1.0	0.9999999518	1.0	0.9999999518	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1e-05	0.0	0.999999951844375	0.999999951844375	0.999999951844375	0.0	1.0	1.0	0.0	0.03	0.0	1.0	0.0	0.0	1.0	1.0	0.005	1.0	0.0	1.0	1.0	0.0	0.999999951844375	1.0	0.0	0.0	0.0	0.0	0.0	0.0
20.792079207920793	3.2976768264212475e-06	2.328526289748399e-10	9.86485434437397e-07	2.1840015266305595e-05	0.0026324368288105564	1.1218172219090415e-05	1.1966020248522033e-05	2.599474541782099e-09	1.7844961073314106e-15	7.763065949792626e-08	0.00012006438647440284	3.590902041438527e-09	9.500214814640224e-16	7.141526602111184e-09	0.0	1.0	0.9999999518	1.0	0.9999999518	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1e-05	0.0	0.999999951844375	0.999999951844375	0.999999951844375	0.0	1.0	1.0	0.0	0.03	0.0	1.0	0.0	0.0	1.0	1.0	0.005	1.0	0.0	1.0	1.0	0.0	0.999999951844375	1.0	0.0	0.0	0.0	0.0	0.0	0.0
21.78217821782178	3.2976768264212475e-06	2.328526289748399e-10	9.86485434437397e-07	2.1840015266305595e-05	0.0026324368288105564	1.1218172219090415e-05	1.1966020248522033e-05	2.599474541782099e-09	1.7844961073314106e-15	7.763065949792626e-08	0.00012006438647440284	3.590902041438527e-09	9.500214814640224e-16	7.141526602111184e-09	0.0	1.0	0.9999999518	1.0	0.9999999518	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1e-05	0.0	0.999999951844375	0.999999951844375	0.999999951844375	0.0	1.0	1.0	0.0	0.03	0.0	1.0	0.0	0.0	1.0	1.0	0.005	1.0	0.0	1.0	1.0	0.0	0.999999951844375	1.0	0.0	0.0	0.0	0.0	0.0	0.0
22.77227722772277	3.2976768264212475e-06	2.328526289748399e-10	9.86485434437397e-07	2.1840015266305595e-05	0.0026324368288105564	1.1218172219090415e-05	1.1966020248522033e-05	2.599474541782099e-09	1.7844961073314106e-15	7.763065949792626e-08	0.00012006438647440284	3.590902041438527e-09	9.500214814640224e-16	7.141526602111184e-09	0.0	1.0	0.9999999518	1.0	0.9999999518	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1e-05	0.0	0.999999951844375	0.999999951844375	0.999999951844375	0.0	1.0	1.0	0.0	0.03	0.0	1.0	0.0	0.0	1.0	1.0	0.005	1.0	0.0	1.0	1.0	0.0	0.999999951844375	1.0	0.0	0.0	0.0	0.0	0.0	0.0
23.762376237623762	3.2976768264212475e-06	2.328526289748399e-10	9.86485434437397e-07	2.1840015266305595e-05	0.0026324368288105564	1.1218172219090415e-05	1.1966020248522033e-05	2.599474541782099e-09	1.7844961073314106e-15	7.763065949792626e-08	0.00012006438647440284	3.590902041438527e-09	9.500214814640224e-16	7.141526602111184e-09	0.0	1.0	0.9999999518	1.0	0.9999999518	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1e-05	0.0	0.999999951844375	0.999999951844375	0.999999951844375	0.0	1.0	1.0	0.0	0.03	0.0	1.0	0.0	0.0	1.0	1.0	0.005	1.0	0.0	1.0	1.0	0.0	0.999999951844375	1.0	0.0	0.0	0.0	0.0	0.0	0.0
24.752475247524753	3.2976768264212475e-06	2.328526289748399e-10	9.86485434437397e-07	2.1840015266305595e-05	0.0026324368288105564	1.1218172219090415e-05	1.1966020248522033e-05	2.599474541782099e-09	1.7844961073314106e-15	7.763065949792626e-08	0.00012006438647440284	3.590902041438527e-09	9.500214814640224e-16	7.141526602111184e-09	0.0	1.0	0.9999999518	1.0	0.9999999518	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1e-05	0.0	0.999999951844375	0.999999951844375	0.999999951844375	0.0	1.0	1.0	0.0	0.03	0.0	1.0	0.0	0.0	1.0	1.0	0.005	1.0	0.0	1.0	1.0	0.0	0.999999951844375	1.0	0.0	0.0	0.0	0.0	0.0	0.0
25.742574257425744	3.2976768264212475e-06	2.328526289748399e-10	9.86485434437397e-07	2.1840015266305595e-05	0.0026324368288105564	1.1218172219090415e-05	1.1966020248522033e-05	2.599474541782099e-09	1.7844961073314106e-15	7.763065949792626e-08	0.00012006438647440284	3.590902041438527e-09	9.500214814640224e-16	7.141526602111184e-09	0.0	1.0	0.9999999518	1.0	0.9999999518	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1e-05	0.0	0.999999951844375	0.999999951844375	0.999999951844375	0.0	1.0	1.0	0.0	0.03	0.0	1.0	0.0	0.0	1.0	1.0	0.005	1.0	0.0	1.0	1.0	0.0	0.999999951844375	1.0	0.0	0.0	0.0	0.0	0.0	0.0
26.73267326732673	3.2976768264212475e-06	2.328526289748399e-10	9.86485434437397e-07	2.1840015266305595e-05	0.0026324368288105564	1.1218172219090415e-05	1.1966020248522033e-05	2.599474541782099e-09	1.7844961073314106e-15	7.763065949792625e-08	0.00012006438647440284	3.590902041438527e-09	9.500214814640224e-16	7.141526602111184e-09	0.0	1.0	0.9999999518	1.0	0.9999999518	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1e-05	0.0	0.999999951844375	0.999999951844375	0.999999951844375	0.0	1.0	1.0	0.0	0.03	0.0	1.0	0.0	0.0	1.0	1.0	0.005	1.0	0.0	1.0	1.0	0.0	0.999999951844375	1.0	0.0	0.0	0.0	0.0	0.0	0.0
27.722772277227723	3.2976768264212475e-06	2.328526289748399e-10	9.86485434437397e-07	2.1840015266305595e-05	0.0026324368288105564	1.1218172219090415e-05	1.1966020248522033e-05	2.599474541782099e-09	1.7844961073314106e-15	7.763065949792625e-08	0.00012006438647440284	3.590902041438527e-09	9.500214814640224e-16	7.141526602111184e-09	0.0	1.0	0.9999999518	1.0	0.9999999518	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1e-05	0.0	0.999999951844375	0.999999951844375	0.999999951844375	0.0	1.0	1.0	0.0	0.03	0.0	1.0	0.0	0.0	1.0	1.0	0.005	1.0	0.0	1.0	1.0	0.0	0.999999951844375	1.0	0.0	0.0	0.0	0.0	0.0	0.0
28.712871287128714	3.2976768264212475e-06	2.328526289748399e-10	9.86485434437397e-07	2.1840015266305595e-05	0.0026324368288105564	1.1218172219090414e-05	1.1966020248522033e-05	2.599474541782099e-09	1.7844961073314106e-15	7.763065949792625e-08	0.00012006438647440284	3.590902041438527e-09	9.500214814640224e-16	7.141526602111184e-09	0.0	1.0	0.9999999518	1.0	0.9999999518	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1e-05	0.0	0.999999951844375	0.999999951844375	0.999999951844375	0.0	1.0	1.0	0.0	0.03	0.0	1.0	0.0	0.0	1.0	1.0	0.005	1.0	0.0	1.0	1.0	0.0	0.999999951844375	1.0	0.0	0.0	0.0	0.0	0.0	0.0
29.7029702970297	3.2976768264212475e-06	2.328526289748399e-10	9.86485434437397e-07	2.1840015266305595e-05	0.0026324368288105564	1.1218172219090414e-05	1.1966020248522033e-05	2.599474541782099e-09	1.7844961073314106e-15	7.763065949792625e-08	0.00012006438647440284	3.590902041438527e-09	9.500214814640224e-16	7.141526602111184e-09	0.0	1.0	0.9999999518	1.0	0.9999999518	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1e-05	0.0	0.999999951844375	0.999999951844375	0.999999951844375	0.0	1.0	1.0	0.0	0.03	0.0	1.0	0.0	0.0	1.0	1.0	0.005	1.0	0.0	1.0	1.0	0.0	0.999999951844375	1.0	0.0	0.0	0.0	0.0	0.0	0.0
30.693069306930692	3.2976768264212475e-06	2.328526289748399e-10	9.86485434437397e-07	2.1840015266305595e-05	0.002632436828810556	1.1218172219090414e-05	1.1966020248522032e-05	2.599474541782099e-09	1.7844961073314106e-15	7.763065949792625e-08	0.00012006438647440284	3.590902041438527e-09	9.500214814640224e-16	7.141526602111184e-09	0.0	1.0	0.9999999518	1.0	0.9999999518	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1e-05	0.0	0.999999951844375	0.999999951844375	0.999999951844375	0.0	1.0	1.0	0.0	0.03	0.0	1.0	0.0	0.0	1.0	1.0	0.005	1.0	0.0	1.0	1.0	0.0	0.999999951844375	1.0	0.0	0.0	0.0	0.0	0.0	0.0
31.683168316831683	3.2976768264212475e-06	2.328526289748399e-10	9.86485434437397e-07	2.1840015266305595e-05	0.002632436828810556	1.1218172219090414e-05	1.1966020248522032e-05	2.599474541782099e-09	1.7844961073314106e-15	7.763065949792625e-08	0.00012006438647440284	3.590902041438527e-09	9.500214814640224e-16	7.141526602111184e-09	0.0	1.0	0.9999999518	1.0	0.9999999518	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1e-05	0.0	0.999999951844375	0.999999951844375	0.999999951844375	0.0	1.0	1.0	0.0	0.03	0.0	1.0	0.0	0.0	1.0	1.0	0.005	1.0	0.0	1.0	1.0	0.0	0.999999951844375	1.0	0.0	0.0	0.0	0.0	0.0	0.0
32.67326732673267	3.2976768264212475e-06	2.328526289748399e-10	9.86485434437397e-07	2.1840015266305595e-05	0.002632436828810556	1.1218172219090414e-05	1.1966020248522032e-05	2.599474541782099e-09	1.7844961073314106e-15	7.763065949792625e-08	0.00012006438647440282	3.590902041438527e-09	9.500214814640224e-16	7.141526602111184e-09	0.0	1.0	0.9999999518	1.0	0.9999999518	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1e-05	0.0	0.999999951844375	0.999999951844375	0.999999951844375	0.0	1.0	1.0	0.0	0.03	0.0	1.0	0.0	0.0	1.0	1.0	0.005	1.0	0.0	1.0	1.0	0.0	0.999999951844375	1.0	0.0	0.0	0.0	0.0	0.0	0.0
33.663366336633665	3.2976768264212475e-06	2.328526289748399e-10	9.86485434437397e-07	2.1840015266305595e-05	0.002632436828810556	1.1218172219090414e-05	1.1966020248522032e-05	2.599474541782099e-09	1.7844961073314106e-15	7.763065949792625e-08	0.00012006438647440282	3.590902041438527e-09	9.500214814640224e-16	7.141526602111185e-09	0.0	1.0	0.9999999518	1.0	0.9999999518	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1e-05	0.0	0.999999951844375	0.999999951844375	0.999999951844375	0.0	1.0	1.0	0.0	0.03	0.0	1.0	0.0	0.0	1.0	1.0	0.005	1.0	0.0	1.0	1.0	0.0	0.999999951844375	1.0	0.0	0.0	0.0	0.0	0.0	0.0
34.65346534653465	3.2976768264212475e-06	2.328526289748399e-10	9.86485434437397e-07	2.1840015266305595e-05	0.002632436828810556	1.1218172219090414e-05	1.1966020248522032e-05	2.599474541782099e-09	1.7844961073314106e-15	7.763065949792625e-08	0.00012006438647440282	3.590902041438527e-09	9.500214814640224e-16	7.141526602111185e-09	0.0	1.0	0.9999999518	1.0	0.9999999518	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1e-05	0.0	0.999999951844375	0.999999951844375	0.999999951844375	0.0	1.0	1.0	0.0	0.03	0.0	1.0	0.0	0.0	1.0	1.0	0.005	1.0	0.0	1.0	1.0	0.0	0.999999951844375	1.0	0.0	0.0	0.0	0.0	0.0	0.0
