time	ATP	NAD	AcCoA	KG	Cit	OAA	Pyr	H	He	O2	iP	H2O	ADP	NADH
45.54455445544554	3.266929413650779	0.930712284696849	0.06542483466419396	0.26700572339917883	0.40622945483353934	0.005268830823583053	0.13965572359195857	1.0	1.0	1.0	2.44	1.0	0.893070586349221	0.1392877153031511
46.53465346534654	3.266230465867158	0.9309736054620182	0.06548488687892301	0.26663560547543164	0.40589829858767973	0.0052645250385595956	0.13964918650386218	1.0	1.0	1.0	2.44	1.0	0.8937695341328422	0.13902639453798182
47.524752475247524	3.2655237575316787	0.931234204444992	0.06554740834392603	0.2662639829852201	0.40557956663135497	0.00526011444848275	0.13964279431564658	1.0	1.0	1.0	2.44	1.0	0.8944762424683215	0.138765795555008
48.51485148514851	3.264810463348138	0.9314937015913193	0.06561210096242051	0.2658914383760958	0.40527298665113565	0.005255614726394043	0.13963656456487103	1.0	1.0	1.0	2.44	1.0	0.8951895366518623	0.13850629840868078
49.504950495049506	3.264091727955427	0.9317517464502155	0.06567869302766983	0.2655185215679428	0.4049782753384634	0.005251040169351441	0.13963051172653004	1.0	1.0	1.0	2.44	1.0	0.895908272044573	0.13824825354978454
50.495049504950494	3.263368660620615	0.9320080168031956	0.06574693639622366	0.2651457510258365	0.40469514127396516	0.005246403842877268	0.13962464756576895	1.0	1.0	1.0	2.44	1.0	0.8966313393793852	0.1379919831968045
51.48514851485149	3.262642331557195	0.9322622172612297	0.06581660401745029	0.26477361479777883	0.4044232873700984	0.0052417177060072	0.13961898145220508	1.0	1.0	1.0	2.44	1.0	0.8973576684428051	0.13773778273877035
52.475247524752476	3.261913769319832	0.9325140778709219	0.06588748774869034	0.2644025715374886	0.40416241296658895	0.005236992721331285	0.13961352064087093	1.0	1.0	1.0	2.44	1.0	0.898086230680168	0.13748592212907818
53.46534653465346	3.2611839591246095	0.9327633527349215	0.06595939642345085	0.2640330515109286	0.4039122156198029	0.005232238951787203	0.13960827052416852	1.0	1.0	1.0	2.44	1.0	0.8988160408753907	0.13723664726507856
54.45544554455446	3.2604538420022355	0.9330098186652831	0.06603215418590128	0.26366545759048354	0.4036723925747341	0.005227465643801794	0.13960323485193743	1.0	1.0	1.0	2.44	1.0	0.8995461579977646	0.13699018133471697
55.445544554455445	3.2597243143368635	0.9332532738696733	0.06610559897657452	0.2633001662436313	0.40344264206028196	0.005222681303054506	0.13959841593272315	1.0	1.0	1.0	2.44	1.0	0.9002756856631366	0.1367467261303268
56.43564356435643	3.258996227840542	0.9334935366802799	0.06617958119375665	0.2629375285138928	0.4032226643800525	0.005217893761253981	0.139593814813196	1.0	1.0	1.0	2.44	1.0	0.9010037721594579	0.13650646331972016
57.42574257425743	3.258270390027281	0.9337304443423952	0.06625396257180913	0.2625778709909059	0.4030121627525921	0.005213110231911178	0.13958943143042502	1.0	1.0	1.0	2.44	1.0	0.901729609972719	0.1362695556576049
58.415841584158414	3.2575475649192813	0.933963851856101	0.06632861519663208	0.26222149676787465	0.40281084399890565	0.005208337362152309	0.1395852647471067	1.0	1.0	1.0	2.44	1.0	0.9024524350807188	0.13603614814389908
59.4059405940594	3.2568284738210576	0.9341936308626925	0.06640342060615276	0.26186868638961036	0.4026184191375888	0.005203581275114697	0.13958131287508493	1.0	1.0	1.0	2.44	1.0	0.9031715261789426	0.1358063691373076
60.396039603960396	3.2561137962283047	0.9344196685890533	0.06647826898490929	0.26151969878582376	0.4024346038793154	0.00519884761310132	0.1395775731871463	1.0	1.0	1.0	2.44	1.0	0.9038862037716955	0.13558033141094672
61.386138613861384	3.255404170820915	0.9346418668306151	0.06655305845292475	0.26117477218741597	0.40225911901999584	0.005194141574377579	0.13957404241656426	1.0	1.0	1.0	2.44	1.0	0.904595829179085	0.13535813316938494
62.37623762376238	3.254700196607845	0.9348601409992857	0.06662769444568688	0.2608341250243787	0.4020916907372613	0.00518946794523742	0.13957071674481483	1.0	1.0	1.0	2.44	1.0	0.9052998033921553	0.13513985900071435
63.366336633663366	3.2540024341057263	0.9350744192141309	0.06670208917146284	0.2604979568035833	0.4019320508074156	0.005184831128585789	0.13956759187905904	1.0	1.0	1.0	2.44	1.0	0.9059975658942738	0.13492558078586914
64.35643564356435	3.2533114065471276	0.9352846414409852	0.06677616111996229	0.26016644896800023	0.40177993677243373	0.005180235170187646	0.13956466312259802	1.0	1.0	1.0	2.44	1.0	0.9066885934528726	0.13471535855901484
65.34653465346534	3.252627601082902	0.9354907586820037	0.066849834626512	0.25983976573177836	0.40163509205471354	0.005175683782493992	0.1395619254376492	1.0	1.0	1.0	2.44	1.0	0.9073723989170981	0.13450924131799635
66.33663366336634	3.251951469972481	0.9356927322044848	0.06692303947008182	0.2595180548935745	0.40149726604268904	0.005171180366848471	0.13955937350328657	1.0	1.0	1.0	2.44	1.0	0.9080485300275192	0.13430726779551527
67.32673267326733	3.2512834318031634	0.9358905328148045	0.06699571051660427	0.2592014486262029	0.40136621413430373	0.0051667280332863465	0.13955700176707167	1.0	1.0	1.0	2.44	1.0	0.9087165681968368	0.13410946718519556
68.31683168316832	3.2506238727003374	0.9360841401716827	0.06706778740002468	0.25889006424219524	0.4012416977474696	0.005162329618620622	0.13955480449118002	1.0	1.0	1.0	2.44	1.0	0.9093761272996628	0.13391585982831733
69.3069306930693	3.249973147525716	0.9362735421404369	0.06713921423238386	0.25858400493546074	0.40112348430746186	0.005157987703104181	0.13955277579404402	1.0	1.0	1.0	2.44	1.0	0.9100268524742843	0.13372645785956316
70.29702970297029	3.2493315810502503	0.9364587341828876	0.0672099393387128	0.25828336049868844	0.4010113472159769	0.005153704625902233	0.13955090968805609	1.0	1.0	1.0	2.44	1.0	0.9106684189497498	0.13354126581711245
71.2871287128713	3.2486994691113313	0.9366397187835089	0.06727991501431571	0.2579882080164128	0.40090506580438784	0.005149482499429007	0.13954920011363559	1.0	1.0	1.0	2.44	1.0	0.9113005308886688	0.13336028121649113
72.27722772277228	3.2480770797507788	0.9368165049088508	0.06734909730241691	0.2576986125338371	0.4008044252732756	0.0051453232226537785	0.13954764096989522	1.0	1.0	1.0	2.44	1.0	0.9119229202492214	0.13318349509114924
73.26732673267327	3.2474646543338053	0.9369891074996567	0.06741744579022844	0.2574146277014068	0.40070921662034203	0.00514122849343412	0.13954622614211049	1.0	1.0	1.0	2.44	1.0	0.9125353456661949	0.13301089250034337
74.25742574257426	3.246862408646405	0.9371575469918982	0.06748492342000681	0.2571362963969106	0.40061923655985376	0.005137199820063787	0.1395449495264618	1.0	1.0	1.0	2.44	1.0	0.9131375913535953	0.13284245300810182
75.24752475247524	3.2462705339682736	0.9373218488678838	0.06755149631453566	0.2568636513236233	0.40053428743475294	0.005133238532053073	0.13954380505205863	1.0	1.0	1.0	2.44	1.0	0.9137294660317266	0.13267815113211623
76.23762376237623	3.245689198118296	0.9374820432353745	0.06761713361470349	0.25659671558482544	0.40045417712385073	0.005129345790259721	0.13954278670056297	1.0	1.0	1.0	2.44	1.0	0.9143108018817041	0.13251795676462552
77.22772277227723	3.245118546470482	0.9376381644405561	0.06768180733065061	0.2563355032290553	0.4003787189442543	0.005125522596232912	0.1395418885230211	1.0	1.0	1.0	2.44	1.0	0.9148814535295182	0.13236183555944392
78.21782178217822	3.244558702977055	0.9377902506777679	0.06774549219106814	0.25608001979863704	0.400307731554598	0.005121769801627207	0.13954110465702094	1.0	1.0	1.0	2.44	1.0	0.9154412970229453	0.13220974932223217
79.20792079207921	3.2440097710987184	0.9379383436825629	0.0678081655262265	0.2558302628019399	0.4002410388476849	0.005118088115776548	0.13954042933681607	1.0	1.0	1.0	2.44	1.0	0.9159902289012818	0.13206165631743716
80.1980198019802	3.2434718348714666	0.9380824882893484	0.0678698070962938	0.2555862223065294	0.400178469861315	0.005114478116313672	0.13953985691480697	1.0	1.0	1.0	2.44	1.0	0.9165281651285335	0.1319175117106517
81.18811881188118	3.2429449596831676	0.938222732298088	0.0679303990378357	0.25534788125724966	0.4001198586539328	0.005110940252835673	0.1395393818578482	1.0	1.0	1.0	2.44	1.0	0.9170550403168325	0.13177726770191212
82.17821782178218	3.242429193332871	0.9383591260170289	0.06798992568623365	0.25511521607799076	0.40006504421897504	0.005107474858017053	0.13953899876991183	1.0	1.0	1.0	2.44	1.0	0.9175708066671291	0.1316408739829712
83.16831683168317	3.2419245667791734	0.9384917221396757	0.06804837352319275	0.2548881969750861	0.40001387036418123	0.005104082151232225	0.1395387023878095	1.0	1.0	1.0	2.44	1.0	0.9180754332208267	0.13150827786032437
84.15841584158416	3.24143109502869	0.938620575434408	0.06810573104904682	0.2546667883969	0.3999661856192438	0.005100762246363598	0.1395384875925821	1.0	1.0	1.0	2.44	1.0	0.9185689049713099	0.13137942456559204
85.14851485148515	3.2409487780348982	0.9387457424782836	0.06816198867864359	0.2544509494697107	0.39992184312655277	0.0050975151585961834	0.1395383494166133	1.0	1.0	1.0	2.44	1.0	0.9190512219651019	0.1312542575217165
86.13861386138613	3.2404776013861967	0.9388672815089463	0.06821713866591196	0.2542406342946757	0.3998807005459973	0.005094340809019342	0.13953828304302882	1.0	1.0	1.0	2.44	1.0	0.9195223986138035	0.1311327184910538
87.12871287128712	3.2400175372097904	0.9389852521453125	0.06827117499384142	0.2540357923925608	0.3998426199489292	0.005091239031646761	0.13953828381398636	1.0	1.0	1.0	2.44	1.0	0.9199824627902098	0.13101474785468759
88.11881188118812	3.2395685448660902	0.9390997152397006	0.06832409329892632	0.25383636900020523	0.39980746772300063	0.00508820957803823	0.1395383472302322	1.0	1.0	1.0	2.44	1.0	0.9204314551339099	0.13090028476029947
89.10891089108911	3.239130571684547	0.9392107327065143	0.06837589079128059	0.2536423053947328	0.39977511447272174	0.005085252122235884	0.13953846895206248	1.0	1.0	1.0	2.44	1.0	0.920869428315453	0.13078926729348572
90.0990099009901	3.238703553768581	0.939318367299727	0.06842656615883913	0.253453539272707	0.39974543491941833	0.005082366266789142	0.13953864480386738	1.0	1.0	1.0	2.44	1.0	0.9212964462314193	0.1306816327002731
91.08910891089108	3.2382874165499804	0.9394226825449433	0.06847611951521614	0.25327000495197977	0.399718307811318	0.005079551545729243	0.1395388707684139	1.0	1.0	1.0	2.44	1.0	0.9217125834500197	0.13057731745505674
92.07920792079207	3.2378820755869904	0.9395237425191725	0.06852455230444965	0.2530916337467852	0.39969361582419277	0.005076807430538791	0.13953914299139464	1.0	1.0	1.0	2.44	1.0	0.9221179244130098	0.13047625748082758
93.06930693069307	3.2374874371292517	0.9396216117636167	0.06857186724256845	0.2529183541858128	0.3996712454729606	0.005074133333525495	0.13953945777728188	1.0	1.0	1.0	2.44	1.0	0.9225125628707485	0.13037838823638337
94.05940594059406	3.237103398749983	0.9397163551500088	0.06861806824557348	0.25275009227903256	0.3996510870221022	0.005071528612099327	0.13953981158878212	1.0	1.0	1.0	2.44	1.0	0.922896601250017	0.13028364484999122
95.04950495049505	3.2367298500305974	0.9398080377324998	0.06866316035487587	0.25258677181192996	0.3996330343901606	0.0050689925733193655	0.1395402010463834	1.0	1.0	1.0	2.44	1.0	0.9232701499694027	0.1301919622675003
96.03960396039604	3.236366673024208	0.9398967246918719	0.06870714968588132	0.25242831450888653	0.39961698507132737	0.005066524476635129	0.13954062292361283	1.0	1.0	1.0	2.44	1.0	0.9236333269757919	0.13010327530812815
97.02970297029702	3.2360137429290923	0.9399824811882879	0.06875004335367363	0.25227464032345526	0.39960284004105684	0.00506412353840482	0.1395410741467117	1.0	1.0	1.0	2.44	1.0	0.9239862570709079	0.1300175188117122
98.01980198019803	3.235670928566576	0.9400653722986507	0.06879184942054942	0.25212566761095895	0.3995905036760293	0.005061788934736884	0.13954155179024233	1.0	1.0	1.0	2.44	1.0	0.9243290714334242	0.12993462770134934
99.00990099009901	3.2353380928971163	0.9401454629293685	0.06883257683788253	0.25198131333082757	0.3995798836711425	0.005059519804780548	0.1395420530740848	1.0	1.0	1.0	2.44	1.0	0.9246619071028839	0.12985453707063155
100.0	3.235015093603448	0.9402228177104026	0.06887223538204147	0.25184149328050903	0.3995708909520646	0.005057315254447202	0.1395425753611019	1.0	1.0	1.0	2.44	1.0	0.9249849063965523	0.12977718228959745
