time	s22	s36	s65	s93	s110	s113	s114	s117	s119	s123	s124	s126	s127	s128	s130	s132	s133	s150	s160	s165	s170	s173	s178	s185	s188	s189	s190	s191	s192	s193	s194	s195	s196	s197	s198	s199	s200	s201	s205	s206	s209	s212	s213	s214	s215	s108	s109	s111	s112	s118	s120	s122	s129	s131	s134	s153	s154	s156	s157	s158
9.900990099009901	0.0003331170759701866	0.0003331170759701866	0.0003331170759701866	1.3303174504467778e-10	6.812744674709711e-11	5.287997216672219e-09	2.4153432808429225e-14	8.307409436930095e-09	1.3873037428027683e-10	9.320800779619107e-09	7.480067855848136e-12	-3.611004432774589e-34	3.608447383536972e-34	3.1946266141742927e-34	0.0	0.0	9.894864241529106e-05	-9.900990099009904e-05	-1.4007430792659869e-07	1.3174972599742887e-07	-1.4007430792659869e-07	1.347786629863017e-07	5.481797492736213e-09	4.8491886122458265e-08	9.95111790298629e-35	0.0	1.791217271218889e-26	0.0	2.757203601330731e-38	6.450409303520254e-06	2.1625736314641496e-07	4.04047456215159e-28	2.9243173345892632e-33	6.91571321307396e-42	6.450409303520254e-06	2.1625736314641501e-07	5.824341973160686e-35	1.0594640885575556e-43	6.450409303520254e-06	2.1625736314641496e-07	-5.3987125426655514e-08	2.9243173345892632e-33	6.91571321307396e-42	5.824341973160686e-35	1.0594640885575564e-43	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
10.89108910891089	0.00033309585893756847	0.00033309585893756847	0.00033309585893756847	1.9122314995122714e-10	9.414842808315673e-11	6.776780554012891e-09	3.5701566696674826e-14	1.0631501879864029e-08	1.9151608878618587e-10	1.247528948966047e-08	1.0013907765834599e-11	-7.848986095697512e-34	7.843244552924293e-34	7.173046816831479e-34	0.0	0.0	0.00010883677471576937	-0.00010891089108910891	-1.657108403922985e-07	1.550565838768834e-07	-1.657108403922985e-07	1.5892380377811692e-07	6.770884088958207e-09	5.487624099790702e-08	2.354983803133255e-34	0.0	3.519587958995099e-26	0.0	6.600043460702738e-38	6.42919227090211e-06	2.3747439576455918e-07	8.41590387010288e-28	6.360473421192065e-33	1.6336615746553964e-41	6.42919227090211e-06	2.3747439576455923e-07	1.2232694527565476e-34	3.0945731091869117e-43	6.42919227090211e-06	2.3747439576455918e-07	-6.166493482565565e-08	6.360473421192065e-33	1.6336615746553964e-41	1.2232694527565476e-34	3.0945731091869117e-43	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
11.881188118811881	0.000333074715368851	0.000333074715368851	0.000333074715368851	2.6535524521189417e-10	1.2626394865311246e-10	8.501470320825493e-09	5.077633755734803e-14	1.3319686835817187e-08	2.565948131792079e-10	1.6261781480086416e-08	1.3056158357487881e-11	-1.598940375029079e-33	1.597731723775389e-33	1.5099717443845271e-33	0.0	0.0	0.00011872368326184624	-0.00011881188118811884	-1.9343852305296545e-07	1.8008927069302922e-07	-1.9343852305296543e-07	1.849235998413085e-07	8.216180741671215e-09	6.151332165475001e-08	5.702921478450131e-34	0.0	6.651863742030211e-26	0.0	1.8392983616541436e-37	6.408048702184571e-06	2.5861796448209716e-07	1.6542253878660044e-27	1.29449107681427e-32	4.828986526493176e-41	6.408048702184571e-06	2.586179644820972e-07	2.610082441419902e-34	9.384655414211771e-43	6.408048702184571e-06	2.5861796448209716e-07	-6.975257548305275e-08	1.29449107681427e-32	4.828986526493176e-41	2.610082441419902e-34	9.384655414211771e-43	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
12.871287128712872	0.00033305364459184814	0.00033305364459184814	0.00033305364459184814	3.636092675499154e-10	1.669695116911764e-10	1.0509051691857717e-08	7.148658635906833e-14	1.6441845851179104e-08	3.389442053390523e-10	2.0878522855368864e-08	1.6766858139546946e-11	-3.421666311916912e-33	3.4189891230168964e-33	3.3445578712339506e-33	0.0	0.0	0.00012860936839575923	-0.00012871287128712875	-2.2323886613408682e-07	2.0676076994124354e-07	-2.2323886613408682e-07	2.1271314481893803e-07	9.83350830447645e-09	6.838406069076337e-08	1.4901481504011433e-33	0.0	1.3355618602378713e-25	0.0	5.5167326604141885e-37	6.386977925181746e-06	2.7968874148492326e-07	3.420856494837229e-27	2.764814658134856e-32	1.5260920866066508e-40	6.386977925181746e-06	2.796887414849233e-07	6.110744728743631e-34	2.888448415518312e-42	6.386977925181746e-06	2.7968874148492326e-07	-7.82464157409247e-08	2.764814658134856e-32	1.5260920866066508e-40	6.11074472874363e-34	2.888448415518312e-42	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
13.861386138613861	0.000333032646916298	0.000333032646916298	0.000333032646916298	4.822795913895099e-10	2.151273425059526e-10	1.2777841403669065e-08	9.688293683578765e-14	1.9965702961199978e-08	4.3629382807658256e-10	2.6234654332033466e-08	2.1072666722908376e-11	-6.013415664254761e-33	6.008632969990373e-33	5.9748701883321134e-33	0.0	0.0	0.0001384938299607229	-0.00013861386138613866	-2.551203893807547e-07	2.3511122357651348e-07	-2.551203893807547e-07	2.423223677176492e-07	1.1615549342113644e-08	7.549725902931513e-08	2.8815420126275324e-33	0.0	2.2750382286911057e-25	0.0	1.1240458408802698e-36	6.365980249631644e-06	3.0068641703502534e-07	5.912612950868859e-27	4.8539088191372016e-32	3.1657298672783314e-40	6.365980249631644e-06	3.006864170350254e-07	1.1243773810063062e-33	6.015271517132547e-42	6.365980249631644e-06	3.0068641703502534e-07	-8.714812914307922e-08	4.8539088191372016e-32	3.1657298672783314e-40	1.1243773810063055e-33	6.015271517132547e-42	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
14.85148514851485	0.0003330117213780855	0.0003330117213780855	0.0003330117213780855	6.364356452170765e-10	2.749468259261968e-10	1.537352374756159e-08	1.3115128449343307e-13	2.3987589630702494e-08	5.569893651562835e-10	3.26400156230634e-08	2.6224111810767445e-11	-1.2614203047635584e-32	1.2603773950728945e-32	1.3028446248634335e-32	0.0	0.0	0.00014837706849512244	-0.0001485148514851485	-2.8905656262369746e-07	2.6501818303859315e-07	-2.8905656262369746e-07	2.736592465156967e-07	1.358357753460233e-08	8.282633756157821e-08	8.645765742865404e-33	0.0	4.408987794918611e-25	0.0	3.87424422937115e-36	6.345054711419122e-06	3.2161195524754684e-07	1.1927068840415855e-26	1.0140404617767022e-31	1.1434776615255957e-39	6.345054711419122e-06	3.216119552475469e-07	2.7699246308468752e-33	2.5545899595193467e-41	6.345054711419122e-06	3.2161195524754684e-07	-9.645251221891434e-08	1.0140404617767022e-31	1.1434776615255957e-39	2.7699246308468746e-33	2.554589959519347e-41	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
15.841584158415841	0.0003329908683624257	0.0003329908683624257	0.0003329908683624257	8.200563932571203e-10	3.4474608949937135e-10	1.826985436608176e-08	1.7261914210951852e-13	2.846901633126648e-08	6.976962733629114e-10	3.997080933307475e-08	3.212109430082227e-11	-2.1929470813027096e-32	2.191101469004781e-32	2.3055892440232242e-32	0.0	0.0	0.00015825908378384442	-0.00015841584158415842	-3.2505798607236973e-07	2.9653057302045064e-07	-3.2505798607236973e-07	3.067605488904722e-07	1.572909291868315e-08	9.038191605095464e-08	1.722404630774607e-32	0.0	7.367675248690176e-25	0.0	8.013871728547596e-36	6.324201695759306e-06	3.4246497090736333e-07	2.0346444968181938e-26	1.7594002207835224e-31	2.392274305115743e-39	6.324201695759306e-06	3.424649709073634e-07	5.1605462771816356e-33	5.539635278355948e-41	6.324201695759306e-06	3.4246497090736333e-07	-1.0616164403086298e-07	1.7594002207835224e-31	2.392274305115743e-39	5.160546277181635e-33	5.539635278355947e-41	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
16.831683168316832	0.00033297008731104504	0.00033297008731104504	0.00033297008731104504	1.0440525051030816e-09	4.273393647913106e-10	2.1503929915708045e-08	2.245234527540835e-13	3.3463577933047994e-08	8.639596390962039e-10	4.842129140487212e-08	3.8920942309915224e-11	-4.0060918309736334e-32	4.0026209960947936e-32	4.335784436311621e-32	0.0	0.0	0.00016813987615044818	-0.00016831683168316833	-3.6310929236534034e-07	3.2957867345346684e-07	-3.6310929236534034e-07	3.415734458441413e-07	1.806361586543527e-08	9.814907098930299e-08	4.0410511796866e-32	0.0	1.266246619708117e-24	0.0	2.110970961620065e-35	6.3034206443786004e-06	3.632460222880692e-07	3.6075109856673094e-26	3.2048434584391215e-31	6.520611022905202e-39	6.3034206443786004e-06	3.6324602228806923e-07	1.034165699389781e-32	1.7831951447163029e-40	6.3034206443786004e-06	3.632460222880692e-07	-1.1627251787772364e-07	3.2048434584391198e-31	6.520611022905202e-39	1.034165699389781e-32	1.7831951447163029e-40	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
17.821782178217823	0.0003329493780020385	0.0003329493780020385	0.0003329493780020385	1.3127608000760847e-09	5.238452645254875e-10	2.509049573312095e-08	2.881508503158464e-13	3.89925775528187e-08	1.057983546865342e-09	5.806867551620311e-08	4.668619128658453e-11	-6.943387492778352e-32	6.937236602641955e-32	7.68361896837927e-32	0.0	0.0	0.0001780194457235435	-0.00017821782178217824	-4.0320437321847515e-07	3.641347717084519e-07	-4.0320437321847515e-07	3.780769386821181e-07	2.059172554091763e-08	1.0612187051718123e-07	8.2893142369164e-32	0.0	2.0894104665003587e-24	0.0	4.616943427398721e-35	6.282711335372044e-06	3.839553312946254e-07	6.106247275013119e-26	5.54250344820174e-31	1.4505364229010952e-38	6.282711335372044e-06	3.8395533129462544e-07	1.9126276898730422e-32	4.27208352454685e-40	6.282711335372044e-06	3.839553312946254e-07	-1.2678393864312408e-07	5.542503448201741e-31	1.4505364229010952e-38	1.9126276898730417e-32	4.27208352454685e-40	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
18.81188118811881	0.00033292874044806654	0.00033292874044806654	0.00033292874044806654	1.6259338472495434e-09	6.341999678778911e-10	2.9028710544555634e-08	3.634279277672853e-13	4.505479977219666e-08	1.279642245830367e-09	6.890855635284649e-08	5.541327336165451e-11	-1.0990996702191963e-31	1.0981124178385172e-31	1.2332536541680916e-31	0.0	0.0	0.00018789779249579262	-0.00018811881188118815	-4.4534357713105246e-07	4.0020044888920813e-07	-4.4534357713105246e-07	4.162722254544188e-07	2.331316068746256e-08	1.1430065306821306e-07	1.444044721265577e-31	0.0	3.2028316074772985e-24	0.0	8.302144709498324e-35	6.262073781400102e-06	4.045928852665668e-07	9.519731293589023e-26	8.761418305252173e-31	2.629079965866246e-38	6.262073781400102e-06	4.0459288526656686e-07	3.146802030987695e-32	8.001862062363716e-40	6.262073781400102e-06	4.045928852665668e-07	-1.3769597451269282e-07	8.761418305252173e-31	2.629079965866246e-38	3.1468020309876946e-32	8.001862062363716e-40	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
19.801980198019802	0.0003329081744507662	0.0003329081744507662	0.0003329081744507662	1.9881368174220524e-09	7.595114800144218e-10	3.3331497186380374e-08	4.5177771300486453e-13	5.166868898788717e-08	1.5311075056336847e-09	8.101405576258384e-08	6.516149091780691e-11	-1.6715930801488133e-31	1.6700718085388004e-31	1.9003230975622157e-31	0.0	0.0	0.0001977749165834992	-0.000198019801980198	-4.895214400503348e-07	4.3775182471185074e-07	-4.895214400503347e-07	4.561409258047188e-07	2.6231799959999573e-08	1.2268042907494109e-07	2.4329676471491747e-31	0.0	4.729526544787079e-24	0.0	1.4613850249992918e-34	6.241507784099799e-06	4.251588825668703e-07	1.4275364113842258e-25	1.3305045487393972e-30	4.688420077685857e-38	6.241507784099799e-06	4.251588825668704e-07	4.983684864262483e-32	1.4948285809429348e-39	6.241507784099799e-06	4.251588825668703e-07	-1.4900755438864498e-07	1.3305045487393972e-30	4.6884200776858737e-38	4.983684864262479e-32	1.4948285809429322e-39	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
20.792079207920793	0.0003328876792313285	0.0003328876792313285	0.0003328876792313285	2.42012992183067e-09	9.045752835919049e-10	3.804852938463246e-08	5.599116419476487e-13	5.8904194642332425e-08	1.8217363753596772e-09	9.468915529095967e-08	7.617769001436677e-11	-2.7787302511671336e-31	2.776134407699202e-31	3.2425880057520058e-31	0.0	0.0	0.00020765081844880572	-0.00020792079207920792	-5.357164934624459e-07	4.766988172947228e-07	-5.357164934624459e-07	4.976124843748598e-07	2.9361987035376163e-08	1.3124289811928003e-07	5.099728129418234e-31	0.0	7.438072367131365e-24	0.0	3.4089613412714516e-34	6.2210125646621134e-06	4.456541020045556e-07	2.3094188427500637e-25	2.2033963935704585e-30	1.1297807696816253e-37	6.2210125646621134e-06	4.456541020045557e-07	9.111255517630144e-32	3.979752330866446e-39	6.2210125646621134e-06	4.456541020045556e-07	-1.6071446152662685e-07	2.2033963935704585e-30	1.1297807696816257e-37	9.111255517630139e-32	3.979752330866446e-39	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
21.78217821782178	0.00033286725484750495	0.00033286725484750495	0.00033286725484750495	2.919332473756527e-09	1.0688723307997988e-09	4.317651410871692e-08	6.869192990921117e-13	6.675703517982874e-08	2.150530210639707e-09	1.0990511285321357e-07	8.843842174996154e-11	-4.340336003167069e-31	4.336208973843032e-31	5.1552043330016715e-31	0.0	0.0	0.00021752549805541873	-0.00021782178217821783	-5.839303350814516e-07	5.17046756974741e-07	-5.839303350814516e-07	5.406915423706118e-07	3.270298300947178e-08	1.3998894387888022e-07	9.133439964251864e-31	0.0	1.1166640102642275e-23	0.0	6.416573905464564e-34	6.200588180838571e-06	4.6607848582809764e-07	3.5391564845007925e-25	3.4325106711984364e-30	2.155990050306011e-37	6.200588180838571e-06	4.6607848582809775e-07	1.5140694459652623e-31	7.891701982386447e-39	6.200588180838571e-06	4.6607848582809764e-07	-1.7281701280576335e-07	3.4325106711984364e-30	2.1559900503060114e-37	1.5140694459652616e-31	7.891701982386446e-39	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
22.77227722772277	0.0003328469010624553	0.0003328469010624553	0.0003328469010624553	3.491383199365564e-09	1.2537550665303123e-09	4.873081038001856e-08	8.345742763755384e-13	7.524906922247384e-08	2.520137087139628e-09	1.2675035378887067e-07	1.0201542061705597e-10	-6.433675034868689e-31	6.427481228937302e-31	7.736819987254145e-31	0.0	0.0	0.00022739895554256716	-0.0002277227722772277	-6.341564399325858e-07	5.587673750207742e-07	-6.341564399325858e-07	5.853562607994417e-07	3.6259360254560575e-08	1.4891269442139053e-07	1.4791903124712154e-30	0.0	1.6081039912136102e-23	0.0	1.0689208935980983e-33	6.180234395788924e-06	4.864322708777446e-07	5.174693797834429e-25	5.078216018805234e-30	3.6185465493211016e-37	6.180234395788924e-06	4.864322708777447e-07	2.3414519373771123e-31	1.3512509283625197e-38	6.180234395788924e-06	4.864322708777446e-07	-1.8531392860605127e-07	5.078216018805234e-30	3.6185465493211016e-37	2.3414519373771114e-31	1.3512509283625194e-38	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
23.762376237623762	0.0003328266175235361	0.0003328266175235361	0.0003328266175235361	4.149843826965692e-09	1.4619814178169319e-09	5.4732526110187094e-08	1.0076803264111465e-12	8.440882771496102e-08	2.9358683308299e-09	1.4538363446090244e-07	1.170380841343061e-10	-9.815464300626409e-31	9.80581888494039e-31	1.2048134839264256e-30	0.0	0.0	0.00023727119112505502	-0.00023762376237623762	-6.863850732919185e-07	6.018232185439328e-07	-6.863850732919186e-07	6.315761808297296e-07	4.003652298041239e-08	1.5800697904510495e-07	2.661709358960149e-30	0.0	2.3443593497273852e-23	0.0	2.0785770942611697e-33	6.159950856869696e-06	5.067158097969722e-07	7.724225973472499e-25	7.720151336121556e-30	7.2076895073160765e-37	6.159950856869696e-06	5.067158097969723e-07	3.843986378688537e-31	2.990624102271519e-38	6.159950856869696e-06	5.067158097969722e-07	-1.9820329450265466e-07	7.720151336121556e-30	7.20768950731609e-37	3.8439863786885404e-31	2.990624102271519e-38	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
