time	TF	TF_VII	VII	TF_VIIa	VIIa	Xa	IIa	TF_VIIa_X	X	TF_VIIa_Xa	IX	TF_VIIa_IX	IXa	II	VIII	VIIIa	IXa_VIIIa	IXa_VIIIa_X	VIIIa1_L	VIIIa2	V	Va	Xa_Va	Xa_Va_II	mIIa	TFPI	Xa_TFPI	TF_VIIa_Xa_TFPI	ATIII	Xa_ATIII	mIIa_ATIII	IXa_ATIII	IIa_ATIII	TF_VIIa_ATIII
12.871287128712872	1.7020272995501326e-11	7.413515667510912e-12	9.986260354949972e-09	1.6484288383444757e-13	1.0626757204788678e-10	5.319740802397676e-12	4.390252315408506e-13	9.276135313968897e-14	1.5999393259291257e-07	2.8029487884124643e-14	8.999929419137187e-08	3.483455354202222e-14	6.604153974271183e-13	1.3999965717268992e-06	6.999430063749437e-10	5.403762010478283e-14	7.424628165406236e-19	1.4287979081601646e-18	2.9538344645390837e-15	2.9538344645390837e-15	1.9998371610710127e-08	1.6172261087614996e-12	6.0660522568982025e-15	5.0971574008391735e-15	2.37552819073589e-12	2.4996452656878508e-09	1.147295533290092e-13	2.4000475674942615e-13	3.3999991184562814e-06	2.6097548992595497e-13	5.103457563040086e-13	1.0556505200178272e-14	9.827675750994078e-14	1.3906160309562085e-15
13.861386138613861	1.658798332735651e-11	7.81050656711444e-12	9.984606813488482e-09	1.6904702643454088e-13	1.0748882384004637e-10	5.881245618703822e-12	5.156341459244767e-13	9.519809871949424e-14	1.5999326414355967e-07	2.877388728400886e-14	8.999921796326693e-08	3.5768650094932113e-14	7.336599287678423e-13	1.3999948018974352e-06	6.999284943020806e-10	6.758853244726562e-14	1.1579754985576714e-18	2.229369213870067e-18	3.91377903823491e-15	3.91377903823491e-15	1.999795698005662e-08	2.0259536692749198e-12	9.273679734795432e-15	7.792630307883214e-15	3.727738860861435e-12	2.49959677184848e-09	1.363974723660617e-13	2.6683067685418206e-13	3.3999987285754353e-06	3.103409388470084e-13	8.236344928149557e-13	1.2604766383930171e-14	1.2330242366980396e-13	1.5440816687826e-15
14.85148514851485	1.6155693659211696e-11	8.207497466717968e-12	9.98295327202699e-09	1.732511690346342e-13	1.0871007563220594e-10	6.442750435009967e-12	5.922430603081027e-13	9.76348442992995e-14	1.5999259569420677e-07	2.951828668389307e-14	8.9999141735162e-08	3.6702746647842005e-14	8.06904460108566e-13	1.3999930320679715e-06	6.999139822292176e-10	8.113944478974839e-14	1.573488180574718e-18	3.0299405195799674e-18	4.873723611930733e-15	4.873723611930733e-15	1.9997542349403113e-08	2.4346812297883383e-12	1.2481307212692654e-14	1.0488103214927245e-14	5.0799495309869775e-12	2.499548278009109e-09	1.5806539140311414e-13	2.9365659695893787e-13	3.3999983386945888e-06	3.5970638776806167e-13	1.136923229325902e-12	1.4653027567682063e-14	1.4832808982966707e-13	1.6975473066089907e-15
15.841584158415841	1.572340399106688e-11	8.604488366321497e-12	9.981299730565501e-09	1.774553116347275e-13	1.0993132742436552e-10	7.004255251316113e-12	6.688519746917289e-13	1.0007158987910477e-13	1.5999192724485387e-07	3.0262686083777285e-14	8.999906550705707e-08	3.7636843200751896e-14	8.801489914492901e-13	1.3999912622385075e-06	6.998994701563546e-10	9.469035713223118e-14	1.989000862591766e-18	3.830511825289869e-18	5.833668185626559e-15	5.833668185626559e-15	1.9997127718749607e-08	2.8434087903017585e-12	1.5688934690589883e-14	1.3183576121971283e-14	6.432160201112524e-12	2.4994997841697382e-09	1.7973331044016664e-13	3.2048251706369377e-13	3.3999979488137427e-06	4.090718366891151e-13	1.450211965836849e-12	1.6701288751433964e-14	1.7335375598953023e-13	1.8510129444353822e-15
16.831683168316832	1.529111432292207e-11	9.001479265925025e-12	9.979646189104012e-09	1.8165945423482083e-13	1.1115257921652509e-10	7.56576006762226e-12	7.45460889075355e-13	1.0250833545891004e-13	1.5999125879550097e-07	3.10070854836615e-14	8.999898927895214e-08	3.857093975366179e-14	9.53393522790014e-13	1.3999894924090438e-06	6.998849580834915e-10	1.0824126947471397e-13	2.4045135446088132e-18	4.631083130999771e-18	6.793612759322384e-15	6.793612759322384e-15	1.99967130880961e-08	3.2521363508151782e-12	1.8896562168487115e-14	1.587904902901532e-14	7.784370871238068e-12	2.499451290330367e-09	2.0140122947721915e-13	3.4730843716844963e-13	3.399997558932896e-06	4.584372856101685e-13	1.763500702347796e-12	1.874954993518586e-14	1.9837942214939342e-13	2.0044785822617735e-15
17.821782178217823	1.4858824654777255e-11	9.398470165528554e-12	9.977992647642522e-09	1.8586359683491416e-13	1.1237383100868468e-10	8.127264883928406e-12	8.220698034589812e-13	1.049450810387153e-13	1.5999059034614808e-07	3.1751484883545716e-14	8.99989130508472e-08	3.950503630657168e-14	1.0266380541307379e-12	1.3999877225795798e-06	6.998704460106285e-10	1.2179218181719677e-13	2.8200262266258614e-18	5.4316544367096734e-18	7.75355733301821e-15	7.75355733301821e-15	1.9996298457442593e-08	3.6608639113285984e-12	2.2104189646384344e-14	1.857452193605936e-14	9.136581541363614e-12	2.4994027964909964e-09	2.2306914851427163e-13	3.7413435727320554e-13	3.3999971690520496e-06	5.07802734531222e-13	2.076789438858743e-12	2.079781111893776e-14	2.2340508830925658e-13	2.157944220088165e-15
18.81188118811881	1.4426534986632439e-11	9.795461065132083e-12	9.976339106181031e-09	1.9006773943500746e-13	1.1359508280084425e-10	8.688769700234553e-12	8.986787178426073e-13	1.0738182661852057e-13	1.5998992189679518e-07	3.249588428342993e-14	8.999883682274228e-08	4.043913285948157e-14	1.099882585471462e-12	1.3999859527501159e-06	6.998559339377655e-10	1.3534309415967955e-13	3.2355389086429088e-18	6.232225742419575e-18	8.713501906714035e-15	8.713501906714035e-15	1.9995883826789086e-08	4.069591471842018e-12	2.5311817124281573e-14	2.1269994843103396e-14	1.048879221148916e-11	2.4993543026516253e-09	2.4473706755132416e-13	4.0096027737796144e-13	3.3999967791712035e-06	5.571681834522754e-13	2.39007817536969e-12	2.2846072302689658e-14	2.4843075446911974e-13	2.311409857914556e-15
19.801980198019802	1.3994245318487625e-11	1.019245196473561e-11	9.974685564719542e-09	1.9427188203510077e-13	1.1481633459300383e-10	9.250274516540697e-12	9.752876322262333e-13	1.0981857219832584e-13	1.5998925344744228e-07	3.324028368331415e-14	8.999876059463734e-08	4.1373229412391456e-14	1.1731271168121857e-12	1.3999841829206521e-06	6.998414218649024e-10	1.488940065021623e-13	3.6510515906599554e-18	7.032797048129475e-18	9.673446480409858e-15	9.673446480409858e-15	1.999546919613558e-08	4.478319032355436e-12	2.851944460217879e-14	2.3965467750147427e-14	1.1841002881614701e-11	2.499305808812254e-09	2.6640498658837654e-13	4.277861974827172e-13	3.399996389290357e-06	6.065336323733287e-13	2.7033669118806363e-12	2.4894333486441552e-14	2.7345642062898285e-13	2.4648754957409466e-15
20.792079207920793	1.3567181899315899e-11	1.0584444605938178e-11	9.97300809494632e-09	1.9831228880087694e-13	1.1606674094667013e-10	9.810976863679079e-12	1.0532877605224686e-12	1.1216121404438729e-13	1.5998858275302403e-07	3.3956026351657566e-14	8.999868413252094e-08	4.227145894054453e-14	1.2465889566702577e-12	1.399982071433448e-06	6.998263456015528e-10	1.6295569599749108e-13	4.16926258567457e-18	8.030576254345153e-18	1.068650447266572e-14	1.068650447266572e-14	1.999503844575389e-08	4.901735450423933e-12	3.2504671964501845e-14	2.7314211009885442e-14	1.3474524183003042e-11	2.4992567208818914e-09	2.8857314004032527e-13	4.547059741786822e-13	3.399995939908902e-06	6.570442306880323e-13	3.0739841634277325e-12	2.6994864738661636e-14	2.9945619842459413e-13	2.6188571213447198e-15
21.78217821782178	1.3217605175820433e-11	1.0902330841261345e-11	9.970975853362842e-09	1.9992507513938912e-13	1.1774940581819148e-10	1.0359781445419693e-11	1.1519146461014287e-12	1.1310863200881619e-13	1.599878787722669e-07	3.424689155101456e-14	8.999860420084611e-08	4.2637907980156576e-14	1.32327270942194e-12	1.3999748943763703e-06	6.998029043986932e-10	1.8459039512262832e-13	6.210124523399148e-18	1.19522476536302e-17	1.2487045671611675e-14	1.2487045671611675e-14	1.9994368697100497e-08	5.542935414791798e-12	4.8018941650044346e-14	4.034863156402604e-14	1.927888223315851e-11	2.4991988246938086e-09	3.1815799179223306e-13	4.830173105109523e-13	3.399994608344919e-06	7.245333241005751e-13	4.2945795199318815e-12	2.9870375313380174e-14	3.3989858931855253e-13	2.7804890116190993e-15
22.77227722772277	1.286802845232497e-11	1.1220217076584508e-11	9.968943611779361e-09	2.0153786147790127e-13	1.1943207068971282e-10	1.0908586027160303e-11	1.2505415316803879e-12	1.1405604997324508e-13	1.5998717479150982e-07	3.453775675037156e-14	8.99985242691713e-08	4.3004357019768625e-14	1.399956462173622e-12	1.399967717319293e-06	6.997794631958335e-10	2.062250942477655e-13	8.250986461123717e-18	1.5873919052915232e-17	1.4287586870557626e-14	1.4287586870557626e-14	1.9993698948447103e-08	6.18413537915966e-12	6.35332113355868e-14	5.3383052118166607e-14	2.508324028331395e-11	2.4991409285057254e-09	3.4774284354414074e-13	5.113286468432223e-13	3.3999932767809362e-06	7.920224175131177e-13	5.5151748764360265e-12	3.27458858880987e-14	3.803409802125107e-13	2.9421209018934784e-15
23.762376237623762	1.2518451728829503e-11	1.1538103311907674e-11	9.966911370195883e-09	2.0315064781641344e-13	1.2111473556123417e-10	1.1457390608900917e-11	1.349168417259348e-12	1.1500346793767398e-13	1.5998647081075272e-07	3.482862194972856e-14	8.999844433749647e-08	4.3370806059380674e-14	1.4766402149253038e-12	1.3999605402622155e-06	6.997560219929737e-10	2.278597933729027e-13	1.0291848398848296e-17	1.979559045220028e-17	1.608812806950358e-14	1.608812806950358e-14	1.999302919979371e-08	6.825335343527525e-12	7.90474810211293e-14	6.641747267230721e-14	3.0887598333469417e-11	2.4990830323176423e-09	3.7732769529604853e-13	5.396399831754925e-13	3.399991945216953e-06	8.595115109256606e-13	6.735770232940176e-12	3.562139646281724e-14	4.207833711064691e-13	3.1037527921678583e-15
24.752475247524753	1.2168875005334039e-11	1.1855989547230838e-11	9.964879128612402e-09	2.0476343415492562e-13	1.2279740043275552e-10	1.200619519064153e-11	1.4477953028383078e-12	1.159508859021029e-13	1.5998576682999563e-07	3.511948714908556e-14	8.999836440582166e-08	4.373725509899273e-14	1.5533239676769862e-12	1.399953363205138e-06	6.997325807901141e-10	2.4949449249804e-13	1.2332710336572874e-17	2.3717261851485326e-17	1.788866926844954e-14	1.788866926844954e-14	1.9992359451140312e-08	7.46653530789539e-12	9.456175070667181e-14	7.945189322644782e-14	3.6691956383624884e-11	2.499025136129559e-09	4.069125470479563e-13	5.679513195077626e-13	3.3999906136529703e-06	9.270006043382036e-13	7.956365589444325e-12	3.8496907037535777e-14	4.612257620004276e-13	3.265384682442238e-15
25.742574257425744	1.1819298281838574e-11	1.2173875782554003e-11	9.962846887028923e-09	2.063762204934378e-13	1.2448006530427686e-10	1.2554999772382144e-11	1.5464221884172676e-12	1.168983038665318e-13	1.5998506284923854e-07	3.5410352348442554e-14	8.999828447414683e-08	4.410370413860478e-14	1.6300077204286683e-12	1.3999461861480605e-06	6.997091395872544e-10	2.711291916231772e-13	1.437357227429745e-17	2.7638933250770373e-17	1.9689210467395495e-14	1.9689210467395495e-14	1.999168970248692e-08	8.107735272263256e-12	1.1007602039221433e-13	9.248631378058844e-14	4.2496314433780344e-11	2.498967239941476e-09	4.364973987998641e-13	5.962626558400328e-13	3.399989282088987e-06	9.944896977507464e-13	9.176960945948475e-12	4.137241761225431e-14	5.016681528943859e-13	3.4270165727166177e-15
26.73267326732673	1.1469721558343108e-11	1.2491762017877168e-11	9.960814645445443e-09	2.0798900683194997e-13	1.261627301757982e-10	1.3103804354122758e-11	1.6450490739962274e-12	1.1784572183096069e-13	1.5998435886848142e-07	3.570121754779955e-14	8.999820454247202e-08	4.447015317821683e-14	1.7066914731803504e-12	1.399939009090983e-06	6.996856983843947e-10	2.927638907483144e-13	1.641443421202203e-17	3.156060465005542e-17	2.148975166634145e-14	2.148975166634145e-14	1.9991019953833525e-08	8.74893523663112e-12	1.2559029007775683e-13	1.0552073433472904e-13	4.830067248393581e-11	2.498909343753393e-09	4.660822505517718e-13	6.245739921723029e-13	3.399987950525004e-06	1.0619787911632893e-12	1.0397556302452625e-11	4.424792818697285e-14	5.421105437883443e-13	3.5886484629909976e-15
27.722772277227723	1.1154881646305418e-11	1.2776179140017843e-11	9.958592459726799e-09	2.088949738506975e-13	1.2807007599284085e-10	1.363393449444053e-11	1.7526156609864257e-12	1.1838382302256278e-13	1.599836517343531e-07	3.5867230606806907e-14	8.999812435905325e-08	4.467996900294854e-14	1.7833483099436317e-12	1.3999272200176723e-06	6.996567776073105e-10	3.192471935561703e-13	1.9440336641808053e-17	3.739833725103512e-17	2.391836230286296e-14	2.391836230286296e-14	1.9990193645916605e-08	9.53718491793933e-12	1.462702886642072e-13	1.228989726742365e-13	5.766349916167692e-11	2.4988474596680443e-09	4.995257680425426e-13	6.530145600296195e-13	3.39998556940123e-06	1.1383305063136115e-12	1.2648954776215323e-11	4.7555830789147496e-14	5.920139027848546e-13	3.750972127092331e-15
28.712871287128714	1.0871717383161822e-11	1.3030076596320616e-11	9.9561970685963e-09	2.0915640961672353e-13	1.3018230286962538e-10	1.4147035868300501e-11	1.8683341430768597e-12	1.1854867825869524e-13	1.5998294172474265e-07	3.591939405223647e-14	8.999804394607538e-08	4.474695482943087e-14	1.8599806026753104e-12	1.3999112253595433e-06	6.996228601404914e-10	3.501518194917149e-13	2.3364473407550197e-17	4.4983279205362e-17	2.6919694100333273e-14	2.6919694100333273e-14	1.9989224575435856e-08	1.0459525640085899e-11	1.7166078910964803e-13	1.4423823222596648e-13	7.027120636004608e-11	2.4987819391167004e-09	5.364879084585202e-13	6.81572970954323e-13	3.3999822312095493e-06	1.222763829494894e-12	1.5840317404745444e-11	5.125802110719255e-14	6.505444872300502e-13	3.913926602829425e-15
29.7029702970297	1.0588553120018226e-11	1.328397405262339e-11	9.9538016774658e-09	2.0941784538274956e-13	1.3229452974640993e-10	1.466013724216047e-11	1.984052625167294e-12	1.187135334948277e-13	1.599822317151322e-07	3.597155749766604e-14	8.999796353309752e-08	4.4813940655913197e-14	1.936612895406989e-12	1.3998952307014142e-06	6.995889426736723e-10	3.810564454272595e-13	2.7288610173292338e-17	5.256822115968888e-17	2.992102589780358e-14	2.992102589780358e-14	1.998825550495511e-08	1.1381866362232468e-11	1.9705128955508887e-13	1.655774917776964e-13	8.287891355841525e-11	2.4987164185653566e-09	5.734500488744977e-13	7.101313818790266e-13	3.3999788930178686e-06	1.3071971526761764e-12	1.9031680033275565e-11	5.496021142523761e-14	7.090750716752457e-13	4.076881078566518e-15
30.693069306930692	1.0305388856874632e-11	1.3537871508926164e-11	9.951406286335302e-09	2.096792811487756e-13	1.3440675662319448e-10	1.517323861602044e-11	2.099771107257728e-12	1.1887838873096016e-13	1.5998152170552177e-07	3.6023720943095607e-14	8.999788312011964e-08	4.488092648239553e-14	2.0132451881386672e-12	1.3998792360432853e-06	6.995550252068532e-10	4.1196107136280396e-13	3.1212746939034463e-17	6.015316311401573e-17	3.292235769527388e-14	3.292235769527388e-14	1.9987286434474364e-08	1.2304207084379034e-11	2.224417900005296e-13	1.8691675132942628e-13	9.548662075678437e-11	2.498650898014013e-09	6.104121892904751e-13	7.386897928037301e-13	3.3999755548261876e-06	1.3916304758574586e-12	2.2223042661805676e-11	5.866240174328265e-14	7.676056561204411e-13	4.239835554303611e-15
31.683168316831683	1.0022224593731035e-11	1.3791768965228938e-11	9.949010895204803e-09	2.0994071691480164e-13	1.3651898349997903e-10	1.568633998988041e-11	2.215489589348162e-12	1.1904324396709262e-13	1.5998081169591132e-07	3.607588438852518e-14	8.999780270714177e-08	4.4947912308877854e-14	2.089877480870346e-12	1.3998632413851561e-06	6.995211077400341e-10	4.4286569729834855e-13	3.5136883704776604e-17	6.773810506834261e-17	3.592368949274419e-14	3.592368949274419e-14	1.998631736399362e-08	1.3226547806525602e-11	2.4783229044597045e-13	2.0825601088115623e-13	1.0809432795515353e-10	2.4985853774626692e-09	6.473743297064526e-13	7.672482037284336e-13	3.399972216634507e-06	1.476063799038741e-12	2.5414405290335796e-11	6.23645920613277e-14	8.261362405656367e-13	4.402790030040704e-15
32.67326732673267	9.73906033058744e-12	1.4045666421531712e-11	9.946615504074304e-09	2.1020215268082767e-13	1.3863121037676358e-10	1.6199441363740383e-11	2.331208071438596e-12	1.1920809920322508e-13	1.5998010168630088e-07	3.612804783395474e-14	8.99977222941639e-08	4.501489813536018e-14	2.166509773602024e-12	1.399847246727027e-06	6.99487190273215e-10	4.737703232338931e-13	3.906102047051873e-17	7.532304702266946e-17	3.892502129021449e-14	3.892502129021449e-14	1.998534829351287e-08	1.4148888528672168e-11	2.732227908914112e-13	2.295952704328861e-13	1.2070203515352265e-10	2.4985198569113258e-09	6.8433647012243e-13	7.958066146531371e-13	3.3999688784428263e-06	1.5604971222200233e-12	2.8605767918865904e-11	6.606678237937274e-14	8.84666825010832e-13	4.565744505777797e-15
