time	M	N	A7	A8	A9	A10	A11	A12	A13	A14	A15	A16	A17	A18	A19	A20	A21	A22	A23	A24	A25	A26	A27	A28	A29	A30	A31	A32	A33	A34	A35	A36	A37	A38	A39	A40	A41	A42	A43	A44	A45	A46	A47	A48	A49	A50	A51	A52	A53	A54	soluble_obs	insoluble_obs
23.762376237623762	1.029875016095486	1.192324982182615	1.2156993656417059	1.2321043923520631	1.2302537464939745	1.1954564130572782	1.1158899702818963	0.9895524597598705	0.8271046621223355	0.6267301046628442	0.46771049624013716	0.3279939586324535	0.21626476690496696	0.13424572629385742	0.0785896901214822	0.04347490546201852	0.02277299094406638	0.011319196492113067	0.005349501348850826	0.0024086301294821287	0.0010351529335914911	0.0004253957641400345	0.00016744414857161903	6.323052515703845e-05	2.2941132235575662e-05	8.008419883253934e-06	2.6933892470098065e-06	8.738041554846707e-07	2.737805061161744e-07	8.293649456833591e-08	2.4316303488797705e-08	6.906958063777238e-09	1.902473598844682e-09	5.08600058429648e-10	1.320758175739993e-10	3.3342931149275337e-11	8.189262921098018e-12	1.958200808022015e-12	4.561805088932353e-13	1.0360124557416768e-13	2.2951471361738747e-14	4.962833459064982e-15	1.0480146407795703e-15	2.1625075460306482e-16	4.362391786510168e-17	8.607621559975577e-18	1.6620305308367833e-18	3.141881007354557e-19	5.817349096420696e-20	1.2825914719495435e-20	93.25340471960767	21.67154851384609
24.752475247524753	1.0284037970082305	1.1837866927506588	1.2074833225023955	1.225995703312296	1.2298650082054208	1.2056926649404098	1.1410082558787664	1.0308001265945355	0.8815107081307542	0.6851465842602309	0.5259264145030391	0.38020701115075545	0.2588830105977364	0.16617928103137433	0.1007093961755042	0.05772230292479843	0.031349008078575005	0.01616436917035119	0.007928517997467422	0.003706343261909613	0.0016542860638822413	0.0007062227677580243	0.00028883866635233017	0.00011335197470632874	4.274670611531996e-05	1.5512406673391322e-05	5.4240932651807745e-06	1.829710439976664e-06	5.961424322320893e-07	1.8780483940611723e-07	5.726675884042021e-08	1.6918535114162897e-08	4.847183653422629e-09	1.347918422431007e-09	3.641213439914782e-10	9.562678578319294e-11	2.4433696885278574e-11	6.078330510986272e-12	1.4731919512412867e-12	3.480925611235794e-13	8.02339222502461e-14	1.805113621502145e-14	3.966233834980763e-15	8.515550354655383e-16	1.7874388044847476e-16	3.6698453870584395e-17	7.373399526807556e-18	1.4504014047294788e-18	2.7944629983835506e-19	6.46744983501566e-20	95.48956827992409	25.790276752686303
25.742574257425744	1.0269444322162815	1.1753414890215539	1.1991966807515357	1.2192621140864937	1.2276922767399767	1.212503813303523	1.1611718311389951	1.066469665204323	0.9311073939815373	0.7407764558304811	0.5836990293408426	0.4341427337968643	0.3046830657285027	0.20187064784854544	0.1264176118358159	0.07493968320586433	0.042124457429176386	0.022493819440482735	0.011431290935274672	0.00553880445341144	0.0025632301490979554	0.0011348587954140494	0.0004814782732162871	0.0001960446332948484	7.671921645297984e-05	2.8894653613707623e-05	1.0487094849686141e-05	3.6723681108334435e-06	1.2421955231577354e-06	4.0631064689382983e-07	1.2864615157867374e-07	3.9466394505829776e-08	1.174219672537822e-08	3.3911009047502136e-09	9.513935883381847e-10	2.595065783582289e-10	6.886978327608467e-11	1.7795451332608313e-11	4.48004379429245e-12	1.0995822749268183e-12	2.6327633423116177e-13	6.153028326854886e-14	1.4044365769332441e-14	3.1324493192842554e-15	6.830576622335509e-16	1.4569192345231447e-16	3.0410464805620143e-17	6.214648626521792e-18	1.2439553113237969e-18	3.0174311606961243e-19	97.44752829636087	30.306781783793
26.73267326732673	1.0254969973268573	1.166995064138018	1.190888585743162	1.2120759329813466	1.2241081696408813	1.216439872597136	1.1769290898372726	1.0968430652380061	0.9757222825167206	0.7930450372832237	0.6402173713768253	0.4890024573251473	0.3530828582366597	0.2410429557043293	0.15571563840323013	0.09531174297149615	0.055361076871361194	0.030565537301457363	0.016068553139929102	0.008057232475020723	0.003860035272894943	0.0017697042304691392	0.0007776655189847899	0.00032803101704793956	0.00013300921855237155	5.1912999252086234e-05	1.9527636126588987e-05	7.088007541055475e-06	2.4853813408435784e-06	8.427969187385028e-07	2.766657780136073e-07	8.800524740778405e-08	2.715053185360752e-08	8.130930447386467e-09	2.365650567646626e-09	6.691874894774166e-10	1.841847348036495e-10	4.9359892441590745e-11	1.2888462847635284e-11	3.281046500155742e-12	8.148417298197114e-13	1.9753184479794408e-13	4.676771691478185e-14	1.0820122110088212e-14	2.4474680636414627e-15	5.415187499589388e-16	1.1725344260334157e-16	2.4857029781419478e-17	5.1614602957483754e-18	1.310340429288842e-18	99.13702416469573	35.21035523289343
27.722772277227723	1.0240615926822845	1.1587511752628565	1.1825949370398068	1.204570549633593	1.219418904967732	1.2179862350065358	1.188816833853013	1.1222780288420076	1.0153293058464217	0.8415278928499547	0.694769808177557	0.5440022297106569	0.40343798320625335	0.2833165120349012	0.18850299675132354	0.11895019406099921	0.07128468322411693	0.04063230349813837	0.022064164516042692	0.01143276648506551	0.005661912255177989	0.00268414172412425	0.0012199351504800753	0.0005323385197436007	0.00022333688524462725	9.020410996261054e-05	3.5117867656609906e-05	1.3194112411416187e-05	4.789273163908117e-06	1.6813488059017547e-06	5.714548053238257e-07	1.882157737608334e-07	6.012747271227342e-08	1.8646844041845434e-08	5.618327345429622e-09	1.645941269253939e-09	4.691881974578221e-10	1.30229618288827e-10	3.5220258013313966e-11	9.286927776947625e-12	2.388979829332077e-12	5.998823720890965e-13	1.471208380934508e-13	3.52588102449953e-14	8.261666346233573e-15	1.893591051216729e-15	4.247434334733486e-16	9.327910796670491e-17	2.00653608811585e-17	5.3243418702200395e-18	100.57092308977182	40.487155963710066
28.712871287128714	1.0226383576030003	1.1506122726831676	1.1743418694196845	1.1968487129607843	1.2138740068000717	1.2175649922292429	1.1973449395972948	1.1431795157487015	1.0500228328276833	0.8859429264434432	0.7467579325117434	0.5984009396621043	0.4550701237214215	0.328226207009581	0.22458030154992076	0.14588567393734966	0.09007265353234858	0.05293030549044535	0.029647644273857656	0.015853138803102285	0.008104878849053513	0.0039677115782869605	0.0018626586125062834	0.0008397302353306658	0.0003640385178385792	0.00015195549499961183	6.114771641118277e-05	2.3748999444349164e-05	8.912350510011405e-06	3.23501994516177e-06	1.1369250773292564e-06	3.8722834340139153e-07	1.2792993527126745e-07	4.103143342457323e-08	1.2786508696551381e-08	3.874468323072527e-09	1.1423916303656083e-09	3.2799215929993697e-10	9.175845369653275e-11	2.502869687602041e-11	6.660438675386724e-12	1.7301793474238684e-12	4.3897866525382547e-13	1.0884030042449887e-13	2.6384595923696643e-14	6.2565777431085806e-15	1.451949998563276e-15	3.299055132309281e-16	7.34239373795546e-17	2.0339262706807413e-17	101.7644570883419	46.120973528056375
29.7029702970297	1.0212275052450093	1.1425799786263733	1.1661483522360365	1.1889892111340896	1.2076752781574216	1.2155385934657537	1.2029863772352651	1.1599761562616682	1.0799919100848845	0.926137390909464	0.7957028758636341	0.6515227003359563	0.5072943007461037	0.3752420149320201	0.2636570732169599	0.17606384954640586	0.11184349577102204	0.06766779300988737	0.03904554424523459	0.021517910907544943	0.011342270339520809	0.005726635619016263	0.0027734087036367355	0.0012901458458651042	0.0005772280973048517	0.0002487072401933477	0.0001033201719698975	4.1431997143516225e-05	1.605515436024682e-05	6.018262700942209e-06	2.184406215052782e-06	7.684354227046689e-07	2.622278819910802e-07	8.687894765581953e-08	2.7968109441487212e-08	8.75500341039599e-09	2.6669206340903815e-09	7.910892007629559e-10	2.2865962298030435e-10	6.4443059097502e-11	1.7719323554665454e-11	4.756117839916806e-12	1.2469007034078467e-12	3.194582180478775e-13	8.002372269147056e-14	1.960904647019056e-14	4.70250536402995e-15	1.1041581506054787e-15	2.5395042206186383e-16	7.335580329475419e-17	102.73450529836649	52.09394748824207
30.693069306930692	1.019829389220343	1.134655501333082	1.1580281407425297	1.1810522121431426	1.2009848343555203	1.2122148900176581	1.2061715084876556	1.1731014698747844	1.1054960445660373	0.9620716661435676	0.8412451625606372	0.7027731521359594	0.5594435083539873	0.42379103411046276	0.30536364269924166	0.2093457820060078	0.13664915267302963	0.0850145045537653	0.0504721540412377	0.028632444093854716	0.015542055881198774	0.008083535709720166	0.004033935543706802	0.0019340528150962129	0.0008920256847677766	0.0003962708921527091	0.00016975630758773053	7.020506088593899e-05	2.8059917042501618e-05	1.0849856849292603e-05	4.062597725510343e-06	1.4744418041371228e-06	5.191317512489759e-07	1.774668384266188e-07	5.8951172962947915e-08	1.9042883699487815e-08	5.986208635921671e-09	1.8325214543025467e-09	5.46650615629137e-10	1.590035161550871e-10	4.512322741096055e-11	1.2500838554849761e-11	3.382688522327544e-12	8.945342400852101e-13	2.3129314261560874e-13	5.850179225594019e-14	1.44816346137703e-14	3.509954046848048e-15	8.333100902135777e-16	2.5074020131630294e-16	103.498945626168	58.3872189419778
31.683168316831683	1.0184446166032217	1.1268400632514373	1.1499912664665835	1.1730835063464136	1.1939321248594508	1.2078528637627233	1.2072856734709725	1.1829795443241085	1.1268434197545054	0.9938014024587529	0.8831393941919785	0.7516498197011449	0.6108897151873302	0.47327962253086037	0.34926611143526665	0.24551230942077157	0.16447045217819453	0.10509252793295185	0.06412008884458814	0.03740088286566193	0.020882989993018238	0.011176237332597072	0.005740611528580996	0.0028335948248517325	0.0013457869572652153	0.0006157393980890746	0.0002717077687853734	0.0001157637494419442	4.767248889009872e-05	1.8994407998464096e-05	7.329319710541169e-06	2.7414409347479955e-06	9.948320635202787e-07	3.505391750304821e-07	1.200279480677749e-07	3.996816374783704e-08	1.2952205013268978e-08	4.087598830001214e-09	1.2571053837852803e-09	3.7698586849304537e-10	1.1030305752068676e-10	3.1506995920505856e-11	8.790643724169328e-12	2.3969329684843893e-12	6.390436415441415e-13	1.6666852717829241e-13	4.254277396777037e-14	1.0632611117367806e-14	2.603042877058521e-15	8.150894288107793e-16	104.07609070481264	64.98149992085698
32.67326732673267	1.0170742251363305	1.119135422066174	1.1420452203294036	1.1651178689210002	1.1866199599168674	1.2026685410690348	1.2066692015860767	1.1900146636305104	1.1443720412550922	1.0214593234095248	0.9212450875359682	0.7977470146407701	0.6610606311756718	0.5231143950567094	0.3948832471497597	0.28427195161871704	0.19521587463464948	0.12796913892695883	0.08015132298178723	0.04801851330232497	0.0275497183661484	0.015155606465984288	0.008004223248619057	0.0040634195149860716	0.001985253439415759	0.0009345478242760351	0.0004243650303407182	0.0001860808909841549	7.887505203428601e-05	3.2350778239352986e-05	1.2851351554923064e-05	4.9490813213886645e-06	1.8492109848472579e-06	6.709517425215067e-07	2.365806688559543e-07	8.112875218741577e-08	2.707618085312787e-08	8.800604308394955e-09	2.787611094649653e-09	8.610256210055506e-10	2.5949080070187914e-10	7.63478027205398e-11	2.1941990053022435e-11	6.162922660294632e-12	1.6925662824317547e-12	4.547379166222654e-13	1.1957300198794047e-13	3.078603252386546e-14	7.764396286761753e-15	2.52779125514889e-15	104.48421554621186	71.85755428871089
33.663366336633665	1.0157199448141474	1.111544566617302	1.134195959453296	1.1571817357078913	1.1791296128643205	1.196840756737653	1.2046191215242643	1.1945842965249962	1.1584339962589596	1.0452376729647537	0.9555149188351051	0.8407560131054	0.7094520143973402	0.5727211112015258	0.44170421233550117	0.32527165747750664	0.22872357391880094	0.1536520079763002	0.09868919924501296	0.060663913296332424	0.035727040118054144	0.020182434314853673	0.010949021523935846	0.005711072627373253	0.002867533044624311	0.0013875311427868978	0.0006477390619312589	0.00029204005650104394	0.00012729555495411614	5.369542338622032e-05	2.1939192136064608e-05	8.690629018357464e-06	3.3404061346763235e-06	1.2468613119089108e-06	4.523191888685912e-07	1.5958852311981866e-07	5.480185933063744e-08	1.832817992112181e-08	5.973847937906792e-09	1.8987501449274534e-09	5.888663533170561e-10	1.7829796675746645e-10	5.273414306954382e-11	1.524328641158879e-11	4.308466224161841e-12	1.1913286842481852e-12	3.224070818571028e-13	8.543446428743375e-14	2.2176925189639124e-14	7.500203799012189e-15	104.74117829744947	78.99659017430493
34.65346534653465	1.0143845650941963	1.1040726737919615	1.1264488538482986	1.1492953635738026	1.1715251003874676	1.1905165586929942	1.2013919850043704	1.197034843570839	1.169382781639424	1.0653720018978792	0.9859814878761323	0.880461367426216	0.7556356054488285	0.6215607670137046	0.4892061166032588	0.3681096069870873	0.2647663857144915	0.18208699269830309	0.11981187151570048	0.07549133308593595	0.04559359745134059	0.02642345349419856	0.01471098450806025	0.007876861167951396	0.0040608170617658645	0.002017914234225674	0.0009675830431813272	0.0004481484256075515	0.000200695968362564	8.698738135877292e-05	3.652370942275927e-05	1.4868850083068512e-05	5.8739433747070665e-06	2.253625114666574e-06	8.403634595324402e-07	3.0479321111310586e-07	1.0759718561481651e-07	3.699519986559379e-08	1.2397018500835986e-08	4.051193500593276e-09	1.2918069426913915e-09	4.021659940601837e-10	1.2230386609194038e-10	3.635184833131752e-11	1.056524407494058e-11	3.004041588107747e-12	8.359960505651112e-13	2.278060243993953e-13	6.080963766241925e-14	2.1346879731514014e-14	104.8641311295726	86.38056884403714
35.64356435643565	1.013072428514017	1.0967284148878298	1.1188096798760685	1.141474627403956	1.1638567590135813	1.1838161390235349	1.1972073482202246	1.1976795713033328	1.1775634979617793	1.0821267337384646	1.0127435372267877	0.9167342515708039	0.7992630159139209	0.6691424825995977	0.5368705337016496	0.41234924265155476	0.3030593940384061	0.2131585601675113	0.14354753586865193	0.09262373276780246	0.05731531267262689	0.0340466350102668	0.01943529986530274	0.010673113710295548	0.005644743896813267	0.0028781619177891274	0.0014163105265945887	0.0006733102927553704	0.0003095364539682781	0.00013773948873891647	5.9381236781390074e-05	2.4823428268547337e-05	1.0070651615503218e-05	3.968099479140818e-06	1.5197335624510103e-06	5.661461229117191e-07	2.0529019326415794e-07	7.25062878114505e-08	2.495902594139034e-08	8.378936662511999e-09	2.7448149307839067e-09	8.778959384240929e-10	2.742910794487631e-10	8.376109305403394e-11	2.501205237326125e-11	7.306989423504467e-12	2.089332415055169e-12	5.849875902278537e-13	1.6044963248701852e-13	5.84204067679577e-14	104.8693153494668	93.99243837396445
36.633663366336634	1.011790069478323	1.0895256992184341	1.1112857612253497	1.1337325904377245	1.1561642424163001	1.1768372464938275	1.1922515690720905	1.19679821798295	1.1833056095419334	1.0957827395573676	1.035952369508836	0.9495237116166277	0.8400660628300424	0.7150330280688267	0.5841983062325451	0.4575337288637977	0.3432695132862281	0.24669272123582073	0.16987168376118772	0.11214686126932073	0.07103891813422715	0.04321597227751988	0.02527312626406	0.01422280002146186	0.0077103322414925355	0.0040306146130935664	0.0020338581678038285	0.000991634044787942	0.0004676066231084842	0.00021345729579047275	9.441261499502434e-05	4.049579418822551e-05	1.6858060274660338e-05	6.8165558730951705e-06	2.679226798413067e-06	1.0243641541904427e-06	3.8124095745606215e-07	1.3820763221406786e-07	4.8834479380238274e-08	1.68285338773173e-08	5.659046473896792e-09	1.8580572982724406e-09	5.959714951608248e-10	1.8683778188576056e-10	5.727830199147842e-11	1.7179350919182224e-11	5.0432621369275596e-12	1.4497527683911342e-12	4.0825944990713424e-13	1.5407049576044107e-13	104.77193311698981	101.81630270461767
37.62376237623762	1.0105470136881887	1.082485938578124	1.1038873532596731	1.1260809724297165	1.1484790646462628	1.1696590852836868	1.186681675219434	1.1946378255000556	1.18691792139655	1.1066269852133974	1.055799016868274	0.9788466152444394	0.8778541381594589	0.7588630422347002	0.6307221555107788	0.5032001106704176	0.3850264788070295	0.2824622203572474	0.1987064811524669	0.13410469370108755	0.08688592551009887	0.05408600177030808	0.03237774740689856	0.018657512451741486	0.010359426663870923	0.005547839121115076	0.00286843602106472	0.0014332378290652327	0.0006927086937749502	0.0003241432291686764	0.00014697993203693688	6.463688638676078e-05	2.759028692471117e-05	1.1439926433085842e-05	4.611108283638808e-06	1.808059773861647e-06	6.901490042398729e-07	2.566139693298085e-07	9.300318884785283e-08	3.287432731077333e-08	1.1339866299146594e-08	3.819365810776065e-09	1.2567164799126408e-09	4.041730025500635e-10	1.271140772514323e-10	3.9112939197946516e-11	1.177996279806969e-11	3.4741836765315784e-12	1.0037571670811554e-12	3.9235687427891254e-13	104.58608743662278	109.83753786725437
38.613861386138616	1.0093567495919522	1.075640909509709	1.0966293618751441	1.1185316303538955	1.1408268117276141	1.1623457391746859	1.1806291379483913	1.1914144265075044	1.1886854106360705	1.1149441922690124	1.0725025441330247	1.0047769869200736	0.9125092410379733	0.8003301638825063	0.6760168039972377	0.548892550746157	0.42793462121390585	0.32019361553525927	0.2299222496803744	0.1584964577360121	0.10494735763031898	0.06679633630496272	0.040900279153867576	0.024114854972145328	0.013703625888955276	0.007512634447835007	0.003977107482345961	0.0020350132947241696	0.001007371146056727	0.00048285908230415387	0.0002243023219379885	0.00010106254254472543	4.4201484387959856e-05	1.878050327462849e-05	7.757495447041992e-06	3.117359697759936e-06	1.2195452282041782e-06	4.647687060535907e-07	1.7265315716416903e-07	6.25562079824395e-08	2.2119407683708056e-08	7.636996511766533e-09	2.5760063788187887e-09	8.493107333884346e-10	2.7383758535980325e-10	8.638323666480443e-11	2.667296315064523e-11	8.065038354888666e-12	2.3889989995782444e-12	9.666453499145343e-13	104.32478214546022	118.04286757594244
39.603960396039604	1.0082378789195567	1.0690362836226275	1.0895334832399004	1.1110981584562205	1.1332291398470338	1.1549491836514907	1.1742034511456885	1.1873152888354208	1.1888675620091917	1.1210103697715215	1.0862997178565323	1.0274352936627402	0.9439792930539354	0.8391994139887681	0.7197064909844761	0.5941741515001902	0.4715848220183577	0.35957580757889207	0.2633409089125853	0.18527538200147253	0.12527952140093546	0.08146649442106399	0.050985128065750576	0.03073532895068537	0.017862696533370567	0.01001764945673384	0.005426145017465269	0.0028413036785907854	0.0014395661572336581	0.0007063353003121122	0.00033590929721156787	0.0001549599367262786	6.939768978310566e-05	3.0194503191615348e-05	1.2772751137744503e-05	5.256765290522984e-06	2.106308590539053e-06	8.221945687054551e-07	3.1285634885949767e-07	1.1611566223033888e-07	4.205904397155933e-08	1.4876067351532759e-08	5.140495212613958e-09	1.7363162003627413e-09	5.735484626412927e-10	1.853664614108684e-10	5.864169554495249e-11	1.816701017250946e-11	5.513689282740212e-12	2.308008950961666e-12	103.99997423767101	126.42041019224929
40.59405940594059	1.0072154494210779	1.0627358933360127	1.082630846901428	1.1037977081450494	1.1257056736433766	1.1475119635341666	1.1674954652807301	1.1825014869287012	1.1876978862397287	1.1250880224650817	1.0974361507962398	1.0469781221723164	0.9722703151684204	0.8753012418689013	0.7614699107225547	0.6386370057449199	0.5155661028722467	0.400269536444792	0.298741138928437	0.2143491978668549	0.14790103805561175	0.09819129738000615	0.06276542466634841	0.03865884414499956	0.022962510412593926	0.013164591648790575	0.007291117200437979	0.0039044529487738885	0.00202340045836182	0.001015611301101722	0.0004941469715514591	0.000233246820442064	0.00010689139914401893	4.7595043015182366e-05	2.0605590508168032e-05	8.679871200972145e-06	3.559878265596112e-06	1.4224206283314169e-06	5.540619530298372e-07	2.1051438224669857e-07	7.806277338275479e-08	2.8267072350193292e-08	1.0000436296842632e-08	3.458407019943818e-09	1.1696654457358862e-09	3.8705882186337014e-10	1.2537639412512077e-10	3.9770822849431866e-11	1.2359559566732352e-11	5.349373934685664e-12	103.62267189789966	134.95970847178063
41.584158415841586	1.0063224698975979	1.0568268066717936	1.0759652439172678	1.0966531239015207	1.1182759137307283	1.1400696233162122	1.1605804654113818	1.177110630394591	1.1853843385511038	1.1274228153119328	1.1061589356952002	1.0635885704088677	0.9974379805895709	0.9085276844103265	0.8010427217427935	0.6819102540621149	0.5594763790501306	0.44191735314909003	0.3358649446933736	0.24558232743366562	0.1727912720759146	0.1170370749199431	0.07635866467844699	0.04802101555497095	0.029132578956040576	0.017063033125351124	0.00965667716941097	0.005285187292002809	0.002799748050860169	0.001436687851389522	0.0007147295559494223	0.00034498346441450977	0.0001616824312738248	7.363004885185093e-05	3.260493910520524e-05	1.4048977537296723e-05	5.894199089379815e-06	2.4093416597208695e-06	9.6012893934532e-07	3.73226160630481e-07	1.416021322473126e-07	5.24634747615509e-08	1.899149274330371e-08	6.720359552144315e-09	2.325763527674507e-09	7.875508990887253e-10	2.6105055037582627e-10	8.474014916120474e-11	2.6949541600157027e-11	1.2054010963977449e-11	103.20307296509178	143.6517526532605
42.57425742574257	1.005601605895821	1.0514253067992354	1.0695970274029698	1.0896954903787779	1.1109612594986507	1.1326529834219445	1.1535210120791524	1.1712596320071054	1.1821103981337222	1.1282414683020758	1.1127107117882087	1.0774675711615131	1.0195789808055815	0.9388270921590967	0.8382178656756614	0.7236660521522066	0.602932001334091	0.484153594924379	0.37442525046813796	0.2787996010991197	0.19989021809783244	0.13803887440197077	0.09186278534820488	0.0589494287812633	0.036503290737969034	0.021828848835594095	0.01261604170345518	0.007052799168639317	0.0038167950869205116	0.0020011709371425854	0.001017326148239284	0.0005018354007402297	0.0002403877627776299	0.0001118994826580928	5.0653858833676306e-05	2.2313055124056468e-05	9.57084254769318e-06	3.999981244841135e-06	1.6298366982729208e-06	6.478288445539875e-07	2.5133244683905675e-07	9.522295980701426e-08	3.525035326967901e-08	1.2756433446680766e-08	4.51488018699539e-09	1.5635571486793562e-09	5.300585507564395e-10	1.7597922925997414e-10	5.7240663201443e-11	2.6445682930073724e-11	102.75074018017294	152.48900648235028
43.56435643564356	1.0051070542912721	1.0466839182606036	1.0636077902245384	1.0829671905488611	1.103787252802653	1.1252903599968604	1.1463695867231956	1.1650474418344021	1.1780366136024243	1.1277506639941055	1.1173250593756778	1.0888262749092292	1.038822560028072	0.9661978562113199	0.8728439944404908	0.7636234615079986	0.6455758112842933	0.5266139341306311	0.4141141246363668	0.3137912728171449	0.22909982178293417	0.1611988088537011	0.10935288195053192	0.0715600661811977	0.04520298470612874	0.027582351168201936	0.016270172494156854	0.009285117254112352	0.0051304725527483224	0.0027468872245583484	0.0014261716046687224	0.00071858368681684	0.00035162221206629855	0.00016721610626331377	7.733612313263371e-05	3.480796868077589e-05	1.5256196136423715e-05	6.515598837479842e-06	2.713077167178115e-06	1.1020955422061817e-06	4.3698426349126947e-07	1.692126796050663e-07	6.402402133581951e-08	2.3681541243434254e-08	8.567221115065246e-09	3.0327133573951305e-09	1.0509334208134322e-09	3.5666098076410386e-10	1.185905306526389e-10	5.656838370305667e-11	102.274811523727	161.4654447803115
44.554455445544555	1.0049065964276689	1.04279970227725	1.0581059600550742	1.076525588784635	1.0967861524236846	1.118009830572022	1.1391711011148882	1.158557711333488	1.1733024622771209	1.1261367683716001	1.1202230884731572	1.0978795454296133	1.0553224924934368	0.9906815325705143	0.9048223391902088	0.8015503685696519	0.6870835363439753	0.5689441324627678	0.45461123189888414	0.3503190436487185	0.2602866313292899	0.18648561182517953	0.1288787330119196	0.08595408213368576	0.055355009774513665	0.034446211281235505	0.02072669516934176	0.01206826219929945	0.006804761310263607	0.0037184545692386076	0.001970690702607242	0.0010136788660231658	0.0005064313922543231	0.0002459139668718853	0.00011614034926800949	5.3383367027854154e-05	2.389613182845519e-05	1.042351764214572e-05	4.433255479278083e-06	1.839502152570604e-06	7.450495366259427e-07	2.947180270189143e-07	1.139162923596211e-07	4.3046244685523404e-08	1.5909621018868105e-08	5.75382783711307e-09	2.037119431244723e-09	7.063533074243141e-10	2.399661810140007e-10	1.181313300254843e-10	101.78424633335774	170.57661025323256
45.54455445544554	1.0050838322823743	1.0400241711826974	1.0532335144205165	1.0704474814524407	1.0899999612192908	1.1108416553123086	1.131965345541443	1.1518613825716633	1.1680284111594952	1.1235661899464127	1.1216110735709945	1.1048405640822545	1.0692497016767237	1.0123557118478859	0.93410236613939	0.8372636091841422	0.7271684474896738	0.6108077054199285	0.4955921286034531	0.38812276677368224	0.2932856061501706	0.21383539584490538	0.15046325431333904	0.10221509796748864	0.06707492900482444	0.042543278698179435	0.026098615147077855	0.015496207135768755	0.00891186627098752	0.004967797356446193	0.002686127343603903	0.0014098355421593696	0.0007187785900049273	0.0003562091088211026	0.0001717071216590867	8.056129191035424e-05	3.681219633546075e-05	1.639258430170781e-05	7.117829166597986e-06	3.0153460792398515e-06	1.246959782553452e-06	5.036409544818856e-07	1.987752326101054e-07	7.669860585720432e-08	2.894678046651499e-08	1.0690472670522271e-08	3.8651518339344425e-09	1.3686475309996655e-09	4.74840779076052e-10	2.411494028105487e-10	101.28811091217744	179.819696454713
46.53465346534654	1.0057406015546653	1.038675363367172	1.0491741189213761	1.0648345081163089	1.083484052083784	1.103820976587956	1.1247894656354334	1.145019224912347	1.1623181043226722	1.1201862298132053	1.1216789844520225	1.1099164962471435	1.080785653227902	1.031326927245608	0.9606765576360308	0.870627526742655	0.7655842889292592	0.6518922821364652	0.536736054562888	0.42692749036140965	0.32790485206529807	0.24315354131970712	0.17410194468915538	0.12040715649539473	0.08046802245424453	0.051994424423471866	0.032502910300522984	0.01967018176149026	0.01153227135986354	0.006554605744067091	0.003614175545470735	0.0019346669486686445	0.001006088544840083	0.000508617980524532	0.00025012545731305247	0.00011973245898282722	5.582418770483071e-05	2.5365851623877262e-05	1.123943057732145e-05	4.859030643769628e-06	2.0506878439196594e-06	8.453175191213668e-07	3.405087681028001e-07	1.3410184529233398e-07	5.16584779677252e-08	1.9473498578558673e-08	7.186708936291252e-09	2.597654155863079e-09	9.199684345110076e-10	4.8181539184552e-10	100.79591130828895	189.19366320712328
47.524752475247524	1.0069996001307966	1.0391528975573616	1.0461631457277683	1.059819798724537	1.0773115813899639	1.096990942364858	1.1176805759475275	1.138084366756193	1.1562606355393765	1.1161263049130867	1.1205997700727917	1.1133051445183815	1.0901165959099997	1.0477238368412711	0.9845746355181327	0.9015512245403685	0.8021265633523417	0.6919145271314334	0.5777329268757269	0.4664504978803651	0.3639310109807596	0.27431757852045957	0.19976332499018015	0.14057343454430055	0.09562722659125701	0.06291653736469138	0.040059096518596765	0.024697977898643548	0.014754703460382696	0.00854674982644891	0.0048036165993862534	0.0026213634653531295	0.001389853918976729	0.0007164409678508286	0.00035928653717582997	0.00017539750871221852	8.340511622431959e-05	3.8654982036802076e-05	1.7470696380887336e-05	7.704546361928738e-06	3.3170193415892418e-06	1.3948802268729418e-06	5.732312696498965e-07	2.3032193910363163e-07	9.052203250976132e-08	3.4816155280243423e-08	1.3109978897639694e-08	4.835021700631422e-09	1.7472072081450712e-09	9.433730337300228e-10	100.31798631881614	198.6993903799005
48.51485148514851	1.0090071992066472	1.0419572197626479	1.0445002575418325	1.0555762598179725	1.0715789482226616	1.090406437048082	1.1106786436014442	1.1311048961062589	1.1499328975396461	1.1114994572467374	1.1185292664666093	1.1151924961913193	1.0974286777037314	1.0616908606566717	1.0058575119239785	0.929984787422492	0.8366323153876272	0.7306235684850619	0.6182893032000135	0.5064080263934757	0.4011350087901681	0.3071808705376246	0.22739030937167784	0.16273576202432427	0.11263162055263926	0.07542079805951521	0.04888787160907747	0.03069323072727438	0.018676050398239163	0.011020673723438961	0.006310976968785348	0.0035094259940012884	0.001896314968061726	0.0009963218461221878	0.0005093051875815141	0.00025346256117351063	0.00012287616987466347	5.806212387290908e-05	2.675685388910803e-05	1.2031828485721071e-05	5.282170118401581e-06	2.2651618787222132e-06	9.493066954546876e-07	3.889924761347099e-07	1.5592040130545152e-07	6.116240443661488e-08	2.348940954564987e-08	8.835786820364898e-09	3.256697226365711e-09	1.812281963000397e-09	99.86598120596462	208.33987572088566
