time	G	I	B
85.14851485148515	246.3157771644988	2.8726080105760685	38.19555661466354
86.13861386138613	246.17034419438636	2.8755175562366624	38.245450052522585
87.12871287128712	246.01939526237229	2.878540995493546	38.29732796557901
88.11881188118812	245.86273919472373	2.8816825673773994	38.35126680598599
89.10891089108911	245.7001795841979	2.884946650956876	38.40734575912092
90.0990099009901	245.53151485724013	2.888337768412272	38.465646842038346
91.08910891089108	245.35653817098472	2.8918605883340667	38.52625497130815
92.07920792079207	245.1750375024645	2.895519928532769	38.58925805941692
93.06930693069307	244.98679558120247	2.8993207592869403	38.65474708892196
94.05940594059406	244.79158998165602	2.903268205985268	38.72281620527359
95.04950495049505	244.58919311823203	2.9073675519433833	38.79356279573229
96.03960396039604	244.37937239848185	2.9116242405605814	38.86708758149413
