time	T	E	I
88.11881188118812	1113972.2263975102	200685.36543685527	31014.24092749035
89.10891089108911	1154908.9004291368	216958.53262533745	33547.7281923463
90.0990099009901	1188606.357003739	233485.41941985904	36122.77784404184
91.08910891089108	1213661.1135114594	250103.68282396707	38714.29590293864
92.07920792079207	1228630.0048472965	266627.9173043147	41293.55971809808
93.06930693069307	1232059.9088807257	282849.83297068614	43828.225895580836
94.05940594059406	1222527.2647514062	298539.10039525497	46282.43414437678
95.04950495049505	1198690.5114612523	313445.06235486787	48617.0339740154
96.03960396039604	1159360.0144413365	327299.5808671943	50789.96870653603
97.02970297029702	1103592.3295417395	339821.39043682825	52756.86145094804
98.01980198019803	1030819.2457706851	350722.4830751421	54471.86035309413
99.00990099009901	941027.6884586384	359717.2908836512	55888.81422162525
100.0	835014.8847162656	366535.79984526674	56962.85542333185
