time	T	Th	Tc	B	A
68.31683168316832	-3.0892252285487085e-11	1.3145884879551062e-05	2.463623658432722	2729150.3230869947	3537594.3558625854
69.3069306930693	-1.977691660018797e-11	1.0784292530443046e-05	2.3651508616472823	2649287.9238390527	3434108.0176992817
70.29702970297029	2.1001920738797578e-10	8.8469021280184e-06	2.2706138519902983	2571760.880094987	3333641.1360490513
71.2871287128713	1.522656124236239e-10	7.257595651942087e-06	2.179855374106198	2496501.234162803	3236107.195673898
72.27722772277228	-4.4372847234511255e-10	5.9539758977248216e-06	2.092724444985507	2423442.9380221493	3141421.8409997555
73.26732673267327	-1.481935982654431e-10	4.884380990025988e-06	2.009076105654461	2352521.8133991817	3049502.887436127
74.25742574257426	1.3587384403196893e-13	4.006937261524726e-06	1.9287711834981558	2283675.5100019313	2960270.3175429273
75.24752475247524	-4.3897025117021274e-14	3.2871058661037913e-06	1.8516760625382738	2216843.462423502	2873646.2654611715
76.23762376237623	7.189123565286411e-14	2.696588548796799e-06	1.777662460809962	2151966.845384891	2789554.991543808
77.22772277227723	6.045376562267271e-14	2.2121539680914068e-06	1.7066072214385661	2088988.5303377435	2707922.851875786
78.21782178217822	-1.8087840581903357e-13	1.8147464138490661e-06	1.6383921069917415	2027853.0403520106	2628678.260607616
79.20792079207921	-2.117556657602071e-13	1.4887299863915767e-06	1.5729036028006194	1968506.50581937	2551751.6492940225
80.1980198019802	6.501991072942539e-13	1.22128470547454e-06	1.5100327318975637	1910896.6214148246	2477075.4241693434
81.18811881188118	-2.1583119553430058e-12	1.0018863688867613e-06	1.4496748690839572	1854972.6017783252	2404583.9197134464
82.17821782178218	1.1132261958485715e-13	8.218998017946616e-07	1.3917295701276533	1800685.1397332018	2334213.352729882
83.16831683168317	3.7563654979095046e-11	6.742737062899354e-07	1.3361004057634227	1747986.3648970313	2265901.775481951
84.15841584158416	2.593501378558265e-11	5.531977162819234e-07	1.2826948003026521	1696829.802755685	2199589.028223955
85.14851485148515	-7.579907718873429e-11	4.538005561959986e-07	1.2314238771785222	1647170.3346799812	2135216.6916860756
86.13861386138613	9.307122246540741e-11	3.7225633494629257e-07	1.182202311919533	1598964.159150883	2072728.0402320344
87.12871287128712	2.2123525541706902e-10	3.056054525012294e-07	1.1349481906782697	1552168.7540310465	2012067.99572181
88.11881188118812	-2.8639926491402564e-10	2.507710280338957e-07	1.0895828731035673	1506742.8396842985	1953183.081716343
89.10891089108911	2.4532484889189953e-10	2.0562615253935123e-07	1.0460308619639114	1462646.3427157598	1896021.3787852952
90.0990099009901	-3.7874387178038783e-10	1.686752925725506e-07	1.0042196778503802	1419840.3612420342	1840532.480523123
91.08910891089108	-6.721485403917285e-11	1.3835760180031398e-07	0.9640797383433245	1378287.1309672538	1786667.4505641228
92.07920792079207	1.3632968016549987e-11	1.1350457772169027e-07	0.9255442420937204	1337949.9919360452	1734378.780622792
93.06930693069307	6.205817544438787e-11	9.31006683840553e-08	0.8885490577519052	1298793.356412869	1683620.3495235778
94.05940594059406	-2.0913326515015364e-12	7.636123132011328e-08	0.853032617339988	1260782.6776370462	1634347.383270891
95.04950495049505	-1.967415660146122e-12	6.264314529056986e-08	0.8189358137544066	1223884.4194920352	1586516.416132322
96.03960396039604	-5.34828902806804e-12	5.1388875032939034e-08	0.7862019024396352	1188066.0269887187	1540085.2528252515
97.02970297029702	-4.4354580166709575e-14	4.2155710691880576e-08	0.7547764067709997	1153295.8975775647	1495012.9315478427
98.01980198019803	1.2451892610482366e-11	3.458163248345603e-08	0.7246070281064696	1119543.3535355467	1451259.6884452673
99.00990099009901	5.763501148693353e-12	2.836566235612337e-08	0.6956435578671851	1086778.614681887	1408786.9224183059
100.0	-3.953744513288291e-11	2.327019810607402e-08	0.6678377943974994	1054972.7722607113	1367557.1614173625
