time	UbE	UbE2	Wee1	Cdc25	G2K	R	G1K	IE	PG2	G1R	G2R	PG2R	SPF	MPF	Rum1Total	Cdc13Total	Cig2Total	IEB	UbEB	UbE2B	Wee1B	Cdc25B
66.0	0.00012252924523499398	0.021809104907707454	0.9487574010692652	0.05124259893073487	0.08977169168952448	0.0006450949964557227	0.041377231245842125	0.006126400866936674	0.12872022316091172	0.010876743689265394	0.05064126654140694	0.024645667356239527	0.1065520106590306	0.09620770284757006	0.08680877258336758	0.2937788487480827	0.05225397493510752	0.9938735991330633	0.999877470754765	0.9781908950922925	0.051242598930734795	0.9487574010692651
67.0	0.00012338334688572332	0.02194077671691889	0.9473305784793793	0.05266942152062064	0.08862878829180995	0.0006223956010986734	0.03768130448084665	0.006151836101656961	0.14886207019007872	0.008375604502658361	0.04063150153776898	0.02490604587012545	0.10549221792152555	0.09607189180131388	0.07453554751165146	0.3030284058897831	0.046056908983505014	0.9938481638983431	0.9998766166531142	0.9780592232830811	0.05266942152062071	0.9473305784793794
68.0	0.0001219030751138548	0.021709932032819346	0.94722065783059	0.05277934216941012	0.08679114921080684	0.0006133987929311416	0.03413558096365615	0.006071292655853843	0.16656055117243254	0.006474822379513894	0.033349949377391476	0.025901579568604977	0.1036530720103425	0.09511917676942847	0.06633975011844148	0.3126032293292358	0.04061040334317004	0.9939287073441462	0.9998780969248862	0.9782900679671807	0.05277934216941005	0.9472206578305898
69.0	0.00011951373572115855	0.02133643887219484	0.9478158337026829	0.05218416629731612	0.08479075550053206	0.0006111093403933836	0.03089295324561445	0.005951392451037575	0.18211299726418723	0.005029342563451251	0.028054594343570084	0.027395694062324654	0.10161964367514503	0.09389640536374141	0.06109074030973937	0.32235404117061406	0.0359222958090657	0.9940486075489624	0.9998804862642788	0.9786635611278052	0.05218416629731715	0.9478158337026839
70.0	0.00011703810510623453	0.020947779731807302	0.9486872433364397	0.05131275666355785	0.08291879012164309	0.0006116207290077607	0.02799919478355224	0.005830182881911435	0.19585764618618023	0.003928628369627147	0.024199624738989924	0.029198951114051713	0.09971147112684016	0.0927116724309521	0.05793882495167655	0.332175012160865	0.03192782315317939	0.9941698171180886	0.9998829618948938	0.9790522202681927	0.05131275666356028	0.9486872433364422
71.0	0.0001149075432479103	0.0206120138918391	0.9495655572020111	0.05043444279798899	0.08132464008680143	0.0006125988857335059	0.025448856050868118	0.005727431742023476	0.20812192653890535	0.0030886897387955685	0.02138599132414573	0.031160247324585843	0.09809295042646372	0.0917307364137467	0.05624752727326065	0.34199280527443837	0.028537545789663686	0.9942725682579765	0.9998850924567521	0.9793879861081609	0.05043444279798892	0.949565557202011
72.0	0.00011332211832820521	0.020361629703275406	0.9502999055488862	0.04970009445110808	0.08007396537011457	0.0006126449069115972	0.023214905584480285	0.005652178054411931	0.21919933110191908	0.0024461209980123975	0.01932423010124894	0.03316091655315692	0.09683765832133061	0.09103393192521053	0.05554391255932986	0.35175844312643956	0.025661026582492683	0.994347821945588	0.9998866778816718	0.9796383702967246	0.049700094451113785	0.9502999055488919
73.0	0.00011235463987575358	0.020209055052736694	0.9508167136497307	0.04918328635026374	0.07918400603282212	0.0006109672039533187	0.021263069554468227	0.005607576216400316	0.2293435260887975	0.0019528519364385305	0.017803619937213792	0.03510957275508582	0.09596694972587905	0.09065118233726199	0.05547701183269146	0.3614407248139192	0.023215921490906757	0.9943924237835997	0.9998876453601242	0.9797909449472633	0.04918328635026925	0.9508167136497363
74.0	0.00011201016847974973	0.02015567677714491	0.9510895038854155	0.048910496114581696	0.07864448577134088	0.000607198545345452	0.019558576957522833	0.005593658192790498	0.23876620390944858	0.0015726698053815022	0.01667187826910158	0.036939069644850046	0.09547244020619403	0.09058279596681332	0.05579081626467858	0.3710216375947411	0.021131246762904336	0.9944063418072095	0.9998879898315203	0.9798443232228551	0.048910496114584534	0.9510895038854184
75.0	0.00011226129486801397	0.020197341059861495	0.9511174853736033	0.048882514626395326	0.07843102344719091	0.0006012613054880338	0.018068984991564764	0.005608970614437352	0.24763961766914505	0.0012782469820676442	0.015818826888825382	0.038603093707066	0.09533025057853936	0.09081300433064816	0.05630142888344706	0.38049256171222734	0.019347231973632407	0.9943910293855627	0.999887738705132	0.9798026589401385	0.0488825146263967	0.9511174853736046
76.0	0.00011306726418718265	0.020327426469777	0.9509126830722411	0.04908731692775895	0.07851313846356611	0.0005932699696496973	0.016765185138206566	0.005651462373145721	0.2561000428785824	0.0010490311152085326	0.015165199474470417	0.04007313941358162	0.09550943689204688	0.09131814060749524	0.05688063997291026	0.38985152023020053	0.0178142162534151	0.9943485376268543	0.9998869327358129	0.979672573530223	0.04908731692775892	0.9509126830722411
77.0	0.00011438483353155277	0.020538655257271544	0.9504920818520821	0.04950791814791841	0.07885926344669508	0.0005834523499020183	0.015621542947441234	0.005718989739147567	0.2642527268831721	0.0008695094634921538	0.014653869864858185	0.041335077115858515	0.09597728552771399	0.09207189979085369	0.05744190879411087	0.3991009373105838	0.016491052410933387	0.9942810102608525	0.9998856151664685	0.9794613447427285	0.049507918147917884	0.9504920818520816
78.0	0.0001161736844585689	0.020824024126363694	0.9498735664592972	0.05012643354070333	0.07943942397455209	0.0005720935304154277	0.014615682386638889	0.0058095664683634595	0.2721767357418418	0.0007279791071777266	0.014243876038134184	0.04238601305709094	0.09670218135830391	0.09304826076164419	0.05792996173281828	0.408246048811619	0.015343661493816616	0.9941904335316365	0.9998838263155414	0.9791759758736363	0.050126433540702786	0.9498735664592967
79.0	0.0001183990783543573	0.02117728652001508	0.9490737691299498	0.05092623087005052	0.08022666856333743	0.0005594950423565003	0.01372816266276193	0.005921486572532236	0.27992970762467606	0.0006156026109587874	0.013905988105803195	0.04323134731883515	0.09765519461026172	0.09422315394457123	0.05831243307795363	0.41729371161265183	0.014343765273720718	0.9940785134274678	0.9998816009216457	0.978822713479985	0.050926230870050215	0.9490737691299495
80.0	0.00012103303145197226	0.021593174459761087	0.9481070524072157	0.05189294759278435	0.08119767966410563	0.0005459496399807102	0.012942126980664647	0.006053377503519487	0.28755223833849836	0.0005256928070333027	0.013619459937326902	0.04388216589197312	0.09881082332619671	0.09557529158103055	0.05857326827631404	0.426251543831904	0.01346781978769795	0.9939466224964805	0.999878966968548	0.978406825540239	0.05189294759278429	0.9481070524072156
81.0	0.00012405466653127328	0.022067471842458084	0.9469851143488779	0.05301488565112215	0.08233290338439683	0.0005317191133053157	0.012242975050886874	0.006204215167990683	0.2950716911924615	0.0004531778655956258	0.013369669709855508	0.04435306438551134	0.10014723170674164	0.09708648794401992	0.05870763107426779	0.4351273286722252	0.0126961529164825	0.9937957848320094	0.9998759453334687	0.977932528157542	0.05301488565112211	0.9469851143488779
82.0	0.00012745017575361387	0.02259701149528713	0.9457169203141651	0.05428307968583486	0.08361641936172992	0.0005170371482686214	0.011618065945295523	0.00637332119038816	0.302505306081197	0.00039419750984447837	0.01314637642641339	0.04466052642567792	0.10164620115211366	0.09874168466578978	0.05871813751020442	0.4439286282950183	0.01201226345514	0.9936266788096119	0.9998725498242463	0.9774029885047129	0.0542830796858349	0.9457169203141651
83.0	0.000131212661473155	0.023179636656138296	0.9443087668172011	0.0556912331827991	0.08503563827406514	0.0005020964794997886	0.011056452947056991	0.006560353288754125	0.3098629395347289	0.00034580284490268637	0.012942487648461004	0.0448214688774591	0.10329289848756583	0.10052878525080158	0.05861185585032258	0.4526625343347141	0.011402255791959678	0.9934396467112458	0.9998687873385268	0.9768203633438617	0.055691233182798894	0.9443087668172009
84.0	0.0001353419256641187	0.023814151844450942	0.9427644221022934	0.05723557789770732	0.08658101643903612	0.00048705481430393163	0.010548662892821404	0.006765295817735809	0.31714894186268333	0.000305730748161249	0.012753125867039214	0.04485246113819516	0.10507562925537564	0.10243846353217029	0.05839837256769955	0.46133554530695386	0.010854393640982653	0.9932347041822642	0.9998646580743359	0.9761858481555491	0.05723557789770661	0.9427644221022927
85.0	0.00013984459202358876	0.024500307691545573	0.9410851839422836	0.05891481605771643	0.08824580574430538	0.0004720367389897424	0.010086533768821284	0.0069884640329996315	0.3243635828885805	0.0002722516264488323	0.012575025132325246	0.04476908403130113	0.10698561833093972	0.1044639848887344	0.058088397529064945	0.4699534977965123	0.010358785395270118	0.9930115359670003	0.9998601554079765	0.9754996923084545	0.058914816057716424	0.9410851839422836
86.0	0.00014473398691818866	0.025238745144721717	0.939270041853018	0.06072995814698177	0.09002568522000592	0.0004571379495818257	0.00966299206947084	0.007230497998040698	0.331504391855869	0.0002440152168990265	0.012405957415536316	0.044585546272236404	0.1090166528301671	0.10660090481279938	0.05769265685425357	0.4785215807636477	0.009907007286369866	0.9927695020019593	0.9998552660130818	0.9747612548552783	0.06072995814698201	0.9392700418530182
87.0	0.00015003052077253095	0.026031007697805694	0.9373156799555223	0.06268432004447763	0.09191860572100742	0.00044242959175011586	0.009271946976133436	0.007492380763099171	0.33856674603303644	0.00021997981978263362	0.012244474815211655	0.04431453046711538	0.1111649297666926	0.10884694302265924	0.05722141469385979	0.4870443570363709	0.00949192679591607	0.9925076192369008	0.9998499694792274	0.9739689923021944	0.06268432004447766	0.9373156799555223
88.0	0.00015576224537157716	0.026879559659996954	0.9352164623301179	0.0647835376698822	0.09392459554898042	0.0004279619932650425	0.008908143876243887	0.00777546354993716	0.34554448720964276	0.00019932914520934971	0.012089623285259843	0.04396711216817456	0.11342885587852353	0.11120181990946255	0.0566840265919088	0.4955258182120576	0.009107473021453236	0.9922245364500628	0.9998442377546284	0.973120440340003	0.0647835376698821	0.9352164623301178
89.0	0.0001619655918813115	0.027787829942087866	0.9329643582002136	0.06703564179978677	0.09604565641475846	0.0004137688494523164	0.00856705504595554	0.008081501459016887	0.35243020218299165	0.00018142243881283924	0.011940786247833981	0.04355280164460103	0.11580893028539693	0.11366716652390804	0.05608877918070016	0.5039694464901852	0.00874847748476838	0.9919184985409831	0.9998380344081187	0.9722121700579122	0.06703564179978638	0.9329643582002132
90.0	0.00016868656710970363	0.028760296340591303	0.9305487811089701	0.0694512188910302	0.09828571834067497	0.0003998698047007695	0.008244783058427733	0.008412709470106331	0.35921536404792076	0.00016575538240540128	0.011797570615780014	0.04307962509843351	0.11830768230767795	0.11624648654307101	0.05544282090131969	0.5123782781028092	0.008410538440833134	0.9915872905298937	0.9998313134328903	0.9712397036594087	0.0694512188910299	0.9305487811089698
91.0	0.00017598226963656257	0.02980260232778276	0.9279563484782087	0.07204365152179398	0.10065065056747059	0.00038627524417988177	0.007937972442954036	0.008771833979402585	0.36589035138809684	0.00015192933989606518	0.011659726498243143	0.0425542371919588	0.12092966124761394	0.11894516813687543	0.05475216827427789	0.5207549656457694	0.0080899017828501	0.9912281660205974	0.9998240177303634	0.9701973976722172	0.07204365152179126	0.9279563484782061
92.0	0.00018392335240783312	0.03092174636440188	0.9251705061065607	0.07482949389344506	0.10314835040161537	0.00037298186754126104	0.007643729275068909	0.009162272207575973	0.37244437817589277	0.00013962576078289338	0.01152708201432492	0.041982031575693794	0.12368150162917722	0.12177056931041	0.05402172121834287	0.5291018421675269	0.007783355035851802	0.9908377277924241	0.9998160766475922	0.9690782536355981	0.07482949389343929	0.9251705061065549
93.0	0.00019259691724418288	0.032126302508836684	0.9221710510204706	0.07782894897953223	0.10578888709911419	0.00035999177788803447	0.007359546041943709	0.009588199953144654	0.3788652322666404	0.00012858888030170044	0.011399526351596433	0.04136733292864149	0.12657203522293212	0.1247321487124462	0.05325543993842766	0.5374209786459925	0.007488134922245409	0.9904118000468554	0.9998074030827558	0.9678736974911634	0.07782894897952941	0.9221710510204678
94.0	0.00020210970397045443	0.03342671256338562	0.9189335275927231	0.08106647240727813	0.10858477310379705	0.0003472891649247771	0.007083245930248821	0.010054732653326744	0.38513907857285823	0.00011861381049088748	0.011276969525478004	0.04071340646756702	0.12961253851500215	0.12784172703243996	0.05245627896846069	0.5457142276697003	0.007201859740739708	0.9899452673466732	0.9997978902960295	0.9665732874366144	0.08106647240727693	0.9189335275927218
95.0	0.00021259457117566924	0.03483574847055968	0.9154283400523882	0.08457165994761248	0.11155129264330482	0.0003348567436221701	0.006812925766557165	0.010568222969653764	0.39125002112757445	0.0001095349651170783	0.011159339400767788	0.04002261828275784	0.13281702514132282	0.13111379369968354	0.051626349392264875	0.553983271454405	0.006922460731674243	0.9894317770303462	0.9997874054288244	0.9651642515294403	0.08457165994761184	0.9154283400523875
96.0	0.00022421701551558223	0.0363690374307905	0.9116196750826508	0.08838032491734957	0.11470696974155409	0.00032267521003896373	0.006546902840893457	0.011136566682701528	0.3971795823701773	0.00010121777105247154	0.011046575440445848	0.03929653305523523	0.13620267457028631	0.13456594886006296	0.050767001476772516	0.5622296606074124	0.006648120611945928	0.9888634333172984	0.9997757829844844	0.9636309625692095	0.08838032491734915	0.9116196750826504
97.0	0.00023718521096950887	0.03804581202167141	0.907464064738071	0.09253593526192926	0.11807419727592484	0.0003107270358052802	0.006283669404886511	0.011769670859071069	0.4029060762946487	9.355224983936433e-05	0.010938620510355936	0.03853595223696599	0.13979041844187892	0.13821950109065728	0.04987885203296657	0.5704548463178956	0.006377221654725876	0.9882303291409289	0.9997628147890305	0.9619541879783285	0.09253593526192905	0.9074640647380707
98.0	0.00025176375260287386	0.03988991372180569	0.9029085011222799	0.09709149887772038	0.12168005339702803	0.000298985201424249	0.00602185020773201	0.012480089969199751	0.4084037435084565	8.644813311103195e-05	0.010835424254031119	0.03774098821407105	0.14360570312438387	0.14210024057245085	0.048961845802637446	0.5786602093735866	0.006108298340843042	0.9875199100308002	0.9997482362473972	0.9601100862781943	0.09709149887772006	0.9029085011222796
99.0	0.0002682930018090505	0.041931160777101135	0.8978879470472084	0.10211205295279202	0.12555738583949488	0.0002874228735578533	0.005760163845231645	0.013283916570407853	0.4136416740893236	7.983087825973767e-05	0.010736941735238831	0.036911081140411695	0.14767951050526895	0.14623946954396105	0.048015276627468115	0.586847082804469	0.0058399947234913825	0.9867160834295922	0.9997317069981909	0.9580688392228989	0.10211205295279158	0.897887947047208
100.0	0.00028721656315020943	0.04420722417812207	0.8923220445824024	0.1076779554175987	0.1297462284376538	0.00027601199764487323	0.005497386697800141	0.014202036931521512	0.418582364885648	7.363867873822006e-05	0.010643138742719657	0.03604503741197105	0.1520496933563862	0.1506753466819362	0.0470378268310738	0.5950167694779925	0.0055710253765383615	0.9857979630684784	0.9997127834368498	0.9557927758218779	0.10767795541759762	0.8923220445824013
