time	s1	s2	s3	s4	s5	s6	s7	s8	s9	s10	s11	s12	s13	s14	s15	s16	s17	s18	s19	s20	s21	s22	s23	s24	s25	s28	s29	s30	s31	s32	s33	s34	s35	s36	s37	s38	s39	s40	s41	s42	s43	s44	s45	s46	s47	s48	s49	s50	s51	s52	s26	s27
9.900990099009901	1.0550407618150315	1.0661106058839247	1.0543037154794457	1.0584303439496598	1.0671139002223555	1.0859785866471556	1.0683960045961316	1.0890135624208022	1.1338700229867653	1.0775592346569087	1.0871614931337736	1.0775592346569087	1.0718941826606017	1.1166087433846859	1.1503699478233904	1.1642876106760027	1.168511437642166	1.1653732939696413	1.1156000690693784	1.1733780832222924	1.1947608165283687	1.180634103761751	1.188360622730439	1.1919084251577388	1.1883651118446756	1.1923571100462413	1.2003010383132597	1.2034105986451793	1.2062608018682333	1.1934862272175966	1.2009134535401695	1.2011956597462494	1.2050448005969603	1.1985795536132329	1.2036634851800565	1.2011956597462494	1.2050448005969603	1.1985478012781814	1.2036338981676498	1.1941699160031265	1.201284130629397	1.1941699160031265	1.201284130629397	1.1941699160031265	1.201284130629397	1.2015993806073009	1.2015993813621493	1.2015993818653816	1.2015993823686137	1.2029155253841866	1.2000500025192977	1.2000500025192977
10.89108910891089	1.0686585416103573	1.0783097279331992	1.0680170782218754	1.071614130587718	1.0791718080187114	1.0956348908225333	1.0802927723436904	1.0982358477038234	1.137399018432752	1.0881900695155085	1.096642381556764	1.0881900695155087	1.0833179525850434	1.1223202636888603	1.1517930516467052	1.1639429707083306	1.1676234123022162	1.1648837959768137	1.1214575708287968	1.1718707598293863	1.1905254776287195	1.1782056706644746	1.184939548692024	1.1880462317540217	1.1849413419750943	1.1884385344229746	1.195365327056229	1.198053100146605	1.2005380306143465	1.1894147137918338	1.1958923680523865	1.1961554499868376	1.1995076464677044	1.1938391514322808	1.1982745974130082	1.1961554499868376	1.1995076464677044	1.1938264672095402	1.198262778179718	1.1900057391319305	1.1962114645980142	1.1900057391319305	1.1962114645980142	1.1900057391319305	1.1962114645980142	1.1964893147092281	1.1964893148139162	1.1964893148837081	1.1964893149535	1.1976367893562574	1.1951493471613173	1.1951493471613173
11.881188118811881	1.0805242113280638	1.0889402975063291	1.0799655676227726	1.0831017843078137	1.0896851562762073	1.104050580314358	1.0906646330409835	1.1062945491073164	1.1404769180077856	1.0975029487271166	1.104915552798131	1.097502948727117	1.0932892904740754	1.1273105404778745	1.1530335472617266	1.163638017727533	1.1668469392059142	1.1644558435288852	1.1265665117981338	1.1705528868275241	1.1868293712288276	1.1760825083102668	1.1819543881088364	1.1846705757149047	1.1819551044768628	1.1850130790466546	1.1910551104986185	1.1933898337102324	1.1955572833552846	1.1858606138059762	1.1915115522659525	1.1917492124914852	1.1946713892117626	1.1897125655821084	1.1935827260353296	1.1917492124914852	1.1946713892117626	1.1897074985785991	1.1935780045716826	1.1863736152192477	1.191787864923435	1.1863736152192477	1.191787864923435	1.1863736152192477	1.191787864923435	1.1920319076080539	1.1920319076225694	1.1920319076322465	1.192031907641924	1.1930327471687343	1.1908675190680713	1.1908675190680713
12.871287128712872	1.0908678380900845	1.098208047469947	1.09038105999328	1.0931160305421312	1.0988539032555158	1.1113881420884786	1.0997093534420406	1.1133322371448298	1.143162250655299	1.105647763428578	1.1121348283590695	1.1056477634285784	1.101991195061497	1.1316690293686509	1.154116195580284	1.1633705138690429	1.1661692161894792	1.164082617988485	1.1310242431322002	1.1694024563904224	1.1836042109397658	1.1742284269750132	1.1793500447009546	1.1817226970850006	1.179350330870187	1.1820215460552044	1.1872926145263132	1.189325421705182	1.1912163063390653	1.1827590667366077	1.1876892731055881	1.187900570669254	1.1904490440419764	1.1861162546774513	1.1894932205620332	1.1879005706692545	1.1904490440419764	1.1861142305495576	1.1894913344677664	1.1832053603805692	1.1879293349476816	1.1832053603805692	1.1879293349476816	1.1832053603805692	1.1879293349476816	1.188143143709024	1.1881431437110372	1.188143143712379	1.1881431437137218	1.1890162562844004	1.1871290943443258	1.1871290943443258
13.861386138613861	1.0998873341101159	1.1062899262138606	1.0994630060758117	1.10184841993649	1.1068512014249943	1.1177873093947315	1.1075980780106516	1.119476015702806	1.1455053146343108	1.1127641410789237	1.118434261031767	1.1127641410789235	1.1095844561229018	1.1354745147135772	1.15506138056185	1.1631367168228661	1.1655780461013414	1.1637573314190917	1.1349141805675222	1.1683987883799858	1.1807901672801095	1.1726101916234342	1.177078024583419	1.1791495243439893	1.1770781389274731	1.1794102302613774	1.1840089817060921	1.1857808629406157	1.1874305887517072	1.1800527988506173	1.1843543236055563	1.1845406017265274	1.1867636413774427	1.1829803289893897	1.1859268910239422	1.1845406017265276	1.186763641377443	1.1829795202127518	1.1859261374011179	1.1804415526009127	1.184563279131144	1.1804415526009129	1.184563279131144	1.1804415526009129	1.184563279131144	1.184750290019473	1.1847502900197637	1.184750290019958	1.184750290020152	1.185512038556479	1.1838662730379805	1.1838662730379805
14.85148514851485	1.1077537339243866	1.1133389113061054	1.1073837382342662	1.1094644893450833	1.1138273827081593	1.1233689475849253	1.1144793116256577	1.1248382168354172	1.1475497587680803	1.1189783878986899	1.1239308552595508	1.1189783878986896	1.116209903667372	1.1387963657612548	1.1558865347556075	1.162932676649351	1.1650624497679034	1.163473822843375	1.1383086394009114	1.1675233157181903	1.178334919553827	1.1711981379619405	1.1750959105031753	1.1769039460799164	1.1750959561919814	1.177131367710914	1.1811436361412604	1.182688873662369	1.1841282285819028	1.1776915718619565	1.181444596574521	1.1816080652894654	1.1835474245959465	1.1802450967650344	1.1828160446326457	1.1816080652894656	1.1835474245959465	1.1802447735996624	1.1828157435052524	1.178030443506782	1.1816266650807614	1.178030443506782	1.1816266650807614	1.178030443506782	1.1816266650807614	1.181790068557476	1.1817900685575178	1.1817900685575458	1.1817900685575735	1.1824546768999422	1.1810190550285828	1.1810190550285828
15.841584158415841	1.1146153188341863	1.1194876942539747	1.1142926350693576	1.1161077636248413	1.1199131931811483	1.1282379574518977	1.1204821528109643	1.1295176152922866	1.1493336121908893	1.1244030075670959	1.1287267815818949	1.1244030075670959	1.1219906790654324	1.141695551157074	1.1566068099656157	1.1627546961813031	1.1646127555540393	1.1632266757109992	1.1412706253045009	1.1667596759101626	1.1761927614580119	1.1699661208378325	1.1733666823765578	1.1749444931122393	1.1733667006327748	1.1751428829730721	1.1786434788392435	1.1799913812636884	1.1812471945408989	1.1756314486019213	1.1789058990737675	1.1790489878752675	1.1807409462491985	1.1778590329158531	1.1801021983316011	1.1790489878752675	1.1807409462491985	1.1778589037862541	1.180102078007882	1.1759269546461557	1.1790646316743563	1.1759269546461557	1.179064631674356	1.1759269546461557	1.179064631674356	1.1792073191467296	1.1792073191467356	1.1792073191467396	1.1792073191467436	1.1797871787131153	1.1785347262315609	1.1785347262315609
16.831683168316832	1.120600924612301	1.1248516148274443	1.12031946564481	1.1219029552884026	1.125222474215299	1.132485569034946	1.1257189700430261	1.1336008021653823	1.1508900566251616	1.1291373539200957	1.1329112571847992	1.1291373539200957	1.1270343572086239	1.1442255521790048	1.1572354525978175	1.162599465610297	1.1642205130145573	1.1630111785725716	1.1438551351862838	1.1660935579017997	1.1743237879318982	1.1688912286081985	1.1718580522878368	1.173234818041057	1.1718580595827133	1.173407887497663	1.1764620592350428	1.177637954073366	1.178733625918795	1.1738340537886895	1.1766909384610682	1.1768160107561119	1.178292159782821	1.1757774226792024	1.1777345635600769	1.176816010756112	1.1782921597828209	1.1757773710811916	1.1777345154807473	1.1740918000328833	1.1768293704945443	1.1740918000328835	1.1768293704945445	1.1740918000328835	1.1768293704945445	1.1769539224695675	1.1769539224695686	1.1769539224695695	1.1769539224695702	1.1774598390689934	1.176367135206164	1.176367135206164
17.821782178217823	1.1258226543081267	1.1295310657609394	1.125577131895015	1.126958586446438	1.129854420785252	1.1361912205185831	1.1302876509176767	1.1371635488902092	1.1522480565413578	1.1332687395230152	1.136562175930402	1.1332687395230152	1.1314348650472443	1.1464332063312404	1.1577840594388458	1.162464073828593	1.1638783586119823	1.1628232437792203	1.1461101989978228	1.1655124797540346	1.172693169850714	1.1679534350210268	1.1705418626098378	1.1717431321493805	1.1705418655246342	1.1718941172448054	1.1745587891772944	1.175584676209671	1.1765406228334463	1.1722658899974803	1.174758444000497	1.1748676810100982	1.1761555587858308	1.1739613576053687	1.1756689247639343	1.174867681010098	1.1761555587858306	1.173961336988473	1.1756689055529894	1.1724907287428101	1.1748791932661704	1.1724907287428104	1.1748791932661706	1.1724907287428104	1.1748791932661706	1.1749878913930365	1.1749878913930367	1.1749878913930367	1.1749878913930367	1.1754292920555331	1.174475945197482	1.174475945197482
18.81188118811881	1.1303781444936856	1.1336135049966771	1.1301639579847902	1.131369179252253	1.1338955062710063	1.1394241341228508	1.1342735146031409	1.1402720849127403	1.1534328959073725	1.1368736756344715	1.1397475332661677	1.1368736756344715	1.1352741880912436	1.1483594829527735	1.158262780776764	1.162345977916191	1.1635798795773213	1.1626593237699883	1.1480777611180166	1.1650055636752272	1.1712705136532813	1.1671352558236672	1.1693935560168038	1.170441665232837	1.169393557181449	1.1705733870780919	1.1728982260063836	1.1737932605766903	1.174627296480202	1.1708977255429482	1.1730724016485443	1.173167765051975	1.1742913880774994	1.1723769364296386	1.1738667436186894	1.173167765051975	1.174291388077499	1.172376928191889	1.1738667359427066	1.1710938715380996	1.173177737339928	1.1710938715380996	1.1731777373399284	1.1710938715380999	1.1731777373399281	1.1732725878188357	1.1732725878188357	1.1732725878188357	1.1732725878188357	1.1736576979642162	1.1728259317432224	1.1728259317432224
19.801980198019802	1.1343524848506132	1.1371751639177012	1.1341656279060435	1.1352171118961185	1.137421136436484	1.1422446576642709	1.1377509518132254	1.1429842592887225	1.154466643784842	1.14001909422044	1.1425266748952136	1.1400190942204402	1.1386238756607732	1.1500401876467448	1.1586804947871627	1.1622429617864933	1.163319490153769	1.1625163362627418	1.1497944445490935	1.164563330274486	1.1700292990064718	1.1664214334986183	1.1683917130172008	1.1693061721147866	1.1683917134825692	1.1694210903320656	1.1714494316649562	1.172230311053617	1.172957980709238	1.1697040543722685	1.1716013860261385	1.1716846163130819	1.1726649346096163	1.1709946010329086	1.1722944116350917	1.1716846163130816	1.1726649346096163	1.1709945977412743	1.1722944085679277	1.169875175733981	1.1716932807751188	1.1698751757339807	1.171693280775119	1.169875175733981	1.1716932807751188	1.17177604183133	1.1717760418313299	1.1717760418313299	1.1717760418313299	1.1721120386883375	1.1713863481715725	1.1713863481715725
20.792079207920793	1.1378198600642049	1.140282511394647	1.1376568416000878	1.1385742066782523	1.140497078271177	1.1447054171578361	1.1407848392640927	1.1453505793171403	1.1553685608841786	1.1427634870216776	1.1449513908978006	1.1427634870216776	1.141546362450236	1.151506594651591	1.1590449616025496	1.1621530951892853	1.1630923231513	1.16239160016611	1.1512922194969917	1.164177517119661	1.1689463864826808	1.1657986562295595	1.1675176494351283	1.1683154919533831	1.167517649621317	1.168415751343076	1.1701854059471894	1.1708666922188673	1.1715015590467577	1.1686626224886367	1.1703179769464058	1.1703906070369225	1.171245897562396	1.1697885715318004	1.17092261217344	1.1703906070369225	1.171245897562396	1.1697885702148523	1.1709226109463007	1.1688119150808984	1.1703981483210526	1.1688119150808982	1.1703981483210522	1.168811915080898	1.1703981483210526	1.1704703579075115	1.1704703579075115	1.1704703579075115	1.1704703579075115	1.170763504034331	1.1701303624756254	1.1701303624756254
21.78217821782178	1.140844964220775	1.1429935169524923	1.1407027408254948	1.141503098455567	1.1431806991136229	1.1468523131318473	1.1434317648765155	1.14741513058998	1.1561554553364006	1.1451579379350234	1.1470668739570202	1.1451579379350234	1.1440961261821885	1.152786009601059	1.1593629603222366	1.162074696597321	1.1628941359845595	1.1622827811807186	1.1525989898396278	1.1638409207329494	1.1680015870855849	1.1652553104801981	1.1667550660166444	1.1674511589660876	1.1667550660913857	1.1675386300832573	1.1690825881036395	1.1696769840518881	1.1702308825772343	1.167754013735953	1.169198249644159	1.169261624152618	1.1700078325644827	1.1687363595434208	1.1697257693852088	1.1692616241526181	1.1700078325644827	1.1687363590147608	1.1697257688926004	1.1678842636637718	1.1692681944603653	1.1678842636637716	1.1692681944603653	1.1678842636637716	1.1692681944603651	1.169331196364396	1.169331196364396	1.169331196364396	1.169331196364396	1.1695869560926102	1.1690345616003783	1.1690345616003783
22.77227722772277	1.1434842246895003	1.1453587450370688	1.1433601424698152	1.1440584190316638	1.1455220436375695	1.1487253848817285	1.145741091779141	1.1492163873187822	1.156841994020636	1.147247044343907	1.1489125577724826	1.147247044343907	1.1463207001279594	1.1539022671087908	1.1596404106201588	1.1620063006671504	1.1627212294394134	1.1621878455331303	1.1537391074180297	1.1635472594991108	1.1671772861966256	1.1647812643698834	1.1660897432725448	1.1666970605385605	1.1660897433024502	1.166773374949002	1.1681204200039852	1.1686390076318072	1.1691222636083114	1.1669612879693332	1.1682213295086585	1.168276625178316	1.1689276634237955	1.1678183461707485	1.1686815696222141	1.1682766251783165	1.1689276634237955	1.1678183459592217	1.1686815694251127	1.167074924937564	1.1682823528484558	1.1670749249375636	1.1682823528484558	1.1670749249375636	1.1682823528484556	1.168337320457269	1.1683373204572687	1.1683373204572687	1.1683373204572685	1.1685604615188003	1.1680785169107244	1.1680785169107244
23.762376237623762	1.1457868625331697	1.1474223038804618	1.1456786068285871	1.1462878235176088	1.147564769722897	1.150359560584017	1.1477558823696552	1.1507879223941928	1.157440974415181	1.1490697308016053	1.15052284888026	1.1490697308016053	1.148261556458867	1.1548761680810236	1.159882480103737	1.1619466300647348	1.162570377489605	1.162105020487162	1.154733821860889	1.1632910549344988	1.1664581157586054	1.1643676787666741	1.1655092760065449	1.1660391383326318	1.1655092760185486	1.1661057192707662	1.1672809645859696	1.1677334123386671	1.168155034951257	1.1662696656830103	1.1673690038856435	1.1674172491937573	1.1679852549798335	1.1670174155317552	1.1677705453721468	1.1674172491937576	1.1679852549798333	1.1670174154468484	1.1677705452930303	1.166368808998889	1.167422243979292	1.1663688089988888	1.167422243979292	1.166368808998889	1.167422243979292	1.1674702015121277	1.1674702015121277	1.1674702015121277	1.1674702015121277	1.167664883769341	1.1672444047242865	1.1672444047242865
24.752475247524753	1.1477958165078919	1.149222672728025	1.1477013682917965	1.1482328847562802	1.1493469654034383	1.1517853116381749	1.1495137046612858	1.1521590303032712	1.1579635626515028	1.1506599660464558	1.1519277672563881	1.1506599660464558	1.1499548791698646	1.1557258641305757	1.160093679028618	1.1618945710321613	1.1624387663102942	1.1620327603065221	1.155601674937916	1.1630675283627658	1.165830667584165	1.1640068421247651	1.165002841432707	1.1654651265108111	1.1650028414375035	1.1655232155532118	1.166548571804211	1.1669433149979958	1.1673111646206153	1.1656662522354408	1.1666253825196282	1.166667475697049	1.1671630387644552	1.1663186348470467	1.1669757118074064	1.1666674756970488	1.1671630387644552	1.16631863481312	1.166975711775794	1.1657527506554377	1.1666718322288387	1.1657527506554377	1.1666718322288387	1.165752750655438	1.1666718322288383	1.166713673516322	1.166713673516322	1.166713673516322	1.166713673516322	1.1668835264070654	1.1665166741588553	1.1665166741588553
25.742574257425744	1.1495485461153945	1.1507934210521613	1.1494661441006693	1.1499298707304573	1.1509018597858791	1.1530292218127058	1.1510473337927902	1.1533552710782617	1.15841950114688	1.1520473910174653	1.1531535048850492	1.1520473910174651	1.1514322377943156	1.156467193757764	1.1602779433679062	1.1618491522608032	1.162323941397978	1.1619697169176963	1.1563588448146378	1.1628725112332472	1.1652832435537883	1.1636920266299584	1.1645609973017708	1.1649643234375688	1.1645609973036979	1.1650150037325997	1.1659095873488587	1.166253985491745	1.1665749201191797	1.1651397975816458	1.1659766016385742	1.1660133268253492	1.1664456863632284	1.1657089759919286	1.1662822502919714	1.1660133268253492	1.1664456863632282	1.1657089759782977	1.16628225027927	1.1652152639484417	1.1660171270989725	1.1652152639484417	1.1660171270989725	1.1652152639484417	1.166017127098972	1.1660536320903792	1.166053632090379	1.1660536320903794	1.1660536320903794	1.1662018222302335	1.1658817575642386	1.1658817575642386
26.73267326732673	1.1510777318940761	1.1521638358718342	1.1510058395575016	1.1514104225225048	1.1522584434528678	1.1541144837969404	1.1523853641257722	1.154398945913032	1.1588172900503324	1.1532578688810249	1.1542229137731994	1.1532578688810249	1.1527211758829548	1.1571139765710272	1.1604387076550073	1.1618095265508064	1.162223761534318	1.1619147144619817	1.157019447053297	1.1627023670027308	1.1648056374654412	1.1634173626224418	1.1641755056889218	1.1645273922252006	1.164175505689691	1.1645716087330127	1.1653520981736125	1.1656525721727307	1.1659325752074998	1.164680486461444	1.1654105654977231	1.1654426070662223	1.1658198239393271	1.1651770724333255	1.1656772320345647	1.165442607066222	1.165819823939327	1.1651770724278852	1.1656772320294957	1.1647463278545098	1.1654459223301399	1.1647463278545098	1.16544592233014	1.1647463278545098	1.16544592233014	1.1654777715579716	1.1654777715579716	1.1654777715579714	1.1654777715579716	1.1656070617370424	1.1653278175854038	1.1653278175854038
27.722772277227723	1.1524118854205356	1.1533594682755373	1.1523491622777138	1.152702144882868	1.1534420091538036	1.1550613318753316	1.1535527426389465	1.1553095122301171	1.1591643455278167	1.1543139655797465	1.155155931606556	1.1543139655797467	1.1538457242011906	1.1576782702176256	1.160578968682007	1.161774954888371	1.1621363587332108	1.161866727210958	1.157595797293335	1.162553923144871	1.1643889448207612	1.1631777291334604	1.1638391793959544	1.1641461867744978	1.163839179396264	1.1641847639113385	1.1648657105533595	1.1651278624204349	1.165372154188783	1.1642797554632232	1.1649167209985143	1.1649446761601574	1.165273783181374	1.1647130073505838	1.1651493771521497	1.1649446761601572	1.1652737831813738	1.1647130073483947	1.1651493771501098	1.1643371994738236	1.1649475684288504	1.1643371994738239	1.1649475684288506	1.1643371994738236	1.1649475684288506	1.1649753556589708	1.1649753556589708	1.1649753556589706	1.1649753556589706	1.1650881563285738	1.164844526583174	1.164844526583174
