time	FeDuo	FeRBC	FeSpleen	FeLiver	Tf	Hepcidin	Fe2Tf	Fe1Tf	NTBI	FeRest	FeBM	FeOutside
37.62376237623762	8.223619018398295e-07	2.887329620757616e-05	3.586754255027113e-07	2.7928514024855935e-06	2.1881419950780266e-08	3.970384584642331e-11	1.6064460508022044e-08	1.2364119541197773e-08	3.891776917001222e-11	5.993788381848073e-06	6.119875195203861e-07	0.0
38.613861386138616	8.231478570780035e-07	2.8857994879832236e-05	3.5842519081975106e-07	2.799121708288049e-06	2.18799976398546e-08	3.9703845832161816e-11	1.6065547254733728e-08	1.2364455105411748e-08	3.891283957051278e-11	5.998794433787665e-06	6.120258124970296e-07	0.0
39.603960396039604	8.238599173219544e-07	2.884307938590025e-05	3.58171646972362e-07	2.8051591303921263e-06	2.1878857306285288e-08	3.970384579686206e-11	1.6066371536284344e-08	1.236477115743045e-08	3.890759972609152e-11	6.0035965644953485e-06	6.120587285202929e-07	0.0
40.59405940594059	8.245042611531129e-07	2.882853561576511e-05	3.5792045397148545e-07	2.810970566479571e-06	2.187840483862671e-08	3.9703845767444613e-11	1.6067099251901788e-08	1.2364495909471584e-08	3.891233139158961e-11	6.0081996819724204e-06	6.120830483368273e-07	0.0
41.584158415841586	8.250900021675296e-07	2.881434781790574e-05	3.576696925530647e-07	2.8165647016239364e-06	2.1878580300569157e-08	3.970384575076252e-11	1.6067642392051592e-08	1.2363777307379337e-08	3.8924238871221457e-11	6.012610969001764e-06	6.120990016127515e-07	0.0
42.57425742574257	8.25619005140764e-07	2.8800497172114945e-05	3.574345883380009e-07	2.8219457714567335e-06	2.1878682296033536e-08	3.970384573179212e-11	1.606760683893418e-08	1.2363710865032365e-08	3.8924780006555606e-11	6.016832147473711e-06	6.121063701477998e-07	0.0
43.56435643564356	8.26099469352443e-07	2.8786968735238808e-05	3.572156488002527e-07	2.827121905701795e-06	2.1878870722185792e-08	3.970384572661672e-11	1.606702259312497e-08	1.2364106684689319e-08	3.8917236343613095e-11	6.020869684971552e-06	6.121039726929114e-07	0.0
44.554455445544555	8.265351101814989e-07	2.8773748997145973e-05	3.570118798245122e-07	2.8320997470676068e-06	2.18792135192371e-08	3.970384572908022e-11	1.6066256558258384e-08	1.2364529922504596e-08	3.890928750534308e-11	6.024729495369018e-06	6.12094759611495e-07	0.0
45.54455445544554	8.269292946124603e-07	2.876082479114697e-05	3.568215083528142e-07	2.8368858932529535e-06	2.1879800246637674e-08	3.9703845731286274e-11	1.6065737213305854e-08	1.2364462540056556e-08	3.891005749148986e-11	6.028417605393812e-06	6.120821939668418e-07	0.0
46.53465346534654	8.272873932072324e-07	2.8748182178805858e-05	3.566463519981324e-07	2.8414872677090796e-06	2.1880546529066414e-08	3.970384573715737e-11	1.6065411662766135e-08	1.2364041808167523e-08	3.8917240538477676e-11	6.031939575870811e-06	6.120662476423954e-07	0.0
47.524752475247524	8.276085107177265e-07	2.873582838199426e-05	3.5646315053329263e-07	2.8459108174879463e-06	2.1881139150984765e-08	3.970384574186824e-11	1.606474982868433e-08	1.2364111020330996e-08	3.8915617647786014e-11	6.035305277258765e-06	6.120493558805621e-07	0.0
48.51485148514851	8.278989478632867e-07	2.8723743229783157e-05	3.562797279460567e-07	2.8501632906624834e-06	2.18816551371066e-08	3.970384574598771e-11	1.6064096571945334e-08	1.2364248290948183e-08	3.8912823416430113e-11	6.038519160238159e-06	6.1203251900721e-07	0.0
49.504950495049506	8.281628045127968e-07	2.8711914929193866e-05	3.5609440127332915e-07	2.8542514961623586e-06	2.188205215912658e-08	3.9703845748434865e-11	1.6063529157788798e-08	1.2364418683084774e-08	3.8909502784130845e-11	6.041587333101411e-06	6.120171762102158e-07	0.0
50.495049504950494	8.284029942631537e-07	2.8700334878025107e-05	3.5590687034590813e-07	2.8581812037641606e-06	2.1882394128019888e-08	3.970384574908533e-11	1.6063003850692474e-08	1.2364602021287828e-08	3.8906014130533176e-11	6.044514883861807e-06	6.120026703411018e-07	0.0
51.48514851485149	8.286184051372066e-07	2.8689005301871317e-05	3.557215274591133e-07	2.861954656913511e-06	2.188310547418326e-08	3.9703845751060796e-11	1.606206630312252e-08	1.2364828222694443e-08	3.89017434033125e-11	6.047303438249762e-06	6.119812304045516e-07	0.0
52.475247524752476	8.288147769274767e-07	2.8677909996765987e-05	3.555347780508086e-07	2.8655801010838947e-06	2.1883997002227487e-08	3.9703845751957976e-11	1.6060961053938633e-08	1.2365041943834124e-08	3.8897731687970133e-11	6.049960515009832e-06	6.119571936013584e-07	0.0
53.46534653465346	8.289952764218245e-07	2.8667039679486962e-05	3.553460268163407e-07	2.869063527842665e-06	2.1885109948036298e-08	3.970384575144833e-11	1.6059670193314392e-08	1.2365219858649566e-08	3.889439852585981e-11	6.052491419917723e-06	6.11930350212831e-07	0.0
54.45544554455446	8.291605477483758e-07	2.865638653143057e-05	3.5515844250148747e-07	2.8724088881447345e-06	2.1886401904926025e-08	3.970384575010766e-11	1.605822670372597e-08	1.2365371391348261e-08	3.8891312826156164e-11	6.054899380777445e-06	6.119002321846166e-07	0.0
55.445544554455445	8.293082957616933e-07	2.8645944440491373e-05	3.549795795302732e-07	2.8756177553282e-06	2.1887733010189275e-08	3.970384574956537e-11	1.605672286474677e-08	1.2365544125064224e-08	3.888705238510587e-11	6.057185204247111e-06	6.118660704629178e-07	0.0
56.43564356435643	8.294433903435117e-07	2.86357031346564e-05	3.5480630141853376e-07	2.8786974986153183e-06	2.18892009683417e-08	3.9703845748882435e-11	1.6055106408223096e-08	1.2365692623435482e-08	3.888261102145459e-11	6.059355598979246e-06	6.118278297361886e-07	0.0
57.42574257425743	8.295677980585332e-07	2.8625654027535093e-05	3.546398037097565e-07	2.881653138697238e-06	2.189080722006794e-08	3.970384574816058e-11	1.605338363770907e-08	1.236580914222327e-08	3.887800356543857e-11	6.0614148820986815e-06	6.117851773756046e-07	0.0
58.415841584158414	8.296809587677842e-07	2.861579139325168e-05	3.544806364445865e-07	2.8844877762065267e-06	2.1892493578381334e-08	3.9703845747473985e-11	1.6051577363372335e-08	1.2365929058246613e-08	3.8873220435659306e-11	6.063366009421416e-06	6.11739563603312e-07	0.0
59.4059405940594	8.297819990857101e-07	2.860610986056104e-05	3.543292696378389e-07	2.8872042737376355e-06	2.1894194463990262e-08	3.970384574689346e-11	1.6049712441778086e-08	1.2366093094231937e-08	3.8868249024300454e-11	6.065211767995994e-06	6.116926596693421e-07	0.0
60.396039603960396	8.298737440909933e-07	2.859659987113752e-05	3.541871181595565e-07	2.8898083043720786e-06	2.189593157764778e-08	3.970384574653007e-11	1.6047789567924687e-08	1.2366278854427818e-08	3.886311245609272e-11	6.066956937487705e-06	6.116435271743975e-07	0.0
61.386138613861384	8.299573204956699e-07	2.8587253789398913e-05	3.540551629941201e-07	2.8923042505914935e-06	2.1897686540358373e-08	3.970384574647638e-11	1.6045820532010183e-08	1.2366492927631728e-08	3.8857817447073326e-11	6.0686053825350555e-06	6.115924260926393e-07	0.0
62.37623762376238	8.30032406768145e-07	2.857807180214611e-05	3.5392641887635804e-07	2.894695162592065e-06	2.1899443272312346e-08	3.970384574646846e-11	1.604383736975216e-08	1.2366719357935775e-08	3.8852453252384096e-11	6.07016093077727e-06	6.115406973223806e-07	0.0
63.366336633663366	8.300993779180316e-07	2.8569050333959284e-05	3.5379773195521084e-07	2.896984731340425e-06	2.1901184587893204e-08	3.970384574641382e-11	1.6041862379667684e-08	1.2366953032439392e-08	3.884706942950387e-11	6.0716274276485936e-06	6.114891618851691e-07	0.0
64.35643564356435	8.301595654797216e-07	2.8560180642951414e-05	3.5367120986665315e-07	2.8991775277408193e-06	2.1902891782935925e-08	3.9703845746455455e-11	1.6039904488669294e-08	1.2367203728395059e-08	3.8841661021120526e-11	6.073008743020276e-06	6.114379268821088e-07	0.0
65.34653465346534	8.30213733543406e-07	2.8551457052165837e-05	3.535458389471713e-07	2.9012776006875004e-06	2.190454705413198e-08	3.970384574659669e-11	1.6037980556176466e-08	1.2367472389691833e-08	3.8836255410016674e-11	6.074308732266671e-06	6.113875229370647e-07	0.0
66.33663366336634	8.302619733624577e-07	2.854288174520767e-05	3.53417358623237e-07	2.9032868828140112e-06	2.190624721850167e-08	3.970384574672236e-11	1.6036019083046612e-08	1.2367733698451996e-08	3.883075000000409e-11	6.075529662611803e-06	6.113364154782174e-07	0.0
67.32673267326733	8.303049665377497e-07	2.8534450008819557e-05	3.532843571624643e-07	2.9052091635625362e-06	2.1907988525107762e-08	3.970384574682127e-11	1.6034026096001958e-08	1.236798537889056e-08	3.8825156238535435e-11	6.0766751947239195e-06	6.112848819379005e-07	0.0
68.31683168316832	8.303434830657305e-07	2.8526156097043732e-05	3.531458494031766e-07	2.9070485104041633e-06	2.190975216448819e-08	3.9703845746897744e-11	1.6032019230085982e-08	1.2368228605426112e-08	3.881950264936719e-11	6.077749197918387e-06	6.112334710685604e-07	0.0
69.3069306930693	8.303781540689125e-07	2.8517995886347236e-05	3.530001800194585e-07	2.908808554012458e-06	2.191154298488779e-08	3.970384574693169e-11	1.6029997883080205e-08	1.2368459132032289e-08	3.881379092851569e-11	6.0787552137153585e-06	6.111823053649737e-07	0.0
70.29702970297029	8.304087971507428e-07	2.8509965102036158e-05	3.528575170506371e-07	2.91048879734533e-06	2.191343787920599e-08	3.9703845746982647e-11	1.6027859237689063e-08	1.2368702883105226e-08	3.880777768728517e-11	6.079691301424909e-06	6.111283864312776e-07	0.0
71.2871287128713	8.304361719637293e-07	2.8502059644459845e-05	3.5271433716653673e-07	2.9120935232248906e-06	2.1915430313165067e-08	3.970384574701794e-11	1.602561884092025e-08	1.2368950845914963e-08	3.880150334326377e-11	6.080561868715838e-06	6.110723298398873e-07	0.0
72.27722772277228	8.304608386988833e-07	2.8494275376905478e-05	3.525700159316991e-07	2.9136260024252525e-06	2.1917531416651802e-08	3.970384574702438e-11	1.602326717832552e-08	1.2369201405022961e-08	3.879494822329878e-11	6.081369979109189e-06	6.110139859721575e-07	0.0
73.26732673267327	8.304832647216848e-07	2.8486608045715247e-05	3.5242510711244497e-07	2.915089088745751e-06	2.1919754508174708e-08	3.970384574699652e-11	1.6020790091714075e-08	1.2369455400111498e-08	3.878808186862041e-11	6.082118148715449e-06	6.109530080465809e-07	0.0
74.25742574257426	8.305027989653484e-07	2.847904978516258e-05	3.5229058419168444e-07	2.9164818054923653e-06	2.1922005987213162e-08	3.970384574699068e-11	1.6018272580375718e-08	1.2369721432411398e-08	3.87811234856603e-11	6.082804024482662e-06	6.108901858998395e-07	0.0
75.24752475247524	8.305203024753656e-07	2.847159761301157e-05	3.521633332713876e-07	2.9178083547701934e-06	2.1924336806995238e-08	3.9703845746979635e-11	1.601566558340867e-08	1.2369997609596372e-08	3.8773954735316144e-11	6.083431836431031e-06	6.108247726691017e-07	0.0
76.23762376237623	8.305361075612206e-07	2.846424683942999e-05	3.5204516634802643e-07	2.919071127828348e-06	2.1926747375050053e-08	3.970384574696538e-11	1.6012966916357765e-08	1.2370285708592462e-08	3.876657530707426e-11	6.084003512696605e-06	6.107565588248927e-07	0.0
77.22772277227723	8.305504189084969e-07	2.8456993474910285e-05	3.5193663745109755e-07	2.9202723623640418e-06	2.192921890493198e-08	3.970384574695006e-11	1.601019590665007e-08	1.2370585188418228e-08	3.875902797016386e-11	6.084521027065656e-06	6.106858966377612e-07	0.0
78.21782178217822	8.305627341197821e-07	2.8449837409999177e-05	3.5183133101385323e-07	2.921413445340917e-06	2.193162626856883e-08	3.9703845746936654e-11	1.6007491065392787e-08	1.2370882666038667e-08	3.8751594171315546e-11	6.084986606243355e-06	6.106162509554658e-07	0.0
79.20792079207921	8.305736482672552e-07	2.8442772512977805e-05	3.5173364903973896e-07	2.9224970841534984e-06	2.1934009391640373e-08	3.970384574692684e-11	1.6004805917679496e-08	1.2371184690680409e-08	3.8744184903860034e-11	6.085402084377278e-06	6.105462555679438e-07	0.0
80.1980198019802	8.305833548186884e-07	2.8435794855895348e-05	3.5164403498620106e-07	2.923525503002184e-06	2.193634780060015e-08	3.970384574692278e-11	1.60021616817762e-08	1.237149051762393e-08	3.8736846723624775e-11	6.085769439266236e-06	6.104763121265165e-07	0.0
81.18811881188118	8.30591922258279e-07	2.842890357702718e-05	3.515589790514821e-07	2.924500928641831e-06	2.1938634439426817e-08	3.97038457469233e-11	1.5999567665755494e-08	1.2371797894817972e-08	3.872960941769172e-11	6.086091187030662e-06	6.104069655199231e-07	0.0
82.17821782178218	8.305991772117597e-07	2.842210374817048e-05	3.5146732139495006e-07	2.925425592770486e-06	2.194088821664717e-08	3.970384574692085e-11	1.599701013001264e-08	1.2372101653340475e-08	3.872247032357443e-11	6.0863708855090185e-06	6.103390378187821e-07	0.0
83.16831683168317	8.306054281998529e-07	2.841538861877654e-05	3.5137314462533173e-07	2.9263017172370536e-06	2.194307630728488e-08	3.9703845746920595e-11	1.5994521256677458e-08	1.2372402436037946e-08	3.871549143347792e-11	6.086610016951066e-06	6.102727988179881e-07	0.0
84.15841584158416	8.306107958525927e-07	2.8408756047825192e-05	3.512745883256706e-07	2.927131527730616e-06	2.194518605723842e-08	3.9703845746922786e-11	1.5992115323011503e-08	1.2372698619750362e-08	3.870870953076557e-11	6.086810872877874e-06	6.102087336445472e-07	0.0
85.14851485148515	8.30615320664436e-07	2.8402205745303753e-05	3.511710231819792e-07	2.9279164763493312e-06	2.1947275201330993e-08	3.970384574692603e-11	1.5989732104358628e-08	1.2372992694310664e-08	3.8701980179869195e-11	6.08697482029349e-06	6.101456681861614e-07	0.0
86.13861386138613	8.306190016038459e-07	2.8395738380385577e-05	3.510624578338002e-07	2.928657614319073e-06	2.1949437949696246e-08	3.9703845746928085e-11	1.5987272769412744e-08	1.2373289280891291e-08	3.869506503816324e-11	6.087102747120272e-06	6.100815685181541e-07	0.0
87.12871287128712	8.306219967562745e-07	2.8389350946888445e-05	3.509464564458957e-07	2.9293575289057937e-06	2.1951628748406152e-08	3.9703845746929927e-11	1.5984786417677338e-08	1.237358483391679e-08	3.8688085590850656e-11	6.087197376999111e-06	6.100176952969986e-07	0.0
88.11881188118812	8.30624395784389e-07	2.8383042019090314e-05	3.508216343452765e-07	2.9300181468542762e-06	2.195386214425722e-08	3.970384574693117e-11	1.5982258536102505e-08	1.237387931964056e-08	3.868100859156079e-11	6.087260644183319e-06	6.099538924579327e-07	0.0
89.10891089108911	8.306261308639889e-07	2.8376804017209348e-05	3.50702120211686e-07	2.9306380448385824e-06	2.1956152621566495e-08	3.97038457469327e-11	1.597967048697138e-08	1.237417689146241e-08	3.86737833650641e-11	6.087289295503114e-06	6.098885426007452e-07	0.0
90.0990099009901	8.30627211333894e-07	2.837063237673633e-05	3.505944417282452e-07	2.9312174409494745e-06	2.195851469526378e-08	3.970384574693478e-11	1.5977005653508673e-08	1.2374479651227833e-08	3.8666367775658224e-11	6.0872826194433835e-06	6.098207443281421e-07	0.0
91.08910891089108	8.306277956867581e-07	2.836452836159477e-05	3.5049043407655965e-07	2.931759726087612e-06	2.196096293945234e-08	3.970384574693644e-11	1.597425132535938e-08	1.2374785735188562e-08	3.865873619429415e-11	6.0872448174322724e-06	6.097509802552779e-07	0.0
92.07920792079207	8.30627956485064e-07	2.8358489877844627e-05	3.503903970491225e-07	2.9322664632415605e-06	2.196351189414457e-08	3.970384574693743e-11	1.5971392541610436e-08	1.2375095564245284e-08	3.865085348214691e-11	6.0871772604641216e-06	6.09678935643172e-07	0.0
93.06930693069307	8.306277662912944e-07	2.8352514831545887e-05	3.502946304384271e-07	2.9327392153998867e-06	2.196617609935283e-08	3.9703845746937475e-11	1.596841434134878e-08	1.2375409559298675e-08	3.8642684500391544e-11	6.087081319533272e-06	6.096042957528438e-07	0.0
94.05940594059406	8.306272976679322e-07	2.8346601128758512e-05	3.5020343403696665e-07	2.9331795455511554e-06	2.1968970095089517e-08	3.970384574693632e-11	1.596530176366135e-08	1.2375728141249418e-08	3.8634194110203073e-11	6.086958365634058e-06	6.095267458453127e-07	0.0
95.04950495049505	8.306264591036868e-07	2.8340747959868774e-05	3.5011287848568807e-07	2.933587514064796e-06	2.1971704419883346e-08	3.970384574693542e-11	1.5962250146650184e-08	1.2376045433466757e-08	3.8625851422820513e-11	6.086808906171358e-06	6.094498691578283e-07	0.0
96.03960396039604	8.306252232016551e-07	2.8334954013392407e-05	3.500206870324979e-07	2.9339637684821126e-06	2.1974269329026082e-08	3.9703845746935555e-11	1.595937265079559e-08	1.2376358020178612e-08	3.8617928505901877e-11	6.086633786011099e-06	6.09375725732603e-07	0.0
97.02970297029702	8.306237556152598e-07	2.8329216466698014e-05	3.4992955897398846e-07	2.9343107243363813e-06	2.197679510735288e-08	3.97038457469355e-11	1.595653499731586e-08	1.2376669895331544e-08	3.861010412302506e-11	6.086434866124504e-06	6.093017892263098e-07	0.0
98.01980198019803	8.306221063411384e-07	2.8323533402485053e-05	3.498392124473661e-07	2.9346297379538248e-06	2.1979268237583736e-08	3.97038457469352e-11	1.59537511487197e-08	1.2376980613696846e-08	3.860241248726992e-11	6.086213398732346e-06	6.092282810071412e-07	0.0
