time	N0	N1	N2
78.21782178217822	1.754448314127622	43.81467053944388	27.455881364045336
79.20792079207921	1.7544483141276217	43.814670540070416	27.455881364526373
80.1980198019802	1.7544483141276213	43.81467054067983	27.45588136499427
81.18811881188118	1.754448314127621	43.81467054127213	27.455881365449017
82.17821782178218	1.7544483141276206	43.814670541847306	27.455881365890622
83.16831683168317	1.7544483141276201	43.81467054240536	27.455881366319087
84.15841584158416	1.75444831412762	43.814670542946295	27.455881366734403
85.14851485148515	1.7544483141276195	43.814670543470115	27.455881367136577
86.13861386138613	1.7544483141276193	43.81467054397681	27.455881367525606
87.12871287128712	1.7544483141276188	43.814670544466395	27.455881367901494
88.11881188118812	1.7544483141276184	43.81467054493885	27.455881368264237
89.10891089108911	1.7544483141276181	43.81467054539419	27.455881368613834
90.0990099009901	1.7544483141276177	43.81467054583241	27.455881368950287
91.08910891089108	1.7544483141276175	43.81467054625351	27.455881369273598
92.07920792079207	1.754448314127617	43.814670546657496	27.455881369583764
93.06930693069307	1.7544483141276166	43.81467054704435	27.455881369880785
94.05940594059406	1.7544483141276164	43.814670547414096	27.455881370164665
95.04950495049505	1.754448314127616	43.81467054780913	27.455881370467957
96.03960396039604	1.7544483141276155	43.81467054822934	27.455881370790582
97.02970297029702	1.7544483141276153	43.81467054863902	27.45588137110513
98.01980198019803	1.7544483141276148	43.81467054903819	27.4558813714116
99.00990099009901	1.7544483141276144	43.814670549426836	27.455881371709996
100.0	1.7544483141276142	43.81467054980497	27.455881372000317
