time	AF1	AF2	E2	FSH_R	FSH_bld	FSH_pit	GnRH	GnRH_R_a	GnRH_R_i	InhA	InhA_delay	InhB	LH_Pit	LH_R	LH_bld	Lut1	Lut2	Lut3	Lut4	OvF	P4	PrF	R_FSH	R_FSH_des	R_Foll	R_GnRH_a	R_GnRH_i	R_LH	R_LH_des	Sc1	Sc2	AF3	AF4	Ago_c	Ago_d	Ago_R_i	Ago_R_a	Ant_d	Ant_c	Ant_p	Ant_R	s113	s114	s115	s116	csa1_degraded	s33	s38	s62	s64	s66	s67	s69	s71	s72	s74	s76	s78	s82	s85	s87	s92	s93	s94	s95	sa1_degraded	sa28_degraded	sa31_degraded	sa35_degraded	sa3_degraded	sa52_degraded	sa53_degraded	sa61_degraded	sa75_degraded	sa78_degraded	sa86_degraded	s102	s106	s108	s107
9.900990099009901	2.5018784781474226	45.90290722024584	61.850255805352596	0.9052156248353861	6.399428625313723	41445.22646615961	0.03166591914805217	0.00013578095798117188	0.00012341916979436403	0.5963553194761333	22.672696579984034	119.59225878518012	300073.83194316376	0.4856967534546866	5.472077813905343	4.738286702247844e-09	2.930109435582035e-07	1.2066108510417551e-05	0.00015075159238463074	5.550447350720119e-13	0.2085350283696238	0.5049522513687867	5.541611103464027	2.053173271700584	1.7803649561740624	0.00896560659385612	0.0010199444613061286	7.5947358126717095	1.29156743387361	6.195593225955863e-14	1.683301333134991e-10	3.47296531584146	0.0012851183622338608	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
10.89108910891089	2.5423793016676433	47.83903597053651	71.58306542307696	0.8614097637443716	5.936449511620329	38497.50544351046	0.03178843699306948	0.00013624734567454312	0.00012378783879587113	0.6725107509901921	21.058896380970005	124.61980970231386	304251.8429158011	0.4941348040720086	5.590332578037338	1.9545724743738356e-09	1.4013752248063788e-07	6.695268543898356e-06	9.210072362118953e-05	1.0519321524862578e-11	0.1989128855621553	0.6655007558583445	5.684997985972382	1.9535922502832435	1.990687011239556	0.008961960562857347	0.0010199060872435424	7.564385706851482	1.313479489076514	1.850252660925811e-14	6.521490511827973e-11	4.315695410351072	0.0017094994363593798	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
11.881188118811881	2.571682480999546	49.45346460066762	85.46885431451429	0.8284249632079316	5.603070855092772	35734.862757003495	0.0326775975682989	0.0001398689754238574	0.0001269658693313669	0.7952091365947233	20.10822435207648	128.81516402089176	308341.28585397365	0.5236214856812088	6.010620746174556	8.04551010898489e-10	6.68862216057758e-08	3.7059725352465694e-06	5.6026760356767697e-05	4.263875537718532e-10	0.19298796961527212	0.9281429488652592	5.793258466703875	1.8783165700881899	2.1988096218037447	0.00895030366858801	0.0010218264694996518	7.457707320015081	1.390671194303719	5.525595753363808e-15	2.5263462905624512e-11	5.292215817016648	0.0026396297408814357	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
12.871287128712872	2.5887680930575128	50.3576805990682	113.61787824206783	0.8179601440600481	5.500368187164765	33072.54055164727	0.03546905001438224	0.00015126407823616578	0.0001369846982844385	1.0527730661257457	20.01067000345598	131.18034646660305	312101.76221305464	0.6172602047738832	7.429525208905216	3.3033193782804136e-10	3.185203747252951e-08	2.046193566921802e-06	3.3940243832541035e-05	1.4837526018511648e-07	0.18935702537382668	1.529315013370663	5.828806011084334	1.8532338448556167	2.405196384941709	0.008918946124237059	0.001028438900300306	7.119837019248023	1.6349027759781023	1.6501642746586729e-15	9.786082198492277e-12	6.555725219915319	0.00629402269613528	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
13.861386138613861	2.570893954582828	39.38423710458021	383.20777873926454	1.008436657349205	7.590863392765044	29906.126321087326	0.0610123780735861	0.00025258855117610166	0.00021997291811238915	3.315025666650166	22.689978346907182	105.50694789471007	314974.6256076706	1.6928724472797685	44.269272441770994	4.835433593578228e-05	7.735618125478243e-07	1.1299603439387217e-06	2.0400637504592604e-05	0.04679447704361319	0.18713624049153796	7.945067360738124	5.232225212378252	2.2593381302725404	2.6137537523451773	0.008677575369200259	0.0010804414738481555	3.3049955593652593	4.374131993354976	0.0672798518995821	0.0024463499701503303	3.947036215052573	0.21708201720677148	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
14.85148514851485	2.3847329258237697	0.8791345740605707	69.46488300471023	1.053199282237639	8.158266140448946	24638.014171603685	0.09040317706056593	0.0003613033228600103	0.0003314338230961326	5.6776849815366575	37.980927227785706	143.4368973492842	284240.64385468175	2.0855928519916915	103.00615767246211	0.0690132756348061	0.027955356741484184	0.007476400238551481	0.0013185109992030312	4.829800082713575e-06	0.28554589010055326	0.0689899523465161	5.050774340775828	2.396026376986529	2.828722955866418	0.00835205842737692	0.0011686326099839873	1.7313924664373344	5.555014681570974	0.15494973813960924	0.1807433381746451	0.05092108215502803	0.006480354290578082	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
15.841584158415841	2.4784885865454536	0.9334152689827913	72.27276480914963	0.8374392416933352	5.691450639891337	22561.735809280803	0.0610215405677204	0.0002517523212996087	0.00023158547571976786	8.322589491060048	57.937542486873284	107.44650207597206	261852.83989375853	1.602659482984498	39.36382766908828	0.11802819260989317	0.08487866778662227	0.04132267364267177	0.01333743329154517	2.7253887542753e-11	1.6898789114609023	0.10533034322875368	5.758951579638773	1.9036091786678857	2.274434102759311	0.008620368773529645	0.0010955823634697858	3.472883894589656	4.29645662242584	0.04627419954553159	0.13385920001242127	0.06970257941572215	0.003087789788524442	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
16.831683168316832	2.556080378438589	2.8178083872219295	104.6052638409117	0.723147679271987	4.615549689532361	27166.58538509827	0.03694997383101085	0.0001566825184791884	0.0001444799062894662	10.599639129157236	84.6208180481491	63.226685988398195	257237.36975038043	0.5840821701349183	6.889117126403305	0.10535359974825888	0.1142748853236408	0.0817750942435781	0.037975951903709344	4.6109631477528105e-16	5.014967134980673	0.20913901176647054	6.134501594122035	1.6423507266059711	0.7367402463114702	0.008859000741456345	0.0010319638952213687	7.207006320688562	1.5809115091765085	0.013819329862070504	0.07091169572657846	0.18809284280533023	0.00016047660727269448	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
17.821782178217823	2.557447972656859	4.9046703762130015	141.9272563765455	0.6306311944433232	3.83573516849225	32408.2987862514	0.021587336910031448	9.322460785433439e-05	8.602084921811532e-05	11.487706785928134	112.51053831460679	39.14700956313501	257214.3167549384	0.2878010869967791	2.957070572318289	0.0714121764223461	0.1097954123525053	0.10890096646834103	0.06814652129718339	9.992980546383748e-19	9.428322282259142	0.2103108530652758	6.436966573168689	1.4324022323879806	0.2941820686524056	0.009021821966056625	0.000989268768934592	8.315845926584226	0.768352986418986	0.004127005540683465	0.033157677434270165	0.211390281220448	1.0908698848612422e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
18.81188118811881	2.487976589688595	6.71390793624981	176.10790190743538	0.5605883131175297	3.2931371603305015	34456.33146634847	0.012555853241895792	5.4830103807420425e-05	5.059854963736219e-05	11.235581070139908	136.48008408105275	29.28993736755347	257378.98533949553	0.2616428218438848	2.660291991790791	0.041816840668902476	0.08668054159849932	0.1145496576471802	0.09296554794640949	2.466872038452887e-19	13.355734017223861	0.21036531632514863	6.667059986137206	1.27235170074526	0.15864762708391178	0.009122907911354833	0.0009635970788613011	8.414336442150777	0.69602073600534	0.0012324891970952477	0.014541950605197012	0.22789849949810115	7.331727157085659e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
19.801980198019802	2.388678762485449	8.30467178969961	194.752789638618	0.5234689840456705	3.020670330048545	34704.426407161074	0.0073633633055687426	3.237154906903692e-05	2.9864430757092455e-05	10.145451308821125	153.4164249115477	26.84798577718794	257606.09636871697	0.2599763757179646	2.6416499655653403	0.02242430575388199	0.06037646367948588	0.10310823917742137	0.10543793989633884	1.5599468878501336e-19	15.596297901000362	0.21039271478361554	6.789278273000645	1.1872527429536768	0.10724616936482845	0.009184492657698716	0.0009487996833400205	8.42063885234818	0.6913847719338572	0.00036807065763069216	0.006139645373417954	0.2436936615536897	7.505952167123127e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
20.792079207920793	2.296673418579565	9.75534047124989	194.3854840275023	0.5041218067091278	2.8824507388621874	34314.41897145548	0.00440316101583957	1.9436761541419774e-05	1.791965941312765e-05	8.584076712461087	162.066864509155	27.789236168879327	257847.32363628835	0.26006600467756796	2.64267766748887	0.011345262697322844	0.03862343441798385	0.08328114153463836	0.10491184823197577	1.221620096350385e-19	15.877889937440651	0.21041390735433774	6.852896528148783	1.142981665142084	0.08471830494016144	0.009222391224688205	0.0009405137734163588	8.420324115400357	0.6916098799220766	0.00010992065970250036	0.0025294065865557025	0.2595784803736392	8.012882171363798e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
21.78217821782178	2.222558094192669	11.11342267491459	178.69102548737908	0.4925545168562774	2.801002237142739	33787.450649041486	0.002718273088082385	1.2029820503499092e-05	1.1078530726069957e-05	6.896684919819653	162.80736821784868	30.1369594216987	258024.7173552962	0.2602210770925582	2.644428797580996	0.005508775507251914	0.023248900781838094	0.06218826104064653	0.09480072846615213	1.0596189392893482e-19	14.616921746614082	0.2104328559967585	6.890888013934779	1.1165574692089404	0.07360200010891203	0.009246510696607955	0.000936008103619365	8.419754190115004	0.6920247327924456	3.282672077630972e-05	0.0010248694899257136	0.2759144558535412	8.566550093989515e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
22.77227722772277	2.1664922704140124	12.408490442209665	154.23597166334625	0.48609557976165557	2.755969451405334	33411.00662657759	0.0017725864354735425	7.85732278292441e-06	7.221077790628202e-06	5.326869722789315	157.0895226925769	33.0172178347492	258100.9649901968	0.2602916277128359	2.645224137129441	0.0025946520109359408	0.013375143297332266	0.04378542867670984	0.07962361532607415	9.718814082740675e-20	12.473432329960524	0.2104510565516644	6.912179741674319	1.101724678564024	0.06759418705768927	0.009262546202744078	0.0009337076411329174	8.419493505539025	0.69221486674815	9.80337637547906e-06	0.00041043171431046126	0.29290555706100985	9.1328667100151e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
23.762376237623762	2.1295862764266156	13.66672659305605	127.14256226589467	0.4859211825608563	2.754958677958937	33456.477029527516	0.0012783130456251405	5.6719174395743935e-06	5.1934548077815e-06	4.001521579790668	146.80784755378804	36.088661222265124	258204.76570868178	0.26038562835349455	2.6462928129911396	0.0011939232020970114	0.007432449936370349	0.029464788727464514	0.06317635749386338	9.332224687103499e-20	10.041527070774194	0.21046934714430768	6.913036572096994	1.101042245342148	0.06498234977252183	0.00927358398806312	0.000932753063688164	8.419154080529037	0.6924602911174791	2.9276816600823866e-06	0.00016298874190925707	0.3107703006648143	9.716942221234943e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
24.752475247524753	2.118035482593755	14.92143538748248	101.64285915938444	0.4956133396375807	2.823156800512426	34281.513919932266	0.0010833177642672453	4.809209857852419e-06	4.379829507309196e-06	2.9568441202762394	133.81527291905476	39.266777714381675	258529.69168493606	0.26068171337364804	2.6496548257495456	0.000539391437246194	0.004019292296306746	0.019135572689033053	0.0479101401187666	9.533778505699781e-20	7.7254418288659	0.21048868039797172	6.881839614768764	1.122547045593655	0.06628281527440255	0.009281255616953428	0.0009326832864205793	8.418081127954595	0.6932371586717669	8.743232506699719e-07	6.43274491605753e-05	0.32987651015458047	1.0345925401043546e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
