time	EGFR	L_EGFR	L_EGFR_dimer	SOS	L_dpEGFR	pSOS	SOS_Grb2	Grb2	Dok	pDok	Crk	FRS2	Shc	pSOS_Grb2	Rap1_GDP	MEK	MKP3	pShc_dpEGFR	dpEGFR_c_Cbl	B_Raf_Rap1_GTP	pShc_dpEGFR_c_Cbl	pFRS2_dpEGFR_c_Cbl	Shc_dpEGFR	c_Cbl	RasGAP	c_Raf	B_Raf	ERK	PP2A	Ras_GDP	Rap1GAP	C3G	NGFR	pShc	pFRS2_dpEGFR	pTrkA_endo	MEK_ERK	pMEK_ERK	FRS2_dpEGFR_c_Cbl_ubiq	Crk_C3G_pFRS2_dpEGFR_c_Cbl	pShc_dpEGFR_c_Cbl_ubiq	Crk_C3G_pFRS2_dpEGFR	Grb2_SOS_pShc_dpEGFR_c_Cbl_ubiq	Grb2_SOS_pShc_dpEGFR_c_Cbl	Shc_dpEGFR_c_Cbl_ubiq	dpEGFR_c_Cbl_ubiq	proteosome	Grb2_SOS_pShc	Shc_dpEGFR_c_Cbl	Grb2_SOS_pShc_dpEGFR	pFRS2	FRS2_dpEGFR	pDok_RasGAP	pMEK	FRS2_dpEGFR_c_Cbl	pFRS2_dpEGFR_c_Cbl_ubiq	Ras_GTP	Crk_C3G_pFRS2_dpEGFR_c_Cbl_ubiq	c_Raf_Ras_GTP	B_Raf_Ras_GTP	ppMEK	ppERK	pTrkA	Crk_C3G	Rap1_GTP	L_NGFR	ppMEK_ERK	dppERK	Shc_pTrkA	Shc_pTrkA_endo	pShc_pTrkA	pFRS2_pTrkA	FRS2_pTrkA	pShc_pTrkA_endo	FRS2_pTrkA_endo	pFRS2_pTrkA_endo	Crk_C3G_pFRS2_pTrkA_endo	Grb2_SOS_pShc_pTrkA	Crk_C3G_pFRS2_pTrkA	Grb2_SOS_pShc_pTrkA_endo	c_Raf_Ras_GTP_MEK	c_Raf_Ras_GTP_pMEK	c_Raf_Ras_GTP_MEK_ERK	c_Raf_Ras_GTP_pMEK_ERK	B_Raf_Ras_GTP_MEK	B_Raf_Ras_GTP_pMEK	B_Raf_Ras_GTP_MEK_ERK	B_Raf_Ras_GTP_pMEK_ERK	B_Raf_Rap1_GTP_MEK	B_Raf_Rap1_GTP_pMEK	B_Raf_Rap1_GTP_MEK_ERK	B_Raf_Rap1_GTP_pMEK_ERK	ppERK_MKP3	dppERK_MKP3	pro_TrkA	NGF	EGF	pro_EGFR	degradation
24.0	0.27504979572669613	0.007092208549828878	0.00012522721353348275	0.05690826898697858	0.00011155405647362379	2.0675940195608914e-10	0.03530176089093666	0.9569082691941166	0.2895206980923046	0.009741154273438152	0.5019835116541004	0.9983343726070919	0.9835816538547212	1.4783498499281728e-10	0.1999130793209981	0.4012874592021534	0.017964116241525854	0.0015480906738849895	5.59283444176461e-05	1.780521480714958e-05	0.0012882640970428814	0.00014097711196859024	0.0008137457699609141	0.49524068786657555	0.09926185236574253	0.48067233351224736	0.1923923518236586	0.020050296403940127	0.24	0.07300018192725735	0.012	0.001983511654101089	0.06189397361556651	0.0036175412769266046	0.00016298755516160345	0.0	0.2186859046869887	0.013211102680907073	2.4382273519038064e-05	0.00025421500124431175	0.0006159562833830894	0.0002557760461501907	0.0003887554660106335	0.001017709674902921	0.00024197530274766452	2.513934085446679e-05	8.135229013552507e-06	0.005307110156095685	0.0005028029744347439	0.0010763944698887666	0.0005415621170732531	8.252102489281985e-05	0.0007381476342575109	0.02424662980266228	5.0981478125589913e-05	5.898055250163764e-05	0.00014966225186082902	9.324423227193043e-05	0.003927790732729762	0.0016131215001593112	0.0008141030192753305	9.77657360170206e-05	0.0	0.49741325306640793	1.7618357896990884e-06	0.0	0.0003782033909872781	8.438132946192822e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00943392099204316	0.0005336735894261451	0.005141478884952423	0.00029080228860147616	0.003635915092916405	0.0001888378929679768	0.001981708507285378	0.00010290633979972083	4.134567019091885e-05	2.248536288937756e-06	2.2534135191134144e-05	1.2252867340570111e-06	3.586462281044279e-05	1.913566292053774e-08	0.020631	0.0	0.001613	0.3	0.0
25.0	0.27406218763902723	0.007082701265152237	0.0001249012640708437	0.05588538593786458	0.00011400185075788468	4.88381043503546e-10	0.03554130477114907	0.9558853864269201	0.288441313677719	0.010706802334139153	0.5019827920964776	0.9981945743442934	0.9822243017516472	3.628343302360286e-10	0.19990150611800422	0.39529725885690353	0.017945323627198723	0.001598634513136724	5.8714875718496295e-05	2.018835666982924e-05	0.0013446912675596724	0.00014957690872522555	0.0008330831057725768	0.4948994132559165	0.09914811601185797	0.47829796031503147	0.19145137446236735	0.020043202715109416	0.24	0.06968321584417261	0.012	0.001982792096478352	0.06189397252002774	0.003952497988303666	0.0001708374247399419	0.0	0.21536687487478037	0.01539460299917736	2.6963695986609883e-05	0.0002732631209443449	0.0006811382781423311	0.0002731840028719309	0.00044077670051763596	0.0010793348050639653	0.0002674173816245818	2.797923719873029e-05	9.567424272228217e-06	0.005919103286038176	0.0005249272751388053	0.0011340936470547857	0.0006012129169710342	8.45843880048047e-05	0.0008518839881420732	0.02826236140533148	5.3289279842362415e-05	6.618228658570411e-05	0.00016266726301946034	0.00010633163103569844	0.004415285439471356	0.0018080176646255457	0.001142522199257251	0.00014360071576702334	0.0	0.4973644291488451	1.945552202560911e-06	0.0	0.0005292059020872927	1.9110432199447085e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.010485240915552045	0.0007045324649265543	0.005713177062102511	0.00038380380291645343	0.004049759667428038	0.0002508046514930475	0.002206851980605049	0.00013664324368736904	4.642236795032437e-05	3.004802009722821e-06	2.529581130452546e-05	1.6369918588256276e-06	5.463105544068592e-05	4.531735917093586e-08	0.020631	0.0	0.001613	0.3	0.0
26.0	0.27307827918014743	0.007072391917488419	0.00012454523645338887	0.05489657474058927	0.00011635353603661378	1.0970720333880654e-09	0.035724616101524595	0.9548965758387834	0.2873179633684904	0.011706067413409764	0.501982279758169	0.9980508345957645	0.9808317954339546	8.456410016579645e-10	0.199889164712835	0.38888312991071766	0.017918806881107134	0.0016478644901887567	6.141423327378e-05	2.274486064119159e-05	0.0013996296146695233	0.00015806687917315683	0.0008515504343912276	0.4945547891982112	0.09902403078189995	0.475830460956909	0.19047210865911038	0.020033397962099405	0.24	0.06623542623972663	0.012	0.001982279758169841	0.061893971424793255	0.004301162774292792	0.0001785768072296824	0.0	0.2117967182921021	0.017728694548525662	2.9655975191365766e-05	0.00029224913353961753	0.0007490374134954286	0.0002905340211238728	0.0004957670771721125	0.0011386026491107249	0.00029391920114627223	3.095337148565156e-05	1.1158614575855536e-05	0.006555007148314139	0.0005462334245475265	0.0011894303387170488	0.0006638335338944504	8.656722509994899e-05	0.0009759692181001098	0.03256054814802541	5.5521394162493056e-05	7.380390646388882e-05	0.0001758398415587765	0.00012035652835787333	0.004925471144662964	0.002011568440487882	0.0015687458729639473	0.0002059783807652113	0.0	0.4973145805589843	2.1388218990473696e-06	0.0	0.0007245172888482525	4.1214338476261397e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011546413610156498	0.0009117451099707855	0.00628940278133912	0.0004965063969620473	0.004468835022935884	0.00032643643148066797	0.0024345628753039746	0.00017779210541485382	5.170145856525776e-05	3.9401611980888724e-06	2.8164147897984617e-05	2.145836963433749e-06	8.10911425736365e-05	1.0197631682099859e-07	0.020631	0.0	0.001613	0.3	0.0
27.0	0.27209805432707423	0.007061487296257114	0.00012416709321644837	0.05393986258789955	0.00011861507928824619	2.3530551607088372e-09	0.03585569207813466	0.953939864942724	0.286152297272687	0.01273705955244311	0.5019818911879358	0.997903319202374	0.9794059544101774	1.8791501296494566e-09	0.199876063209561	0.38207275577750044	0.01788225389387676	0.0016959195863731472	6.40271774484086e-05	2.547760814450861e-05	0.00145318412904868	0.00016643517887352698	0.0008691973283866426	0.49420707447926365	0.09888935682512982	0.4732833898607031	0.18945977519704976	0.02002013126746001	0.24	0.06267563546999878	0.012	0.0019818911879367217	0.061893970329862956	0.0046635509144025665	0.0001862006424585093	0.0	0.20798541067188026	0.020195344411191196	3.245524498203022e-05	0.0003111277159708582	0.0008195792211204554	0.0003077920042413487	0.0005536041145909725	0.001195450268865114	0.0003214391192351518	3.405726967093676e-05	1.2916084146368499e-05	0.00721299529166626	0.00056673419245668	0.0012423914236771208	0.0007293637931295774	8.847432949680521e-05	0.0011106431748702137	0.03711095806423429	5.767896365288977e-05	8.183919928792292e-05	0.00018912456722835965	0.00013531372553340004	0.005456409772956924	0.0022229955564709424	0.002111308976473275	0.00028907250265535156	0.0	0.4972638753664932	2.341810964738186e-06	0.0	0.0009722700934171549	8.497093844033728e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012606957034934821	0.0011585555230949319	0.006864085242271862	0.0006306025660388094	0.00488902950036353	0.00041707166807984923	0.0026624755154411577	0.00022705758312010723	5.715357448115225e-05	5.078074347985833e-06	3.112144913414666e-05	2.764273366476882e-06	0.00011752720878558526	2.1889733378209696e-07	0.020631	0.0	0.001613	0.3	0.0
28.0	0.27112149764909604	0.007050142294436716	0.00012377279525808876	0.05301340514521371	0.00012079156314539375	4.837224561732791e-09	0.03593831257631544	0.9530134099850944	0.2849459370580721	0.013797947254132432	0.501981575972837	0.9977521882782066	0.977948531632886	3.997104583592418e-09	0.1998622114955961	0.37489879733271486	0.017832949684734298	0.001742918525217173	6.655495650895729e-05	2.838967215733199e-05	0.0015054526435865148	0.0001746718870360893	0.0008860666746184002	0.4938564932346873	0.09874388431220425	0.47067128910611167	0.18841999453227326	0.020002528509007425	0.24	0.05902405812718606	0.012	0.0019815759728378656	0.06189396923523677	0.005039681045941779	0.0001937042263913866	0.0	0.20394506134101043	0.02277360328075562	3.5357707869804575e-05	0.0003298592644268208	0.0008926943793927484	0.0003249274097175452	0.0006141630650347216	0.0012498439418601104	0.0003499362541544584	3.728651301898375e-05	1.4846865561574714e-05	0.007891284792933486	0.0005864454045323782	0.0012929816398425016	0.0007977406632472026	9.030981521363143e-05	0.00125611568779579	0.04187894003480979	5.976342255753447e-05	9.028141570523328e-05	0.0002024593162647643	0.0001511959096290335	0.006006000428077835	0.0024414538476303206	0.0027897905069083203	0.0003975774055708151	0.0	0.49721244144356425	2.5546993380526768e-06	0.0	0.001280935089422705	1.6807118243903824e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.013656503853344075	0.0014476474909358493	0.007431117461419304	0.0007874416601116613	0.005306242552955743	0.0005238552075689909	0.0028881940827135016	0.0002850259717919544	6.274893705137621e-05	6.441599319292937e-06	3.414924688438074e-05	3.5043496534908675e-06	0.00016660045431148525	4.4986094829347905e-07	0.020631	0.0	0.001613	0.3	0.0
29.0	0.27014859417209913	0.007038472963580309	0.0001233668034832941	0.05211547845942153	0.0001228873758900947	9.560962082555825e-09	0.035976052689209045	0.9521154880241842	0.2837004726605497	0.014886959947392071	0.5019813041796495	0.9975975964952739	0.9764612165202652	8.164756678259188e-09	0.1998476210460437	0.3673983643024155	0.01776779041826672	0.0017889628296822054	6.899916266450241e-05	3.148437316860013e-05	0.001556525258420107	0.00018276873367933257	0.0009021960929376959	0.49350324242378985	0.09858743260794145	0.46800972341227354	0.18735880017184015	0.019979591911661248	0.24	0.055302351145620175	0.012	0.0019813041796502206	0.0618939681409146	0.005429574229469736	0.00020108327329711976	0.0	0.19968973426380454	0.025440028207197717	3.8359647183938524e-05	0.0003484092283202311	0.0009683183325783979	0.0003419129674955657	0.000677318219607136	0.00130177292781497	0.0003793706124119059	4.063675873529062e-05	1.695774360237902e-05	0.008588140466534047	0.0006053850050030201	0.0013412195052757054	0.0008688987047595629	9.207726019907953e-05	0.0014125673920585792	0.04682635839608397	6.177640518400106e-05	9.912335967984928e-05	0.00021577371560606103	0.00016799392492810523	0.006571959358432415	0.002666022773832851	0.0036244106184973946	0.0005366328243325009	0.0	0.4971603796997814	2.7776768437508507e-06	0.0	0.0016590943009195391	3.199105448295858e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01468494805080126	0.001781002628540622	0.007984426820507201	0.0009679397294453457	0.005716444860647417	0.000647680537106652	0.003109321237039719	0.0003521291424202815	6.845806803053359e-05	8.052883853424401e-06	3.722858997563531e-05	4.377362084391507e-06	0.00023132176553623845	8.878161884186171e-07	0.020631	0.0	0.001613	0.3	0.0
30.0	0.2691793292770388	0.007026566267825975	0.00012295245618466845	0.05124447129785265	0.00012490635792598923	1.8221264707883516e-08	0.035972293885083516	0.9512444895243037	0.282417460086194	0.016002389316140585	0.5019810577239764	0.9974396933375688	0.9749456376942025	1.6062818955597264e-08	0.19983230474987834	0.3596124492043826	0.017683327804350023	0.0018341393375722313	7.136162391484677e-05	3.4765315637249834e-05	0.0016064841693655039	0.00019071887216742296	0.0009176190224748252	0.49314749755237325	0.09841984940233428	0.4653153290566303	0.18628265740571334	0.019950204262141103	0.24	0.051533683158322414	0.012	0.0019810577239771044	0.06189396704689637	0.005833252836210476	0.00020833395091484564	0.0	0.19523528803044166	0.028169157123450198	4.145743515067728e-05	0.00036674753473487764	0.0010463908948544743	0.0003587244223707738	0.0007429439270284982	0.0013512445607000011	0.0004097031748848709	4.4103754197213045e-05	1.9255260089461146e-05	0.0093018778379827	0.0006235723462317347	0.0013871341984921523	0.0009427704763582492	9.377981633775973e-05	0.0015801505976657487	0.05191260298978693	6.371967669779421e-05	0.00010835746547636186	0.00022898761625830602	0.0001856970122231468	0.007151791729642524	0.002895694958201812	0.004635566089277113	0.0007117019335903793	0.0	0.4971077733068696	3.010937884665575e-06	0.0	0.002115175027857955	5.875383017361936e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01568257129594939	0.0021597730543022765	0.00851803932368506	0.0011724955397906672	0.006115731615960864	0.0007891368001023651	0.003323484575265641	0.0004286103325185979	7.425247243560799e-05	9.932694648116224e-06	4.0340322502418674e-05	5.393507013638226e-06	0.00031498513737051193	1.68705826750227e-06	0.020631	0.0	0.001613	0.3	0.0
31.0	0.26821368862370576	0.00701448740175369	0.00012253225171841357	0.050398877829685614	0.0001268519146737831	3.3567378914018205e-08	0.035930234038019294	0.9503989114038051	0.28109842001799795	0.017142589793596476	0.5019808257342884	0.9972786233304559	0.9734033654874216	3.051474265123861e-08	0.19981627675429933	0.3515853418805661	0.0175758497205332	0.0018785223316048552	7.364432210781087e-05	3.8236400376505595e-05	0.0016554037709674589	0.00019851668755022344	0.0009323655735799789	0.49278941710783397	0.09824100981159412	0.4626058685847207	0.18519848427094185	0.01991313815997157	0.24	0.04774281173687635	0.012	0.001980825734289137	0.061893965953182	0.006250739341248303	0.00021545289888108687	0.0	0.19059923767634357	0.03093402218762005	4.4647537992972215e-05	0.0003848480850506741	0.0011268558528521868	0.00037534029475206514	0.0008109153960582536	0.0013982803228313274	0.00044089595229397676	4.768334652945573e-05	2.1745719379358386e-05	0.010030865194382618	0.0006410276512779261	0.0014307631254816592	0.001019286902733584	9.542029592964857e-05	0.0017589901884059063	0.05709563491380154	6.559508100851677e-05	0.000117975864259963	0.000242009690042635	0.00020429302138591255	0.007742755978536389	0.0031293621051767164	0.005843319320228932	0.000928398843551277	0.0	0.49705469286469767	3.254674444284857e-06	0.0	0.0026571513605631878	1.0435945259730548e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.016640148516638503	0.0025841723538424697	0.009026138926162539	0.00140091564009955	0.006500368521947791	0.0009484622506827509	0.0035283613204614766	0.0005144929595326267	8.010527489613218e-05	1.2100001942443632e-05	4.3465347939908105e-05	6.561546101423145e-06	0.00042105641957130007	3.093859879733109e-06	0.020631	0.0	0.001613	0.3	0.0
32.0	0.26725165809369594	0.007002285259068959	0.0001221080599974056	0.04957729059173042	0.0001287271033951256	5.990427333699906e-08	0.035852896411867334	0.9495773505037314	0.27974483702944963	0.018305978428299098	0.5019806018291112	0.9971145262502186	0.9718359142630013	5.6101253890879725e-08	0.19979955232478036	0.3433640372021517	0.01744150122273436	0.0019221753370240536	7.58493318163277e-05	4.190180828138103e-05	0.0017033509459967548	0.00020615763466083937	0.0009464631762711269	0.49242914596229354	0.09805081545774842	0.4599002814799922	0.18411367096271944	0.019867070599760124	0.24	0.04395615471622066	0.012	0.0019806018291120032	0.061893964859771396	0.0066820550938109175	0.0002224372321413453	0.0	0.18580063634560937	0.03370669243102402	4.792651876301177e-05	0.00040268831574458066	0.0012096605777214323	0.00039174165867693627	0.0008811093222614932	0.0014429127295486211	0.00047291201723843575	5.1371488606164914e-05	2.443519430209075e-05	0.010773524905471121	0.0006577716111581	0.0014721500204967267	0.0010983776078568044	9.700123774724686e-05	0.0019491845422516146	0.062333035930076705	6.740450193731693e-05	0.0001279704418676731	0.0002547363345958648	0.00022376860038628973	0.0083418222232178	0.003365798985707224	0.0072668538176830985	0.0011922647432454458	0.0	0.49700119959625566	3.5090671148134573e-06	0.0	0.0032922197327444275	1.796360383054374e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01754903408898138	0.0030533871661328534	0.009503124048765767	0.0016523509929100672	0.006866830672044184	0.0011255053600200428	0.0037217018911845927	0.0006095535202192655	8.59917973965219e-05	1.4571631433618605e-05	4.6584878347385107e-05	7.888492645958255e-06	0.0005530124404149962	5.48633683243372e-06	0.020631	0.0	0.001613	0.3	0.0
33.0	0.26629322374781506	0.006989996506796409	0.00012168128009516466	0.04877839368614489	0.00013053469951726588	1.037654654429832e-07	0.03574313760191714	0.9487784974602006	0.27835815924895885	0.01949103428484335	0.5019803822130035	0.9969475373165769	0.9702447445707078	1.0002028240390709e-07	0.19978214771872127	0.3349976447265174	0.01727644984002418	0.0019651526091691	7.797877553679592e-05	4.5765950221306546e-05	0.0017503854669761625	0.00021363810167988632	0.0009599370751601841	0.49206681795657914	0.0978491935338019	0.457218714911197	0.18303609156314252	0.019810603204378125	0.24	0.040201833270333866	0.012	0.0019803822130042576	0.06189396376666447	0.007127219103492379	0.00022928453200927817	0.0	0.18085997207513718	0.03645883613549664	5.129103846696797e-05	0.0004202488164938266	0.0012947556563204497	0.0004079119346505469	0.0009534043718054885	0.0014851828804984147	0.0005057155184565253	5.5164242358280386e-05	2.7329532357714808e-05	0.01152833419116623	0.0006738250880870195	0.001511343468160394	0.001179971215686978	9.852495769458772e-05	0.0021508064661981395	0.06758302841714059	6.914983480227381e-05	0.0001383328888911077	0.0002670512114149492	0.0002441093630482516	0.00894562772867528	0.0036036468619854204	0.008923909533966764	0.0015084939064264967	0.0	0.4969473476729786	3.7742738695024976e-06	0.0	0.004026456126334381	3.0019300108253148e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01840123144059933	0.0035655131097148984	0.00994366418824421	0.0019252486215692256	0.007211835076202123	0.0013196951548957823	0.0039013533755734293	0.0007132999607910717	9.189006377641576e-05	1.7361997915077736e-05	4.968066684077425e-05	9.379328655687158e-06	0.0007141265113773676	9.423648578131412e-06	0.020631	0.0	0.001613	0.3	0.0
34.0	0.2653383717937801	0.006977648666037152	0.00012125295949818221	0.048000956158098164	0.00013227724817538032	1.7476224324276366e-07	0.03560365462554213	0.948001130929886	0.2769397983407138	0.02069629751942829	0.5019801646526711	0.996777787371547	0.9686312651701582	1.7323084337518126e-07	0.19976408006953517	0.3265368029060331	0.017077090443170757	0.0020075004038085193	8.00347904782104e-05	4.983337860399348e-05	0.001796560462337243	0.00022095529322807564	0.0009728107171596374	0.49170255790345047	0.09763609586014184	0.454582512678098	0.18197409964315228	0.01974228795330067	0.24	0.036509655927109766	0.012	0.0019801646526718514	0.06189396267386115	0.007586246917314937	0.0002359928302300062	0.0	0.17579906414179777	0.039162293061016554	5.473785601572849e-05	0.00043751299310167987	0.0013820945439324383	0.00042383669531377647	0.001027681559398321	0.001525138490105518	0.0005392716827603902	5.905778022412506e-05	3.0434362033092846e-05	0.012293825438842032	0.0006892088954266904	0.0015483957187561973	0.0012639956224394992	9.999358858318545e-05	0.0023639041398582066	0.07280543850722881	7.083296558747372e-05	0.00014905474461703898	0.00027882590809813837	0.00026530003933718964	0.009550434695472813	0.00384139871290348	0.010830213703676888	0.0018816224587590489	0.0	0.496893185619751	4.050416507387943e-06	0.0	0.004864466787849169	4.87790998790124e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.019189454417322234	0.004117515312571542	0.010342761728386414	0.0022173211681486794	0.007532369494077328	0.0015300213649437804	0.004065284597879191	0.0008249566730859711	9.778123341997129e-05	2.048291448527922e-05	5.2735229654091475e-05	1.1036757794198698e-05	0.0009072078728458095	1.570168396086306e-05	0.020631	0.0	0.001613	0.3	0.0
35.0	0.26438708856224613	0.006965262391359825	0.00012082388194420664	0.047243825533492434	0.00013395710372835686	2.8662031291933285e-07	0.035436991186185075	0.9472441121632972	0.2754911297363813	0.02192036819920785	0.5019799478948351	0.9966054030460203	0.9669968349332091	2.9192596739589725e-07	0.19974536727957293	0.3180330900042291	0.016840283921943783	0.0020492580553391794	8.201950470335322e-05	5.410866115040492e-05	0.0018419229220591289	0.0002281071305971878	0.0009851060450481017	0.49133648310741806	0.09741149793558886	0.45201412959934195	0.1809364950812284	0.019660657956850396	0.24	0.03291099748767003	0.012	0.0019799478948358718	0.06189396158136135	0.008059149637168786	0.0002425605871567035	0.0	0.1706409447010232	0.041789646724712526	5.826382725883372e-05	0.00045446677157097757	0.001471633241864588	0.00043950348451326636	0.0011038245351694738	0.0015628323260085141	0.0005735468072329711	6.304838512620549e-05	3.375509915943387e-05	0.013068586108703357	0.0007039436401014554	0.0015833617480953987	0.0013503782415344374	0.00010140911045905521	0.0025885020644111903	0.07796257673722395	7.245575620405746e-05	0.00016012743537721202	0.0002899223481893208	0.00028732460930859104	0.010152099494500865	0.004077390099438051	0.012998920708085998	0.002315194811330526	0.0	0.4968387572399468	4.33756513824769e-06	0.0	0.005809044059756977	7.71784901434445e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.019907188418294062	0.004705220126709511	0.010695822948912215	0.002525539412240819	0.007825720631987308	0.0017550264623617624	0.004211614550798278	0.0009434580188968291	0.00010364995149577732	2.3943486411773738e-05	5.573205271547387e-05	1.2861003515479723e-05	0.0011343053789110162	2.5410699123180902e-05	0.020631	0.0	0.001613	0.3	0.0
36.0	0.2634393604886609	0.006952853189635486	0.00012039463378530175	0.046505921505031536	0.00013557646033447157	4.583825862649304e-07	0.03524554321062631	0.9465063798956775	0.2740134930362023	0.02316190495079624	0.5019797312391807	0.9964305069161631	0.9653427646444127	4.793441576155164e-07	0.19972602791942168	0.3095384120501267	0.016563613735128668	0.002090458899006427	8.393502015346457e-05	5.859621377786074e-05	0.001886514215453684	0.00023509216558905522	0.0009968437257255162	0.49096870453487423	0.09717539798699826	0.44953692618676605	0.17993244466382405	0.019564263193862712	0.24	0.029438509277902127	0.012	0.0019797312391814184	0.061893960489164984	0.00854593311595585	0.000248986666239936	0.0	0.16540969969789132	0.04431478397182585	6.186590341019648e-05	0.0004710983361807162	0.0015633300012082268	0.0004549016484358275	0.0011817198019446842	0.0015983209520408393	0.0006085082448650121	6.713244945594784e-05	3.7296953230191134e-05	0.013851258295082595	0.0007180496093816675	0.0016162984949229077	0.0014390462242288664	0.00010277337431015207	0.0028246020130017822	0.08302001514623944	7.402003408169e-05	0.0001715423082648187	0.0003001979319363964	0.00031016642309634844	0.010746065551906889	0.0043098011090900775	0.015440078936920289	0.0028114347949641074	0.0	0.49678410235328124	4.635721330105923e-06	0.0	0.006860843921733822	0.00011904896184019358	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02054876596321132	0.005323343190548778	0.010998745929088038	0.0028461531784780268	0.008089506712202264	0.0019928119317334544	0.004338646749085923	0.0010674524748154124	0.00010948461660067129	2.7750083775497668e-05	5.865578717188824e-05	1.484965792239532e-05	0.0013963998120310247	3.99864528226656e-05	0.020631	0.0	0.001613	0.3	0.0
37.0	0.2624951740995778	0.006940432709585392	0.00011996565376030641	0.045786229800319	0.00013713737604769657	7.157286627499956e-07	0.03503156378550694	0.9457869455341517	0.2725081925351174	0.024419623484665223	0.5019795143171706	0.9962532176508084	0.9636703187102433	7.678960189559381e-07	0.19970608113170724	0.3011043391914317	0.016245639070129467	0.0021311310755489144	8.578340066190368e-05	6.330010224729632e-05	0.001930370610074423	0.00024190950562457525	0.0010080433289672997	0.4905993277186653	0.0969278160197824	0.4471747915531055	0.1789713364044837	0.01945170977388364	0.24	0.026125587938723414	0.012	0.0019795143171713486	0.061893959397271964	0.009046597364691548	0.00025527030673343204	0.0	0.16013024214764182	0.04671343010981928	6.554112904582618e-05	0.0004873978962819986	0.0016571450523911473	0.0004700221781571426	0.001261256876349796	0.0016316637057280036	0.0006441243854769599	7.13064733494209e-05	4.1064933637521676e-05	0.014640537968016353	0.0007315466917782929	0.001647264230734088	0.0015299266580719765	0.00010408812070426352	0.0030721839802176597	0.08794724401957572	7.55275851164126e-05	0.0001832906608543714	0.00030951408579874294	0.00033380830860211457	0.011327397103833042	0.004536676157031768	0.018160142503980833	0.0033709523024634275	0.0	0.4967292572999629	4.944801360018194e-06	0.0	0.008018103347625139	0.00017922869282855527	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02110947101577998	0.005965562439107262	0.011248030024492145	0.0031747478636807223	0.00832171996692829	0.0022410617564202497	0.004444911668130408	0.0011953199800722135	0.00011527756724695914	3.190637903460634e-05	6.149243076484167e-05	1.6997587639126843e-05	0.0016931164833977718	6.12444464636652e-05	0.020631	0.0	0.001613	0.3	0.0
38.0	0.26155451600244045	0.006928009698244514	0.00011953726967950128	0.045083796296350814	0.00013864179137482822	1.0923394652091505e-06	0.03479716758677775	0.9450848886364568	0.2709764978406678	0.02569229503105175	0.5019792969665486	0.996073650150574	0.9619807167833311	1.2015536648061275e-06	0.19968554653808585	0.2927813468112207	0.015886117243090535	0.002171298234759802	8.756666395982227e-05	6.822382287909455e-05	0.001973523782663069	0.00024855874862161827	0.001018723465501674	0.49022845345174015	0.0966687928717193	0.4449515241683674	0.17806254043535522	0.019321702160548588	0.24	0.023005504189400908	0.012	0.0019792969665493945	0.061893958305682215	0.009561136191972458	0.00026141109543408617	0.0	0.15482798593944655	0.048963640041710825	6.928663980700956e-05	0.000503357479008133	0.001753040361400643	0.0004848575637679452	0.0013423284021733684	0.0016629218664079416	0.0006803646332782551	7.556706245189866e-05	4.5063855788967827e-05	0.015435173916844234	0.0007444543242812757	0.0016763180373863703	0.0016229467442743586	0.00010535499430606162	0.003331207128280746	0.09271818381569118	7.698014913910638e-05	0.0001953637672984764	0.0003177492539808524	0.0003582326677697645	0.011890875358309995	0.0047559707021497	0.021161555870928894	0.00399252264126082	0.0	0.4966742553230803	5.26462225522219e-06	0.0	0.009276422007437017	0.0002636244963168955	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.021585687882085466	0.006624653285867446	0.011440913212690654	0.0035063460926772184	0.008520785086071242	0.002497089109524873	0.004529219623223165	0.0013252062040161581	0.00012102516584143344	3.6413457641015244e-05	6.422948573265062e-05	1.9296907564856478e-05	0.0020224988245761766	9.138393233735623e-05	0.020631	0.0	0.001613	0.3	0.0
