time	D	CDK5	D_CDK5	D75	CK1	D_CK1	D137	PKA	D_PKA	D34	D34_CDK5	D34_CK1	PP2B	D34_PP2B	D34_75	D34_137	D75CK1	D75_PKA	PP2A	D75_PP2A	PP2AP	D75_PP2AP	D75_137	D137_CDK5	D137_PKA	D137_PP2C	PP2C	D34_75_CK1	D34_137_CDK5	D34_75_137	D75_137_PKA	D34_75_PP2B	D34_137_PP2B	D34_75_137_PP2B	D34_75_PP2A	D75_137_PP2A	D34_75_134_PP2A	D34_75_PP2AP	D75_137_PP2AP	D34_75_137_PP2AP	D34_137_PP2C	D75_137_PP2C	PDE	PP2Binactive	D34_75_137_PP2C	CK1P	CK1P_PP2B	PDE_PKA	PDEP	PP2A_PKA	Ca	PP2BinactiveCa2	R2C2	cAMP	cAMP_R2C2	cAMP2_R2C2	cAMP3_R2C2	cAMP4_R2C2	cAMP4_R2C	cAMP4_R2	cAMP_PDE	AMP	cAMP_PDEP	Empty
9.900990099009901	2.467860223957656e-16	-3.3230747102027556e-17	-1.4145781548005816e-17	5.756893044186433e-17	-1.9864879439553844e-17	1.2496700027995227e-17	-4.22842815107681e-18	0.0	0.0	-2.1534245217484887e-32	-1.996426787566282e-33	-1.1512864197890592e-33	4.442939057568625e-19	8.534600925176415e-37	-1.2316176966068472e-32	-1.7816775362633998e-32	-3.23668091208286e-17	0.0	4.656453812785439e-18	6.301697794191933e-20	0.0	0.0	-2.295453796882313e-16	-3.5908559599167246e-18	0.0	4.2875028534844155e-19	1.7321334802723647e-17	-2.1132480780588397e-33	-1.3296349134201387e-33	-1.5425902262504608e-32	0.0	1.019959623538812e-37	4.4663678744221436e-37	3.4791844857084236e-39	-3.0749097771677887e-34	-4.719270790726877e-18	-4.160480309988965e-34	0.0	0.0	0.0	-1.2966787346991512e-33	-1.7749952088072983e-17	2.0000000000000002e-21	2.541392633883611e-20	-6.038932155237545e-34	-6.29195882764862e-16	-2.1997674315369496e-19	0.0	0.0	0.0	-6.929309538189101e-21	-2.4939908910659543e-19	6.6400000000000005e-21	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
10.89108910891089	2.8645863035485683e-16	-3.856576901097758e-17	-1.6423856296407405e-17	6.678730356103966e-17	-2.3051589721402133e-17	1.4505580600046044e-17	-4.910662963535155e-18	0.0	0.0	-2.4993974359707644e-32	-2.3171153931626063e-33	-1.3362968868065527e-33	5.156561652972483e-19	9.905735535152258e-37	-1.4296031488475095e-32	-2.0679224264916455e-32	-3.756635778596595e-17	0.0	5.404935708486497e-18	7.248894227334525e-20	0.0	0.0	-2.664131213569604e-16	-4.165622035638262e-18	0.0	4.975450637269032e-19	2.0103506223449564e-17	-2.4528487202392297e-33	-1.5432533004670182e-33	-1.7904569716369765e-32	0.0	1.1838222285830054e-37	5.183916548014969e-37	4.038136252131784e-39	-3.5691485044885316e-34	-5.477224650759283e-18	-4.828975878644297e-34	0.0	0.0	0.0	-1.5050072348245811e-33	-2.06009182871775e-17	2.0000000000000002e-21	2.9477663950308565e-20	-7.009386246123222e-34	-7.302639659714768e-16	-2.5531732080282153e-19	0.0	0.0	0.0	-8.029911566022841e-21	-2.8948450863576966e-19	6.6400000000000005e-21	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
11.881188118811881	3.261312383139485e-16	-4.390079091992762e-17	-1.8701931044809018e-17	7.600567668021502e-17	-2.623830000325042e-17	1.6514461172096867e-17	-5.592897775993503e-18	0.0	0.0	-2.8453703501930423e-32	-2.637803998758932e-33	-1.521307353824047e-33	5.870184248376344e-19	1.1276870145128107e-36	-1.6275886010881717e-32	-2.3541673167198925e-32	-4.2765906451103325e-17	0.0	6.15341760418756e-18	8.196090660477122e-20	0.0	0.0	-3.032808630256895e-16	-4.740388111359802e-18	0.0	5.663398421053652e-19	2.28856776441755e-17	-2.792449362419621e-33	-1.7568716875138995e-33	-2.0383237170234947e-32	0.0	1.3476848336271996e-37	5.901465221607798e-37	4.5970880185551474e-39	-4.063387231809275e-34	-6.235178510791695e-18	-5.497471447299628e-34	0.0	0.0	0.0	-1.7133357349500117e-33	-2.345188448628204e-17	2.0000000000000002e-21	3.354140156178107e-20	-7.979840337008902e-34	-8.313320491780926e-16	-2.906578984519481e-19	0.0	0.0	0.0	-9.130513593856587e-21	-3.2956992816494414e-19	6.6400000000000005e-21	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
12.871287128712872	3.6580384627303986e-16	-4.923581282887764e-17	-2.098000579321062e-17	8.522404979939038e-17	-2.942501028509872e-17	1.852334174414769e-17	-6.27513258845185e-18	0.0	0.0	-3.19134326441532e-32	-2.958492604355258e-33	-1.7063178208415414e-33	6.583806843780206e-19	1.2648004755103947e-36	-1.825574053328835e-32	-2.640412206948139e-32	-4.79654551162407e-17	0.0	6.901899499888621e-18	9.14328709361972e-20	0.0	0.0	-3.4014860469441887e-16	-5.315154187081342e-18	0.0	6.351346204838272e-19	2.5667849064901427e-17	-3.132050004600012e-33	-1.9704900745607794e-33	-2.286190462410012e-32	0.0	1.5115474386713939e-37	6.619013895200627e-37	5.156039784978513e-39	-4.557625959130019e-34	-6.993132370824104e-18	-6.165967015954963e-34	0.0	0.0	0.0	-1.9216642350754423e-33	-2.630285068538657e-17	2.0000000000000002e-21	3.760513917325355e-20	-8.95029442789458e-34	-9.324001323847079e-16	-3.2599847610107465e-19	0.0	0.0	0.0	-1.0231115621690326e-20	-3.696553476941185e-19	6.6400000000000005e-21	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
13.861386138613861	4.0547645423213136e-16	-5.457083473782769e-17	-2.3258080541612233e-17	9.444242291856577e-17	-3.261172056694701e-17	2.0532222316198514e-17	-6.957367400910198e-18	0.0	0.0	-3.5373161786375976e-32	-3.279181209951583e-33	-1.8913282878590357e-33	7.297429439184067e-19	1.4019139365079797e-36	-2.023559505569498e-32	-2.926657097176387e-32	-5.316500378137807e-17	0.0	7.650381395589683e-18	1.0090483526762317e-19	0.0	0.0	-3.770163463631481e-16	-5.889920262802881e-18	0.0	7.039293988622892e-19	2.8450020485627354e-17	-3.4716506467804036e-33	-2.1841084616076596e-33	-2.534057207796529e-32	0.0	1.675410043715589e-37	7.336562568793453e-37	5.7149915514018765e-39	-5.051864686450763e-34	-7.751086230856516e-18	-6.834462584610298e-34	0.0	0.0	0.0	-2.129992735200872e-33	-2.915381688449111e-17	2.0000000000000002e-21	4.166887678472604e-20	-9.920748518780258e-34	-1.0334682155913232e-15	-3.613390537502012e-19	0.0	0.0	0.0	-1.1331717649524069e-20	-4.0974076722329275e-19	6.6400000000000005e-21	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
14.85148514851485	4.451490621912228e-16	-5.990585664677771e-17	-2.5536155290013828e-17	1.036607960377411e-16	-3.57984308487953e-17	2.254110288824933e-17	-7.639602213368543e-18	0.0	0.0	-3.883289092859874e-32	-3.599869815547907e-33	-2.0763387548765294e-33	8.011052034587925e-19	1.539027397505564e-36	-2.2215449578101602e-32	-3.2129019874046325e-32	-5.836455244651542e-17	0.0	8.398863291290742e-18	1.1037679959904908e-19	0.0	0.0	-4.1388408803187713e-16	-6.464686338524418e-18	0.0	7.72724177240751e-19	3.123219190635327e-17	-3.8112512889607936e-33	-2.397726848654539e-33	-2.781923953183046e-32	0.0	1.8392726487597824e-37	8.054111242386278e-37	6.273943317825237e-39	-5.546103413771504e-34	-8.509040090888925e-18	-7.502958153265629e-34	0.0	0.0	0.0	-2.338321235326302e-33	-3.200478308359563e-17	2.0000000000000002e-21	4.5732614396198516e-20	-1.0891202609665934e-33	-1.1345362987979385e-15	-3.966796313993277e-19	0.0	0.0	0.0	-1.2432319677357806e-20	-4.49826186752467e-19	6.6400000000000005e-21	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
15.841584158415841	4.848216701503142e-16	-6.524087855572773e-17	-2.7814230038415436e-17	1.1287916915691647e-16	-3.8985141130643594e-17	2.4549983460300153e-17	-8.32183702582689e-18	0.0	0.0	-4.229262007082151e-32	-3.920558421144233e-33	-2.261349221894023e-33	8.724674629991786e-19	1.6761408585031487e-36	-2.4195304100508239e-32	-3.499146877632879e-32	-6.35641011116528e-17	0.0	9.147345186991803e-18	1.1984876393047507e-19	0.0	0.0	-4.507518297006064e-16	-7.039452414245956e-18	0.0	8.415189556192131e-19	3.401436332707919e-17	-4.150851931141185e-33	-2.61134523570142e-33	-3.029790698569563e-32	0.0	2.003135253803977e-37	8.771659915979109e-37	6.832895084248603e-39	-6.040342141092247e-34	-9.266993950921335e-18	-8.171453721920963e-34	0.0	0.0	0.0	-2.5466497354517326e-33	-3.485574928270016e-17	2.0000000000000002e-21	4.9796352007671007e-20	-1.1861656700551614e-33	-1.2356043820045537e-15	-4.3202020904845425e-19	0.0	0.0	0.0	-1.3532921705191548e-20	-4.899116062816415e-19	6.6400000000000005e-21	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
16.831683168316832	5.244942781094058e-16	-7.057590046467778e-17	-3.009230478681704e-17	1.2209754227609184e-16	-4.217185141249189e-17	2.6558864032350977e-17	-9.004071838285238e-18	0.0	0.0	-4.5752349213044297e-32	-4.241247026740559e-33	-2.4463596889115178e-33	9.438297225395647e-19	1.8132543195007332e-36	-2.6175158622914864e-32	-3.785391767861126e-32	-6.876364977679017e-17	0.0	9.895827082692865e-18	1.2932072826190104e-19	0.0	0.0	-4.876195713693356e-16	-7.614218489967497e-18	0.0	9.10313733997675e-19	3.679653474780513e-17	-4.490452573321576e-33	-2.8249636227483003e-33	-3.2776574439560803e-32	0.0	2.1669978588481713e-37	9.489208589571936e-37	7.391846850671965e-39	-6.534580868412993e-34	-1.0024947810953747e-17	-8.839949290576298e-34	0.0	0.0	0.0	-2.7549782355771625e-33	-3.77067154818047e-17	2.0000000000000002e-21	5.38600896191435e-20	-1.2832110791437291e-33	-1.336672465211169e-15	-4.673607866975808e-19	0.0	0.0	0.0	-1.463352373302529e-20	-5.299970258108158e-19	6.6400000000000005e-21	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
17.821782178217823	5.641668860684972e-16	-7.591092237362781e-17	-3.237037953521865e-17	1.313159153952672e-16	-4.535856169434019e-17	2.85677446044018e-17	-9.686306650743584e-18	0.0	0.0	-4.9212078355267076e-32	-4.561935632336884e-33	-2.6313701559290118e-33	1.0151919820799507e-18	1.950367780498318e-36	-2.81550131453215e-32	-4.071636658089373e-32	-7.396319844192757e-17	0.0	1.0644308978393927e-17	1.38792692593327e-19	0.0	0.0	-5.244873130380649e-16	-8.188984565689035e-18	0.0	9.79108512376137e-19	3.957870616853105e-17	-4.8300532155019675e-33	-3.0385820097951805e-33	-3.5255241893425975e-32	0.0	2.330860463892366e-37	1.0206757263164763e-36	7.95079861709533e-39	-7.028819595733736e-34	-1.0782901670986156e-17	-9.50844485923163e-34	0.0	0.0	0.0	-2.963306735702593e-33	-4.055768168090923e-17	2.0000000000000002e-21	5.792382723061599e-20	-1.380256488232297e-33	-1.4377405484177841e-15	-5.027013643467074e-19	0.0	0.0	0.0	-1.5734125760859034e-20	-5.700824453399902e-19	6.6400000000000005e-21	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
18.81188118811881	6.038394940275888e-16	-8.124594428257786e-17	-3.464845428362026e-17	1.4053428851444256e-16	-4.854527197618847e-17	3.057662517645262e-17	-1.0368541463201933e-17	0.0	0.0	-5.267180749748986e-32	-4.88262423793321e-33	-2.816380622946506e-33	1.0865542416203368e-18	2.0874812414959026e-36	-3.0134867667728126e-32	-4.3578815483176195e-32	-7.916274710706494e-17	0.0	1.1392790874094987e-17	1.4826465692475298e-19	0.0	0.0	-5.61355054706794e-16	-8.763750641410576e-18	0.0	1.0479032907545991e-18	4.2360877589256975e-17	-5.169653857682359e-33	-3.252200396842061e-33	-3.773390934729115e-32	0.0	2.4947230689365602e-37	1.092430593675759e-36	8.509750383518694e-39	-7.5230583230544805e-34	-1.1540855531018568e-17	-1.0176940427886964e-33	0.0	0.0	0.0	-3.171635235828024e-33	-4.3408647880013763e-17	2.0000000000000002e-21	6.198756484208847e-20	-1.477301897320865e-33	-1.5388086316244e-15	-5.380419419958339e-19	0.0	0.0	0.0	-1.6834727788692776e-20	-6.101678648691645e-19	6.6400000000000005e-21	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
19.801980198019802	6.435121019866801e-16	-8.658096619152788e-17	-3.692652903202185e-17	1.4975266163361791e-16	-5.173198225803677e-17	3.2585505748503433e-17	-1.1050776275660276e-17	0.0	0.0	-5.61315366397126e-32	-5.2033128435295345e-33	-3.0013910899639994e-33	1.1579165011607226e-18	2.2245947024934868e-36	-3.211472219013475e-32	-4.644126438545866e-32	-8.436229577220228e-17	0.0	1.2141272769796048e-17	1.577366212561789e-19	0.0	0.0	-5.982227963755232e-16	-9.338516717132113e-18	0.0	1.116698069133061e-18	4.5143049009982896e-17	-5.509254499862748e-33	-3.465818783888941e-33	-4.021257680115632e-32	0.0	2.6585856739807545e-37	1.1641854610350416e-36	9.068702149942056e-39	-8.017297050375222e-34	-1.2298809391050974e-17	-1.0845435996542295e-33	0.0	0.0	0.0	-3.3799637359534536e-33	-4.625961407911829e-17	2.0000000000000002e-21	6.605130245356095e-20	-1.5743473064094326e-33	-1.6398767148310149e-15	-5.733825196449605e-19	0.0	0.0	0.0	-1.7935329816526513e-20	-6.502532843983387e-19	6.6400000000000005e-21	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
20.792079207920793	6.831847099457717e-16	-9.191598810047792e-17	-3.920460378042346e-17	1.5897103475279329e-16	-5.491869253988506e-17	3.4594386320554256e-17	-1.1733011088118624e-17	0.0	0.0	-5.959126578193539e-32	-5.52400144912586e-33	-3.186401556981494e-33	1.2292787607011085e-18	2.3617081634910716e-36	-3.4094576712541377e-32	-4.9303713287741124e-32	-8.956184443733965e-17	0.0	1.288975466549711e-17	1.672085855876049e-19	0.0	0.0	-6.350905380442524e-16	-9.91328279285365e-18	0.0	1.185492847511523e-18	4.792522043070882e-17	-5.8488551420431394e-33	-3.679437170935821e-33	-4.269124425502149e-32	0.0	2.8224482790249487e-37	1.2359403283943245e-36	9.62765391636542e-39	-8.511535777695966e-34	-1.3056763251083386e-17	-1.151393156519763e-33	0.0	0.0	0.0	-3.5882922360788835e-33	-4.911058027822283e-17	2.0000000000000002e-21	7.011504006503344e-20	-1.6713927154980007e-33	-1.7409447980376304e-15	-6.08723097294087e-19	0.0	0.0	0.0	-1.9035931844360256e-20	-6.903387039275131e-19	6.6400000000000005e-21	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
