time	R	JAK	RJ	IFNRJ	IFNRJ2	IFNRJ2_star	STAT1c	IFNRJ2_star_STAT1c	STAT1c_star	IFNRJ2_star_STAT1c_star	STAT1c_star_STAT1c_star	SHP2	IFNRJ2_star_SHP2	PPX	STAT1c_star_PPX	STAT1c_STAT1c_star	STAT1n_star_STAT1n_star	STAT1n_star	PPN	STAT1n_star_PPN	STAT1n	STAT1n_STAT1n_star	mRNAn	mRNAc	SOCS1	IFNRJ2_star_SOCS1	IFNRJ2_star_SHP2_SOCS1_STAT1c	STAT1c_star_STAT1c_star_PPX	STAT1n_star_STAT1n_star_PPN	IFNRJ2_star_SOCS1_STAT1c	IFNRJ2_star_SHP2_STAT1c	IFNRJ2_star_SHP2_SOCS1	IFNR	IFN
39.0	0.12430369034184333	1.3537934081854788	0.33593096009168993	3.30065168517889	2.159069780644307	0.03276950020523484	998.2939765942567	0.21028703670660298	1.0117869984733858	0.0002852995505260306	0.08454115721357935	99.89759969025796	0.013879059155449581	49.79378990189361	0.19367482418474014	0.0008922084597597718	0.0015875479353026536	0.0015747716854007116	59.999497004377034	0.00023941109523618632	7.231946918438226e-06	3.5186969642531056e-06	2.2596999136166303e-07	1.0842264710228042e-09	4.4316419133743366e-11	4.973904279900406e-14	2.18039425832831e-13	0.012535273921887014	0.000263584527723793	4.852487381846104e-13	0.08852125058647314	2.2327634554958072e-14	1.2294897178430115	10.0
40.0	0.12401967710204202	1.352379023492175	0.33484571655493844	3.2953305362568703	2.152513623196304	0.033677728048190685	998.2001477129882	0.2163350902663687	1.060313080650867	0.00030890998734653516	0.09481942087882603	99.89411303607363	0.01433430493549175	49.78091006512705	0.20481182379218393	0.0009545917552100252	0.0018203640201872344	0.0018654813828230766	59.999404277732694	0.0002884436720903253	8.91406388929438e-06	4.175769900219675e-06	2.682743025637789e-07	1.3302651026256835e-09	5.606879121404522e-11	6.627758498427145e-14	2.9188852571224006e-13	0.014278111081111816	0.0003072785952169157	6.469147498922275e-13	0.09155265899066518	2.987599422029815e-14	1.228359346389509	10.0
41.0	0.12376835056485572	1.3510218430217091	0.3338594149037012	3.290023743023156	2.145915545706468	0.034582180940328056	998.1039803712844	0.2223565176263364	1.109093399711	0.00033347453148719963	0.10587626237676559	99.89064026570257	0.014787740013509042	49.7677366806978	0.21608255609667495	0.0010194155403421856	0.002076671674195483	0.002197100682662812	59.999298553831956	0.0003452888001289937	1.0909139539984463e-05	4.923754022770859e-06	3.166448646826116e-07	1.6214586421389208e-09	7.042113692339155e-11	8.753123831004515e-14	3.871580363027282e-13	0.01618076320596721	0.00035615736791125925	8.547546080759206e-13	0.09457199428361154	3.961013919239405e-14	1.2272534924562295	10.0
42.0	0.12354397111127806	1.3497125482840144	0.3329546271141389	3.2847318282439564	2.1392887931794706	0.0354828846494034	998.0054861778278	0.22835140618039773	1.1580802180418739	0.00035897948238705423	0.11772789294106911	99.88718161173668	0.015239351753037964	49.75427963305365	0.22747133067626094	0.0010867195373045627	0.0023576326994857915	0.0025735268069292964	59.99917860694279	0.0004108261526705472	1.3260656392089908e-05	5.770476231851977e-06	3.716771788473287e-07	1.9641445920920636e-09	8.783682531648788e-11	1.14627876245409e-13	5.090544779016124e-13	0.018249036270625376	0.00041056690453278744	1.1198304480050701e-12	0.09757903650984516	5.206059767751959e-14	1.2261685771721125	10.0
43.0	0.12334180799866765	1.348443388942755	0.3321170347434595	3.2794552093656697	2.1326442640634005	0.03637986464221567	997.9046766213537	0.23431985097943478	1.2072297771169456	0.00038541045878094253	0.13038851656606643	99.88373725309411	0.015689132199906697	49.74054843650996	0.23896324719550838	0.0011565431371580801	0.002664373169763406	0.0029988252867579972	59.99904316034928	0.0004859884986623953	1.6015938774753353e-05	6.723908737168068e-06	4.3399474454914346e-07	2.3652666640603236e-09	1.0884184846933126e-10	1.4891440381795323e-13	6.638106021218527e-13	0.020488316295157304	0.0004708511520521655	1.4553554226887137e-12	0.10057361470537572	6.78623467351285e-14	1.2251015809434633	10.0
44.0	0.12315796748867763	1.3472079280828015	0.3313348674003485	3.2741942164571	2.125990920169279	0.03727314607586082	997.8015630798044	0.24026195309017803	1.2565021916278019	0.0004127525912901979	0.1438703897428877	99.88030732432155	0.0161370771942938	49.72655221346568	0.2505442310569147	0.0012289250093468857	0.0029979794661965323	0.003477222104049644	59.99889088894084	0.0005717607853857291	1.922624786416075e-05	7.792129235979614e-06	5.042480946559487e-07	2.832402061854152e-09	1.3403044796888922e-10	1.9198922300579644e-13	8.588395160452268e-13	0.022903555478129747	0.0005373502737705075	1.877012604342766e-12	0.10355559848334864	8.777049725018093e-14	1.2240499605935	10.0
45.0	0.12298925787381726	1.3460008372717347	0.33059848650460355	3.268949106346769	2.1193360983751335	0.038162753807433704	997.6961568280731	0.24617781845719047	1.305861303862533	0.00044099069548722737	0.15818390085777642	99.8768919228222	0.016583185703277718	49.71229968004243	0.26220105531739063	0.0013039027259860866	0.003359495040416618	0.004013095075426979	59.9987204220018	0.0006691789119222561	2.2946858119433137e-05	8.983280606253696e-06	5.831137224606633e-07	3.3737877239994133e-09	1.6407098081427836e-10	2.457381771712681e-13	1.1029056259245344e-12	0.025499264640992374	0.0006103990862707695	2.403308219790307e-12	0.10652489147344901	1.1267768301289708e-13	1.2230115793972933	10.0
46.0	0.12283304997164672	1.344817694721241	0.3299000164888678	3.263720080440697	2.1126857945017963	0.039048712377303764	997.5884690450029	0.2520675566775519	1.355274508560612	0.0004701094263197165	0.1733376639596851	99.8734911152345	0.017027459224038515	49.69779913810173	0.2739213501761306	0.0013815124213830132	0.0037499179811469915	0.004610964713137422	59.998530346115515	0.000779328225489317	2.7237113085837146e-05	1.03055315129273e-05	6.712929393867538e-07	3.9983452484499674e-09	1.997119964377491e-10	3.123742240225681e-13	1.4063134179332583e-12	0.028279511723037484	0.0006903256589967712	3.0559611586864285e-12	0.10948142554005799	1.4363328229021674e-13	1.2219846447489702	10.0
47.0	0.12268716836616354	1.343654820540991	0.3292329933985896	3.258507296595882	2.106044922217328	0.039931045996445334	997.4785108199446	0.2579312799251098	1.404712567757133	0.0005000934130759684	0.18933861713197225	99.8701049432467	0.01746990124093176	49.6830584712471	0.2856936048577486	0.0014617884804718686	0.004170199124960618	0.005275484831902573	59.99831920810754	0.0009033418505383756	3.2160466562743935e-05	1.1767038332632039e-05	7.695107055477739e-07	4.715704825217255e-09	2.4178844493170445e-10	3.9448005405756135e-13	1.781110502759324e-12	0.031247923896112046	0.0007774500419222291	3.860321614645367e-12	0.11242515551055002	1.8186408176621662e-13	1.2209676521742034	10.0
48.0	0.12254982084897512	1.3425091619752305	0.328592102578696	3.253310874316138	2.099417503950128	0.04080977855860642	997.3662931583285	0.26376910227760186	1.4541494072066905	0.0005309273718585951	0.20619212966510006	99.86673342802132	0.017910516830013653	49.66808514653399	0.2975071589524412	0.0015447632588032117	0.004621240861019606	0.006011432710080974	59.99808551807723	0.0010423987767835571	3.7784504517915505e-05	1.3375908361239711e-05	8.785144088387389e-07	5.536227918399344e-09	2.912280790564062e-10	4.9505475068354e-13	2.2413100529701878e-12	0.034407694514599074	0.0008720831459849773	4.845829265111961e-12	0.11535605514633875	2.2879692233715943e-13	1.2199593411256315	10.0
49.0	0.12241953577431831	1.341378193261979	0.32797297286433263	3.248130900446734	2.092806825044782	0.041684933653875766	997.2518269865719	0.2695811391955516	1.503561903025804	0.0005625961996416041	0.2239021136888293	99.86337657380979	0.01834931234298325	49.65288622056532	0.3093521855108271	0.0016304668403434876	0.00510389657059438	0.006823698977600647	59.99782775246045	0.0011977217529575458	4.418094870759174e-05	1.5140165025570392e-05	9.990726222616005e-07	6.47102867603722e-09	3.490580161771969e-10	6.175643844999538e-13	2.8031321431802093e-12	0.0377615939249327	0.0009745257865920281	6.046509895190018e-12	0.11827411384428116	2.8608327866621064e-13	1.2189586574870368	10.0
50.0	0.12229510530982743	1.340259825887504	0.32737200924089266	3.2429674353693585	2.0862155625801897	0.042556534581171326	997.13512315648	0.27536750709555696	1.5529296643732298	0.0005950850525271981	0.24247113738179737	99.86003437098934	0.018786295146079733	49.637468348925154	0.3212196678717375	0.001718926831366325	0.0056189706068336615	0.007717277334356582	59.997544357093425	0.001370575027674277	5.1425644097633644e-05	1.7067715312869278e-05	1.1319738573311273e-06	7.53199416849215e-09	4.1641143052567935e-10	7.659962722929553e-13	3.4852627525167528e-12	0.04131198320423921	0.0010850678789039402	7.501507926091076e-12	0.12117933386088103	3.5562564118508127e-13	1.2179647205770527	10.0
51.0	0.12217554187247866	1.3391523402194214	0.32678628273033783	3.2378205183852247	2.0796458742471167	0.04342460435913837	997.0161924487925	0.28112832306544855	1.6022348132816404	0.0006283793981587001	0.2619005388437879	99.85670679817031	0.019221473446073965	49.6218378009775	0.3331013664646547	0.0018101682223059393	0.0061672192251668876	0.008697254057035902	59.99723375024406	0.0015622618376672883	5.959851675478497e-05	1.9166321851934338e-05	1.2780253322552524e-06	8.731802428620689e-09	4.945344702124462e-10	9.449202203338694e-13	4.3091464099515426e-12	0.04506083255900749	0.0012039879182778313	9.255687322351917e-12	0.12407172837901428	4.396073336296462e-13	1.2169767983463189	10.0
52.0	0.12206002408716915	1.33805430025784	0.3262133734232128	3.232690173630532	2.0730995196740483	0.044289165737412046	996.895045577395	0.2868637044571476	1.651461768307255	0.0006624650880765791	0.28219053861601456	99.85339382504775	0.019654856045633877	49.60600047043904	0.34498979351896847	0.00190421320014557	0.006749350797437578	0.009768797695727586	59.996894325655695	0.0017741220921753558	6.878355365982042e-05	2.144357174085393e-05	1.4380517362217146e-06	1.0083942103318602e-08	5.847930027521181e-10	1.1595446700616554e-12	5.299254287864738e-12	0.04900973604317245	0.0013315522521305365	1.1360182589928976e-11	0.1269513189009213	5.405198234769968e-13	1.215994276170047	10.0
53.0	0.12194788991621432	1.3369645392226335	0.32565133874701346	3.2275764101001223	2.0665778840746825	0.04515024120028214	996.7716931911966	0.2925737688016395	1.7005970416157867	0.000697328348012675	0.30334034307935326	99.85009541289753	0.02008645231163489	49.58996190014717	0.35687816137973677	0.0020010811758489266	0.007366028859206998	0.010937148380678616	59.99652445538503	0.0020075293622994973	7.906869207922071e-05	2.390686149657911e-05	1.6128941086090564e-06	1.1602725176536575e-08	6.886799999087752e-10	1.4157957886674344e-12	6.483462476151273e-12	0.05315993847428108	0.0014680152526711883	1.3873173525250164e-11	0.1298181347838205	6.612013280392939e-13	1.2150166493057952	10.0
54.0	0.12183855868794015	1.335882035127596	0.3250984663206172	3.222479229170294	2.060082165174485	0.04600785298948027	996.6461458799478	0.29825863322467244	1.7496290183259284	0.0007329559044605021	0.3253482607659146	99.84681151904368	0.020516271786297068	49.57372728251567	0.36876037612434176	0.0021007884491462516	0.008017870361813919	0.012207607822071101	59.99612249297004	0.0022638890564572016	9.054586151439282e-05	2.656335514294433e-05	1.8034085374665166e-06	1.3303311347368218e-08	8.078218354250911e-10	1.7203583220016613e-12	7.89324649875575e-12	0.05751234136117752	0.0016136179735028455	1.6860286767916628e-11	0.13267220916146236	8.048565975895793e-13	1.214043476439032	10.0
55.0	0.121731596240779	1.3348060110781097	0.3245534895108549	3.217398618070945	2.0536132143555657	0.04686202309795184	996.5184141717643	0.30391841500860034	1.798547803223225	0.0007693348230878465	0.34821177636793316	99.84354209306039	0.020944324546195187	49.557301508005736	0.38063094224557636	0.0022033486452583836	0.008705453902717347	0.01358552818264555	59.99568677575808	0.002544634195434446	0.00010331070271380453	2.9420001890563707e-05	2.0104653481484943e-06	1.5201707467997772e-08	9.43986811603159e-10	2.0808011549991198e-12	9.564281913718054e-12	0.06206754974987466	0.0017685900464856424	2.0395822041055327e-11	0.13551358238301806	9.751183988326986e-13	1.213074414836707	10.0
56.0	0.12162659153616744	1.333735739005565	0.3240151881333113	3.21233456184086	2.0471718363156337	0.04771277329690272	996.3885085415928	0.30955323059729634	1.8473449718563852	0.0008064527293218895	0.37192768392448516	99.84028708387885	0.02137062057212993	49.54068915090133	0.39248498334875487	0.002308772133869812	0.009429314837549498	0.015076302390842192	59.995215628362054	0.0028512243327361354	0.00011746271210751531	3.248347488757411e-05	2.2349476300094565e-06	1.731479987896412e-08	1.099090765417516e-09	2.5055903102239235e-12	1.1536505942220173e-11	0.06682586575110629	0.001933147305214716	2.4562883838294172e-11	0.13834229553645566	1.1760535853681274e-12	1.2121091474687737	10.0
57.0	0.12152325722751212	1.3326706970195725	0.32348272724886706	3.2072870342748705	2.040758538954635	0.0485601251286428	996.2564394062681	0.31516319652219393	1.896013499646236	0.0008442975695786358	0.3964921166135833	99.83704643390193	0.021795170294623318	49.523894525385636	0.4043181340672429	0.002417066736317703	0.010189956449341446	0.016685353580601824	59.99470736433555	0.0031851408065408037	0.00013310485177420536	3.5760216114896564e-05	2.477750873066816e-06	1.9660344721945573e-08	1.2752062019581202e-09	3.004249345808156e-12	1.3854887059714443e-11	0.07178734054831086	0.0021074948579176338	2.9454950727170586e-11	0.14115839578833406	1.4122417383220292e-12	1.2111474397914364	10.0
58.0	0.12142132424670402	1.3316104008099054	0.3229553100959756	3.2022560072456097	2.0343737933429202	0.049404099927036926	996.1222171321524	0.3207484285049357	1.9445474888690042	0.0008828578004782601	0.42190069134501246	99.83382008511263	0.022217984055191802	49.50692167903464	0.41612654583855085	0.002528237198948443	0.0109878460528792	0.018418124883991183	59.99416028972923	0.0035478853410052464	0.00015034366827179027	3.9256376702830894e-05	2.739781411791265e-06	2.225699861819267e-08	1.47456814002567e-09	3.587377116325619e-12	1.656950697177418e-11	0.07695177512799732	0.002291824929768142	3.517604823956585e-11	0.14396193081405914	1.6887835867028068e-12	1.2101890765625773	10.0
59.0	0.12132059691762541	1.3305544913563971	0.32243236768252936	3.1972414459645586	2.028017893777508	0.05024471881731151	995.9858520323108	0.32630904200624494	1.9929421476076712	0.0009221222451513536	0.44814851517306387	99.83060797581682	0.022639072405364846	49.48977442789177	0.42790681930863217	0.0026422857489695373	0.011823423611449006	0.0202800703825138	59.99357270443848	0.0039409761700155465	0.0001692889674019003	4.297785954676187e-05	3.021956365805442e-06	2.5124313052869654e-08	1.6995826060777547e-09	4.26680154849584e-12	1.9736296701955638e-11	0.08231875280078797	0.002486319391506106	4.184224929503031e-11	0.14675295175620914	2.0113764305329645e-12	1.2092338944381478	10.0
60.0	0.12122090316890392	1.3295026530179042	0.32191339582943623	3.1922433135935684	2.0216910811210216	0.05108200272981918	995.8473543710074	0.33184515181479085	2.0411935421076994	0.0009620801607575368	0.47523031413993666	99.82741004352424	0.023058445863575028	49.47245636905747	0.4396559746391067	0.002759211845751246	0.012697101558796914	0.022276644282478164	59.992942905523954	0.004365945710919114	0.00019005381562180052	4.693027999131098e-05	3.3252022158225067e-06	2.8282756135769036e-08	1.9528333194535724e-09	5.055626655438658e-12	2.341726224468064e-11	0.08788765630461126	0.00269114876513199	4.958213952758537e-11	0.1495315105865295	2.3863369289025294e-12	1.2082817498483762	10.0
61.0	0.12112210603938571	1.3284546326829143	0.321397993992909	3.1872615702488902	2.0153935135479206	0.05191597240408562	995.7067343632466	0.3373568721781673	2.089298584038929	0.0010027211816540707	0.5031404378334624	99.82422622426145	0.023476114976143617	49.454970897742534	0.4513714180170722	0.002879012512026788	0.013609270484870687	0.02441329272223287	59.99226918856485	0.00482433752722756	0.00021275430330184523	5.1118996768894644e-05	3.6504548357716955e-06	3.1753713444562065e-08	2.2370894941521114e-09	5.9683701295895074e-12	2.7681142298938432e-11	0.09365768424158646	0.0029064739079302532	5.853815833058666e-11	0.15229766073205317	2.820668567953381e-12	1.2073325266429047	10.0
62.0	0.1210240896423277	1.327410215207674	0.3208858234451714	3.1822961742503844	2.009125299971925	0.052746648396005034	995.5640021769373	0.3428443167261546	2.1372548386857178	0.0010440353185404228	0.5318729576143026	99.8210564533629	0.023892090261974815	49.43732122835191	0.46305089711036296	0.0030016823183981666	0.014560301679707123	0.026695443246385422	59.99154985047152	0.005317703478399971	0.00023750944906317882	5.554909563477968e-05	3.998658441274744e-06	3.555950188292426e-08	2.555313088434798e-09	7.0210431741432315e-12	3.260378828669239e-11	0.09962787453892295	0.003132446050085197	6.886737703520749e-11	0.1550514563393604	3.3221006384510526e-12	1.2063861255647224	10.0
63.0	0.12092675694070011	1.3263692198442574	0.3203765976699337	3.177347082333248	2.0028865066966297	0.05357405108257925	995.4191679334243	0.3483075984651287	2.1850604862303444	0.0010860129266561966	0.5614216855122317	99.81790066560646	0.024306382201276705	49.41951040751962	0.4746924746570711	0.003127213586242538	0.015550551525200507	0.029128496410579904	59.99078319109047	0.005847600941377195	0.0002644410110136853	6.022540922926549e-05	4.370765491985093e-06	3.972337454639983e-08	2.910666328068173e-09	8.231275607726106e-12	3.826876223233866e-11	0.10579711782450808	0.0033692079681568433	8.074271868005351e-11	0.15779295215025743	3.8991495415336975e-12	1.2054424629029332	10.0
64.0	0.12083002854432225	1.3253314974051438	0.3198700826496747	3.1724142497247976	1.996677158676727	0.05439820066783328	995.2722417084013	0.3537468298073762	2.2327142140589116	0.00112864468491042	0.5917802286059873	99.81475879525341	0.024719001241473092	49.401541331782546	0.4862944921187838	0.0032555965043802354	0.01658036533683183	0.03171781641949556	59.989967515314156	0.006415589941578453	0.0002936733312656197	6.515252277627363e-05	4.7677362602288056e-06	4.426952922499003e-08	3.3065191675896297e-09	9.618427246675555e-12	4.4767868906572646e-11	0.11216417609986241	0.00361689474427159	9.435404432059507e-11	0.16052220345596036	4.561173338313154e-12	1.2045014688601976	10.0
65.0	0.12073383611884746	1.3242969189931337	0.31936607474103135	3.167497630746267	1.9904972563463847	0.05521911718828388	995.1232335330185	0.3591621225377241	2.2802151251108405	0.0011719215733939057	0.622942035327523	99.8116307764299	0.025129957768647265	49.383416763681	0.4978555364338246	0.003386819261968588	0.017650081144479905	0.03446872197941594	59.989101135108626	0.007023230337400466	0.0003253331783494568	7.033478137928806e-05	5.190538378786279e-06	4.9223116241600194e-08	3.7464567265771395e-09	1.1203696321863857e-11	5.2201673249258665e-11	0.11872769988636946	0.0038756345539796263	1.0990920976446804e-10	0.16323926574410688	5.318424823022435e-12	1.2035630828736623	10.0
66.0	0.1206381279845842	1.3232653851814793	0.31886442088080813	3.1625971783315743	1.9843467607750083	0.05603682051481142	994.9721533938033	0.36455358787757003	2.327562728815129	0.0012158348516591363	0.6549003990654608	99.8085165427794	0.025539262140179035	49.3651393401884	0.5093744233847728	0.0035208682378253726	0.01876003425839649	0.037386478616054215	59.98818237076982	0.0076720791887842955	0.0003595495470316273	7.577631920355392e-05	5.640147299380905e-06	5.4610243005469985e-08	4.234286821485836e-09	1.3010270176495459e-11	6.068021903071488e-11	0.12548623642801757	0.004145550041399941	1.2763552983723498e-10	0.16594419501372284	6.182125467263924e-12	1.2026272571962713	10.0
67.0	0.12054285794781136	1.32223680674912	0.31836498292298077	3.1577128450144167	1.9782256213512033	0.056851330360880345	994.8190112344014	0.369921336427064	2.3747567880802762	0.001260376036989843	0.6876485360590148	99.80541602810501	0.025946924637639743	49.34671159454266	0.5208501521191317	0.0036577280885533047	0.019910560591841837	0.04047628849218156	59.9872095534814	0.008363687796108578	0.0003964535286998924	8.148105212940203e-05	6.1175452847628834e-06	6.045798433023777e-08	4.774047358472672e-09	1.5063408981955828e-11	7.032342913840587e-11	0.13243825333939713	0.004426758722499823	1.4778059776807004e-10	0.16863704718002162	7.1645063073172765e-12	1.201693948800685	10.0
68.0	0.12044799131670664	1.3212111152934873	0.31786765723449684	3.1528445825036457	1.972133760489764	0.05766266628108384	994.663816955027	0.3752654782104517	2.421797380259019	0.0013055368951283147	0.7211795532530143	99.80232916600302	0.02635295549488473	49.328135954888396	0.5322819087895589	0.0037973819373757533	0.02110200127796888	0.043743284250067974	59.9861810259088	0.009099599414769765	0.00043617809430504566	8.745272295410999e-05	6.623722677963361e-06	6.679438598457824e-08	5.370013836250691e-09	1.7390629180469935e-11	8.126197721631814e-11	0.1395821363232402	0.00471937467643875	1.7061405962524245e-10	0.17131787841271667	8.278898032936007e-12	1.2007631239761571	10.0
69.0	0.12035349870925419	1.3201882519362171	0.3173723559304448	3.1479923421356766	1.9660710888217785	0.058470847679072506	994.5065804138733	0.380586122664297	2.4686847570195236	0.0013513094098683558	0.7554865194216052	99.79925589021539	0.0267573648772991	49.30941476633847	0.5436690208980527	0.003939811483990065	0.02233470628596279	0.04719251894945178	59.98509514465976	0.009881346263593195	0.00047885795369490035	9.369489750042546e-05	7.159677005531082e-06	7.364847425062982e-08	6.026706804416181e-09	2.002179358190008e-11	9.363771987523162e-11	0.14691621276467243	0.005023509076649862	1.9642849820115237e-10	0.17398674480427728	9.539775032507613e-12	1.1998347532263396	10.0
70.0	0.12025935660266554	1.3191681691278954	0.31687900620065557	3.1431560748890135	1.960037504603433	0.059275893805558214	994.3473114267298	0.38588337862307837	2.5154194327802633	0.0013976857858535524	0.7905624195193108	99.79619613459799	0.027160162877723614	49.290550281823215	0.5550109764814769	0.004084997102586107	0.023609038288090606	0.05082896104452031	59.983950280566965	0.010710447662599041	0.0005246293595151312	0.00010021101341693017	7.726414859005876e-06	8.105026313863844e-08	6.748899303726049e-09	2.2989314665103626e-11	1.0760466116091614e-10	0.15443874169650323	0.005339271770442079	2.2554139569972313e-10	0.1766437024058626	1.0962855272362066e-11	1.1989088125246063	10.0
71.0	0.12016554381775243	1.3181508231866668	0.3163875449851211	3.138335731733288	1.9540329000921106	0.06007782377001798	994.1860197688775	0.3911573543643972	2.5620019291131553	0.001444658399004755	0.8264002840927548	99.79314983328545	0.027561359520272163	49.2715447046503	0.5663073366517379	0.004232918084214807	0.024925377174201763	0.05465748106767616	59.98274482230253	0.01158840608637277	0.0005736299562766721	0.00010700435383846383	8.324949185911012e-06	8.903075921167184e-08	7.541624371310777e-09	2.632817748000773e-11	1.2332906809545034e-10	0.16214795869915358	0.005666771611102185	2.5829537579211343e-10	0.17928880705853145	1.2565111197890352e-11	1.1979852793682908	10.0
72.0	0.12007204342741208	1.3171361784544189	0.3158979203763422	3.133531263370943	1.9480571588210025	0.060876656535422034	994.0227151742458	0.39640815758588727	2.6084329341455357	0.0014922198100665624	0.8629931077238703	99.79011692060112	0.027960964757557993	49.25240016683161	0.5775577804466994	0.004383552645252797	0.02628412335668629	0.0586828488495279	59.98147717589884	0.012516705931502559	0.0006259985915256629	0.00011407811064252563	8.956302437580649e-06	9.762197298581696e-08	8.410182515748277e-09	3.0076194124526866e-11	1.409906706558175e-10	0.17004205272288356	0.006006118169663014	2.950606437217241e-10	0.1819221144861093	1.4364894847225361e-11	1.197064135026383	10.0
73.0	0.11997884484288963	1.316124211124555	0.31541009588768115	3.1287426199525266	1.9421101515831665	0.06167241091570906	993.857407335025	0.40163589540536504	2.654713383352769	0.0015403627663114667	0.9003338074148326	99.78709733094621	0.028358988475763465	49.23311871941705	0.5887621249878515	0.0045368779723069155	0.027685701264889288	0.06290972889146722	59.98014576501501	0.013496811804464518	0.0006818751358458364	0.00012143543097395084	9.621508697430098e-06	1.068569298945212e-07	9.360149226686137e-09	3.4274219671328445e-11	1.607836784165743e-10	0.17811915559629832	0.00635742318053224	3.362370548529579e-10	0.1845436804010162	1.638204394772588e-11	1.196145366281042	10.0
74.0	0.11988593059798541	1.3151148847372383	0.3149240200254684	3.1239697526040606	1.9361917638406183	0.0624651056012801	993.6901059056944	0.4068406743999397	2.700843927204635	0.0015890801093279567	0.9384154927043824	99.78409099947852	0.02875544046953353	49.21370241944573	0.5999201464541097	0.004692870683813985	0.02913056503822904	0.06734265907829011	59.97874903745746	0.014530162513428776	0.0007414003422254356	0.00012907933042278867	1.0321606495290076e-05	1.1676966524513742e-07	1.0397382339663932e-08	3.896598892751684e-11	1.829160401799702e-10	0.18637743410136393	0.006720800029111496	3.8225262161365317e-10	0.18715355985053414	1.8637801035387656e-11	1.1952289541386294	10.0
75.0	0.11979329106497573	1.3141081772887515	0.3144396612172676	3.119212611715753	1.9303018647516148	0.06325475913153175	993.5208204992201	0.41202260056940543	2.746825449935825	0.0016383648757353278	0.9772312011231059	99.7810978613397	0.029150330475311577	49.19415324642596	0.6110317526988982	0.004851506522587102	0.030619200048129246	0.07198605955077385	59.97728546055609	0.015618172819126976	0.0008047156474513135	0.00013701284093844125	1.1057648375496426e-05	1.2739525160820681e-07	1.1528029836873917e-08	4.41986384673323e-11	2.0761187654720639e-10	0.19481500087634468	0.007096366624787683	4.335684529972511e-10	0.18975180795637095	2.115507046273864e-11	1.1943148862231523	10.0
76.0	0.11970092310374515	1.3131040786890011	0.3139570048077277	3.114471147085485	1.9244403099387355	0.06404138989795621	993.3495606877092	0.4171817793428436	2.7926589951910032	0.001688210284813994	1.0167739353804994	99.77811785171892	0.029543668170366813	49.174473115661236	0.6220969560675362	0.005012760490186036	0.032152126830207024	0.07684422433763088	59.975753522886855	0.016762230752726787	0.0008719630048169094	0.00014523902546363665	1.1830700900761841e-05	1.3876980718571772e-07	1.2758537375143234e-08	5.002283694525822e-11	2.351120992489682e-10	0.20342992827243622	0.007484246360418653	4.906800179530835e-10	0.19233847985179336	2.3958482265951672e-11	1.1934031555846325	10.0
77.0	0.11960881270818123	1.3121025591828395	0.3134760077766842	3.10974530980141	1.918606979970416	0.0648250161790557	993.1763360068788	0.42231831562369804	2.8383452536741602	0.001738609585472194	1.0570369238371666	99.77515090677248	0.029935463128463912	49.1546639719357	0.6331156800449814	0.005176607414065726	0.03372990756218377	0.08192129724890362	59.97415174146586	0.017963690918926016	0.0009432847210093251	0.00015376088299004536	1.2641836097430937e-05	1.5093048038272923e-07	1.4095655249688561e-08	5.649255794523321e-11	2.6567338240149726e-10	0.21222034802053427	0.007884567615214737	5.541150662228473e-10	0.1949136298064618	2.7074279847043595e-11	1.1924937464740346	10.0
78.0	0.1195169556527901	1.311103606699877	0.31299665413485583	3.1050350503536945	1.9128017337188208	0.0656056561306634	993.0011559510132	0.4274323138440859	2.8838853250540053	0.0017895560989194088	1.0980132335697774	99.77219696249757	0.030325724878605454	49.13472767795795	0.6440879888655583	0.005343021386204126	0.03535314454667507	0.08722128885152126	59.97247865522664	0.019223878224139557	0.001018823317709158	0.0001625815202111508	1.3492144660926706e-05	1.639155038467737e-07	1.5546447329476063e-08	6.366575411629219e-11	2.9957132001239475e-10	0.2211843331777102	0.00829746654922878	6.244400391803091e-10	0.1974773122938735	3.0530651900828184e-11	1.1915866510464632	10.0
79.0	0.11942535039615926	1.3101072140120007	0.3125189355764118	3.10034031925636	1.907024424557947	0.06638332779041159	992.8240299749913	0.4325238779503951	2.929280444111188	0.0018410431955159382	1.139695908674832	99.76925595511328	0.030714462886270832	49.11466605754973	0.6550139989540373	0.005511976084944939	0.037022485745806674	0.09274806154709415	59.97073282874824	0.020544083549076782	0.0010987213477664055	0.00017170413017456395	1.4382732634736316e-05	1.7776418879331385e-07	1.7118298101250203e-08	7.160434931969073e-11	3.371003996506159e-10	0.2303199434974536	0.008723087702689985	7.022600235070138e-10	0.20002958162914064	3.435772819270321e-11	1.1906818636152179	10.0
80.0	0.11933398969954133	1.3091133636905021	0.31204282749330536	3.0956610675549743	1.9012749201296026	0.0671580490653941	992.644967496763	0.43759311132692286	2.974531558899457	0.0018930643416603216	1.1820781827688553	99.76632782152433	0.031101686528929647	49.094480950651	0.6658937667411854	0.0056834451939947305	0.03873863179458102	0.09850531136601509	59.9689128566824	0.021925558626671	0.0011831211833020665	0.00018113196354792578	1.531471671716491e-05	1.925169080323029e-07	1.8818919197353223e-08	8.037417644808077e-11	3.785737076912169e-10	0.2396252826090354	0.00916158469093186	7.882181603583801e-10	0.2025704915297356	3.8587548561616234e-11	1.1897793739903373	10.0
