time	p	mm	m	pm
37.62376237623762	18.059268331716595	14.00349125904241	7.239232814256862	90.64731671195986
38.613861386138616	17.10002756194501	14.808313370837244	7.6692609078936504	90.93115930066229
39.603960396039604	15.766336462626725	14.059667198189036	8.306562184428428	90.80603801763155
40.59405940594059	16.548752865617974	13.54041552818486	7.899004533206389	90.63587712754793
41.584158415841586	17.572112112829718	14.116717802482794	7.445398174444407	90.71398108822093
42.57425742574257	16.865847919313374	14.497723317753753	7.769740039940528	90.86091703941966
43.56435643564356	16.17128347419355	14.014137993797204	8.09575603051709	90.77462406186939
44.554455445544555	16.73408744482296	13.767868468453628	7.815352218432981	90.68032459861983
45.54455445544554	17.25371669045765	14.148303985413188	7.585325872199187	90.74428662344748
46.53465346534654	16.76703618501274	14.314529892102467	7.811863795289698	90.81831258208854
47.524752475247524	16.42241860793929	14.008651747704212	7.970626860373217	90.7595044471338
48.51485148514851	16.80705340270608	13.905155224132557	7.78399859789214	90.71033933197188
49.504950495049506	17.054980894643943	14.145848732218047	7.6747575325126975	90.75662121518066
50.495049504950494	16.73478640630973	14.208124158760896	7.824692318034752	90.79248706222985
51.48514851485149	16.575418957650886	14.0194747372518	7.896526137284476	90.7534382957352
52.475247524752476	16.826984095300798	13.985251910888003	7.776421620566561	90.72950492903328
53.46534653465346	16.93523107524783	14.132395682808433	7.729371599316859	90.7606822603029
54.45544554455446	16.731952568815792	14.147644887477254	7.824683666682019	90.777012232248
55.445544554455445	16.666401130960395	14.034299735177024	7.85328024426297	90.75183346373602
56.43564356435643	16.82496417851534	14.030499009092207	7.778359749234452	90.74122355436445
57.42574257425743	16.865174733434596	14.11780914406714	7.761526443944245	90.76124323731722
58.415841584158414	16.739962597808567	14.114156620190448	7.820154804818938	90.76790324830736
59.4059405940594	16.719078108886475	14.047836472783588	7.828562904436908	90.75213398253395
60.396039603960396	16.815869881971874	14.055237816223705	7.78315951748916	90.74813910266475
61.386138613861384	16.825313297884904	14.105611168724115	7.7798538312146945	90.76053630185898
62.37623762376238	16.750284957672907	14.09618062775516	7.81488402901008	90.76265794400994
63.366336633663366	16.74872054790837	14.058421682710048	7.814787066036204	90.75305518379105
64.35643564356435	16.806105833679215	14.06828381642732	7.788020687478093	90.75209309056865
65.34653465346534	16.803276510505803	14.09653247190569	7.789971156224303	90.7595394653953
66.33663366336634	16.75950303202853	14.086891924871399	7.810332314848352	90.75971342978974
67.32673267326733	16.76488931645403	14.066014507627525	7.80733347574586	90.7540231723353
68.31683168316832	16.79796795783216	14.074868453388651	7.791981782767542	90.7542846587311
69.3069306930693	16.791480743786334	14.090229452662673	7.795365665516492	90.75863372627758
70.29702970297029	16.76662787390724	14.082325104179441	7.806875329035784	90.7581083315608
71.2871287128713	16.773397613589413	14.07115684052884	7.803442369776012	90.75482721406796
72.27722772277228	16.79192450505813	14.078001521893004	7.794887018043101	90.75545942438015
73.26732673267327	16.785407472152183	14.086061333043908	7.798125689697363	90.75793000426452
74.25742574257426	16.771703173979223	14.080235018852	7.804440238181493	90.75726338146488
75.24752475247524	16.77767998547106	14.07449336262702	7.801501950350539	90.75542440268785
76.23762376237623	16.78773706737476	14.079363335630818	7.796883331949869	90.75606486049136
77.22772277227723	16.782435237630658	14.08340743391668	7.79946359652232	90.7574277497237
78.21782178217822	16.77512489007063	14.079386828836249	7.802811732026214	90.7568376717054
79.20792079207921	16.779708814374896	14.076584138096095	7.800594276841109	90.75583855756624
80.1980198019802	16.784973207772676	14.079862424024707	7.798192665561106	90.75636146088077
81.18811881188118	16.781083877216783	14.081770763410368	7.800062545446794	90.75708883007125
82.17821782178218	16.777337888807693	14.079123842828588	7.801765150719442	90.75663566619679
83.16831683168317	16.78058392460352	14.077855164596787	7.8002109935287	90.75611217045936
84.15841584158416	16.783216642460534	14.07997212886792	7.799020441872102	90.75649652715447
85.14851485148515	16.780541872670906	14.080790044863736	7.80029563239366	90.75686950838147
86.13861386138613	16.77872117998936	14.079110944825748	7.801114443725237	90.75654831297062
87.12871287128712	16.78089914398693	14.078606467522016	7.800079429923396	90.7562862082145
88.11881188118812	16.782135278423116	14.07992776901602	7.799527642356076	90.75655087230777
89.10891089108911	16.78037912498594	14.08021829786199	7.800359495623961	90.7567323461028
90.0990099009901	16.779560382209468	14.079186256746997	7.800721567665194	90.75651668482531
91.08910891089108	16.78096320527851	14.079038523253123	7.800058868205947	90.75639342549621
92.07920792079207	16.7814884480714	14.079838925328533	7.799829683478828	90.75656734644107
93.06930693069307	16.780376969008497	14.079894110739657	7.800353342894878	90.75664909976724
94.05940594059406	16.78005546141891	14.079277672275676	7.800490850908425	90.75651010554294
95.04950495049505	16.78092914475448	14.079279985020358	7.800080215085281	90.75645759449172
96.03960396039604	16.781112060694788	14.079751523057912	7.800004661026396	90.7565677477003
97.02970297029702	16.78043027593849	14.079715665886424	7.800324340498378	90.75659996669872
98.01980198019803	16.780339607670587	14.07935744659837	7.800359042759411	90.7565133510904
99.00990099009901	16.780867843200056	14.079410767656354	7.800111920142193	90.75649495565634
100.0	16.780899058059642	14.079681026268661	7.800103221630963	90.75656256441192
