time	PIP2_PHGFP_PM	PH_GFP_Cyt	PI_PM	IP3_PHGFP_Cyt	PIP2_PM	PIP_PM	DAG_PM	PLC_PM	PLC_act_PM	IP3_Cyt	stim_PM	hv_Cytosol	IP3X_Cytosol
22.0	0.0	0.0	77792.27204741881	0.0	1478.6411601251916	1508.056947075489	3506.5854009294203	55.55211941218208	0.0034361433779138244	878.6153383153518	0.5555555555556	0.0	0.0
23.0	0.0	0.0	77779.24578250422	0.0	1474.5361304658538	1504.3320355161804	3527.441607062659	55.552446404324456	0.0031091512355423813	838.4996059110354	0.5555555555556	0.0	0.0
24.0	0.0	0.0	77765.65128153343	0.0	1472.4970108786993	1501.133348000906	3546.2739151358805	55.55274227904529	0.0028132765147080778	799.5245714013595	0.5555555555556	0.0	0.0
25.0	0.0	0.0	77751.57153870794	0.0	1472.2596917601431	1498.4233905096833	3563.3009345711453	55.55300999741155	0.002545558148447244	761.8123880539221	0.5555555555556	0.0	0.0
26.0	0.0	0.0	77737.08373891996	0.0	1473.594422869988	1496.1641513805464	3578.7132423784233	55.55325223855038	0.0023033170096170914	725.448876680655	0.5555555555556	0.0	0.0
27.0	0.0	0.0	77722.25902089576	0.0	1476.3004421119062	1494.318229094456	3592.677863446785	55.55347142695715	0.0020841286028420087	690.4907375597246	0.5555555555556	0.0	0.0
28.0	0.0	0.0	77707.16281239552	0.0	1480.2015907791576	1492.8491972690883	3605.341955105143	55.55366975673112	0.0018857988288756933	656.9713164917259	0.5555555555556	0.0	0.0
29.0	0.0	0.0	77691.85454826329	0.0	1485.143111388243	1491.7225236406432	3616.835372256732	55.55384921316821	0.0017063423917792406	624.9047788636591	0.5555555555556	0.0	0.0
30.0	0.0	0.0	77676.38826826363	0.0	1490.9887477343264	1490.9054753880694	3627.2730641628805	55.55401159244575	0.001543963114246221	594.2898310026196	0.5555555555556	0.0	0.0
31.0	0.0	0.0	77660.81284968021	0.0	1497.6182863384695	1490.3673385872858	3636.757080942933	55.55415851947589	0.0013970360840967271	565.1128029604769	0.5555555555556	0.0	0.0
32.0	0.0	0.0	77645.17223212663	0.0	1504.9251824768792	1490.079605620312	3645.378535325071	55.554291464528866	0.001264091031125976	537.3505895792391	0.5555555555556	0.0	0.0
33.0	0.0	0.0	77629.50592404854	0.0	1512.8147896132195	1490.015809231694	3653.219032655433	55.55441175816195	0.001143797398046987	510.9727884573719	0.5555555555556	0.0	0.0
34.0	0.0	0.0	77613.84907224448	0.0	1521.2030056721574	1490.1517504498356	3660.351727182415	55.55452060438291	0.001034951177076655	485.9432344973537	0.5555555555556	0.0	0.0
35.0	0.0	0.0	77598.23300924008	0.0	1530.0150564875266	1490.4651907012324	3666.842299120063	55.55461909260176	0.0009364629582212617	462.2213560654846	0.5555555555556	0.0	0.0
36.0	0.0	0.0	77582.68542992185	0.0	1539.184381504609	1490.9358994190309	3672.749844703404	55.554708208503904	0.0008473470560830777	439.763362929513	0.5555555555556	0.0	0.0
37.0	0.0	0.0	77567.23081547496	0.0	1548.6516620697746	1491.545417978643	3678.1276600255196	55.55478884390438	0.0007667116556013525	418.5232521792104	0.5555555555556	0.0	0.0
38.0	0.0	0.0	77551.89068474309	0.0	1558.3639597069305	1492.2769842381167	3683.023926860752	55.55486180584786	0.0006937497121258848	398.45365932274245	0.5555555555556	0.0	0.0
39.0	0.0	0.0	77536.68386596697	0.0	1568.2740320924618	1493.1154077621316	3687.4822497273394	55.554927824573205	0.0006277309867766686	379.5064743358165	0.5555555555556	0.0	0.0
40.0	0.0	0.0	77521.62677036146	0.0	1578.3397553042482	1494.0469266299779	3691.5421032532217	55.55498756082415	0.0005679947358321222	361.63331817512903	0.5555555555556	0.0	0.0
41.0	0.0	0.0	77506.73357756423	0.0	1588.5235751425978	1495.0591390431935	3695.239263798883	55.55504161245518	0.0005139431048076452	344.78597495149285	0.5555555555556	0.0	0.0
42.0	0.0	0.0	77492.01649871972	0.0	1598.7920141379761	1496.1408415259414	3698.6062011652525	55.55509052041965	0.0004650351403374874	328.91675834391475	0.5555555555556	0.0	0.0
43.0	0.0	0.0	77477.48594066806	0.0	1609.1152423055155	1497.28195766256	3701.6724149127513	55.55513477419197	0.0004207813680145163	313.97879653744195	0.5555555555556	0.0	0.0
44.0	0.0	0.0	77463.15071338686	0.0	1619.4667066143836	1498.4734113711884	3704.4647241764605	55.55517481666551	0.0003807388944682378	299.92624878909044	0.5555555555556	0.0	0.0
45.0	0.0	0.0	77449.01818063595	0.0	1629.8228028240121	1499.7070496031117	3707.0075224858065	55.5552110485952	0.0003445069647897098	286.7144708055753	0.5555555555556	0.0	0.0
46.0	0.0	0.0	77435.09441440948	0.0	1640.162583841053	1500.9755528675337	3709.323004430821	55.55524383262665	0.0003117229333396678	274.3001391440034	0.5555555555556	0.0	0.0
47.0	0.0	0.0	77421.38432920087	0.0	1650.4674985962206	1502.2723575490493	3711.431370202752	55.555273496864956	0.0002820586950321242	262.6413434140484	0.5555555555556	0.0	0.0
48.0	0.0	0.0	77407.89179913614	0.0	1660.7211463552478	1503.5915914238435	3713.3510186336503	55.55530033819202	0.0002552173679782138	251.69766553334955	0.5555555555556	0.0	0.0
49.0	0.0	0.0	77394.61977892499	0.0	1670.909066397249	1504.9279988696874	3715.0987113569677	55.55532462523952	0.00023093032047208082	241.4302230689415	0.5555555555556	0.0	0.0
50.0	0.0	0.0	77381.57039718278	0.0	1681.0185443336745	1506.2768890434752	3716.6897249889703	55.555346601077396	0.00020895448260164532	231.8016971046046	0.5555555555556	0.0	0.0
51.0	0.0	0.0	77368.74505105516	0.0	1691.0384444960973	1507.6340782485227	3718.137981749122	55.55536648564558	0.00018906991441581186	222.77633718712244	0.5555555555556	0.0	0.0
52.0	0.0	0.0	77356.14448770597	0.0	1700.959055841429	1508.9958414752346	3719.456170526264	55.55538447794698	0.00017107761301706043	214.3199567719171	0.5555555555556	0.0	0.0
53.0	0.0	0.0	77343.76887952923	0.0	1710.771950390273	1510.3588672759047	3720.655858353482	55.55540075806312	0.0001547974968727833	206.39992001708387	0.5555555555556	0.0	0.0
54.0	0.0	0.0	77331.61788979215	0.0	1720.469857337582	1511.7202182534447	3721.7475901657285	55.555415488931175	0.0001400666288218963	198.9851185521474	0.5555555555556	0.0	0.0
55.0	0.0	0.0	77319.69073252329	0.0	1730.0465476897155	1513.077294967098	3722.7409803688015	55.555428817979134	0.0001267375808600939	192.04594222477408	0.5555555555556	0.0	0.0
56.0	0.0	0.0	77307.98622694424	0.0	1739.4967310346944	1514.427802712374	3723.644794857602	55.55544087860631	0.00011467695368270869	185.5542425207343	0.5555555555556	0.0	0.0
57.0	0.0	0.0	77296.50284634979	0.0	1748.8159621987343	1515.7697214835364	3724.467025516848	55.55545179151791	0.00010376404208405157	179.48329164472818	0.5555555555556	0.0	0.0
58.0	0.0	0.0	77285.23876200711	0.0	1758.0005563996463	1517.1012788789988	3725.214958263142	55.55546166593278	9.38896272073779e-05	173.80773863186056	0.5555555555556	0.0	0.0
59.0	0.0	0.0	77274.19188253745	0.0	1767.0475122385938	1518.420925665752	3725.8952351071102	55.55547060067575	8.495488424599144e-05	168.50356315262545	0.5555555555556	0.0	0.0
60.0	0.0	0.0	77263.35988922654	0.0	1775.954441887925	1519.727313726802	3726.513910707625	55.5554786851651	7.687039488575916e-05	163.54802763758133	0.5555555555556	0.0	0.0
61.0	0.0	0.0	77252.74026820804	0.0	1784.7195069435006	1521.019275828092	3727.076504569249	55.55548600031897	6.955524101833998e-05	158.91962836984436	0.5555555555556	0.0	0.0
62.0	0.0	0.0	77242.33033833031	0.0	1793.3413623067574	1522.2958078760832	3727.5880470357342	55.555492619348	6.293621198420235e-05	154.5980453512497	0.5555555555556	0.0	0.0
63.0	0.0	0.0	77232.12727709534	0.0	1801.8191036801318	1523.5560522904134	3728.053122483007	55.55549860849633	5.694706365249543e-05	150.56409250381986	0.5555555555556	0.0	0.0
64.0	0.0	0.0	77222.12814356078	0.0	1810.1522203685315	1524.7992831846861	3728.475908434903	55.55550402770439	5.152785559368181e-05	146.79966806925498	0.5555555555556	0.0	0.0
65.0	0.0	0.0	77212.32989882538	0.0	1818.340552476431	1526.0248929717484	3728.860211275344	55.555508931208706	4.662435127643851e-05	143.2877055540512	0.5555555555556	0.0	0.0
66.0	0.0	0.0	77202.72942434777	0.0	1826.3842521225602	1527.2323802402746	3729.2094988383033	55.55551336808467	4.218747532003279e-05	140.01212544069728	0.5555555555556	0.0	0.0
67.0	0.0	0.0	77193.32353826091	0.0	1834.2837484058234	1528.4213388097085	3729.526930072459	55.55551738273624	3.817282374571162e-05	136.95778789958808	0.5555555555556	0.0	0.0
68.0	0.0	0.0	77184.10901013608	0.0	1842.0397152946132	1529.5914477007611	3729.815382417461	55.55552101534464	3.454021535518415e-05	134.11044652858928	0.5555555555556	0.0	0.0
69.0	0.0	0.0	77175.08257386395	0.0	1849.653043074552	1530.7424622200356	3730.077476390376	55.55552430226689	3.1253293102927265e-05	131.45670348099856	0.5555555555556	0.0	0.0
70.0	0.0	0.0	77166.24093919003	0.0	1857.1248123340977	1531.8742058533305	3730.3155981714635	55.555527276398855	2.8279161139024136e-05	128.98396602668683	0.5555555555556	0.0	0.0
71.0	0.0	0.0	77157.58080204373	0.0	1864.4562702529934	1532.9865628823097	3730.531920369877	55.55552996750609	2.5588053906578504e-05	126.6804044813017	0.5555555555556	0.0	0.0
72.0	0.0	0.0	77149.09885345412	0.0	1871.648809645173	1534.0794718471661	3730.728420602437	55.5555324025168	2.3153043190708703e-05	124.53491191962743	0.5555555555556	0.0	0.0
73.0	0.0	0.0	77140.79178714662	0.0	1878.7039506025073	1535.152919806134	3730.90689799364	55.55553460577926	2.0949780746249995e-05	122.53706586243719	0.5555555555556	0.0	0.0
74.0	0.0	0.0	77132.65630841351	0.0	1885.6233195719196	1536.2069358300525	3731.0689917334007	55.55553659935349	1.895620651533968e-05	120.67708841881732	0.5555555555556	0.0	0.0
75.0	0.0	0.0	77124.68913883026	0.0	1892.4086365558642	1537.2415869990011	3731.216193163757	55.555538403191356	1.715236864971025e-05	118.94581245721027	0.5555555555556	0.0	0.0
76.0	0.0	0.0	77116.88702234843	0.0	1899.0617003058896	1538.2569736105804	3731.349859283988	55.555540035351626	1.55202083756621e-05	117.33464625958473	0.5555555555556	0.0	0.0
77.0	0.0	0.0	77109.24673152607	0.0	1905.5843724961653	1539.2532242641944	3731.471227262459	55.555541512220856	1.4043339149242008e-05	115.83553763756674	0.5555555555556	0.0	0.0
78.0	0.0	0.0	77101.76506650346	0.0	1911.9785758445364	1540.2304953866537	3731.5814178142464	55.55554284853822	1.2707021791550781e-05	114.44095283990839	0.5555555555556	0.0	0.0
79.0	0.0	0.0	77094.43886552141	0.0	1918.2462707290354	1541.1889637372967	3731.681455561146	55.555544057730074	1.149782992381127e-05	113.14383273270312	0.5555555555556	0.0	0.0
80.0	0.0	0.0	77087.26500112793	0.0	1924.3894595991676	1542.1288277003287	3731.7722671214583	55.555545151856634	1.0403703367307387e-05	111.93757903006228	0.5555555555556	0.0	0.0
81.0	0.0	0.0	77080.24038803115	0.0	1930.4101681662617	1543.0503013908171	3731.854697960668	55.555546141875894	9.413684103882246e-06	110.81601571446089	0.5555555555556	0.0	0.0
82.0	0.0	0.0	77073.36198284903	0.0	1936.3104434206816	1543.9536138279	3731.9295154512797	55.555547037684036	8.517875963504868e-06	109.77336993365134	0.5555555555556	0.0	0.0
83.0	0.0	0.0	77066.62678668002	0.0	1942.0923453007129	1544.8390063414142	3731.997417226744	55.55554784823459	7.707325408086286e-06	108.80424608219609	0.5555555555556	0.0	0.0
84.0	0.0	0.0	77060.03184774205	0.0	1947.75793867946	1545.7067299237908	3732.0590392035883	55.55554858165895	6.973901046716931e-06	107.90359920106765	0.5555555555556	0.0	0.0
85.0	0.0	0.0	77053.57426013506	0.0	1953.3092930986077	1546.5570450940554	3732.1149572211657	55.55554924527801	6.310281989530244e-06	107.06672112219654	0.5555555555556	0.0	0.0
86.0	0.0	0.0	77047.2511677629	0.0	1958.748472093842	1547.3902184305416	3732.1656972616083	55.55554984575846	5.709801526118384e-06	106.28921012971705	0.5555555555556	0.0	0.0
87.0	0.0	0.0	77041.05976210836	0.0	1964.0775352767096	1548.2065231057636	3732.211735058062	55.55555038909493	5.1664650620324e-06	105.56696143576322	0.5555555555556	0.0	0.0
88.0	0.0	0.0	77034.99728500641	0.0	1969.2985300734153	1549.0062361830912	3732.2535042859854	55.555550880733215	4.674826791056306e-06	104.89614122959374	0.5555555555556	0.0	0.0
89.0	0.0	0.0	77029.06102780276	0.0	1974.4134911466701	1549.7896382794631	3732.2913983200046	55.55555132559026	4.229969735934443e-06	104.27317345314572	0.5555555555556	0.0	0.0
90.0	0.0	0.0	77023.24833184287	0.0	1979.4244371401667	1550.5570124224157	3732.3257741434454	55.55555172811019	3.8274498178027515e-06	103.69472380631699	0.5555555555556	0.0	0.0
91.0	0.0	0.0	77017.55658917967	0.0	1984.3333665936823	1551.308642652776	3732.3569571227763	55.555552092330146	3.463229860621798e-06	103.15767960404176	0.5555555555556	0.0	0.0
92.0	0.0	0.0	77011.98324141664	0.0	1989.1422584817933	1552.04481406043	3732.3852415900387	55.55555242188564	3.1336743638752243e-06	102.65914258766485	0.5555555555556	0.0	0.0
93.0	0.0	0.0	77006.52578067439	0.0	1993.8530676354248	1552.7658112181311	3732.4108960209587	55.5555527200837	2.8354763013701976e-06	102.19640794144156	0.5555555555556	0.0	0.0
94.0	0.0	0.0	77001.18174829654	0.0	1998.4677255269935	1553.4719183162147	3732.4341634091566	55.55555298990369	2.5656563183606683e-06	101.76695774071936	0.5555555555556	0.0	0.0
95.0	0.0	0.0	76995.94873516812	0.0	2002.9881373896008	1554.1634181063403	3732.455264884836	55.555553234048624	2.3215113800357807e-06	101.36844481624172	0.5555555555556	0.0	0.0
96.0	0.0	0.0	76990.8243809614	0.0	2007.416181753575	1554.8405916352351	3732.474401198677	55.55555345496298	2.100597016577645e-06	100.99868290525825	0.5555555555556	0.0	0.0
97.0	0.0	0.0	76985.80637356661	0.0	2011.7537098801479	1555.5037179123435	3732.4917541897894	55.555553654853014	1.9007069865102948e-06	100.65563765484546	0.5555555555556	0.0	0.0
98.0	0.0	0.0	76980.89244891083	0.0	2016.0025438239118	1556.1530731870703	3732.5074896270758	55.55555383572413	1.719835858734438e-06	100.33741242431266	0.5555555555556	0.0	0.0
99.0	0.0	0.0	76976.08038987692	0.0	2020.1644772990921	1556.7889310740425	3732.521757298844	55.55555399938175	1.556178245447732e-06	100.04224437185196	0.5555555555556	0.0	0.0
100.0	0.0	0.0	76971.36802608405	0.0	2024.2412738898734	1557.411561868252	3732.5346937067065	55.55555414746682	1.4080931740721961e-06	99.7684907692176	0.5555555555556	0.0	0.0
