time	GLCi	G6P	F6P	F16P	TRIO	BPG	P3G	P2G	PEP	PYR	ACE	P	NAD	NADH	SUM_P	F26BP	ATP	ADP	AMP	Glyc	Trh	CO2	SUCC	GLCo	ETOH	GLY
72.0	0.09875869171443466	1.033245618679913	0.11281281540107817	0.601907641422095	0.7775235379687137	0.00032957388980985687	0.3564840392973798	0.04484371132021864	0.07361684295600095	8.523152500861238	0.17011445226851282	6.30888164736564	1.5455597671689896	0.044440232831012	4.1	0.02	2.5083906318160145	1.292100383733611	0.2995089844503742	0.0	0.0	1.0	0.0	50.0	50.0	0.15
73.0	0.09875869175371133	1.0332456179708038	0.11281281528540985	0.6019076411608222	0.777523537789696	0.0003295738894013541	0.3564840390947995	0.0448437112918771	0.0736168428876218	8.523152495681666	0.1701144521793567	6.308881646006242	1.5455597671494483	0.044440232850553346	4.1	0.02	2.508390630843859	1.2921003843185241	0.2995089848376167	0.0	0.0	1.0	0.0	50.0	50.0	0.15
74.0	0.09875869179606803	1.0332456172060984	0.11281281516067236	0.60190764087907	0.7775235375966458	0.00032957388896080644	0.3564840388763203	0.04484371126131127	0.0736168428138762	8.52315249009474	0.17011445208316875	6.308881644540244	1.545559767128365	0.04444023287163667	4.1	0.02	2.5083906297954712	1.2921003849493018	0.2995089852552266	0.0	0.0	1.0	0.0	50.0	50.0	0.15
75.0	0.09875869184150475	1.0332456163857973	0.11281281502686574	0.6019076405768382	0.7775235373895631	0.0003295738884882139	0.35648403864194217	0.044843711228521155	0.07361684273476417	8.523152484100462	0.17011445197994898	6.308881642967645	1.5455597671057397	0.04444023289426199	4.1	0.02	2.5083906286708477	1.2921003856259494	0.2995089857032025	0.0	0.0	1.0	0.0	50.0	50.0	0.15
76.0	0.0987586918900215	1.0332456155099	0.11281281488398996	0.601907640254127	0.7775235371684481	0.00032957388798357637	0.35648403839166515	0.04484371119350674	0.07361684265028569	8.523152477698833	0.17011445186969737	6.308881641288446	1.5455597670815724	0.04444023291842929	4.1	0.02	2.5083906274699923	1.2921003863484615	0.29950898618154587	0.0	0.0	1.0	0.0	50.0	50.0	0.15
77.0	0.09875869194161827	1.0332456145784068	0.11281281473204505	0.6019076399109362	0.7775235369333006	0.000329573887446894	0.35648403812548923	0.04484371115626804	0.07361684256044077	8.523152470889851	0.1701144517524139	6.308881639502645	1.5455597670558632	0.044440232944138576	4.1	0.02	2.5083906261929005	1.2921003871168435	0.2995089866902556	0.0	0.0	1.0	0.0	50.0	50.0	0.15
78.0	0.09875869197152075	1.0332456140385342	0.11281281464398253	0.6019076397120159	0.7775235367970055	0.00032957388713589637	0.35648403797126754	0.04484371113469201	0.07361684250838457	8.52315246694727	0.17011445168456332	6.308881638467695	1.545559767040992	0.044440232959009666	4.1	0.02	2.5083906254527712	1.2921003875621528	0.29950898698507555	0.0	0.0	1.0	0.0	50.0	50.0	0.15
79.0	0.09875869194207242	1.0332456145700446	0.11281281473068762	0.601907639907783	0.7775235369311457	0.0003295738874423283	0.3564840381233346	0.0448437111559665	0.07361684255971232	8.523152470847139	0.1701144517519709	6.308881639486907	1.5455597670557768	0.04444023294422488	4.1	0.02	2.5083906261816464	1.2921003871236147	0.29950898669473847	0.0	0.0	1.0	0.0	50.0	50.0	0.15
80.0	0.0987586919134277	1.0332456150870513	0.11281281481502672	0.6019076400982086	0.777523537061626	0.00032957388774039676	0.3564840382712507	0.044843711176660236	0.07361684260963894	8.523152474640463	0.1701144518175349	6.3088816404783055	1.545559767070157	0.04444023292984453	4.1	0.02	2.5083906268906313	1.2921003866970426	0.2995089864123257	0.0	0.0	1.0	0.0	50.0	50.0	0.15
81.0	0.09875869188558664	1.0332456155895546	0.11281281489699985	0.6019076402832929	0.7775235371884464	0.00032957388803010187	0.3564840384150156	0.04484371119677324	0.07361684265816443	8.523152478327246	0.17011445188125532	6.30888164144189	1.545559767084133	0.04444023291586861	4.1	0.02	2.508390627579726	1.2921003862824387	0.29950898613783505	0.0	0.0	1.0	0.0	50.0	50.0	0.15
82.0	0.0987586918585492	1.0332456160775547	0.11281281497660697	0.6019076404630357	0.7775235373116066	0.00032957388831144355	0.35648403855462946	0.04484371121630549	0.0736168427052888	8.523152481907486	0.17011445194313218	6.308881642377661	1.5455597670977046	0.04444023290229713	4.1	0.02	2.5083906282489297	1.292100385879802	0.29950898587126806	0.0	0.0	1.0	0.0	50.0	50.0	0.15
83.0	0.09875869183231539	1.0332456165510513	0.11281281505384812	0.6019076406374371	0.7775235374311068	0.00032957388858442186	0.35648403869009215	0.044843711235256996	0.07361684275101205	8.523152485381182	0.17011445200316547	6.308881643285618	1.5455597671108716	0.04444023288913008	4.1	0.02	2.5083906288982423	1.2921003854891333	0.29950898561262407	0.0	0.0	1.0	0.0	50.0	50.0	0.15
84.0	0.09875869180688522	1.0332456170100444	0.11281281512872328	0.601907640806497	0.777523537546947	0.00032957388884903674	0.3564840388214038	0.04484371125362775	0.07361684279533416	8.523152488748336	0.17011445206135517	6.308881644165761	1.5455597671236343	0.044440232876367454	4.1	0.02	2.5083906295276646	1.2921003851104318	0.2995089853619033	0.0	0.0	1.0	0.0	50.0	50.0	0.15
85.0	0.09875869178225868	1.033245617454534	0.11281281520123246	0.6019076409702154	0.7775235376591273	0.00032957388910528825	0.35648403894856434	0.044843711271417765	0.07361684283825515	8.523152492008945	0.17011445211770132	6.308881645018091	1.5455597671359924	0.04444023286400926	4.1	0.02	2.508390630137196	1.2921003847436985	0.29950898511910506	0.0	0.0	1.0	0.0	50.0	50.0	0.15
86.0	0.09875869175843578	1.0332456178845202	0.11281281527137564	0.6019076411285925	0.7775235377676475	0.0003295738893531764	0.3564840390715738	0.04484371128862703	0.073616842879775	8.523152495163012	0.17011445217220392	6.308881645842607	1.5455597671479462	0.044440232852055506	4.1	0.02	2.508390630726838	1.2921003843889312	0.2995089848842303	0.0	0.0	1.0	0.0	50.0	50.0	0.15
87.0	0.09875869173541652	1.033245618300003	0.11281281533915284	0.6019076412816281	0.7775235378725076	0.0003295738895927011	0.3564840391904321	0.04484371130525556	0.07361684291989375	8.523152498210536	0.1701144522248629	6.30888164663931	1.5455597671594956	0.04444023284050618	4.1	0.02	2.5083906312965887	1.292100384046132	0.29950898465727893	0.0	0.0	1.0	0.0	50.0	50.0	0.15
88.0	0.09875869171320088	1.0332456187009824	0.11281281540456406	0.6019076414293222	0.7775235379737078	0.00032957388982386243	0.35648403930513933	0.04484371132130333	0.07361684295861136	8.523152501151516	0.17011445227567834	6.308881647408198	1.5455597671706405	0.044440232829361284	4.1	0.02	2.508390631846449	1.2921003837153	0.2995089844382508	0.0	0.0	1.0	0.0	50.0	50.0	0.15
89.0	0.09875869169178889	1.0332456190874584	0.11281281546760928	0.6019076415716749	0.777523538071248	0.00032957389004666034	0.3564840394156955	0.04484371133677037	0.07361684299592786	8.523152503985953	0.17011445232465022	6.308881648149273	1.545559767181381	0.04444023281862083	4.1	0.02	2.5083906323764187	1.2921003833964362	0.2995089842271448	0.0	0.0	1.0	0.0	50.0	50.0	0.15
90.0	0.09875869167118051	1.0332456194594308	0.11281281552828852	0.6019076417086862	0.7775235381651281	0.0003295738902610949	0.35648403952210056	0.04484371135165665	0.07361684303184321	8.523152506713847	0.1701144523717785	6.308881648862534	1.545559767191717	0.044440232808284796	4.1	0.02	2.5083906328864973	1.2921003830895395	0.29950898402396287	0.0	0.0	1.0	0.0	50.0	50.0	0.15
91.0	0.09875869165137578	1.0332456198169	0.11281281558660178	0.601907641840356	0.7775235382553481	0.00032957389046716604	0.3564840396243545	0.04484371136596219	0.07361684306635745	8.5231525093352	0.17011445241706322	6.308881649547982	1.5455597672016486	0.0444402327983532	4.1	0.02	2.5083906333766857	1.292100382794611	0.29950898382870306	0.0	0.0	1.0	0.0	50.0	50.0	0.15
92.0	0.09875869163237468	1.0332456201598657	0.11281281564254904	0.6019076419666843	0.7775235383419082	0.0003295738906648738	0.35648403972245735	0.044843711379686985	0.07361684309947056	8.523152511850007	0.17011445246050438	6.308881650205616	1.5455597672111756	0.04444023278882603	4.1	0.02	2.5083906338469837	1.2921003825116484	0.2995089836413676	0.0	0.0	1.0	0.0	50.0	50.0	0.15
93.0	0.0987586916141772	1.0332456204883278	0.11281281569613032	0.6019076420876712	0.7775235384248083	0.00032957389085421814	0.3564840398164091	0.04484371139283103	0.07361684313118254	8.523152514258271	0.17011445250210197	6.308881650835436	1.5455597672202983	0.0444402327797033	4.1	0.02	2.5083906342973914	1.292100382240653	0.2995089834619553	0.0	0.0	1.0	0.0	50.0	50.0	0.15
94.0	0.09875869159678337	1.0332456208022867	0.11281281574734561	0.6019076422033167	0.7775235385040483	0.00032957389103519907	0.35648403990620975	0.04484371140539434	0.0736168431614934	8.523152516559993	0.17011445254185598	6.308881651437443	1.5455597672290167	0.044440232770984994	4.1	0.02	2.508390634727909	1.2921003819816257	0.29950898329046516	0.0	0.0	1.0	0.0	50.0	50.0	0.15
95.0	0.09875869158019317	1.033245621101742	0.11281281579619493	0.6019076423136207	0.7775235385796283	0.00032957389120781663	0.3564840399918593	0.04484371141737689	0.07361684319040314	8.523152518755172	0.1701144525797664	6.308881652011635	1.5455597672373307	0.044440232762671124	4.1	0.02	2.5083906351385337	1.2921003817345678	0.2995089831268982	0.0	0.0	1.0	0.0	50.0	50.0	0.15
96.0	0.0987586915644066	1.0332456213866938	0.11281281584267824	0.6019076424185833	0.7775235386515483	0.00032957389137207077	0.35648404007335777	0.04484371142877871	0.07361684321791175	8.523152520843807	0.17011445261583327	6.308881652558015	1.54555976724524	0.04444023275476169	4.1	0.02	2.5083906355292696	1.2921003814994758	0.2995089829712543	0.0	0.0	1.0	0.0	50.0	50.0	0.15
97.0	0.09875869154942367	1.0332456216571424	0.11281281588679558	0.6019076425182045	0.7775235387198084	0.00032957389152796153	0.3564840401507051	0.04484371143959977	0.07361684324401922	8.5231525228259	0.1701144526500566	6.308881653076581	1.545559767252745	0.04444023274725668	4.1	0.02	2.508390635900115	1.292100381276351	0.29950898282353355	0.0	0.0	1.0	0.0	50.0	50.0	0.15
98.0	0.09875869153524437	1.0332456219130874	0.11281281592854693	0.6019076426124842	0.7775235387844083	0.0003295738916754889	0.3564840402239014	0.04484371144984009	0.07361684326872558	8.523152524701448	0.1701144526824363	6.308881653567332	1.5455597672598456	0.04444023274015611	4.1	0.02	2.508390636251069	1.2921003810651943	0.29950898268373627	0.0	0.0	1.0	0.0	50.0	50.0	0.15
99.0	0.0987586915218687	1.0332456221545292	0.1128128159679323	0.6019076427014224	0.7775235388453483	0.0003295738918146529	0.35648404029294656	0.04484371145949966	0.07361684329203082	8.523152526470454	0.17011445271297246	6.30888165403027	1.5455597672665418	0.04444023273345997	4.1	0.02	2.508390636582133	1.2921003808660037	0.29950898255186287	0.0	0.0	1.0	0.0	50.0	50.0	0.15
100.0	0.09875869150929667	1.0332456223814674	0.11281281600495167	0.6019076427850192	0.7775235389026282	0.0003295738919454535	0.35648404035784065	0.04484371146857849	0.07361684331393492	8.523152528132918	0.17011445274166506	6.308881654465395	1.5455597672728334	0.04444023272716826	4.1	0.02	2.5083906368933064	1.2921003806787823	0.2995089824279109	0.0	0.0	1.0	0.0	50.0	50.0	0.15
