time	Susceptible	Infected	Removed
84.15841584158416	32674386.95449478	332.9749569092813	6070.070548306121
85.14851485148515	32674386.010398053	317.81316759691083	6086.17643435318
86.13861386138613	32674385.150932856	303.3011465904812	6101.547920554854
87.12871287128712	32674384.36861494	289.414809671743	6116.216575388433
88.11881188118812	32674383.65660827	276.1306036666283	6130.212788062895
89.10891089108911	32674383.008670714	263.42553377713745	6143.565795508775
90.0990099009901	32674382.419104025	251.27718539118146	6156.303710582174
91.08910891089108	32674381.882707834	239.66374094245637	6168.453551222971
92.07920792079207	32674381.394737326	228.56399233506303	6180.041270336637
93.06930693069307	32674380.95086439	217.95734941892806	6191.091786191245
94.05940594059406	32674380.5471419	207.8238449571997	6201.629013145349
95.04950495049505	32674380.17997097	198.14413648894876	6211.675892543409
