time	T	B	I	S
64.35643564356435	0.15515643944683744	0.0014494774728902812	0.006002533397472314	0.0014930333309618863
65.34653465346534	0.15539994666349927	0.001449798515857685	0.005992174764168501	0.0014933690851117868
66.33663366336634	0.15564379176394572	0.0014501200526031302	0.005981766373176835	0.0014937060728346175
67.32673267326733	0.1558879752794928	0.0014504448750820977	0.005971314821800393	0.0014940462113781708
68.31683168316832	0.15613249801296633	0.0014507711867622866	0.00596082667906799	0.001494388234070305
69.3069306930693	0.15637736067196822	0.0014510999235314665	0.00595030774218775	0.0014947354374540694
70.29702970297029	0.1566225638154296	0.0014514324244179156	0.005939762973877786	0.0014950874558089218
71.2871287128713	0.15686810820332306	0.0014517629563969463	0.005929197294952296	0.0014954402279179829
72.27722772277228	0.15711399409704918	0.001452096628067261	0.0059186141925846305	0.0014958004985157433
73.26732673267327	0.15736022229351548	0.0014524291978766461	0.0059080179016690725	0.0014961652077655728
74.25742574257426	0.15760679245542808	0.0014527578663333575	0.005897409966436404	0.0014965350791728285
75.24752475247524	0.15785370544285418	0.001453084025596906	0.005886794276386787	0.0014969157581949538
76.23762376237623	0.15810096138060556	0.001453401811903896	0.0058761728247936	0.0014973074054369362
77.22772277227723	0.15834856062637112	0.0014537066040944192	0.005865547934146988	0.001497715849983665
78.21782178217822	0.15859650328356872	0.001453993693242032	0.0058549212037784775	0.0014981507174453507
79.20792079207921	0.15884479008583438	0.0014542508063006235	0.0058442953738589674	0.0014986195809655635
80.1980198019802	0.1590934212163987	0.0014544602828869921	0.005833671821853193	0.0014991386629284384
81.18811881188118	0.1593423967609149	0.0014545986039883722	0.005823051632090627	0.0014997315552423634
82.17821782178218	0.1595917174453998	0.0014546332703106566	0.005812437141665339	0.0015004370788471702
83.16831683168317	0.15984138371071346	0.0014545055956927473	0.005801829905034158	0.0015013013063368173
84.15841584158416	0.16009139588623372	0.0014541397246396648	0.005791231209110356	0.0015024095851965695
85.14851485148515	0.16034175508111798	0.00145341528177835	0.00578064390022419	0.0015038708300865343
86.13861386138613	0.1605924621306648	0.0014521557398724826	0.005770070182471185	0.0015058646787972194
87.12871287128712	0.16084351897659316	0.001450197272903751	0.005759514522159223	0.0015072550244557325
88.11881188118812	0.1610949271146198	0.0014476714295189107	0.005748980344137117	0.0015069739700754887
89.10891089108911	0.16134668789037782	0.0014448001544532538	0.005738470694236126	0.00150519611337061
90.0990099009901	0.16159880205923965	0.0014418104864640257	0.005727987310193342	0.0015021541722520303
91.08910891089108	0.1618512695103883	0.0014389232089557615	0.005717530056564995	0.001498132761734993
92.07920792079207	0.16210409008221657	0.0014363412389001818	0.005707098676535341	0.0014934690657272048
93.06930693069307	0.16235726290516758	0.0014342375115074363	0.005696691397302747	0.001488544368402901
94.05940594059406	0.16261078694966014	0.0014327325066767719	0.005686306069557617	0.0014837824189576799
95.04950495049505	0.1628646609455093	0.0014318787169195577	0.0056759400148604375	0.0014796487558400384
96.03960396039604	0.16311888316407513	0.001431628163102003	0.005665589604539718	0.0014766612467454609
97.02970297029702	0.16337345244882046	0.0014318096513258193	0.005655252469062444	0.0014754120830376648
98.01980198019803	0.16362836840099113	0.0014321163847965323	0.005644927777493497	0.0014756854649172024
99.00990099009901	0.16388363098167077	0.0014324255892063458	0.005634615424746403	0.0014760097920437428
100.0	0.1641392402638225	0.00143273511106861	0.005624315515593269	0.0014763349310743076
