time	mwa2c44a01_28c9_4dbd_b034_364f9b5b6cc3	mwfed0682b_39f1_4b09_94e8_c45a51744092	mwaf471bc1_f98a_4115_b0ee_45c189ea20b5	mw8e34c23f_1891_4dc9_8f97_dc2f12a1706c	mw351f6cee_3e64_4b8e_8e60_24b1aca99a92	mw0b46978f_b522_4cde_97f0_574cd7dbbae7	mw1c97b02d_169a_4eb8_bc84_1be57c51a255	mw724f1afe_8032_40ae_96ca_808ab7b8b943	mwfe9ed415_d5af_469c_a549_d8981f1eb01f	mw4b358131_010c_4545_ac4a_13a6c8bc34c4	mw65a14789_ffcf_4bfd_9d53_d2eb2f4d0896	mw8a4a0733_64dd_4474_9aaf_7d750b27ae5b	mw219e8fae_a38b_4620_8726_e6bd1829a351	mwc783c5e7_7bc8_425a_9bb6_1f01d463365c	mw74e54eed_0d25_4fb0_b677_1192f238c03b	mwffd5a553_8e03_443d_a67e_0cf39d03f89f	mwcfcf2e7f_907a_4d25_812f_6c10a7293859	mw68d3f409_9462_4515_8c07_bc105fa0eaf1	mw25023179_9334_438e_bf3e_4e850f84406a	mw4855b1cd_d7bc_4072_9736_dca30bbe448d	mwfaf786e2_00b7_4e0c_b164_5aa1f4ef6356	mwd1171b65_ed6c_4413_bf47_5ed80038a7bd	mw24435476_9c30_4878_b26f_4b3c5a0685c6	mw4179e1ff_9035_4c67_a67c_099e25beb9b0	mw2f3e9c55_e57f_416e_b4b1_cc49a26192c0	mw522cacf1_5e61_4b95_8742_cf61cb824893	mwe8cc261d_af39_4e88_8a65_a4994dcea2ff	mw9417144e_14b1_40d9_bd4b_ccd9f4714305	mw32351ce4_eaaf_4827_8efa_342224548d8a	mw06380287_79c9_4f85_aed6_fa34e7bcdff1	mw0130a500_18e9_470f_9fac_70af44dc4a9e	mw1184c368_03fc_435a_9086_dc6ed3067935	mwb320746f_6a8c_4c8b_ae55_23db454339d8	mw3fcd1ec2_a459_49d4_89f7_361e276096d6	mw3a3e53fb_bbbf_4433_9f75_a12610dbc312	mw0459271f_3b39_40a4_948f_aed773482cfc	mw9bfd7713_4c48_492c_8583_006bf1b54a1b	mwc57c3c2e_69d5_4336_aff5_d1f429420df2	mwcf1bb70c_9d0b_4e82_b58a_6f8e73208af9	mwa9e7a93f_2393_4220_9ac8_79a02d068dc3	mw7df45520_98cc_4c0b_91a7_c6e7297de98a	mw42919ead_5972_4151_85ac_fcc88ca105a6	mw29ba9e7c_6865_4817_8775_be2dbc29651e	mwed1b3928_8d78_44d1_aee7_9d11d6437cfc	mw081c9f7b_011e_440f_971d_d0316d2a1e6c	mwde741b91_d5bf_44a9_ad45_404d7259d051	mw8825a609_0983_4fb4_a264_e2f7e43d17b3	mwf46d3666_f0f3_4f05_9603_d7e6bb69005e	mwd794c746_c826_4ba1_9e09_a9d1e122d925	mw2badefa3_32e8_4b66_9e69_245d9ec74e33	mwf82770b9_766a_4c4e_851a_d76da19e8517	mw9d5c5c9d_301d_4e43_ba7b_7d21ccbdc2c2	mwd86ce0dc_7329_4b27_9de0_ee6bffee3083	mwd8ea533a_c66e_4de4_8c5c_0d4201d8c8a2	mwe4e36b8e_18b8_4c76_bd46_13614b71da5c	mwb80e4fa1_4849_4ed5_b3b0_3e3025c61ad8	mw9bcba6bc_9788_4f7f_afb5_1c8f3b33c3d1	mw1041345b_f015_436c_9eff_98211008aa1c	mw3d9e6efb_8e12_49c9_a87f_e067914b951d	mw6e845d87_603e_4463_874d_866f554303df	mw1f3b8982_3b8c_42b6_8b0f_49b037cbda43	mw0a10f9cb_3f4b_4bfa_ace9_0ecd2bd74b5e	mw2075d2cf_955e_4150_98b8_847103c53845	mw166e3335_56c3_41ef_af0f_b583860991c1	mw7086a13a_619e_4069_b163_d8a05fc55f42	mwbae3bd11_0ab4_4587_a931_9c5dc5e777ba	mw56dff932_134c_4d88_a611_daad00623fd0	mw07c7392b_8d89_4b94_97c5_59f7e256b6f2	mw619502c3_e319_4e29_a677_b2b5f74fc2cf	A2ARAdnGolf	A2ARAdn	A2AR	mwccd3a17c_e207_4663_9b16_327b78882497	mw9710c658_a2a1_4f49_b494_af109853f251	mw46dccec6_6f0f_40f6_a10c_2f34ae7a005a	mwbe974953_e869_4622_b4a8_745555c8d7fd	mw3e1a2fbf_37b1_490c_9528_6cb6bbf11b21	totalActivePKA
9.900990099009901	1.0153725528689366e-13	5.316379423016693e-17	2.381303591854207e-13	4.0553682108273887e-14	5.589825425246815e-13	3.6068738690430117e-13	1.7462629754525615e-13	1.2871019158452426e-17	7.07018577885716e-16	5.761944800519171e-12	2.496105399670828e-13	2.6605772760202808e-15	1.2641524565849466e-12	1.0463853774561292e-12	4.750886510781521e-14	2.870518835278677e-15	1.0323523860077429e-13	1.1122244203057308e-14	1.4215917762276894e-14	4.0024552799129035e-13	2.7238059216481987e-12	8.608948860217805e-13	3.678370087512299e-11	2.2728739101391518e-15	3.3489306652819725e-15	2.8504474251580894e-13	4.94641285850716e-14	8.244021429914555e-13	2.3618742611535663e-13	3.7390651051012295e-13	1.5638125738846464e-12	9.811356453814946e-12	4.037599190250306e-14	1.710268455075619e-14	4.4936129367655496e-13	3.0234330530905115e-13	1.1186702296307525e-14	6.260934894898773e-13	8.377465764570965e-16	7.954958993219199e-14	8.585156615697907e-19	4.7200065175131727e-17	1.862819666321021e-15	1.2425781612414054e-16	3.5578523672376387e-13	3.2098719802315534e-13	4.772975395883996e-15	7.358475434150509e-13	2.8755404483795985e-17	1.9177064583045312e-18	1.1786286842259988e-12	7.562335679655287e-15	5.096738577205068e-13	1.5776209229729685e-12	3.0413512237377584e-13	6.085700969327429e-13	2.998521852190653e-16	7.525580939865163e-16	2.2210751251749196e-13	7.757162513574245e-13	1.4236780310974347e-15	7.194114311139178e-15	4.659764882369722e-13	1.7724840540945456e-13	3.2195273743697938e-15	1.1816494867072473e-14	3.106502937790252e-14	4.796069412429388e-16	2.1463471057689071e-16	4.219971138559656e-14	3.863717171858205e-13	2.1074118452428244e-13	6.000000000000001e-14	0.0	5e-09	1.5000000000000002e-13	1.0000000000000002e-14	6.285924669827123e-14
10.89108910891089	1.0153725528685645e-13	5.316379423017654e-17	2.3813035918537816e-13	4.0553682108274335e-14	5.58982542524694e-13	3.6068738690432985e-13	1.7462629754523906e-13	1.2871019158458483e-17	7.070185778855317e-16	5.761944800519171e-12	2.4961053996708273e-13	2.660577276020279e-15	1.2641524565848686e-12	1.0463853774556994e-12	4.7508865107866556e-14	2.870518835299497e-15	1.0323523860113204e-13	1.112224420310575e-14	1.4215917762276884e-14	4.002455279912899e-13	2.7238059216481967e-12	8.608948860217795e-13	3.67837008751253e-11	2.272873910149229e-15	3.3489306652949977e-15	2.850447425157142e-13	4.946412858517059e-14	8.244021429920228e-13	2.3618742611534376e-13	3.739065105093609e-13	1.5638125738846595e-12	9.811356453811825e-12	4.037599190270331e-14	1.7102684550753755e-14	4.493612936767211e-13	3.023433053088546e-13	1.1186702296302411e-14	6.260934894906393e-13	8.377465764603537e-16	7.954958993247333e-14	8.585156615698894e-19	4.720006517515818e-17	1.8628196663212188e-15	1.2425781612410899e-16	3.5578523672337895e-13	3.2098719802270767e-13	4.772975395901543e-15	7.358475434151288e-13	2.875540448378132e-17	1.9177064583047493e-18	1.1786286842259986e-12	7.56233567965529e-15	5.096738577205069e-13	1.5776209229729687e-12	3.04135122373776e-13	6.085700969327427e-13	2.998521852190659e-16	7.525580939869522e-16	2.221075125175014e-13	7.757162513574138e-13	1.423678031098432e-15	7.194114311135507e-15	4.659764882370216e-13	1.7724840540940831e-13	3.2195273743713084e-15	1.1816494867079091e-14	3.1065029377894634e-14	4.796069412429933e-16	2.1463471057691542e-16	4.219971138559784e-14	3.8637171718581967e-13	2.1074118452425346e-13	6.000000000000001e-14	0.0	5e-09	1.5000000000000002e-13	1.0000000000000002e-14	6.285924669842871e-14
11.881188118811881	1.0153725528681923e-13	5.3163794230186134e-17	2.381303591853356e-13	4.0553682108274777e-14	5.589825425247067e-13	3.6068738690435843e-13	1.7462629754522195e-13	1.287101915846454e-17	7.070185778853474e-16	5.761944800519172e-12	2.496105399670827e-13	2.6605772760202772e-15	1.2641524565847907e-12	1.0463853774552695e-12	4.7508865107917914e-14	2.8705188353203167e-15	1.0323523860148979e-13	1.112224420315419e-14	1.4215917762276875e-14	4.002455279912895e-13	2.723805921648195e-12	8.608948860217786e-13	3.67837008751276e-11	2.2728739101593068e-15	3.348930665308023e-15	2.8504474251561946e-13	4.946412858526957e-14	8.244021429925901e-13	2.3618742611533093e-13	3.7390651050859885e-13	1.5638125738846722e-12	9.811356453808704e-12	4.037599190290356e-14	1.710268455075132e-14	4.4936129367688727e-13	3.02343305308658e-13	1.1186702296297298e-14	6.260934894914014e-13	8.377465764636111e-16	7.954958993275465e-14	8.585156615699883e-19	4.720006517518463e-17	1.862819666321416e-15	1.2425781612407743e-16	3.5578523672299404e-13	3.2098719802226005e-13	4.7729753959190905e-15	7.358475434152067e-13	2.875540448376665e-17	1.9177064583049673e-18	1.1786286842259986e-12	7.562335679655294e-15	5.09673857720507e-13	1.5776209229729689e-12	3.0413512237377614e-13	6.085700969327422e-13	2.9985218521906646e-16	7.525580939873883e-16	2.2210751251751087e-13	7.75716251357403e-13	1.4236780310994294e-15	7.194114311131837e-15	4.659764882370709e-13	1.7724840540936207e-13	3.2195273743728234e-15	1.1816494867085712e-14	3.1065029377886745e-14	4.796069412430478e-16	2.1463471057694014e-16	4.219971138559911e-14	3.8637171718581886e-13	2.1074118452422448e-13	6.000000000000001e-14	0.0	5e-09	1.5000000000000002e-13	1.0000000000000002e-14	6.285924669858623e-14
12.871287128712872	1.0153725528678204e-13	5.3163794230195735e-17	2.3813035918529303e-13	4.0553682108275225e-14	5.589825425247195e-13	3.6068738690438705e-13	1.7462629754520488e-13	1.2871019158470594e-17	7.070185778851632e-16	5.761944800519172e-12	2.496105399670826e-13	2.6605772760202757e-15	1.2641524565847127e-12	1.0463853774548395e-12	4.7508865107969265e-14	2.8705188353411367e-15	1.0323523860184754e-13	1.1122244203202632e-14	1.4215917762276865e-14	4.0024552799128904e-13	2.723805921648193e-12	8.608948860217777e-13	3.6783700875129905e-11	2.272873910169384e-15	3.3489306653210483e-15	2.850447425155247e-13	4.9464128585368555e-14	8.244021429931572e-13	2.3618742611531806e-13	3.7390651050783675e-13	1.5638125738846851e-12	9.811356453805584e-12	4.0375991903103814e-14	1.7102684550748887e-14	4.4936129367705337e-13	3.0234330530846146e-13	1.1186702296292181e-14	6.260934894921634e-13	8.377465764668684e-16	7.954958993303598e-14	8.585156615700871e-19	4.7200065175211075e-17	1.8628196663216136e-15	1.2425781612404588e-16	3.5578523672260913e-13	3.2098719802181234e-13	4.772975395936639e-15	7.358475434152846e-13	2.8755404483751976e-17	1.9177064583051857e-18	1.1786286842259984e-12	7.562335679655297e-15	5.096738577205071e-13	1.5776209229729693e-12	3.041351223737763e-13	6.085700969327416e-13	2.9985218521906705e-16	7.52558093987824e-16	2.2210751251752034e-13	7.757162513573923e-13	1.4236780311004267e-15	7.194114311128165e-15	4.659764882371203e-13	1.7724840540931582e-13	3.219527374374338e-15	1.1816494867092332e-14	3.1065029377878856e-14	4.796069412431024e-16	2.146347105769648e-16	4.2199711385600386e-14	3.8637171718581805e-13	2.107411845241955e-13	6.000000000000001e-14	0.0	5e-09	1.5000000000000002e-13	1.0000000000000002e-14	6.285924669874373e-14
13.861386138613861	1.0153725528674482e-13	5.3163794230205344e-17	2.381303591852505e-13	4.0553682108275666e-14	5.589825425247321e-13	3.606873869044157e-13	1.746262975451878e-13	1.2871019158476651e-17	7.070185778849789e-16	5.761944800519172e-12	2.4961053996708253e-13	2.660577276020274e-15	1.2641524565846348e-12	1.0463853774544096e-12	4.750886510802061e-14	2.8705188353619568e-15	1.032352386022053e-13	1.1122244203251075e-14	1.4215917762276856e-14	4.0024552799128864e-13	2.723805921648191e-12	8.608948860217769e-13	3.6783700875132206e-11	2.2728739101794618e-15	3.3489306653340736e-15	2.8504474251542993e-13	4.946412858546754e-14	8.244021429937246e-13	2.3618742611530523e-13	3.739065105070747e-13	1.563812573884698e-12	9.811356453802463e-12	4.0375991903304065e-14	1.710268455074645e-14	4.493612936772195e-13	3.0234330530826486e-13	1.1186702296287067e-14	6.260934894929255e-13	8.377465764701257e-16	7.954958993331731e-14	8.585156615701859e-19	4.720006517523753e-17	1.862819666321811e-15	1.2425781612401432e-16	3.5578523672222416e-13	3.2098719802136477e-13	4.772975395954186e-15	7.358475434153625e-13	2.875540448373731e-17	1.9177064583054037e-18	1.1786286842259982e-12	7.5623356796553e-15	5.096738577205072e-13	1.5776209229729693e-12	3.0413512237377645e-13	6.085700969327413e-13	2.998521852190677e-16	7.525580939882599e-16	2.2210751251752978e-13	7.757162513573815e-13	1.423678031101424e-15	7.194114311124494e-15	4.659764882371697e-13	1.7724840540926958e-13	3.2195273743758526e-15	1.1816494867098952e-14	3.106502937787097e-14	4.79606941243157e-16	2.146347105769895e-16	4.219971138560166e-14	3.863717171858172e-13	2.1074118452416652e-13	6.000000000000001e-14	0.0	5e-09	1.5000000000000002e-13	1.0000000000000002e-14	6.285924669890125e-14
14.85148514851485	1.0153725528670762e-13	5.316379423021495e-17	2.3813035918520796e-13	4.055368210827611e-14	5.589825425247447e-13	3.606873869044443e-13	1.746262975451707e-13	1.2871019158482706e-17	7.070185778847946e-16	5.761944800519172e-12	2.496105399670825e-13	2.6605772760202725e-15	1.264152456584557e-12	1.0463853774539796e-12	4.750886510807196e-14	2.8705188353827764e-15	1.0323523860256306e-13	1.1122244203299514e-14	1.4215917762276846e-14	4.002455279912882e-13	2.7238059216481894e-12	8.60894886021776e-13	3.678370087513451e-11	2.272873910189539e-15	3.3489306653470992e-15	2.8504474251533517e-13	4.946412858556653e-14	8.244021429942919e-13	2.3618742611529236e-13	3.7390651050631264e-13	1.5638125738847108e-12	9.811356453799341e-12	4.0375991903504315e-14	1.7102684550744015e-14	4.4936129367738567e-13	3.0234330530806826e-13	1.118670229628195e-14	6.260934894936875e-13	8.37746576473383e-16	7.954958993359863e-14	8.585156615702846e-19	4.720006517526398e-17	1.8628196663220084e-15	1.2425781612398277e-16	3.5578523672183925e-13	3.209871980209171e-13	4.7729753959717336e-15	7.358475434154404e-13	2.875540448372264e-17	1.917706458305622e-18	1.1786286842259982e-12	7.562335679655303e-15	5.096738577205072e-13	1.5776209229729693e-12	3.041351223737766e-13	6.085700969327409e-13	2.9985218521906823e-16	7.52558093988696e-16	2.2210751251753925e-13	7.757162513573708e-13	1.4236780311024213e-15	7.194114311120824e-15	4.659764882372191e-13	1.7724840540922333e-13	3.2195273743773672e-15	1.1816494867105573e-14	3.106502937786308e-14	4.796069412432115e-16	2.1463471057701422e-16	4.2199711385602936e-14	3.863717171858164e-13	2.1074118452413757e-13	6.000000000000001e-14	0.0	5e-09	1.5000000000000002e-13	1.0000000000000002e-14	6.285924669905874e-14
15.841584158415841	1.015372552866704e-13	5.316379423022455e-17	2.381303591851654e-13	4.0553682108276556e-14	5.589825425247575e-13	3.60687386904473e-13	1.7462629754515361e-13	1.287101915848876e-17	7.070185778846103e-16	5.761944800519172e-12	2.496105399670824e-13	2.660577276020271e-15	1.2641524565844789e-12	1.0463853774535497e-12	4.7508865108123314e-14	2.8705188354035964e-15	1.0323523860292081e-13	1.1122244203347956e-14	1.4215917762276837e-14	4.002455279912878e-13	2.7238059216481874e-12	8.608948860217751e-13	3.678370087513682e-11	2.2728739101996168e-15	3.3489306653601245e-15	2.850447425152404e-13	4.946412858566551e-14	8.244021429948592e-13	2.3618742611527954e-13	3.739065105055506e-13	1.5638125738847237e-12	9.811356453796222e-12	4.037599190370456e-14	1.710268455074158e-14	4.4936129367755183e-13	3.023433053078717e-13	1.1186702296276835e-14	6.260934894944496e-13	8.377465764766402e-16	7.954958993387996e-14	8.585156615703834e-19	4.720006517529043e-17	1.862819666322206e-15	1.2425781612395121e-16	3.5578523672145433e-13	3.209871980204695e-13	4.77297539598928e-15	7.358475434155184e-13	2.8755404483707966e-17	1.91770645830584e-18	1.178628684225998e-12	7.562335679655306e-15	5.096738577205073e-13	1.5776209229729695e-12	3.0413512237377675e-13	6.085700969327405e-13	2.9985218521906883e-16	7.525580939891317e-16	2.221075125175487e-13	7.757162513573601e-13	1.4236780311034188e-15	7.194114311117153e-15	4.659764882372684e-13	1.7724840540917708e-13	3.219527374378882e-15	1.1816494867112194e-14	3.106502937785519e-14	4.796069412432661e-16	2.1463471057703887e-16	4.219971138560421e-14	3.863717171858156e-13	2.107411845241086e-13	6.000000000000001e-14	0.0	5e-09	1.5000000000000002e-13	1.0000000000000002e-14	6.285924669921625e-14
16.831683168316832	1.0153725528663319e-13	5.3163794230234155e-17	2.3813035918512284e-13	4.0553682108277e-14	5.589825425247701e-13	3.6068738690450156e-13	1.7462629754513652e-13	1.2871019158494818e-17	7.07018577884426e-16	5.761944800519172e-12	2.496105399670823e-13	2.6605772760202693e-15	1.2641524565844011e-12	1.0463853774531197e-12	4.7508865108174666e-14	2.8705188354244164e-15	1.0323523860327856e-13	1.1122244203396397e-14	1.4215917762276827e-14	4.002455279912873e-13	2.7238059216481858e-12	8.608948860217743e-13	3.678370087513912e-11	2.272873910209694e-15	3.3489306653731498e-15	2.8504474251514564e-13	4.946412858576449e-14	8.244021429954266e-13	2.3618742611526666e-13	3.7390651050478854e-13	1.5638125738847364e-12	9.8113564537931e-12	4.0375991903904804e-14	1.7102684550739143e-14	4.49361293677718e-13	3.023433053076751e-13	1.118670229627172e-14	6.260934894952115e-13	8.377465764798976e-16	7.954958993416129e-14	8.585156615704822e-19	4.720006517531688e-17	1.8628196663224033e-15	1.2425781612391966e-16	3.5578523672106937e-13	3.209871980200218e-13	4.7729753960068284e-15	7.358475434155963e-13	2.87554044836933e-17	1.917706458306058e-18	1.178628684225998e-12	7.56233567965531e-15	5.096738577205074e-13	1.5776209229729697e-12	3.041351223737769e-13	6.085700969327402e-13	2.9985218521906937e-16	7.525580939895677e-16	2.2210751251755818e-13	7.757162513573493e-13	1.4236780311044162e-15	7.194114311113483e-15	4.659764882373177e-13	1.7724840540913084e-13	3.2195273743803965e-15	1.1816494867118814e-14	3.10650293778473e-14	4.796069412433206e-16	2.146347105770636e-16	4.2199711385605486e-14	3.8637171718581477e-13	2.107411845240796e-13	6.000000000000001e-14	0.0	5e-09	1.5000000000000002e-13	1.0000000000000002e-14	6.285924669937374e-14
17.821782178217823	1.0153725528659597e-13	5.316379423024376e-17	2.3813035918508033e-13	4.055368210827744e-14	5.589825425247827e-13	3.606873869045302e-13	1.7462629754511943e-13	1.2871019158500875e-17	7.070185778842417e-16	5.761944800519172e-12	2.4961053996708227e-13	2.6605772760202678e-15	1.2641524565843232e-12	1.0463853774526898e-12	4.7508865108226005e-14	2.870518835445236e-15	1.0323523860363631e-13	1.112224420344484e-14	1.4215917762276818e-14	4.002455279912869e-13	2.7238059216481837e-12	8.608948860217734e-13	3.678370087514143e-11	2.2728739102197714e-15	3.348930665386175e-15	2.850447425150509e-13	4.9464128585863473e-14	8.244021429959938e-13	2.3618742611525384e-13	3.739065105040265e-13	1.5638125738847495e-12	9.811356453789979e-12	4.037599190410506e-14	1.7102684550736707e-14	4.4936129367788403e-13	3.023433053074786e-13	1.1186702296266605e-14	6.260934894959738e-13	8.377465764831549e-16	7.954958993444263e-14	8.585156615705809e-19	4.720006517534333e-17	1.862819666322601e-15	1.242578161238881e-16	3.5578523672068446e-13	3.209871980195742e-13	4.772975396024377e-15	7.358475434156742e-13	2.875540448367863e-17	1.9177064583062765e-18	1.1786286842259978e-12	7.562335679655312e-15	5.096738577205075e-13	1.5776209229729697e-12	3.0413512237377705e-13	6.085700969327398e-13	2.9985218521907e-16	7.525580939900037e-16	2.2210751251756762e-13	7.757162513573385e-13	1.4236780311054135e-15	7.194114311109812e-15	4.659764882373671e-13	1.772484054090846e-13	3.2195273743819107e-15	1.1816494867125434e-14	3.106502937783941e-14	4.796069412433751e-16	2.146347105770883e-16	4.219971138560676e-14	3.863717171858139e-13	2.1074118452405063e-13	6.000000000000001e-14	0.0	5e-09	1.5000000000000002e-13	1.0000000000000002e-14	6.285924669953125e-14
18.81188118811881	1.0153725528655877e-13	5.3163794230253365e-17	2.3813035918503777e-13	4.055368210827789e-14	5.589825425247953e-13	3.606873869045588e-13	1.7462629754510234e-13	1.287101915850693e-17	7.070185778840574e-16	5.761944800519172e-12	2.496105399670822e-13	2.6605772760202658e-15	1.2641524565842452e-12	1.04638537745226e-12	4.750886510827736e-14	2.8705188354660564e-15	1.0323523860399407e-13	1.112224420349328e-14	1.4215917762276805e-14	4.0024552799128647e-13	2.7238059216481817e-12	8.608948860217725e-13	3.678370087514373e-11	2.272873910229849e-15	3.3489306653992003e-15	2.850447425149561e-13	4.9464128585962453e-14	8.244021429965611e-13	2.3618742611524096e-13	3.7390651050326443e-13	1.5638125738847623e-12	9.81135645378686e-12	4.037599190430531e-14	1.7102684550734277e-14	4.493612936780502e-13	3.0234330530728203e-13	1.1186702296261487e-14	6.26093489496736e-13	8.377465764864122e-16	7.954958993472397e-14	8.585156615706797e-19	4.7200065175369784e-17	1.862819666322798e-15	1.2425781612385655e-16	3.5578523672029954e-13	3.209871980191265e-13	4.772975396041924e-15	7.358475434157521e-13	2.8755404483663956e-17	1.9177064583064945e-18	1.1786286842259976e-12	7.562335679655316e-15	5.096738577205076e-13	1.57762092297297e-12	3.041351223737772e-13	6.085700969327394e-13	2.998521852190706e-16	7.525580939904395e-16	2.2210751251757706e-13	7.757162513573277e-13	1.4236780311064108e-15	7.19411431110614e-15	4.659764882374165e-13	1.7724840540903834e-13	3.2195273743834257e-15	1.1816494867132054e-14	3.106502937783152e-14	4.796069412434298e-16	2.1463471057711295e-16	4.2199711385608035e-14	3.863717171858131e-13	2.1074118452402165e-13	6.000000000000001e-14	0.0	5e-09	1.5000000000000002e-13	1.0000000000000002e-14	6.285924669968876e-14
19.801980198019802	1.0153725528652156e-13	5.316379423026297e-17	2.381303591849952e-13	4.055368210827833e-14	5.58982542524808e-13	3.6068738690458744e-13	1.7462629754508525e-13	1.2871019158512986e-17	7.070185778838732e-16	5.761944800519172e-12	2.496105399670821e-13	2.6605772760202642e-15	1.2641524565841673e-12	1.04638537745183e-12	4.7508865108328715e-14	2.870518835486876e-15	1.0323523860435183e-13	1.1122244203541721e-14	1.4215917762276796e-14	4.0024552799128606e-13	2.72380592164818e-12	8.608948860217717e-13	3.6783700875146036e-11	2.2728739102399264e-15	3.3489306654122256e-15	2.850447425148614e-13	4.946412858606144e-14	8.244021429971283e-13	2.3618742611522814e-13	3.739065105025024e-13	1.563812573884775e-12	9.811356453783738e-12	4.037599190450556e-14	1.7102684550731838e-14	4.4936129367821634e-13	3.0234330530708543e-13	1.1186702296256374e-14	6.260934894974979e-13	8.377465764896695e-16	7.954958993500528e-14	8.585156615707785e-19	4.7200065175396236e-17	1.8628196663229957e-15	1.2425781612382497e-16	3.5578523671991463e-13	3.209871980186789e-13	4.7729753960594715e-15	7.358475434158301e-13	2.875540448364929e-17	1.9177064583067126e-18	1.1786286842259976e-12	7.562335679655319e-15	5.096738577205077e-13	1.5776209229729701e-12	3.0413512237377735e-13	6.085700969327389e-13	2.9985218521907114e-16	7.525580939908754e-16	2.2210751251758653e-13	7.75716251357317e-13	1.4236780311074081e-15	7.19411431110247e-15	4.659764882374658e-13	1.772484054089921e-13	3.2195273743849403e-15	1.1816494867138674e-14	3.106502937782363e-14	4.796069412434843e-16	2.1463471057713768e-16	4.2199711385609304e-14	3.863717171858123e-13	2.1074118452399267e-13	6.000000000000001e-14	0.0	5e-09	1.5000000000000002e-13	1.0000000000000002e-14	6.285924669984626e-14
20.792079207920793	1.0153725528648435e-13	5.316379423027257e-17	2.3813035918495265e-13	4.055368210827877e-14	5.589825425248207e-13	3.606873869046161e-13	1.7462629754506816e-13	1.2871019158519042e-17	7.070185778836889e-16	5.761944800519172e-12	2.4961053996708207e-13	2.6605772760202626e-15	1.2641524565840893e-12	1.0463853774514001e-12	4.750886510838006e-14	2.8705188355076964e-15	1.0323523860470958e-13	1.1122244203590163e-14	1.4215917762276786e-14	4.002455279912856e-13	2.723805921648178e-12	8.608948860217708e-13	3.678370087514834e-11	2.272873910250004e-15	3.3489306654252513e-15	2.8504474251476663e-13	4.9464128586160426e-14	8.244021429976956e-13	2.3618742611521527e-13	3.7390651050174033e-13	1.563812573884788e-12	9.811356453780617e-12	4.0375991904705814e-14	1.7102684550729402e-14	4.493612936783825e-13	3.0234330530688884e-13	1.1186702296251257e-14	6.2609348949826e-13	8.377465764929267e-16	7.954958993528661e-14	8.585156615708773e-19	4.720006517542269e-17	1.8628196663231933e-15	1.2425781612379342e-16	3.5578523671952967e-13	3.2098719801823123e-13	4.772975396077019e-15	7.35847543415908e-13	2.8755404483634614e-17	1.917706458306931e-18	1.1786286842259972e-12	7.562335679655322e-15	5.096738577205077e-13	1.5776209229729703e-12	3.041351223737775e-13	6.085700969327386e-13	2.9985218521907173e-16	7.525580939913114e-16	2.22107512517596e-13	7.757162513573062e-13	1.4236780311084054e-15	7.1941143110988e-15	4.659764882375152e-13	1.7724840540894585e-13	3.219527374386455e-15	1.1816494867145294e-14	3.106502937781574e-14	4.796069412435388e-16	2.1463471057716233e-16	4.219971138561058e-14	3.863717171858115e-13	2.107411845239637e-13	6.000000000000001e-14	0.0	5e-09	1.5000000000000002e-13	1.0000000000000002e-14	6.285924670000376e-14
21.78217821782178	1.0153725528644714e-13	5.316379423028217e-17	2.381303591849101e-13	4.055368210827922e-14	5.589825425248333e-13	3.606873869046447e-13	1.746262975450511e-13	1.2871019158525098e-17	7.070185778835046e-16	5.761944800519172e-12	2.49610539967082e-13	2.660577276020261e-15	1.2641524565840116e-12	1.0463853774509702e-12	4.750886510843141e-14	2.8705188355285157e-15	1.0323523860506733e-13	1.1122244203638604e-14	1.4215917762276777e-14	4.0024552799128515e-13	2.7238059216481757e-12	8.608948860217699e-13	3.678370087515065e-11	2.2728739102600814e-15	3.3489306654382766e-15	2.8504474251467187e-13	4.9464128586259406e-14	8.244021429982628e-13	2.361874261152024e-13	3.739065105009783e-13	1.5638125738848008e-12	9.811356453777497e-12	4.0375991904906064e-14	1.7102684550726963e-14	4.4936129367854864e-13	3.023433053066923e-13	1.1186702296246144e-14	6.26093489499022e-13	8.377465764961841e-16	7.954958993556793e-14	8.585156615709761e-19	4.720006517544913e-17	1.8628196663233905e-15	1.2425781612376186e-16	3.5578523671914475e-13	3.209871980177836e-13	4.772975396094566e-15	7.358475434159859e-13	2.8755404483619946e-17	1.917706458307149e-18	1.1786286842259972e-12	7.562335679655325e-15	5.096738577205078e-13	1.5776209229729703e-12	3.0413512237377766e-13	6.085700969327383e-13	2.9985218521907233e-16	7.525580939917472e-16	2.2210751251760543e-13	7.757162513572955e-13	1.4236780311094028e-15	7.194114311095128e-15	4.659764882375646e-13	1.772484054088996e-13	3.2195273743879695e-15	1.1816494867151916e-14	3.106502937780785e-14	4.796069412435933e-16	2.1463471057718706e-16	4.2199711385611853e-14	3.863717171858107e-13	2.1074118452393471e-13	6.000000000000001e-14	0.0	5e-09	1.5000000000000002e-13	1.0000000000000002e-14	6.285924670016127e-14
