time	IFNb_mRNA	IFNb_env	STATP2n	SOCS1m	IRF7m	IRF7Pn	IFNa_mRNA	IFNa_env	TNFam	TNFenv	STATm	STAT	w
31.683168316831683	0.0001207811880814468	3.391262361289443e-11	2.423409801385664e-15	7.242460507383841e-10	1.3857954895178028e-19	1.8047438755625993e-15	5.291892576870506e-12	2.6484704604350468e-12	5.9997380904230556e-05	0.00012431190042730793	1.5744484742551067e-08	0.02370671292168895	0.0
32.67326732673267	0.0001201336357046469	3.4011619129533574e-11	2.4079734606161656e-15	7.242460373316641e-10	1.3777327235293045e-19	1.8540006546214422e-15	5.451131656796323e-12	2.807412839947021e-12	6.065739294741115e-05	0.0001262023115205352	1.5744481926321577e-08	0.022652000175834297	0.0
33.663366336633665	0.00011964152729043172	3.4110149224362015e-11	2.3917576309553662e-15	7.242460272125776e-10	1.369219488143883e-19	1.9029619755294204e-15	5.609613317359995e-12	2.971055982114258e-12	6.132348683364273e-05	0.00012811319016047887	1.5744480443599482e-08	0.021644455695976846	0.0
34.65346534653465	0.00011926755160644849	3.420832561262541e-11	2.3747658439878805e-15	7.242460194894211e-10	1.3602606048090957e-19	1.9516118724015354e-15	5.767275972546608e-12	3.1393765549513552e-12	6.199498693947179e-05	0.00013004470626793176	1.5744479633000006e-08	0.02068197004970391	0.0
35.64356435643565	0.00011898334535377089	3.4306233218153725e-11	2.3570009704111903e-15	7.242460135564215e-10	1.3508593675634133e-19	1.999934521268261e-15	5.924061203935156e-12	3.312349453581119e-12	6.267140424209822e-05	0.00013199701187401766	1.5744479135544584e-08	0.019762528141533665	0.0
36.633663366336634	0.00011876737716548192	3.440393650897959e-11	2.3384659475131044e-15	7.242460089709346e-10	1.3410182283601593e-19	2.04791419982643e-15	6.079912958960861e-12	3.4899478803336203e-12	6.335238199207728e-05	0.00013397024583432286	1.5744478842231758e-08	0.018884205001056996	0.0
37.62376237623762	0.00011860329963206072	3.4501484431615283e-11	2.3191643542374105e-15	7.242460053965848e-10	1.3307393295483687e-19	2.0955352670253662e-15	6.234776945222309e-12	3.672143405603579e-12	6.403765536178917e-05	0.00013596453732167844	1.5744478671773567e-08	0.0180451617527942	0.0
38.613861386138616	0.00011847864191463959	3.459891432555946e-11	2.2991008891439325e-15	7.24246002583986e-10	1.3200249315683075e-19	2.1427821569673695e-15	6.388600165881838e-12	3.858906015581259e-12	6.472702173679053e-05	0.00013798000838980315	1.57444785585512e-08	0.017243641740247242	0.0
39.603960396039604	0.00011838389242568367	3.469625466988441e-11	2.278281657836812e-15	7.242460003551403e-10	1.3088777137977248e-19	2.1896393893409437e-15	6.541330621958661e-12	4.050204145254098e-12	6.542032232596656e-05	0.00014001677554924266	1.5744478470030962e-08	0.01647796685134485	0.0
40.59405940594059	0.00011831184587730678	3.479352703826798e-11	2.2567144948620857e-15	7.242459985827926e-10	1.29730099780937e-19	2.2360915912575604e-15	6.692917134365015e-12	4.2460047024029845e-12	6.611743061183824e-05	0.0001420749507451404	1.5744478400929998e-08	0.015746534028265292	0.0
41.584158415841586	0.00011825706718239515	3.489074770415093e-11	2.2344090778587847e-15	7.242459971683736e-10	1.2852989302524886e-19	2.2821235243709026e-15	6.84330922530273e-12	4.446273089140821e-12	6.681824290445246e-05	0.00014415464215314383	1.574447835246469e-08	0.015047811919972369	0.0
42.57425742574257	0.00011821543664162568	3.498792900251278e-11	2.2113770553639554e-15	7.242459960317071e-10	1.272876625040293e-19	2.3277201155512594e-15	6.9924570424429714e-12	4.650973222815627e-12	6.752267026141815e-05	0.00014625595485672174	1.5744478319373202e-08	0.014380337665553286	0.0
43.56435643564356	0.0001181838059019775	3.5085080359981715e-11	2.1876321699174816e-15	7.242459951108767e-10	1.260040262943602e-19	2.37286649195593e-15	7.140311336093217e-12	4.8600675553920545e-12	6.823063294237603e-05	0.00014837899130372488	1.574447829310181e-08	0.013742713819964931	0.0
44.554455445544555	0.0001181597664599286	3.518220898796951e-11	2.163190336105617e-15	7.242459943610804e-10	1.2467971600197177e-19	2.4175480204231907e-15	7.28682348923489e-12	5.073517091556228e-12	6.894205749983843e-05	0.00015052385153321924	1.5744478269458944e-08	0.01313360542762658	0.0
45.54455445544554	0.0001181414891123078	3.5279320363378803e-11	2.138069645255974e-15	7.242459937488288e-10	1.2331558136159283e-19	2.461750349546468e-15	7.431945582852828e-12	5.291281407535478e-12	6.965687519398747e-05	0.00015269063328759994	1.5744478249379316e-08	0.012551737233469057	0.0
46.53465346534654	0.00011812759290433772	3.537641862099152e-11	2.1122903277984827e-15	7.242459932466398e-10	1.2191259251147518e-19	2.5054594525981473e-15	7.575630478427403e-12	5.5133186725511005e-12	7.037502055164707e-05	0.00015487943211325728	1.5744478234177825e-08	0.011995891016627177	0.0
47.524752475247524	0.00011811703199690794	3.547350689220456e-11	2.0858747145753188e-15	7.242459928318351e-10	1.2047184002153238e-19	2.548661670330977e-15	7.717831911005624e-12	5.739585673518953e-12	7.109642992898472e-05	0.0001570903414619075	1.5744478222681417e-08	0.011464903038648618	0.0
48.51485148514851	0.00011810900794217424	3.557058756768929e-11	2.0588471976976677e-15	7.24245992487124e-10	1.1899453347872518e-19	2.591343753432795e-15	7.85850459399263e-12	5.97003784276841e-12	7.182104048940658e-05	0.0001593234527564141	1.5744478212706638e-08	0.010957661604447543	0.0
49.504950495049506	0.00011810291008751729	3.5667662475830754e-11	2.0312341641640174e-15	7.242459921997255e-10	1.1748199925653406e-19	2.633492904522385e-15	7.997604335296375e-12	6.2046292887412814e-12	7.25487897398194e-05	0.00016157885540860986	1.5744478203365615e-08	0.010473104735146097	0.0
50.495049504950494	0.00011809827384532099	3.576473300767402e-11	2.003063894568137e-15	7.242459919594333e-10	1.1593567726713443e-19	2.675096819336829e-15	8.135088159649573e-12	6.4433128299067614e-12	7.327961532759559e-05	0.00016385663681526988	1.5744478195183237e-08	0.010010217942727448	0.0
51.48514851485149	0.00011809474889639901	3.586180021212769e-11	1.9743664393380806e-15	7.242459917573679e-10	1.1435711617970636e-19	2.716143726477957e-15	8.27091443291203e-12	6.686040032555919e-12	7.401345486230583e-05	0.00016615688235302415	1.5744478188578795e-08	0.009568032110056642	0.0
52.475247524752476	0.00011809207000095412	3.59588648833601e-11	1.9451734939669797e-15	7.242459915863018e-10	1.1274796724376788e-19	2.7566224251318074e-15	8.405042984225423e-12	6.9327612523521026e-12	7.47502456415888e-05	0.00016847967538262968	1.574447818303987e-08	0.009145621460942365	0.0
53.46534653465346	0.00011809003454110014	3.6055927628040315e-11	1.915518270734229e-15	7.242459914408814e-10	1.111099774583358e-19	2.7965223204043377e-15	8.537435226421452e-12	7.183425679505806e-12	7.54899244730483e-05	0.00017082509724572953	1.574447817791415e-08	0.008742101621087963	0.0
54.45544554455446	0.0001180884875690838	3.615298891010592e-11	1.8854353526591817e-15	7.242459913169108e-10	1.0944498246251005e-19	2.835833456150351e-15	8.668054273770893e-12	7.437981387385052e-12	7.623242763620757e-05	0.00017319322725027126	1.574447817309099e-08	0.008356627766394606	0.0
55.445544554455445	0.00011808731143813495	3.625004908180977e-11	1.8549605306145755e-15	7.242459912107097e-10	1.0775489876071576e-19	2.874546545182799e-15	8.796865055008964e-12	7.696375384496515e-12	7.697769089114064e-05	0.00017558414265284782	1.5744478168767184e-08	0.00798839285444278	0.0
56.43564356435643	0.00011808641727636824	3.634710840924839e-11	1.824130634934788e-15	7.242459911191405e-10	1.0604171501604795e-19	2.9126529965993385e-15	8.923834419862238e-12	7.958553669747085e-12	7.772564946337634e-05	0.00017799791864415434	1.5744478164968797e-08	0.00763662593501304	0.0
57.42574257425743	0.00011808573771745595	3.644416709412739e-11	1.7929833683640756e-15	7.242459910397719e-10	1.0430748276680324e-19	2.9501449399063584e-15	9.048931238140092e-12	8.224461290786113e-12	7.847623801578334e-05	0.0001804346283365837	1.5744478161503327e-08	0.007300590535964052	0.0
58.415841584158414	0.00011808522135327725	3.654122529037108e-11	1.7615571345894055e-15	7.242459909707178e-10	1.0255430700504798e-19	2.9870152457561763e-15	9.172126490781772e-12	8.494042405164034e-12	7.922939064229557e-05	0.00018289434275087875	1.5744478158207827e-08	0.006979583121227083	0.0
59.4059405940594	0.00011808482891466823	3.663828311555784e-11	1.7298908458424623e-15	7.242459909103682e-10	1.007843364649371e-19	3.0232575432426015e-15	9.293393352132672e-12	8.767240344039571e-12	7.998504088869632e-05	0.00018537713080140389	1.5744478155069626e-08	0.006672931617823492	0.0
60.396039603960396	0.00011808453056849206	3.673534065901314e-11	1.6980237634945146e-15	7.242459908573123e-10	9.899975376363161e-20	3.0588662337296482e-15	9.412707262689503e-12	9.043997678173144e-12	8.07431217811816e-05	0.00018788305928176118	1.5744478152131487e-08	0.006379994008821262	0.0
61.386138613861384	0.00011808430375184745	3.6832397988294184e-11	1.665995319045676e-15	7.242459908103942e-10	9.720276554650025e-20	3.0938365011842428e-15	9.53004599176021e-12	9.324256285929297e-12	8.150356584974343e-05	0.00019041219285188078	1.5744478149381578e-08	0.0061001569892191266	0.0
62.37623762376238	0.00011808413136407324	3.6929455154603395e-11	1.6338449348635606e-15	7.242459907687038e-10	9.539559258710401e-20	3.128164318985101e-15	9.645389689727985e-12	9.6079574229868e-12	8.226630514834889e-05	0.00019296459402640937	1.5744478146759432e-08	0.005832834681909944	0.0
63.366336633663366	0.00011808400037033907	3.7026512196969427e-11	1.601611851953975e-15	7.242459907314879e-10	9.358045985000307e-20	3.161846453189747e-15	9.75872092972112e-12	9.895041793439768e-12	8.303127127909184e-05	0.0001955403231637655	1.5744478144220768e-08	0.005577467411049869	0.0
64.35643564356435	0.00011808390081713124	3.712356914519496e-11	1.5693349676535178e-15	7.242459906980886e-10	9.175958673071617e-20	3.1948804622835684e-15	9.870024738512853e-12	1.0185449621969687e-11	8.37983954220162e-05	0.00019813943845571424	1.5744478141761623e-08	0.0053335205302908195	0.0
65.34653465346534	0.00011808382513615732	3.72206260219409e-11	1.5370526798340386e-15	7.242459906679424e-10	8.993517767959446e-20	3.2272646935069047e-15	9.979288616537375e-12	1.0479120726769019e-11	8.456760836698326e-05	0.00020076199591778323	1.5744478139390215e-08	0.005100483303429128	0.0
66.33663366336634	0.00011808376760609093	3.731768284433808e-11	1.5048027365347283e-15	7.242459906405892e-10	8.8109413253858e-20	3.258998275677992e-15	1.0086502546273601e-11	1.0775994592900792e-11	8.533884054429784e-05	0.00020340804938088293	1.5744478137100943e-08	0.004877867838606263	0.0
67.32673267326733	0.00011808372393300713	3.741473962524339e-11	1.4726220944325752e-15	7.242459906156459e-10	8.628444161055126e-20	3.29008110788108e-15	1.0191658986512518e-11	1.1076010445729481e-11	8.611202205408816e-05	0.00020607765048439076	1.5744478134886455e-08	0.004665208085574624	0.0
68.31683168316832	0.0001180836908075817	3.751179637456569e-11	1.4405467856090291e-15	7.242459905928047e-10	8.446237002194384e-20	3.3205138496049224e-15	1.0294752871322659e-11	1.1379107323972966e-11	8.688708269818747e-05	0.00020877084866858988	1.5744478132720357e-08	0.004462058811142582	0.0
69.3069306930693	0.00011808366565201726	3.7608853100023465e-11	1.4086118007266646e-15	7.242459905717885e-10	8.26452571870469e-20	3.3502979044112617e-15	1.0395781586859125e-11	1.1685224152784698e-11	8.766395201016924e-05	0.0002114876911694031	1.574447813059197e-08	0.004267994673541032	0.0
70.29702970297029	0.00011808364661829852	3.770590980715014e-11	1.3768509528845114e-15	7.242459905523593e-10	8.083510648650436e-20	3.379435396093542e-15	1.0494744921471943e-11	1.1994299815183026e-11	8.844255928790633e-05	0.0002142282230156259	1.5744478128503294e-08	0.004082609412710582	0.0
71.2871287128713	0.00011808363205287227	3.780296650089686e-11	1.3452967810518513e-15	7.242459905343164e-10	7.903385778134811e-20	3.407929160446191e-15	1.0591645069668758e-11	1.2306273224537702e-11	8.922283362477474e-05	0.00021699248702099916	1.5744478126445563e-08	0.003905514802837781	0.0
72.27722772277228	0.00011808362094122414	3.790002318430137e-11	1.3139805639088101e-15	7.24245990517487e-10	7.724338451282026e-20	3.4357827044734222e-15	1.0686486521309218e-11	1.2621083392538475e-11	9.000470394157348e-05	0.0002197805237876874	1.574447812442952e-08	0.0037363401091834144	0.0
73.26732673267327	0.00011808361243397951	3.799707985990694e-11	1.282932118778847e-15	7.242459905017278e-10	7.546548693284692e-20	3.4630001929277543e-15	1.0779276043742559e-11	1.2938669497503395e-11	9.078809901819464e-05	0.00022259237170093766	1.5744478122456594e-08	0.0035747311367209746	0.0
74.25742574257426	0.00011808360593987857	3.8094136529484e-11	1.2521797800385684e-15	7.242459904869211e-10	7.37018875372148e-20	3.4895864182801146e-15	1.0870022607871063e-11	1.325897095255213e-11	9.157294752535563e-05	0.00022542806692907143	1.5744478120526752e-08	0.0034203495260932515	0.0
75.24752475247524	0.00011808360100313626	3.819119319439734e-11	1.2217503299506415e-15	7.242459904729638e-10	7.195422752252812e-20	3.515546770600069e-15	1.095873730625916e-11	1.3581927465090391e-11	9.2359178055826e-05	0.0002282876434255209	1.574447811863543e-08	0.0032728720910266272	0.0
76.23762376237623	0.0001180835972673264	3.828824985571423e-11	1.1916689643546933e-15	7.242459904597685e-10	7.022406211141525e-20	3.5408872118032673e-15	1.1045433293617284e-11	1.3907479103795734e-11	9.314671915578819e-05	0.00023117113292777787	1.5744478116777056e-08	0.003131990058524315	0.0
77.22772277227723	0.0001180835944314261	3.8385306514336046e-11	1.1619592801065642e-15	7.24245990447255e-10	6.851285811615515e-20	3.565614242536162e-15	1.1130125693192618e-11	1.4235566355265963e-11	9.39354993556866e-05	0.00023407856496109758	1.5744478114949523e-08	0.002997408466641415	0.0
78.21782178217822	0.00011808359228626275	3.8482363170889155e-11	1.1326432756901482e-15	7.242459904353576e-10	6.682199376847763e-20	3.589734869444622e-15	1.121283150439036e-11	1.456613017931838e-11	9.472544720081738e-05	0.00023700996684260944	1.57444781131529e-08	0.00286884557473102	0.0
79.20792079207921	0.00011808359063744454	3.857941982595564e-11	1.1037412983149845e-15	7.24245990424017e-10	6.515275481229495e-20	3.6132565763936716e-15	1.129356952672772e-11	1.4899112069788853e-11	9.551649128247276e-05	0.00023996536368278457	1.574447811138943e-08	0.0027460321828030785	0.0
80.1980198019802	0.00011808358937445399	3.8676476479866476e-11	1.0752720702785362e-15	7.242459904131867e-10	6.350633711096918e-20	3.636187287461176e-15	1.137236024394078e-11	1.5234454099113467e-11	9.630856026770902e-05	0.00024294477839380363	1.5744478109660107e-08	0.002628711175246198	0.0
81.18811881188118	0.00011808358840404376	3.8773533132900895e-11	1.0472526787476105e-15	7.242459904028242e-10	6.188384411787973e-20	3.658535336975484e-15	1.1449225735932355e-11	1.5572098968283644e-11	9.710158292939328e-05	0.00024594823169460676	1.5744478107965098e-08	0.0025166369411556183	0.0
82.17821782178218	0.00011808358766644253	3.8870589785237904e-11	1.0196985769501334e-15	7.242459903928939e-10	6.028628679545929e-20	3.6803094361534094e-15	1.1524189581993187e-11	1.5911990059417454e-11	9.789548817657041e-05	0.0002489757421159533	1.5744478106303348e-08	0.0024095748116526212	0.0
83.16831683168317	0.00011808358710810051	3.896764643703787e-11	9.926236488671753e-16	7.242459903833627e-10	5.871458482810453e-20	3.701518640165081e-15	1.1597276750748089e-11	1.625407146751916e-11	9.8690205082589e-05	0.00025202732601168346	1.5744478104674e-08	0.002307300658431441	0.0
84.15841584158416	0.00011808358668955241	3.9064703088419e-11	9.660402142968176e-16	7.242459903742024e-10	5.716956735224998e-20	3.722172316108109e-15	1.1668513505847553e-11	1.6598288048583196e-11	9.948566291478807e-05	0.00025510299756486264	1.5744478103076087e-08	0.0022096003532203305	0.0
85.14851485148515	0.00011808358637189307	3.91617597394978e-11	9.399590840735864e-16	7.242459903653877e-10	5.565197439550317e-20	3.742280110604666e-15	1.1737927300746791e-11	1.694458545438253e-11	0.00010028179116279595	0.0002582027687980394	1.5744478101510254e-08	0.0021162693374202433	0.0
86.13861386138613	0.00011808358613122456	3.925881639034584e-11	9.143895992552683e-16	7.242459903568974e-10	5.4162460539413494e-20	3.7618519192062e-15	1.1805546676709585e-11	1.7292910161598326e-11	0.00010107851956585324	0.0002613266495850582	1.574447809997692e-08	0.0020271122272290227	0.0
87.12871287128712	0.0001180835859441765	3.935587304103314e-11	8.89339666118603e-16	7.24245990348713e-10	5.270159520180908e-20	3.780897854869875e-15	1.1871401163174294e-11	1.7643209510997578e-11	0.00010187577814153724	0.0002644746476598942	1.5744478098477118e-08	0.001941942343117173	0.0
88.11881188118812	0.00011808358579999898	3.945292969159189e-11	8.648158108590786e-16	7.24245990340818e-10	5.1269866797500975e-20	3.799428219109272e-15	1.19355211761842e-11	1.799543172803e-11	0.00010267349721188939	0.00026764676863088417	1.5744478097010642e-08	0.0018605813731013786	0.0
89.10891089108911	0.00011808358568854646	3.954998634205249e-11	8.408232402810225e-16	7.242459903331976e-10	4.986768427761435e-20	3.817453474121697e-15	1.1997937924327636e-11	1.8349525948037235e-11	0.00010347160742991947	0.00027084301599342343	1.5744478095577443e-08	0.0017828589906856995	0.0
90.0990099009901	0.00011808358560481459	3.964704299242993e-11	8.173658848811759e-16	7.242459903258382e-10	4.849538006718624e-20	3.834984212480472e-15	1.2058683308145605e-11	1.8705442245745923e-11	0.0001042700398069223	0.0002740633911416395	1.5744478094176818e-08	0.0017086124548845113	0.0
91.08910891089108	0.00011808358554201035	3.974409964274459e-11	7.944464812758557e-16	7.242459903187274e-10	4.7153213515015273e-20	3.852031133681458e-15	1.21177898335561e-11	1.906313164420232e-11	0.00010506872573629298	0.0002773078933856003	1.5744478092808737e-08	0.00163768633059864	0.0
92.07920792079207	0.00011808358549566382	3.984115629300984e-11	7.720666178147894e-16	7.242459903118546e-10	4.584137429197284e-20	3.868605017063005e-15	1.2175290519490022e-11	1.9422546136916662e-11	0.00010586759701931348	0.0002805765199649704	1.574447809147303e-08	0.0015699321287262723	0.0
93.06930693069307	0.00011808358546021552	3.993821294324235e-11	7.502268019385329e-16	7.242459903052102e-10	4.4559985498384506e-20	3.8847166963091805e-15	1.2231218807619477e-11	1.9783638703872758e-11	0.00010666658589008785	0.0002838692660643108	1.5744478090169948e-08	0.0015052079839743637	0.0
94.05940594059406	0.0001180835854330703	4.0035269593449894e-11	7.289265202139738e-16	7.242459902987853e-10	4.3309107891635034e-20	3.900377039585372e-15	1.2285608486552338e-11	2.0146363315502622e-11	0.00010746562503776435	0.0002871861248317117	1.5744478088899376e-08	0.00144337839991841	0.0
