time	Susceptible	Infected	Asymptomatic	Susceptible_quarantined	Exposed_quarantined	Recovered
67.32673267326733	811219.3912110698	610.6064613633663	6107.412163452867	3449.596200506677	11570.152435671704	80596.84152793455
68.31683168316832	803838.5826021109	652.7085562648466	6482.814540024068	3618.715806799681	12339.81772771627	86621.36076708316
69.3069306930693	796026.496218811	696.8760495233938	6869.630814213239	3798.9731818521454	13142.843253351763	93019.1804822475
70.29702970297029	787773.8688109615	743.0839310507718	7266.4679131755875	3990.316349444984	13978.014211345468	99802.24878402089
71.2871287128713	779073.5429702714	791.2852970791405	7671.658483283739	4192.608921298735	14843.657327186467	106981.24700087968
72.27722772277228	769920.7843388263	841.408998197298	8083.252487527354	4405.620356464915	15737.604030250555	114565.32978873281
73.26732673267327	760313.595795887	893.3574211333084	8499.014561419488	4629.016723437669	16657.158826302413	122561.85667181949
74.25742574257426	750253.0199379524	947.0044918751055	8916.428251519774	4862.352301683456	17599.07473543868	130976.12028153018
75.24752475247524	739743.4200863717	1002.1939969995105	9332.708188820932	5105.062391007991	18559.53775844163	139811.07757835786
76.23762376237623	728792.7292627845	1058.7383260144547	9744.821080064447	5356.457715009362	19534.1623256524	149067.09129047446
77.22772277227723	717412.6560738676	1116.4177404898696	10149.516167206	5615.720810655415	20517.999595891855	158741.6896118892
78.21782178217822	705618.8364816798	1174.9802728636291	10543.365462119944	5881.904779062486	21505.560240803097	168829.35276347087
79.20792079207921	693430.9208978378	1234.1423505110688	10922.81366407703	6153.934739160174	22490.853022409035	179321.33532600474
80.1980198019802	680872.5872501165	1293.5902254593702	11284.237164709646	6430.612262884255	23467.43997278367	190205.53312404643
81.18811881188118	667971.4723288019	1352.982269908796	11624.011039210742	6710.622991560508	24428.508408701193	201466.40296181676
82.17821782178218	654759.0161904976	1411.952169197189	11938.582357536681	6992.547524153086	25366.959285796896	213084.94247281857
83.16831683168317	641270.2172289793	1470.1130111790997	12224.547641311307	7274.875548022157	26275.51063650245	225038.73593400564
84.15841584158416	627543.2989607516	1527.0622320248128	12478.731833523576	7556.023043271463	27146.814010727092	237302.06991970146
85.14851485148515	613619.2931181765	1582.3873383662083	12698.265807733476	7834.352252401357	27973.581060437184	249846.12042288537
86.13861386138613	599541.5473821644	1635.6722838115813	12880.6592592371	8108.193966076149	28748.716690213212	262639.21041849745
87.12871287128712	585355.1695276755	1686.5043395662508	13023.86581028902	8375.871551555738	29465.454626070812	275647.1341448426
88.11881188118812	571106.4228724705	1734.4812648234763	13126.337366635154	8635.726045310685	30117.490866705983	288833.5415840542
89.10891089108911	556842.0903122532	1779.2185572006688	13187.065158071684	8886.141559086464	30699.110327887374	302160.3740855006
90.0990099009901	542608.8258433349	1820.3565479562537	13205.605485896338	9125.570211966995	31205.302093487702	315588.3398173579
91.08910891089108	528452.5130918032	1857.5671033870044	13182.088930394155	9352.555805954258	31631.85905037621	329077.41601808526
92.07920792079207	514417.6500017992	1890.559703147956	13117.212600687104	9565.755508316524	31975.458295471817	342587.36389057746
93.06930693069307	500546.77746104787	1919.0866882203095	13012.21587144361	9763.958888894906	32233.719523772586	356078.2415666208
94.05940594059406	486879.9674049516	1942.947504499066	12868.840876308293	9946.103777711622	32405.23957804216	369510.9008584874
95.04950495049505	473454.38296483166	1961.9918107727644	12689.279762061678	10111.288551164163	32489.602406992068	382847.4545041779
96.03960396039604	460303.9198136944	1976.1213684494178	12476.111277570764	10258.780610163412	32487.364742135673	396051.7021879866
97.02970297029702	447458.93408748857	1985.290683128536	12232.229691670524	10388.020977795963	32400.01884319143	409089.5057167253
98.01980198019803	434946.0586644953	1989.5064191148547	11960.769186000265	10498.625094216726	32229.9345283446	421929.1061078286
99.00990099009901	422788.1060026151	1988.825657109838	11665.026884489527	10590.380030484654	31980.283458904687	434541.37796639645
100.0	411004.0527712818	1983.353106172144	11348.387464592486	10663.238455956865	31654.949145741717	446900.0190562553
