time	Tp	Tm	G	A	S	P	Nn	Na
33.663366336633665	974835.8882075808	5902487.422189346	25.678567802697195	434.84173010285565	155.5743269184656	0.41641760306514536	0.12777372155933067	3.8939448606422995
34.65346534653465	974835.888207581	6051888.902584511	25.67856780269719	434.8417301028557	155.57432691846563	0.4164176030651454	0.12777372155933067	3.8939448606422986
35.64356435643565	974835.8882075811	6199438.140124326	25.67856780269719	434.84173010285576	155.57432691846563	0.4164176030651454	0.12777372155933067	3.893944860642298
36.633663366336634	974835.8882075812	6345158.098509063	25.67856780269719	434.8417301028559	155.57432691846566	0.41641760306514536	0.12777372155933067	3.8939448606422977
37.62376237623762	974835.8882075811	6489071.456639169	25.678567802697195	434.8417301028558	155.57432691846563	0.41641760306514536	0.12777372155933064	3.8939448606422977
38.613861386138616	974835.888207581	6631200.612314886	25.678567802697202	434.8417301028557	155.57432691846557	0.41641760306514547	0.12777372155933064	3.893944860642298
39.603960396039604	974835.8882075811	6771567.685663232	25.678567802697195	434.84173010285576	155.57432691846563	0.4164176030651453	0.1277737215593307	3.893944860642298
40.59405940594059	974835.8882075811	6910194.522496848	25.67856780269719	434.8417301028558	155.57432691846572	0.41641760306514525	0.12777372155933076	3.8939448606422977
41.584158415841586	974835.8882075811	7047102.697941738	25.6785678026972	434.84173010285576	155.5743269184657	0.41641760306514536	0.1277737215593307	3.893944860642298
42.57425742574257	974835.8882075811	7182313.519419712	25.678567802697202	434.8417301028558	155.57432691846563	0.4164176030651454	0.12777372155933064	3.893944860642298
43.56435643564356	974835.8882075811	7315848.030438066	25.678567802697195	434.8417301028559	155.57432691846566	0.4164176030651454	0.12777372155933064	3.893944860642298
44.554455445544555	974835.8882075811	7447727.013358254	25.678567802697195	434.8417301028559	155.57432691846563	0.4164176030651454	0.12777372155933064	3.893944860642298
45.54455445544554	974835.8882075811	7577970.99311628	25.6785678026972	434.8417301028557	155.57432691846566	0.4164176030651453	0.12777372155933064	3.893944860642298
46.53465346534654	974835.8882075811	7706600.239980898	25.678567802697202	434.8417301028557	155.57432691846563	0.41641760306514536	0.12777372155933067	3.893944860642298
47.524752475247524	974835.8882075811	7833634.773094326	25.678567802697206	434.84173010285576	155.5743269184656	0.41641760306514547	0.12777372155933064	3.8939448606422986
48.51485148514851	974835.8882075811	7959094.363265127	25.678567802697202	434.84173010285576	155.57432691846563	0.4164176030651454	0.12777372155933067	3.8939448606422986
49.504950495049506	974835.8882075811	8082998.536287713	25.678567802697195	434.84173010285576	155.57432691846566	0.41641760306514525	0.12777372155933076	3.8939448606422977
50.495049504950494	974835.8882075811	8205366.575835213	25.678567802697195	434.8417301028558	155.57432691846563	0.41641760306514536	0.12777372155933073	3.893944860642298
51.48514851485149	974835.8882075811	8326217.526486557	25.678567802697195	434.8417301028558	155.5743269184656	0.41641760306514547	0.12777372155933064	3.893944860642299
52.475247524752476	974835.888207581	8445570.196799314	25.678567802697195	434.8417301028559	155.57432691846563	0.4164176030651453	0.12777372155933064	3.893944860642298
53.46534653465346	974835.888207581	8563443.161985833	25.678567802697195	434.8417301028559	155.57432691846566	0.4164176030651452	0.12777372155933064	3.8939448606422977
54.45544554455446	974835.888207581	8679854.76718015	25.678567802697195	434.8417301028559	155.57432691846563	0.41641760306514536	0.12777372155933067	3.893944860642299
55.445544554455445	974835.8882075811	8794823.129854202	25.6785678026972	434.8417301028559	155.57432691846563	0.4164176030651454	0.1277737215593307	3.8939448606422995
56.43564356435643	974835.8882075811	8908366.143076602	25.678567802697195	434.8417301028558	155.57432691846566	0.41641760306514536	0.12777372155933067	3.893944860642297
57.42574257425743	974835.8882075811	9020501.477886917	25.678567802697195	434.8417301028558	155.57432691846566	0.4164176030651454	0.12777372155933067	3.893944860642297
58.415841584158414	974835.888207581	9131246.586416198	25.678567802697202	434.8417301028558	155.5743269184656	0.41641760306514547	0.1277737215593307	3.8939448606422995
59.4059405940594	974835.888207581	9240618.704285305	25.678567802697202	434.8417301028559	155.5743269184656	0.41641760306514536	0.12777372155933067	3.8939448606422995
60.396039603960396	974835.888207581	9348634.85353807	25.678567802697202	434.8417301028559	155.57432691846563	0.41641760306514525	0.12777372155933062	3.8939448606422977
61.386138613861384	974835.8882075811	9455311.845121415	25.678567802697195	434.8417301028558	155.57432691846566	0.41641760306514536	0.12777372155933064	3.8939448606422977
62.37623762376238	974835.8882075811	9560666.281573474	25.67856780269719	434.8417301028558	155.5743269184657	0.4164176030651455	0.1277737215593307	3.8939448606422977
63.366336633663366	974835.8882075811	9664714.559649706	25.678567802697195	434.8417301028559	155.57432691846566	0.4164176030651454	0.12777372155933067	3.893944860642298
64.35643564356435	974835.8882075811	9767472.872701362	25.6785678026972	434.8417301028559	155.57432691846563	0.4164176030651453	0.12777372155933064	3.8939448606422986
65.34653465346534	974835.8882075811	9868957.213495132	25.678567802697206	434.8417301028559	155.57432691846563	0.4164176030651454	0.12777372155933067	3.893944860642298
66.33663366336634	974835.8882075811	9969183.376329297	25.678567802697206	434.8417301028558	155.5743269184656	0.4164176030651454	0.12777372155933067	3.8939448606422977
67.32673267326733	974835.888207581	10068166.95987765	25.6785678026972	434.8417301028559	155.57432691846563	0.4164176030651454	0.12777372155933064	3.8939448606422986
68.31683168316832	974835.888207581	10165923.369247949	25.678567802697195	434.8417301028559	155.57432691846563	0.4164176030651454	0.12777372155933064	3.8939448606422986
69.3069306930693	974835.888207581	10262467.818718685	25.6785678026972	434.84173010285576	155.57432691846563	0.41641760306514536	0.1277737215593307	3.893944860642299
70.29702970297029	974835.888207581	10357815.333809378	25.678567802697202	434.84173010285576	155.57432691846563	0.4164176030651453	0.1277737215593307	3.8939448606422986
71.2871287128713	974835.8882075811	10451980.75386368	25.678567802697202	434.8417301028559	155.57432691846563	0.4164176030651454	0.1277737215593307	3.893944860642298
72.27722772277228	974835.8882075811	10544978.734179305	25.678567802697202	434.8417301028558	155.5743269184656	0.4164176030651454	0.12777372155933067	3.893944860642298
73.26732673267327	974835.8882075812	10636823.748390488	25.678567802697202	434.8417301028558	155.5743269184656	0.4164176030651454	0.12777372155933062	3.893944860642298
74.25742574257426	974835.8882075811	10727530.09071089	25.6785678026972	434.84173010285576	155.5743269184656	0.41641760306514547	0.12777372155933067	3.8939448606422986
75.24752475247524	974835.888207581	10817111.878061209	25.6785678026972	434.8417301028557	155.57432691846563	0.4164176030651454	0.1277737215593307	3.893944860642299
76.23762376237623	974835.888207581	10905583.052470472	25.6785678026972	434.84173010285576	155.57432691846563	0.41641760306514536	0.1277737215593307	3.893944860642299
77.22772277227723	974835.8882075811	10992957.38296375	25.6785678026972	434.8417301028558	155.57432691846566	0.41641760306514536	0.12777372155933067	3.8939448606422986
78.21782178217822	974835.8882075811	11079248.468024941	25.678567802697195	434.84173010285576	155.57432691846563	0.4164176030651454	0.12777372155933067	3.8939448606422977
79.20792079207921	974835.8882075811	11164469.737387849	25.678567802697195	434.8417301028558	155.57432691846563	0.4164176030651454	0.12777372155933067	3.8939448606422973
80.1980198019802	974835.8882075811	11248634.454433536	25.678567802697206	434.8417301028558	155.57432691846563	0.4164176030651453	0.12777372155933067	3.8939448606422986
81.18811881188118	974835.8882075811	11331755.717979247	25.678567802697206	434.84173010285576	155.5743269184656	0.41641760306514536	0.12777372155933067	3.893944860642299
82.17821782178218	974835.8882075811	11413846.46455104	25.6785678026972	434.8417301028557	155.5743269184656	0.4164176030651455	0.12777372155933064	3.8939448606422977
83.16831683168317	974835.8882075811	11494919.470214574	25.6785678026972	434.8417301028557	155.57432691846563	0.41641760306514547	0.12777372155933067	3.8939448606422977
84.15841584158416	974835.888207581	11574987.35268372	25.6785678026972	434.84173010285576	155.57432691846566	0.4164176030651453	0.1277737215593307	3.893944860642298
85.14851485148515	974835.8882075811	11654062.573238123	25.6785678026972	434.8417301028558	155.57432691846563	0.4164176030651453	0.12777372155933067	3.893944860642298
86.13861386138613	974835.8882075811	11732157.438622246	25.678567802697202	434.8417301028558	155.5743269184656	0.41641760306514536	0.12777372155933064	3.893944860642298
87.12871287128712	974835.8882075811	11809284.10309215	25.678567802697202	434.84173010285576	155.5743269184656	0.41641760306514536	0.12777372155933064	3.8939448606422977
88.11881188118812	974835.8882075811	11885454.570096733	25.678567802697202	434.8417301028557	155.5743269184656	0.41641760306514536	0.12777372155933064	3.8939448606422977
89.10891089108911	974835.8882075812	11960680.694410432	25.678567802697195	434.8417301028558	155.57432691846563	0.41641760306514536	0.12777372155933067	3.893944860642298
90.0990099009901	974835.8882075811	12034974.183692753	25.678567802697195	434.8417301028558	155.57432691846566	0.4164176030651453	0.1277737215593307	3.893944860642298
91.08910891089108	974835.888207581	12108346.600586737	25.678567802697202	434.8417301028558	155.57432691846566	0.41641760306514536	0.1277737215593307	3.8939448606422977
92.07920792079207	974835.888207581	12180809.36426629	25.678567802697202	434.8417301028558	155.57432691846563	0.41641760306514536	0.1277737215593307	3.893944860642298
93.06930693069307	974835.888207581	12252373.752433598	25.678567802697202	434.8417301028558	155.5743269184656	0.4164176030651453	0.12777372155933067	3.8939448606422995
94.05940594059406	974835.8882075811	12323050.902894616	25.678567802697202	434.8417301028558	155.57432691846563	0.4164176030651453	0.12777372155933067	3.8939448606422986
95.04950495049505	974835.8882075811	12392851.81542253	25.678567802697202	434.8417301028559	155.57432691846566	0.4164176030651453	0.12777372155933073	3.893944860642297
96.03960396039604	974835.8882075811	12461787.353399135	25.6785678026972	434.8417301028559	155.57432691846563	0.41641760306514536	0.12777372155933067	3.8939448606422977
97.02970297029702	974835.8882075811	12529868.245506108	25.678567802697195	434.8417301028559	155.5743269184656	0.41641760306514536	0.12777372155933064	3.893944860642299
98.01980198019803	974835.8882075811	12597105.087471487	25.678567802697195	434.8417301028558	155.57432691846563	0.4164176030651453	0.12777372155933064	3.8939448606422986
99.00990099009901	974835.8882075811	12663508.34356452	25.678567802697195	434.84173010285576	155.57432691846566	0.4164176030651453	0.12777372155933064	3.893944860642298
100.0	974835.8882075811	12729088.348442657	25.678567802697202	434.8417301028558	155.5743269184656	0.41641760306514547	0.12777372155933064	3.8939448606422973
