time	FeDuo	FeRBC	FeSpleen	FeLiver	Tf	Hepcidin	Fe2Tf	Fe1Tf	NTBI	FeRest	FeBM	FeOutside
19.801980198019802	3.099279572091528e-09	3.0617971787340467e-05	1.2398552406451575e-07	1.3090611694417041e-06	2.09139557117473e-08	1.4698019593838692e-11	1.7177186975263236e-08	1.2218857312985335e-08	4.208747917709102e-11	4.303494589766752e-06	6.438125061371922e-07	0.0
20.792079207920793	3.0821754593943465e-09	3.059441970039901e-05	1.2384770418021483e-07	1.2861648269585738e-06	2.1027214406592275e-08	1.4698016718613506e-11	1.7045041865057343e-08	1.2237743728345858e-08	4.169964429273571e-11	4.254076031927149e-06	6.402918562216678e-07	0.0
21.78217821782178	3.0658347371915088e-09	3.0567767394455e-05	1.236978177301905e-07	1.2650860384662867e-06	2.1135875562510287e-08	1.4698015554818768e-11	1.6918738010456956e-08	1.2255386427028119e-08	4.133154340611376e-11	4.206907306881702e-06	6.369277513105499e-07	0.0
22.77227722772277	3.050211577512731e-09	3.0538201633358256e-05	1.2353695552551766e-07	1.245691717224599e-06	2.124013114708069e-08	1.4698015303024162e-11	1.6798007720493714e-08	1.2271861132420938e-08	4.0982015403333664e-11	4.161902430303555e-06	6.337105424752671e-07	0.0
23.762376237623762	3.0352509070857823e-09	3.0505951973306337e-05	1.2336618611173241e-07	1.227819596933277e-06	2.134026241864482e-08	1.4698015256934166e-11	1.6682446799903283e-08	1.2287290781447174e-08	4.064928782339897e-11	4.118953548561393e-06	6.30628906308935e-07	0.0
24.752475247524753	3.0209032398907925e-09	3.047122829383574e-05	1.2318614827954373e-07	1.211325257700761e-06	2.1436622279610202e-08	1.469801526250154e-11	1.6571628378498173e-08	1.2301749341886889e-08	4.0332242227988935e-11	4.077956469175662e-06	6.276728929390745e-07	0.0
25.742574257425744	3.0071278649299225e-09	3.0434203258612453e-05	1.2299752027320188e-07	1.1960949461393157e-06	2.1529436662037385e-08	1.4698015367309748e-11	1.646524087832511e-08	1.231532245963276e-08	4.0029542228650664e-11	4.038818011136066e-06	6.24834208658222e-07	0.0
26.73267326732673	2.993878498326487e-09	3.0395072256212047e-05	1.22801041037303e-07	1.1819956096376785e-06	2.1618984950179535e-08	1.4698015396247123e-11	1.636291835514581e-08	1.2328096694669915e-08	3.973987302881566e-11	4.001439079233941e-06	6.22103443325272e-07	0.0
27.722772277227723	2.9811175479380445e-09	3.035399327534906e-05	1.2259732165963037e-07	1.1689254041604392e-06	2.17054993834929e-08	1.4698015338058295e-11	1.6264367504186797e-08	1.2340133112315589e-08	3.946229053526469e-11	3.9657314362441286e-06	6.19472888693597e-07	0.0
28.712871287128714	2.9688113121329696e-09	3.0311108052793772e-05	1.2238690791822734e-07	1.1567963483169745e-06	2.17891892471966e-08	1.469801530224864e-11	1.6169326044420908e-08	1.2351484708377847e-08	3.919596021203912e-11	3.931611080383978e-06	6.169356157436408e-07	0.0
29.7029702970297	2.9569210302737066e-09	3.026658071224553e-05	1.2217042780483213e-07	1.145500998703233e-06	2.1870287822122528e-08	1.4698015189551193e-11	1.6077490720413572e-08	1.2362221457459346e-08	3.893980849567611e-11	3.89898855126671e-06	6.144837116054919e-07	0.0
30.693069306930692	2.9454254556217445e-09	3.0220503725813064e-05	1.2194823969940177e-07	1.134990804806364e-06	2.194891631831204e-08	1.4698015115875153e-11	1.5988702072555654e-08	1.2372381609127838e-08	3.8693212542809854e-11	3.867796049402525e-06	6.121127831265398e-07	0.0
31.683168316831683	2.934287304357718e-09	3.0173034486372685e-05	1.217209467057405e-07	1.1251641716872169e-06	2.2025302555445664e-08	1.469801504838418e-11	1.5902668468579424e-08	1.2382028975970523e-08	3.845518583425446e-11	3.837945778626766e-06	6.098152035748911e-07	0.0
32.67326732673267	2.9234909024045132e-09	3.012424107890759e-05	1.2148880681040054e-07	1.1159904134277307e-06	2.209955559906186e-08	1.469801499607771e-11	1.5819268233357074e-08	1.2391176167576773e-08	3.8225478463597847e-11	3.809380529505217e-06	6.075877434393452e-07	0.0
33.663366336633665	2.9130048294356093e-09	3.0074257048973748e-05	1.212523327092588e-07	1.107387294800517e-06	2.2171865801108976e-08	1.469801497088021e-11	1.573825756555617e-08	1.2399876633330658e-08	3.8003251840721767e-11	3.7820200380425736e-06	6.054239606806435e-07	0.0
34.65346534653465	2.9028117730297736e-09	3.0023157212588986e-05	1.2101181063721402e-07	1.0993172733323805e-06	2.2242340060563002e-08	1.4698014958386966e-11	1.565950541917787e-08	1.2408154520255023e-08	3.7788046339727694e-11	3.755806895637603e-06	6.033203068582539e-07	0.0
35.64356435643565	2.8928901542799933e-09	2.9971034157373864e-05	1.2076759508058775e-07	1.0917294910733825e-06	2.2311111940252843e-08	1.469801495533826e-11	1.5582846201159216e-08	1.2416041858583907e-08	3.757930765927039e-11	3.7306764865366697e-06	6.012723563980611e-07	0.0
36.633663366336634	2.883220576277849e-09	2.991797165499538e-05	1.205200071354631e-07	1.084578938508153e-06	2.2378302521971322e-08	1.469801496038449e-11	1.550813154075217e-08	1.242356593727254e-08	3.7376589209299727e-11	3.7065688235766112e-06	5.992761325309575e-07	0.0
37.62376237623762	2.8737883535110555e-09	2.9864034051040237e-05	1.2026929363274926e-07	1.0778346100016185e-06	2.244400428464468e-08	1.4698014965410415e-11	1.5435250892069248e-08	1.2430744823282157e-08	3.717959212401542e-11	3.6834325647484457e-06	5.973286272454885e-07	0.0
38.613861386138616	2.8645740668267485e-09	2.9809305133479924e-05	1.200157755687828e-07	1.071451484639162e-06	2.250833748650469e-08	1.4698014969253696e-11	1.5364054851723804e-08	1.2437607661767642e-08	3.698782089996858e-11	3.6612077228915624e-06	5.954258580296045e-07	0.0
39.603960396039604	2.8555671518054154e-09	2.9753832375642494e-05	1.1975963531265684e-07	1.0654092703166848e-06	2.2571366720258874e-08	1.4698014973142663e-11	1.529446060492964e-08	1.2444172674807661e-08	3.680096389455941e-11	3.639852522347805e-06	5.935656584878277e-07	0.0
40.59405940594059	2.846749605357862e-09	2.9697693747986318e-05	1.1950117167156077e-07	1.059667175659068e-06	2.2633204025733513e-08	1.4698014973453425e-11	1.5226330523622132e-08	1.2450465450640555e-08	3.661858898794604e-11	3.619309511585699e-06	5.91744337797023e-07	0.0
41.584158415841586	2.8381141382738747e-09	2.9640923047787738e-05	1.1924051502623877e-07	1.0542127606769141e-06	2.269389789692134e-08	1.4698014974131083e-11	1.515961174555654e-08	1.245649035751834e-08	3.644057953022125e-11	3.5995458649462573e-06	5.899603990852859e-07	0.0
42.57425742574257	2.8296462055700097e-09	2.9583584030834044e-05	1.1897790994612856e-07	1.0490145884196885e-06	2.275353903219224e-08	1.4698014973894157e-11	1.5094192993607096e-08	1.2462267974196887e-08	3.6266580614448007e-11	3.5805117242784515e-06	5.882108599587647e-07	0.0
43.56435643564356	2.8213332749093456e-09	2.9525732142855015e-05	1.1871356932637634e-07	1.0440464914190393e-06	2.281220642303247e-08	1.4698014972910946e-11	1.5029979194090922e-08	1.2467814382872822e-08	3.609630342274239e-11	3.562161955998132e-06	5.864931500859043e-07	0.0
44.554455445544555	2.8131660143161498e-09	2.94674086630974e-05	1.184476497249002e-07	1.0392907910516738e-06	2.286996118565781e-08	1.4698014971483604e-11	1.4966899864501353e-08	1.2473138949837046e-08	3.592954554061853e-11	3.544460267037968e-06	5.848053520481001e-07	0.0
45.54455445544554	2.8051368268613073e-09	2.9408647203414268e-05	1.181802772373752e-07	1.0347344093657325e-06	2.292685473539447e-08	1.4698014970016118e-11	1.4904897870039742e-08	1.2478247394561996e-08	3.576615164823741e-11	3.52737513924096e-06	5.831459024287847e-07	0.0
46.53465346534654	2.7972347647708188e-09	2.934949633162321e-05	1.1791163771911192e-07	1.0303553662024822e-06	2.2982957107485157e-08	1.4698014969053586e-11	1.4843890480534121e-08	1.2483152411976954e-08	3.560587837988997e-11	3.5108656262592532e-06	5.815125544981416e-07	0.0
47.524752475247524	2.789451143444738e-09	2.928999473365625e-05	1.1764187820715147e-07	1.0261375388653418e-06	2.303832494218697e-08	1.469801496915134e-11	1.4783812265167244e-08	1.2487862792642061e-08	3.544853667497872e-11	3.494897026004529e-06	5.79903524073431e-07	0.0
48.51485148514851	2.781780861488475e-09	2.923016856806389e-05	1.1737110775122369e-07	1.0220706862608854e-06	2.3092976100477347e-08	1.4698014968769637e-11	1.4724622990967946e-08	1.249240090855101e-08	3.5293863501416636e-11	3.4794444347622646e-06	5.78317778587789e-07	0.0
49.504950495049506	2.7742162526856503e-09	2.9170051990234756e-05	1.1709945519279405e-07	1.0181414874216264e-06	2.3146962041047018e-08	1.469801496875239e-11	1.4666265219157985e-08	1.2496772739791301e-08	3.514170398568221e-11	3.464475857669341e-06	5.767537411887507e-07	0.0
50.495049504950494	2.7667514762869907e-09	2.9109672496108095e-05	1.1682702790520872e-07	1.0143399408716947e-06	2.3200316136092913e-08	1.4698014969128902e-11	1.4608694585481503e-08	1.2500989278421863e-08	3.499188135425939e-11	3.4499642694744823e-06	5.752102161378499e-07	0.0
51.48514851485149	2.759380177342384e-09	2.904905832002906e-05	1.1655393020527801e-07	1.0106548207658045e-06	2.3253085769922658e-08	1.4698014969712823e-11	1.455186186005866e-08	1.2505052370014912e-08	3.484435588420159e-11	3.4358834457684905e-06	5.736858948283415e-07	0.0
52.475247524752476	2.752096581359134e-09	2.8988235138528725e-05	1.1628025616886986e-07	1.0070762559668811e-06	2.330531550001647e-08	1.4698014970263842e-11	1.449572206188351e-08	1.2508962438096234e-08	3.469911469980994e-11	3.4222090104889806e-06	5.721795872317736e-07	0.0
53.46534653465346	2.7448966461366034e-09	2.8927222601935406e-05	1.1600608207124604e-07	1.003598443834543e-06	2.335702933855439e-08	1.469801497065786e-11	1.4440244049392015e-08	1.2512726612049803e-08	3.455605581315117e-11	3.408919538138582e-06	5.706904654335208e-07	0.0
54.45544554455446	2.737776136463228e-09	2.886604038113729e-05	1.1573148185530059e-07	1.0002150489333267e-06	2.340825650765701e-08	1.46980149707184e-11	1.438539519756879e-08	1.2516348294770423e-08	3.441511113825252e-11	3.395994405771269e-06	5.692176585147496e-07	0.0
55.445544554455445	2.7307286697862282e-09	2.8804716269644868e-05	1.1545656514516891e-07	9.969140189740627e-07	2.3459027162852196e-08	1.469801497095815e-11	1.4331131420415987e-08	1.2519841416728035e-08	3.427581348834843e-11	3.3834092047001875e-06	5.677598567203844e-07	0.0
56.43564356435643	2.72375140270439e-09	2.8743263947092274e-05	1.1518138183764554e-07	9.936923190832003e-07	2.3509364114101796e-08	1.4698014971043036e-11	1.4277430001129954e-08	1.2523205884764438e-08	3.4138176453376283e-11	3.371147450727075e-06	5.663164736935063e-07	0.0
57.42574257425743	2.716840855060472e-09	2.8681699308733722e-05	1.1490599216600699e-07	9.905451116102029e-07	2.355928890551177e-08	1.4698014970920136e-11	1.422426548307845e-08	1.2526445611405933e-08	3.400204825704504e-11	3.3591919846701726e-06	5.648867929820599e-07	0.0
58.415841584158414	2.709992933643798e-09	2.862004155045185e-05	1.1463046890500507e-07	9.874652836411627e-07	2.3608835446850905e-08	1.469801497071821e-11	1.4171613197408743e-08	1.2529551355736467e-08	3.3867615783568557e-11	3.3475239631581253e-06	5.634699778105639e-07	0.0
59.4059405940594	2.7032041159721438e-09	2.8558307168743982e-05	1.1435487447949204e-07	9.84447135806756e-07	2.3658032381570138e-08	1.469801497053629e-11	1.4119452150286787e-08	1.253251546813919e-08	3.373500528152012e-11	3.3361265280282153e-06	5.620653072917156e-07	0.0
60.396039603960396	2.696471766730397e-09	2.8496508356848763e-05	1.1407925484529004e-07	9.814873683434811e-07	2.3706898373569133e-08	1.4698014970387195e-11	1.4067765794689799e-08	1.2535335831737225e-08	3.3604175627331727e-11	3.324985787199163e-06	5.606722395684975e-07	0.0
61.386138613861384	2.6897930980158057e-09	2.84346582008049e-05	1.1380365951633749e-07	9.785819374425921e-07	2.37554500675389e-08	1.4698014970320258e-11	1.4016531965729473e-08	1.253801796672784e-08	3.347505350492307e-11	3.3140875718683825e-06	5.592902030286135e-07	0.0
62.37623762376238	2.683164825507428e-09	2.8372772090401537e-05	1.1352814785863351e-07	9.757254160789906e-07	2.3803673445413143e-08	1.469801497020046e-11	1.3965688266911286e-08	1.2540638287671737e-08	3.334668245260998e-11	3.303416281685693e-06	5.579185218057839e-07	0.0
63.366336633663366	2.6765848599986327e-09	2.8310860009343875e-05	1.132527573041439e-07	9.729151396976852e-07	2.38515865366593e-08	1.4698014970141264e-11	1.3915224127785335e-08	1.2543189335551372e-08	3.3219169654794655e-11	3.292960359866321e-06	5.565567686442955e-07	0.0
64.35643564356435	2.6700510222556044e-09	2.8248932392798326e-05	1.1297752750027997e-07	9.701480565292974e-07	2.3899191774146942e-08	1.4698014970175776e-11	1.3865110863163703e-08	1.2545697362685045e-08	3.309220686735128e-11	3.282708133474843e-06	5.55204496810227e-07	0.0
65.34653465346534	2.663560385194127e-09	2.8187002210292672e-05	1.1270250620321671e-07	9.674198961453543e-07	2.394656127660146e-08	1.469801497019108e-11	1.3815381305674809e-08	1.2548057417719404e-08	3.296707580843318e-11	3.2726459896864957e-06	5.538611024514794e-07	0.0
66.33663366336634	2.657110932529213e-09	2.81250789494424e-05	1.1242772901717424e-07	9.647279178760144e-07	2.3993713396291257e-08	1.4698014970179525e-11	1.3766025411704963e-08	1.2550261191999797e-08	3.28438985535964e-11	3.2627632293012988e-06	5.525261713005979e-07	0.0
67.32673267326733	2.650701159603679e-09	2.8063170063830015e-05	1.1215322427037215e-07	9.620702493745222e-07	2.4040642429121438e-08	1.4698014970178235e-11	1.3717015384923245e-08	1.2552342185952002e-08	3.2722299257046414e-11	3.2530508986949857e-06	5.511993952371017e-07	0.0
68.31683168316832	2.644329561233523e-09	2.8001282830698408e-05	1.1187901927109497e-07	9.594450379661093e-07	2.408735673399962e-08	1.469801497019154e-11	1.366833791087651e-08	1.2554305355121588e-08	3.2602253169302324e-11	3.2435002911603224e-06	5.498804652332595e-07	0.0
69.3069306930693	2.6379948636374213e-09	2.79394235096934e-05	1.1160513747462953e-07	9.568508349600954e-07	2.4133861470460848e-08	1.4698014970226102e-11	1.3619979559535908e-08	1.2556158970002412e-08	3.2483702159096195e-11	3.234103625575485e-06	5.485691198336519e-07	0.0
70.29702970297029	2.631695488729146e-09	2.7877599387029983e-05	1.1133160578674036e-07	9.542856517678138e-07	2.418015962493727e-08	1.469801497027818e-11	1.3571921230291422e-08	1.2557919144772244e-08	3.236634702335529e-11	3.2248524013105094e-06	5.472650346520095e-07	0.0
71.2871287128713	2.6254277434315604e-09	2.7815825684752647e-05	1.1105847924933989e-07	9.517437695910821e-07	2.422625547953888e-08	1.4698014970290564e-11	1.3524119376091619e-08	1.2559625144371871e-08	3.2248945497116216e-11	3.215731837828297e-06	5.459674488716851e-07	0.0
72.27722772277228	2.6191920545943793e-09	2.7754101769382315e-05	1.1078575603783032e-07	9.492267249436837e-07	2.4272142667650907e-08	1.4698014970300852e-11	1.3476570656257119e-08	1.2561286676095717e-08	3.2131729486793787e-11	3.206740021367312e-06	5.446764513542537e-07	0.0
73.26732673267327	2.612987458882549e-09	2.7692432177536236e-05	1.1051345258224434e-07	9.467336011913861e-07	2.4317814729805457e-08	1.4698014970310416e-11	1.3429254799525057e-08	1.256293047067441e-08	3.2014268839097606e-11	3.1978709840513888e-06	5.433918440404076e-07	0.0
74.25742574257426	2.60681316736436e-09	2.76308206457341e-05	1.102415822367074e-07	9.442637852549103e-07	2.4363262116357252e-08	1.4698014970321603e-11	1.338215082800381e-08	1.2564587055644706e-08	3.1896077920714336e-11	3.1891195085516735e-06	5.421134646856054e-07	0.0
75.24752475247524	2.600668565511444e-09	2.7569270110397994e-05	1.099701552794377e-07	9.418169676099305e-07	2.4408472187483623e-08	1.469801497033774e-11	1.333523705717297e-08	1.256629075534951e-08	3.1776615618307675e-11	3.1804811280866295e-06	5.408411868600714e-07	0.0
76.23762376237623	2.594550878962887e-09	2.7507792397971918e-05	1.0969921436483164e-07	9.393887292619294e-07	2.4453570209179283e-08	1.4698014970346185e-11	1.3288601171156158e-08	1.2567828619671017e-08	3.1658971686321135e-11	3.1719441629335163e-06	5.395744398757979e-07	0.0
77.22772277227723	2.5884589524555908e-09	2.74463925374384e-05	1.0942877712953777e-07	9.369776860604439e-07	2.449859109267298e-08	1.469801497034576e-11	1.3242262020169798e-08	1.2569146887164118e-08	3.154389886185296e-11	3.163502612642368e-06	5.383129859841014e-07	0.0
78.21782178217822	2.582392950215007e-09	2.7385070004087155e-05	1.091588407428851e-07	9.345849222682066e-07	2.4543497491873015e-08	1.4698014970344583e-11	1.3196183749160267e-08	1.2570318758973825e-08	3.143028602333437e-11	3.155155133887815e-06	5.370568587561777e-07	0.0
79.20792079207921	2.57635223852802e-09	2.732382750959582e-05	1.0888941406610393e-07	9.322099874271285e-07	2.4588307703355278e-08	1.4698014970344692e-11	1.315037564905215e-08	1.2571316647599642e-08	3.131850214253774e-11	3.146897816646249e-06	5.358059276003012e-07	0.0
80.1980198019802	2.570336289591966e-09	2.7262667249879163e-05	1.0862050392477885e-07	9.298526051437946e-07	2.463304107072802e-08	1.469801497034861e-11	1.3104849534052108e-08	1.257210939522662e-08	3.120896887878241e-11	3.1387272677707505e-06	5.345600836528518e-07	0.0
81.18811881188118	2.564344499283198e-09	2.7201591915306916e-05	1.0835211985841588e-07	9.275122225138671e-07	2.4677701111141938e-08	1.4698014970357575e-11	1.30596006299253e-08	1.2572698258938871e-08	3.110169968629622e-11	3.1306397461761643e-06	5.333192031155698e-07	0.0
82.17821782178218	2.5583745658199226e-09	2.7140613678745174e-05	1.0808431637796979e-07	9.251840012914264e-07	2.4722125389619212e-08	1.4698014970356005e-11	1.3014437534464069e-08	1.2573437075921685e-08	3.0992199191478034e-11	3.122623468466388e-06	5.320828210622668e-07	0.0
83.16831683168317	2.552426995704483e-09	2.7079729216423837e-05	1.0781707552575633e-07	9.228699590383858e-07	2.4766402741099834e-08	1.4698014970354735e-11	1.2969454783177584e-08	1.2574142475725935e-08	3.0882859446444314e-11	3.1146799927650536e-06	5.308510379795313e-07	0.0
84.15841584158416	2.5465013065173977e-09	2.701894075811993e-05	1.0755040584347565e-07	9.205695803582083e-07	2.4810521672941616e-08	1.4698014970354583e-11	1.292463461310915e-08	1.2574843713950444e-08	3.0773356183753416e-11	3.1068061983317196e-06	5.296237558151385e-07	0.0
85.14851485148515	2.5405970836284128e-09	2.695825022917637e-05	1.0728431483075015e-07	9.182824296625536e-07	2.485446820974811e-08	1.469801497035647e-11	1.2879957786578586e-08	1.2575574003671793e-08	3.066332140879834e-11	3.0989993003909077e-06	5.284008905754435e-07	0.0
86.13861386138613	2.5347139801965015e-09	2.689765925050194e-05	1.0701880894512449e-07	9.160081511712783e-07	2.4898225893368582e-08	1.4698014970361433e-11	1.2835403591182233e-08	1.2576370515444306e-08	3.055234339980675e-11	3.091256850132104e-06	5.27182372325381e-07	0.0
87.12871287128712	2.5288507744316668e-09	2.6837172220732122e-05	1.0675389658199033e-07	9.137455166615315e-07	2.4941921647262762e-08	1.4698014970366e-11	1.2791077475015329e-08	1.2577000877714113e-08	3.0443392314581046e-11	3.083573655526509e-06	5.259679437712037e-07	0.0
88.11881188118812	2.523006594099927e-09	2.6776792312868166e-05	1.0648958420401803e-07	9.114936623286145e-07	2.4985636316010148e-08	1.4698014970368177e-11	1.274704526367282e-08	1.2577318420307497e-08	3.033837073408017e-11	3.0759457808204743e-06	5.247574218775903e-07	0.0
89.10891089108911	2.517181510464625e-09	2.6716519532462576e-05	1.0622587446375246e-07	9.092526887204692e-07	2.5029312768245422e-08	1.469801497037041e-11	1.2703252747858697e-08	1.2577434483885461e-08	3.023595547111207e-11	3.0683724864740374e-06	5.235508247639921e-07	0.0
90.0990099009901	2.5113751085143906e-09	2.6656355392074294e-05	1.0596277072301543e-07	9.070222165385043e-07	2.5072977116920697e-08	1.4698014970372532e-11	1.2659719257035242e-08	1.2577303626033963e-08	3.013679290109881e-11	3.060851559221644e-06	5.223480662319473e-07	0.0
91.08910891089108	2.5055870083358023e-09	2.6596301206708017e-05	1.0570027540488566e-07	9.048019132711767e-07	2.5116658050363923e-08	1.469801497037433e-11	1.2616467071940428e-08	1.2576874877687459e-08	3.0041604461862953e-11	3.0533810149860444e-06	5.211490671570387e-07	0.0
92.07920792079207	2.499816860771321e-09	2.6536358142591435e-05	1.0543839051851656e-07	9.025914815148688e-07	2.5160378043053265e-08	1.4698014970375563e-11	1.257351279875001e-08	1.2576109158192341e-08	2.995093347603557e-11	3.0459590407349644e-06	5.199537547725046e-07	0.0
93.06930693069307	2.494064103846888e-09	2.6476529953377757e-05	1.0517714709929277e-07	9.003900038223094e-07	2.5203660315556784e-08	1.469801497037733e-11	1.2530383494405435e-08	1.2575956190033723e-08	2.9850942910624454e-11	3.0385807328749617e-06	5.187620224826838e-07	0.0
94.05940594059406	2.4883285542019722e-09	2.641681633623862e-05	1.0491653372374813e-07	8.981975335081239e-07	2.524672600918571e-08	1.4698014970378772e-11	1.2487291586340207e-08	1.2575982404469468e-08	2.974790053072179e-11	3.0312460169166086e-06	5.175738274419532e-07	0.0
95.04950495049505	2.482609928678357e-09	2.635721830615927e-05	1.0465655433426521e-07	8.960138078369523e-07	2.5289525784438907e-08	1.4698014970379738e-11	1.2444184473064458e-08	1.2576289742490112e-08	2.964028365765113e-11	3.0239532412111635e-06	5.163891116225559e-07	0.0
96.03960396039604	2.4769079747798004e-09	2.629773673040286e-05	1.0439721247065188e-07	8.938385989287669e-07	2.533200389787453e-08	1.4698014970380045e-11	1.2401003691968858e-08	1.2576992410146277e-08	2.9526386021889876e-11	3.0167009238973466e-06	5.15207823338897e-07	0.0
97.02970297029702	2.4712224706720327e-09	2.623837232851043e-05	1.0413851127014136e-07	8.916717137588732e-07	2.5374098202110036e-08	1.4698014970379502e-11	1.2357684919324631e-08	1.2578216878548682e-08	2.940431776306925e-11	3.009487752901347e-06	5.140299172475429e-07	0.0
