time	sigb	lacz	x	IPTG
40.59405940594059	400277.85014483787	7.688187561991998	16.38614697902537	100.0
41.584158415841586	409612.3871553809	7.96679040939215	17.188025111359533	100.0
42.57425742574257	418905.9550470175	8.246692688340815	18.00834721325762	100.0
43.56435643564356	428156.71331443	8.527760458822902	18.847030340181757	100.0
44.554455445544555	437362.79357194615	8.809863459486738	19.703987875202344	100.0
45.54455445544554	446522.3009134626	9.092874878413488	20.579129475125583	100.0
46.53465346534654	455633.3153212071	9.37667113771725	21.47236101937475	100.0
47.524752475247524	464693.8931224118	9.661131691231288	22.3835845616948	100.0
48.51485148514851	473702.0684934683	9.94613883475251	23.312698284780147	100.0
49.504950495049506	482655.85501144006	10.231577528431693	24.259596457956594	100.0
50.495049504950494	491553.2472513029	10.517335230569467	25.224169397960328	100.0
51.48514851485149	500392.22242830927	10.803301742411529	26.20630343292275	100.0
52.475247524752476	509170.7420846836	11.089369063526728	27.20588086967139	100.0
53.46534653465346	517886.75382070575	11.37543125759347	28.22277996454357	100.0
54.45544554455446	526538.1930620979	11.661384326594066	29.25687489723777	100.0
55.445544554455445	535122.9848698535	11.94712609479978	30.30803574838462	100.0
56.43564356435643	543639.0457939185	12.23255610280426	31.37612848118674	100.0
57.42574257425743	552084.2857604048	12.517575509189077	32.46101492650679	100.0
58.415841584158414	560456.6099907696	12.802086999556483	33.562552771484974	100.0
59.4059405940594	568753.9209551174	13.085994703568073	34.68059555206672	100.0
60.396039603960396	576974.1203577046	13.369204119664763	35.81499264951423	100.0
61.386138613861384	585115.11115224	13.651622047083592	36.96558929100698	100.0
62.37623762376238	593174.7995818403	13.933156524204582	38.13222655408908	100.0
63.366336633663366	601151.0972431019	14.21371677338724	39.31474137519452	100.0
64.35643564356435	609041.9231720575	14.493213152082346	40.512966562315356	100.0
65.34653465346534	616845.2059490662	14.771557109867533	41.72673081183809	100.0
66.33663366336634	624558.8858196165	15.048661151087757	42.955858729572896	100.0
67.32673267326733	632180.9168277837	15.32443880265265	44.20017085583565	100.0
68.31683168316832	639709.2689608828	15.598804587277199	45.45948369500539	100.0
69.3069306930693	647141.9303008178	15.87167400140952	46.73360974919322	100.0
70.29702970297029	654476.909179679	16.14296349783774	48.02235755620776	100.0
71.2871287128713	661712.2363362556	16.41259047270127	49.32553173178861	100.0
72.27722772277228	668845.9670702456	16.68047325669244	50.64293301610885	100.0
73.26732673267327	675876.1833907001	16.94653111029149	51.97435832460629	100.0
74.25742574257426	682800.9961558481	17.21068422255504	53.31960080283461	100.0
75.24752475247524	689618.5472001494	17.47285371372306	54.678449885823554	100.0
76.23762376237623	696327.0114456275	17.73296164103008	56.05069136148164	100.0
77.22772277227723	702924.5989938526	17.990931007698936	57.43610743818832	100.0
78.21782178217822	709409.5571950772	18.246685774899156	58.83447681650916	100.0
79.20792079207921	715780.1726910173	18.500150876478095	60.24557476498259	100.0
80.1980198019802	722034.7734273861	18.75125223630631	61.6691731999667	100.0
81.18811881188118	728171.7306340302	18.99991678794755	63.105040769310854	100.0
82.17821782178218	734189.4607674271	19.24607249663586	64.55294294002894	100.0
83.16831683168317	740086.4274127933	19.489648383293563	66.01264208976943	100.0
84.15841584158416	745861.143142734	19.73057455040858	67.4838976019739	100.0
85.14851485148515	751512.1713286377	19.96878220963181	68.96646596468335	100.0
86.13861386138613	757038.1279015824	20.204203710920023	70.46010087288188	100.0
87.12871287128712	762437.6830590917	20.436772573069366	71.96455333429724	100.0
88.11881188118812	767709.5629156375	20.666423515451392	73.47957177847928	100.0
89.10891089108911	772852.5510934732	20.89309249081529	75.00490216907711	100.0
90.0990099009901	777865.4902487557	21.116716719030997	76.54028811929247	100.0
91.08910891089108	782747.2835329339	21.337234721562996	78.08547101021752	100.0
92.07920792079207	787496.8959850236	21.5545863565619	79.64019011201746	100.0
93.06930693069307	792113.3558523966	21.768712854420414	81.20418270780003	100.0
94.05940594059406	796595.7558372833	21.979556853651466	82.77718422003477	100.0
95.04950495049505	800943.2542665234	22.187062436946196	84.35892833937018	100.0
96.03960396039604	805155.0761852028	22.391175167276074	85.94914715561569	100.0
97.02970297029702	809230.5143653122	22.591842123915768	87.54757129093143	100.0
98.01980198019803	813168.9302341035	22.78901193824062	89.15393003485521	100.0
99.00990099009901	816969.7547171918	22.982634829182086	90.76795148110247	100.0
100.0	820632.4889953441	23.172662638215893	92.38936266595049	100.0
