time	L	LR	R	CA	LRCA
37.62376237623762	0.00047905822264480806	7.090159651843213e-06	0.0034790582226448064	29.99998614837674	1.3851623253553506e-05
38.613861386138616	0.00047877449611901355	7.171543628528391e-06	0.0034787744961190118	29.999985946019525	1.4053980469163279e-05
39.603960396039604	0.0004784993594076933	7.250460626433416e-06	0.003478499359407692	29.999985749789808	1.4250210186240829e-05
40.59405940594059	0.00047823255534232577	7.326984330643718e-06	0.003478232555342324	29.999985559508005	1.4440491987639502e-05
41.584158415841586	0.00047797383273828764	7.4011881789141566e-06	0.003477973832738286	29.999985374998108	1.462500188854022e-05
42.57425742574257	0.0004777229427323574	7.473144605489279e-06	0.0034777229427323557	29.999985196077414	1.4803922581186684e-05
43.56435643564356	0.00047747965053941525	7.542923280266294e-06	0.0034774796505394135	29.99998502258116	1.497741883380832e-05
44.554455445544555	0.00047724372667721425	7.610591672861134e-06	0.0034772437266772124	29.999984854344948	1.5145655043640364e-05
45.54455445544554	0.0004770149451272575	7.676212761806648e-06	0.0034770149451272556	29.999984691204407	1.5308795586251772e-05
46.53465346534654	0.0004767930921617834	7.739849932074602e-06	0.0034767930921617814	29.999984533005282	1.5466994711939496e-05
47.524752475247524	0.0004765779582236531	7.801563178506717e-06	0.0034765779582236513	29.999984379596405	1.562040358744522e-05
48.51485148514851	0.0004763693373330004	7.86140959163211e-06	0.0034763693373329988	29.999984230831608	1.5769168384544715e-05
49.504950495049506	0.0004761670349730904	7.91944468526223e-06	0.0034761670349730887	29.99998408656905	1.5913430940997756e-05
50.495049504950494	0.0004759708593110386	7.975722752527088e-06	0.003475970859311037	29.999983946672057	1.605332793526003e-05
51.48514851485149	0.00047578062297349574	8.030297002140927e-06	0.003475780622973494	29.99998381100895	1.6188991043245883e-05
52.475247524752476	0.00047559614841311026	8.083216737951185e-06	0.0034755961484131087	29.99998367945242	1.6320547569751636e-05
53.46534653465346	0.0004754172599453514	8.134532628992842e-06	0.0034754172599453497	29.999983551878056	1.644812193275704e-05
54.45544554455446	0.0004752437875574576	8.184293820125012e-06	0.0034752437875574557	29.99998342816586	1.65718341308036e-05
55.445544554455445	0.0004750755689926854	8.232546095533784e-06	0.003475075568992684	29.999983308201656	1.6691798334227007e-05
56.43564356435643	0.0004749124434829942	8.279336356724277e-06	0.0034749124434829927	29.999983191870257	1.680812973175081e-05
57.42574257425743	0.0004747542569377134	8.324709408910039e-06	0.0034747542569377116	29.99998307906236	1.6920937628205604e-05
58.415841584158414	0.0004746008612282162	8.368708365491854e-06	0.0034746008612282146	29.999982969673496	1.7030326492484213e-05
59.4059405940594	0.00047445210913318593	8.411375260425659e-06	0.0034744521091331845	29.99998286359718	1.713640281090362e-05
60.396039603960396	0.0004743078611246888	8.4527509047346e-06	0.0034743078611246874	29.999982760733936	1.7239266053192876e-05
61.386138613861384	0.00047416798187960855	8.492874799471075e-06	0.003474167981879607	29.99998266098686	1.7339013133419314e-05
62.37623762376238	0.0004740323352183602	8.531784739340992e-06	0.003474032335218359	29.99998256425903	1.74357409593901e-05
63.366336633663366	0.00047390079472693517	8.569517608219695e-06	0.003473900794726934	29.999982470459436	1.7529540554330377e-05
64.35643564356435	0.00047377323692556866	8.60610886105157e-06	0.003473773236925567	29.999982379499247	1.762050074325849e-05
65.34653465346534	0.0004736495429340718	8.6415926501518e-06	0.00347364954293407	29.99998229129274	1.7708707254326848e-05
66.33663366336634	0.00047352959345954874	8.676002687481925e-06	0.003473529593459547	29.999982205755447	1.7794244543657533e-05
67.32673267326733	0.0004734132722016609	8.709371685293e-06	0.0034734132722016595	29.999982122805456	1.7877194536838683e-05
68.31683168316832	0.0004733004729779554	8.741730168490513e-06	0.003473300472977954	29.999982042365986	1.7957634007765542e-05
69.3069306930693	0.0004731910908014916	8.77310799728166e-06	0.00347319109080149	29.999981964362156	1.803563783573807e-05
70.29702970297029	0.00047308502456509246	8.803533945508525e-06	0.003473085024565091	29.999981888721955	1.8111278038401405e-05
71.2871287128713	0.00047298216568157923	8.833039816796172e-06	0.0034729821656815777	29.999981815368326	1.8184631668614178e-05
72.27722772277228	0.0004728824219084491	8.861651861702932e-06	0.0034728824219084475	29.999981744235775	1.825576421976955e-05
73.26732673267327	0.00047278569953358094	8.889397223478916e-06	0.0034727856995335794	29.999981675257978	1.8324742015597897e-05
74.25742574257426	0.00047269190782529976	8.916302348027593e-06	0.0034726919078252984	29.99998160837089	1.8391629101966956e-05
75.24752475247524	0.00047260095746950846	8.942392502320903e-06	0.003472600957469507	29.999981543510472	1.8456489522215895e-05
76.23762376237623	0.0004725127611431103	8.967692056750105e-06	0.0034725127611431087	29.99998148061362	1.8519386373533187e-05
77.22772277227723	0.00047242723619847867	8.992225522385846e-06	0.003472427236198477	29.999981419622312	1.8580377682412747e-05
78.21782178217822	0.0004723443013502094	9.016016443458735e-06	0.003472344301350208	29.999981360478674	1.863952131745583e-05
79.20792079207921	0.0004722638775323645	9.039087781204608e-06	0.003472263877532363	29.999981303126376	1.869687361808714e-05
80.1980198019802	0.00047218589048538505	9.061459736940922e-06	0.0034721858904853834	29.99998124751213	1.875248786057701e-05
81.18811881188118	0.00047211026517066183	9.083154271752207e-06	0.00347211026517066	29.99998119358235	1.8806417645062535e-05
82.17821782178218	0.00047203692954279897	9.104191958262355e-06	0.0034720369295427973	29.999981141285346	1.885871464780756e-05
83.16831683168317	0.0004719658136203405	9.124592684956527e-06	0.0034719658136203387	29.999981090570788	1.8909429204506278e-05
84.15841584158416	0.00047189685050160753	9.1443757380435e-06	0.0034718968505016053	29.999981041391177	1.895860881623504e-05
85.14851485148515	0.0004718299761127841	9.16355981778998e-06	0.003471829976112782	29.999980993701545	1.9006298448887725e-05
86.13861386138613	0.0004717651261759762	9.182163018743911e-06	0.003471765126175974	29.999980947455327	1.9052544665154395e-05
87.12871287128712	0.0004717022392294442	9.200202888572164e-06	0.0034717022392294424	29.99998090260858	1.9097391412977124e-05
88.11881188118812	0.00047164125565030466	9.217696434972502e-06	0.0034716412556503027	29.99998085911867	1.914088132499919e-05
89.10891089108911	0.0004715821184465326	9.234660410300653e-06	0.0034715821184465303	29.999980816945392	1.9183054598996584e-05
90.0990099009901	0.0004715247715175088	9.251110812222154e-06	0.0034715247715175067	29.999980776048684	1.9223951308791357e-05
91.08910891089108	0.0004714691606833004	9.267063241822975e-06	0.0034714691606832983	29.99998073639003	1.926360996313726e-05
92.07920792079207	0.0004714152334641676	9.282532874673295e-06	0.0034714152334641654	29.999980697932234	1.9302067758226685e-05
93.06930693069307	0.00047136293897254833	9.297534136000457e-06	0.0034713629389725464	29.99998066063863	1.933936135941176e-05
94.05940594059406	0.0004713122278543344	9.312080758707984e-06	0.0034713122278543325	29.99998062447313	1.937552685852838e-05
95.04950495049505	0.00047126305224006094	9.326186862624642e-06	0.003471263052240059	29.99998058940237	1.9410597619314514e-05
96.03960396039604	0.0004712153656750633	9.339865867067773e-06	0.003471215365675061	29.999980555393385	1.944460660353885e-05
97.02970297029702	0.0004711691230636341	9.353130845664775e-06	0.0034711691230636323	29.999980522414276	1.947758571453674e-05
98.01980198019803	0.0004711242806099651	9.365994549880779e-06	0.003471124280609963	29.999980490434165	1.9509565825862414e-05
99.00990099009901	0.0004710807957590879	9.378469432546321e-06	0.003471080795759086	29.99998045942318	1.9540576809941166e-05
100.0	0.00047103862729635696	9.39056748330576e-06	0.0034710386272963547	29.999980429352263	1.9570647727853674e-05
