time	S_h	A_h	I_h	R_h	S_v	E_v	I_v
79.20792079207921	860.9945266864387	12.303245762821824	14.019136445108314	92.85904895048016	19437.5880786608	347.5148812659119	214.89704007328834
80.1980198019802	851.2067903732449	13.09591240101675	14.912507373325838	99.53809888020476	19398.66078770461	370.9597024409715	230.3795098544163
81.18811881188118	840.8292584333111	13.925209112878857	15.845593778559278	106.64083834340661	19357.484419639888	395.66290346812804	246.8526768919823
82.17821782178218	829.8408785786528	14.790636174347835	16.817543813657846	114.18581885072712	19313.995293240692	421.64358913926964	264.36111762003577
83.16831683168317	818.2220433540392	15.691292261235194	17.8270220365909	122.19114179071035	19268.1383581264	448.9131169559034	282.9485249176922
84.15841584158416	805.9549851021206	16.625822201459822	18.87215005487483	130.67422581758694	19219.869065583003	477.4737694301824	302.6571649868147
85.14851485148515	793.024205752373	17.592363816542886	19.950446857006796	139.65154651934336	19169.15539054625	507.3173462739886	323.5272631797647
86.13861386138613	779.4169385445667	18.588495079420717	21.058770398399194	149.1383484133674	19115.979989906322	538.4236931986594	345.5963168950237
87.12871287128712	765.1236372190924	19.611183110160948	22.193262357971484	159.14833008118293	19060.342475077225	570.7591898440053	368.89833507877563
88.11881188118812	750.138486393984	20.65673683880126	23.349298339228092	169.6933041924492	19002.261768542656	604.2752257700106	393.4630056873354
89.10891089108911	734.4599248518874	21.720765478678363	24.521446148106676	180.78283525253886	18941.778505059418	638.9067003356681	419.31479460491823
90.0990099009901	718.0911712874787	22.798145247655658	25.70343510303991	192.42385918340506	18878.9574284139	674.5705894526083	446.4719821334999
91.08910891089108	701.0407398301825	23.882997037735755	26.888139608983018	204.6202902394112	18813.889724616234	711.1646292844002	474.9456460993718
92.07920792079207	683.3229304398786	24.968677926906086	28.067580405025748	217.37262227646212	18746.695222411938	748.5661736547598	504.7386039333099
93.06930693069307	664.9582771649342	26.047789539568914	29.232946964355964	230.67753297780308	18677.524382538104	786.6312877887932	535.8443296731083
94.05940594059406	645.9739354595989	27.112206235158244	30.374644411265624	244.52750123312762	18606.559988988916	825.1941453598137	568.2458656512757
95.04950495049505	626.4039884316879	28.15312592220365	31.48236800711111	258.91044937217606	18534.018449379186	864.066798141477	601.9147524793453
96.03960396039604	606.289651169559	29.1611459310705	32.545207715706354	273.8094233029337	18460.150607837895	903.0393874362039	636.8100047259055
97.02970297029702	585.6793524892759	30.126365773837662	33.55178451927888	289.2023246498494	18385.24197401998	941.8808628082811	672.8771631717466
98.01980198019803	564.6286745979986	31.038517802757966	34.49041906633302	305.06170962580575	18309.612276094296	980.3402664190249	710.0474574866913
99.00990099009901	543.2001336248812	31.887125690311656	35.3493318198088	321.3546694349237	18233.61425518698	1018.1486295118086	748.2371153012158
100.0	521.4627875161245	32.66168938575159	36.116872267516904	338.0428064812336	18157.63163304554	1055.021512072593	787.34685488187
