time	S1	DNA_000	DNA_100	DNA_010	DNA_001	DNA_110	DNA_101	DNA_011	DNA_111	DNA_1B10	DNA_01B1	DNA_1B11	DNA_11B1	DNA_1B1B1
81.18811881188118	9.760583393822516e-11	9.784151697601817e-11	9.549767740467651e-15	1.910031117353999e-12	9.549767740467651e-15	1.8636182422226337e-16	1.062598979667155e-18	1.8636182422226342e-16	1.5802196186227924e-20	1.1181703389669417e-13	1.1181703389669422e-13	9.010059831394024e-18	9.010059831394017e-18	5.4055662059695486e-15
82.17821782178218	9.760582693779368e-11	9.784151265827895e-11	9.549766777421407e-15	1.910030832371423e-12	9.549766777421407e-15	1.8636187517299522e-16	1.0624403363586392e-18	1.8636187517299527e-16	1.58099100142227e-20	1.1181706467134682e-13	1.1181706467134687e-13	9.016219996591424e-18	9.016219996591415e-18	5.409263831869161e-15
83.16831683168317	9.76058199373622e-11	9.784150834053974e-11	9.549765814375162e-15	1.910030547388847e-12	9.549765814375162e-15	1.8636192612372707e-16	1.0622816930501236e-18	1.8636192612372712e-16	1.5817623842217476e-20	1.1181709544599946e-13	1.118170954459995e-13	9.022380161788822e-18	9.022380161788812e-18	5.412961457768774e-15
84.15841584158416	9.760581293693073e-11	9.784150402280052e-11	9.549764851328917e-15	1.9100302624062707e-12	9.549764851328917e-15	1.8636197707445892e-16	1.0621230497416079e-18	1.8636197707445897e-16	1.582533767021225e-20	1.118171262206521e-13	1.1181712622065214e-13	9.02854032698622e-18	9.02854032698621e-18	5.416659083668386e-15
85.14851485148515	9.760580593649925e-11	9.78414997050613e-11	9.549763888282673e-15	1.9100299774236946e-12	9.549763888282673e-15	1.863620280251908e-16	1.0619644064330923e-18	1.8636202802519082e-16	1.5833051498207025e-20	1.1181715699530474e-13	1.1181715699530479e-13	9.034700492183619e-18	9.03470049218361e-18	5.420356709567999e-15
86.13861386138613	9.760579893606778e-11	9.784149538732209e-11	9.549762925236427e-15	1.910029692441118e-12	9.549762925236428e-15	1.8636207897592264e-16	1.0618057631245765e-18	1.8636207897592267e-16	1.58407653262018e-20	1.1181718776995738e-13	1.1181718776995743e-13	9.040860657381016e-18	9.040860657381007e-18	5.424054335467612e-15
87.12871287128712	9.760579193563631e-11	9.784149106958287e-11	9.549761962190182e-15	1.910029407458542e-12	9.549761962190184e-15	1.863621299266545e-16	1.061647119816061e-18	1.8636212992665452e-16	1.5848479154196575e-20	1.1181721854461002e-13	1.1181721854461006e-13	9.047020822578414e-18	9.047020822578405e-18	5.427751961367224e-15
88.11881188118812	9.760578493520484e-11	9.784148675184365e-11	9.549760999143937e-15	1.9100291224759658e-12	9.549760999143939e-15	1.8636218087738635e-16	1.0614884765075452e-18	1.863621808773864e-16	1.585619298219135e-20	1.1181724931926267e-13	1.118172493192627e-13	9.053180987775812e-18	9.053180987775804e-18	5.431449587266836e-15
89.10891089108911	9.760577793477336e-11	9.784148243410443e-11	9.549760036097693e-15	1.9100288374933896e-12	9.549760036097694e-15	1.863622318281182e-16	1.0613298331990294e-18	1.8636223182811825e-16	1.5863906810186127e-20	1.118172800939153e-13	1.1181728009391535e-13	9.05934115297321e-18	9.059341152973202e-18	5.435147213166449e-15
90.0990099009901	9.760577093434189e-11	9.784147811636522e-11	9.549759073051448e-15	1.9100285525108135e-12	9.54975907305145e-15	1.8636228277885005e-16	1.0611711898905138e-18	1.863622827788501e-16	1.5871620638180902e-20	1.1181731086856794e-13	1.1181731086856799e-13	9.065501318170609e-18	9.0655013181706e-18	5.438844839066061e-15
91.08910891089108	9.760576393391041e-11	9.7841473798626e-11	9.549758110005204e-15	1.9100282675282374e-12	9.549758110005205e-15	1.863623337295819e-16	1.061012546581998e-18	1.8636233372958195e-16	1.5879334466175677e-20	1.1181734164322059e-13	1.1181734164322062e-13	9.071661483368007e-18	9.071661483367999e-18	5.442542464965674e-15
92.07920792079207	9.760575693347894e-11	9.784146948088678e-11	9.549757146958959e-15	1.910027982545661e-12	9.54975714695896e-15	1.8636238468031375e-16	1.0608539032734825e-18	1.863623846803138e-16	1.5887048294170452e-20	1.1181737241787323e-13	1.1181737241787327e-13	9.077821648565405e-18	9.077821648565395e-18	5.446240090865286e-15
93.06930693069307	9.760574993304746e-11	9.784146516314757e-11	9.549756183912714e-15	1.9100276975630847e-12	9.549756183912716e-15	1.863624356310456e-16	1.0606952599649667e-18	1.8636243563104565e-16	1.5894762122165226e-20	1.1181740319252586e-13	1.1181740319252591e-13	9.083981813762802e-18	9.083981813762795e-18	5.449937716764899e-15
94.05940594059406	9.760574293261598e-11	9.784146084540835e-11	9.54975522086647e-15	1.9100274125805086e-12	9.54975522086647e-15	1.8636248658177745e-16	1.0605366166564511e-18	1.863624865817775e-16	1.5902475950160004e-20	1.1181743396717851e-13	1.1181743396717854e-13	9.0901419789602e-18	9.090141978960192e-18	5.453635342664511e-15
95.04950495049505	9.760573593218451e-11	9.784145652766912e-11	9.549754257820225e-15	1.9100271275979324e-12	9.549754257820225e-15	1.863625375325093e-16	1.0603779733479354e-18	1.8636253753250935e-16	1.591018977815478e-20	1.1181746474183115e-13	1.1181746474183119e-13	9.0963021441576e-18	9.096302144157592e-18	5.457332968564124e-15
96.03960396039604	9.760572893175303e-11	9.78414522099299e-11	9.54975329477398e-15	1.9100268426153563e-12	9.54975329477398e-15	1.8636258848324115e-16	1.0602193300394198e-18	1.863625884832412e-16	1.5917903606149554e-20	1.118174955164838e-13	1.1181749551648383e-13	9.102462309354997e-18	9.10246230935499e-18	5.4610305944637365e-15
97.02970297029702	9.760572193132156e-11	9.784144789219069e-11	9.549752331727736e-15	1.91002655763278e-12	9.549752331727736e-15	1.8636263943397303e-16	1.060060686730904e-18	1.8636263943397305e-16	1.5925617434144328e-20	1.1181752629113643e-13	1.1181752629113648e-13	9.108622474552395e-18	9.108622474552387e-18	5.464728220363349e-15
98.01980198019803	9.760571493089008e-11	9.784144357445147e-11	9.549751368681492e-15	1.9100262726502036e-12	9.549751368681492e-15	1.8636269038470488e-16	1.0599020434223884e-18	1.863626903847049e-16	1.5933331262139103e-20	1.1181755706578907e-13	1.1181755706578911e-13	9.114782639749794e-18	9.114782639749785e-18	5.468425846262961e-15
99.00990099009901	9.76057079304586e-11	9.784143925671225e-11	9.549750405635247e-15	1.9100259876676275e-12	9.549750405635247e-15	1.8636274133543673e-16	1.0597434001138727e-18	1.8636274133543675e-16	1.594104509013388e-20	1.1181758784044171e-13	1.1181758784044175e-13	9.120942804947192e-18	9.120942804947184e-18	5.472123472162574e-15
100.0	9.760570093002713e-11	9.784143493897303e-11	9.549749442589002e-15	1.9100257026850513e-12	9.549749442589002e-15	1.8636279228616858e-16	1.059584756805357e-18	1.863627922861686e-16	1.5948758918128656e-20	1.1181761861509436e-13	1.118176186150944e-13	9.12710297014459e-18	9.127102970144582e-18	5.4758210980621866e-15
