time	M	FC	FN
62.37623762376238	0.9002519093857155	3.0088302625960845	3.0711362820339856
63.366336633663366	0.6226076016631581	2.4300907410123576	2.7017396590011074
64.35643564356435	0.4119123956503622	1.8072116738106643	2.2718427537704704
65.34653465346534	0.2983636933938689	1.1773608775597881	1.7990898626878773
66.33663366336634	0.3525014870783938	0.6112709374584813	1.3128747946591164
67.32673267326733	0.7808730846053227	0.2687382867150062	0.87234681502656
68.31683168316832	1.6876833726601805	0.2631334241837515	0.5722551477503266
69.3069306930693	2.771248048870422	0.47735654953997775	0.4520123234582254
70.29702970297029	3.849930692272792	0.9059979172013926	0.5083704478472367
71.2871287128713	4.781853318833138	1.5653628975633236	0.7474721480331574
72.27722772277228	5.2215556235655045	2.3588714620695597	1.1586217058690205
73.26732673267327	5.103186973646588	3.091465032479197	1.6744968581491535
74.25742574257426	4.759025856983312	3.6740632530465303	2.2025895285286134
75.24752475247524	4.3527251958581585	4.110669956088601	2.681170154463753
76.23762376237623	3.9294128725623385	4.415920423931238	3.0810627191964803
77.22772277227723	3.5030494651093473	4.59882668238011	3.39049201516642
78.21782178217822	3.0795151272625017	4.664637025728865	3.605459192816604
79.20792079207921	2.6624482986623064	4.617221639844854	3.725378090597087
80.1980198019802	2.255107684958503	4.460401267363652	3.7513302662888526
81.18811881188118	1.8612567643814726	4.19872192714425	3.685467496416099
82.17821782178218	1.485889366241365	3.838109212797575	3.5309359859634912
83.16831683168317	1.1361230774025408	3.386690019091686	3.292105171319008
84.15841584158416	0.822442594290966	2.8560494362352546	2.975080866545652
85.14851485148515	0.560276717817653	2.2632820886483436	2.58860674977657
86.13861386138613	0.37179093289635257	1.6345336500887457	2.1455988207150116
87.12871287128712	0.29276932888850343	1.012966831689586	1.6660334701249373
88.11881188118812	0.42075466355938973	0.48703134977278817	1.1847726776759568
89.10891089108911	0.9908269969671979	0.23853931804209894	0.7735248331005788
90.0990099009901	1.9771274130694716	0.3025253023893644	0.5221447452280791
91.08910891089108	3.0695626266801437	0.5713828647647055	0.44996739995500984
92.07920792079207	4.128540599119691	1.0640705533474455	0.5553244245574004
93.06930693069307	4.966312120643756	1.7763468837393592	0.8442389891766673
94.05940594059406	5.229844294354522	2.571095699996575	1.2929479875218108
95.04950495049505	5.020666232663848	3.265303538333938	1.8204644576398543
96.03960396039604	4.651047588921596	3.8063871359798815	2.339425856544597
97.02970297029702	4.237742274857496	4.205848503918929	2.798371248663443
98.01980198019803	3.8127546369783314	4.476960498716989	3.1742285090073477
99.00990099009901	3.3867402382358267	4.627413521051101	3.4580184061113775
100.0	2.9646583019969706	4.661894434300494	3.646955873542672
