time	S	V	V_e	I	R
27.722772277227723	0.5519089619941138	0.09289695640379855	0.11407072772016824	7.808518975714407e-06	0.35528627308311395
28.712871287128714	0.5517217353038671	0.09307391792697858	0.11424855987142908	4.9123236109701435e-06	0.35529943444554524
29.7029702970297	0.5515601217115791	0.09322907530813733	0.11440426588585674	3.0896356496768666e-06	0.35530771334463573
30.693069306930692	0.5514200746221858	0.09336506257624973	0.1145405987296375	1.9428722350149474e-06	0.35531291992933134
31.683168316831683	0.5512983697210913	0.09348421509721329	0.11465996883208482	1.221578895756701e-06	0.3553161936028015
32.67326732673267	0.5511923842132684	0.09358859603849191	0.11476448673318423	7.67954830012417e-07	0.3553182517934115
33.663366336633665	0.5510999481785503	0.09368002348425565	0.11485600036526694	4.827207763177465e-07	0.3553195456164196
34.65346534653465	0.5510192411202571	0.09376009663500412	0.11493612773824546	3.033951831315472e-07	0.3553203588495576
35.64356435643565	0.5509487190416001	0.09383022033811808	0.11500628554636035	1.9066984095423953e-07	0.3553208699504428
36.633663366336634	0.5508870614789136	0.09389162756187239	0.11506771421781888	1.1981731300890652e-07	0.35532119114190297
37.62376237623762	0.5508331321060935	0.09394539968198382	0.11512149981944204	7.530180771484608e-08	0.3553213929101168
38.613861386138616	0.5507859482916713	0.09399248471110014	0.11516859332247228	4.733257471498478e-08	0.35532151966465564
39.603960396039604	0.5507446574337088	0.09403371345912688	0.11520982740096411	2.974473345665501e-08	0.3553215993624327
40.59405940594059	0.5507085180766531	0.0940698137856952	0.11524593107875039	1.869088443318929e-08	0.3553216494467691
41.584158415841586	0.5506768840574794	0.09410142328598535	0.11527754268509047	1.1746068973080345e-08	0.3553216809104681
42.57425742574257	0.5506491915219042	0.09412910040957873	0.11530522113292345	7.380305947539435e-09	0.355321700688213
43.56435643564356	0.5506249480145936	0.09415333423378085	0.11532945578938134	4.637112431831374e-09	0.355321713114515
44.554455445544555	0.5506037231075614	0.09417455305827885	0.11535067513680473	2.91381627574312e-09	0.3553217209203454
45.54455445544554	0.5505851404072702	0.0941931319357259	0.11536925434297664	1.8306655543146395e-09	0.35532172582634025
46.53465346534654	0.5505688706563462	0.09420939928501597	0.11538552189882662	1.1501516352609256e-09	0.3553217289084882
47.524752475247524	0.5505546257530671	0.09422364267971017	0.11539976542329376	7.22665218415795e-10	0.3553217308445594
48.51485148514851	0.5505421535620375	0.09423611392268622	0.11541223674783507	4.540054825288511e-10	0.3553217320612727
49.504950495049506	0.5505312334093111	0.09424703348038885	0.11542315635673772	2.853800551437289e-10	0.355321732824922
50.495049504950494	0.5505216721293951	0.09425659438781067	0.11543271729621607	1.79813468137938e-10	0.3553217333029827
51.48514851485149	0.5505133005760299	0.09426496570735315	0.11544108863587975	1.1354846605840892e-10	0.3553217336030705
52.475247524752476	0.5505059706524678	0.09427229548283465	0.1154484184241005	7.158626354057079e-11	0.3553217337931133
53.46534653465346	0.550499552740601	0.09427871330087487	0.11545483625021294	4.4997875243405696e-11	0.3553217339135282
54.45544554455446	0.5504939333738373	0.0942843326087875	0.11546045556319134	2.83181087496353e-11	0.35532173398905914
55.445544554455445	0.5504890131931591	0.09428925275267155	0.1154653757102431	1.788926287882862e-11	0.3553217340362821
56.43564356435643	0.5504847051930096	0.09429356072953368	0.11546968368910868	1.1290162279450256e-11	0.3553217340661686
57.42574257425743	0.5504809331990804	0.09429733270862399	0.11547345566947496	7.0858523849937465e-12	0.35532173408521167
58.415841584158414	0.5504776305220693	0.09430063537631696	0.11547675833796983	4.445062547048223e-12	0.35532173409717066
59.4059405940594	0.5504747387701435	0.09430352712246848	0.1154796500846187	2.8081972149201577e-12	0.35532173410458173
60.396039603960396	0.5504722068139886	0.09430605907499304	0.1154821820374556	1.7793874219863656e-12	0.355321734109241
61.386138613861384	0.5504699898869234	0.09430827599972541	0.11548439896238824	1.1187686358323796e-12	0.3553217341122343
62.37623762376238	0.5504680487918996	0.09431021709326395	0.11548634005605428	6.981799215848686e-13	0.35532173411414
63.366336633663366	0.5504663492099571	0.09431191667429441	0.11548803963716321	4.397181434348119e-13	0.35532173411531043
64.35643564356435	0.5504648610918408	0.09431340479184823	0.1154895277547654	2.8037326226958295e-13	0.3553217341160322
65.34653465346534	0.5504635581266468	0.09431470775667754	0.11549083071962588	1.7720614738882843e-13	0.35532173411650003
66.33663366336634	0.5504624172773165	0.09431584860577022	0.11549197156873885	1.0999668315427482e-13	0.355321734116805
67.32673267326733	0.5504614183733512	0.09431684750958982	0.11549297047257093	6.877588802404396e-14	0.35532173411699197
68.31683168316832	0.5504605437617205	0.09431772212113908	0.11549384508412726	4.5660095003288275e-14	0.3553217341170964
69.3069306930693	0.5504597779814909	0.09431848790132312	0.11549461086431528	3.265228047094553e-14	0.35532173411715495
70.29702970297029	0.5504591074976193	0.09431915838516979	0.11549528134816422	2.546509144449359e-14	0.3553217341171871
71.2871287128713	0.5504585204475458	0.0943197454352229	0.11549586839821914	1.9652372764682816e-14	0.35532173411721313
72.27722772277228	0.5504580064231138	0.09432025945963257	0.11549638242263074	1.3300006421963754e-14	0.3553217341172419
73.26732673267327	0.5504575563428875	0.09432070953984034	0.1154968325028401	8.062616826973256e-15	0.35532173411726564
74.25742574257426	0.550457162255247	0.09432110362746761	0.11549722659046847	4.325561099143884e-15	0.3553217341172826
75.24752475247524	0.5504568171954414	0.09432144868726776	0.11549757165026912	2.7427447526414187e-15	0.3553217341172898
76.23762376237623	0.5504565150679022	0.09432175081480507	0.1154978737778066	2.190465977259335e-15	0.3553217341172923
77.22772277227723	0.5504562505325936	0.09432201535011264	0.11549813831311428	1.9067620404293138e-15	0.35532173411729356
78.21782178217822	0.5504560189147037	0.09432224696800083	0.11549836993100261	1.4097561185393335e-15	0.3553217341172958
79.20792079207921	0.5504558161099633	0.0943224497727386	0.11549857273574062	6.629572953156835e-16	0.3553217341172992
80.1980198019802	0.5504556385352435	0.09432262734745664	0.11549875031045882	1.4387778927829306e-16	0.35532173411730156
81.18811881188118	0.5504554830532454	0.09432278282945386	0.1154989057924561	-7.773437388084584e-17	0.35532173411730256
82.17821782178218	0.5504553469163801	0.09432291896631968	0.11549904192932188	4.808626281180061e-17	0.355321734117302
83.16831683168317	0.5504552277169336	0.09432303816576668	0.11549916112876882	1.8413940348157497e-16	0.35532173411730134
84.15841584158416	0.550455123348152	0.09432314253454835	0.11549926549755048	2.148394939654694e-16	0.3553217341173012
85.14851485148515	0.5504550319656469	0.09432323391705312	0.11549935688005528	1.187751962146529e-16	0.35532173411730167
86.13861386138613	0.5504549519518468	0.09432331393085289	0.11549943689385508	-1.6414686717997653e-17	0.3553217341173023
87.12871287128712	0.5504548818922909	0.09432338399040868	0.1154995069534109	-6.714538899368269e-17	0.3553217341173025
88.11881188118812	0.5504548205492829	0.09432344533341674	0.11549956829641896	-4.87186600465334e-17	0.35532173411730245
89.10891089108911	0.550454766845651	0.09432349903704919	0.11549962200005134	1.1208960518111732e-16	0.3553217341173017
90.0990099009901	0.5504547198237416	0.09432354605895894	0.11549966902196107	2.1510025030589217e-16	0.3553217341173013
91.08910891089108	0.5504546786673409	0.09432358721536029	0.11549971017836236	3.996166856130278e-16	0.3553217341173004
92.07920792079207	0.5504546426299939	0.0943236232527075	0.11549974621570955	4.627942272239362e-16	0.3553217341173001
93.06930693069307	0.5504546110823699	0.0943236548003315	0.11549977776333356	4.497743879387688e-16	0.35532173411730017
94.05940594059406	0.5504545834577651	0.09432368242493605	0.11549980538793812	3.8176363290276107e-16	0.3553217341173005
95.04950495049505	0.5504545592631868	0.09432370661951392	0.11549982958251605	2.4826361203452563e-16	0.35532173411730106
96.03960396039604	0.5504545380765543	0.09432372780614595	0.11549985076914811	1.2397402794855502e-16	0.35532173411730167
97.02970297029702	0.5504545195172276	0.09432374636547236	0.11549986932847456	4.0540749589615996e-17	0.355321734117302
98.01980198019803	0.5504545032654335	0.09432376261726627	0.11549988558026848	-1.1407919688731102e-17	0.3553217341173023
99.00990099009901	0.550454489032354	0.09432377685034567	0.11549989981334788	-9.80753028018766e-18	0.3553217341173023
100.0	0.5504544765710543	0.09432378931164546	0.11549991227464766	1.8243227687664154e-17	0.35532173411730217
