time	species_0	species_1	species_2	species_3	species_4	species_5	species_6	species_7	species_8	species_9	species_10	species_11	species_12	species_13	species_14	species_15	species_16
39.0	0.0	-4.265658412832413e-15	0.0	0.0004679885292142328	9.90033487681448e-07	8.248521348662027e-11	1.3611024429794402e-14	0.004400004445619006	0.0001490043431973851	3.558789503960144e-13	8.42543721570234e-09	0.0	0.0	9.088171552985544e-11	0.0	0.0	0.0
40.0	0.0	-6.532483046546224e-15	0.0	0.00046798842266887084	9.900331358807866e-07	8.253234792932214e-11	1.3597654009082698e-14	0.004400004556025421	0.00014900445381464534	3.539975009274884e-13	8.431887295427673e-09	0.0	0.0	9.059029889644771e-11	0.0	0.0	0.0
41.0	0.0	-6.503756222527789e-15	0.0	0.00046798831566127914	9.900328925984221e-07	8.25697717061284e-11	1.3616580811632215e-14	0.004400004666528155	0.0001490045637091166	3.558261561734467e-13	8.435686305816148e-09	0.0	0.0	9.114150382209256e-11	0.0	0.0	0.0
42.0	0.0	-4.1794779407771094e-15	0.0	0.00046798820819145775	9.900327578343541e-07	8.259748481703904e-11	1.3667804837442954e-14	0.004400004777127205	0.00014900467288079888	3.6136491613388914e-13	8.436834246867767e-09	0.0	0.0	9.253533030679001e-11	0.0	0.0	0.0
43.0	0.0	-7.026341437479135e-19	0.0	0.00046798810025599434	9.900327170978465e-07	8.26162902985175e-11	1.3744816310651398e-14	0.004400004887812055	0.00014900478148449273	3.6987928218521303e-13	8.435731952026382e-09	0.0	0.0	9.460344676479196e-11	0.0	0.0	0.0
44.0	0.0	8.731696310110559e-19	0.0	0.0004679879918082235	9.900325722189748e-07	8.263717017882931e-11	1.3758589955581965e-14	0.004400004998438815	0.0001490048916371944	3.713245240908509e-13	8.437861070520351e-09	0.0	0.0	9.504381298145602e-11	0.0	0.0	0.0
45.0	0.0	2.5387151598127583e-18	0.0	0.0004679878828804637	9.900324604415624e-07	8.265251878544988e-11	1.3770780785027143e-14	0.004400005109107135	0.00014900500187276487	3.7265718274924894e-13	8.439425251810645e-09	0.0	0.0	9.54507213395411e-11	0.0	0.0	0.0
46.0	0.0	4.294002442657193e-18	0.0	0.0004679877734727148	9.900323817656095e-07	8.266233611837923e-11	1.3781388798986927e-14	0.004400005219817016	0.00014900511219120415	3.7387725816040725e-13	8.440424495897263e-09	0.0	0.0	9.582417183904723e-11	0.0	0.0	0.0
47.0	0.0	6.13903147954436e-18	0.0	0.00046798766358497696	9.90032336191116e-07	8.266662217761735e-11	1.3790413997461321e-14	0.004400005330568458	0.00014900522259251225	3.749847503243258e-13	8.440858802780204e-09	0.0	0.0	9.61641644799744e-11	0.0	0.0	0.0
48.0	0.0	7.822123967958772e-18	0.0	0.00046798755347689735	9.900323034604188e-07	8.266911831720362e-11	1.3798093557323144e-14	0.004400005441342319	0.00014900533306362547	3.7594672362948083e-13	8.44111064060018e-09	0.0	0.0	9.645974558720747e-11	0.0	0.0	0.0
49.0	0.0	8.480210182612422e-18	0.0	0.0004679874440388732	9.900322141047714e-07	8.268265460381708e-11	1.380524081916005e-14	0.004400005552072957	0.00014900544355974494	3.766502333805776e-13	8.442491591125798e-09	0.0	0.0	9.667335218738713e-11	0.0	0.0	0.0
50.0	0.0	8.957934082559543e-18	0.0	0.0004679873343995166	9.900321361098245e-07	8.269467488122007e-11	1.3811059806478033e-14	0.004400005662824613	0.0001490055541247131	3.7720581300474584e-13	8.443718073685413e-09	0.0	0.0	9.684174531800832e-11	0.0	0.0	0.0
51.0	0.0	9.255295667800133e-18	0.0	0.0004679872245588273	9.900320694755779e-07	8.270517914941256e-11	1.3815550519277095e-14	0.004400005773597286	0.0001490056647585299	3.776134625019855e-13	8.444790088279028e-09	0.0	0.0	9.696492497907105e-11	0.0	0.0	0.0
52.0	0.0	9.372294938334196e-18	0.0	0.0004679871145168055	9.90032014202032e-07	8.271416740839456e-11	1.3818712957557233e-14	0.004400005884390977	0.00014900577546119543	3.778731818722966e-13	8.44570763490664e-09	0.0	0.0	9.704289117057532e-11	0.0	0.0	0.0
53.0	0.0	9.308931894161727e-18	0.0	0.0004679870042734511	9.900319702891863e-07	8.272163965816606e-11	1.382054712131845e-14	0.0044000059952056855	0.00014900588623270963	3.7798497111567916e-13	8.446470713568251e-09	0.0	0.0	9.707564389252112e-11	0.0	0.0	0.0
54.0	0.0	9.065206535282729e-18	0.0	0.0004679868938287642	9.900319377370412e-07	8.272759589872708e-11	1.3821053010560744e-14	0.0044000061060414115	0.0001490059970730725	3.7794883023213315e-13	8.447079324263861e-09	0.0	0.0	9.706318314490845e-11	0.0	0.0	0.0
55.0	0.0	8.641118861697201e-18	0.0	0.0004679867831827446	9.900319165455966e-07	8.27320361300776e-11	1.3820230625284116e-14	0.004400006216898155	0.0001490061079822841	3.777647592216586e-13	8.447533466993468e-09	0.0	0.0	9.700550892773732e-11	0.0	0.0	0.0
56.0	0.0	8.036668873405144e-18	0.0	0.00046798667233539253	9.900319067148521e-07	8.273496035221763e-11	1.3818079965488566e-14	0.004400006327775916	0.00014900621896034435	3.7743275808425545e-13	8.447833141757074e-09	0.0	0.0	9.690262124100772e-11	0.0	0.0	0.0
57.0	0.0	7.688519369221338e-18	0.0	0.0004679865613857126	9.90031906064295e-07	8.273585903164996e-11	1.381649563500934e-14	0.004400006438672691	0.00014900632992570172	3.7720965850798135e-13	8.447925556989019e-09	0.0	0.0	9.683372518524471e-11	0.0	0.0	0.0
58.0	0.0	7.716060390432291e-18	0.0	0.0004679864504818884	9.900319061015268e-07	8.273589615473041e-11	1.3816407601936595e-14	0.004400006549572688	0.00014900644082951374	3.7719727171125044e-13	8.447929346208744e-09	0.0	0.0	9.682991127563742e-11	0.0	0.0	0.0
59.0	0.0	7.743601411643245e-18	0.0	0.0004679863395780641	9.900319061387584e-07	8.273593327781087e-11	1.3816319568863849e-14	0.004400006660472687	0.00014900655173332575	3.771848849145195e-13	8.447933135428469e-09	0.0	0.0	9.682609736603014e-11	0.0	0.0	0.0
60.0	0.0	7.771142432854198e-18	0.0	0.0004679862286742399	9.9003190617599e-07	8.273597040089132e-11	1.3816231535791103e-14	0.004400006771372684	0.00014900666263713776	3.7717249811778866e-13	8.447936924648194e-09	0.0	0.0	9.682228345642286e-11	0.0	0.0	0.0
61.0	0.0	7.798683454065153e-18	0.0	0.0004679861177704157	9.900319062132217e-07	8.273600752397177e-11	1.3816143502718358e-14	0.004400006882272683	0.00014900677354094978	3.7716011132105775e-13	8.44794071386792e-09	0.0	0.0	9.681846954681557e-11	0.0	0.0	0.0
62.0	0.0	7.826224475276106e-18	0.0	0.0004679860068665915	9.900319062504532e-07	8.273604464705223e-11	1.381605546964561e-14	0.004400006993172681	0.0001490068844447618	3.7714772452432683e-13	8.447944503087645e-09	0.0	0.0	9.681465563720829e-11	0.0	0.0	0.0
63.0	0.0	7.85376549648706e-18	0.0	0.0004679858959627673	9.900319062876847e-07	8.273608177013269e-11	1.3815967436572865e-14	0.0044000071040726785	0.00014900699534857377	3.7713533772759597e-13	8.44794829230737e-09	0.0	0.0	9.681084172760099e-11	0.0	0.0	0.0
64.0	0.0	7.881306517698013e-18	0.0	0.00046798578505894306	9.900319063249163e-07	8.273611889321315e-11	1.3815879403500119e-14	0.004400007214972677	0.0001490071062523858	3.7712295093086506e-13	8.447952081527095e-09	0.0	0.0	9.680702781799371e-11	0.0	0.0	0.0
65.0	0.0	7.908847538908968e-18	0.0	0.0004679856741551188	9.90031906362148e-07	8.27361560162936e-11	1.3815791370427373e-14	0.004400007325872674	0.0001490072171561978	3.7711056413413414e-13	8.44795587074682e-09	0.0	0.0	9.680321390838642e-11	0.0	0.0	0.0
66.0	0.0	7.93638856011992e-18	0.0	0.0004679855632512946	9.900319063993796e-07	8.273619313937405e-11	1.3815703337354628e-14	0.004400007436772673	0.0001490073280600098	3.770981773374033e-13	8.447959659966545e-09	0.0	0.0	9.679939999877914e-11	0.0	0.0	0.0
67.0	0.0	7.963929581330875e-18	0.0	0.0004679854523474704	9.900319064366111e-07	8.27362302624545e-11	1.3815615304281882e-14	0.00440000754767267	0.00014900743896382183	3.7708579054067236e-13	8.44796344918627e-09	0.0	0.0	9.679558608917186e-11	0.0	0.0	0.0
68.0	0.0	7.991470602541828e-18	0.0	0.00046798534144364617	9.900319064738429e-07	8.273626738553496e-11	1.3815527271209136e-14	0.004400007658572669	0.00014900754986763384	3.7707340374394145e-13	8.447967238405998e-09	0.0	0.0	9.679177217956457e-11	0.0	0.0	0.0
69.0	0.0	8.019011623752783e-18	0.0	0.00046798523053982196	9.900319065110744e-07	8.273630450861542e-11	1.381543923813639e-14	0.004400007769472666	0.00014900766077144582	3.770610169472106e-13	8.447971027625723e-09	0.0	0.0	9.678795826995729e-11	0.0	0.0	0.0
70.0	0.0	8.046552644963735e-18	0.0	0.00046798511963599775	9.90031906548306e-07	8.273634163169588e-11	1.3815351205063645e-14	0.004400007880372665	0.00014900777167525784	3.7704863015047967e-13	8.447974816845448e-09	0.0	0.0	9.678414436035e-11	0.0	0.0	0.0
71.0	0.0	8.07409366617469e-18	0.0	0.00046798500873217354	9.900319065855375e-07	8.273637875477634e-11	1.38152631719909e-14	0.004400007991272662	0.00014900788257906985	3.770362433537488e-13	8.447978606065173e-09	0.0	0.0	9.678033045074271e-11	0.0	0.0	0.0
72.0	0.0	8.101634687385643e-18	0.0	0.0004679848978283493	9.900319066227693e-07	8.273641587785678e-11	1.3815175138918154e-14	0.0044000081021726605	0.00014900799348288186	3.770238565570179e-13	8.447982395284898e-09	0.0	0.0	9.677651654113542e-11	0.0	0.0	0.0
73.0	0.0	8.129175708596597e-18	0.0	0.00046798478692452506	9.900319066600008e-07	8.273645300093724e-11	1.3815087105845406e-14	0.004400008213072658	0.00014900810438669388	3.77011469760287e-13	8.447986184504624e-09	0.0	0.0	9.677270263152814e-11	0.0	0.0	0.0
74.0	0.0	8.15671672980755e-18	0.0	0.00046798467602070085	9.900319066972324e-07	8.27364901240177e-11	1.381499907277266e-14	0.004400008323972656	0.0001490082152905059	3.769990829635561e-13	8.447989973724349e-09	0.0	0.0	9.676888872192086e-11	0.0	0.0	0.0
75.0	0.0	8.184257751018505e-18	0.0	0.00046798456511687664	9.90031906734464e-07	8.273652724709815e-11	1.3814911039699915e-14	0.004400008434872654	0.00014900832619431787	3.769866961668252e-13	8.447993762944074e-09	0.0	0.0	9.676507481231357e-11	0.0	0.0	0.0
76.0	0.0	8.211798772229458e-18	0.0	0.00046798445421305243	9.900319067716957e-07	8.273656437017861e-11	1.381482300662717e-14	0.004400008545772652	0.0001490084370981299	3.769743093700943e-13	8.4479975521638e-09	0.0	0.0	9.676126090270629e-11	0.0	0.0	0.0
77.0	0.0	8.239339793440412e-18	0.0	0.0004679843433092282	9.900319068089272e-07	8.273660149325906e-11	1.3814734973554424e-14	0.00440000865667265	0.0001490085480019419	3.7696192257336343e-13	8.448001341383524e-09	0.0	0.0	9.6757446993099e-11	0.0	0.0	0.0
78.0	0.0	8.266880814651365e-18	0.0	0.00046798423240540396	9.900319068461588e-07	8.273663861633951e-11	1.3814646940481678e-14	0.004400008767572648	0.0001490086589057539	3.769495357766325e-13	8.44800513060325e-09	0.0	0.0	9.675363308349172e-11	0.0	0.0	0.0
79.0	0.0	8.29442183586232e-18	0.0	0.00046798412150157975	9.900319068833905e-07	8.273667573941997e-11	1.3814558907408932e-14	0.004400008878472646	0.00014900876980956593	3.769371489799016e-13	8.448008919822975e-09	0.0	0.0	9.674981917388442e-11	0.0	0.0	0.0
80.0	0.0	8.321962857073273e-18	0.0	0.00046798401059775554	9.90031906920622e-07	8.273671286250043e-11	1.3814470874336187e-14	0.004400008989372644	0.00014900888071337794	3.7692476218317074e-13	8.4480127090427e-09	0.0	0.0	9.674600526427714e-11	0.0	0.0	0.0
81.0	0.0	8.349503878284227e-18	0.0	0.00046798389969393133	9.900319069578536e-07	8.273674998558089e-11	1.3814382841263441e-14	0.004400009100272642	0.00014900899161718992	3.769123753864398e-13	8.448016498262425e-09	0.0	0.0	9.674219135466985e-11	0.0	0.0	0.0
82.0	0.0	8.37704489949518e-18	0.0	0.0004679837887901071	9.900319069950852e-07	8.273678710866134e-11	1.3814294808190695e-14	0.00440000921117264	0.00014900910252100194	3.768999885897089e-13	8.44802028748215e-09	0.0	0.0	9.673837744506257e-11	0.0	0.0	0.0
83.0	0.0	8.404585920706134e-18	0.0	0.0004679836778862829	9.90031907032317e-07	8.273682423174179e-11	1.3814206775117948e-14	0.004400009322072638	0.00014900921342481395	3.7688760179297805e-13	8.448024076701876e-09	0.0	0.0	9.673456353545529e-11	0.0	0.0	0.0
84.0	0.0	8.432126941917087e-18	0.0	0.00046798356698245864	9.900319070695485e-07	8.273686135482225e-11	1.3814118742045202e-14	0.004400009432972636	0.00014900932432862596	3.7687521499624713e-13	8.448027865921601e-09	0.0	0.0	9.6730749625848e-11	0.0	0.0	0.0
85.0	0.0	8.459667963128042e-18	0.0	0.00046798345607863443	9.9003190710678e-07	8.27368984779027e-11	1.3814030708972457e-14	0.004400009543872634	0.00014900943523243798	3.768628281995162e-13	8.448031655141326e-09	0.0	0.0	9.672693571624072e-11	0.0	0.0	0.0
86.0	0.0	8.463523419266015e-18	0.0	0.00046798334517816003	9.900319071117142e-07	8.273690337842255e-11	1.3814019082005908e-14	0.004400009654772603	0.00014900954613291073	3.768611562748117e-13	8.448032155376338e-09	0.0	0.0	9.672643225704946e-11	0.0	0.0	0.0
87.0	0.0	8.463642630733826e-18	0.0	0.00046798323427821407	9.900319071115537e-07	8.27369031960419e-11	1.3814019507608345e-14	0.004400009765672569	0.00014900965703285672	3.7686117455185566e-13	8.448032136795289e-09	0.0	0.0	9.672645099999628e-11	0.0	0.0	0.0
88.0	0.0	8.463761842201638e-18	0.0	0.0004679831233782681	9.900319071113932e-07	8.273690301366127e-11	1.3814019933210783e-14	0.004400009876572533	0.00014900976793280274	3.768611928288996e-13	8.448032118214238e-09	0.0	0.0	9.67264697429431e-11	0.0	0.0	0.0
89.0	0.0	8.463881053669449e-18	0.0	0.00046798301247832214	9.900319071112324e-07	8.273690283128062e-11	1.3814020358813219e-14	0.004400009987472498	0.00014900987883274876	3.768612111059436e-13	8.44803209963319e-09	0.0	0.0	9.672648848588991e-11	0.0	0.0	0.0
90.0	0.0	8.46400026513726e-18	0.0	0.00046798290157837617	9.90031907111072e-07	8.273690264889998e-11	1.3814020784415657e-14	0.004400010098372462	0.00014900998973269475	3.7686122938298755e-13	8.44803208105214e-09	0.0	0.0	9.672650722883673e-11	0.0	0.0	0.0
91.0	0.0	8.464119476605071e-18	0.0	0.0004679827906784302	9.900319071109114e-07	8.273690246651933e-11	1.3814021210018093e-14	0.004400010209272427	0.00014901010063264077	3.768612476600315e-13	8.44803206247109e-09	0.0	0.0	9.672652597178355e-11	0.0	0.0	0.0
92.0	0.0	8.464238688072882e-18	0.0	0.00046798267977848424	9.90031907110751e-07	8.27369022841387e-11	1.3814021635620531e-14	0.004400010320172392	0.0001490102115325868	3.7686126593707544e-13	8.44803204389004e-09	0.0	0.0	9.672654471473037e-11	0.0	0.0	0.0
93.0	0.0	8.464357899540693e-18	0.0	0.0004679825688785382	9.900319071105904e-07	8.273690210175805e-11	1.3814022061222968e-14	0.004400010431072357	0.00014901032243253278	3.768612842141194e-13	8.44803202530899e-09	0.0	0.0	9.672656345767718e-11	0.0	0.0	0.0
94.0	0.0	8.464477111008504e-18	0.0	0.00046798245797859226	9.900319071104299e-07	8.27369019193774e-11	1.3814022486825406e-14	0.004400010541972321	0.0001490104333324788	3.7686130249116333e-13	8.44803200672794e-09	0.0	0.0	9.6726582200624e-11	0.0	0.0	0.0
95.0	0.0	8.464596322476315e-18	0.0	0.0004679823470786463	9.900319071102691e-07	8.273690173699676e-11	1.3814022912427842e-14	0.004400010652872286	0.00014901054423242482	3.768613207682073e-13	8.44803198814689e-09	0.0	0.0	9.672660094357082e-11	0.0	0.0	0.0
96.0	0.0	8.464715533944126e-18	0.0	0.00046798223617870033	9.900319071101086e-07	8.273690155461613e-11	1.381402333803028e-14	0.004400010763772251	0.0001490106551323708	3.768613390452512e-13	8.44803196956584e-09	0.0	0.0	9.672661968651764e-11	0.0	0.0	0.0
97.0	0.0	8.464834745411937e-18	0.0	0.00046798212527875436	9.900319071099481e-07	8.273690137223548e-11	1.3814023763632717e-14	0.004400010874672216	0.00014901076603231683	3.7686135732229517e-13	8.448031950984792e-09	0.0	0.0	9.672663842946445e-11	0.0	0.0	0.0
98.0	0.0	8.464953956879748e-18	0.0	0.0004679820143788084	9.900319071097876e-07	8.273690118985483e-11	1.3814024189235155e-14	0.0044000109855721805	0.00014901087693226282	3.768613755993391e-13	8.448031932403741e-09	0.0	0.0	9.672665717241129e-11	0.0	0.0	0.0
