time	T_1	T_2	E_1_Innate	E_2_Adaptive
61.386138613861384	4786458.1575564	0.0022742753775206064	1463949.4413478035	40581535.13827656
62.37623762376238	6722908.398887884	0.002296768483795869	1454022.5425071395	40604964.35995039
63.366336633663366	9425536.497831212	0.0023120071167494045	1454408.1578869435	40953950.35145914
64.35643564356435	13162260.697137684	0.002313698775624727	1466246.305812303	41758907.241302095
65.34653465346534	18260668.21830791	0.0022943633596321502	1490216.4544670177	43203065.53639833
66.33663366336634	25093932.98645153	0.0022458511102657194	1526282.8571503402	45537418.23433835
67.32673267326733	34043226.18274838	0.0021604294896178013	1573521.8462674115	49092412.071352124
68.31683168316832	45429355.54167689	0.002032488712762347	1630083.30074476	54278604.49726235
69.3069306930693	59415003.8969064	0.0018606435931263988	1693299.5087831358	61565654.581548944
70.29702970297029	75896336.94068569	0.0016495955174873345	1759927.3731795365	71429962.02535099
71.2871287128713	94423895.18158776	0.0014107732278334868	1826498.5186587612	84269776.27057539
72.27722772277228	114202120.68161844	0.001160900959773241	1889735.0591697858	100303239.8147738
73.26732673267327	134196420.95379147	0.0009185142161645407	1946956.1072486897	119482303.2232567
74.25742574257426	153326399.87990847	0.0006996716175655359	1996375.4266596138	141459768.55976483
75.24752475247524	170674696.66251275	0.0005147147117525417	2037209.7449298834	165628823.10543317
76.23762376237623	185632170.4252038	0.0003672921670850543	2069583.7077717888	191222553.90430233
77.22772277227723	197939023.30536118	0.00025551909336749505	2094291.2915522717	217436424.55901137
78.21782178217822	207634983.47771528	0.0001741891175358824	2112508.970403087	243534446.67610493
79.20792079207921	214962801.26871288	0.00011691168127072346	2125542.0545660243	268916130.27904797
80.1980198019802	220268568.43543127	7.757318792539628e-05	2134645.593447207	293141606.05498135
81.18811881188118	223924143.17534015	5.105579943152445e-05	2140923.824465301	315925324.3240938
82.17821782178218	226278407.43765762	3.3420677763018176e-05	2145291.2644197154	337112273.8042301
83.16831683168317	227633131.33639592	2.1802613441891673e-05	2148473.2166775954	356648206.2307766
84.15841584158416	228235637.65114114	1.4196656741640668e-05	2151026.8419135455	374551020.79708743
85.14851485148515	228281069.58322293	9.236962252468552e-06	2153369.963938099	390886682.85624063
86.13861386138613	227919116.6627453	6.010078045148427e-06	2155810.2279791143	405750581.1042274
87.12871287128712	227262072.02697384	3.91269673148864e-06	2158571.067379387	419253934.9028024
88.11881188118812	226392578.51583186	2.5496282993750357e-06	2161813.249571716	431514354.87393355
89.10891089108911	225370351.98830026	1.6633551458460456e-06	2165651.9902038896	442649580.9523456
90.0990099009901	224237687.53235722	1.0865831664067186e-06	2170170.1644726186	452773535.6524162
91.08910891089108	223023807.97510892	7.107949098578197e-07	2175428.31265209	461994003.6250398
92.07920792079207	221748215.58356753	4.656323242880613e-07	2181472.1193286157	470411420.11281437
93.06930693069307	220423233.09073982	3.0546426808634506e-07	2188337.959328686	478118392.6743405
94.05940594059406	219055906.57384932	2.0067294608456764e-07	2196056.9906543354	485199693.1211894
95.04950495049505	217649417.3029941	1.3201279118732342e-07	2204658.1725543546	491732538.1128534
96.03960396039604	216204121.1705097	8.696151035810849e-08	2214170.498281329	497787035.9265768
97.02970297029702	214718308.46107274	5.735961359889697e-08	2224624.6611906565	503426718.17272806
98.01980198019803	213188755.05536819	3.7882448837344054e-08	2236054.3177728113	508709103.6881696
99.00990099009901	211611118.84091783	2.5050110920443497e-08	2248497.0693916148	513686261.1613442
100.0	209980221.85444084	1.658462415725528e-08	2261995.2534815236	518405350.1026889
