time	Susceptible	Infected	Recovered	Confirmed
85.14851485148515	3819163.5301193637	18.01307780443187	216118.28114993277	1964515.175652888
86.13861386138613	3819150.6817564596	14.619977563970506	216119.89080931275	1964529.8074566529
87.12871287128712	3819140.2536674007	11.866002767455655	216121.19725766318	1964541.683072158
88.11881188118812	3819131.789953515	9.630777259004507	216122.25760844548	1964551.321660769
89.10891089108911	3819124.9205875834	7.816593828548679	216123.1182178966	1964559.1446006799
90.0990099009901	3819119.345240965	6.344146380820928	216123.81671086646	1964565.4939017761
91.08910891089108	3819114.8201561696	5.149065216400641	216124.38362523308	1964570.6471533685
92.07920792079207	3819111.1474915636	4.179104422258081	216124.8437466801	1964574.8296573218
93.06930693069307	3819108.1666727904	3.3918587275858596	216125.21719211797	1964578.2242763517
94.05940594059406	3819105.747373058	2.7529102076449807	216125.52028907058	1964580.9794276515
95.04950495049505	3819103.7838155706	2.23432394919608	216125.76628944182	1964583.215571026
96.03960396039604	3819102.1901491084	1.8134269927191862	216125.96594884907	1964585.030475038
97.02970297029702	3819100.896694657	1.4718172270470766	216126.12799683883	1964586.5034912655
98.01980198019803	3819099.8468990275	1.194558940156642	216126.2595185351	1964587.6990234845
99.00990099009901	3819098.99486231	0.9695298815303208	216126.36626439987	1964588.6693433956
100.0	3819098.3033310706	0.7868913035395304	216126.4529016464	1964589.4568759669
