time	T_Tumor_Cells	L_CD8_T_Cells	D_Dendritic_Cells	H_CD4_T_Cells
71.2871287128713	979353674.8595884	17110.44833963062	39835.99366932538	6.3910616691384785
72.27722772277228	979159299.986723	16039.41897908502	32471.67291708911	4.6625758950375
73.26732673267327	979100281.1449548	13383.53591021468	28006.74547427522	3.538475028970472
74.25742574257426	979157203.2196884	10467.401854360107	25811.986491520947	2.8424966619821403
75.24752475247524	979284631.4043338	7970.288634765414	25212.635334119645	2.4106161569292337
76.23762376237623	979440154.6111648	6066.838706351415	25725.51714297841	2.135466343559967
77.22772277227723	979594960.4466943	4703.373961319555	27034.027601734986	1.9535796421349714
78.21782178217822	979733401.1117038	3764.2968315847097	28922.9966187442	1.8280404867663707
79.20792079207921	979849066.920252	3140.949498991268	31229.926433926772	1.7369611133670941
80.1980198019802	979940922.218427	2751.2808573623256	33815.45803483472	1.6668712185513566
81.18811881188118	980010518.7410493	2540.6154857495385	36547.10995382721	1.609034418238598
82.17821782178218	980060263.6659794	2477.221056832762	39291.25139701552	1.557369351902931
83.16831683168317	980092446.260561	2547.631857226976	41909.961106996314	1.5072451846903026
84.15841584158416	980108742.9109181	2752.781966776239	44260.72263939893	1.4547772301563193
85.14851485148515	980110017.7606928	3104.181903512071	46198.25379941513	1.396455555334677
86.13861386138613	980096346.2816186	3618.218289099357	47579.6401149462	1.3290710930116074
87.12871287128712	980067292.8486603	4305.929222782885	48276.20084009301	1.2499849072819997
88.11881188118812	980022543.0552605	5156.421852395341	48196.55603499886	1.157782903407457
89.10891089108911	979962948.1981668	6116.756148723187	47321.55074924393	1.0531893827152647
90.0990099009901	979891771.8401066	7080.186554380601	45739.947012754325	0.9397651218232167
91.08910891089108	979815472.3410646	7900.607061216772	43659.83922809923	0.8236681468840295
92.07920792079207	979743141.4135157	8439.195370613614	41373.32500543115	0.712129044788762
93.06930693069307	979684329.2459229	8620.02211746897	39182.10304211223	0.6112927270008185
94.05940594059406	979646211.0926846	8456.358314962321	37323.94515982317	0.5246940464698955
95.04950495049505	979631669.7455555	8032.486277735846	35936.863987220815	0.4530709455349355
96.03960396039604	979639166.560237	7461.0566166417875	35065.08051783314	0.39517318726939965
97.02970297029702	979664047.9474905	6845.429490994124	34686.50429180829	0.34880155694747295
98.01980198019803	979700319.4162713	6261.072344139197	34741.22524272133	0.3115819218123379
99.00990099009901	979742104.4505023	5753.631530413388	35151.71306638338	0.281374108552826
100.0	979784489.392543	5345.412255670517	35834.26014928113	0.2564147153405583
