time	CRP	PC	PC_CRP	C4	C4a	C4b	C2	C1	PC_CRP_C1	C2a	C2b	C4b_C2a	C3	C3a	C3b	dC3b	MASP	dC4b_C2a	GlcNac	GlcNac_LF	LF	GlcNac_LF_MASP	PC_CRP_LF	PC_CRP_LF_MASP	GlcNac_LF_CRP	GlcNac_LF_CRP_C1	C4BP	C4BP_PC_CRP	C4BP_GlcNac_LF_CRP	iC4b_C2a	C4BP_C4b	C4b_C2a_C4BP	dC4b_C2a_C4BP	PC_CRP_LF_C1	C4BP_PC_CRP_LF	GlcNac_LF_CRP_MASP	PC_CRP_LF_C1_MASP	GlcNac_LF_C1_MASP	GlcNac_HF	HF	GlcNac_HF_MASP	X
9.900990099009901	1.98623788681645	0.019017486816452323	7.831149287239283e-06	769.999198008544	0.0008019914561644313	5.9544647428309e-06	309.99923603262863	2469.999864855292	0.0001350457686089971	0.0007639660263018138	0.000763967371203308	9.166101771280697e-12	4649.99999999995	5.0223100809735323e-11	2.3208269205796005e-11	6.4588477120661046e-12	6.799999946400266	1.6488826811355747e-13	2.771656440343557e-28	1.0445653307625853e-26	19.999999894970326	3.394909730205807e-26	5.367892035969031e-09	7.219742859629836e-10	7.48534672692277e-33	5.372759970587007e-32	259.106021319073	0.013619131801120654	6.213680545889802e-30	2.9061630811499867e-10	0.0007960356465200946	1.026451516373164e-09	1.7642302328632716e-11	4.606204208344371e-08	0.0	5.7601565150145654e-33	5.2877759730435214e-08	0.0	0.0	0.0	0.0	0.0005
10.89108910891089	1.9852335150011584	0.01801311500116057	7.884419752444467e-06	769.999026684948	0.0009733150522133692	7.117275146668363e-06	309.99907292880425	2469.9998507784035	0.00014911170525989023	0.0009270691374299506	0.000927071195616324	1.3435788182914661e-11	4649.999999999919	8.070462286724297e-11	3.5687008793119577e-11	1.0255150488624144e-11	6.799999938900233	2.5720289517841325e-13	2.9916026114449687e-28	1.106586132184581e-26	19.999999883969497	3.317215241201314e-26	5.407380606422471e-09	7.314465543390057e-10	8.219474943181972e-33	6.789619443209559e-32	259.0170708602381	0.014609373408463975	7.697798897375134e-30	4.668635374977718e-10	0.0009661957188803149	1.5478953737897899e-09	2.8351910326091414e-11	4.952335246644398e-08	0.0	7.076098314307681e-33	6.03683208719979e-08	0.0	0.0	0.0	0.0	0.0005
11.881188118811881	1.984282648533645	0.01706224853364699	7.935008361839297e-06	769.9988383321424	0.0011616678576988836	8.386294183127486e-06	309.998893629129	2469.9998366228438	0.00016325623788890153	0.001106367833935889	0.0011063708708828057	1.907104944812526e-11	4649.999999999875	1.2460134358368112e-10	5.284152149976925e-11	1.5607182870939146e-11	6.799999931286328	3.8706737499057753e-13	3.1413565170865957e-28	1.151810210442658e-26	19.99999987289598	3.296910343437595e-26	5.445039593265606e-09	7.407763014901505e-10	8.90253210763547e-33	8.332557447229639e-32	258.9281871917013	0.015546033681222385	9.249354212292705e-30	7.20592335918911e-10	0.0011532785265688272	2.2509875498232108e-09	4.3774352943614154e-11	5.2945304375078126e-08	0.0	8.430555846745739e-33	6.797289694347812e-08	0.0	0.0	0.0	0.0	0.0005
12.871287128712872	1.9833823896902874	0.01616198969028924	7.98303893750403e-06	769.9986328574705	0.0013671425297620027	9.762162094803138e-06	309.99869804609773	2469.999822393442	0.0001774745424840105	0.0013019495561309399	0.0013019539021236165	2.634457020565242e-11	4649.999999999814	1.8599830042521052e-10	7.579408992113262e-11	2.2924596423381718e-11	6.799999923577338	5.650603371406467e-13	3.2624120409890734e-28	1.1903299911915998e-26	19.999999861753448	3.375874224945925e-26	5.480781447251925e-09	7.499063350230729e-10	9.555321342783696e-33	9.991416325876669e-32	258.839367296921	0.01643201504687582	1.0854474161592918e-29	1.0753533983045422e-09	0.001357376021674511	3.1751995187796128e-09	6.534376799149242e-11	5.634310680894193e-08	0.0	9.813883567174824e-33	7.567275610447165e-08	0.0	0.0	0.0	0.0	0.0005
13.861386138613861	1.98253000253699	0.015309602536992073	8.028630460042193e-06	769.9984101741142	0.001589825886097325	1.1245485883575671e-05	309.9984860976289	2469.9998080947994	0.00019176201991785081	0.0015138963117131427	0.0015139023708678314	3.5556047780852414e-11	4649.99999999973	2.6975897355906077e-10	1.058072905005807e-10	3.267370332614028e-11	6.799999915787233	8.036278833679186e-13	3.362829987996103e-28	1.2211033881558235e-26	19.999999850545393	3.2851130070992587e-26	5.514832619967905e-09	7.588483294304347e-10	1.0173890543847295e-32	1.176455705489775e-31	258.7506083281698	0.01727005792316396	1.2509051765266982e-29	1.5591696771176039e-09	0.0015785743410590494	4.364236988837126e-09	9.476707046265635e-11	5.972700318351956e-08	0.0	1.1220665197570851e-32	8.345391923759553e-08	0.0	0.0	0.0	0.0	0.0005
14.85148514851485	1.9817229041474975	0.01450250414749931	8.071897260384879e-06	769.9981702008116	0.0018297991888216584	1.28368408939476e-05	309.9982577068273	2469.999793731303	0.00020611428769094065	0.0017422849127655057	0.0017422931725274528	4.703254588957232e-11	4649.999999999619	3.8159489694938513e-10	1.4428694171629458e-10	4.537884519960201e-11	6.799999907926315	1.117240390648207e-12	3.430122860577916e-28	1.2387384401571963e-26	19.99999983927515	3.2614703525333313e-26	5.547280665526675e-09	7.676352475090097e-10	1.0744370883608577e-32	1.3644394847661283e-31	258.6619075974118	0.018062749507845244	1.4198118890535063e-29	2.2049324169818878e-09	0.0018169540881657516	5.866094399817252e-09	1.3404819118554386e-10	6.310387405455492e-08	0.0	1.2633257302601997e-32	9.130605147060732e-08	0.0	0.0	0.0	0.0	0.0005
15.841584158415841	1.9809586546811102	0.013738254681112115	8.112949032200175e-06	769.9979128615312	0.0020871384692206937	1.453677256296543e-05	309.99801280171334	2469.9997793071298	0.0002205271705198919	0.0019871872452967426	0.0019871982864871768	6.112883673001958e-11	4649.9999999994725	5.281463512678007e-10	1.9278543515159005e-10	6.162397665290269e-11	6.799999900002621	1.5225707129269492e-12	3.4720365913562297e-28	1.2526593900875256e-26	19.999999827945906	3.3642488326941e-26	5.578130603880059e-09	7.762502799622523e-10	1.1264321695264464e-32	1.5620733727281542e-31	258.5732625659898	0.018812533710385285	1.5904297064192609e-29	3.0508599046125865e-09	0.002072590655467281	7.73311521256483e-09	1.8551616409400009e-10	6.647857551936769e-08	0.0	1.4039920261567401e-32	9.922113138935346e-08	0.0	0.0	0.0	0.0	0.0005
16.831683168316832	1.980234949065479	0.013014549065480573	8.15189097893311e-06	769.99763808521	0.002361914790418456	1.6345797904300683e-05	309.9977513149894	2469.999764826261	0.00023499669188346283	0.002248670503156361	0.002248685010521887	7.822770611181376e-11	4649.999999999283	7.170582646539296e-10	2.530042078714128e-10	8.205384976528937e-11	6.7999998920225275	2.038663755511335e-12	3.5187674339562467e-28	1.2747534415996519e-26	19.99999981656068	3.5615988696195543e-26	5.6074974940538e-09	7.846950957074498e-10	1.1875367352219784e-32	1.7695811783650857e-31	258.48467083599064	0.019521719477478595	1.7629805809854855e-29	4.1409281253125844e-09	0.002345554485148616	1.0022035505667147e-08	2.518515043340154e-10	6.985434355109508e-08	0.0	1.544517041151845e-32	1.0719277951802632e-07	0.0	0.0	0.0	0.0	0.0005
17.821782178217823	1.9795496092180909	0.012329209218092567	8.188823922886135e-06	769.9973458055052	0.0026541944952193906	1.8264406900412432e-05	309.9974731838159	2469.9997502924857	0.0002495190658249969	0.0025267974107659524	0.0025268161840280483	9.874023874254469e-11	4649.999999999043	9.570561579872953e-10	3.2679601304980717e-10	1.0737506699833552e-10	6.799999883991204	2.6871058764113376e-12	3.5990358414177245e-28	1.311207418168032e-26	19.999999805122357	3.769465484925036e-26	5.635486414693809e-09	7.92983456137961e-10	1.2557298585405784e-32	1.9883038980742877e-31	258.3961301421659	0.02019248857965431	1.9392202642156887e-29	5.525301062476139e-09	0.002635911315056869	1.2794025654936392e-08	3.361125764951645e-10	7.323335893470756e-08	0.0	1.686721561004309e-32	1.1521581360585748e-07	0.0	0.0	0.0	0.0	0.0005
18.81188118811881	1.978900576768917	0.011680176768918808	8.22384441247701e-06	769.9970359605607	0.0029640394397867508	2.029306381445408e-05	309.9971783495982	2469.9997357094085	0.0002640906889537721	0.002821626436283956	0.0028216504016902243	1.23106073090921e-10	4649.999999998742	1.258023127371115e-09	4.1616696409930934e-10	1.383570238784481e-10	6.799999875912919	3.4921961125919978e-12	3.719163304080405e-28	1.3589991013909483e-26	19.999999793633673	3.924358567630789e-26	5.6621538317534536e-09	8.011247462492068e-10	1.3303250176572328e-32	2.2199380750531573e-31	258.30763834437124	0.020826902896528558	2.121255300214789e-29	7.260766154739722e-09	0.002943722410566016	1.6114728188712828e-08	4.4176229257176015e-10	7.661708703463846e-08	0.0	1.8325471991402163e-32	1.2328595792804788e-07	0.0	0.0	0.0	0.0	0.0005
19.801980198019802	1.9782859063528802	0.011065506352881917	8.257044782776158e-06	769.9967084927894	0.0032915072111388364	2.243220840673358e-05	309.99686675778423	2469.9997210804613	0.0002787081326707321	0.0031332119932455313	0.0031332422156199976	1.5179362053483973e-10	4649.999999998369	1.6310774024980033e-09	5.232783219279376e-10	1.7583273645499142e-10	6.799999867791209	4.481118455527196e-12	3.8538627479553915e-28	1.4045778074938903e-26	19.99999978209725	3.8993578349284246e-26	5.68753893496849e-09	8.091229334023318e-10	1.4077726945795282e-32	2.4653563347962077e-31	258.21919342059596	0.021426911132054954	2.3097515442813396e-29	9.41117222948103e-09	0.003269044780357627	2.005429031441886e-08	5.726949757723924e-10	8.000641505522774e-08	0.0	1.983060895991278e-32	1.3139966986524735e-07	0.0	0.0	0.0	0.0	0.0005
20.792079207920793	1.9777037592119506	0.010483359211952276	8.288513373958357e-06	769.996363348663	0.0036366513375424726	2.468225714877396e-05	309.99653835766884	2469.999706408909	0.0002933681355790909	0.0034616046357041088	0.0034616423310016866	1.8530031466257271e-10	4649.999999997912	2.088651094149346e-09	6.504481921802362e-10	2.2069961880599688e-10	6.799999859629053	5.684118040411676e-12	3.962184717539606e-28	1.4344176070154304e-26	19.999999770515572	3.779121763460113e-26	5.711696579733407e-09	8.169818257856891e-10	1.4795665600759528e-32	2.7241376710793347e-31	258.1307934603093	0.02199435521980543	2.5037293268872254e-29	1.2047873494466313e-08	0.003611931385096112	2.468739507932503e-08	7.332636067891083e-10	8.340178081513787e-08	0.0	2.1372961778006652e-32	1.3955396720223454e-07	0.0	0.0	0.0	0.0	0.0005
21.78217821782178	1.977152397036271	0.009931997036272509	8.318334602829336e-06	769.996000478507	0.0039995214935892014	2.7043604366590168e-05	309.99619310220345	2469.9996916978544	0.0003080675960475626	0.0038068512480047595	0.0038068977963721497	2.2415279411797756e-10	4649.999999997356	2.6445698350126777e-09	8.001531398616552e-10	2.73920226700177e-10	6.799999851429045	7.134677843305242e-12	4.018071991407373e-28	1.4452717051419057e-26	19.999999758891	3.6846148570809146e-26	5.734699367388575e-09	8.247083290757179e-10	1.540184780757679e-32	2.994647883670564e-31	258.04243665805416	0.022530976489216658	2.700667279585867e-29	1.5250177984423975e-08	0.003972431340855212	3.009329009431227e-08	9.283073558638397e-10	8.680334162514191e-08	0.0	2.2927210032057602e-32	1.4774624829967232e-07	0.0	0.0	0.0	0.0	0.0005
22.77227722772277	1.9766301761524796	0.00940977615248126	8.34658909561993e-06	769.9956198363049	0.004380163695785796	2.9516623345963978e-05	309.995830947814	2469.9996769502495	0.0003228035650108472	0.004168995226486472	0.004169052185827955	2.6890708257843403e-10	4649.999999996687	3.314132876060282e-09	9.75029659561199e-10	3.365229385637613e-10	6.799999843193536	8.869696956983077e-12	4.031162712440166e-28	1.4460616344974868e-26	19.999999747225786	3.657174559827811e-26	5.756617215287782e-09	8.323113336558817e-10	1.5942446081285164e-32	3.275139851716565e-31	257.95412130739845	0.02303842148433841	2.898020451025624e-29	1.9105797912446454e-08	0.00435059011309834	3.6355812689773715e-08	1.1631792420892825e-09	9.021112811286734e-08	0.0	2.4468155987363107e-32	1.5597415437545923e-07	0.0	0.0	0.0	0.0	0.0005
23.762376237623762	1.9761355421897489	0.008915142189750699	8.37335384038649e-06	769.9952213795167	0.0047786204837683135	3.210166736599558e-05	309.9954518542298	2469.9996621689006	0.0003375732391023494	0.004548076649994577	0.004548145770036993	3.201487578753851e-10	4649.999999995886	4.114193157845477e-09	1.1778754370917356e-09	4.096025399734728e-10	6.799999834924677	1.0929669151982945e-11	4.0326834848362745e-28	1.4465291342071395e-26	19.99999973552207	3.6402293816152644e-26	5.777494979309844e-09	8.397969296120276e-10	1.6500039964901355e-32	3.564878386006542e-31	257.86584579538265	0.02351824730451613	3.094777255585354e-29	2.371129907267582e-08	0.004746449696359892	4.356341036904755e-08	1.4437737478825386e-09	9.362510747176172e-08	0.0	2.5987356139312966e-32	1.642355282305156e-07	0.0	0.0	0.0	0.0	0.0005
24.752475247524753	1.9756670251362545	0.00844662513625635	8.398702322032054e-06	769.9948050689102	0.005194931090375969	3.4799070668705496e-05	309.99505578432183	2469.9996473564725	0.0003523739540695543	0.004944132441226377	0.004944215678081418	3.784931067777141e-10	4649.999999994937	5.063237652624781e-09	1.4116504680624762e-09	4.943207341977093e-10	6.7999998266244175	1.335886196504687e-11	4.039847326419208e-28	1.448097188501565e-26	19.999999723781887	3.6091118046460295e-26	5.797375511748819e-09	8.471684820981635e-10	1.7042388138199068e-32	3.8639818578117414e-31	257.77760859737043	0.023971926554375647	3.291263298803693e-29	2.9172550984320962e-08	0.005160048782852214	5.180915858471559e-08	1.7765544935089204e-09	9.70451531124616e-08	0.0	2.7490354226039054e-32	1.725284164899892e-07	0.0	0.0	0.0	0.0	0.0005
25.742574257425744	1.9752232346394143	0.008002834639416017	8.422704625122122e-06	769.9943708683946	0.005629131606002027	3.7609149385359855e-05	309.99464270394685	2469.9996325155	0.0003672031783969058	0.00535719652183942	0.005357296053065238	4.445852473843144e-10	4649.999999993819	6.181468379016124e-09	1.6794781133048987e-09	5.91906622969914e-10	6.799999818294534	1.6205496831124538e-11	4.047470832341085e-28	1.4489995868055104e-26	19.999999712007163	3.6210930204182283e-26	5.816312574012197e-09	8.544305772814597e-10	1.7583862470147936e-32	4.17284267161035e-31	257.68940827215107	0.024400852049863395	3.487962969735849e-29	3.560518010726493e-08	0.005591422925390842	6.119077728128149e-08	2.1685821129814795e-09	1.0047105489635569e-07	0.0	2.8983014561936727e-32	1.8085103769241808e-07	0.0	0.0	0.0	0.0	0.0005
26.73267326732673	1.9748028555396928	0.0075824555396944585	8.44542758980122e-06	769.9939187448638	0.00608125513683833	4.05322024405851e-05	309.9942125817984	2469.9996176483887	0.0003820585071450218	0.00578729996130022	0.005787418201462387	5.191002646196724e-10	4649.99999999251	7.490883875355568e-09	1.984646080792966e-09	7.036571583606773e-10	6.799999809936673	1.9521930943968124e-11	4.047638411596283e-28	1.4486314560764133e-26	19.99999970019974	3.6245485027284067e-26	5.834358420337317e-09	8.615897999271226e-10	1.812925145769983e-32	4.4913869943115415e-31	257.6012434572826	0.024806341290451273	3.6849255497179734e-29	4.313502493575032e-08	0.006040604694235572	7.18106454322943e-08	2.6275422563659854e-09	1.0390256905839973e-07	0.0	3.04663616865909e-32	1.8920173934884447e-07	0.0	0.0	0.0	0.0	0.0005
27.722772277227723	1.9744046436654579	0.007184243665459336	8.466934930989755e-06	769.9934486680452	0.00655133195546994	4.356851240444868e-05	309.99376538926435	2469.9996027574252	0.00039693765603394926	0.006234471118787794	0.0062346107355178955	6.027433189573454e-10	4649.999999990986	9.015360961232923e-09	2.330607314175465e-09	8.309375537475813e-10	6.799999801552378	2.3364839470414663e-11	4.041811033511761e-28	1.447069664549034e-26	19.99999968836137	3.6083236462317074e-26	5.851556229903787e-09	8.686521702584084e-10	1.8670945108485832e-32	4.819424977578531e-31	257.5131128647054	0.0251896406700827	3.881726695309511e-29	5.189859195186444e-08	0.006507623826335381	8.377581296262817e-08	3.1617736588667312e-09	1.0733945028904728e-07	0.0	3.193841654971504e-32	1.9757897151901698e-07	0.0	0.0	0.0	0.0	0.0005
28.712871287128714	1.9740274218898022	0.006807021889803698	8.487287359356966e-06	769.992960610357	0.00703938964355562	4.67183463011308e-05	309.9933011002912	2469.999587844781	0.0004118384557696284	0.006698735778079042	0.006698899708628969	6.962497396463724e-10	4649.999999989221	1.0780736720539404e-08	2.7209807810278406e-09	9.751816499779724e-10	6.799999793143104	2.779539826387117e-11	4.03286319886643e-28	1.4427852266054484e-26	19.9999996764937	3.54343035615007e-26	5.86794511686294e-09	8.75621940319647e-10	1.919042069468563e-32	5.156620620626561e-31	257.4250152766277	0.025551929425906998	4.077942715172099e-29	6.204351206675439e-08	0.006992507366704554	9.719801020867323e-08	3.780296252267872e-09	1.1078145393038715e-07	0.0	3.33959905373343e-32	2.0598127651941936e-07	0.0	0.0	0.0	0.0	0.0005
29.7029702970297	1.9736700764288282	0.006449676428829465	8.506542712629968e-06	769.9924545467734	0.007545453227273061	4.998195638076437e-05	309.99281969125576	2469.9995729125176	0.00042675884660954815	0.007180117275798515	0.00718030874408919	8.00385118730627e-10	4649.999999987186	1.2814890710677708e-08	3.1595521791001066e-09	1.1378922418896208e-09	6.799999784710216	3.2879467406743315e-11	4.01891684269658e-28	1.4355414837013974e-26	19.999999664598317	3.506347554170277e-26	5.8835650858367376e-09	8.825028243780878e-10	1.9690954173533077e-32	5.502627471036177e-31	257.33694954166094	0.02589432334530303	4.273152889091212e-29	7.372899755864057e-08	0.0074952798026016116	1.1219365558253725e-07	4.492839319708033e-09	1.1422833040102042e-07	0.0	3.483517934117165e-32	2.1440728420322763e-07	0.0	0.0	0.0	0.0	0.0005
30.693069306930692	1.9733315533552784	0.006111153355279663	8.524756072134823e-06	769.9919304546943	0.008069545306364742	5.335958085170844e-05	309.99232114084214	2469.999557962591	0.00044169687315568355	0.00767863662354442	0.0076788591577081206	9.159453887835921e-10	4649.999999984853	1.5147827410570077e-08	3.6502745763921647e-09	1.320641373468592e-09	6.799999776254997	3.868777520927482e-11	3.997855445797781e-28	1.426679256154695e-26	19.999999652676713	3.482874183433953e-26	5.898456331693753e-09	8.892991922353143e-10	2.0178652931437468e-32	5.857191861617774e-31	257.2489145711793	0.026217878257341457	4.467133380822768e-29	8.712629957294919e-08	0.008015963191349326	1.2888386177914993e-07	5.309869698545795e-09	1.176798266012121e-07	0.0	3.625525411489949e-32	2.228557061239322e-07	0.0	0.0	0.0	0.0	0.0005
31.683168316831683	1.9730108553087295	0.005790455308730671	8.541979878977636e-06	769.9913883138234	0.008611686177244508	5.685144457901859e-05	309.9918054299252	2469.9995429968594	0.0004566506793651221	0.008194312624242384	0.00819457007465767	1.0437568915393737e-09	4649.999999982189	1.7811758898014944e-08	4.197268989580201e-09	1.5250706067041408e-09	6.799999767778659	4.5296102793099285e-11	3.9722467011314006e-28	1.4178410352810354e-26	19.99999964073031	3.46587694339351e-26	5.912656446025545e-09	8.960157900632388e-10	2.0664881816259597e-32	6.22017470327342e-31	257.1609093358814	0.026523593327469435	4.659763555354017e-29	1.0241916613373503e-07	0.008554577282250194	1.4739444047411797e-07	6.242620027431616e-09	1.2113569349759406e-07	0.0	3.76565910885095e-32	2.3132532724926675e-07	0.0	0.0	0.0	0.0	0.0005
