time	species_0	species_1	species_2	species_3	species_4	species_5	species_6	species_7	species_8	species_9	species_10	species_11	species_14	species_15	species_16	species_17	PIP3Active	PIP3Inactive	PDK1Inactive	PDK1Active	mTORC2Active	mTORC1Active	mTORC1Inactive	bRafMutated	PLX4032	Grb2Active	Grb2Inactive	freeFGFR	pFGFR	freeTNFR1	pTNFR1	freeTNFR2	pTNFR2	TRADD_TRAF2_TRAF5_RIP1_Active	TRADD_TRAF2_TRAF5_RIP1_Inactive	TRAF1_TRAF2_TRAF3_Active	TRAF1_TRAF2_TRAF3_Inactive	NIKActive	NIKInactive	IKKbeta_IKKalfa_IKKgamma_Active	IKKbeta_IKKalfa_IKKgamma_Inactive	TAB1_TAB2_TAB3_TAK1_Active	TAB1_TAB2_TAB3_TAK1_Inactive	Tpl2_NF_kB_Active	Tpl2_NF_kB_Inactive	bRafMutatedInactive	TRADD_TRAF2_TRAF5_RIP1_bRafINH_Active	TRADD_TRAF2_TRAF5_RIP1_bRafINH_Inactive	TAB1_TAB2_TAB3_TAK1_bRafINH_Inactive	TAB1_TAB2_TAB3_TAK1_bRafINH_Active	NIK_bRafINH_Active	NIK_bRafINH_Inactive	IKKbeta_IKKalfa_IKKgamma_bRafINH_Active	IKKbeta_IKKalfa_IKKgamma_bRafINH_Inactive	Tpl2_NF_kB_bRafINH_Active	Tpl2_NF_kB_bRafINH_Inactive	TRAF1_TRAF2_TRAF3_bRafINH_Active	TRAF1_TRAF2_TRAF3_bRafINH_Inactive	Tpl2_NF_kB_RasINH_Active	Tpl2_NF_kB_RasINH_Inactive	mTORC2Inactive	MAP3K8_inhibitor	MAP3K8_NF_kB_inhibited	species_25	species_30	PTENActive	HSP90_Cdc37Active	PHLPPActive	TCL1Active	CTMPActive	FGF	proFGFR	TNF	proTNFR1	proTNFR2
25.742574257425744	5.450971193684384e-12	1.0449970025843736e-15	1.0419486143374888e-11	-4.194861433748862e-13	6.848936002391731e-12	3.151063997608268e-12	-2.793349457279131e-11	3.793349457279131e-11	-6.112381223725992e-10	6.212381223725993e-10	-7.99151314230043e-09	7.970844010366968e-10	1.4470439291032993e-11	-4.470439291032993e-12	2.7219146014353628e-11	-1.7219146014353624e-11	6.793292448426834e-13	9.320670755157317e-12	9.631664727896021e-12	3.683352721039756e-13	1.1698511374299296e-11	1.779362101383431e-11	-7.793621013834308e-12	-8.097343859268107e-10	9.999130483233891e-10	1.1913317414006941e-11	-1.91331741400694e-12	1.0449970025843742e-15	5.4509711936843884e-12	1.0449970025843742e-15	5.4509711936843884e-12	1.0449970025843742e-15	5.4509711936843884e-12	5.5280082270099025e-12	4.4719917729900986e-12	5.5280082270099025e-12	4.4719917729900986e-12	4.50731646678359e-12	5.492683533216411e-12	1.0857991163003548e-11	-8.57991163003547e-13	4.50731646678359e-12	5.492683533216411e-12	7.277027556474964e-12	-1.9594048608874828e-12	9.097343859268107e-10	1.455296819824221e-09	-1.2907427094669637e-11	-1.7623611669026533e-11	1.4600148493198275e-09	1.4600148493198275e-09	-1.7623611669026533e-11	1.4526762010744229e-09	-1.0285696450774192e-11	1.4386255175848468e-09	3.740851024082339e-12	1.4339210003624118e-11	-9.839210003624117e-12	-2.2536772193996946e-12	4.503677219399694e-12	-1.698511374299253e-12	1.4317622412132818e-11	-4.31762241213282e-12	1e-08	5e-12	1e-11	1e-11	1e-11	1e-11	1e-11	1e-08	5e-12	1e-08	5e-12	5e-12
26.73267326732673	5.405993195843682e-12	1.0404992097347376e-15	1.0591131348048629e-11	-5.911313480486285e-13	7.139536943864266e-12	2.8604630561357336e-12	-2.9857077987952936e-11	3.9857077987952934e-11	-6.320815798385159e-10	6.420815798385159e-10	-8.44672134375248e-09	8.558025596767573e-10	1.4833543694197046e-11	-4.833543694197046e-12	2.8299474607703774e-11	-1.829947460770377e-11	7.312286636674651e-13	9.268771336332536e-12	9.60007540095984e-12	3.9992459904015455e-13	1.2678235094876076e-11	1.875969744053894e-11	-8.75969744053894e-12	-8.187146443996966e-10	9.999097041655017e-10	1.1493614070203217e-11	-1.4936140702032164e-12	1.0404992097347382e-15	5.405993195843686e-12	1.0404992097347382e-15	5.405993195843686e-12	1.0404992097347382e-15	5.405993195843686e-12	5.5136113636083905e-12	4.4863886363916105e-12	5.5136113636083905e-12	4.4863886363916105e-12	4.592064732829639e-12	5.407935267170362e-12	1.131329872849468e-11	-1.313298728494679e-12	4.592064732829639e-12	5.407935267170362e-12	7.69271945012847e-12	-1.964743994407717e-12	9.187146443996967e-10	1.5350419136565237e-09	-1.3354505359548352e-11	-1.8167724994879405e-11	1.5398569971158987e-09	1.5398569971158987e-09	-1.8167724994879405e-11	1.531881798681268e-09	-1.0193285161468844e-11	1.5177379581571419e-09	3.9263598597655555e-12	1.4791552740311787e-11	-1.0291552740311788e-11	-2.4398853185862097e-12	4.689885318586209e-12	-2.6782350948760294e-12	1.4727975168057856e-11	-4.727975168057858e-12	1e-08	5e-12	1e-11	1e-11	1e-11	1e-11	1e-11	1e-08	5e-12	1e-08	5e-12	5e-12
27.722772277227723	5.3530813587632076e-12	1.0352080174897885e-15	1.0766008014137793e-11	-7.660080141377907e-13	7.45009940001269e-12	2.5499005999873094e-12	-3.190478626847887e-11	4.190478626847886e-11	-6.521115356615623e-10	6.621115356615622e-10	-8.896961639008697e-09	9.135146322620354e-10	1.5214891289706507e-11	-5.214891289706512e-12	2.939771834615151e-11	-1.9397718346151502e-11	7.897140297492851e-13	9.210285970250714e-12	9.562715856918196e-12	4.3728414308180013e-13	1.3739480503451999e-11	1.9727169108725948e-11	-9.727169108725944e-12	-8.292901368306845e-10	9.999063600219464e-10	1.1302265417200082e-11	-1.3022654172000827e-12	1.035208017489789e-15	5.3530813587632124e-12	1.035208017489789e-15	5.3530813587632124e-12	1.035208017489789e-15	5.3530813587632124e-12	5.518616410931693e-12	4.481383589068308e-12	5.518616410931693e-12	4.481383589068308e-12	4.679869163468036e-12	5.320130836531965e-12	1.169564658817846e-11	-1.695646588178457e-12	4.679869163468036e-12	5.320130836531965e-12	8.047682399807258e-12	-1.996054489448405e-12	9.292901368306846e-10	1.6140083736967455e-09	-1.3815313666251089e-11	-1.8727439532036907e-11	1.6189223873851093e-09	1.6189223873851093e-09	-1.8727439532036907e-11	1.6103114922773523e-09	-1.0117329013971973e-11	1.5960651511682894e-09	4.104736578351749e-12	1.5255794715364324e-11	-1.0755794715364323e-11	-2.621758491891146e-12	4.871758491891146e-12	-3.739480503451959e-12	1.5051627622362267e-11	-5.051627622362273e-12	1e-08	5e-12	1e-11	1e-11	1e-11	1e-11	1e-11	1e-08	5e-12	1e-08	5e-12	5e-12
28.712871287128714	5.2935204608245195e-12	1.0292519057291609e-15	1.0941592978930954e-11	-9.415929789309526e-13	7.778452950192844e-12	2.2215470498071545e-12	-3.407093984621476e-11	4.407093984621475e-11	-6.713479011591957e-10	6.813479011591957e-10	-9.343328654785132e-09	9.704771175062603e-10	1.561162409542099e-11	-5.611624095420994e-12	3.051262546005675e-11	-2.051262546005674e-11	8.544023040279011e-13	9.1455976959721e-12	9.519962489369218e-12	4.800375106307776e-13	1.4878640046977614e-11	2.0697065337339885e-11	-1.0697065337339881e-11	-8.412029448369053e-10	9.999030158923415e-10	1.1314020302313732e-11	-1.3140203023137315e-12	1.0292519057291615e-15	5.293520460824523e-12	1.0292519057291615e-15	5.293520460824523e-12	1.0292519057291615e-15	5.293520460824523e-12	5.540499826359826e-12	4.459500173640175e-12	5.540499826359826e-12	4.459500173640175e-12	4.769735449991414e-12	5.230264550008587e-12	1.20114547481355e-11	-2.0114547481354975e-12	4.769735449991414e-12	5.230264550008587e-12	8.347710384556645e-12	-2.0502367498108205e-12	9.412029448369054e-10	1.6923623114595998e-09	-1.4288337957295016e-11	-1.930036150513476e-11	1.6973762512343785e-09	1.6973762512343783e-09	-1.930036150513476e-11	1.6881280402042179e-09	-1.005296139732538e-11	1.6737736950855097e-09	4.2770104256753316e-12	1.573062098930728e-11	-1.1230620989307278e-11	-2.8000755786578696e-12	5.050075578657869e-12	-4.878640046977571e-12	1.5297473349959693e-11	-5.2974733499597e-12	1e-08	5e-12	1e-11	1e-11	1e-11	1e-11	1e-11	1e-08	5e-12	1e-08	5e-12	5e-12
29.7029702970297	5.238026622790948e-12	1.0237025035568241e-15	1.1096840965896921e-11	-1.0968409658969207e-12	8.10649448023038e-12	1.8935055197696206e-12	-3.6308166396797625e-11	4.6308166396797616e-11	-6.899567532871715e-10	6.999567532871713e-10	-9.794952488730017e-09	1.0288294281139244e-09	1.599990416216916e-11	-5.999904162169164e-12	3.163375514902662e-11	-2.1633755149026607e-11	9.220986220149668e-13	9.077901377985033e-12	9.47495473411761e-12	5.250452658823857e-13	1.6065623731183707e-11	2.1677971502872348e-11	-1.1677971502872348e-11	-8.523018144919319e-10	9.998996717735067e-10	1.131826310073461e-11	-1.3182631007346106e-12	1.0237025035568245e-15	5.238026622790951e-12	1.0237025035568245e-15	5.238026622790951e-12	1.0237025035568245e-15	5.238026622790951e-12	5.558213164608064e-12	4.441786835391936e-12	5.558213164608064e-12	4.441786835391937e-12	4.853370230418342e-12	5.1466297695816585e-12	1.2314271401150562e-11	-2.31427140115056e-12	4.853370230418342e-12	5.1466297695816585e-12	8.641130010771316e-12	-2.1014375640306587e-12	9.523018144919318e-10	1.7714892351988144e-09	-1.4760949733429585e-11	-1.986652483577989e-11	1.7765967535838415e-09	1.7765967535838413e-09	-1.9866524835779893e-11	1.7666889824611802e-09	-9.959590726641817e-12	1.7522531597516167e-09	4.451766168428393e-12	1.6205063872765607e-11	-1.1705063872765605e-11	-2.98133274708049e-12	5.23133274708049e-12	-6.065623731183664e-12	1.5539692165953245e-11	-5.539692165953249e-12	1e-08	5e-12	1e-11	1e-11	1e-11	1e-11	1e-11	1e-08	5e-12	1e-08	5e-12	5e-12
30.693069306930692	5.186599844662495e-12	1.018559810972778e-15	1.1231751975035697e-11	-1.231751975035695e-12	8.434223990125288e-12	1.5657760098747116e-12	-3.861646592022747e-11	4.861646592022746e-11	-7.079380920454893e-10	7.179380920454892e-10	-1.0251833140843357e-08	1.0885715640850273e-09	1.6379731489951018e-11	-6.379731489951023e-12	3.27611074130611e-11	-2.2761107413061098e-11	9.928029837104821e-13	9.007197016289518e-12	9.427692591163371e-12	5.723074088366244e-13	1.730043155607027e-11	2.2669887605323334e-11	-1.266988760532333e-11	-8.625867457957641e-10	9.998963276654416e-10	1.1314993812462721e-11	-1.3149938124627201e-12	1.0185598109727785e-15	5.186599844662497e-12	1.0185598109727785e-15	5.186599844662497e-12	1.0185598109727785e-15	5.186599844662497e-12	5.5717564256764076e-12	4.4282435743235934e-12	5.5717564256764076e-12	4.4282435743235934e-12	4.930773504748821e-12	5.06922649525118e-12	1.2604096547223646e-11	-2.604096547223644e-12	4.930773504748821e-12	5.06922649525118e-12	8.927941278451272e-12	-2.14965693210792e-12	9.62586745795764e-10	1.8513891449143884e-09	-1.5233148994654785e-11	-2.0425929523972305e-11	1.856583894433499e-09	1.8565838944334988e-09	-2.0425929523972305e-11	1.8459943190482385e-09	-9.837217001921282e-12	1.8315035451666112e-09	4.629003806610929e-12	1.6679123365739306e-11	-1.2179123365739302e-11	-3.165529997159008e-12	5.4155299971590074e-12	-7.300431556070228e-12	1.5778284070342913e-11	-5.77828407034292e-12	1e-08	5e-12	1e-11	1e-11	1e-11	1e-11	1e-11	1e-08	5e-12	1e-08	5e-12	5e-12
31.683168316831683	5.13924012643916e-12	1.0138238279770229e-15	1.1346326006347279e-11	-1.3463260063472768e-12	8.761641479877576e-12	1.2383585201224228e-12	-4.0995838416504304e-11	5.0995838416504295e-11	-7.252919174341495e-10	7.352919174341495e-10	-1.0713970611125149e-08	1.14970352541957e-09	1.6751106078766567e-11	-6.751106078766572e-12	3.3894682252160226e-11	-2.389468225216022e-11	1.0665153891144473e-12	8.933484610885553e-12	9.378176060506502e-12	6.218239394934936e-13	1.858306352163732e-11	2.3672813644692852e-11	-1.3672813644692845e-11	-8.720577387484018e-10	9.998929835681465e-10	1.1304212437498061e-11	-1.3042124374980596e-12	1.013823827977023e-15	5.139240126439161e-12	1.013823827977023e-15	5.139240126439161e-12	1.013823827977023e-15	5.139240126439161e-12	5.581129609564855e-12	4.418870390435146e-12	5.581129609564855e-12	4.418870390435146e-12	5.00194527298285e-12	4.9980547270171514e-12	1.2880930186354752e-11	-2.88093018635475e-12	5.00194527298285e-12	4.9980547270171514e-12	9.20814418759651e-12	-2.194894854042604e-12	9.720577387484018e-10	1.932062040606323e-09	-1.570493574097063e-11	-2.0978575569711993e-11	1.9373376737833513e-09	1.9373376737833513e-09	-2.0978575569711993e-11	1.926044049965394e-09	-9.685840223163775e-12	1.9115248513304935e-09	4.808723340222942e-12	1.715279946822837e-11	-1.2652799468228374e-11	-3.352667328893423e-12	5.602667328893423e-12	-8.583063521637273e-12	1.6013249063128708e-11	-6.013249063128714e-12	1e-08	5e-12	1e-11	1e-11	1e-11	1e-11	1e-11	1e-08	5e-12	1e-08	5e-12	5e-12
32.67326732673267	5.095947468120942e-12	1.0094945545695582e-15	1.1440563059831665e-11	-1.4405630598316646e-12	9.088746949487242e-12	9.112530505127574e-13	-4.344628388562811e-11	5.34462838856281e-11	-7.420182294531519e-10	7.520182294531518e-10	-1.1181364899575395e-08	1.212225312117551e-09	1.7114027928615804e-11	-7.1140279286158065e-12	3.503447966632397e-11	-2.5034479666323963e-11	1.1432358382268622e-12	8.856764161773138e-12	9.326405142147e-12	6.735948578529935e-13	1.9913519627884835e-11	2.4686749620980885e-11	-1.4686749620980884e-11	-8.807147933498453e-10	9.998896394816214e-10	1.128591897584063e-11	-1.2859189758406292e-12	1.0094945545695586e-15	5.095947468120943e-12	1.0094945545695586e-15	5.095947468120943e-12	1.0094945545695586e-15	5.095947468120943e-12	5.586332716273407e-12	4.413667283726594e-12	5.586332716273407e-12	4.413667283726594e-12	5.066885535120428e-12	4.933114464879573e-12	1.3144772318543878e-11	-3.1447723185438766e-12	5.066885535120428e-12	4.933114464879573e-12	9.481738738207033e-12	-2.2371513298347103e-12	9.807147933498454e-10	2.0135079222746175e-09	-1.6176309972377113e-11	-2.1524462972998962e-11	2.0188580916333977e-09	2.0188580916333973e-09	-2.1524462972998962e-11	2.0068381752126453e-09	-9.505460390369299e-12	1.992317078243263e-09	4.990924769264432e-12	1.7626092180232817e-11	-1.3126092180232817e-11	-3.5427447422837355e-12	5.792744742283735e-12	-9.913519627884789e-12	1.6244587144310623e-11	-6.24458714431063e-12	1e-08	5e-12	1e-11	1e-11	1e-11	1e-11	1e-11	1e-08	5e-12	1e-08	5e-12	5e-12
33.663366336633665	5.0567218697078416e-12	1.0055719907503845e-15	1.1514463135488861e-11	-1.5144631354888596e-12	9.415540398954284e-12	5.844596010457145e-13	-4.5967802327598906e-11	5.596780232759889e-11	-7.581170281024965e-10	7.681170281024965e-10	-1.1654016006194092e-08	1.2761369241789713e-09	1.7468497039498728e-11	-7.46849703949873e-12	3.618049965555234e-11	-2.6180499655552336e-11	1.222964331047727e-12	8.777035668952274e-12	9.272379836084872e-12	7.276201639151237e-13	2.1291799874812832e-11	2.5711695534187453e-11	-1.571169553418745e-11	-8.885579096000943e-10	9.998862954058662e-10	1.126011342749043e-11	-1.2601134274904295e-12	1.0055719907503847e-15	5.056721869707842e-12	1.0055719907503847e-15	5.056721869707842e-12	1.0055719907503847e-15	5.056721869707842e-12	5.587365745802065e-12	4.412634254197936e-12	5.587365745802065e-12	4.412634254197936e-12	5.1255942911615564e-12	4.874405708838444e-12	1.3395622943791028e-11	-3.3956229437910257e-12	5.1255942911615564e-12	4.874405708838444e-12	9.748724930282838e-12	-2.2764263594842398e-12	9.885579096000945e-10	2.0957267899192723e-09	-1.6647271688874237e-11	-2.2063591733833214e-11	2.1011451479836385e-09	2.1011451479836385e-09	-2.2063591733833214e-11	2.0883766947899934e-09	-9.296077503537852e-12	2.07388022590492e-09	5.175608093735399e-12	1.8099001501752634e-11	-1.3599001501752633e-11	-3.735762237329945e-12	5.985762237329945e-12	-1.1291799874812782e-11	1.647229831388866e-11	-6.472298313888668e-12	1e-08	5e-12	1e-11	1e-11	1e-11	1e-11	1e-11	1e-08	5e-12	1e-08	5e-12	5e-12
34.65346534653465	5.021563331199859e-12	1.0020561365195014e-15	1.1568026233318862e-11	-1.5680262333188613e-12	9.742021828278708e-12	2.5797817172129136e-13	-4.8560393742416693e-11	5.856039374241669e-11	-7.735883133821836e-10	7.835883133821835e-10	-1.2131923930981249e-08	1.3414383616038317e-09	1.7814513411415343e-11	-7.814513411415346e-12	3.7332742219845344e-11	-2.733274221984534e-11	1.305700867577042e-12	8.69429913242296e-12	9.21610014232011e-12	7.83899857679885e-13	2.2717904262421313e-11	2.6747651384312548e-11	-1.6747651384312547e-11	-8.955870874991493e-10	9.99882951340881e-10	1.122679579244746e-11	-1.2267957924474593e-12	1.0020561365195016e-15	5.02156333119986e-12	1.0020561365195016e-15	5.02156333119986e-12	1.0020561365195016e-15	5.02156333119986e-12	5.5842286981508264e-12	4.415771301849175e-12	5.5842286981508264e-12	4.415771301849175e-12	5.178071541106236e-12	4.821928458893765e-12	1.36334820620962e-11	-3.6334820620961977e-12	5.178071541106236e-12	4.821928458893765e-12	1.0009102763823933e-11	-2.312719942991192e-12	9.955870874991492e-10	2.1787186435402878e-09	-1.7117820890462004e-11	-2.259596185221475e-11	2.1841988428340744e-09	2.1841988428340744e-09	-2.2595961852214745e-11	2.1706596086974384e-09	-9.05769156266943e-12	2.1562142943154644e-09	5.362773313635844e-12	1.8571527432787827e-11	-1.4071527432787826e-11	-3.931719814032053e-12	6.1817198140320535e-12	-1.2717904262421263e-11	1.6696382571862822e-11	-6.696382571862829e-12	1e-08	5e-12	1e-11	1e-11	1e-11	1e-11	1e-11	1e-08	5e-12	1e-08	5e-12	5e-12
35.64356435643565	4.990471852596995e-12	9.98946991876909e-16	1.1601252353321671e-11	-1.6012523533216696e-12	1.0068191237460504e-11	-6.819123746050722e-14	-5.122405813008145e-11	6.122405813008144e-11	-7.884320852922127e-10	7.984320852922127e-10	-1.2615088673936853e-08	1.4081296243921303e-09	1.8152077044365645e-11	-8.152077044365647e-12	3.849120735920297e-11	-2.8491207359202963e-11	1.3914454478148066e-12	8.608554552185194e-12	9.157566060852719e-12	8.424339391472766e-13	2.4191832790710262e-11	2.7794617171356165e-11	-1.7794617171356164e-11	-9.018023270470096e-10	9.998796072866658e-10	1.118596607071172e-11	-1.18596607071172e-12	9.989469918769093e-16	4.990471852596995e-12	9.989469918769093e-16	4.990471852596995e-12	9.989469918769093e-16	4.990471852596995e-12	5.5769215733196926e-12	4.4230784266803084e-12	5.5769215733196926e-12	4.4230784266803084e-12	5.2243172849544645e-12	4.7756827150455365e-12	1.3858349673459393e-11	-3.8583496734593905e-12	5.2243172849544645e-12	4.7756827150455365e-12	1.0262872238830308e-11	-2.346032080355567e-12	1.0018023270470097e-09	2.2624834831376628e-09	-1.7587957577140403e-11	-2.3121573328143557e-11	2.2680191761847046e-09	2.2680191761847046e-09	-2.3121573328143554e-11	2.2536869169349793e-09	-8.790302567764041e-12	2.239319283474896e-09	5.552420428965764e-12	1.904366997333839e-11	-1.4543669973338388e-11	-4.1306174723900575e-12	6.380617472390058e-12	-1.4191832790710212e-11	1.6916839918233106e-11	-6.916839918233113e-12	1e-08	5e-12	1e-11	1e-11	1e-11	1e-11	1e-11	1e-08	5e-12	1e-08	5e-12	5e-12
36.633663366336634	4.963447433899248e-12	9.962445568226077e-16	1.1614141495497286e-11	-1.6141414954972846e-12	1.0394048626499684e-11	-3.9404862649968566e-13	-5.3958795490593205e-11	6.39587954905932e-11	-8.026483438325843e-10	8.126483438325842e-10	-1.3103510235060916e-08	1.476210712543869e-09	1.8481187938349636e-11	-8.481187938349641e-12	3.9655895073625224e-11	-2.965589507362522e-11	1.480198071761021e-12	8.519801928238979e-12	9.096777591682696e-12	9.032224083172992e-13	2.5713585459679694e-11	2.8852592895318316e-11	-1.8852592895318312e-11	-9.072036282436758e-10	9.998762632432204e-10	1.113762426228321e-11	-1.1376242622832104e-12	9.962445568226077e-16	4.963447433899248e-12	9.962445568226077e-16	4.963447433899248e-12	9.962445568226077e-16	4.963447433899248e-12	5.565444371308663e-12	4.434555628691338e-12	5.565444371308663e-12	4.434555628691338e-12	5.264331522706244e-12	4.735668477293757e-12	1.4070225777880608e-11	-4.070225777880605e-12	5.264331522706244e-12	4.735668477293757e-12	1.051003335530197e-11	-2.3763627715773643e-12	1.007203628243676e-09	2.3470213087113985e-09	-1.8057681748909448e-11	-2.364042616161965e-11	2.3526061480355294e-09	2.3526061480355294e-09	-2.364042616161965e-11	2.3374586195026175e-09	-8.493910518821677e-12	2.3231951933832157e-09	5.7445494397251626e-12	1.9515429123404328e-11	-1.5015429123404327e-11	-4.332455212403962e-12	6.5824552124039605e-12	-1.5713585459679645e-11	1.7133670352999513e-11	-7.133670352999519e-12	1e-08	5e-12	1e-11	1e-11	1e-11	1e-11	1e-11	1e-08	5e-12	1e-08	5e-12	5e-12
37.62376237623762	4.9404900751066196e-12	9.939488313565967e-16	1.1606693659845706e-11	-1.6066936598457062e-12	1.0719593995396239e-11	-7.195939953962396e-13	-5.676460582395192e-11	6.676460582395192e-11	-8.162370890032981e-10	8.262370890032979e-10	-1.359718861435343e-08	1.545681626059046e-09	1.8801846093367315e-11	-8.801846093367319e-12	4.08268053631121e-11	-3.0826805363112096e-11	1.571958739415685e-12	8.428041260584316e-12	9.033734734810044e-12	9.66265265189952e-13	2.7283162269329592e-11	2.992157855619898e-11	-1.9921578556198978e-11	-9.117909910891476e-10	9.99872919210545e-10	1.1081770367161931e-11	-1.0817703671619313e-12	9.939488313565967e-16	4.940490075106619e-12	9.939488313565967e-16	4.940490075106619e-12	9.939488313565967e-16	4.940490075106619e-12	5.549797092117739e-12	4.450202907882262e-12	5.549797092117739e-12	4.450202907882262e-12	5.298114254361572e-12	4.701885745638429e-12	1.4269110375359844e-11	-4.269110375359841e-12	5.298114254361572e-12	4.701885745638429e-12	1.0750586113238913e-11	-2.403712016656585e-12	1.0117909910891476e-09	2.4323321202614937e-09	-1.8526993405769128e-11	-2.4152520352643018e-11	2.4379597583865485e-09	2.4379597583865485e-09	-2.4152520352643014e-11	2.4219747164003515e-09	-8.168515415842346e-12	2.407842024040422e-09	5.939160345914037e-12	1.998680488298564e-11	-1.5486804882985635e-11	-4.53723303407376e-12	6.78723303407376e-12	-1.7283162269329543e-11	1.734687387616204e-11	-7.346873876162047e-12	1e-08	5e-12	1e-11	1e-11	1e-11	1e-11	1e-11	1e-08	5e-12	1e-08	5e-12	5e-12
38.613861386138616	4.9215997762191085e-12	9.920598154788767e-16	1.1578908846366936e-11	-1.5789088463669348e-12	1.104482734415017e-11	-1.0448273441501716e-12	-5.964148913015762e-11	6.964148913015761e-11	-8.291983208043539e-10	8.391983208043539e-10	-1.4096123811814395e-08	1.616542364937662e-09	1.9114051509418684e-11	-9.114051509418688e-12	4.20039382276636e-11	-3.20039382276636e-11	1.6667274507787987e-12	8.333272549221202e-12	8.968437490234762e-12	1.0315625097652352e-12	2.890056321965997e-11	3.100157415399818e-11	-2.1001574153998172e-11	-9.155644155834251e-10	9.998695751886396e-10	1.1018404385347881e-11	-1.0184043853478827e-12	9.920598154788767e-16	4.921599776219108e-12	9.920598154788767e-16	4.921599776219108e-12	9.920598154788767e-16	4.921599776219108e-12	5.529979735746919e-12	4.470020264253082e-12	5.529979735746919e-12	4.470020264253082e-12	5.325665479920451e-12	4.67433452007955e-12	1.4455003465897102e-11	-4.455003465897099e-12	5.325665479920451e-12	4.67433452007955e-12	1.0984530512641142e-11	-2.428079815593228e-12	1.015564415583425e-09	2.5184159177879487e-09	-1.8995892547719448e-11	-2.4657855901213663e-11	2.524080007237762e-09	2.524080007237762e-09	-2.4657855901213663e-11	2.507235207628182e-09	-7.814117258826042e-12	2.493259775446516e-09	6.136253147532388e-12	2.0457797252082317e-11	-1.5957797252082316e-11	-4.7449509373994556e-12	6.994950937399456e-12	-1.890056321965992e-11	1.755645048772069e-11	-7.556450487720697e-12	1e-08	5e-12	1e-11	1e-11	1e-11	1e-11	1e-11	1e-08	5e-12	1e-08	5e-12	5e-12
39.603960396039604	4.906776537236715e-12	9.905775091894475e-16	1.153078705506097e-11	-1.5307870550609698e-12	1.1369748672761483e-11	-1.3697486727614838e-12	-6.258944540921033e-11	7.258944540921032e-11	-8.415320392357522e-10	8.515320392357522e-10	-1.4600315827443818e-08	1.6887929291797182e-09	1.941780418650374e-11	-9.417804186503747e-12	4.318729366727974e-11	-3.3187293667279736e-11	1.7645042058503633e-12	8.235495794149637e-12	8.900885857956846e-12	1.0991141420431497e-12	3.0565788310670836e-11	3.209257968871591e-11	-2.2092579688715904e-11	-9.185239017265081e-10	9.99866231177504e-10	1.0947526316841063e-11	-9.475263168410636e-13	9.905775091894475e-16	4.906776537236714e-12	9.905775091894475e-16	4.906776537236714e-12	9.905775091894475e-16	4.906776537236714e-12	5.505992302196205e-12	4.494007697803797e-12	5.505992302196205e-12	4.494007697803797e-12	5.3469851993828805e-12	4.6530148006171205e-12	1.4627905049492382e-11	-4.6279050494923795e-12	5.3469851993828805e-12	4.6530148006171205e-12	1.1211866553508655e-11	-2.4494661683872943e-12	1.0185239017265082e-09	2.605272701290765e-09	-1.946437917476041e-11	-2.51564328073316e-11	2.6109668945891705e-09	2.6109668945891705e-09	-2.5156432807331595e-11	2.5932400931861097e-09	-7.430716047772763e-12	2.5794484476014977e-09	6.335827844580217e-12	2.0928406230694375e-11	-1.6428406230694374e-11	-4.955608922381052e-12	7.205608922381052e-12	-2.056578831067079e-11	1.7762400187675466e-11	-7.76240018767547e-12	1e-08	5e-12	1e-11	1e-11	1e-11	1e-11	1e-11	1e-08	5e-12	1e-08	5e-12	5e-12
40.59405940594059	4.89602035815944e-12	9.89501912488309e-16	1.1462328285927813e-11	-1.4623282859278117e-12	1.169435798123017e-11	-1.694357981230171e-12	-6.560847466111e-11	7.560847466110999e-11	-8.532382442974927e-10	8.632382442974926e-10	-1.5109764661241692e-08	1.7624333187852127e-09	1.971310412462249e-11	-9.713104124622493e-12	4.437687168196049e-11	-3.437687168196049e-11	1.8652890046303764e-12	8.134710995369625e-12	8.831079837976301e-12	1.1689201620236941e-12	3.227883754236217e-11	3.3194595160352154e-11	-2.319459516035215e-11	-9.20669449518397e-10	9.998628871771384e-10	1.0869136161641474e-11	-8.691361616414753e-13	9.895019124883087e-16	4.8960203581594386e-12	9.895019124883087e-16	4.8960203581594386e-12	9.895019124883087e-16	4.8960203581594386e-12	5.4778347914655946e-12	4.5221652085344064e-12	5.4778347914655946e-12	4.5221652085344064e-12	5.36207341274886e-12	4.637926587251141e-12	1.4787815126145683e-11	-4.787815126145681e-12	5.36207341274886e-12	4.637926587251141e-12	1.1432594235841453e-11	-2.467871075038783e-12	1.020669449518397e-09	2.6929024707699402e-09	-1.993245328689201e-11	-2.564825107099681e-11	2.6986204204407733e-09	2.6986204204407733e-09	-2.5648251070996804e-11	2.6799893730741335e-09	-7.018311782682518e-12	2.6664080405053665e-09	6.537884437057523e-12	2.13986318188218e-11	-1.68986318188218e-11	-5.1692069890185435e-12	7.419206989018542e-12	-2.2278837542362117e-11	1.796472297602636e-11	-7.964722976026364e-12	1e-08	5e-12	1e-11	1e-11	1e-11	1e-11	1e-11	1e-08	5e-12	1e-08	5e-12	5e-12
