time	NatP	MisP	Ub	E1	E2	E3	DUB	Proteasome	ROS	E1_Ub	E2_Ub	E3_MisP	MisP_Ub	MisP_Ub2	MisP_Ub3	MisP_Ub4	MisP_Ub5	MisP_Ub6	MisP_Ub7	MisP_Ub8	MisP_Ub4_Proteasome	MisP_Ub5_Proteasome	MisP_Ub6_Proteasome	MisP_Ub7_Proteasome	MisP_Ub8_Proteasome	degUb4	degUb5	degUb6	degUb7	degUb8	totMisP	refNatP	AggP	SeqAggP	AggP_Proteasome	ATP	ADP	AMP	Source
11.881188118811881	500.0000028040864	0.11761841323329573	442.08811353477955	65.3581004028779	76.73011257490488	99.99888024047247	200.0	99.99999999889	10.0	34.64189959712206	23.26988742509506	0.0011197595275623288	4.91563687004827e-05	1.6336145826201396e-05	4.2932150954005145e-06	9.249951534770872e-07	1.6833566106799067e-07	2.645820038274109e-08	3.6550630757741655e-09	5.054858815936844e-10	9.56432435001642e-10	1.445634078426442e-10	1.9386164072074107e-11	2.3320714646802213e-12	2.8179701173161223e-13	0.0	0.0	0.0	0.0	0.0	0.11881188141060282	2.8043089158169436e-06	-3.204659359082762e-09	-1.3008542788568686e-11	-1.3008542788541074e-11	10000.0	1000.0	1000.0	1.0
12.871287128712872	500.0000032890445	0.1273131405270242	438.3234140450892	64.22275737938935	74.10080610642464	99.99870377417454	200.0	99.99999999715106	10.0	35.7772426206106	25.899193893575333	0.0012962258254917345	6.466676222213656e-05	2.5135640075756004e-05	7.84702924990812e-06	2.0259873377275296e-06	4.4417962304681647e-07	8.439278548922482e-08	1.4125278140272041e-08	2.434114508809831e-09	2.3559760790935998e-09	4.2843623703456787e-10	6.934660772641431e-11	1.0092191672177153e-11	1.5126242407777033e-12	0.0	0.0	0.0	0.0	0.0	0.12871287156987737	3.289327269778249e-06	-3.7301020068331426e-09	-1.6438680492434326e-11	-1.643868049234212e-11	10000.0	1000.0	1000.0	1.0
13.861386138613861	500.0000038123553	0.13699159454929974	434.65347577725896	63.16946426289534	71.484230059977	99.9985190458564	200.0	99.99999999337204	10.0	36.83053573710461	28.515769940022956	0.0014809541436442137	8.22314682133076e-05	3.659837509107584e-05	1.3298948061762348e-05	4.035051950662305e-06	1.0458090482855558e-06	2.3580333946583588e-07	4.6960084348920894e-08	9.935989245944072e-09	5.258580737083651e-09	1.1289696710815896e-09	2.165081984939185e-10	3.743057236394818e-11	6.8528223414735224e-12	0.0	0.0	0.0	0.0	0.0	0.13861386173913495	3.8127083480495893e-06	-4.290325846087263e-09	-2.0406362241118286e-11	-2.0406362240845446e-11	10000.0	1000.0	1000.0	1.0
14.85148514851485	500.00000437395374	0.14665380813082352	431.0722574122343	62.18204407601168	68.89052543077402	99.99832722166526	200.0	99.99999998581491	10.0	37.81795592398827	31.10947456922591	0.0016727783348061867	0.00010157817420048539	5.0812575145889574e-05	2.110888756514597e-05	7.398359733990391e-06	2.229606947681864e-06	5.870582726865168e-07	1.369277304890599e-07	3.5134496659941105e-08	1.0774972798654452e-08	2.6862851640992467e-09	6.005785215720104e-10	1.2139559911148643e-10	2.679477435888695e-11	0.0	0.0	0.0	0.0	0.0	0.1485148519191343	4.3743877673150295e-06	-4.884300260212691e-09	-2.494551394955997e-11	-2.494551394882974e-11	10000.0	1000.0	1000.0	1.0
15.841584158415841	500.0000049737748	0.15629981323559744	427.57473532699913	61.24728883237153	66.32788288730617	99.99812946346125	200.0	99.99999997175352	10.0	38.75271116762842	33.672117112693776	0.0018705365388176508	0.00012239667828359984	6.77019598600128e-05	3.1643432222824394e-05	1.261649290362864e-05	4.3564505858880305e-06	1.3205552717905818e-06	3.557680587835342e-07	1.0956358198882542e-07	2.0487238150606852e-08	5.845229257678154e-09	1.501935895069394e-09	3.5002314765573677e-10	9.211235750388878e-11	0.0	0.0	0.0	0.0	0.0	0.15841584211063298	4.974301272589098e-06	-5.511002903989281e-09	-3.0089045254853346e-11	-3.0089045253059967e-11	10000.0	1000.0	1000.0	1.0
16.831683168316832	500.00000561175347	0.16592964091860055	424.1567108703182	60.35440197320304	63.80290766613021	99.99792691277165	200.0	99.99999994718667	10.0	39.64559802679691	36.19709233386974	0.0020730872284215104	0.00014436784231595335	8.704270318054805e-05	4.511995513089592e-05	2.018438984276911e-05	7.880787538075523e-06	2.7153745719738965e-06	8.345802616781327e-07	3.0578291541527343e-07	3.6474137054406654e-08	1.1755136829349356e-08	3.4276104747873526e-09	9.096164765172704e-10	2.8268719800345486e-10	0.0	0.0	0.0	0.0	0.0	0.1683168323143872	5.612384733680542e-06	-6.169419193804067e-09	-3.5868857457511465e-11	-3.586885745342468e-11	10000.0	1000.0	1000.0	1.0
17.821782178217823	500.00000628782516	0.17554332133815065	420.8146555255861	59.494548251618596	61.32091487881012	99.997720676369	200.0	99.99999990657396	10.0	40.505451748381354	38.679085121189836	0.0022793236310859424	0.00016718634899186153	0.00010849864609042354	6.157451208463926e-05	3.052095780758908e-05	1.3313722966973127e-05	5.1545250242805615e-06	1.787379006299808e-06	7.733138105171757e-07	6.127081476777706e-08	2.204600729925295e-08	7.211816459197432e-09	2.155243718320033e-09	7.844558798265088e-10	0.0	0.0	0.0	0.0	0.0	0.17821782253115195	6.2885741416008804e-06	-6.858541755502983e-09	-4.231585093577754e-11	-4.231585092705768e-11	10000.0	1000.0	1000.0	1.0
18.81188118811881	500.00000700192504	0.18514088380862265	417.5455862542917	58.66049064495426	58.88616793267684	99.99751181365274	200.0	99.99999984262733	10.0	41.33950935504569	41.113832067323116	0.0024881863473687434	0.00019057591743370614	0.00013166563846132124	8.085919918326512e-05	4.390437456131022e-05	2.116334057416447e-05	9.110199319361139e-06	3.5281260800279405e-06	1.7909349626015586e-06	9.776053257779399e-08	3.885633829448021e-08	1.4113293943825255e-08	4.70206210078677e-09	1.9898610953822356e-09	0.0	0.0	0.0	0.0	0.0	0.18811881276168088	7.002805605106911e-06	-7.577369844340278e-09	-4.9459931998267686e-11	-4.9459931980715456e-11	10000.0	1000.0	1000.0	1.0
19.801980198019802	500.00000775398877	0.194722356878242	414.34696490607024	57.84629751605559	56.50207071725286	99.99730132593953	200.0	99.99999974618129	10.0	42.15370248394436	43.497929282747094	0.002698674060552924	0.0002142972764068843	0.00015611592087034983	0.00010266697552453291	6.0428021234590615e-05	3.18633754355979e-05	1.5103430851759747e-05	6.47201660002102e-06	3.8330388039542764e-06	1.49011767013412e-07	6.479510283658055e-08	2.5885406302862146e-08	9.526511970367316e-09	4.657205579042471e-09	0.0	0.0	0.0	0.0	0.0	0.19801980300672634	7.755015347506519e-06	-8.32490875076855e-09	-5.733001915421317e-11	-5.733001912066816e-11	10000.0	1000.0	1000.0	1.0
20.792079207920793	500.00000854395176	0.204287768418426	411.21661684477584	57.04710634899739	54.17132236784879	99.99709014770328	200.0	99.99999960615342	10.0	42.95289365100256	45.82867763215117	0.0029098522968233893	0.00023815025244309967	0.0001814355932872307	0.00012657592272338262	7.998624326112253e-05	4.57060848404214e-05	2.3642223235324575e-05	1.111375866415521e-05	7.641885295124146e-06	2.1808621576723868e-07	1.0283404416331234e-07	4.479506533956742e-08	1.805799895933746e-08	1.0139166764714283e-08	0.0	0.0	0.0	0.0	0.0	0.20792079326703952	8.545139703799463e-06	-9.100169204764775e-09	-6.595404879363994e-11	-6.59540487324354e-11	10000.0	1000.0	1000.0	1.0
21.78217821782178	500.00000937174985	0.21383714571438264	408.15266493964987	56.258932975958245	51.896041830937975	99.99687913974914	200.0	99.99999940959324	10.0	43.741067024041705	48.10395816906198	0.003120860250958546	0.00026197177749449967	0.0002072513339442292	0.00015210204414467122	0.00010229109113707908	6.279477932269081e-05	3.514971984579987e-05	1.7981199945578265e-05	1.4292140768565236e-05	3.0784839443464335e-07	1.5614236504966847e-07	7.357444990494044e-08	3.223706787108192e-08	2.0679799902551268e-08	0.0	0.0	0.0	0.0	0.0	0.21782178354337026	9.373115118177228e-06	-9.902166790071687e-09	-7.535898028180828e-11	-7.535898017468788e-11	10000.0	1000.0	1000.0	1.0
22.77227722772277	500.0000102373188	0.22337051555029977	405.1534758653861	55.47851735847977	49.67786811296004	99.99666908426094	200.0	99.99999914180603	10.0	44.52148264152018	50.322131887039916	0.0033309157391330025	0.00028563158111870297	0.00023324556498155994	0.00017875014614405512	0.0001269137702963447	8.302622019265407e-05	4.989821376250221e-05	2.757023852780888e-05	2.5231456513925095e-05	4.2080478868210363e-07	2.2788887072818969e-07	1.153033733747274e-07	5.451817515806893e-08	3.976427274511976e-08	0.0	0.0	0.0	0.0	0.0	0.22772277383646708	1.0238878141872646e-05	-1.0729921378233689e-08	-8.557080048274208e-11	-8.557080030214773e-11	10000.0	1000.0	1000.0	1.0
23.762376237623762	500.00001114059455	0.23288790428567255	402.217616282465	54.70319873479804	47.51804098495142	99.9964606816214	200.0	99.99999878653152	10.0	45.29680126520191	52.48195901504854	0.0035393183786742444	0.00030902699709613066	0.0002591615113241195	0.00020605515591052266	0.00015333993014752663	0.00010610511229289829	6.796402471657265e-05	4.027362680954943e-05	4.228274535939804e-05	5.589917621330787e-07	3.2104284076815994e-07	1.7323580136863151e-07	8.780453800942642e-08	7.249007130273008e-08	0.0	0.0	0.0	0.0	0.0	0.23762376414707734	1.1142365431329988e-05	-1.1582456590710529e-08	-9.661452773568083e-11	-9.661452744132646e-11	10000.0	1000.0	1000.0	1.0
24.752475247524753	500.000012081513	0.24238933792172987	399.3438169704763	53.93081437608827	45.41746599727641	99.99625454887658	200.0	99.99999832615488	10.0	46.06918562391168	54.58253400272355	0.003745451123479623	0.0003320778660656153	0.0002848008058550204	0.00023361001978828468	0.00018102694578921226	0.00013158514729040755	8.921286835389243e-05	5.6319340748527004e-05	6.76003212072763e-05	7.239199599495977e-07	4.382031672233214e-07	2.5059651070208176e-07	1.3531682318794694e-07	1.2591708675753073e-07	0.0	0.0	0.0	0.0	0.0	0.24752475447594702	1.2083513746658024e-05	-1.24587992957775e-08	-1.08514215315289e-10	-1.0851421484994456e-10	10000.0	1000.0	1000.0	1.0
25.742574257425744	500.00001306001036	0.2518748421584981	396.5309433512798	53.15961725236965	43.37676697325264	99.99605121968622	200.0	99.99999774192942	10.0	46.8403827476303	56.623233026747315	0.003948780313814661	0.00035472208071125574	0.00031001658021599334	0.00026107993694441496	0.00020945353225300056	0.00015892580741765482	0.0001133172266263675	7.573217578867891e-05	0.00010358176095001453	9.165718615412137e-07	5.814766100523023e-07	3.503793491773393e-07	2.0041248395622517e-07	2.0935147554448303e-07	0.0	0.0	0.0	0.0	0.0	0.2574257448238209	1.3062259950326438e-05	-1.3357979145106153e-08	-1.2129295441471017e-10	-1.212929536991298e-10	10000.0	1000.0	1000.0	1.0
26.73267326732673	500.0000140760228	0.2613444424436878	393.7779712253756	52.388209047709296	41.396328400769605	99.99585114560402	200.0	99.99999701419478	10.0	47.611790952290654	58.60367159923035	0.004148854395997554	0.0003769119948189474	0.00033470455510522195	0.0002882049862080833	0.00023815572316776752	0.00018755276812028416	0.0001398000594472978	9.832663228619591e-05	0.00015274624943843225	1.1374420861482252e-06	7.524151514467625e-07	4.751764813310827e-07	2.863827898034216e-07	3.3452359756091695e-07	0.0	0.0	0.0	0.0	0.0	0.2673267351914426	1.4078541006072784e-05	-1.4279028153985311e-08	-1.3497287668872537e-10	-1.3497287561566382e-10	10000.0	1000.0	1000.0	1.0
27.722772277227723	500.0000151294867	0.27079816401496415	391.08396668922484	51.61548540152544	39.4763298439796	99.99565469849989	200.0	99.99999612257919	10.0	48.38451459847451	60.52367015602036	0.004345301500132078	0.0003986116780337228	0.00035879402129317356	0.00031479468288307503	0.0002667475232745479	0.00021691123998360978	0.00016809358036253667	0.00012373081879043656	0.00021759769583132364	1.3866053651301295e-06	9.520100479658451e-07	6.270593658783942e-07	3.962593530124105e-07	5.156361563195041e-07	0.0	0.0	0.0	0.0	0.0	0.27722772557955416	1.5132293977988754e-05	-1.5220980327133023e-08	-1.4957515640508388e-10	-1.4957515483235623e-10	10000.0	1000.0	1000.0	1.0
28.712871287128714	500.0000162203384	0.2802360319369249	388.4480694703575	50.8405910535358	37.61677395531848	99.99546217394798	200.0	99.99999504618025	10.0	49.15940894646415	62.383226044681486	0.004537826052037573	0.00041979489021637227	0.00038223980176018465	0.0003407179355230631	0.0002949277147951869	0.0002465056536073574	0.0001976008969333973	0.00015143428999093118	0.0003004924025396569	1.6637977943582957e-06	1.1807320464861037e-06	8.075200448463881e-07	5.326572132045156e-07	7.692776615142813e-07	0.0	0.0	0.0	0.0	0.0	0.2871287159888967	1.622345602976301e-05	-1.6182871331164358e-08	-1.6512001224844124e-10	-1.651200099909885e-10	10000.0	1000.0	1000.0	1.0
29.7029702970297	500.0000173485145	0.28965807113387093	385.8694790508454	50.06288297855676	35.817509380502166	99.99527379540363	200.0	99.99999376372189	10.0	49.93711702144319	64.1824906194978	0.0047262045963942815	0.00044044360460903764	0.00040501569574011374	0.000365891340515436	0.0003224761725055411	0.00027592323099026746	0.00022775007177639825	0.00018084854088357176	0.00040352866285488036	1.968499272562631e-06	1.438602835530754e-06	1.0174703014716715e-06	6.976725636403199e-07	1.1142146547699011e-06	0.0	0.0	0.0	0.0	0.0	0.2970297064202099	1.735196442406191e-05	-1.7163738213726377e-08	-1.816267088228808e-10	-1.816267056438146e-10	10000.0	1000.0	1000.0	1.0
30.693069306930692	500.00001851395155	0.2990643064191493	383.34744307069707	49.28189996344838	34.07824959092641	99.99508971899584	200.0	99.99999225368845	10.0	50.71810003655156	65.92175040907357	0.004910281004188426	0.00046054691347426286	0.00042710946828148624	0.0003902678689818767	0.0003492436699851663	0.00030484258672060466	0.00025803397732765106	0.00021136810088121937	0.0005284697198432945	2.3000087522145517e-06	1.725282086716602e-06	1.257287455139079e-06	8.928412181226962e-07	1.5710910565896976e-06	0.0	0.0	0.0	0.0	0.0	0.30693069687423225	1.8517756522033023e-05	-1.816261916826784e-08	-1.9911355789907828e-10	-1.991135534996844e-10	10000.0	1000.0	1000.0	1.0
31.683168316831683	500.0000197165864	0.3084547625215817	380.8812476026513	48.49733738223762	32.3985884639839	99.99491003877304	200.0	99.9999904944381	10.0	51.50266261776233	67.60141153601607	0.005089961226981731	0.0004801001803908765	0.00044851920343198863	0.00041382710111361365	0.000375138752055428	0.0003330306998967941	0.0002880336357589422	0.00024242250863415308	0.000676704200180773	2.657507715705203e-06	2.040156871102991e-06	1.5268913183218344e-06	1.1191530740597917e-06	2.162070410404054e-06	0.0	0.0	0.0	0.0	0.0	0.31683168735170103	1.9720769782918965e-05	-1.9178553342692973e-08	-2.1759791945054142e-10	-2.175979134592295e-10	10000.0	1000.0	1000.0	1.0
32.67326732673267	500.00002095635574	0.3178294641092827	378.4702089714321	47.709026172904544	30.778013260083767	99.99473479225217	200.0	99.99998846429857	10.0	52.29097382709541	69.2219867399162	0.005265207747854866	0.0004991043401028876	0.00046925073543572056	0.0004365674487078084	0.0004001143503600829	0.00036033240873422343	0.00031742628807345424	0.00027351338993404146	0.0008492415242361115	3.0401104138145237e-06	2.3824240374808154e-06	1.8258363931581215e-06	1.3771101446690564e-06	2.910457422585131e-06	0.0	0.0	0.0	0.0	0.0	0.3267326778533522	2.0960941763770584e-05	-2.0210580689534705e-08	-2.370962025211306e-10	-2.3709619448132523e-10	10000.0	1000.0	1000.0	1.0
33.663366336633665	500.00002223319655	0.3271884358110412	376.1136668516367	46.916915205206415	29.21591551895656	99.99456396613486	200.0	99.99998614164758	10.0	53.083084794793535	70.78408448104341	0.0054360338651636576	0.0005175652803707134	0.0004893158653959015	0.00045850033743059034	0.000424155804471066	0.0003866563095515364	0.00034598162859323403	0.0003042350062406914	0.0010467351976001518	3.4469015102350205e-06	2.7511601506183757e-06	2.1534058234979068e-06	1.6668122209590098e-06	3.840330215152955e-06	0.0	0.0	0.0	0.0	0.0	0.3366336683799203	2.2238210119249724e-05	-2.125774185480358e-08	-2.5762386596362e-10	-2.5762385532059333e-10	10000.0	1000.0	1000.0	1.0
34.65346534653465	500.0000235470458	0.3365317022353639	373.8109784295627	46.121056384538726	27.711600295528513	99.99439750207029	200.0	99.9999835049808	10.0	53.878943615461225	72.28839970447147	0.005602497929751869	0.0005354932673385472	0.0005087311113961542	0.00047964606169116755	0.0004472710626363154	0.000411960064145913	0.00037355045876019715	0.00033427996771536	0.0012695247174055349	3.87696297386775e-06	3.1453770268904983e-06	2.5086975136799934e-06	1.9880544024193047e-06	4.976206352488674e-06	0.0	0.0	0.0	0.0	0.0	0.3465346589321391	2.3552512601511907e-05	-2.2319078102304273e-08	-2.7919541908605005e-10	-2.791954051727051e-10	10000.0	1000.0	1000.0	1.0
35.64356435643565	500.0000248978407	0.3458592879872441	371.56151345496903	45.32159196092093	26.26429407672027	99.9942353023599	200.0	99.999980532969	10.0	54.678408039079024	73.73570592327971	0.0057646976401625714	0.00055290239504493	0.0005275168005770821	0.0005000309364215492	0.00046948319997668216	0.00043623704061364647	0.00040004972336809733	0.000363433747930143	0.0015176869141918922	4.329392476598609e-06	3.5640633316954543e-06	2.890696965819908e-06	2.340423587532381e-06	6.3427563469786105e-06	0.0	0.0	0.0	0.0	0.0	0.35643564951074047	2.490378706015993e-05	-2.3393631269986768e-08	-3.018244222393078e-10	-3.0182440426092495e-10	10000.0	1000.0	1000.0	1.0
36.633663366336634	500.0000262855184	0.3551712176827037	369.3646500449637	44.5187436201695	24.87315165384606	99.99407723551437	200.0	99.99997720450592	10.0	55.48125637983045	75.12684834615395	0.005922764485686545	0.0005698100521192738	0.0005456963703417036	0.000519685384056017	0.0004908250242048258	0.00045950526088097635	0.000425447007000837	0.0003915622321608076	0.001791089089341646	4.8033154645717765e-06	4.006214057661617e-06	3.2983348018834424e-06	2.7233849570752995e-06	7.964570215876726e-06	0.0	0.0	0.0	0.0	0.0	0.3663366401164555	2.629197144225983e-05	-2.4480443754911888e-08	-3.2552348737597606e-10	-3.255234643939437e-10	10000.0	1000.0	1000.0	1.0
37.62376237623762	500.0000277100162	0.3644675159612241	367.21977111196634	43.712802979141095	23.537262195678476	99.99392314159536	200.0	99.9999734987482	10.0	56.287197020858855	76.46273780432153	0.006076858404708472	0.0005862364052400531	0.0005632957912924298	0.0005386426423794725	0.0005113353306765926	0.00048179883839428935	0.00044974642213285764	0.00041859618742894576	0.00208943871907722	5.297892843234605e-06	4.470850509506314e-06	3.730529823197946e-06	3.136354026044586e-06	9.865974797801682e-06	0.0	0.0	0.0	0.0	0.0	0.3762376307500139	2.7717003792409145e-05	-2.557855852271563e-08	-3.503042786067578e-10	-3.5030424952131133e-10	10000.0	1000.0	1000.0	1.0
38.613861386138616	500.00002917127154	0.37374820749609344	365.1262613407838	42.90412324470433	22.255654685348638	99.99377283727797	200.0	99.99996939514794	10.0	57.09587675529562	77.74434531465135	0.006227162722100941	0.0006022039032292573	0.0005803430648942183	0.0005569378830536304	0.0005310564224427903	0.0005031617759767999	0.0004729769282511357	0.00044451549188754245	0.00241232655257103	5.8123255722017694e-06	4.957032917152892e-06	4.1862191251748256e-06	3.5787524200386503e-06	1.2070898102791557e-05	0.0	0.0	0.0	0.0	0.0	0.38613862141214417	2.917882225285105e-05	-2.6687019138745316e-08	-3.7617751277690364e-10	-3.761774763089039e-10	10000.0	1000.0	1000.0	1.0
