time	receptor	R_smad_cyt	R_smad_P_cyt	smad4_cyt	R_smad_P_smad4_cyt	R_smad_P_smad4_nuc	R_smad_nuc	R_smad_P_nuc	smad4_nuc	Pi
45.54455445544554	6425.846761283543	54438.16718089471	1854.8165929683473	29922.202880700635	216.8788564471734	114819.69840792718	6115.000116740367	2555.438845023009	5041.219854925203	144076.24352337042
46.53465346534654	6366.4836065819545	54647.468850208315	1831.2052908574578	30128.277027003194	215.58987499141432	114619.60202756003	6134.819976088637	2551.3139802949563	5036.531070445567	147834.3417735105
47.524752475247524	6307.769932835352	54871.337201813796	1807.4019249217743	30350.20487923723	214.35235563941578	114404.01269762646	6156.046747563097	2546.849072436247	5031.43006749709	151587.51752971433
48.51485148514851	6249.698634196464	55108.63200454278	1783.477259840237	30586.802086501724	213.16155072520317	114174.0899304865	6178.569681420129	2542.0695729859585	5025.94643228678	155335.3919473846
49.504950495049506	6192.262682561737	55358.311457747	1759.4947344057036	30836.985413772243	212.01318103456612	113930.89428253067	6202.287594838997	2536.9987494438683	5020.107122662725	159077.6132123058
50.495049504950494	6135.455126720765	55619.42301358516	1735.5109422839068	31099.76309946889	210.90338646226357	113675.39678171581	6227.107981637024	2531.6578943166246	5013.936732353228	162813.85418938924
51.48514851485149	6079.26909151505	55891.095093487886	1711.5761238035082	31374.226212252117	209.82868220378535	113408.48737980402	6252.9462082747505	2526.0665124268485	5007.457725740278	166543.81030230902
52.475247524752476	6023.697777005793	56172.52959416795	1687.7346573776997	31659.540879708722	208.78591978197693	113130.9825532756	6279.724786142355	2520.242489255217	5000.690647233911	170267.19761541358
53.46534653465346	5968.734457651071	56462.99513925622	1664.025541460626	31954.941331028225	207.77225256043474	112843.63210920009	6307.372715937892	2514.202241585547	4993.654307211474	173983.75110528912
54.45544554455446	5914.372481491864	56761.820966861116	1640.482858968582	32259.723624210335	206.78510495485813	112547.12532231004	6335.82489363588	2507.9608532703396	4986.365948524989	177693.22309313045
55.445544554455445	5860.605269346937	57068.39139960068	1617.1362223090093	32573.23999677544	205.82214505891613	112242.09646272677	6365.02157284986	2501.532197455599	4978.841395439111	181395.38182365597
56.43564356435643	5807.426314016635	57382.14085010064	1594.0111928271353	32894.89378178589	204.8812602953857	111929.12977112306	6394.907879142008	2494.929046512591	4971.095186795885	185090.01017836822
57.42574257425743	5754.82917949533	57702.54929602851	1571.1296742690936	33224.13481584428	203.9605356630795	111608.76395285958	6425.433369873386	2488.163171307182	4963.1406956332885	188776.90450621734
58.415841584158414	5702.8075001925035	58029.13818525084	1548.5102790620379	33560.455294341766	203.05823434845925	111281.49623476405	6456.551635822815	2481.245430752636	4954.990236545965	192455.87356164368
59.4059405940594	5651.354980162351	58361.4667262518	1526.1686668022178	33903.386023747706	202.17278037695561	110947.78603358411	6488.219940226943	2474.1858527588215	4946.655162291478	196126.73753872357
60.396039603960396	5600.46539234181	58699.128526364664	1504.1178559191703	34252.493030562066	201.3027430967851	110608.05827554553	6520.398891626778	2466.993707447924	4938.145950795872	199789.32719205457
61.386138613861384	5550.132577796923	59041.74854420405	1482.3685089434832	34607.37449023333	200.44682327923584	110262.70640287234	6553.052147263754	2459.677573437977	4929.472283615323	203443.48303605657
62.37623762376238	5500.350444977463	59388.98032531032	1460.9291927277832	34967.65794318514	199.60384064700372	109912.09509938073	6586.14614402482	2452.245397910169	4920.643116787341	207089.05461504735
63.366336633663366	5451.112968979684	59740.50349379736	1439.8066149414933	35332.99776924224	198.7727226795424	109556.56276320382	6619.6498542963955	2444.704551082231	4911.6667448746275	210725.89983741782
64.35643564356435	5402.414190817169	60096.02147518607	1419.0058382730836	35703.072894505916	197.95249454671148	109196.42375202168	6653.534564319729	2437.0618756535337	4902.550858925894	214353.8843678404
65.34653465346534	5354.2482166996315	60455.25942822129	1398.5304739407557	36077.58470778723	197.14227005048699	108831.97042317939	6687.773672890656	2429.323731718241	4893.302598983112	217972.8810720969
66.33663366336634	5306.609217319621	60817.962365673535	1378.3828560243055	36456.25516605377	196.3412434646554	108463.47498878474	6722.342508460707	2421.496037592891	4883.92860169706	221582.7695096576
67.32673267326733	5259.491427147031	61183.8934461006	1358.5641981666313	36838.82507056176	195.5486821753232	108091.19120371551	6757.218162886776	2413.584306956	4874.435043547648	225183.43546962735
68.31683168316832	5212.889143731314	61552.83242035303	1339.0747341287827	37225.05249727861	194.76392003823847	107715.35590257359	6792.379340251933	2405.5936826552825	4864.827680109823	228774.7705461137
69.3069306930693	5166.796727011355	61924.57421819876	1319.9138436085318	37614.7113668845	193.98635137694671	107336.19039998122	6827.806219334124	2397.528967501283	4855.111881757594	232356.6717494577
70.29702970297029	5121.208598632866	62298.927661888774	1301.0801646723924	38007.59014117787	193.21542555428132	106953.90176711271	6863.480328439689	2389.3946523330123	4845.292666155405	235929.04115011284
71.2871287128713	5076.119241273271	62675.714294791316	1282.5716940807026	38403.49063408056	192.45064206443587	106568.68399600804	6899.384431445192	2381.1949416111884	4835.374727847234	239491.78555226797
72.27722772277228	5031.523197973967	63054.76731427683	1264.3858764019164	38802.22692621918	191.69154607793465	106180.71906247122	6935.502423997539	2372.9337767754355	4825.362465231945	243044.81619459143
73.26732673267327	4987.415071479899	63435.93059936681	1246.5196837774831	39203.62437448861	190.93772441553529	105790.17789594368	6971.819238937044	2364.6148575603384	4815.260005152477	246588.0484757091
74.25742574257426	4943.789523586345	63819.05782420944	1228.9696861534871	39607.51870657617	190.18880187660656	105397.22126620359	7008.320760088876	2356.2416614688973	4805.071225343933	250121.401702261
75.24752475247524	4900.641274492864	64204.01164955755	1211.7321139055573	40013.7551937441	189.44443793709175	105002.00059338265	7044.993743646546	2347.81746157149	4794.79977493644	253644.79885758608
76.23762376237623	4857.965102164308	64590.66298512801	1194.802913144055	40422.18789432155	188.70432371624722	104604.65868878012	7081.825746460144	2339.345342772318	4784.449093182379	257158.16638925276
77.22772277227723	4815.755841698816	64978.89031634852	1178.1777946208767	40832.678961672376	187.96817924279162	104205.33043250098	7118.805060594312	2330.8282166934155	4774.022426584148	260661.4340138213
78.21782178217822	4774.0083847027345	65368.57908967288	1161.852276905141	41245.098010898786	187.23575095788667	103804.14339358585	7155.920653589037	2322.2688352901073	4763.522844557766	264154.53453737247
79.20792079207921	4732.717678672372	65759.62115116548	1145.8217243946667	41659.32153901276	186.5068094453871	103401.21839777114	7193.162113906722	2313.6698033175126	4752.95325377101	267637.40369046223
80.1980198019802	4691.878726382526	66151.91423363102	1130.0813807691438	42075.232393979066	185.78114736516238	102996.6700473862	7230.51960110493	2305.0335897444706	4742.3164112698605	271109.97997630556
81.18811881188118	4651.486585281841	66545.36148871804	1114.6263982931066	42492.71928910626	185.05857756826944	102590.60719684343	7267.98380038603	2296.362538192059	4731.614936482332	274572.2045312876
82.17821782178218	4611.536366894281	66939.87105609753	1099.4518637403482	42911.6763548634	184.33893138598202	102183.13339145503	7305.545880755742	2287.65887656629	4720.85132229587	278024.02099569706
83.16831683168317	4572.023236227499	67335.3556717279	1084.5528207219627	43332.00273011512	183.62205704125287	101774.34726767908	7343.197456987733	2278.9247258430228	4710.027945164843	281465.37539532525
84.15841584158416	4532.942411188094	67731.73231194528	1069.924289426545	43753.60219019529	182.90781825691744	101364.34291724626	7380.930555062321	2270.162108063637	4699.147074301841	284896.2160330039
85.14851485148515	4494.289162002695	68128.9218643135	1055.5612831799908	44176.38280125295	182.19609294493776	100953.21022557524	7418.737580230245	2261.372953757061	4688.210880227187	288316.4933877373
86.13861386138613	4456.058810645437	68526.84882666063	1041.4588240941146	44600.256604692535	181.48677191693594	100541.03518080966	7456.611287786067	2252.5591087335633	4677.2214425811735	291726.160021727
87.12871287128712	4418.246730271839	68925.44103253103	1027.611955414393	45025.13932740659	180.77975795681502	100127.90015736046	7494.544756440113	2243.7223402981654	4666.180757276438	295125.1704949048
88.11881188118812	4380.848344658789	69324.6293995352	1014.0157523277071	45450.9501156462	180.0749647475476	99713.8841765154	7532.531363901917	2234.8643429732037	4655.090743091159	298513.48128601
89.10891089108911	4343.859127650812	69724.34769923582	1000.6653317352863	45877.61129155882	179.37231588749322	99299.06314484707	7570.564764556759	2225.9867437385383	4643.95324770692	301891.0507198458
90.0990099009901	4307.274602612282	70124.53234588081	987.5558602221901	46305.04812867158	178.67174414066366	98883.51007393064	7608.638868978268	2217.0911068483942	4632.770053257405	305257.8388999596
91.08910891089108	4271.090341885485	70525.12220265093	974.6825606914576	46733.188645307055	177.97319073771283	98467.29528251226	7646.74782513952	2208.1789382690754	4621.5428814432635	308613.8076463914
92.07920792079207	4235.301966254903	70926.05840496856	962.0407184157829	47161.96341619136	177.27660445905113	98050.48658113592	7684.886001283346	2199.251689738324	4610.2733982139725	311958.92043839
93.06930693069307	4199.90514441726	71327.28419814745	949.6256855753098	47591.30539833214	176.58194114377795	97633.1494424484	7723.047970184966	2190.310762501085	4598.96321807601	315293.1423613214
94.05940594059406	4164.895592457018	71728.74478792919	937.4328847647231	48021.14977004661	175.8891632526749	97215.34715862879	7761.228494664759	2181.357510760862	4587.613908072235	318616.44005735015
95.04950495049505	4130.269073328292	72130.3872050242	925.4578137159375	48451.43378661617	175.19823894220198	96797.14098304472	7799.422514463124	2172.3932448108008	4576.2269913972095	321928.781680243
96.03960396039604	4096.021396342058	72532.160180018	913.6960453708363	48882.096642698394	174.5091417865418	96378.59026475377	7837.625134117822	2163.4192339539945	4564.803950761581	325230.13685324095
97.02970297029702	4062.148416658664	72934.01402825347	902.1432322656162	49313.07935003142	173.82185048931592	95959.75256801305	7875.831611812929	2154.436709166587	4553.3462314665185	328520.4766298693
98.01980198019803	4028.646034786381	73335.90054524475	890.7951062913368	49744.32462210314	173.1363481585793	95540.6837855025	7914.0373492467725	2145.4468655570427	4541.855244236095	331799.77345788234
99.00990099009901	3995.5101960852285	73737.77291041893	879.647480747396	50175.7767702778	172.45262205353524	95121.43823986061	7952.23788230925	2136.4508646112577	4530.332367808373	335068.0011456897
100.0	3962.7368902762732	74139.58559899605	868.6962503045828	50607.38160679253	171.77066325384712	94702.06877862423	7990.428872548042	2127.449836274184	4518.778951329691	338325.134831197
