time	p100	p52	NIK	p100_NIK	p100t
23.762376237623762	7.577412771639047	1.433685544383696	7.172494894023471	2.827505105976538	2.5
24.752475247524753	7.799681707968107	1.576246310332637	7.045733937478215	2.9542660625217936	2.5
25.742574257425744	8.01902506599477	1.7249449769087102	6.9223231677627055	3.0776768322373034	2.5
26.73267326732673	8.235675680089134	1.8796117028891104	6.802326799410023	3.1976732005899864	2.5
27.722772277227723	8.449840857427533	2.040074239858744	6.685781130887975	3.3142188691120333	2.5
28.712871287128714	8.66170486282011	2.2061592200749205	6.572698307503553	3.427301692496455	2.5
29.7029702970297	8.871431207092668	2.377693267009542	6.463069711886865	3.5369302881131444	2.5
30.693069306930692	9.079164747929477	2.554503946246996	6.356869008505005	3.643130991495004	2.5
31.683168316831683	9.28503361340401	2.7364205734122495	6.254054868980599	3.745945131019408	2.5
32.67326732673267	9.489150958684217	2.9232748942465294	6.154573403704189	3.8454265962958183	2.5
33.663366336633665	9.691616566767909	3.11490165085047	6.05836032450931	3.941639675490697	2.5
34.65346534653465	9.892518303897845	3.311139046809375	5.965342861677859	4.034657138322147	2.5
35.64356435643565	10.091933440230152	3.511829122903296	5.875441457463215	4.124558542536791	2.5
36.633663366336634	10.289929845846093	3.7168180539563753	5.7885712566952545	4.211428743304752	2.5
37.62376237623762	10.48656707178297	3.925956376416952	5.704643413661772	4.295356586338234	2.5
38.613861386138616	10.681897325276735	4.139099155348448	5.623566233072797	4.376433766927209	2.5
39.603960396039604	10.875966347834625	4.356106098634697	5.5452461614706365	4.454753838529371	2.5
40.59405940594059	11.06881420432625	4.5768416254749145	5.46958864429533	4.530411355704676	2.5
41.584158415841586	11.260475990638083	4.801174895461589	5.396498862396027	4.603501137603979	2.5
42.57425742574257	11.4509824670004	5.028979803918261	5.325882360731145	4.674117639268861	2.5
43.56435643564356	11.640360623525218	5.260134948538229	5.2576455807985445	4.742354419201462	2.5
44.554455445544555	11.828634184033325	5.494523571831204	5.191696307346601	4.808303692653405	2.5
45.54455445544554	12.015824053750896	5.732033483370126	5.127944038908559	4.872055961091447	2.5
46.53465346534654	12.201948717395343	5.972556965786183	5.066300292597836	4.9336997074021705	2.5
47.524752475247524	12.387024589084705	6.21599066654385	5.006678846614931	4.993321153385075	2.5
48.51485148514851	12.571066321986487	6.462235479480343	4.948995932336035	5.051004067663971	2.5
49.504950495049506	12.754087080888068	6.711196418147442	4.893170381187827	5.10682961881218	2.5
50.495049504950494	12.93609878017021	6.962782482682264	4.839123730503542	5.160876269496464	2.5
51.48514851485149	13.117112291907075	7.216906522498904	4.7867802953581755	5.213219704641831	2.5
52.475247524752476	13.297137626699579	7.473485096209202	4.7360672103871675	5.263932789612839	2.5
53.46534653465346	13.47618409020759	7.7324383301608375	4.686914445931827	5.313085554068179	2.5
54.45544554455446	13.654260418070988	7.9936897768071065	4.639254802406519	5.360745197593487	2.5
55.445544554455445	13.83137489152055	8.257166273866895	4.593023886139919	5.406976113860087	2.5
56.43564356435643	14.00753543588827	8.52279780513097	4.548160069749481	5.451839930250525	2.5
57.42574257425743	14.182749704024399	8.790517363605304	4.504604439741896	5.49539556025811	2.5
58.415841584158414	14.357025146309933	9.060260817576566	4.462300733608977	5.537699266391029	2.5
59.4059405940594	14.530369068999642	9.33196678004864	4.42119526859947	5.5788047314005365	2.5
60.396039603960396	14.702788682151239	9.60557648198988	4.381236863858785	5.618763136141221	2.5
61.386138613861384	14.874291138803905	9.881033649522857	4.342376757730626	5.65762324226938	2.5
62.37623762376238	15.044883566655363	10.158284385197812	4.304568521609825	5.69543147839018	2.5
63.366336633663366	15.214573092689532	10.437277053742244	4.2677679711878795	5.732232028812126	2.5
64.35643564356435	15.383366861170343	10.717962172777131	4.231933075993538	5.768066924006467	2.5
65.34653465346534	15.551272047874608	11.000292307492384	4.1970238691015735	5.802976130898432	2.5
66.33663366336634	15.718295870095844	11.284221969825506	4.1630023570815045	5.836997642918501	2.5
67.32673267326733	15.884445592635485	11.56970752235239	4.129832430610006	5.8701675693899995	2.5
68.31683168316832	16.04972853095265	11.856707086446148	4.097479776477545	5.90252022352246	2.5
69.3069306930693	16.21415205182267	12.145180454960409	4.065911791593735	5.93408820840627	2.5
70.29702970297029	16.377723572165102	12.435089008975867	4.035097499194655	5.9649025008053504	2.5
71.2871287128713	16.54045055612717	12.726395638777054	4.00500746750362	5.9949925324963855	2.5
72.27722772277228	16.702340510919687	13.019064668738036	3.9756137310236364	6.024386268976369	2.5
73.26732673267327	16.863400981678964	13.31306178607109	3.9468897146895556	6.053110285310449	2.5
74.25742574257426	17.023639545588043	13.608353973355046	3.9188101610303416	6.081189838969664	2.5
75.24752475247524	17.183063805486487	13.904909444556576	3.8913510602864294	6.108648939713576	2.5
76.23762376237623	17.34168138312795	14.202697584537413	3.864489583634226	6.135510416365778	2.5
77.22772277227723	17.499499912258447	14.501688891635034	3.8382040192814673	6.161795980718538	2.5
78.21782178217822	17.656527031668297	14.801854923547415	3.81247371181514	6.187526288184866	2.5
79.20792079207921	17.81277037824949	15.103168246079049	3.7872790043944353	6.21272099560557	2.5
80.1980198019802	17.968237580171753	15.405602384712974	3.762601183866858	6.2373988161331475	2.5
81.18811881188118	18.122936250291332	15.709131778862979	3.738422428776883	6.261577571223123	2.5
82.17821782178218	18.27687397980404	16.013731738545477	3.7147257600201775	6.285274239979827	2.5
83.16831683168317	18.430058332193738	16.319378403590434	3.6914949943129804	6.308505005687025	2.5
84.15841584158416	18.582496837492886	16.626048705021265	3.6687147001260887	6.331285299873918	2.5
85.14851485148515	18.73419698689846	16.933720328606608	3.6463701561295054	6.353629843870501	2.5
86.13861386138613	18.88516622774005	17.242371680384764	3.624447311946975	6.375552688053031	2.5
87.12871287128712	19.035411958808997	17.55198185409084	3.6029327511598583	6.397067248840148	2.5
88.11881188118812	19.184941526060644	17.86253060041862	3.5818136565048233	6.418186343495184	2.5
89.10891089108911	19.333762218672568	18.173998297928335	3.561077777060921	6.438922222939086	2.5
90.0990099009901	19.481881265465578	18.486365925576074	3.540713397408812	6.459286602591195	2.5
91.08910891089108	19.629305831651756	18.799615036658277	3.520709308521253	6.479290691478755	2.5
92.07920792079207	19.776043015934356	19.113727734245423	3.50105478048342	6.498945219516588	2.5
93.06930693069307	19.92209984791956	19.428686647900797	3.481739536800342	6.518260463199665	2.5
94.05940594059406	20.067483285833806	19.744474911645366	3.4627537302465634	6.537246269753443	2.5
95.04950495049505	20.212200214532256	20.061076143100188	3.444087920175557	6.5559120798244495	2.5
96.03960396039604	20.356257443767664	20.378474423677677	3.42573305113034	6.574266948869666	2.5
97.02970297029702	20.49966170673241	20.696654279873886	3.407680432819996	6.59231956718001	2.5
98.01980198019803	20.642419658830224	21.015600665490208	3.389921721248199	6.610078278751807	2.5
99.00990099009901	20.784537876675117	21.335298944783446	3.3724489009902605	6.627551099009746	2.5
100.0	20.926022857294054	21.6557348764585	3.355254268510166	6.64474573148984	2.5
