time	Glcin	MgATP	Glc6P	MgADP	Fru6P	Fru16P2	GraP	DHAP	Phi	NAD	Gri13P2	NADH	Gri3P	Gri23P2f	Gri2P	PEP	Pyr	Lac	NADPHf	NADPf	AMPf	ADPf	GlcA6P	Rul5P	GSSG	GSH	Xul5P	Rib5P	Sed7P	E4P	MgAMP	ATPf	Mgf	MgGri23P2	P1NADP	P1f	P1NADPH	P2NADP	P2f	P2NADPH	PRPP	Lacex	Pyrex	Glcout	Phiex
13.0	4.565769161858049	1.4182394612902611	0.039433803597113716	0.13712879472272158	0.015322238634334214	0.00967513330719377	0.006058538823973696	0.14912726569911572	0.9991618952399599	0.06534359815651003	0.0004801740786317093	0.00015640184349001855	0.06581966283430166	2.045739406682038	0.008448726690991277	0.010946428709861114	0.0839896907895907	1.6803060215688157	0.004889171403745531	2.343737149788991e-05	0.07227141173428281	0.18685570123011142	0.024970719441869113	0.004718063661090665	0.00018674317536533183	3.1140265136492693	0.01273327922291059	0.013993755099759092	0.015381014498837555	0.006263476472860619	0.002422420715050633	0.18308221030765237	0.5577452704934136	0.6844640527787601	5.7393623737991115e-06	4.897616078355341e-05	0.02394528447684259	0.002024127853914927	0.0008636326192151575	0.02111223952595468	1.0	1.68	0.084	5.0	1.0
14.0	4.5659368941927445	1.4181531435602062	0.03944319171710517	0.13708482235353867	0.015325974595076699	0.009676013623949974	0.006059079566627585	0.14914045184390426	0.9991721822786577	0.06534360308229273	0.000480239372870488	0.00015639691770730622	0.06581176660256266	2.0481883799424114	0.008447815533766527	0.01094560677541554	0.08398974196573766	1.680305907949678	0.004889172469705027	2.3437069121722454e-05	0.07226944291008411	0.1868991736064816	0.02498429230020915	0.004718659462865519	0.00018674313736111747	3.114026513725278	0.012734887935934837	0.013995535600763906	0.015386462518668117	0.0062647480018501855	0.002421014832437798	0.1831724027373329	0.5574367546323836	0.6849042646216423	5.739287097173106e-06	4.897615028102994e-05	0.02394528456262153	0.0020241035536043323	0.0008636333933002419	0.021112263052180193	1.0	1.68	0.084	5.0	1.0
15.0	4.566077104666405	1.4180808348192109	0.039451031378246314	0.1370480487920651	0.015329094397778308	0.009676750597696428	0.00605953188300609	0.14915148177016135	0.9991807753977898	0.06534360719826277	0.0004802939728572517	0.00015639280173727058	0.06580516510156319	2.0502387310952552	0.008447053688097684	0.010944919182465655	0.08398978472636369	1.6803058130095432	0.004889173334387125	2.3436823844385988e-05	0.07226781498340244	0.18693557545423675	0.024995645725226084	0.004719157457794896	0.0001867431065240169	3.1140265137869516	0.012736232560181913	0.013997023823711274	0.015391011686530157	0.006265809987801223	0.0024198394317660335	0.18324788651940033	0.5571786742372388	0.6852726027199391	5.739226035628184e-06	4.897614176166605e-05	0.02394528463220238	0.00202408384156643	0.0008636340212241686	0.021112282136294167	1.0	1.68	0.084	5.0	1.0
16.0	4.566194406674408	1.4180202315361747	0.03945758583215127	0.13701729314831093	0.015331702793973372	0.009677366293835383	0.006059910043168264	0.14916070330159692	0.9991879646362956	0.06534361064282665	0.00048033963861486106	0.00015638935717338868	0.06579964328056939	2.0519562109789566	0.008446416602386972	0.01094434481473815	0.08398982049065237	1.6803057335552993	0.004889174033154725	2.3436625619487687e-05	0.07226646642810222	0.1869660621224656	0.025005140941778435	0.004719573850591896	0.0001867430816085038	3.1140265138367824	0.012737356854398557	0.013998268168197806	0.015394814428888648	0.006266697823811593	0.0024188569625875453	0.18331108980244015	0.5569628407830756	0.6855807775700815	5.739176686734348e-06	4.8976134876849815e-05	0.02394528468843619	0.0020240679123949053	0.0008636345286520487	0.02111229755803781	1.0	1.68	0.084	5.0	1.0
17.0	4.566292534165972	1.4179694357658277	0.039463063721787664	0.1369915344905944	0.015333882800015897	0.009677882677273769	0.006060226853418178	0.14916842887934068	0.9991939775022544	0.06534361352426936	0.0004803778775891837	0.00015638647573069318	0.06579502080265613	2.053395158387972	0.008445883144128861	0.010943863342646583	0.0839898504192388	1.6803056670905758	0.00488917458531897	2.343646899180083e-05	0.07226534734894072	0.1869916149991172	0.02501308579842182	0.004719921840165287	0.0001867430619182679	3.114026513876163	0.012738296453965554	0.013999308120127278	0.015397993285523047	0.0062674405345056776	0.002418034057529218	0.183364033338072	0.5567819942237328	0.685839001462551	5.739137694459966e-06	4.89761294366026e-05	0.023945284732868756	0.0020240553247616966	0.0008636349296290159	0.021112309744694052	1.0	1.68	0.084	5.0	1.0
18.0	4.566374676305371	1.4179268403514071	0.03946765172079275	0.13696998011415865	0.015335708671499118	0.009678313999705685	0.006060491818858691	0.1491748901135485	0.9991990140025254	0.0653436159384787	0.00048040987899447286	0.0001563840615213364	0.06579115164925413	2.054601181456725	0.008445436797451975	0.01094346117514358	0.08398987547654126	1.680305611402585	0.004889175046265416	2.343633823507884e-05	0.07226441814815629	0.18701302546891257	0.025019742383566326	0.0047202133369415615	0.0001867430454864464	3.1140265139090264	0.012739083519749594	0.014000179215252994	0.015400654954548667	0.006268062128911959	0.002417345984659694	0.18340838993278608	0.5566307021093434	0.6860551314406587	5.739105142358853e-06	4.897612489503436e-05	0.02394528476996237	0.0020240448168202165	0.0008636352643601053	0.02111231991790444	1.0	1.68	0.084	5.0	1.0
19.0	4.566443470501872	1.4178911506056984	0.03947148868636129	0.1369519121299818	0.015337235671936577	0.009678676594347893	0.0060607141050593675	0.14918031071257826	0.9992032273259753	0.06534361795819944	0.0004804367016613617	0.00015638204180059523	0.06578791010336538	2.0556117061057333	0.008445062676281383	0.010943123395629131	0.08398989645184646	1.6803055648145047	0.0048891754211144636	2.3436231905709944e-05	0.07226364131999204	0.1870309701272085	0.025025316634489814	0.00472045734451779	0.00018674303211535867	3.1140265139357686	0.012739742358609009	0.014000908422929195	0.015402881243166988	0.006268582430757035	0.002416768938584288	0.18344555687861852	0.5565038212769893	0.6862363470489782	5.739078671865471e-06	4.897612120181127e-05	0.023945284800126098	0.0020240362713846477	0.0008636355365730511	0.021112328191127065	1.0	1.68	0.084	5.0	1.0
20.0	4.5665010985477155	1.4178612114601254	0.03947470449646127	0.13693679588041147	0.015338515478972112	0.009678978709368107	0.006060899830824973	0.14918483964119994	0.99920675973327	0.06534361965196202	0.00048045914072789676	0.00015638034803801333	0.06578519625604506	2.056458851144155	0.008444749664074172	0.010942841593051863	0.08398991402114903	1.6803055257443924	0.004889175730090713	2.343614425370607e-05	0.07226299709244088	0.18704600867397927	0.025029984233854285	0.0047206616623562585	0.00018674302110255412	3.1140265139577936	0.012740294034779201	0.014001518991883096	0.015404746691481556	0.006269018095048055	0.0024162866776727223	0.18347670021545812	0.5563977200071432	0.6863879859748939	5.7390568503306366e-06	4.8976118157500867e-05	0.02394528482499194	0.0020240292280510686	0.0008636357609415962	0.0211123350100921	1.0	1.68	0.084	5.0	1.0
21.0	4.566549346533426	1.4178361217421243	0.039477392615061495	0.1369241119797188	0.015339585294454169	0.009679233555062852	0.006061055922109808	0.14918864606172644	0.9992097142737416	0.0653436210686511	0.00048047796921876513	0.00015637893134893817	0.06578292188166548	2.0571688180556924	0.008444487136063434	0.010942604439439188	0.08398992873768987	1.6803054930662762	0.004889175975549828	2.3436074630689124e-05	0.07226245862057615	0.187058621081926	0.025033894610589913	0.004720832591300862	0.0001867430123468614	3.1140265139753054	0.012740755555822233	0.01400202981548079	0.015406306723976382	0.006269382977416684	0.002415881623163746	0.18350280495258456	0.5563086103695356	0.6865152742857259	5.739039518152181e-06	4.897611573914741e-05	0.02394528484474248	0.0020240236321349145	0.0008636359391960821	0.02111234042775377	1.0	1.68	0.084	5.0	1.0
22.0	4.566589792597861	1.4178150701907395	0.03947965063553169	0.13691349977978667	0.015340483933609041	0.009679445493701245	0.006061186286071752	0.14919182497423625	0.9992121950715309	0.06534362225843927	0.00048049372436396044	0.00015637774156076323	0.06578101636847666	2.0577642646771594	0.00844426739966092	0.010942406782340276	0.08398994107403143	1.6803054656211487	0.004889176190236645	2.343601372693347e-05	0.07226200909497617	0.18706918848471038	0.025037174165595897	0.004720976119242062	0.00018674300469624444	3.1140265139906065	0.012741143094275586	0.014002458712025918	0.015407616135598871	0.0062696887289264164	0.0024155432427372097	0.18352468920714143	0.5562341308101134	0.6866217559768927	5.739024355741239e-06	4.897611362385716e-05	0.023945284862020168	0.002024018738211157	0.000863636095094375	0.02111234516577923	1.0	1.68	0.084	5.0	1.0
23.0	4.566623692710674	1.417797433429658	0.039481538060066344	0.1369045857743585	0.015341235092173416	0.009679624733709393	0.006061295994417042	0.14919450032443218	0.9992142694723156	0.06534362325318906	0.0004805069538028217	0.0001563767468109823	0.06577941814244119	2.058263290147063	0.008444082884209883	0.010942239966921938	0.08398995140727905	1.6803054426756547	0.004889176360069757	2.3435965554671365e-05	0.07226163184510785	0.18707805465585814	0.0250399213898309	0.004721096205940665	0.0001867429986357198	3.114026514002727	0.012741467336869969	0.014002817599567254	0.0154087115741145	0.006269944958151354	0.002415258548739119	0.18354303574636527	0.5561714957011566	0.686711226546338	5.739012363574457e-06	4.897611195059777e-05	0.023945284875685622	0.0020240148664010067	0.0008636362184285843	0.021112348914255175	1.0	1.68	0.084	5.0	1.0
24.0	4.566652109671776	1.4177826261451378	0.03948312313835076	0.1368971339671422	0.015341865925179719	0.009679773407213571	0.0060613875045222	0.14919673177392	0.9992160121626732	0.06534362408916743	0.00048051801701585876	0.0001563759108326215	0.06577808014982771	2.0586818931842426	0.0084439286271939	0.010942101347377468	0.08398996007242024	1.6803054233918262	0.004889176505427398	2.343592431700798e-05	0.07226131923825489	0.18708548414100365	0.025042224177885725	0.004721196905484909	0.00018674299345734663	3.1140265140130836	0.012741739235194147	0.014003118513292683	0.015409630818872793	0.006270159665127573	0.0024150210481440806	0.1835584154603945	0.5561191971426837	0.6867860216971264	5.739002097020897e-06	4.8976110518380424e-05	0.023945284887384375	0.00202401155296345	0.0008636363239807028	0.021112352122140614	1.0	1.68	0.084	5.0	1.0
25.0	4.566675910008455	1.4177702242714405	0.03948444788155487	0.13689086957710542	0.01534239315399732	0.009679899497579305	0.006061464629386465	0.14919861255480113	0.9992174689607866	0.06534362478785213	0.0004805273147867389	0.00015637521214790929	0.06577695732250649	2.059032710638958	0.008443798982162338	0.010941984081910237	0.08398996733206585	1.6803054072755987	0.004889176620110993	2.343589178951369e-05	0.07226105553264801	0.1870917174698251	0.02504415416772593	0.00472128121743048	0.00018674298936484547	3.1140265140212686	0.012741966883496804	0.01400337048384877	0.015410399582983923	0.006270339566942606	0.0024148209876327887	0.18357131216141875	0.5560751684423483	0.6868489167217162	5.738993999688016e-06	4.89761093884988e-05	0.023945284896611598	0.002024008938344979	0.0008636364072667055	0.021112354653473085	1.0	1.68	0.084	5.0	1.0
26.0	4.566695878864901	1.417759812337069	0.03948556242273581	0.13688563114603441	0.015342836719531388	0.009680003999873633	0.006061528951363642	0.14920018102924154	0.9992186937698843	0.06534362537542775	0.000480535091012975	0.0001563746245723033	0.06577601662563952	2.059327048751585	0.008443690526199065	0.010941886608447766	0.08398997342113483	1.6803053937217072	0.004889176722907654	2.3435862626509617e-05	0.07226083595291938	0.18709694123466872	0.02504577351327177	0.004721352057223692	0.000186742985702156	3.1140265140285943	0.012742158157505828	0.014003582170260811	0.015411045929868365	0.006270490468190151	0.0024146540438790944	0.18358212528549456	0.5560384049709156	0.6869014975023473	5.738986739267711e-06	4.897610837563994e-05	0.023945284904884873	0.00202400659507707	0.0008636364819132033	0.021112356922094493	1.0	1.68	0.084	5.0	1.0
27.0	4.566712620706693	1.417751087674913	0.039486493924917744	0.13688122969034686	0.015343207445753697	0.009680092440912736	0.006061583111999719	0.14920150178497357	0.9992197183456638	0.06534362586687965	0.0004805416239954564	0.00015637413312038804	0.06577522748074843	2.0595737791842015	0.008443599438706584	0.01094180433455512	0.08398997852448713	1.6803053823855068	0.004889176803815849	2.3435839676787392e-05	0.07226065143290472	0.18710132438345062	0.02504713041129547	0.004721411316354265	0.00018674298281565598	3.1140265140343675	0.012742318161579969	0.014003759267201361	0.015411586485902557	0.006270616951015781	0.0024145135456023147	0.18359119327284917	0.5560074781151025	0.6869456909742755	5.738981026036306e-06	4.8976107578495184e-05	0.023945284911395262	0.0020240047505804605	0.0008636365406688633	0.02111235870783544	1.0	1.68	0.084	5.0	1.0
28.0	4.5667266533755795	1.417743768223741	0.03948727544404513	0.13687754183870093	0.015343518480361215	0.009680166369034572	0.006061628458900736	0.1492026075930563	0.9992205779292062	0.06534362627923601	0.0004805470978229892	0.00015637372076401782	0.0657745659854569	2.059780713330523	0.008443523113057646	0.01094173550322641	0.08398998280384969	1.680305372873689	0.004889176871523657	2.3435820470731792e-05	0.07226049727981618	0.18710499949835532	0.025048267974454363	0.004721461026001025	0.00018674298040141676	3.114026514039196	0.012742452381772292	0.014003907819162926	0.015412039837713765	0.00627072295497915	0.0024143958982209444	0.1835987972612353	0.5559815730232206	0.6869827210163442	5.738976244714523e-06	4.897610691139834e-05	0.023945284916843678	0.002024003207051514	0.0008636365898377012	0.02111236020219555	1.0	1.68	0.084	5.0	1.0
29.0	4.566738421806054	1.417737624636262	0.03948793251279851	0.13687445581130267	0.015343779982462493	0.009680227825273608	0.006061666333005343	0.14920353113207105	0.999221300205386	0.06534362662579261	0.0004805516793325974	0.0001563733742074141	0.06577401165938758	2.059954319884489	0.008443459224325753	0.010941678167535974	0.08398998639334894	1.6803053648794286	0.004889176931285876	2.343580351583026e-05	0.07226036867543721	0.18710807989294143	0.02504922249363962	0.004721502776354976	0.00018674297827301782	3.1140265140434527	0.012742565111862775	0.014004032576077682	0.015412420815368722	0.00627081188019407	0.0024142976109307983	0.1836051733731992	0.5559599197659322	0.6870137021757947	5.738972023567693e-06	4.89761063225515e-05	0.02394528492165366	0.0020240018447918225	0.0008636366332338217	0.02111236152105912	1.0	1.68	0.084	5.0	1.0
30.0	4.566748285164526	1.4177324848257151	0.03948847981301524	0.13687185311813968	0.015343997803895264	0.009680280610370672	0.006061698445973455	0.14920431428469755	0.9992219024340742	0.06534362691460625	0.00048055554131868294	0.00015637308539377887	0.0657735459037827	2.060099758159173	0.008443405379999264	0.010941629203035121	0.0839899894000428	1.680305358217692	0.0048891769755909555	2.343579095206507e-05	0.07226025932907913	0.18711066680416852	0.02505002227225864	0.004721537651796524	0.00018674297668919347	3.1140265140466203	0.01274265927727271	0.014004136814591738	0.015412738684172813	0.006270886424975311	0.002414214352298687	0.18361052157067223	0.5559416038867228	0.6870398438173528	5.738968896188157e-06	4.897610588608147e-05	0.02394528492521753	0.0020240008345801925	0.0008636366654116739	0.021112362499092898	1.0	1.68	0.084	5.0	1.0
31.0	4.566756561464713	1.417728163762745	0.03948894318051963	0.13686968460845503	0.015344182215547215	0.009680323489636407	0.006061725002275054	0.14920496182239393	0.9992224115681505	0.06534362715895958	0.0004805587598405466	0.00015637284104045234	0.06577315562916687	2.060221905772734	0.008443360438718576	0.010941589028523645	0.0839899919241845	1.680305352580778	0.004889177018248913	2.34357788482675e-05	0.07226016798806785	0.18711283140578017	0.0250506933584469	0.004721567075035787	0.00018674297517313608	3.114026514049652	0.012742738723893789	0.014004224721217503	0.015413006963286012	0.006270948932343918	0.002414145356804897	0.18361500687821938	0.5559264072802664	0.6870615989919662	5.73896588265745e-06	4.89761054657475e-05	0.02394528492865143	0.0020239998622737865	0.0008636366963863182	0.021112363440424657	1.0	1.68	0.084	5.0	1.0
32.0	4.566763498320402	1.4177245460838828	0.039489327688321994	0.1368678543798906	0.01534433524542347	0.00968036074042182	0.006061747607143554	0.14920551310259378	0.9992228346029232	0.06534362736178315	0.00048056147631620795	0.0001563726382168889	0.06577282847164831	2.0603242034995835	0.008443322603922908	0.010941554569670027	0.08398999403915251	1.6803053479025947	0.004889177049205047	2.343577007023454e-05	0.07226009214726181	0.18711465231090393	0.0250512559356496	0.004721591578130524	0.0001867429740643792	3.1140265140518704	0.012742804882829396	0.014004297969895704	0.015413230584557921	0.006271001407595534	0.002414086805028099	0.18361876827310658	0.5559135181720328	0.687079994559407	5.738963697658429e-06	4.897610516078904e-05	0.02394528493114146	0.0020239991564124033	0.0008636367188696389	0.02111236412380272	1.0	1.68	0.084	5.0	1.0
33.0	4.566769329504796	1.417721495873632	0.03948965400107966	0.13686633854668775	0.015344465114529646	0.009680390328558606	0.006061766106757368	0.14920596414482487	0.9992231937627288	0.06534362753427514	0.00048056372847715814	0.00015637246572489902	0.06577255535280528	2.060410194102559	0.008443291236928592	0.010941526856163189	0.08398999581706816	1.680305343923323	0.004889177081786782	2.3435760822585067e-05	0.07226003065705221	0.1871161749191687	0.025051728618171735	0.004721612247213614	0.00018674297290751987	3.1140265140541836	0.012742860692451249	0.014004359714537635	0.01541341943959157	0.0062710453393204505	0.0024140387705062546	0.18362192123302995	0.5559029138181695	0.6870952129912365	5.73896139496801e-06	4.897610483970468e-05	0.02394528493376523	0.002023998413920778	0.0008636367425247926	0.021112364842639193	1.0	1.68	0.084	5.0	1.0
34.0	4.566774199107888	1.417718961620036	0.03948992266559686	0.13686504186153464	0.015344572042847086	0.009680417192991996	0.006061782205481439	0.14920635680904193	0.9992234895290614	0.0653436276760109	0.00048056565104976425	0.00015637232398912614	0.06577232418104595	2.0604820464792937	0.008443264405513136	0.010941502040134306	0.083989997301667	1.6803053406543613	0.004889177099384811	2.343575583629515e-05	0.07225997525165673	0.1871174562838597	0.025052123231811548	0.004721629447312273	0.0001867429722747866	3.1140265140554493	0.012742907132706307	0.014004411136230669	0.015413575643791179	0.006271082143039898	0.0024139970776353766	0.18362456790535772	0.5558937549438943	0.6871082444971366	5.738960154147061e-06	4.8976104666389935e-05	0.02394528493517937	0.0020239980124640176	0.0008636367553098541	0.02111236523131089	1.0	1.68	0.084	5.0	1.0
35.0	4.56677830008078	1.4177168121066626	0.03949015474966047	0.1368639817390501	0.015344664403133267	0.00968043742477299	0.006061795056147518	0.14920667007672536	0.999223744011464	0.06534362779825764	0.00048056722637077797	0.0001563722017423807	0.0657721322116862	2.060542604059645	0.008443242436324142	0.010941482937497728	0.08398999855292749	1.680305337833895	0.004889177125508241	2.3435748419774853e-05	0.07225993205712683	0.18711852490148925	0.025052456031471108	0.004721644088918624	0.00018674297134952108	3.1140265140573	0.012742946668000734	0.01400445486804748	0.015413709858585787	0.006271113153810442	0.002413963641977168	0.18362678555377343	0.5558863683875536	0.6871188741249955	5.738958307235038e-06	4.897610440892549e-05	0.023945284937283717	0.0020239974172462944	0.0008636367742741156	0.021112365807564357	1.0	1.68	0.084	5.0	1.0
36.0	4.56678172498033	1.4177150341459996	0.03949034120524092	0.13686306244314267	0.015344738618311937	0.009680456993172454	0.006061806567090036	0.14920695089086003	0.9992239500722473	0.06534362789695795	0.0004805685890778015	0.00015637210304205747	0.06577196943328237	2.060593070525368	0.00844322345933382	0.01094146505865523	0.08398999959617026	1.6803053355578323	0.004889177134995072	2.343574573570219e-05	0.07225989299865984	0.1871194293676276	0.025052733812258723	0.004721656062525731	0.00018674297100407545	3.1140265140579912	0.012742978995610325	0.014004490679303412	0.015413818668610836	0.006271139041764252	0.002413933893434201	0.1836286471512094	0.5558798448365075	0.6871281246811594	5.738957639677299e-06	4.897610431554518e-05	0.02394528493804469	0.002023997200627391	0.0008636367811703861	0.02111236601728699	1.0	1.68	0.084	5.0	1.0
37.0	4.566784614684273	1.417713514814235	0.039490506296930655	0.13686232535147638	0.015344804316460573	0.009680470491913295	0.006061815399439694	0.14920716614514307	0.9992241309914437	0.06534362798395177	0.0004805696853065629	0.00015637201604824246	0.06577183487092414	2.060635759915298	0.008443208150481723	0.010941452105890235	0.08399000047814327	1.6803053335504243	0.004889177156338743	2.3435739673133522e-05	0.07225986341488914	0.18712017832764813	0.025052967892022653	0.004721666452483254	0.00018674297025105682	3.114026514059497	0.01274300705175597	0.014004521692160122	0.015413913572716086	0.006271160760182888	0.0024139108738598586	0.183630207217961	0.5558747386434331	0.6871355103172259	5.738956129658851e-06	4.897610410514979e-05	0.02394528493976508	0.002023996714465738	0.0008636367966617888	0.02111236648795724	1.0	1.68	0.084	5.0	1.0
38.0	4.566787015482023	1.4177122721662694	0.03949063599389714	0.13686166982706907	0.015344855939497219	0.009680484983238648	0.006061823702431839	0.14920736875253418	0.9992242740645836	0.06534362805238347	0.00048057065574610774	0.0001563719476165374	0.06577171975303861	2.0606711671655793	0.008443194638230466	0.010941439020084834	0.08399000120973989	1.680305331972647	0.00488917715941165	2.343573881036043e-05	0.07225983482534323	0.18712081663811272	0.02505316260941283	0.0047216748320555715	0.0001867429701329466	3.1140265140597334	0.012743029674830625	0.014004546773012532	0.01541398972149254	0.006271179026626007	0.0024138894418941495	0.18363151710138717	0.5558700584195223	0.68714211014547	5.7389559156857095e-06	4.897610407498766e-05	0.023945284940009245	0.0020239966439703546	0.0008636367989021938	0.02111236655621222	1.0	1.68	0.084	5.0	1.0
39.0	4.5667890546635785	1.4177111965216682	0.03949075381445866	0.1368611594027447	0.015344902825426124	0.009680493807536479	0.006061829726618931	0.14920751551508413	0.9992244031829337	0.06534362811454968	0.0004805714162039427	0.00015637188545033652	0.06577162560728657	2.060701281782954	0.008443184017133298	0.010941430390033945	0.0839900018320121	1.680305330537869	0.004889177178071763	2.343573350779874e-05	0.07225981488796672	0.18712134177229192	0.025053328232963187	0.004721682168142554	0.00018674296947656432	3.114026514061046	0.012743049485345645	0.014004568658022161	0.015414057260577547	0.006271194358921339	0.002413873706499447	0.1836326137088962	0.5558665532626633	0.687147217106619	5.738954594758437e-06	4.897610389101656e-05	0.023945284941514103	0.002023996219046716	0.0008636368124435821	0.02111236696759447	1.0	1.68	0.084	5.0	1.0
40.0	4.566790740395361	1.4177103279241512	0.039490843045174175	0.13686069135566384	0.015344938345022	0.009680504592758168	0.006061835732085943	0.14920766210173578	0.999224502075774	0.06534362816178466	0.00048057210791603214	0.00015637183821535044	0.0657715442677094	2.0607261138988995	0.008443174390525542	0.01094142076209582	0.08399000234507555	1.6803053294490906	0.004889177177379442	2.3435733713547324e-05	0.0722597942211377	0.18712179233779908	0.02505346470032577	0.004721688011619562	0.00018674296949216807	3.114026514061015	0.01274306526073362	0.014004586156379438	0.01541410974712074	0.006271207108923572	0.002413858236608964	0.18363353592470336	0.5558631841947242	0.6871519382890123	5.738954646835991e-06	4.8976103897957796e-05	0.02394528494145512	0.0020239962343628977	0.0008636368119501978	0.02111236695277167	1.0	1.68	0.084	5.0	1.0
41.0	4.56679217637633	1.4177095664307757	0.03949092763864514	0.13686033797647068	0.015344972005150562	0.009680510317822947	0.006061839834561701	0.1492077620067769	0.9992245942980641	0.06534362820623793	0.0004805726353458667	0.0001563717937620681	0.06577147835898907	2.0607473605611912	0.008443167020354372	0.010941415035652633	0.0839900027841301	1.6803053284229141	0.004889177192334237	2.343572946231513e-05	0.07225978073542295	0.18712216049934943	0.02505358110954356	0.004721693244278452	0.00018674296896767088	3.114026514062064	0.012743079391807268	0.014004601759006861	0.01541415808624672	0.006271217925324941	0.00241384748987679	0.18363430686816395	0.5558607800142726	0.6871554680887285	5.738953587661267e-06	4.897610375049723e-05	0.023945284942661724	0.002023995893894945	0.0008636368228011028	0.02111236728238872	1.0	1.68	0.084	5.0	1.0
42.0	4.56679336033857	1.4177089587218106	0.039490989518199154	0.1368600050812659	0.015344996638803923	0.00968051821084176	0.0060618441463170004	0.14920786727318047	0.9992246630578482	0.06534362823904043	0.00048057312697848164	0.00015637176095957954	0.06577142088849201	2.0607647916538934	0.008443160179822771	0.010941408045663658	0.08399000314421429	1.680305327666939	0.004889177190606744	2.343572996051392e-05	0.07225976572803812	0.18712247829347559	0.025053677268256542	0.004721697297762866	0.0001867429690215417	3.1140265140619565	0.012743090334313175	0.014004613905308078	0.015414194727114644	0.006271226940399856	0.002413836403991413	0.18363495577148414	0.5558583724691661	0.6871588273238877	5.738953712435156e-06	4.897610376762233e-05	0.023945284942519855	0.0020239959328692196	0.0008636368215547911	0.021112367244660753	1.0	1.68	0.084	5.0	1.0
43.0	4.566794371674201	1.4177084227010537	0.03949104891922942	0.13685975675348966	0.015345020275285393	0.009680522212617525	0.006061847024116194	0.1492079373524122	0.9992247279469058	0.06534362827032303	0.0004805734973811929	0.00015637172967698768	0.06577137456459776	2.060779739083059	0.008443155001970907	0.010941404031765361	0.08399000345306726	1.680305326944797	0.004889177201546355	2.343572685088377e-05	0.07225975632876667	0.18712273710020003	0.025053759272327707	0.004721700985139762	0.0001867429686375578	3.1140265140627243	0.012743100292298538	0.014004624897377312	0.015414228561479887	0.006271234502937139	0.0024138288552813065	0.18363549826127634	0.5558566828948818	0.6871613087954366	5.738952937703219e-06	4.897610365975569e-05	0.02394528494340243	0.0020239956838030396	0.0008636368294925544	0.02111236748578917	1.0	1.68	0.084	5.0	1.0
44.0	4.566795206577675	1.4177079912160195	0.03949109364389481	0.1368595271464576	0.015345038077661268	0.009680527385855377	0.0060618499502300095	0.14920800876402138	0.9992247773678533	0.065343628293949	0.0004805738371869361	0.00015637170605102075	0.06577133442652111	2.0607920496350416	0.008443150273726203	0.010941399387480982	0.08399000370742707	1.6803053264001337	0.004889177201822244	2.343572677631672e-05	0.0722597462951176	0.18712295972880258	0.02505382685185431	0.004721703890419774	0.00018674296862413142	3.1140265140627514	0.01274310813578427	0.014004633595464349	0.015414254854660362	0.0062712408453557255	0.0024138213166629	0.18363595429699778	0.5558550378558151	0.6871636224652176	5.738952919477562e-06	4.897610365708481e-05	0.02394528494342334	0.0020239956773297724	0.000863636829696595	0.021112367492058397	1.0	1.68	0.084	5.0	1.0
45.0	4.5667959212702876	1.4177076130663806	0.03949113355981828	0.13685935065272437	0.015345053962820156	0.00968053060955966	0.006061852065783356	0.14920806031156905	0.9992248214836779	0.06534362831514888	0.0004805741014182455	0.00015637168485114895	0.06577130249773577	2.0608025151004106	0.00844314665993428	0.010941396402479429	0.08399000392488361	1.6803053259110414	0.004889177208065161	2.3435725002583696e-05	0.07225974119822484	0.187123144457461	0.02505388462952297	0.004721706377556131	0.0001867429684017595	3.114026514063196	0.012743114851299685	0.014004641028018551	0.015414278094178053	0.006271246196424602	0.002413815870686194	0.18363633475456562	0.5558538121719802	0.6871654082383919	5.738952477641611e-06	4.897610359553836e-05	0.02394528494392665	0.0020239955351602904	0.0008636368342270531	0.02111236762969742	1.0	1.68	0.084	5.0	1.0
46.0	4.56679650153161	1.417707314351326	0.03949116632342441	0.13685918876930955	0.015345067005557942	0.009680533930133996	0.006061854070939767	0.14920810923306294	0.9992248574715977	0.06534362833248254	0.00048057433931561987	0.0001563716675174716	0.06577127322913441	2.0608111934643265	0.008443143246114811	0.010941393182302804	0.08399000410251975	1.6803053255111222	0.004889177208234156	2.343572495648303e-05	0.07225973170210258	0.18712329775363012	0.02505393174718347	0.004721708497977928	0.00018674296839846387	3.1140265140632026	0.012743120577422749	0.014004647349211608	0.015414296645985632	0.006271250557718839	0.0024138105856970973	0.1836366568371118	0.5558526747961166	0.6871670114995121	5.738952466329961e-06	4.89761035938963e-05	0.02394528494393957	0.002023995531221166	0.0008636368343514619	0.021112367633512142	1.0	1.68	0.084	5.0	1.0
