time	TNFR_E	TNF_E	TNF_TNFR_E	TNFR	RIP	TRADD	TRAF2	FADD	TNF_TNFR_TRADD	TNFRC1	TNFRCint1	TNFRCint2	TNFRCint3	TNFRC2	FLIP	TNFRC2_FLIP	TNFRC2_pCasp8	TNFRC2_FLIP_FLIP	TNFRC2_pCasp8_pCasp8	TNFRC2_FLIP_pCasp8	TNFRC2_FLIP_pCasp8_RIP_TRAF2	IKK	IKKa	A20	NFkB	IkBa	IkBa_NFkB	PIkBa	NFkB_N	IkBa_N	IkBa_NFkB_N	A20_mRNA	IkBa_mRNA	XIAP_mRNA	FLIP_mRNA	BAR	XIAP	pCasp8	pCasp3	pCasp6	Casp8	Casp3	Casp6	BAR_Casp8	XIAP_Casp3	PARP	cPARP
9.900990099009901	0.004874822641760092	0.2686747877825747	0.00012439926733417127	0.00028	0.20255998431315805	0.2934392220226706	0.3305599843389985	0.30943999999999966	7.061310812297884e-07	1.561791332538152e-08	4.483928069874054e-11	1.0329123268004495e-13	1.7101124863141386e-16	2.5632226977129636e-17	0.032047199944009716	1.508424864814492e-19	3.046566049129369e-18	1.9379467464997303e-21	2.4624250440721704e-19	1.7045121178770134e-19	1.315649769033407e-22	0.6399980357983899	1.9642016100005013e-06	0.10443400018655884	0.00011537136084508354	0.0010151801355282038	0.015103193518679168	6.341403325769652e-09	0.0006914311442371911	0.0013838999711145781	9.001886149338693e-05	5.56656997722832e-05	5.3151699812478494e-05	0.0002196460000328518	0.00013905599980295312	0.28788999999063786	7.833710004229997	3.2000000011877563	0.7999999998020406	0.0640000000237551	1.618123440242555e-19	3.514858983723224e-22	2.240745742217368e-25	2.610177828216031e-20	1.826580047091345e-21	1.6666699997430094	1.1671174381602096e-22
10.89108910891089	0.004862490020981563	0.26866244787922067	0.00013656974075538215	0.00028	0.20255997929898364	0.2934390599126746	0.3305599793364773	0.3094399999999993	8.452792575048181e-07	2.0601017681142063e-08	6.504710668111156e-11	1.6440995225727787e-13	2.939332650124113e-16	4.768357009334762e-17	0.03204719993841303	2.910583779077556e-19	6.12019010786659e-18	4.084825431086275e-21	5.229373199982107e-19	3.531329006840368e-19	2.971947626208432e-22	0.6399971988111551	2.801188844723554e-06	0.1044340002052028	0.0001153749400179266	0.0010151801399112543	0.015103189841491572	9.934987753042163e-09	0.0006914312440087225	0.0013838999682717474	9.001885826289244e-05	5.566569975584883e-05	5.3151699798790144e-05	0.0002196460000416626	0.00013905599978879333	0.2878899999897017	7.833710004652768	3.200000001306492	0.7999999997822513	0.06400000002612981	3.6691426682692443e-19	8.07186762653407e-22	5.592405026343966e-25	6.429510967686385e-20	4.55834759208688e-21	1.6666699997173111	2.9128790220063893e-22
11.881188118811881	0.004850190679377975	0.2686501405721761	0.00014869184692219533	0.00028	0.20255997334917336	0.29343888272198787	0.33055997340183146	0.3094399999999989	9.952247595704703e-07	2.6510403669932886e-08	9.133691859902831e-11	2.5147241423910237e-13	4.823615078700429e-16	8.426370999716832e-17	0.03204719993281683	5.315292444402468e-19	1.1634761354003047e-17	8.131222612950798e-21	1.047861049100937e-18	6.901148420421307e-19	6.334039373684634e-22	0.639996132878425	3.867121574819992e-06	0.10443400022384469	0.00011537993762414325	0.001015180138908416	0.015103184692975525	1.4955967098551742e-08	0.000691431396384239	0.0013838999652005008	9.001885532363698e-05	5.5665699744144345e-05	5.3151699788885056e-05	0.00021964600005462876	0.00013905599977879205	0.2878899999887656	7.833710005075497	3.2000000014252206	0.7999999997624632	0.06400000002850438	7.845731511923896e-19	1.7466825666948285e-21	1.3209455142719037e-24	1.4992360238149732e-19	1.0765863977594324e-20	1.666669999691613	6.880356815756745e-22
12.871287128712872	0.0048379245233310325	0.26863786576966503	0.00016076574032782893	0.00028	0.20255996639529203	0.2934386905121402	0.33055996646724845	0.3094399999999982	1.155593099528e-06	3.341285047490481e-08	1.2478466456576979e-10	3.718872623086566e-13	7.607424958960396e-16	1.422567154515826e-16	0.032047199927221125	9.236170199577345e-19	2.0994581733594604e-17	1.5291379729746475e-20	1.98128999914067e-18	1.2750026582710964e-18	1.265907643763623e-21	0.6399948051220284	5.19487797143771e-06	0.1044340002424846	0.0001153867149536203	0.0010151801305624407	0.015103177692168731	2.1769385326656994e-08	0.0006914316209208902	0.001383899961750185	9.001885279087907e-05	5.566569973946963e-05	5.3151699784603494e-05	0.00021964600007377605	0.0001390559997749747	0.2878899999878294	7.833710005498186	3.2000000015439416	0.7999999997426764	0.06400000003087881	1.5720279800790385e-18	3.5350525540957284e-21	2.8881347390795285e-24	3.243380974573548e-19	2.353639403472953e-20	1.6666699996659151	1.5043384936026158e-21
13.861386138613861	0.004825691459486675	0.2686256233801707	0.00017279157501858637	0.00028	0.2025599583711223	0.2934384833444767	0.3305599584671725	0.3094399999999972	1.3260201688311178e-06	4.137281698038447e-08	1.6653265821598972e-10	5.343308956673876e-13	1.1598705840672652e-15	2.311453901488522e-16	0.03204719992162598	1.540065123416966e-18	3.630850476602039e-17	2.7488033061277484e-20	3.5774659823081665e-18	2.2512300189861148e-18	2.409950932400305e-21	0.6399931823276772	6.81767232269013e-06	0.10443400026112269	0.00011539567852273465	0.0010151801124164514	0.015103168407808626	3.078643908379411e-08	0.0006914319422037121	0.0013838999577101977	9.001885082577151e-05	5.5665699745048204e-05	5.315169978852479e-05	0.000219646000101944	0.00013905599978018037	0.28788999998689324	7.8337100059208336	3.2000000016626555	0.7999999997228907	0.06400000003325308	2.9984784811291637e-18	6.803742810112833e-21	5.98988732083e-24	6.662224321283204e-19	4.8808743626668894e-20	1.6666699996402172	3.1199593185721155e-21
14.85148514851485	0.004813491394778098	0.2686134133124584	0.0001847695045552073	0.00028	0.20255994921294426	0.29343826128014083	0.33055994933858934	0.3094399999999958	1.5061535405005707e-06	5.045214778474302e-08	2.1779900068817036e-10	7.48716555235106e-13	1.716438237562407e-15	3.6278972278665546e-16	0.032047199916031464	2.4731257886846226e-18	6.03377021884515e-17	4.731338758329568e-20	6.1789599343309476e-18	3.808381004220619e-18	4.368690240434566e-21	0.639991230495756	8.769504243773747e-06	0.10443400027975912	0.00011540728230074618	0.0010151800815479594	0.015103156356453897	4.246555806217869e-08	0.0006914323895015806	0.0013838999528149858	9.001884963148995e-05	5.566569976495057e-05	5.315169980390608e-05	0.00021964600014271843	0.00013905599979799422	0.28788999998595705	7.83371000634344	3.2000000017813623	0.7999999997031063	0.06400000003562721	5.4425836894978434e-18	1.244580323242356e-20	1.1728219459250285e-23	1.2937468746256993e-18	9.555841354373978e-20	1.6666699996145196	6.1089202401859446e-21
15.841584158415841	0.004801324236403907	0.2686012354755539	0.00019669968204955255	0.00028	0.20255993885914497	0.29343802438009026	0.330559939020628	0.3094399999999938	1.6956506570892148e-06	6.07104849365317e-08	2.7986356955602284e-10	1.0263679597074575e-12	2.4747774966572067e-15	5.525021582101525e-16	0.03204719991043768	3.844082962747532e-18	9.686309356151294e-17	7.84421256502133e-20	1.0271174011170616e-17	6.20906272051163e-18	7.592866392654534e-21	0.6399889156339386	1.1084366061339963e-05	0.10443400029839414	0.00011542202669286337	0.0010151800344362749	0.015103141002129407	5.7312061777962135e-08	0.0006914329981193532	0.0013838999467177685	9.001884947310532e-05	5.5665699804500674e-05	5.315169983500751e-05	0.00021964600020078973	0.00013905599983310576	0.2878899999850209	7.833710006766009	3.2000000019000616	0.7999999996833231	0.0640000000380012	9.466684243054255e-18	2.1795009306941856e-20	2.1855268629361265e-23	2.3937271289546047e-18	1.7805437392175124e-19	1.6666699995888221	1.1383885633317152e-20
16.831683168316832	0.004789189891841364	0.2685890897787564	0.0002085822601420877	0.00028	0.202559927250273	0.2934377727050872	0.3305599274546161	0.3094399999999911	1.8941790892718362e-06	7.220521185060753e-08	3.540690925791795e-10	1.380132246382097e-12	3.4879107863216183e-15	8.199287605039679e-16	0.03204719990484477	5.811394845379567e-18	1.510699218010174e-16	1.2613684103213466e-19	1.654688233831476e-17	9.817491192367741e-18	1.2769127163366125e-20	0.639986203761167	1.379623883287498e-05	0.10443400031702811	0.00011544045487452099	0.0010151799668868258	0.015103121759189821	7.587842657875193e-08	0.0006914338101829152	0.001383899938967547	9.001885069463182e-05	5.5665699870633916e-05	5.315169988737883e-05	0.0002196460002822686	0.00013905599989162446	0.28788999998408477	7.8337100071885395	3.200000002018754	0.7999999996635411	0.06400000004037504	1.5924256609499882e-17	3.689001864416928e-20	3.9311124246093145e-23	4.2771462814467254e-18	3.202355140395255e-19	1.6666699995631247	2.0476321932108487e-20
17.821782178217823	0.004777088268842535	0.2685769761316348	0.00022041739100854907	0.00028	0.20255991432907816	0.2934375063157013	0.3305599145841204	0.3094399999999875	2.1014167170882937e-06	8.499141055017673e-08	4.41823087901006e-10	1.824283337137691e-12	4.816705767854644e-15	1.188507219422552e-15	0.0320471998992529	8.565852884405159e-18	2.2935485619635266e-16	1.9703004631671283e-19	2.5877092536743176e-17	1.508527978098392e-17	2.0788752171388432e-20	0.6399830607237181	1.6939276281780014e-05	0.10443400033566148	0.00011546315651530515	0.0010151798740950996	0.015103097989259162	9.876355882854343e-08	0.000691434873985831	0.0013838999290225196	9.001885370889731e-05	5.566569997168959e-05	5.3151699967693264e-05	0.0002196460003945031	0.00013905599998089677	0.28788999998314857	7.833710007611033	3.2000000021374384	0.7999999996437602	0.06400000004274874	2.59203423740551e-17	6.037892732939215e-20	6.809428326231519e-23	7.365370475795875e-18	5.546552213709506e-19	1.6666699995374274	3.546902114195483e-20
18.81188118811881	0.004765019275435532	0.2685648944440289	0.00023220522635767425	0.00028	0.20255990004031615	0.2934372252723083	0.3305599003547469	0.30943999999998273	2.3170508297477302e-06	9.912206941024568e-08	5.445897953566739e-10	2.374772837066505e-12	6.5323368872857755e-15	1.68733971663747e-15	0.032047199893662316	1.2347673776473628e-17	3.400940496421521e-16	3.0010572921566317e-19	3.943666774369547e-17	2.2608253505739962e-17	3.2914677599507377e-20	0.6399794527080102	2.0547291989790695e-05	0.10443400035429484	0.00011549076611455391	0.00101517975046524	0.015103069000989667	1.2661252427306232e-07	0.0006914362458591432	0.0013838999162021153	9.001885903328236e-05	5.5665700118156676e-05	5.3151700084344405e-05	0.00021964600054673629	0.00013905600011016357	0.28788999998221243	7.83371000803349	3.200000002256116	0.7999999996239806	0.0640000000451223	4.101467366443558e-17	9.601742544053882e-20	1.142621292195731e-22	1.2293508648452122e-17	9.306223282362068e-19	1.6666699995117304	5.951725796722281e-20
19.801980198019802	0.00475298281992258	0.2685528446260477	0.0002439459174343868	0.00028	0.20255988433073205	0.2934369296350919	0.33055988471412456	0.3094399999999767	2.540778048983035e-06	1.1464810034197507e-07	6.63889651635189e-10	3.049227894580078e-12	8.716496603022387e-15	2.3517113391117437e-15	0.032047199888073336	1.7451603281501656e-17	4.939686425475247e-16	4.472350851601177e-19	5.876712876594053e-17	3.315067017779632e-17	5.089761990154445e-20	0.6399753461551186	2.4653844881313087e-05	0.10443400037292899	0.0001155239616761048	0.001015179589599169	0.015103034051244454	1.6011461854628378e-07	0.0006914379903032945	0.0013838998996719412	9.001886730039228e-05	5.5665700322911814e-05	5.3151700247636745e-05	0.00021964600075031638	0.00013905600029077037	0.2878899999812763	7.833710008455914	3.200000002374786	0.7999999996042022	0.0640000000474957	6.335517569558543e-17	1.490030332745212e-19	1.868962718880979e-22	2.000822724755688e-17	1.5220491805519352e-18	1.6666699994860334	9.735166466080072e-20
20.792079207920793	0.00474097881088032	0.2685408265880693	0.00025563961501934274	0.00028	0.20255986714909477	0.29343661946404304	0.33055986761193984	0.3094399999999689	2.7723044874729442e-06	1.316183023489493e-07	8.013006781394863e-10	3.8669108899702645e-12	1.1460889881501186e-14	3.2225570885575384e-15	0.03204719988248634	2.422189218018132e-17	7.037034653193768e-16	6.528060911954185e-19	8.573051477042624e-17	4.762576789663505e-17	7.6905884097735e-20	0.6399707077264959	2.9292273504037465e-05	0.10443400039156489	0.00011556346498557179	0.0010151793843318506	0.015102992345202496	2.0000432137703358e-07	0.0006914401796163726	0.001383899878458133	9.001887924754758e-05	5.566570060099489e-05	5.315170046960604e-05	0.0002196460010184989	0.00013905600053596922	0.28788999998034015	7.833710008878309	3.2000000024934483	0.799999999584425	0.06400000004986897	9.559383500607856e-17	2.2576677535668136e-19	2.976236315559196e-22	3.1718653340796373e-17	2.4235554897897958e-18	1.6666699994603364	1.5502875761680811e-19
21.78217821782178	0.004729007157157179	0.26852884024073864	0.0002672864694331377	0.00028	0.20255984844598907	0.2934362948189619	0.33055984899972457	0.30943999999995914	3.011344789089299e-06	1.500795820197698e-07	9.584502068888497e-10	4.8489380863704165e-12	1.486975646849461e-14	4.348994596951835e-15	0.032047199876901813	3.30760409555985e-17	9.853059260542013e-16	9.355341291189654e-19	1.227293242483786e-16	6.718754574428181e-17	1.1388161882488491e-19	0.6399655046333677	3.4495366632307394e-05	0.10443400041020379	0.00011561003831265378	0.0010151791265537021	0.015102943037742182	2.4705791728856073e-07	0.000691442895758619	0.0013838998513793861	9.001889576642357e-05	5.566570097067315e-05	5.315170076487106e-05	0.00021964600136738534	0.0001390560008618573	0.287889999979404	7.833710009300677	3.2000000026121036	0.7999999995646491	0.06400000005224209	1.4130330608947225e-16	3.3500798500370844e-19	4.633043015291111e-22	4.9170063175233597e-17	3.772324059707481e-18	1.66666999943464	2.4133111480598717e-19
22.77227722772277	0.004717067767872762	0.2685168854949666	0.0002788866305373689	0.00028	0.20255982817383492	0.293435955759458	0.3305598288308755	0.3094399999999469	3.257622217153979e-06	1.7007693301951137e-07	1.1370157279614358e-09	6.0182440980561974e-12	1.9059553164424523e-14	5.78824509007876e-15	0.03204719987132038	4.4504223996090324e-17	1.3581040188077651e-15	1.3186348965947508e-18	1.727197228584781e-16	9.323331464603413e-17	1.6559862979002356e-19	0.6399597045627384	4.029543726136885e-05	0.1044340004288472	0.00011566448364294202	0.0010151788072373647	0.015102885234477439	3.020932502104786e-07	0.0006914462300857606	0.0013838998170480467	9.001891790177063e-05	5.5665701453427735e-05	5.315170115062292e-05	0.00021964600181591189	0.0001390560012873653	0.28788999997846787	7.833710009723022	3.200000002730752	0.7999999995448743	0.06400000005461505	2.0503179396673352e-16	4.878363246357566e-19	7.068083155876062e-22	7.472081798959188e-17	5.7544048621935994e-18	1.6666699994089433	3.681720524521979e-19
23.762376237623762	0.004705160552417998	0.2685049622619307	0.0002904402477343665	0.00028	0.20255980628687179	0.29343560234495064	0.33055980706063826	0.3094399999999319	3.510868582842005e-06	1.9165345263118405e-07	1.3387242387203425e-09	7.399603666787395e-12	2.4159185861284704e-14	7.605826731434924e-15	0.032047199865742775	5.907107420799341e-17	1.8448288015048065e-15	1.829930675281667e-18	2.3922519708320255e-16	1.2740983375170035e-16	2.3668049807775286e-19	0.6399532757106002	4.672428939960497e-05	0.10443400044749702	0.00011572764275509647	0.0010151784164207792	0.015102817991501516	3.6596955003412166e-07	0.0006914502835243496	0.0013838997738651116	9.001894685513109e-05	5.5665702074031496e-05	5.3151701646687304e-05	0.00021964600238591787	0.000139056001834326	0.28788999997753173	7.833710010145353	3.200000002849392	0.7999999995251007	0.06400000005698787	2.9232504720775476e-16	6.978257059114233e-19	1.0571238150006303e-21	1.1135353217671788e-16	8.605594874661013e-18	1.6666699993832472	5.50651971084864e-19
24.752475247524753	0.004693285420452019	0.2684930704530714	0.0003019474699723095	0.00028	0.20255978274098868	0.29343523463467025	0.33055978364593397	0.30943999999991345	3.7708234594818335e-06	2.1485052198904644e-07	1.565345576690663e-09	9.019789628082605e-12	3.031199797153741e-14	9.87803894823036e-15	0.032047199860169906	7.743930510229351e-17	2.4729889834080473e-15	2.5041215389155946e-18	3.2659418648931805e-16	1.7171451623075582e-16	3.3310108070266484e-19	0.6399461869711633	5.3813028836541277e-05	0.10443400046615553	0.00011580039283923969	0.0010151779430767004	0.015102740318320103	4.395835465529655e-07	0.0006914551679711114	0.0013838997199515173	9.001898403396615e-05	5.5665702861632594e-05	5.3151702276392e-05	0.0002196460031031026	0.00013905600252843054	0.28788999997659553	7.833710010567673	3.200000002968025	0.7999999995053283	0.06400000005936056	4.102802724657683e-16	9.824028461122495e-19	1.5539459674874933e-21	1.631370841191519e-16	1.2648720431022962e-17	1.666669999357551	8.09448942674467e-19
25.742574257425744	0.0046814422819033644	0.26848120998009367	0.00031340844574322975	0.00028	0.20255975749378055	0.29343485268765795	0.33055975854541636	0.30943999999989114	4.037234443243237e-06	2.3970774632323476e-07	1.818694619518539e-09	1.0907520415758654e-11	3.767516674443559e-14	1.2691411774579813e-14	0.032047199854602866	1.0036458159469242e-16	3.2746228948075655e-15	3.3824842981450484e-18	4.3995803848329294e-16	2.2847688445356205e-16	4.621384057602105e-19	0.6399384078448824	6.159215511737122e-05	0.10443400048482547	0.00011588364767397163	0.0010151773751564473	0.015102651177141518	5.238702562550434e-07	0.0006914610058366698	0.001383899653162813	9.001903104073252e-05	5.566570384952646e-05	5.315170306638435e-05	0.00021964600399682424	0.00013905600339902746	0.28788999997565934	7.833710010989992	3.2000000030866502	0.7999999994855572	0.06400000006173309	5.674801728417988e-16	1.36268626068911e-18	2.2475993627431486e-21	2.352167913916037e-16	1.8292990835471123e-17	1.6666699993318548	1.170778333456941e-18
