time	V_membrane	n	s
38.613861386138616	-67.47732465208574	0.010772113446793885	0.02495880539004282
39.603960396039604	-67.46799018113819	0.010358562135981008	0.024957737559051316
40.59405940594059	-67.45732042572504	0.009961077475482817	0.02495666999018033
41.584158415841586	-67.44539274895526	0.009579036711141525	0.024955602710831068
42.57425742574257	-67.43228037469365	0.009211841213698297	0.02495453574693855
43.56435643564356	-67.41805264171867	0.008858915544301342	0.024953469123058916
44.554455445544555	-67.4027752383061	0.008519706558065684	0.024952402862449645
45.54455445544554	-67.38651042044977	0.008193682541364922	0.02495133698714389
46.53465346534654	-67.36931721436103	0.007880332382918367	0.024950271518019273
47.524752475247524	-67.35125160551931	0.0075791647751603805	0.02494920647486192
48.51485148514851	-67.33236671367143	0.007289707448487401	0.024948141876425613
49.504950495049506	-67.3127129562801	0.00701150643410826	0.024947077740486937
50.495049504950494	-67.29233820078053	0.006744125355636097	0.024946014083896562
51.48514851485149	-67.27128790699085	0.006487144747086676	0.02494495092262719
52.475247524752476	-67.24960525872972	0.006240161401058838	0.024943888271817826
53.46534653465346	-67.22733128876054	0.006002787736534489	0.0249428261458158
54.45544554455446	-67.20450499594857	0.005774651190086332	0.024941764558216218
55.445544554455445	-67.1811634535217	0.005555393635558462	0.024940703521898276
56.43564356435643	-67.15734190962002	0.005344670827276773	0.02493964304905928
57.42574257425743	-67.13307388249191	0.005142151863118961	0.024938583151246686
58.415841584158414	-67.10839124964865	0.0049475186685016175	0.02493752383938825
59.4059405940594	-67.08332433278288	0.004760465497831837	0.024936465123820736
60.396039603960396	-67.05790197747575	0.004580698454356084	0.024935407014316985
61.386138613861384	-67.03215162706016	0.004407935032038225	0.02493434952011105
62.37623762376238	-67.00609939234073	0.004241903674744881	0.02493329264992198
63.366336633663366	-66.97977011713014	0.004082343353299174	0.02493223641197629
64.35643564356435	-66.9531874412105	0.003929003153938429	0.02493118081402951
65.34653465346534	-66.9263738580744	0.0037816418902430642	0.024930125863386166
66.33663366336634	-66.8993507707639	0.003640027723990408	0.02492907156691905
67.32673267326733	-66.87213854401988	0.003503937803049377	0.02492801793108741
68.31683168316832	-66.8447565536338	0.003373157913197247	0.024926964961954144
69.3069306930693	-66.81722323303917	0.003247482143970602	0.024925912665202193
70.29702970297029	-66.789556117937	0.0031267125648091	0.02492486104615025
71.2871287128713	-66.76177188781587	0.0030106589176077947	0.024923810109767495
72.27722772277228	-66.73388640570775	0.0028991383190884318	0.02492275986068778
73.26732673267327	-66.70591475589788	0.0027919749745377036	0.024921710303223155
74.25742574257426	-66.67787127963416	0.0026889999030541116	0.02492066144137674
75.24752475247524	-66.64976960899013	0.002590050673693586	0.024919613278855043
76.23762376237623	-66.62162269916949	0.0024949711509628133	0.024918565819079735
77.22772277227723	-66.59344285915618	0.002403611250597632	0.024917519065198932
78.21782178217822	-66.56524178064798	0.002315826706197667	0.02491647302009789
79.20792079207921	-66.53703056584501	0.002231478842940774	0.024915427686409385
80.1980198019802	-66.5088197538061	0.0021504343608323368	0.024914383066523587
81.18811881188118	-66.48061934554848	0.0020725651263515292	0.024913339162597567
82.17821782178218	-66.45243882789153	0.001997747972659512	0.02491229597656437
83.16831683168317	-66.42428719651484	0.0019258645052677539	0.024911253510141822
84.15841584158416	-66.39617297734924	0.0018568009192892257	0.02491021176484084
85.14851485148515	-66.36810424745053	0.0017904478205381892	0.024909170741973543
86.13861386138613	-66.34008865477384	0.0017267000545508802	0.024908130442660995
87.12871287128712	-66.31213343705001	0.0016654565422356776	0.024907090867840688
88.11881188118812	-66.28424543977148	0.001606620122185227	0.024906052018273703
89.10891089108911	-66.2564311335403	0.0015500973978389207	0.024905013894551655
90.0990099009901	-66.22869663038189	0.0014957985925186535	0.02490397649710332
91.08910891089108	-66.20104769948664	0.0014436374089825384	0.02490293982620105
92.07920792079207	-66.17348978213461	0.0013935308953995646	0.02490190388196693
93.06930693069307	-66.14602800572233	0.0013453993184659866	0.0249008686643786
94.05940594059406	-66.11866719889974	0.0012991660278011664	0.02489983417327549
95.04950495049505	-66.09141190309276	0.0012547573490771843	0.02489880040836381
96.03960396039604	-66.06426638690559	0.0012121024544435876	0.024897767369222487
97.02970297029702	-66.03723465703717	0.0011711332605778494	0.02489673505530796
98.01980198019803	-66.01032046849443	0.0011317843334871934	0.024895703465958718
99.00990099009901	-65.98352733913228	0.001093992757225745	0.02489467260040129
100.0	-65.95685855526794	0.0010576980767507515	0.024893642457753197
