time	T_1	T_2	G	I
34.65346534653465	494113.6805329785	987769.6141951253	0.08038270824827429	0.7310767581973199
35.64356435643565	493945.09270663984	987476.2393489395	0.08036451420220316	0.7310474300669821
36.633663366336634	493776.68050674343	987183.2025993954	0.08034634843293267	0.7310174781876776
37.62376237623762	493608.4439137441	986890.503548185	0.0803282081235128	0.7309871008073966
38.613861386138616	493440.3828584556	986598.1418036193	0.08031009127703381	0.7309564386979871
39.603960396039604	493272.4972364068	986306.1169788234	0.08029199647664424	0.7309255917026067
40.59405940594059	493104.7869182124	986014.4286904342	0.08027392271339935	0.7308946306900718
41.584158415841586	492937.2517568138	985723.0765577013	0.08025586926761237	0.7308636059037628
42.57425742574257	492769.8915926813	985432.0602018406	0.08023783562396271	0.7308325529604426
43.56435643564356	492602.7062575807	985141.3792455677	0.08021982141035969	0.7308014971934624
44.554455445544555	492435.6955771336	984851.0333127822	0.08020182635662339	0.7307704566058068
45.54455445544554	492268.85937252815	984561.0220283575	0.08018385026698929	0.7307394438427944
46.53465346534654	492102.1974619303	984271.3450179653	0.08016589299739686	0.7307084678201738
47.524752475247524	491935.70966149424	983982.0019079525	0.08014795443925914	0.7306775348896221
48.51485148514851	491769.395785971	983692.9923252651	0.08013003450975963	0.730646649540064
49.504950495049506	491603.25564915605	983404.3158973933	0.0801121331447056	0.7306158149146819
50.495049504950494	491437.2890642283	983115.9722523302	0.08009425029311011	0.7305850332021345
51.48514851485149	491271.49584399443	982827.9610185405	0.08007638591329203	0.7305543059180886
52.475247524752476	491105.8758011255	982540.2818249315	0.08005853996910033	0.7305236341785497
53.46534653465346	490940.4287481951	982252.934300848	0.08004071242929693	0.7304930187440869
54.45544554455446	490775.15449774795	981965.9180760636	0.08002290326648871	0.7304624600992297
55.445544554455445	490610.05286238744	981679.2327807692	0.08000511245570072	0.7304319585535487
56.43564356435643	490445.1236548172	981392.878045568	0.07998733997373225	0.7304015142897637
57.42574257425743	490280.36668786604	981106.8535014716	0.0799695857987502	0.730371127392979
58.415841584158414	490115.78177452117	980821.1587798957	0.07995184990975913	0.7303407978891545
59.4059405940594	489951.36872805696	980535.7935126439	0.07993413228455004	0.730310525893835
60.396039603960396	489787.1273616497	980250.7573319541	0.07991643290581543	0.7302803111682874
61.386138613861384	489623.05748904066	979966.0498704175	0.07989875175061509	0.7302501538840316
62.37623762376238	489459.15892413637	979681.6707610267	0.07988108879671994	0.7302200541625173
63.366336633663366	489295.4314807608	979397.6196372055	0.07986344402655544	0.730190011789454
64.35643564356435	489131.87497311225	979113.8961327531	0.07984581741992593	0.7301600267421219
65.34653465346534	488968.4892154759	978830.499881878	0.07982820895858382	0.7301300988580948
66.33663366336634	488805.27402234456	978547.4305191835	0.0798106186243081	0.7301002279745841
67.32673267326733	488642.2292084981	978264.6876796572	0.07979304639763397	0.7300704140203321
68.31683168316832	488479.35458888765	977982.2709986852	0.07977549225969517	0.7300406568825573
69.3069306930693	488316.6499787464	977700.1801120371	0.07975795619045976	0.7300109565347228
70.29702970297029	488154.11519340624	977418.4146558893	0.07974043817163615	0.7299813128253931
71.2871287128713	487991.75004849996	977136.9742667988	0.07972293818345566	0.7299517257120622
72.27722772277228	487829.5543599638	976855.858581703	0.07970545620463453	0.7299221952638838
73.26732673267327	487667.527943589	976575.067237974	0.07968799221948981	0.7298927211450192
74.25742574257426	487505.6706157362	976294.5998733306	0.07967054620658963	0.7298633034387288
75.24752475247524	487343.9821929115	976014.4561258899	0.07965311814548387	0.729833942158687
76.23762376237623	487182.46249155735	975734.6356341927	0.0796357080200149	0.7298046370085736
77.22772277227723	487021.11132859474	975455.1380371362	0.07961831580971224	0.7297753880069828
78.21782178217822	486859.92852106394	975175.9629740176	0.07960094149548834	0.729746195073501
79.20792079207921	486698.91388614755	974897.1100845316	0.07958358505925538	0.7297170580550535
80.1980198019802	486538.0672412857	974618.5790087549	0.07956624648211785	0.7296879768600161
81.18811881188118	486377.38840410893	974340.3693871546	0.07954892574542005	0.7296589513807338
82.17821782178218	486216.87719248177	974062.480860582	0.079531622830074	0.7296299815439996
83.16831683168317	486056.5334244414	973784.9130702803	0.0795143377174914	0.7296010672403278
84.15841584158416	485896.3569182466	973507.6656578776	0.07949707038882997	0.7295722083810503
85.14851485148515	485736.34749236924	973230.7382653877	0.07947982082511834	0.7295434048887862
86.13861386138613	485576.5049654891	972954.1305352105	0.07946258900733526	0.7295146566915087
87.12871287128712	485416.8291564613	972677.8421101352	0.07944537491690552	0.7294859636851019
88.11881188118812	485257.3198843437	972401.8726333369	0.07942817853527746	0.7294573257651956
89.10891089108911	485097.9769684396	972126.2217483707	0.0794109998432535	0.7294287428775756
90.0990099009901	484938.80022825144	971850.889099177	0.07939383882170624	0.7294002149642126
91.08910891089108	484779.78948346607	971575.8743300828	0.0793766954518067	0.7293717419465089
92.07920792079207	484620.9445538781	971301.1770858108	0.0793595697162196	0.7293433236364317
93.06930693069307	484462.2652596326	971026.7970114494	0.07934246159530134	0.7293149600192482
94.05940594059406	484303.75142102956	970752.7337524756	0.07932537107015965	0.729286651026015
95.04950495049505	484145.4028585771	970478.9869547491	0.07930829812181535	0.7292583965959243
96.03960396039604	483987.2193928875	970205.5562645235	0.07929124273282513	0.7292301965555433
97.02970297029702	483829.20084487594	969932.4413284224	0.07927420488416717	0.729202050850608
98.01980198019803	483671.34703563724	969659.6417934533	0.07925718455717139	0.7291739594023772
99.00990099009901	483513.65778646054	969387.1573070061	0.07924018173328196	0.7291459221253164
100.0	483356.1329188279	969114.9875168526	0.07922319639406773	0.729117938924995
