time	stat_sol	Pstat_sol	PstatDimer_sol	PstatDimer_nuc	stat_nuc	Pstat_nuc	statPhosphatase_nuc	species_test	statKinase_sol
32.67326732673267	14.61771770132673	0.0	0.0	0.0	0.007282298673276173	0.0	0.05	0.0	0.0
33.663366336633665	14.617689178959816	0.0	0.0	0.0	0.007310821040190855	0.0	0.05	0.0	0.0
34.65346534653465	14.617663285016494	0.0	0.0	0.0	0.007336714983513471	0.0	0.05	0.0	0.0
35.64356435643565	14.617639777110597	0.0	0.0	0.0	0.0073602228894099125	0.0	0.05	0.0	0.0
36.633663366336634	14.617618435206483	0.0	0.0	0.0	0.007381564793523919	0.0	0.05	0.0	0.0
37.62376237623762	14.61759905956846	0.0	0.0	0.0	0.007400940431546398	0.0	0.05	0.0	0.0
38.613861386138616	14.617581468908798	0.0	0.0	0.0	0.0074185310912097775	0.0	0.05	0.0	0.0
39.603960396039604	14.617565498695226	0.0	0.0	0.0	0.007434501304782284	0.0	0.05	0.0	0.0
40.59405940594059	14.617550999599537	0.0	0.0	0.0	0.007449000400472874	0.0	0.05	0.0	0.0
41.584158415841586	14.617537836053119	0.0	0.0	0.0	0.007462163946891376	0.0	0.05	0.0	0.0
42.57425742574257	14.6175258849824	0.0	0.0	0.0	0.00747411501760921	0.0	0.05	0.0	0.0
43.56435643564356	14.617515034660265	0.0	0.0	0.0	0.007484965339746552	0.0	0.05	0.0	0.0
44.554455445544555	14.617505183666541	0.0	0.0	0.0	0.007494816333471008	0.0	0.05	0.0	0.0
45.54455445544554	14.617496239935525	0.0	0.0	0.0	0.007503760064486902	0.0	0.05	0.0	0.0
46.53465346534654	14.617488119889316	0.0	0.0	0.0	0.007511880110696661	0.0	0.05	0.0	0.0
47.524752475247524	14.617480747652221	0.0	0.0	0.0	0.007519252347791021	0.0	0.05	0.0	0.0
48.51485148514851	14.61747405434113	0.0	0.0	0.0	0.007525945658880817	0.0	0.05	0.0	0.0
49.504950495049506	14.617467977413698	0.0	0.0	0.0	0.007532022586312215	0.0	0.05	0.0	0.0
50.495049504950494	14.61746246009715	0.0	0.0	0.0	0.0075375399028597585	0.0	0.05	0.0	0.0
51.48514851485149	14.61745745085031	0.0	0.0	0.0	0.00754254914970082	0.0	0.05	0.0	0.0
52.475247524752476	14.617452902880268	0.0	0.0	0.0	0.007547097119743067	0.0	0.05	0.0	0.0
53.46534653465346	14.617448773704501	0.0	0.0	0.0	0.007551226295508831	0.0	0.05	0.0	0.0
54.45544554455446	14.61744502475378	0.0	0.0	0.0	0.007554975246230806	0.0	0.05	0.0	0.0
55.445544554455445	14.617441621012127	0.0	0.0	0.0	0.007558378987883574	0.0	0.05	0.0	0.0
56.43564356435643	14.617438530689347	0.0	0.0	0.0	0.007561469310663137	0.0	0.05	0.0	0.0
57.42574257425743	14.617435724921524	0.0	0.0	0.0	0.007564275078486417	0.0	0.05	0.0	0.0
58.415841584158414	14.617433177505026	0.0	0.0	0.0	0.007566822494984276	0.0	0.05	0.0	0.0
59.4059405940594	14.617430864649446	0.0	0.0	0.0	0.0075691353505629765	0.0	0.05	0.0	0.0
60.396039603960396	14.617428764760197	0.0	0.0	0.0	0.007571235239812497	0.0	0.05	0.0	0.0
61.386138613861384	14.617426858240082	0.0	0.0	0.0	0.007573141759928676	0.0	0.05	0.0	0.0
62.37623762376238	14.617425127284346	0.0	0.0	0.0	0.007574872715666063	0.0	0.05	0.0	0.0
63.366336633663366	14.617423555714733	0.0	0.0	0.0	0.007576444285277334	0.0	0.05	0.0	0.0
64.35643564356435	14.617422128873862	0.0	0.0	0.0	0.007577871126148827	0.0	0.05	0.0	0.0
65.34653465346534	14.617420833381445	0.0	0.0	0.0	0.007579166618566147	0.0	0.05	0.0	0.0
66.33663366336634	14.617419657176415	0.0	0.0	0.0	0.007580342823596362	0.0	0.05	0.0	0.0
67.32673267326733	14.617418589241504	0.0	0.0	0.0	0.007581410758507719	0.0	0.05	0.0	0.0
68.31683168316832	14.617417619631134	0.0	0.0	0.0	0.0075823803688788325	0.0	0.05	0.0	0.0
69.3069306930693	14.617416739290936	0.0	0.0	0.0	0.007583260709076828	0.0	0.05	0.0	0.0
70.29702970297029	14.617415940002878	0.0	0.0	0.0	0.0075840599971356846	0.0	0.05	0.0	0.0
71.2871287128713	14.617415214318875	0.0	0.0	0.0	0.0075847856811389865	0.0	0.05	0.0	0.0
72.27722772277228	14.617414555443645	0.0	0.0	0.0	0.007585444556368658	0.0	0.05	0.0	0.0
73.26732673267327	14.61741395723926	0.0	0.0	0.0	0.007586042760754238	0.0	0.05	0.0	0.0
74.25742574257426	14.617413414105245	0.0	0.0	0.0	0.007586585894769829	0.0	0.05	0.0	0.0
75.24752475247524	14.617412920977133	0.0	0.0	0.0	0.0075870790228815595	0.0	0.05	0.0	0.0
76.23762376237623	14.617412473250436	0.0	0.0	0.0	0.007587526749579708	0.0	0.05	0.0	0.0
77.22772277227723	14.617412066742475	0.0	0.0	0.0	0.007587933257541955	0.0	0.05	0.0	0.0
78.21782178217822	14.617411697665498	0.0	0.0	0.0	0.007588302334518873	0.0	0.05	0.0	0.0
79.20792079207921	14.617411362566918	0.0	0.0	0.0	0.007588637433098302	0.0	0.05	0.0	0.0
80.1980198019802	14.617411058323752	0.0	0.0	0.0	0.00758894167626373	0.0	0.05	0.0	0.0
81.18811881188118	14.617410782091214	0.0	0.0	0.0	0.007589217908800924	0.0	0.05	0.0	0.0
82.17821782178218	14.617410531290437	0.0	0.0	0.0	0.007589468709578207	0.0	0.05	0.0	0.0
83.16831683168317	14.617410303582485	0.0	0.0	0.0	0.0075896964175316065	0.0	0.05	0.0	0.0
84.15841584158416	14.617410096836746	0.0	0.0	0.0	0.007589903163269372	0.0	0.05	0.0	0.0
85.14851485148515	14.617409909127515	0.0	0.0	0.0	0.007590090872500836	0.0	0.05	0.0	0.0
86.13861386138613	14.617409738699019	0.0	0.0	0.0	0.007590261300997057	0.0	0.05	0.0	0.0
87.12871287128712	14.617409583962496	0.0	0.0	0.0	0.007590416037519778	0.0	0.05	0.0	0.0
88.11881188118812	14.617409443479374	0.0	0.0	0.0	0.007590556520640502	0.0	0.05	0.0	0.0
89.10891089108911	14.617409315939351	0.0	0.0	0.0	0.007590684060662396	0.0	0.05	0.0	0.0
90.0990099009901	14.617409200137928	0.0	0.0	0.0	0.007590799862084967	0.0	0.05	0.0	0.0
91.08910891089108	14.617409095026256	0.0	0.0	0.0	0.007590904973756773	0.0	0.05	0.0	0.0
92.07920792079207	14.61740899959078	0.0	0.0	0.0	0.007591000409234102	0.0	0.05	0.0	0.0
93.06930693069307	14.617408912935263	0.0	0.0	0.0	0.007591087064749376	0.0	0.05	0.0	0.0
94.05940594059406	14.617408834276976	0.0	0.0	0.0	0.007591165723037762	0.0	0.05	0.0	0.0
95.04950495049505	14.617408762840382	0.0	0.0	0.0	0.007591237159630067	0.0	0.05	0.0	0.0
96.03960396039604	14.617408697981926	0.0	0.0	0.0	0.0075913020180882855	0.0	0.05	0.0	0.0
97.02970297029702	14.617408639091716	0.0	0.0	0.0	0.007591360908298255	0.0	0.05	0.0	0.0
98.01980198019803	14.617408585606693	0.0	0.0	0.0	0.007591414393321135	0.0	0.05	0.0	0.0
99.00990099009901	14.617408537047826	0.0	0.0	0.0	0.007591462952187699	0.0	0.05	0.0	0.0
100.0	14.617408492953736	0.0	0.0	0.0	0.007591507046278056	0.0	0.05	0.0	0.0
