time	Enz	Ts	Tt	To
42.57425742574257	0.522148265356338	0.21074419975070738	13.671277747038438	13.460533547287731
43.56435643564356	0.53161169908911	0.21873274170095963	13.679228199315705	13.460495457614746
44.554455445544555	0.5409665241861286	0.22694016347534784	13.687396488014258	13.46045632453891
45.54455445544554	0.5502134126219687	0.23537442759693858	13.695790537710304	13.460416110113364
46.53465346534654	0.559353016348486	0.24404384594808548	13.704418620675035	13.460374774726949
47.524752475247524	0.5683859669676958	0.2529570955675271	13.713289372596517	13.46033227702899
48.51485148514851	0.5773128753829448	0.262123236156895	13.722411810002844	13.460288573845949
49.504950495049506	0.5861343314489645	0.2715517282412037	13.73179534833619	13.460243620094987
50.495049504950494	0.5948509035928253	0.2812524520802861	13.741449820774214	13.460197368693928
51.48514851485149	0.6034631384016627	0.29123572760718275	13.751385498073544	13.460149770466362
52.475247524752476	0.6119715602237155	0.30151233372327674	13.761613107773089	13.460100774049812
53.46534653465346	0.6203766707273096	0.31209352983823346	13.77214385563146	13.460050325793228
54.45544554455446	0.6286789484509081	0.3229910786662298	13.782989448314721	13.459998369648492
55.445544554455445	0.6368788483425727	0.3342172669664452	13.794162114038201	13.459944847071755
56.43564356435643	0.6449768012733602	0.34578492997227167	13.80567462687946	13.459889696907188
57.42574257425743	0.6529732135372656	0.357707474939536	13.817540330214516	13.45983285527498
58.415841584158414	0.6608684663352856	0.3699989054319463	13.829773160887761	13.459774255455814
59.4059405940594	0.668662915246865	0.3826738453452322	13.84238767312185	13.459713827776618
60.396039603960396	0.6763568896874028	0.39574756482276885	13.855399064310117	13.459651499487348
61.386138613861384	0.6839506923553564	0.40923600509001434	13.868823199732937	13.459587194642923
62.37623762376238	0.6914445986706718	0.4231558037926937	13.88267663777548	13.459520833982786
63.366336633663366	0.6988388562076113	0.43752432111979017	13.896976655926572	13.459452334806782
64.35643564356435	0.7061336841231131	0.4523596607738728	13.911741271649479	13.459381610875607
65.34653465346534	0.7133292725880633	0.46768069867278866	13.926989270947226	13.459308572274438
66.33663366336634	0.720425782223076	0.4835071027962506	13.942740228115081	13.45923312531883
67.32673267326733	0.7274233435468296	0.49985935547083776	13.959014527919837	13.459155172449
68.31683168316832	0.734322056437421	0.516758771994205	13.975833384135843	13.459074612141638
69.3069306930693	0.741121989614645	0.534227519133774	13.993218857956098	13.458991338822324
70.29702970297029	0.7478231801649206	0.552288625752409	14.011193868567956	13.458905242815547
71.2871287128713	0.7544256330947581	0.5709659977000491	14.029782207974467	13.458816210274417
72.27722772277228	0.7609293209426116	0.5902844162753622	14.049008539464122	13.45872412318876
73.26732673267327	0.7673341834487002	0.6102695449484699	14.068898404302347	13.458628859353878
74.25742574257426	0.7736401273035793	0.6309479167548756	14.089478209186348	13.458530292431472
75.24752475247524	0.77984702598704	0.6523469230460248	14.110775215050214	13.45842829200419
76.23762376237623	0.7859547197119149	0.6744947853258942	14.132817509036695	13.4583227237108
77.22772277227723	0.7919630154951467	0.6974205252549885	14.15563397464517	13.45821344939018
78.21782178217822	0.7978716873764362	0.72115391334754	14.179254240674418	13.458100327326877
79.20792079207921	0.8036804767982475	0.7457254103362142	14.203708622867882	13.457983212531667
80.1980198019802	0.8093890931844228	0.7711660896514787	14.229028046763638	13.45786195711216
81.18811881188118	0.8149972147310423	0.7975075411705913	14.255243951903259	13.457736410732668
82.17821782178218	0.8205044894516473	0.8247817570993616	14.282388178258635	13.457606421159275
83.16831683168317	0.8259105364893274	0.853020993711634	14.310492828631562	13.457471834919927
84.15841584158416	0.831214947729717	0.8822576084494267	14.33959010653136	13.457332498081932
85.14851485148515	0.8364172897908091	0.9125238741301803	14.369712131268688	13.457188257138508
86.13861386138613	0.8415171063325743	0.9438517535665402	14.400890713650448	13.457038960083908
87.12871287128712	0.8465139208065444	0.976272652938317	14.433157110528002	13.456884457589686
88.11881188118812	0.8514072396393492	1.0098171375973493	14.466541741957176	13.456724604359827
89.10891089108911	0.8561965558773507	1.0445146136970491	14.501073874345593	13.456559260648543
90.0990099009901	0.8608813533565829	1.0803929678974304	14.536781261875024	13.456388293977595
91.08910891089108	0.8654611113506613	1.117478178779887	14.573689759767964	13.456211580988077
92.07920792079207	0.8699353098519422	1.1557938853375418	14.611822894833965	13.456029009496424
93.06930693069307	0.8743034353325666	1.1953609196918156	14.65120140041217	13.455840480720354
94.05940594059406	0.8785649871333782	1.236196806634023	14.691842718296456	13.455645911662433
95.04950495049505	0.8827194844030283	1.278315232929522	14.733760470566576	13.455445237637054
96.03960396039604	0.8867664735583383	1.321725489818624	14.776963904743113	13.455238414924489
97.02970297029702	0.8907055364027431	1.3664318929476684	14.821457316479352	13.455025423531684
98.01980198019803	0.8945362985818717	1.412433192718522	14.867239462716428	13.454806269997906
99.00990099009901	0.8982584385796061	1.4597219801797903	14.914302970400502	13.454580990220713
100.0	0.9018716970519394	1.5082841038264925	14.962633756055519	13.454349652229027
