time	species_7	species_24	species_25	species_26	species_1	species_5	species_2	species_4	species_6	species_3	species_12	species_8	species_9	species_15	species_16	species_17	species_18	species_19	species_10	species_43	species_11
58.415841584158414	4.993226977227905e-09	1.6393434684930776e-10	8.308618189634972e-12	1.2884103843347855e-06	3.563850904164976e-11	5.366145762415969e-09	5.469664588591178e-05	4.8252834976982825e-08	1.1590167526204824e-06	2.869575820382831e-08	1.9831640011251076e-07	4.015312125827369e-08	1.8133461767987438e-08	1.714450763453936e-06	1.4376315150351946e-07	1.1292433416208547e-08	5.99013361398695e-08	6.959973261915666e-07	5.308358547139729e-07	5e-06	1e-07
59.4059405940594	4.993201483668147e-09	1.638928594975974e-10	8.456032490954985e-12	1.2881407872959728e-06	3.563916537171016e-11	5.366125475436527e-09	5.401305371827283e-05	4.905105944184718e-08	1.1589991419666257e-06	2.8709443332460476e-08	1.9841287634358032e-07	3.999937648909236e-08	1.8054653259659472e-08	1.7143326765634095e-06	1.4383407050797075e-07	1.1193103436499202e-08	6.012230517354369e-08	6.959485393884879e-07	5.30800883060155e-07	5e-06	1e-07
60.396039603960396	4.993177447268049e-09	1.6389369587439451e-10	8.561122813050853e-12	1.2880933776208974e-06	3.563982167985562e-11	5.366105189287566e-09	5.331847388423098e-05	4.98491951107728e-08	1.158981540616414e-06	2.8722968794944764e-08	1.9850825900816728e-07	3.984809887075409e-08	1.7976497133078416e-08	1.7142163114307218e-06	1.4390420522014094e-07	1.1095158546502771e-08	6.034031608930199e-08	6.959004683173118e-07	5.307664142149711e-07	5e-06	1e-07
61.386138613861384	4.993154868977952e-09	1.6390534260101162e-10	8.655401471343247e-12	1.2882128031546803e-06	3.5640477966086885e-11	5.366084903969049e-09	5.261498835018419e-05	5.0647241990646197e-08	1.1589639489351e-06	2.873633461062061e-08	1.9860254431444926e-07	3.9699179925549855e-08	1.7899010798147096e-08	1.7141016363967344e-06	1.4397355048764862e-07	1.0998590261375615e-08	6.055542307092605e-08	6.958530993816559e-07	5.307324394857824e-07	5e-06	1e-07
62.37623762376238	4.993133749559914e-09	1.6388595341250957e-10	8.780721327631261e-12	1.28807214916772e-06	3.564113423040467e-11	5.3660646194809345e-09	5.19049882732975e-05	5.144520008816581e-08	1.1589463672728382e-06	2.8749540947449363e-08	1.986957297774131e-07	3.955251702525906e-08	1.7822209992581047e-08	1.7139886204712157e-06	1.4404210227009145e-07	1.0903389201055567e-08	6.076767910773606e-08	6.958064193416091e-07	5.3069895034601e-07	5e-06	1e-07
63.366336633663366	4.993114089488365e-09	1.6387526867903522e-10	8.897333215975337e-12	1.2879736844271676e-06	3.564179047280972e-11	5.366044335823183e-09	5.1190034263899683e-05	5.22430694098022e-08	1.1589287959735924e-06	2.8762588163945942e-08	1.9878781462948768e-07	3.94080160395322e-08	1.7746108166380207e-08	1.713877233731502e-06	1.4410985799843365e-07	1.0809544893839292e-08	6.0977135174434e-08	6.957604154222207e-07	5.30665938747382e-07	5e-06	1e-07
64.35643564356435	4.993095888963973e-09	1.6385559101083502e-10	9.02293410063754e-12	1.287833031830924e-06	3.564244669330278e-11	5.366024052995755e-09	5.0471972069856444e-05	5.3040849961794675e-08	1.1589112353735233e-06	2.877547680496201e-08	1.9887879975012105e-07	3.9265590864650165e-08	1.7670716589263506e-08	1.7137674473874254e-06	1.4417681651974598e-07	1.0717045798847258e-08	6.11838403904859e-08	6.957150753251244e-07	5.306333968840126e-07	5e-06	1e-07
65.34653465346534	4.993079147901073e-09	1.6383001430637024e-10	9.154433697491432e-12	1.2876339071767858e-06	3.564310289188455e-11	5.36600377099861e-09	4.975246646166035e-05	5.3838541750136275e-08	1.1588936857986882e-06	2.8788207597942656e-08	1.9896868763759478e-07	3.9125163318444244e-08	1.759604437385708e-08	1.7136592337822663e-06	1.442429780744284e-07	1.0625879337541698e-08	6.138784202939759e-08	6.956703872513945e-07	5.306013171591536e-07	5e-06	1e-07
66.33663366336634	4.993063865922466e-09	1.6380450278672075e-10	9.285867500515219e-12	1.287429847587927e-06	3.564375906855579e-11	5.36598348983171e-09	4.903300213910049e-05	5.463614478056606e-08	1.1588761475659737e-06	2.880078143607846e-08	1.9905748226787121e-07	3.8986662545641084e-08	1.7522098635020502e-08	1.7135525663068767e-06	1.4430834417691898e-07	1.053603201169171e-08	6.158918561826786e-08	6.95626339884078e-07	5.305696921889793e-07	5e-06	1e-07
67.32673267326733	4.993050042323003e-09	1.637758772876511e-10	9.420413901421098e-12	1.2872058057257934e-06	3.564441522331722e-11	5.365963209495013e-09	4.8315007405883484e-05	5.5433659058536196e-08	1.1588586209811069e-06	2.8813199373843797e-08	1.9914518906498495e-07	3.885002503475677e-08	1.7448884488805885e-08	1.713447419416129e-06	1.4437291759390724e-07	1.0447489460271034e-08	6.178791487264593e-08	6.955829223987616e-07	5.305385148403333e-07	5e-06	1e-07
68.31683168316832	4.993037676266791e-09	1.63742789003629e-10	9.55942167881759e-12	1.2869531393397964e-06	3.5645071356169586e-11	5.365942929988482e-09	4.759985352218738e-05	5.623108458938403e-08	1.158841106344802e-06	2.882546251630368e-08	1.9923181391290527e-07	3.871518972251265e-08	1.737640639002171e-08	1.7133437679427943e-06	1.4443670149258157e-07	1.0360237072474241e-08	6.198407286357147e-08	6.955401241404235e-07	5.305077780756154e-07	5e-06	1e-07
69.3069306930693	4.993026766579961e-09	1.6370379791485168e-10	9.704331924905829e-12	1.286650201541726e-06	3.5645727467113606e-11	5.365922651312075e-09	4.6888794564974534e-05	5.7028421378150446e-08	1.1588236039453032e-06	2.883757211099825e-08	1.993173639847061e-07	3.858210228334824e-08	1.7304666968409223e-08	1.7132415877358022e-06	1.4449970015968543e-07	1.0274259511432377e-08	6.217770092979218e-08	6.954979349149837e-07	5.304774751080669e-07	5e-06	1e-07
70.29702970297029	4.993017311838966e-09	1.6366155623920298e-10	9.852492301177477e-12	1.2863196901765563e-06	3.5646383556150026e-11	5.365902373465753e-09	4.618294082382316e-05	5.7825669429647736e-08	1.1588061140594265e-06	2.8849529483910342e-08	1.994018471724499e-07	3.8450712405131e-08	1.7233667757515644e-08	1.713140855317656e-06	1.445619185126932e-07	1.0189541108310667e-08	6.236883928169464e-08	6.954563448261014e-07	5.304475993047899e-07	5e-06	1e-07
71.2871287128713	4.9930093103888385e-09	1.6361898297715845e-10	1.0000983978844543e-11	1.2859824299638887e-06	3.564703962327956e-11	5.3658820964494765e-09	4.548331633794875e-05	5.862282874848314e-08	1.1587886369551712e-06	2.886133604564201e-08	1.994852721410394e-07	3.83209739420431e-08	1.716340916749872e-08	1.7130415478664118e-06	1.446233621433797e-07	1.0106065785906147e-08	6.255752701510374e-08	6.954153442720061e-07	5.304181441943841e-07	5e-06	1e-07
72.27722772277228	4.993002760244194e-09	1.635753733366384e-10	1.015051075627587e-11	1.285639026888949e-06	3.5647695668502964e-11	5.3658618202632066e-09	4.479084932941533e-05	5.941989933896733e-08	1.158771172888503e-06	2.8872993277739838e-08	1.9956764824106325e-07	3.819284501051855e-08	1.709389049926161e-08	1.7129436433377567e-06	1.4468403725562944e-07	1.002381720753251e-08	6.27438019064757e-08	6.953749239919707e-07	5.303891035021379e-07	5e-06	1e-07
73.26732673267327	4.992997659215952e-09	1.6353017370152647e-10	1.0301626365734245e-11	1.2852851255085115e-06	3.564835169182096e-11	5.365841544906902e-09	4.410639323480759e-05	6.021688120522222e-08	1.1587537221041764e-06	2.8884502706822962e-08	1.9964898524414143e-07	3.806628635166482e-08	1.7025110362646205e-08	1.712847120170891e-06	1.447439504290102e-07	9.942778885778619e-09	6.292770091468473e-08	6.953350749404833e-07	5.303604710696571e-07	5e-06	1e-07
74.25742574257426	4.992994004866148e-09	1.63479679089706e-10	1.0458036420677498e-11	1.2848901343977834e-06	3.564900769323427e-11	5.365821270380525e-09	4.3430737865100694e-05	6.101377435113941e-08	1.15873628483449e-06	2.8895865888741888e-08	1.9972929322315703e-07	3.794126105610906e-08	1.6957066780932837e-08	1.7127519573122933e-06	1.448031085233071e-07	9.862934309083854e-09	6.310926013932824e-08	6.952957882932483e-07	5.30332240866355e-07	5e-06	1e-07
75.24752475247524	4.99299179444577e-09	1.634225055881953e-10	1.0621124088769886e-11	1.2844488608845842e-06	3.564966367274364e-11	5.365800996684034e-09	4.276452929242091e-05	6.181057878033894e-08	1.1587188613023375e-06	2.890708451435933e-08	1.9980858347704923e-07	3.781773855661782e-08	1.688975604389011e-08	1.7126581346612743e-06	1.4486151946187605e-07	9.784266274764143e-09	6.328851406497526e-08	6.952570556533229e-07	5.303044070924774e-07	5e-06	1e-07
76.23762376237623	4.9929910251337415e-09	1.6336276361324288e-10	1.078678022348246e-11	1.2839824600325553e-06	3.56503196303498e-11	5.36578072381739e-09	4.210838973029478e-05	6.260729449634232e-08	1.1587014517180073e-06	2.8918160106420746e-08	1.9988686587903465e-07	3.769568298369328e-08	1.6823176074834187e-08	1.7125656317048973e-06	1.4491918997850898e-07	9.706758729986337e-09	6.346549785905426e-08	6.952188684244179e-07	5.302769638766143e-07	5e-06	1e-07
77.22772277227723	4.992991693709328e-09	1.6330001682441044e-10	1.0955440760314952e-11	1.2834901572989887e-06	3.5650975566053485e-11	5.365760451780553e-09	4.1462794636339664e-05	6.340392150233376e-08	1.1586840562818644e-06	2.892909442455898e-08	1.9996415241629565e-07	3.7575068721137295e-08	1.675732191992841e-08	1.7124744293513186e-06	1.4497612862600243e-07	9.63039432921956e-09	6.364024429164449e-08	6.951812186520382e-07	5.302499056765054e-07	5e-06	1e-07
78.21782178217822	4.9929937968003555e-09	1.6323612934742088e-10	1.1125241327149555e-11	1.2829863778861155e-06	3.565163147985542e-11	5.365740180573484e-09	4.082816974280299e-05	6.420045980133486e-08	1.1586666751823325e-06	2.8939889162694122e-08	2.000404545445775e-07	3.74558687835099e-08	1.6692189114721023e-08	1.712384508563971e-06	1.4503234352738743e-07	9.555156264460888e-09	6.381278603346116e-08	6.951440983972571e-07	5.302232269767264e-07	5e-06	1e-07
79.20792079207921	4.992997330893832e-09	1.6317418628514267e-10	1.1293096094912693e-11	1.2824969443216929e-06	3.565228737175634e-11	5.3657199101961425e-09	4.0204903787354516e-05	6.499690939620662e-08	1.1586493085956083e-06	2.8950545938479216e-08	2.001157830948693e-07	3.733805441031278e-08	1.662777379682627e-08	1.7122958503186234e-06	1.4508784229646573e-07	9.48102833589133e-09	6.398315573173536e-08	6.951074997173248e-07	5.301969222752151e-07	5e-06	1e-07
80.1980198019802	4.993002292136417e-09	1.6311722860379863e-10	1.1455963631594297e-11	1.2820458813948502e-06	3.565294324175699e-11	5.365699640648489e-09	3.9593244021759334e-05	6.579327028952606e-08	1.158631956687901e-06	2.8961066529144796e-08	2.0019015033845937e-07	3.7221604125871545e-08	1.6564070096704763e-08	1.7122084366533813e-06	1.4514263379366615e-07	9.407993504346498e-09	6.415138423237008e-08	6.950714151461767e-07	5.301709863279406e-07	5e-06	1e-07
81.18811881188118	4.993008676589815e-09	1.63060680342362e-10	1.1618419623045352e-11	1.281599192587253e-06	3.565359908985808e-11	5.365679371930485e-09	3.899351446620644e-05	6.658954248373618e-08	1.1586146196129122e-06	2.8971452583524068e-08	2.0026356747814974e-07	3.7106492785280566e-08	1.6501073325970585e-08	1.7121222493966708e-06	1.4519672599369507e-07	9.336035632110036e-09	6.43175027220645e-08	6.950358371108122e-07	5.301454138656271e-07	5e-06	1e-07
82.17821782178218	4.99301648005305e-09	1.6300358044082324e-10	1.178142452173422e-11	1.2811514215294426e-06	3.565425491606036e-11	5.36565910404209e-09	3.840590920403851e-05	6.738572598104676e-08	1.158597297513364e-06	2.898170581343958e-08	2.0033604630692465e-07	3.699269878067383e-08	1.6438777856842807e-08	1.7120372710057747e-06	1.4525012739478071e-07	9.265138344169109e-09	6.448154132417328e-08	6.950007583170663e-07	5.301201997714828e-07	5e-06	1e-07
83.16831683168317	4.993025698126541e-09	1.6294417105687083e-10	1.1946735952634996e-11	1.2806900913415767e-06	3.5654910720364555e-11	5.365638836983264e-09	3.783057096452454e-05	6.818182078346855e-08	1.1585799905195673e-06	2.8991827933894813e-08	2.004075986895936e-07	3.68802017928526e-08	1.637717779359225e-08	1.7119534843028375e-06	1.4530284657821048e-07	9.195285375393389e-09	6.464352954002196e-08	6.949661716275972e-07	5.300953390265751e-07	5e-06	1e-07
84.15841584158416	4.993036326289229e-09	1.6287619994145954e-10	1.2120608049850251e-11	1.280162795510879e-06	3.5655566502771403e-11	5.365618570753967e-09	3.7267672320977286e-05	6.897782689285365e-08	1.1585626987458496e-06	2.9001820605937667e-08	2.004782360639925e-07	3.676898062118523e-08	1.6316267633029495e-08	1.7118708722154747e-06	1.453548917841401e-07	9.126460890171183e-09	6.480349668416283e-08	6.949320699411898e-07	5.300708266553822e-07	5e-06	1e-07
85.14851485148515	4.993048359750225e-09	1.6279503939270372e-10	1.2307668689618275e-11	1.2795344053128643e-06	3.565622226328163e-11	5.36559830535416e-09	3.6717267744966336e-05	6.977374431081855e-08	1.1585454222985652e-06	2.9011685537416863e-08	2.0054797032337815e-07	3.665901702765511e-08	1.6256041084991097e-08	1.7117894182397732e-06	1.454062716622708e-07	9.058648928099205e-09	6.496147110622298e-08	6.948984464088084e-07	5.300466578235673e-07	5e-06	1e-07
86.13861386138613	4.993061793606387e-09	1.6270488739737175e-10	1.2503720745489253e-11	1.2788343214952346e-06	3.5656878001895966e-11	5.365578040783804e-09	3.6179348072744625e-05	7.056957303882744e-08	1.1585281612718927e-06	2.9021424397343018e-08	2.0061681306122668e-07	3.6550292385867176e-08	1.619649210297145e-08	1.7117091060230345e-06	1.4545699462725115e-07	8.991833858785566e-09	6.511748089658447e-08	6.948652942403362e-07	5.300228277441197e-07	5e-06	1e-07
87.12871287128712	4.993076622765192e-09	1.6261006660151118e-10	1.2704442676460851e-11	1.2780922445115206e-06	3.5657533718615154e-11	5.365557777042857e-09	3.565385250744717e-05	7.136531307815068e-08	1.1585109157480223e-06	2.9031038850998384e-08	2.0068477588277766e-07	3.644278909101828e-08	1.6137614451103484e-08	1.711629919544957e-06	1.4550706912553861e-07	8.926000201355407e-09	6.527155357822305e-08	6.948326067877386e-07	5.299993317205614e-07	5e-06	1e-07
88.11881188118812	4.993092841929426e-09	1.6251179329400952e-10	1.2908619227422653e-11	1.277314708614451e-06	3.5658189413439925e-11	5.365537514131283e-09	3.51406835478478e-05	7.216096442985652e-08	1.1584936857982573e-06	2.904053056631592e-08	2.0075187046214512e-07	3.633649081815077e-08	1.6079401623432412e-08	1.7115518431507157e-06	1.4555650368440578e-07	8.861132592681124e-09	6.542371604967719e-08	6.948003775603248e-07	5.299761651555215e-07	5e-06	1e-07
89.10891089108911	4.9931104457325554e-09	1.6242600121477679e-10	1.310031348671917e-11	1.2766307106983507e-06	3.5658845086371e-11	5.365517252049039e-09	3.4639680414119604e-05	7.295652709488535e-08	1.1584764715001915e-06	2.904990116991914e-08	2.0081810814941933e-07	3.623138062759332e-08	1.6021847408620185e-08	1.711474861283627e-06	1.4560530657237583e-07	8.79721599909853e-09	6.557399503867286e-08	6.94768600105808e-07	5.299533234843949e-07	5e-06	1e-07
90.0990099009901	4.993129428551574e-09	1.623615877284594e-10	1.3270628290241218e-11	1.2761070011440975e-06	3.565950073740912e-11	5.365496990796087e-09	3.415062745173335e-05	7.375200107394678e-08	1.1584592729067262e-06	2.9059152304553318e-08	2.0088350048373252e-07	3.612744347969254e-08	1.596494514929922e-08	1.7113989588479834e-06	1.4565348624347936e-07	8.734235442302375e-09	6.57224164885906e-08	6.947372681704407e-07	5.299308022645161e-07	5e-06	1e-07
91.08910891089108	4.993149784669426e-09	1.6231436276181e-10	1.3423752594750568e-11	1.2757178627898243e-06	3.566015636655501e-11	5.365476730372386e-09	3.367341917366694e-05	7.454738636760839e-08	1.158442090067459e-06	2.9068285582305258e-08	2.0094805877406474e-07	3.602466414737826e-08	1.5908688350101915e-08	1.7113241209013592e-06	1.4570105097386278e-07	8.672176220680344e-09	6.58690060773661e-08	6.947063755631555e-07	5.299085971010066e-07	5e-06	1e-07
92.07920792079207	4.993171508240451e-09	1.622675909153565e-10	1.357642043581273e-11	1.2753458044865518e-06	3.566081197380941e-11	5.365456470777898e-09	3.320803023916085e-05	7.534268297627673e-08	1.1584249230239097e-06	2.9077302594623753e-08	2.010117941889933e-07	3.592302766235379e-08	1.5853070547548748e-08	1.7112503327202366e-06	1.4574800893958391e-07	8.611023861860083e-09	6.60137891067911e-08	6.946759161845296e-07	5.298867036626297e-07	5e-06	1e-07
93.06930693069307	4.993194593209603e-09	1.6222183031792712e-10	1.372807181107363e-11	1.2750031013816023e-06	3.5661467559173057e-11	5.365436212012584e-09	3.27542501710653e-05	7.613789090015409e-08	1.1584077718069347e-06	2.9086204933101966e-08	2.010747179444738e-07	3.58225202764499e-08	1.5798085035255305e-08	1.7111775799469084e-06	1.457943683796379e-07	8.550764025913844e-09	6.61567902557524e-08	6.946458840920729e-07	5.298651177157757e-07	5e-06	1e-07
94.05940594059406	4.993219033490012e-09	1.6216280852839352e-10	1.3892982866613659e-11	1.2745562065428929e-06	3.566212312264668e-11	5.365415954076402e-09	3.231201537402934e-05	7.69330101393394e-08	1.158390636430046e-06	2.9094994149318258e-08	2.0113684094012855e-07	3.5723127572546275e-08	1.574372541960393e-08	1.7111058482896379e-06	1.458401372794498e-07	8.491382670062682e-09	6.62980340828873e-08	6.946162733645803e-07	5.298438350585796e-07	5e-06	1e-07
95.04950495049505	4.993244822770157e-09	1.6207693646549916e-10	1.4084742164597221e-11	1.273902672048692e-06	3.5662778664231e-11	5.365395696969314e-09	3.188119392475525e-05	7.77280406937153e-08	1.1583735169038247e-06	2.910367179525222e-08	2.0119817412584424e-07	3.562483638640394e-08	1.5689985044271658e-08	1.7110351238349331e-06	1.4588532369038206e-07	8.432865897630067e-09	6.643754450370838e-08	6.945870782448945e-07	5.298228515873633e-07	5e-06	1e-07
96.03960396039604	4.993271954650697e-09	1.6196374627211032e-10	1.4303818570712862e-11	1.2730321379594005e-06	3.566343418392675e-11	5.36537544069128e-09	3.146155419465276e-05	7.852298256302831e-08	1.1583564132273915e-06	2.911223939849933e-08	2.012587282732394e-07	3.552763356588936e-08	1.5636857356759816e-08	1.7109653928400268e-06	1.4592993552940164e-07	8.375200045160944e-09	6.657534514114141e-08	6.945582930455288e-07	5.298021632489571e-07	5e-06	1e-07
97.02970297029702	4.993300422654326e-09	1.618542294950687e-10	1.451922172626792e-11	1.2721760629108546e-06	3.566408968173468e-11	5.365355185242259e-09	3.105262424171441e-05	7.931783574689387e-08	1.1583393253908286e-06	2.9120698463388633e-08	2.0131851398226187e-07	3.543150596735219e-08	1.5584335902291722e-08	1.7108966417280536e-06	1.4597398058379865e-07	8.318371676090624e-09	6.67114593367584e-08	6.945299121472715e-07	5.297817660357266e-07	5e-06	1e-07
98.01980198019803	4.9933302201094735e-09	1.6174751299566319e-10	1.4731826578557787e-11	1.271316330261569e-06	3.56647451576555e-11	5.365334930622213e-09	3.065413689478333e-05	8.011260024473032e-08	1.1583222533732484e-06	2.9129050483271424e-08	2.013775418057111e-07	3.53364412509817e-08	1.5532414110553204e-08	1.7108288572338262e-06	1.4601746662356382e-07	8.262367544816802e-09	6.684590989519986e-08	6.945019300630692e-07	5.297616560307548e-07	5e-06	1e-07
99.00990099009901	4.99336134031244e-09	1.6165826417876895e-10	1.4926962680857918e-11	1.2705870523158819e-06	3.566540061168996e-11	5.365314676831101e-09	3.0265759670800054e-05	8.090727605585118e-08	1.1583051971825859e-06	2.9137296926286233e-08	2.0143582210825454e-07	3.52424269155687e-08	1.5481085561449617e-08	1.710762026209326e-06	1.46060401272612e-07	8.207174614936203e-09	6.697871941635573e-08	6.944743413534261e-07	5.297418293558084e-07	5e-06	1e-07
100.0	4.993393776406519e-09	1.616053049850049e-10	1.5085807073882253e-11	1.2701413467122753e-06	3.5666056043838785e-11	5.365294423868885e-09	2.9887090910541495e-05	8.170186317939618e-08	1.1582881568044408e-06	2.9145439244329167e-08	2.0149336515291583e-07	3.514945093594403e-08	1.5430343804850663e-08	1.7106961357637934e-06	1.461027920888591e-07	8.152780063965322e-09	6.710991006152526e-08	6.944471406869606e-07	5.297222822037519e-07	5e-06	1e-07
