time	cLm	cLc	cLn	cTm	cTc	cTn	cXm	cXc	cXn	cYm	cYc	cYn	cPn	cAm	cAc	cAn
65.0	0.005704076394333067	0.0001575783853578655	0.0006858232699222847	1.5886681175731416	29.806219323888985	2.701498257616359	0.1457005186266834	1.2783376662251473	0.37238484448831766	0.005275384630184914	0.003002014511466926	0.023742678999628116	4.4520371662310825e-57	6.085461654743632	0.0790610569578752	2.7463739080212024
66.0	0.01389925897908413	0.00038331587507915016	0.0016336236387488761	1.293661529583829	29.576664911577677	2.735280333689012	0.14674872751317317	1.352145933004609	0.39455698414927615	0.00460287008948981	0.0023442013470237155	0.01840122836840771	6.025079134490027e-58	7.2022904609875065	0.09287051885035359	2.2092539479411264
67.0	0.03358503214816992	0.0009276592227998482	0.003979681727130062	1.0138806937436384	28.256242512972733	2.618404798557786	0.1466573447580745	1.4215498157790554	0.4155534290420932	0.004821878477141702	0.00192158254545191	0.014361533882517976	8.153104056431974e-59	8.866790928910651	0.13023861627267566	1.7851677257210026
68.0	0.07607542339410092	0.00210919870579431	0.009245885008961832	0.777020910748366	25.998308684223794	2.3657450312306465	0.14538104871564927	1.4851315294961425	0.43494674883967466	0.00596857424563054	0.001702825940882249	0.011458171244352451	1.105391344996697e-59	10.541137618675437	0.19272488573493388	1.4571362035540663
69.0	0.15384772830221694	0.004291306873604582	0.01952699895934152	0.5955057480283592	23.03324882194554	2.008977601791923	0.1425838377182164	1.5412034561758978	0.45226723380441936	0.008524126519218687	0.0017060725273489272	0.009581943792594373	1.4985390206884217e-60	12.01340934607014	0.2869616073026799	1.2125068811255748
70.0	0.26729384048684046	0.007513406442508722	0.0359959324343175	0.47171403356925273	19.6249412069785	1.5906438829271856	0.13747345893071486	1.5872240121106822	0.4668461854419547	0.013699870101235512	0.0020234917851509973	0.008761073479598947	2.0284770643825136e-61	13.248681872917784	0.4225470467167236	1.0429870949477884
71.0	0.3950455984868342	0.0111939655318103	0.056845759620482016	0.4068907416468312	16.06072695473352	1.1618065974196814	0.1285190471010446	1.6188634751288575	0.4775714281305792	0.023185499657969184	0.002842131527115819	0.009263207757947225	2.7454024030534223e-62	14.271982297639934	0.6088509414220108	0.9440782080132516
72.0	0.5034841069916747	0.014373194160759682	0.07730543097127553	0.4036756053762291	12.666233493792598	0.7813363310523275	0.11349469572211598	1.6288218987232408	0.48254389166862793	0.03433709097835896	0.004146538247389124	0.011464238520156819	3.715706894302239e-63	15.119834694076916	0.8514195489515664	0.9138291144640516
73.0	0.5608978556632307	0.016121822373647503	0.09151869619429265	0.45305630493266713	9.780764743803877	0.501268505359888	0.09166148988002372	1.6073987059883736	0.47902296463510635	0.03969177006119467	0.005262658217742703	0.014926466000610766	5.030335152460417e-64	15.82515311979948	1.150317402639697	0.951250649191364
74.0	0.5455486095000008	0.015783843694872193	0.09432615207162903	0.5295262435421151	7.635464943049525	0.3321345332067401	0.06767282800565137	1.5489218942222736	0.4648039621683377	0.04085143566677747	0.00585451690182238	0.01835765705307078	6.81118430992896e-65	16.414077657736033	1.500912140183055	1.0549855356915574
75.0	0.45846927464988	0.013348467866920464	0.0837419819949601	0.6176727679196583	6.269867463349052	0.24343524889324056	0.04845891682129442	1.458968063029409	0.44056283617881903	0.0431149311078258	0.0063108318897093256	0.021195426636167154	9.222764227208477e-66	16.9060777978026	1.895877932260685	1.222602389003856
76.0	0.33257590188600633	0.009736809374334273	0.06369971831592006	0.7221529918962364	5.606356518455866	0.20395996740174582	0.03668669992851036	1.3507081196497237	0.40972990113437774	0.048891249285277036	0.007010273329194058	0.02383563835010544	1.256334950689987e-66	17.314302488260964	2.3267738844652404	1.450422157204695
77.0	0.21240191755774504	0.006244829044294143	0.042157810270580756	0.8538607769608864	5.5555611734679005	0.197221963264055	0.03157316701353601	1.2372233048595405	0.37628890197923404	0.05854569466494818	0.008135962957176996	0.026976751808240673	1.7094585342605174e-67	17.644984644557383	2.784578186297691	1.7335864375993615
78.0	0.12347590328002488	0.003640608176039446	0.02508876643252316	1.0182434571856023	6.058627470153835	0.217548226147579	0.03189298002562389	1.128788687168721	0.3435276075680888	0.07067911132465766	0.009675350683455616	0.031166508723496744	2.324382029416276e-68	17.89492227902508	3.259021015355004	2.0660794237958076
79.0	0.06758990648129412	0.001996137214541498	0.013921623181409493	1.21188300680299	7.085173140060446	0.26603922938148666	0.037107259040878776	1.0335584920116598	0.31402116506273997	0.08254919700766168	0.01141433605852658	0.036515336693900814	3.1602979072417097e-69	18.04563479689434	3.7364636636879363	2.440433208410716
80.0	0.035825698936700706	0.0010587842932968615	0.007423586475181796	1.4234790281887544	8.614000412418392	0.3487003436337899	0.047157767124892454	0.9586413280772712	0.2899541021009438	0.0916039969651019	0.013044225029903126	0.04261256564495958	4.3000074779100066e-70	18.052407543275	4.195652189444436	2.8467860738211037
81.0	0.01880319251361033	0.0005556192048247608	0.003893419905144723	1.6376524219198956	10.613975090448436	0.4751151896155877	0.06166635407289622	0.9101567164495061	0.27323732166225057	0.09629513899423153	0.014301679541088182	0.04871792208123798	5.860937074000708e-71	17.827984603134325	4.600368528926266	3.2708250009694124
82.0	0.009974749907726748	0.00029442014509655607	0.0020484260104871193	1.8391985577110184	13.037222891608447	0.6563460485754348	0.07914062003030181	0.8919647478464753	0.265238175787551	0.09471946155409187	0.014937187014073983	0.05397287567444637	8.02842929411999e-72	17.229479879826073	4.888958519541995	3.690081773437616
83.0	0.005476949447027292	0.0001612752885648022	0.0011042914521898347	2.0135778513145626	15.818413239998353	0.9010339470646691	0.0970382844231451	0.9040103452467401	0.26629194565591685	0.08301409489834086	0.014530286885795177	0.05729516177471482	1.1035553630933328e-72	16.07902723617901	4.965535693226691	4.0686173375085435
84.0	0.0032189272977470327	9.437843341951727e-05	0.0006276850192465385	2.1426508139184386	18.860237217822807	1.2096982086876702	0.11288011662929252	0.9420281653537346	0.27547299239096384	0.06010692734716741	0.012662154014366862	0.057220828740446816	1.5161408190005495e-73	14.26302691324988	4.707406561543621	4.352307207007559
85.0	0.0021320523265369825	6.206432532777213e-05	0.0003930727207789495	2.2018249987873144	21.998289707212557	1.5686287367712708	0.12531499152454642	0.9991886693899314	0.29093160694250414	0.035608698181133824	0.00979625866974132	0.05286395642143719	2.072458172168237e-74	11.889300781689636	4.006297273674952	4.470510907953524
86.0	0.0017185409963834644	4.9475865733730814e-05	0.00029042901334397684	2.1678970033583354	24.976344141225535	1.9463546051131941	0.13422511364310483	1.0683751582292829	0.31054765033121545	0.019135849852627573	0.0070873178302931356	0.04533284545382416	2.8176584161421597e-75	9.355302680562191	2.8368587297235317	4.350462504316888
87.0	0.0018621714003593933	5.2797199011173104e-05	0.00027897467429687645	2.0327632051829028	27.47286539679412	2.296681089225395	0.14018220576008728	1.1436665129206247	0.33245051335043146	0.010652794646924778	0.005099074003059821	0.03685459137594445	3.792145641742499e-76	7.228415429590547	1.3230993258721842	3.9443987148262654
88.0	0.002996654055505111	8.345577469334462e-05	0.00038942547385882874	1.8098515506931931	29.172428467882796	2.568665396904312	0.14391015982833916	1.220752459864006	0.35522703431427516	0.0067383162707854855	0.003755335459598388	0.029051839910886144	5.133512003009418e-77	6.058433669578842	0.1071070696376566	3.28190508384643
89.0	0.0067278619730997335	0.00018572348284830818	0.0008021121498044999	1.5307781855915312	29.843544410182115	2.7191722088230765	0.14599717205694	1.2966980374919261	0.3778976580267593	0.005065603444789894	0.002850896202558901	0.02257665382056865	6.947278329012255e-78	6.222607097387976	0.07980747535607338	2.6378652301706316
90.0	0.0164580333289039	0.0004539423945440805	0.0019346425953494202	1.2360376973206133	29.39159163287123	2.7229573860116623	0.14681225788153107	1.3694992613427053	0.3997969846473884	0.004586369243580189	0.0022444428337664913	0.01750639449220784	9.386779799316515e-79	7.497826132103878	0.09824871911481996	2.1230999174588026
91.0	0.03942326706150385	0.0010895112777774855	0.004688115644892968	0.9631575050744441	27.870844386934753	2.5774634440846786	0.1464976836381814	1.4376386938574546	0.42044054170280076	0.004975243093239784	0.0018633395936254093	0.013704652889870073	1.2703857653193452e-79	9.193458763794641	0.14006159550227368	1.7179439239835816
92.0	0.08772655773070603	0.002434581618692346	0.010734360914032327	0.7368239118483083	25.454219368443997	2.3013983470577872	0.14495781658175716	1.499677787585167	0.43940157117603085	0.006350313705233791	0.001685729758243396	0.011010955152110998	1.7236993942326912e-80	10.837671587744074	0.20792682649717623	1.4061906248519433
