time	CCc	CCn	Clkc	Clkm	Perc	Perm	PTc	PTn	Timc	Timm	EmptySet	species_0000012	species_0000013
41.0	1.2864358549109272	1.5601419986896359	1.852761004270796	3.024622707290587	1.271838313066214	2.510724906761205	1.074472704191888	1.105045496431038	1.271838327597326	2.510724908136441	0.0	1.0	1.0
42.0	1.238198139546367	1.6731559685638162	1.7555153403025798	2.7113910030636146	1.2895614933277633	2.4807202461936213	1.1237958124333725	1.195316715185631	1.2895615077488305	2.480720247504422	0.0	1.0	1.0
43.0	1.1384608496133728	1.7524994222022034	1.5977511468654786	2.3736971044438127	1.2954015962824112	2.404216503298416	1.1546710974582959	1.2837107107183925	1.295401610578682	2.404216504546053	0.0	1.0	1.0
44.0	0.9937591754473722	1.784976984327968	1.388645317610641	2.0308328481332567	1.2850028705179102	2.276607296173657	1.1571376555760944	1.3636068139617226	1.285002884664631	2.2766072973576703	0.0	1.0	1.0
45.0	0.8163597650649405	1.75764085234001	1.1432148907380513	1.7026214839340374	1.254689228447627	2.0998603703971903	1.1228024360735764	1.4263456777368457	1.2546892424070522	2.099860371515084	0.0	1.0	1.0
46.0	0.6244226378943182	1.6596505406628574	0.883508098751672	1.4145066660468733	1.2019857265310276	1.8827370917480661	1.0472651054361721	1.4616565610876577	1.2019857402484393	1.8827370927948748	0.0	1.0	1.0
47.0	0.44208457709318644	1.4866351446182435	0.6405852191981019	1.2060978098971484	1.126113010923848	1.6398802270212993	0.9321430289231515	1.4584228115520106	1.1261130243222068	1.6398802279890663	0.0	1.0	1.0
48.0	0.29745904036009346	1.248375017028333	0.4549162915419187	1.1410245371178636	1.0285070239234733	1.390553018005883	0.7860563333308221	1.4060611629698265	1.0285070368962126	1.3905530188832858	0.0	1.0	1.0
49.0	0.21345504328247714	0.9760233554513682	0.3658212321052528	1.291938977641287	0.9134925019398031	1.157595127222225	0.624048637814397	1.2969308842330258	0.9134925143419516	1.1575951279951446	0.0	1.0	1.0
50.0	0.19345336993244439	0.7169306027212916	0.38481286857830893	1.6555649480448833	0.7890112766181141	0.9651607461241296	0.46500196490115553	1.130044239675478	0.7890112882587031	0.9651607467788976	0.0	1.0	1.0
51.0	0.22429720081732332	0.5145269498343108	0.48762299606553594	2.1136469685447583	0.666234355122825	0.8298390104215397	0.32665778237954507	0.9152877842905388	0.666234365767835	0.8298390109517952	0.0	1.0	1.0
52.0	0.2925902757714404	0.3921838218249678	0.6400557370547892	2.5507468810448595	0.5556491141143568	0.7454150139597814	0.21907445611236528	0.6751724790367866	0.5556491235138415	0.7454150143718323	0.0	1.0	1.0
53.0	0.3887472600159722	0.34974881338187574	0.8156020234886375	2.9100070066855115	0.46185719745711507	0.6909336585059156	0.14157633982768267	0.4408307929068448	0.4618572053962706	0.690933658815693	0.0	1.0	1.0
54.0	0.5032192813295527	0.371213106807007	0.9950175986194794	3.1684344256372388	0.38709236839792105	0.6672095506410977	0.08857098662204829	0.24455071751837373	0.38709237475714875	0.6672095508687058	0.0	1.0	1.0
55.0	0.6247665806956825	0.43763630560291894	1.1633484669344416	3.3251648265411906	0.3382479979139921	0.6912492894858269	0.056396748094191415	0.11213142085867711	0.33824800273844685	0.6912492896529581	0.0	1.0	1.0
56.0	0.7425009387011823	0.5338459555829722	1.3107354771280457	3.3990580001778916	0.32318704303651424	0.768242473910355	0.0423177981394198	0.047698894723741565	0.3231870465705355	0.7682424740366052	0.0	1.0	1.0
57.0	0.8483082696804648	0.6486278199105957	1.4320618199129198	3.4083788167872706	0.34324307010976124	0.8909740778213072	0.04232515869970487	0.02695282135713579	0.3432430727092632	0.89097407792112	0.0	1.0	1.0
58.0	0.9355924259651202	0.7732403131084136	1.5218588101640376	3.3521019424969976	0.39268997676782696	1.049300327069368	0.053474837719348925	0.02515384958016588	0.3926899787558809	1.0493003271520587	0.0	1.0	1.0
59.0	0.9964593070823295	0.8996453445510902	1.5713056814349573	3.2213500619997917	0.4631417062278704	1.2341981639929602	0.07563833624871137	0.03236091121849267	0.4631417078293638	1.2341981640642334	0.0	1.0	1.0
60.0	1.0219315855874138	1.0190690442877501	1.5709170283837626	3.01752385080399	0.5467673237661153	1.4379682131294313	0.1103658264691954	0.04685160866900997	0.5467673251197042	1.4379682131927767	0.0	1.0	1.0
61.0	1.0049489309240598	1.121462801666011	1.514963424578698	2.756203726853226	0.6376409657631096	1.6536002741697886	0.15964779838031248	0.06975413187077838	0.6376409669517542	1.6536002742273865	0.0	1.0	1.0
62.0	0.9432962527562647	1.1957720982833433	1.4040303770800535	2.460709989595605	0.7319504909080164	1.8742006077377131	0.22535010159697808	0.10331350277823201	0.73195049198223	1.8742006077909688	0.0	1.0	1.0
63.0	0.8409881039904585	1.2306814083502597	1.245633986673579	2.1567000237348326	0.8273812043497252	2.092450180405065	0.3089114809279857	0.15037653823251124	0.8273812053414172	2.092450180454919	0.0	1.0	1.0
64.0	0.7085442985836675	1.2158824306808025	1.0544532010195893	1.872523186106931	0.9222178803505203	2.2998562978957375	0.4109470584318967	0.2139849617333157	0.9222178812806637	2.299856297942848	0.0	1.0	1.0
65.0	0.5629106064785141	1.1444771549774	0.8531976322300822	1.6447062241306407	1.0145262816733958	2.4854864941265924	0.5305620243292868	0.2967312768629893	1.014526282556247	2.485486494171419	0.0	1.0	1.0
66.0	0.426818232120369	1.0173373098343839	0.6735846161880167	1.5248867170970153	1.1013885423490175	2.6337669854991206	0.664180215550519	0.3998686121043475	1.1013885431944797	2.63376698554193	0.0	1.0	1.0
67.0	0.3252755227836322	0.848969830409623	0.5531305444569656	1.572689000809474	1.1779661777368058	2.721116526230718	0.8036406325357349	0.5222716101062389	1.1779661785517517	2.7211165262716785	0.0	1.0	1.0
68.0	0.27612766005138056	0.6698340901788465	0.5200667199019683	1.8100793080616495	1.2363923194435553	2.713398454403798	0.9334633676520763	0.6592726487538989	1.2363923202325577	2.713398454442997	0.0	1.0	1.0
69.0	0.28188004084686297	0.5174246023222759	0.5764136079708405	2.1886443213500986	1.2653819952591039	2.573410729728043	1.0287336194890968	0.8013400020688093	1.2653819960248265	2.5734107297655417	0.0	1.0	1.0
70.0	0.33680866399965803	0.42053164290630207	0.706901450994242	2.6424902009908253	1.2529305554856573	2.2903823086911945	1.0587800288690339	0.9329896194339827	1.2529305562288784	2.290382308726879	0.0	1.0	1.0
71.0	0.4382448308754047	0.39117081298844003	0.8985033278240476	3.130785797736994	1.1925088108835247	1.9089290154758118	1.0018579197398378	1.0332448138195907	1.192508811602971	1.9089290155093823	0.0	1.0	1.0
72.0	0.5879034220939506	0.4284154996075123	1.1449600418797834	3.6278803580379257	1.0876339944694984	1.5133731541824325	0.8623454220294644	1.0789348591337753	1.0876339951615026	1.5133731542133417	0.0	1.0	1.0
73.0	0.788060703285913	0.5273851527677146	1.441843152754417	4.105514503762828	0.9531563878148676	1.1951576742124457	0.6742125995750062	1.0510549797429605	0.9531563884729005	1.1951576742399337	0.0	1.0	1.0
74.0	1.0369770244601058	0.6838423289226085	1.7792987264925548	4.514588797421143	0.8166259834250291	1.0344712740826443	0.4884144836670402	0.9444228743811021	0.816625984039774	1.034471274106149	0.0	1.0	1.0
75.0	1.3221316195358779	0.8926869519679981	2.1318197685843874	4.7647035244097	0.7145119063480789	1.066096305678424	0.3496863590275676	0.7777147957337165	0.7145119069099564	1.0660963056982482	0.0	1.0	1.0
76.0	1.611798676063042	1.1446608472815385	2.4508289486858796	4.754379614780081	0.6740843796075071	1.249964958658469	0.27537046514192315	0.5921842931101138	0.6740843801124041	1.2499649586755834	0.0	1.0	1.0
77.0	1.858456321089799	1.4249812744374892	2.68217537150859	4.485698904523066	0.6965994879735009	1.5164857383318946	0.2584890576755866	0.43321201289887434	0.696599488426135	1.5164857383471846	0.0	1.0	1.0
78.0	2.0215715739893425	1.7157324323633105	2.7963129653703818	4.06191699650069	0.7653059281349062	1.8217301668058636	0.2885361802401065	0.3311422947827314	0.7653059285452662	1.821730166819903	0.0	1.0	1.0
79.0	2.082268533735828	1.999418853616799	2.788865176762007	3.5715543288107763	0.8628819401870096	2.1467913060642125	0.3617532029127367	0.2952089057856288	0.8628819405652374	2.14679130607735	0.0	1.0	1.0
80.0	2.0385488463033106	2.2601367512636714	2.666551302580075	3.05828944528792	0.9783013603068677	2.482529135037864	0.4794939667293211	0.3202500692089014	0.9783013606610685	2.4825291350503162	0.0	1.0	1.0
81.0	1.8973164374822256	2.482617420330505	2.440112977544184	2.541098766719472	1.105600025567207	2.8223346364095967	0.6452014675236167	0.399031613676326	1.105600025903348	2.8223346364215076	0.0	1.0	1.0
82.0	1.6706792713655632	2.6506054947985396	2.122978363977014	2.029499687325639	1.2413278676029724	3.1584312077688033	0.8628166711808354	0.5283098800486014	1.2413278679253514	3.158431207780297	0.0	1.0	1.0
83.0	1.3755097800903562	2.7452658215537	1.7321643323557971	1.5305384957448382	1.3823882294479628	3.4760380697864766	1.1349887716698395	0.7073583949317628	1.3823882297597028	3.4760380697976507	0.0	1.0	1.0
84.0	1.0349194082038298	2.7440870318148605	1.2906461888540905	1.0530322049521432	1.5234810423738046	3.740753437352098	1.4587561150727468	0.9346849781578628	1.523481042677226	3.7407534373629283	0.0	1.0	1.0
85.0	0.6814882814975695	2.621773944521715	0.8322658545483387	0.6140121236476105	1.6535536413220173	3.8807473474358827	1.8158813013378494	1.2053346181135156	1.6535536416188548	3.880747347446135	0.0	1.0	1.0
86.0	0.3632954442970207	2.358050862977064	0.41339574597091505	0.2574603292908849	1.7534780952184006	3.7942181445326266	2.158753253002886	1.5086213037173928	1.7534780955094473	3.7942181445425742	0.0	1.0	1.0
87.0	0.14931061468965356	1.9635062901873412	0.13323994234534264	0.0874833199496047	1.800997389192899	3.4247446388360876	2.4084858018831237	1.8268334336001955	1.8009973894787286	3.4247446388457408	0.0	1.0	1.0
88.0	0.07251453097779156	1.511068583717472	0.04965556568493702	0.13651918296444127	1.7809469219884133	2.8256877978103008	2.48513011834578	2.1361750493548626	1.780946922269146	2.825687797819611	0.0	1.0	1.0
89.0	0.060392360017858644	1.0827448907447734	0.06440939715557378	0.4222365132879797	1.6877643742079855	2.1059166296035934	2.3468671130896297	2.4087617488737316	1.6877643744832493	2.1059166296124547	0.0	1.0	1.0
90.0	0.07422714288992549	0.7186183682536466	0.1426571386724441	1.0134641700858837	1.5205273786726488	1.3583424866149216	2.0024128708784534	2.612480605172042	1.5205273789414266	1.358342486623079	0.0	1.0	1.0
91.0	0.11817104673186321	0.4470576235832523	0.2914450491678441	1.7558629613840198	1.2814661512678018	0.6657219561552288	1.5072438474246765	2.7082939027404387	1.2814661515279595	0.6657219561619716	0.0	1.0	1.0
92.0	0.20264901193379053	0.2901063807684794	0.5077976359734382	2.515826051328127	0.986648587199014	0.16975517382329341	0.965478242848524	2.6505334929644144	0.986648587446011	0.16975517382669336	0.0	1.0	1.0
93.0	0.3401756343475289	0.24868697596702244	0.7876207895817967	3.251506926759217	0.6907221525809227	0.020211705252097235	0.521905881800046	2.407798159407045	0.6907221528060808	0.020211705252496166	0.0	1.0	1.0
94.0	0.5411710970329728	0.3025808814254382	1.1289747887202362	3.9415611002214566	0.4457012054824641	0.015226918728784216	0.2600081542244261	2.009299205902869	0.4457012056730269	0.015226918728806783	0.0	1.0	1.0
95.0	0.8098391026387655	0.43377519676067827	1.5276276698770512	4.559773810460445	0.26965258089785665	0.04844121996635951	0.1386655592537215	1.5395435720877486	0.26965258103777484	0.04844121996636109	0.0	1.0	1.0
96.0	1.1419963531235393	0.6335394460294606	1.9708387680476087	5.0558296831766745	0.17756925865590248	0.1765846617915978	0.08683529077472815	1.0785508795765384	0.17756925873849708	0.17658466179159807	0.0	1.0	1.0
97.0	1.5183630857543973	0.8939520171472819	2.4243207023048714	5.315542813439077	0.18216943788979081	0.4572736229136792	0.062083186330885394	0.6762362160803065	0.18216943793298868	0.45727362291367935	0.0	1.0	1.0
98.0	1.8924367955739365	1.2018717917542165	2.821162096519645	5.217112671712036	0.26421474042552734	0.8058355736411578	0.052639172859382535	0.3641681332564637	0.2642147404512148	0.805835573641158	0.0	1.0	1.0
99.0	2.2010462450571544	1.5383944201263338	3.098862276115787	4.836326091320947	0.38845322561902906	1.1637668060265212	0.06312156505180716	0.1665216103671028	0.388453225637367	1.1637668060265212	0.0	1.0	1.0
100.0	2.4026865619359863	1.883555568285692	3.2386864922704275	4.337651317257143	0.5308505901909951	1.5271246075653457	0.10218092818380893	0.08546240769211849	0.5308505902057532	1.5271246075653455	0.0	1.0	1.0
