time	s125	s127	s128	s130	s132	s133	s135	s139	s152	s159	s160	s161	s164	s167	s121	s122	s124	s126	s129	s131	s134	s150	s153	s154
67.32673267326733	3.7387665184284547e-10	3.7387665184284547e-10	3.131595120894159e-09	3.17357491031693e-07	8.939936343692762e-06	0.0001542821060550276	0.05990655862651772	2.8195947442540646e-14	4.0819112810995785e-06	7.63150406962648e-13	3.048172746278741e-09	8.25980730076338e-05	3.380624638358455e-05	2.0026665833125538e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
68.31683168316832	3.907156545748443e-10	3.907156545748443e-10	3.319875880146328e-09	3.307745068796291e-07	9.182793445798264e-06	0.0001563536796863264	0.05990483493864262	3.0905999179287055e-14	4.208926960868765e-06	8.532719527848107e-13	3.229323304332998e-09	8.398856901766416e-05	3.48370927302574e-05	2.151597407359965e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
69.3069306930693	4.0806264547914606e-10	4.0806264547914606e-10	3.516565261857802e-09	3.445526916488253e-07	9.428568997912775e-06	0.000158419876277827	0.059903096810455005	3.38325663104468e-14	4.337752091425516e-06	9.528394760583403e-13	3.4183742874583825e-09	8.538824386489051e-05	3.588520279557926e-05	2.3091890397656277e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
70.29702970297029	4.2592581971344875e-10	4.2592581971344875e-10	3.7219099928134673e-09	3.5869632140084426e-07	9.677251898356084e-06	0.00016048070977544337	0.05990134407097171	3.6986303700372956e-14	4.468379810974322e-06	1.062305943270299e-12	3.6155495514316166e-09	8.679725300550071e-05	3.6950693229442665e-05	2.4757868150492365e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
71.2871287128713	4.4431358378802307e-10	4.4431358378802307e-10	3.936164494956715e-09	3.73209660301893e-07	9.928831179905993e-06	0.0001625361940988273	0.059899576549354454	4.038073335714696e-14	4.600803161143431e-06	1.1824471331735468e-12	3.821074677309709e-09	8.821575078740457e-05	3.80336807464061e-05	2.651760642231085e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
72.27722772277228	4.632343912611435e-10	4.632343912611435e-10	4.159587096091721e-09	3.880969553668683e-07	1.0183295912268956e-05	0.00016458634313080005	0.05989779407544457	4.4029860329231284e-14	4.7350151997154855e-06	1.314074556520263e-12	4.035178177375559e-09	8.964389042658652e-05	3.9134284074457623e-05	2.837489140635035e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
73.26732673267327	4.826967427390874e-10	4.826967427390874e-10	4.392440029883425e-09	4.0336243645935605e-07	1.0440635202080046e-05	0.00016663117071735202	0.05989599647976305	4.794817270546923e-14	4.871009000627523e-06	1.4580354560619403e-12	4.258091495137942e-09	9.108182400710551e-05	4.025262395501483e-05	3.0333596398885083e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
74.25742574257426	5.027093216564006e-10	5.027093216564006e-10	4.634993111996479e-09	4.1901032139468653e-07	1.0700838301881089e-05	0.00016867069067805622	0.05989418359337947	5.215289051154766e-14	5.008777529694264e-06	1.6155455790439994e-12	4.490047524833355e-09	9.252970311729859e-05	4.138882135633745e-05	3.2397792787618496e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
75.24752475247524	5.232809437568154e-10	5.232809437568154e-10	4.887522372332652e-09	4.3504481404126565e-07	1.0963894569573708e-05	0.00017070491680219377	0.05989235524796081	5.666312897436466e-14	5.148313690847121e-06	1.7880653642120347e-12	4.731281162267534e-09	9.398767861307182e-05	4.254299813825383e-05	3.4571708756788064e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
76.23762376237623	5.444201548752569e-10	5.444201548752569e-10	5.150299165309709e-09	4.514700892039444e-07	1.1229793145596623e-05	0.00017273386281790735	0.05989051127615948	6.149323668039759e-14	5.289610694275567e-06	1.9763141793743024e-12	4.982033690452843e-09	9.545589873329303e-05	4.37152823445182e-05	3.685940050942345e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
77.22772277227723	5.661357045868531e-10	5.661357045868531e-10	5.423602993518534e-09	4.682903104252547e-07	1.1498523333079348e-05	0.00017475754242852586	0.05988865151115631	6.666064051240353e-14	5.432661622906517e-06	2.181431148144714e-12	5.2425476151132945e-09	9.693451131909173e-05	4.490580197056898e-05	3.9265139433646156e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
78.21782178217822	5.884363950753519e-10	5.884363950753519e-10	5.707717415959889e-09	4.855096243054039e-07	1.1770074476543015e-05	0.00017677596930097407	0.05988677578680642	7.218334249268514e-14	5.5774595707317755e-06	2.404604754184405e-12	5.513068312567881e-09	9.842366310572654e-05	4.6114686952108004e-05	4.1793288565926347e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
79.20792079207921	6.113310811331191e-10	6.113310811331191e-10	6.002930048044392e-09	5.031321605022737e-07	1.2044435961900376e-05	0.00017878915706577236	0.059884883937639195	7.80799197830903e-14	5.723997642808024e-06	2.6470728412017233e-12	5.793844029730553e-09	9.992349972258505e-05	4.73420691651004e-05	4.444830259108276e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
80.1980198019802	6.348287931366924e-10	6.348287931366924e-10	6.309536140873159e-09	5.211620395229772e-07	1.2321597140737307e-05	0.0001807971193295528	0.05988297579888063	8.43717857364032e-14	5.872269010689963e-06	2.9105159962576302e-12	6.085123886113154e-09	0.00010143416667840918	4.8588080605743525e-05	4.723480571235284e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
81.18811881188118	6.589387150665396e-10	6.589387150665396e-10	6.627837941489084e-09	5.396033713312208e-07	1.2601547343846474e-05	0.0001827998696728218	0.05988105120644939	9.108278576355363e-14	6.022266902522367e-06	3.1969872377446715e-12	6.3871582309407425e-09	0.00010295580918519924	4.985285371577314e-05	5.015757773315584e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
82.17821782178218	6.836697628372873e-10	6.836697628372873e-10	6.958132419913511e-09	5.584602286309113e-07	1.2884276140857844e-05	0.0001847974216070454	0.059879109996880044	9.823144443467197e-14	6.173984412965948e-06	3.5075631468800507e-12	6.700205494066021e-09	0.00010448856877998406	5.1136527623152335e-05	5.322128704910453e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
83.16831683168317	7.090310601337282e-10	7.090310601337282e-10	7.300725118651843e-09	5.777366770144443e-07	1.3169773047256944e-05	0.00018678978862307673	0.05987715200740965	1.0583971428852227e-13	6.327414717687766e-06	3.843866007178989e-12	7.024524455010232e-09	0.00010603258713700657	5.2439241099725434e-05	5.643079195491294e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
84.15841584158416	7.350317886083146e-10	7.350317886083146e-10	7.655925792597627e-09	5.974367654714316e-07	1.3458027616621238e-05	0.00018877698417591013	0.05987517707595053	1.139302215357572e-13	6.482551005835426e-06	4.207584605104385e-12	7.360376676820641e-09	0.00010758800486757294	5.376113477828657e-05	5.979104578707401e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
85.14851485148515	7.616811878811617e-10	7.616811878811617e-10	8.024048409032573e-09	6.17564526388702e-07	1.3749029440620167e-05	0.00019075902168468113	0.05987318504109021	1.2252626605891863e-13	6.639386480037102e-06	4.600474230066849e-12	7.708026506070568e-09	0.00010915496152005274	5.510235115257979e-05	6.330709692385984e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
86.13861386138613	7.889887174126929e-10	7.889887174126929e-10	8.405416523749064e-09	6.381239869753985e-07	1.4042768015060323e-05	0.00019273591455116443	0.059871175741883165	1.316550238656963e-13	6.797914460837375e-06	5.025017543503268e-12	8.067737529021083e-09	0.00011073359660857581	5.646303209458706e-05	6.698415065997497e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
87.12871287128712	8.169640528648041e-10	8.169640528648041e-10	8.800363160196937e-09	6.59119169006146e-07	1.433923274289672e-05	0.00019470767615935782	0.059869149017855436	1.4134747509897001e-13	6.958128384349561e-06	5.484409722785775e-12	8.439772651285185e-09	0.00011232404958990762	5.784331891033875e-05	7.082756781563724e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
88.11881188118812	8.456164516402857e-10	8.456164516402857e-10	9.209209737746841e-09	6.805540440403298e-07	1.4638413459269198e-05	0.00019667431980298	0.05986710470982121	1.516258520067432e-13	7.120021392918903e-06	5.979968181872314e-12	8.824407987918006e-09	0.00011392645583146668	5.9243362070914187e-05	7.484262221859308e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
89.10891089108911	8.749554516448935e-10	8.749554516448935e-10	9.632289279011274e-09	7.024325827412672e-07	1.4940299853254476e-05	0.00019863585876532086	0.059865042658983514	1.6251746309894636e-13	7.283586785944961e-06	6.513985371029207e-12	9.221917565589765e-09	0.0001155409510519416	6.066331049522083e-05	7.903476780088452e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
90.0990099009901	9.049906519795665e-10	9.049906519795665e-10	1.0069939126183556e-08	7.247587393972922e-07	1.5244881649350336e-05	0.00020059230629418027	0.05986296270721645	1.7405035441002927e-13	7.4488178783901565e-06	7.0888334203151505e-12	9.632578123837319e-09	0.00011716766992759511	6.210331491361402e-05	8.340955477003009e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
91.08910891089108	9.357317124878536e-10	9.357317124878536e-10	1.052250092600686e-08	7.475364518898143e-07	1.555214860785017e-05	0.00020254367560181645	0.05986086469706581	1.8625330054528492e-13	7.6157080004878e-06	7.706962291870237e-12	1.0056669124972335e-08	0.00011880674608938808	6.35635278748384e-05	8.79726294360312e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
92.07920792079207	9.671883533033354e-10	9.671883533033354e-10	1.0990320614743203e-08	7.707696416613738e-07	1.5862090525217485e-05	0.00020448997986489422	0.059858748471749594	1.9915579572717232e-13	7.784250497450084e-06	8.370897932204929e-12	1.0494472763989421e-08	0.00012045831212010323	6.504410375296927e-05	9.272973403837775e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
93.06930693069307	9.993703543970474e-10	9.993703543970474e-10	1.1473748403142446e-08	7.944622136836992e-07	1.6174697234460425e-05	0.00020643123222443324	0.05985661387515868	2.127880448416396e-13	7.9544387291761e-06	9.083240424489046e-12	1.094627397847428e-08	0.00012212249955146915	6.654519875435384e-05	9.768670657305397e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
94.05940594059406	1.0322875551249046e-09	1.0322875551249046e-09	1.1973138761411308e-08	8.18618056425764e-07	1.6489958605506305e-05	0.0002083674457857564	0.05985446075185734	2.2718095448444752e-13	8.126266069959852e-06	9.846662140840774e-12	1.141236045851186e-08	0.00012379943886128416	6.806697092455282e-05	1.0284948061954437e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
95.04950495049505	1.0659498537751226e-09	1.0659498537751226e-09	1.2488850404182341e-08	8.432410418218427e-07	1.68078645455761e-05	0.0002102986336184379	0.05985228894708383	2.423661240074919e-13	8.299725908198251e-06	1.0663905894615601e-11	1.189302265659449e-08	0.00012548925947054006	6.96095801552815e-05	1.0822408516783944e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
96.03960396039604	1.1003679350073634e-09	1.1003679350073634e-09	1.3021273288646755e-08	8.683350735391713e-07	1.7128404717317107e-05	0.00021222480883737482	0.05985009830538834	2.583915027245127e-13	8.474811799646037e-06	1.1541529711559795e-11	1.2388534422766308e-08	0.00012719209343659514	7.117317703293228e-05	1.138167335284662e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
97.02970297029702	1.135551974495065e-09	1.135551974495065e-09	1.3570780543634843e-08	8.939040010219577e-07	1.745156904128024e-05	0.00021414598445841906	0.059847888673057674	2.752935111671335e-13	8.651517193966865e-06	1.2483239820622485e-11	1.2899187481856101e-08	0.00012890806887509942	7.275792269612463e-05	1.1963366468254072e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
98.01980198019803	1.1715117951830278e-09	1.1715117951830278e-09	1.4137734270336486e-08	9.199516298580167e-07	1.7777347635529822e-05	0.00021606217341579054	0.059845659897822555	2.931004049493588e-13	8.829835467498931e-06	1.3490695427949956e-11	1.3425287272129824e-08	0.00013063731075285294	7.436398644031429e-05	1.2568116228774637e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
99.00990099009901	1.2082576523507162e-09	1.2082576523507162e-09	1.4722514678953575e-08	9.464817738701083e-07	1.8105730511432233e-05	0.0002179733886495711	0.059843411827387574	3.118491721978619e-13	9.009760088665537e-06	1.4567550092247536e-11	1.3967132046615688e-08	0.00013237994487357921	7.599153368294996e-05	1.3196565064069664e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
100.0	1.245799870047025e-09	1.245799870047025e-09	1.532550659800867e-08	9.734982309894783e-07	1.8436707714828338e-05	0.0002198796430651839	0.059841144310111574	3.315777094514321e-13	9.191284541085415e-06	1.571758085633477e-11	1.4525022548216151e-08	0.0001341360960312556	7.764073153685137e-05	1.3849365006440016e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
