time	A	R	S	C
60.396039603960396	0.9993068490891522	0.0006934818390725123	0.9211121167396003	0.9153565543682918
61.386138613861384	0.9993068490876498	0.0006934818389663688	0.9198577160670196	0.914110364755385
62.37623762376238	0.9993068490854309	0.0006934818388695468	0.9186050231685686	0.912865870674855
63.366336633663366	0.9993068490831384	0.0006934818387566462	0.9173540357199954	0.9116230698222071
64.35643564356435	0.9993068490808835	0.0006934818386483451	0.9161047514008339	0.9103819598966919
65.34653465346534	0.9993068490788406	0.0006934818385666707	0.914857167893734	0.9091425386006404
66.33663366336634	0.9993068490772479	0.0006934818385349996	0.9136112828844619	0.9079048036394632
67.32673267326733	0.9993068490764065	0.0006934818385780579	0.9123670940619002	0.9066687527216509
68.31683168316832	0.9993068490763216	0.0006934818386989292	0.9111245991182481	0.9054343835589763
69.3069306930693	0.9993068490732974	0.0006934818386614164	0.9098837957509205	0.9042016938684093
70.29702970297029	0.9993068490700381	0.0006934818386357418	0.9086446816569144	0.9029706813664354
71.2871287128713	0.9993068490666588	0.0006934818386239059	0.9074072545378223	0.9017413437741122
72.27722772277228	0.9993068490633086	0.0006934818386273878	0.9061715120983695	0.9005136788155935
73.26732673267327	0.9993068490601708	0.0006934818386471456	0.9049374520464136	0.8992876842181295
74.25742574257426	0.9993068490574626	0.0006934818386836159	0.9037050720929449	0.8980633577120668
75.24752475247524	0.9993068490554357	0.0006934818387367141	0.902474369952086	0.8968406970308481
76.23762376237623	0.9993068490531984	0.0006934818387938634	0.9012453433404578	0.8956196999104076
77.22772277227723	0.9993068490498733	0.0006934818388417591	0.9000179899778031	0.8944003640897654
78.21782178217822	0.9993068490466845	0.0006934818388876049	0.898792307588111	0.8931826873121007
79.20792079207921	0.9993068490437373	0.0006934818389263546	0.897568293897882	0.8919666673230964
80.1980198019802	0.9993068490411499	0.0006934818389522264	0.8963459466367376	0.8907523018715204
81.18811881188118	0.9993068490390533	0.0006934818389587028	0.8951252635374205	0.889539588709227
82.17821782178218	0.999306849037592	0.0006934818389385309	0.8939062423357945	0.888328525591155
83.16831683168317	0.9993068490369235	0.0006934818388837221	0.8926888807708449	0.8871191102753295
84.15841584158416	0.9993068490356658	0.0006934818388709857	0.8914731765825392	0.8859113405207802
85.14851485148515	0.9993068490343465	0.0006934818388719272	0.8902591275165789	0.8847052140921638
86.13861386138613	0.9993068490332793	0.0006934818388699009	0.8890467313214739	0.8835007287569189
87.12871287128712	0.9993068490324759	0.0006934818388648597	0.8878359857484216	0.8822978822851469
88.11881188118812	0.999306849031947	0.0006934818388568114	0.8866268885517206	0.881096672450016
89.10891089108911	0.9993068490317016	0.0006934818388458185	0.8854194374887708	0.8798970970277604
90.0990099009901	0.9993068490317477	0.0006934818388319979	0.8842136303200737	0.8786991537976805
91.08910891089108	0.9993068490320371	0.0006934818388163553	0.8830094648086886	0.8775028405416098
92.07920792079207	0.9993068490322348	0.0006934818388042963	0.8818069387179427	0.8763081550416684
93.06930693069307	0.9993068490325369	0.0006934818387931751	0.8806060498195498	0.8751150950882276
94.05940594059406	0.9993068490329068	0.0006934818387839267	0.8794067958860264	0.8739236584724698
95.04950495049505	0.9993068490333036	0.0006934818387775858	0.8782091746929606	0.8727338429886143
96.03960396039604	0.9993068490336817	0.0006934818387752883	0.8770131840190116	0.8715456464339175
97.02970297029702	0.9993068490339918	0.0006934818387782697	0.875818821645911	0.8703590666086729
98.01980198019803	0.9993068490341798	0.0006934818387878663	0.8746260853584614	0.8691741013162111
99.00990099009901	0.9993068490344397	0.0006934818387959976	0.8734349729422223	0.8679907483606216
100.0	0.99930684903488	0.0006934818387977472	0.8722454821865697	0.866809005549765
