time	S1	DNA0000	DNA0001	DNA0010	DNA0100	DNA1000	DNA1100	DNA1010	DNA1001	DNA0110	DNA0101	DNA0011	DNA1110	DNA1011	DNA1101	DNA0111	DNA1111	DNA001_1	DNA01_10	DNA01_11	DNA011_1	DNA01_1_1	DNA101_1	DNA1_100	DNA1_101	DNA1_110	DNA11_10	DNA1_1_10	DNA1_111	DNA11_11	DNA111_1	DNA1_1_11	DNA1_11_1	DNA11_1_1	DNA1_1_1_1
32.67326732673267	9.901666104677328e-12	9.926866032700028e-11	3.910210444204177e-15	1.9641415010822964e-13	1.964141501082296e-13	3.910210444204177e-15	1.596573802452396e-17	1.5979741801526383e-17	5.0597719256052255e-18	5.146357662774378e-16	1.597974180152639e-17	1.596573802452397e-17	3.260354337430402e-21	6.056392726770097e-22	6.056392726769827e-22	3.260354337429455e-21	5.338752156939404e-27	9.57872289376982e-15	3.086878694423808e-13	1.6930888088796244e-18	1.6930888088796244e-18	1.0155910357524873e-15	3.6339680662138826e-19	9.578722893769815e-15	3.633968066213692e-19	1.693088808880217e-18	1.693088808880217e-18	1.0155910357528435e-15	2.8016539976405507e-26	2.8016539976405553e-26	2.8016539976405553e-26	1.5222320267530983e-23	1.522232026753096e-23	1.522232026753096e-23	9.130232752086097e-21
33.663366336633665	9.900485064320088e-12	9.926807436990458e-11	3.909690075262819e-15	1.9639186290999643e-13	1.963918629099964e-13	3.909690075262819e-15	1.5996007283120784e-17	1.6009935445688415e-17	5.077521883685939e-18	5.156106308086565e-16	1.600993544568842e-17	1.5996007283120794e-17	3.2576216430444723e-21	6.048593375281867e-22	6.048593375281577e-22	3.2576216430434796e-21	5.2703751424023685e-27	9.596888342366763e-15	3.0927342449636864e-13	1.6933529899773812e-18	1.6933529899773812e-18	1.0157514418833466e-15	3.6292878372490296e-19	9.596888342366758e-15	3.629287837248825e-19	1.6933529899780023e-18	1.6933529899780023e-18	1.01575144188372e-15	2.615987012190881e-26	2.615987012190881e-26	2.6159870121908855e-26	1.4127902957083985e-23	1.412790295708396e-23	1.412790295708396e-23	8.473621340131832e-21
34.65346534653465	9.899304023962847e-12	9.926748841280889e-11	3.909169706321461e-15	1.9636957571176323e-13	1.963695757117632e-13	3.909169706321461e-15	1.6026276541717608e-17	1.6040129089850442e-17	5.095271841766652e-18	5.165854953398752e-16	1.604012908985045e-17	1.6026276541717617e-17	3.2548889486585422e-21	6.040794023793636e-22	6.040794023793328e-22	3.254888948657504e-21	5.201998127865333e-27	9.615053790963707e-15	3.0985897955035646e-13	1.6936171710751382e-18	1.6936171710751382e-18	1.015911848014206e-15	3.624607608284176e-19	9.615053790963701e-15	3.6246076082839584e-19	1.6936171710757879e-18	1.6936171710757879e-18	1.0159118480145965e-15	2.4303200267412112e-26	2.4303200267412112e-26	2.4303200267412158e-26	1.3033485646636963e-23	1.303348564663694e-23	1.303348564663694e-23	7.817009928177555e-21
35.64356435643565	9.898122983605607e-12	9.926690245571319e-11	3.9086493373801025e-15	1.9634728851353002e-13	1.9634728851353e-13	3.9086493373801025e-15	1.605654580031443e-17	1.6070322734012474e-17	5.1130217998473636e-18	5.17560359871094e-16	1.607032273401248e-17	1.605654580031444e-17	3.2521562542726125e-21	6.032994672305406e-22	6.032994672305079e-22	3.252156254271529e-21	5.133621113328299e-27	9.633219239560649e-15	3.1044453460434424e-13	1.693881352172895e-18	1.693881352172895e-18	1.0160722541450652e-15	3.619927379319323e-19	9.633219239560644e-15	3.619927379319092e-19	1.6938813521735732e-18	1.6938813521735732e-18	1.0160722541454729e-15	2.244653041291546e-26	2.2446530412915507e-26	2.2446530412915507e-26	1.1939068336189989e-23	1.1939068336189989e-23	1.1939068336189989e-23	7.160398516223301e-21
36.633663366336634	9.896941943248368e-12	9.926631649861748e-11	3.908128968438744e-15	1.9632500131529682e-13	1.963250013152968e-13	3.908128968438744e-15	1.6086815058911254e-17	1.61005163781745e-17	5.130771757928076e-18	5.185352244023127e-16	1.610051637817451e-17	1.6086815058911264e-17	3.2494235598866825e-21	6.025195320817176e-22	6.0251953208168295e-22	3.2494235598855532e-21	5.0652440987912644e-27	9.651384688157593e-15	3.11030089658332e-13	1.6941455332706519e-18	1.6941455332706519e-18	1.0162326602759247e-15	3.6152471503544696e-19	9.651384688157587e-15	3.6152471503542255e-19	1.6941455332713585e-18	1.6941455332713585e-18	1.0162326602763493e-15	2.058986055841881e-26	2.058986055841881e-26	2.058986055841881e-26	1.0844651025743014e-23	1.084465102574299e-23	1.084465102574299e-23	6.503787104269036e-21
37.62376237623762	9.895760902891127e-12	9.926573054152179e-11	3.9076085994973866e-15	1.963027141170636e-13	1.963027141170636e-13	3.9076085994973866e-15	1.6117084317508078e-17	1.6130710022336533e-17	5.148521716008789e-18	5.195100889335315e-16	1.613071002233654e-17	1.6117084317508087e-17	3.2466908655007528e-21	6.017395969328945e-22	6.01739596932858e-22	3.246690865499578e-21	4.9968670842542274e-27	9.669550136754537e-15	3.1161564471231983e-13	1.6944097143684087e-18	1.6944097143684087e-18	1.016393066406784e-15	3.6105669213896166e-19	9.669550136754532e-15	3.6105669213893585e-19	1.6944097143691438e-18	1.6944097143691438e-18	1.0163930664072257e-15	1.8733190703922066e-26	1.8733190703922112e-26	1.8733190703922112e-26	9.750233715295993e-24	9.750233715295993e-24	9.750233715295993e-24	5.84717569231477e-21
38.613861386138616	9.894579862533886e-12	9.92651445844261e-11	3.907088230556028e-15	1.9628042691883043e-13	1.962804269188304e-13	3.907088230556028e-15	1.6147353576104898e-17	1.616090366649856e-17	5.166271674089501e-18	5.204849534647503e-16	1.616090366649857e-17	1.614735357610491e-17	3.2439581711148227e-21	6.009596617840715e-22	6.00959661784033e-22	3.2439581711136025e-21	4.9284900697171946e-27	9.68771558535148e-15	3.1220119976630765e-13	1.6946738954661655e-18	1.6946738954661655e-18	1.0165534725376433e-15	3.6058866924247635e-19	9.687715585351473e-15	3.605886692424492e-19	1.6946738954669293e-18	1.6946738954669293e-18	1.0165534725381023e-15	1.687652084942546e-26	1.687652084942546e-26	1.6876520849425506e-26	8.655816404849042e-24	8.655816404849018e-24	8.655816404849018e-24	5.190564280360517e-21
39.603960396039604	9.893398822176648e-12	9.92645586273304e-11	3.90656786161467e-15	1.9625813972059723e-13	1.962581397205972e-13	3.90656786161467e-15	1.617762283470172e-17	1.6191097310660592e-17	5.184021632170214e-18	5.21459817995969e-16	1.6191097310660598e-17	1.6177622834701734e-17	3.241225476728893e-21	6.001797266352485e-22	6.001797266352081e-22	3.241225476727627e-21	4.860113055180159e-27	9.705881033948424e-15	3.127867548202954e-13	1.6949380765639223e-18	1.6949380765639223e-18	1.0167138786685026e-15	3.60120646345991e-19	9.705881033948418e-15	3.6012064634596255e-19	1.6949380765647146e-18	1.6949380765647146e-18	1.0167138786689787e-15	1.5019850994928763e-26	1.5019850994928763e-26	1.5019850994928763e-26	7.56139909440202e-24	7.561399094401997e-24	7.561399094401997e-24	4.5339528684062394e-21
40.59405940594059	9.892217781819407e-12	9.92639726702347e-11	3.906047492673312e-15	1.9623585252236402e-13	1.96235852522364e-13	3.906047492673312e-15	1.6207892093298545e-17	1.6221290954822618e-17	5.201771590250926e-18	5.224346825271877e-16	1.6221290954822628e-17	1.6207892093298557e-17	3.2384927823429634e-21	5.993997914864254e-22	5.993997914863832e-22	3.2384927823416517e-21	4.791736040643125e-27	9.724046482545366e-15	3.133723098742832e-13	1.6952022576616791e-18	1.6952022576616791e-18	1.016874284799362e-15	3.596526234495057e-19	9.72404648254536e-15	3.596526234494759e-19	1.6952022576625e-18	1.6952022576625e-18	1.016874284799855e-15	1.316318114043211e-26	1.316318114043211e-26	1.3163181140432157e-26	6.4669817839550455e-24	6.4669817839550455e-24	6.4669817839550455e-24	3.877341456451986e-21
41.584158415841586	9.891036741462166e-12	9.926338671313901e-11	3.905527123731954e-15	1.9621356532413082e-13	1.962135653241308e-13	3.905527123731954e-15	1.6238161351895368e-17	1.625148459898465e-17	5.219521548331639e-18	5.234095470584066e-16	1.6251484598984657e-17	1.623816135189538e-17	3.2357600879570333e-21	5.986198563376024e-22	5.986198563375583e-22	3.235760087955676e-21	4.723359026106089e-27	9.74221193114231e-15	3.13957864928271e-13	1.695466438759436e-18	1.695466438759436e-18	1.0170346909302213e-15	3.5918460055302036e-19	9.742211931142304e-15	3.5918460055298925e-19	1.6954664387602855e-18	1.6954664387602855e-18	1.0170346909307315e-15	1.1306511285935414e-26	1.1306511285935414e-26	1.130651128593546e-26	5.3725644735080475e-24	5.372564473508024e-24	5.372564473508024e-24	3.2207300444977205e-21
42.57425742574257	9.889855701104926e-12	9.926280075604331e-11	3.905006754790596e-15	1.961912781258976e-13	1.961912781258976e-13	3.905006754790596e-15	1.626843061049219e-17	1.6281678243146677e-17	5.237271506412351e-18	5.243844115896253e-16	1.6281678243146687e-17	1.6268430610492203e-17	3.2330273935711036e-21	5.978399211887795e-22	5.978399211887334e-22	3.2330273935697006e-21	4.654982011569055e-27	9.760377379739254e-15	3.1454341998225884e-13	1.695730619857193e-18	1.695730619857193e-18	1.0171950970610805e-15	3.5871657765653505e-19	9.760377379739247e-15	3.587165776565026e-19	1.6957306198580708e-18	1.6957306198580708e-18	1.017195097061608e-15	9.449841431438762e-27	9.449841431438762e-27	9.449841431438808e-27	4.278147163061073e-24	4.278147163061073e-24	4.278147163061073e-24	2.564118632543467e-21
43.56435643564356	9.888674660747687e-12	9.926221479894761e-11	3.9044863858492375e-15	1.9616899092766443e-13	1.961689909276644e-13	3.9044863858492375e-15	1.6298699869089014e-17	1.6311871887308707e-17	5.255021464493064e-18	5.25359276120844e-16	1.6311871887308716e-17	1.6298699869089027e-17	3.2302946991851736e-21	5.970599860399564e-22	5.970599860399084e-22	3.2302946991837254e-21	4.586604997032021e-27	9.778542828336197e-15	3.151289750362466e-13	1.6959948009549498e-18	1.6959948009549498e-18	1.01735550319194e-15	3.582485547600497e-19	9.77854282833619e-15	3.582485547600159e-19	1.6959948009558561e-18	1.6959948009558561e-18	1.0173555031924844e-15	7.593171576942065e-27	7.593171576942111e-27	7.593171576942111e-27	3.183729852614075e-24	3.183729852614075e-24	3.183729852614075e-24	1.9075072205892017e-21
44.554455445544555	9.887493620390446e-12	9.926162884185191e-11	3.903966016907879e-15	1.9614670372943123e-13	1.961467037294312e-13	3.903966016907879e-15	1.6328969127685838e-17	1.6342065531470736e-17	5.272771422573776e-18	5.263341406520628e-16	1.6342065531470745e-17	1.632896912768585e-17	3.227562004799244e-21	5.962800508911334e-22	5.962800508910835e-22	3.2275620047977498e-21	4.518227982494985e-27	9.796708276933142e-15	3.157145300902344e-13	1.6962589820527066e-18	1.6962589820527066e-18	1.0175159093227992e-15	3.577805318635644e-19	9.796708276933134e-15	3.5778053186352926e-19	1.6962589820536414e-18	1.6962589820536414e-18	1.0175159093233608e-15	5.736501722445413e-27	5.736501722445459e-27	5.736501722445459e-27	2.0893125421671005e-24	2.089312542167077e-24	2.089312542167077e-24	1.2508958086349363e-21
45.54455445544554	9.886312580033206e-12	9.926104288475622e-11	3.903445647966522e-15	1.9612441653119802e-13	1.96124416531198e-13	3.903445647966522e-15	1.635923838628266e-17	1.6372259175632766e-17	5.2905213806544886e-18	5.273090051832815e-16	1.6372259175632775e-17	1.6359238386282673e-17	3.224829310413314e-21	5.955001157423104e-22	5.955001157422585e-22	3.2248293104117742e-21	4.449850967957951e-27	9.814873725530085e-15	3.163000851442222e-13	1.6965231631504634e-18	1.6965231631504634e-18	1.0176763154536586e-15	3.5731250896707905e-19	9.814873725530077e-15	3.573125089670426e-19	1.696523163151427e-18	1.696523163151427e-18	1.0176763154542372e-15	3.879831867948716e-27	3.879831867948762e-27	3.879831867948808e-27	9.948952317201025e-25	9.948952317201025e-25	9.948952317201025e-25	5.942843966806829e-22
46.53465346534654	9.885131539675967e-12	9.926045692766052e-11	3.902925279025163e-15	1.9610212933296482e-13	1.961021293329648e-13	3.902925279025163e-15	1.6389507644879484e-17	1.6402452819794795e-17	5.308271338735201e-18	5.282838697145003e-16	1.6402452819794804e-17	1.6389507644879497e-17	3.222096616027384e-21	5.947201805934873e-22	5.947201805934336e-22	3.222096616025799e-21	4.381473953420915e-27	9.833039174127028e-15	3.1688564019821003e-13	1.6967873442482202e-18	1.6967873442482202e-18	1.0178367215845178e-15	3.5684448607059375e-19	9.83303917412702e-15	3.568444860705559e-19	1.6967873442492123e-18	1.6967873442492123e-18	1.0178367215851136e-15	2.0231620134520184e-27	2.0231620134520643e-27	2.0231620134520643e-27	-9.952207872689556e-26	-9.952207872691907e-26	-9.952207872691907e-26	-6.232701527359461e-23
47.524752475247524	9.883950499318726e-12	9.925987097056483e-11	3.902404910083805e-15	1.960798421347316e-13	1.960798421347316e-13	3.902404910083805e-15	1.6419776903476308e-17	1.6432646463956828e-17	5.3260212968159134e-18	5.292587342457191e-16	1.6432646463956834e-17	1.641977690347632e-17	3.219363921641454e-21	5.939402454446643e-22	5.939402454446086e-22	3.2193639216398235e-21	4.31309693888388e-27	9.851204622723971e-15	3.174711952521978e-13	1.697051525345977e-18	1.697051525345977e-18	1.0179971277153773e-15	3.5637646317410845e-19	9.851204622723963e-15	3.5637646317406926e-19	1.6970515253469976e-18	1.6970515253469976e-18	1.0179971277159902e-15	1.6649215895536691e-28	1.6649215895541283e-28	1.6649215895541283e-28	-1.1939393891738936e-24	-1.1939393891738936e-24	-1.1939393891738936e-24	-7.1893842722786e-22
48.51485148514851	9.882769458961486e-12	9.925928501346913e-11	3.901884541142447e-15	1.960575549364984e-13	1.960575549364984e-13	3.901884541142447e-15	1.645004616207313e-17	1.6462840108118854e-17	5.343771254896626e-18	5.302335987769378e-16	1.6462840108118863e-17	1.6450046162073143e-17	3.2166312272555244e-21	5.931603102958413e-22	5.931603102957837e-22	3.216631227253848e-21	4.2447199243468455e-27	9.869370071320914e-15	3.180567503061856e-13	1.6973157064437339e-18	1.6973157064437339e-18	1.0181575338462365e-15	3.559084402776231e-19	9.869370071320908e-15	3.559084402775826e-19	1.697315706444783e-18	1.697315706444783e-18	1.0181575338468666e-15	-1.6901776955413305e-27	-1.6901776955412846e-27	-1.6901776955412387e-27	-2.2883566996208916e-24	-2.2883566996208916e-24	-2.2883566996208916e-24	-1.3755498391821255e-21
49.504950495049506	9.881588418604245e-12	9.925869905637344e-11	3.901364172201089e-15	1.9603526773826523e-13	1.960352677382652e-13	3.901364172201089e-15	1.648031542066995e-17	1.6493033752280884e-17	5.361521212977338e-18	5.312084633081565e-16	1.6493033752280893e-17	1.6480315420669967e-17	3.2138985328695944e-21	5.923803751470183e-22	5.923803751469588e-22	3.2138985328678727e-21	4.176342909809811e-27	9.887535519917859e-15	3.186423053601734e-13	1.6975798875414907e-18	1.6975798875414907e-18	1.018317939977096e-15	3.554404173811378e-19	9.88753551991785e-15	3.5544041738109596e-19	1.6975798875425684e-18	1.6975798875425684e-18	1.018317939977743e-15	-3.546847550037936e-27	-3.546847550037936e-27	-3.54684755003789e-27	-3.382774010067866e-24	-3.382774010067866e-24	-3.382774010067866e-24	-2.032161251136367e-21
50.495049504950494	9.880407378247006e-12	9.925811309927774e-11	3.900843803259731e-15	1.9601298054003202e-13	1.96012980540032e-13	3.900843803259731e-15	1.6510584679266775e-17	1.6523227396442913e-17	5.379271171058051e-18	5.321833278393754e-16	1.6523227396442922e-17	1.651058467926679e-17	3.2111658384836647e-21	5.916004399981953e-22	5.916004399981339e-22	3.211165838481897e-21	4.107965895272777e-27	9.905700968514802e-15	3.192278604141612e-13	1.6978440686392477e-18	1.6978440686392477e-18	1.0184783461079552e-15	3.5497239448465245e-19	9.905700968514792e-15	3.549723944846093e-19	1.6978440686403537e-18	1.6978440686403537e-18	1.0184783461086194e-15	-5.4035174045346336e-27	-5.4035174045345876e-27	-5.4035174045345876e-27	-4.4771913205148406e-24	-4.4771913205148406e-24	-4.4771913205148406e-24	-2.6887726630906323e-21
51.48514851485149	9.879226337889766e-12	9.925752714218204e-11	3.9003234343183725e-15	1.9599069334179882e-13	1.959906933417988e-13	3.9003234343183725e-15	1.6540853937863598e-17	1.6553421040604942e-17	5.397021129138763e-18	5.331581923705941e-16	1.6553421040604952e-17	1.6540853937863613e-17	3.2084331440977346e-21	5.908205048493723e-22	5.908205048493089e-22	3.2084331440959216e-21	4.03958888073574e-27	9.923866417111745e-15	3.19813415468149e-13	1.6981082497370045e-18	1.6981082497370045e-18	1.0186387522388146e-15	3.5450437158816715e-19	9.923866417111736e-15	3.5450437158812266e-19	1.698108249738139e-18	1.698108249738139e-18	1.018638752239496e-15	-7.260187259031331e-27	-7.260187259031285e-27	-7.260187259031285e-27	-5.571608630961862e-24	-5.571608630961839e-24	-5.571608630961839e-24	-3.3453840750449098e-21
52.475247524752476	9.878045297532525e-12	9.925694118508634e-11	3.899803065377014e-15	1.959684061435656e-13	1.9596840614356558e-13	3.899803065377014e-15	1.657112319646042e-17	1.6583614684766972e-17	5.4147710872194755e-18	5.341330569018128e-16	1.658361468476698e-17	1.6571123196460437e-17	3.205700449711805e-21	5.900405697005492e-22	5.90040569700484e-22	3.2057004497099464e-21	3.971211866198706e-27	9.942031865708688e-15	3.203989705221368e-13	1.6983724308347613e-18	1.6983724308347613e-18	1.0187991583696739e-15	3.540363486916818e-19	9.94203186570868e-15	3.5403634869163596e-19	1.6983724308359244e-18	1.6983724308359244e-18	1.0187991583703724e-15	-9.116857113527983e-27	-9.116857113527983e-27	-9.116857113527937e-27	-6.666025941408837e-24	-6.666025941408837e-24	-6.666025941408837e-24	-4.001995486999175e-21
53.46534653465346	9.876864257175286e-12	9.925635522799065e-11	3.899282696435657e-15	1.959461189453324e-13	1.959461189453324e-13	3.899282696435657e-15	1.6601392455057244e-17	1.6613808328929e-17	5.432521045300188e-18	5.351079214330316e-16	1.661380832892901e-17	1.660139245505726e-17	3.2029677553258753e-21	5.892606345517262e-22	5.89260634551659e-22	3.2029677553239708e-21	3.9028348516616716e-27	9.960197314305631e-15	3.2098452557612463e-13	1.6986366119325181e-18	1.6986366119325181e-18	1.0189595645005333e-15	3.535683257951965e-19	9.960197314305623e-15	3.535683257951493e-19	1.6986366119337099e-18	1.6986366119337099e-18	1.0189595645012488e-15	-1.097352696802468e-26	-1.0973526968024634e-26	-1.0973526968024634e-26	-7.760443251855835e-24	-7.760443251855835e-24	-7.760443251855835e-24	-4.6586068989534286e-21
54.45544554455446	9.875683216818046e-12	9.925576927089495e-11	3.898762327494298e-15	1.9592383174709923e-13	1.959238317470992e-13	3.898762327494298e-15	1.6631661713654068e-17	1.664400197309103e-17	5.4502710033809004e-18	5.360827859642503e-16	1.664400197309104e-17	1.6631661713654083e-17	3.2002350609399452e-21	5.884806994029032e-22	5.884806994028341e-22	3.2002350609379956e-21	3.834457837124636e-27	9.978362762902576e-15	3.215700806301124e-13	1.698900793030275e-18	1.698900793030275e-18	1.0191199706313925e-15	3.5310030289871115e-19	9.978362762902567e-15	3.5310030289866267e-19	1.6989007930314952e-18	1.6989007930314952e-18	1.0191199706321252e-15	-1.2830196822521331e-26	-1.2830196822521286e-26	-1.2830196822521286e-26	-8.854860562302833e-24	-8.854860562302809e-24	-8.854860562302809e-24	-5.315218310907694e-21
55.445544554455445	9.874502176460805e-12	9.925518331379926e-11	3.89824195855294e-15	1.9590154454886602e-13	1.95901544548866e-13	3.89824195855294e-15	1.666193097225089e-17	1.667419561725306e-17	5.468020961461613e-18	5.370576504954691e-16	1.667419561725307e-17	1.6661930972250906e-17	3.1975023665540155e-21	5.877007642540801e-22	5.877007642540092e-22	3.19750236655202e-21	3.766080822587602e-27	9.996528211499519e-15	3.221556356841002e-13	1.6991649741280318e-18	1.6991649741280318e-18	1.019280376762252e-15	3.5263228000222585e-19	9.99652821149951e-15	3.52632280002176e-19	1.6991649741292805e-18	1.6991649741292805e-18	1.0192803767630016e-15	-1.468686667701803e-26	-1.4686866677017983e-26	-1.4686866677017937e-26	-9.949277872749807e-24	-9.949277872749807e-24	-9.949277872749807e-24	-5.9718297228619595e-21
56.43564356435643	9.873321136103564e-12	9.925459735670356e-11	3.897721589611582e-15	1.9587925735063282e-13	1.958792573506328e-13	3.897721589611582e-15	1.669220023084771e-17	1.670438926141509e-17	5.485770919542325e-18	5.380325150266879e-16	1.67043892614151e-17	1.669220023084773e-17	3.1947696721680855e-21	5.869208291052571e-22	5.869208291051842e-22	3.1947696721660445e-21	3.697703808050566e-27	1.0014693660096462e-14	3.22741190738088e-13	1.6994291552257886e-18	1.6994291552257886e-18	1.0194407828931112e-15	3.5216425710574055e-19	1.0014693660096453e-14	3.521642571056893e-19	1.699429155227066e-18	1.699429155227066e-18	1.0194407828938782e-15	-1.654353653151468e-26	-1.6543536531514634e-26	-1.6543536531514634e-26	-1.1043695183196805e-23	-1.1043695183196782e-23	-1.1043695183196782e-23	-6.628441134816225e-21
57.42574257425743	9.872140095746326e-12	9.925401139960787e-11	3.897201220670224e-15	1.958569701523996e-13	1.9585697015239958e-13	3.897201220670224e-15	1.6722469489444535e-17	1.673458290557712e-17	5.503520877623038e-18	5.390073795579066e-16	1.6734582905577128e-17	1.6722469489444553e-17	3.1920369777821558e-21	5.8614089395643415e-22	5.861408939563593e-22	3.1920369777800693e-21	3.6293267935135334e-27	1.0032859108693405e-14	3.233267457920758e-13	1.6996933363235456e-18	1.6996933363235456e-18	1.0196011890239704e-15	3.516962342092552e-19	1.0032859108693396e-14	3.5169623420920267e-19	1.6996933363248514e-18	1.6996933363248514e-18	1.0196011890247546e-15	-1.8400206386011332e-26	-1.8400206386011286e-26	-1.8400206386011286e-26	-1.213811249364378e-23	-1.2138112493643756e-23	-1.2138112493643756e-23	-7.285052546770478e-21
58.415841584158414	9.870959055389085e-12	9.925342544251216e-11	3.896680851728866e-15	1.958346829541664e-13	1.958346829541664e-13	3.896680851728866e-15	1.6752738748041358e-17	1.676477654973915e-17	5.52127083570375e-18	5.399822440891253e-16	1.6764776549739158e-17	1.6752738748041376e-17	3.1893042833962258e-21	5.853609588076111e-22	5.853609588075344e-22	3.1893042833940937e-21	3.560949778976496e-27	1.0051024557290349e-14	3.239123008460636e-13	1.6999575174213024e-18	1.6999575174213024e-18	1.0197615951548299e-15	3.512282113127699e-19	1.0051024557290339e-14	3.51228211312716e-19	1.6999575174226367e-18	1.6999575174226367e-18	1.019761595155631e-15	-2.025687624050803e-26	-2.0256876240507983e-26	-2.0256876240507983e-26	-1.3232529804090778e-23	-1.3232529804090778e-23	-1.3232529804090778e-23	-7.941663958724744e-21
59.4059405940594	9.869778015031844e-12	9.925283948541646e-11	3.8961604827875076e-15	1.9581239575593322e-13	1.958123957559332e-13	3.8961604827875076e-15	1.678300800663818e-17	1.6794970193901178e-17	5.5390207937844625e-18	5.409571086203441e-16	1.6794970193901187e-17	1.67830080066382e-17	3.186571589010296e-21	5.845810236587881e-22	5.845810236587095e-22	3.186571589008118e-21	3.492572764439462e-27	1.0069190005887293e-14	3.244978559000514e-13	1.7002216985190592e-18	1.7002216985190592e-18	1.0199220012856891e-15	3.5076018841628455e-19	1.0069190005887282e-14	3.5076018841622937e-19	1.700221698520422e-18	1.700221698520422e-18	1.0199220012865073e-15	-2.2113546095004704e-26	-2.2113546095004658e-26	-2.2113546095004635e-26	-1.4326947114537776e-23	-1.4326947114537752e-23	-1.4326947114537752e-23	-8.598275370679009e-21
60.396039603960396	9.868596974674605e-12	9.925225352832077e-11	3.895640113846149e-15	1.9579010855770002e-13	1.957901085577e-13	3.895640113846149e-15	1.6813277265235005e-17	1.6825163838063208e-17	5.556770751865175e-18	5.419319731515629e-16	1.6825163838063217e-17	1.6813277265235023e-17	3.183838894624366e-21	5.8380108850996505e-22	5.838010885098846e-22	3.183838894622143e-21	3.4241957499024265e-27	1.0087355454484236e-14	3.2508341095403923e-13	1.700485879616816e-18	1.700485879616816e-18	1.0200824074165485e-15	3.5029216551979925e-19	1.0087355454484225e-14	3.502921655197427e-19	1.7004858796182075e-18	1.7004858796182075e-18	1.020082407417384e-15	-2.3970215949501378e-26	-2.3970215949501332e-26	-2.397021594950131e-26	-1.5421364424984774e-23	-1.542136442498475e-23	-1.542136442498475e-23	-9.254886782633275e-21
61.386138613861384	9.867415934317365e-12	9.925166757122507e-11	3.895119744904792e-15	1.9576782135946681e-13	1.957678213594668e-13	3.895119744904792e-15	1.6843546523831828e-17	1.6855357482225237e-17	5.574520709945887e-18	5.429068376827816e-16	1.6855357482225246e-17	1.6843546523831846e-17	3.1811062002384363e-21	5.83021153361142e-22	5.830211533610595e-22	3.1811062002361673e-21	3.355818735365391e-27	1.010552090308118e-14	3.25668966008027e-13	1.7007500607145729e-18	1.7007500607145729e-18	1.0202428135474078e-15	3.498241426233139e-19	1.010552090308117e-14	3.4982414262325602e-19	1.7007500607159928e-18	1.7007500607159928e-18	1.0202428135482603e-15	-2.58268858039981e-26	-2.582688580399803e-26	-2.5826885803998007e-26	-1.6515781735431772e-23	-1.6515781735431748e-23	-1.6515781735431748e-23	-9.91149819458754e-21
62.37623762376238	9.866234893960124e-12	9.925108161412938e-11	3.894599375963433e-15	1.957455341612336e-13	1.9574553416123358e-13	3.894599375963433e-15	1.687381578242865e-17	1.6885551126387266e-17	5.5922706680266e-18	5.438817022140004e-16	1.6885551126387276e-17	1.687381578242867e-17	3.1783735058525063e-21	5.82241218212319e-22	5.822412182122346e-22	3.1783735058501918e-21	3.287441720828358e-27	1.0123686351678123e-14	3.262545210620148e-13	1.7010142418123297e-18	1.7010142418123297e-18	1.0204032196782672e-15	3.493561197268286e-19	1.0123686351678112e-14	3.4935611972676938e-19	1.7010142418137782e-18	1.7010142418137782e-18	1.0204032196791367e-15	-2.768355565849473e-26	-2.768355565849468e-26	-2.768355565849466e-26	-1.7610199045878746e-23	-1.7610199045878723e-23	-1.7610199045878723e-23	-1.0568109606541793e-20
63.366336633663366	9.865053853602884e-12	9.925049565703368e-11	3.894079007022075e-15	1.957232469630004e-13	1.957232469630004e-13	3.894079007022075e-15	1.6904085041025474e-17	1.6915744770549296e-17	5.610020626107312e-18	5.448565667452191e-16	1.6915744770549305e-17	1.6904085041025493e-17	3.1756408114665766e-21	5.81461283063496e-22	5.814612830634097e-22	3.1756408114642166e-21	3.2190647062913225e-27	1.0141851800275066e-14	3.268400761160026e-13	1.7012784229100865e-18	1.7012784229100865e-18	1.0205636258091264e-15	3.4888809683034325e-19	1.0141851800275056e-14	3.4888809683028273e-19	1.7012784229115635e-18	1.7012784229115635e-18	1.0205636258100131e-15	-2.95402255129914e-26	-2.9540225512991356e-26	-2.954022551299131e-26	-1.870461635632572e-23	-1.8704616356325697e-23	-1.8704616356325697e-23	-1.1224721018496059e-20
64.35643564356435	9.863872813245645e-12	9.924990969993799e-11	3.893558638080717e-15	1.957009597647672e-13	1.957009597647672e-13	3.893558638080717e-15	1.6934354299622298e-17	1.6945938414711325e-17	5.627770584188025e-18	5.458314312764379e-16	1.6945938414711335e-17	1.6934354299622316e-17	3.1729081170806465e-21	5.80681347914673e-22	5.806813479145848e-22	3.172908117078241e-21	3.1506876917542883e-27	1.016001724887201e-14	3.274256311699904e-13	1.7015426040078433e-18	1.7015426040078433e-18	1.0207240319399859e-15	3.4842007393385795e-19	1.0160017248871998e-14	3.484200739337961e-19	1.701542604009349e-18	1.701542604009349e-18	1.0207240319408895e-15	-3.1396895367488076e-26	-3.139689536748803e-26	-3.1396895367487984e-26	-1.979903366677272e-23	-1.9799033666772695e-23	-1.9799033666772695e-23	-1.1881332430450324e-20
