time	p_0	p_1	p_2	p_3	p_4	p_5	p_6	p_7	p_8
37.62376237623762	0.9630752176919313	0.03623451356615602	0.0006816391719968549	8.548421389736803e-06	8.053164763219001e-08	6.097262228621432e-10	3.879385395583121e-12	2.141836392237222e-14	1.0560194599688318e-16
38.613861386138616	0.9621221497656036	0.03715125175441782	0.0007172764479942348	9.232084629229098e-06	8.924643393147561e-08	6.931021573300879e-10	4.520599602106473e-12	2.5565185988510627e-14	1.2900771022159467e-16
39.603960396039604	0.9611700250041447	0.0380661400315464	0.0007537847552009802	9.950768515906002e-06	9.864670870800982e-08	7.853448095127302e-10	5.247569017953526e-12	3.0377145925214454e-14	1.5677143394077242e-16
40.59405940594059	0.960218842473388	0.03897918116438384	0.0007911613972237567	1.0705302691774857e-05	1.0876575221680058e-07	8.872139940013443e-10	6.072590199219858e-12	3.600421158099843e-14	1.9034945023560675e-16
41.584158415841586	0.9592686012414079	0.03989037791077164	0.0008294036914141215	1.1496507348791288e-05	1.196394283016784e-07	9.993868165467766e-10	7.003473661888302e-12	4.250931455700056e-14	2.3011860108048305e-16
42.57425742574257	0.9583193003767605	0.04079973302668052	0.0008685089577391654	1.2325201172884105e-05	1.3130379896509354e-07	1.1226083216833683e-09	8.050256086173655e-12	4.9993188915772637e-14	2.7689635065022963e-16
43.56435643564356	0.9573709389489399	0.04170724926435925	0.0009084745216709708	1.3192199281487513e-05	1.4379574368552573e-07	1.2576523808336708e-09	9.223457660205909e-12	5.856195992660495e-14	3.315461258429911e-16
44.554455445544555	0.9564235160283783	0.04261292937233479	0.0009492977141866147	1.4098313223541145e-05	1.571529594174848e-07	1.4053216923084524e-09	1.0534082080030295e-11	6.832714406552659e-14	3.949773162802306e-16
45.54455445544554	0.9554770306862257	0.04351677609636026	0.0009909758701917629	1.5044352241969249e-05	1.7141349039388814e-07	1.5665049182493466e-09	1.1996128878438295e-11	7.945544421378516e-14	4.688014249972055e-16
46.53465346534654	0.954531481994144	0.04441879218029793	0.00103350632705261	1.6031124449390503e-05	1.8661529024481415e-07	1.7422298945867008e-09	1.3628933083076913e-11	9.221512246481674e-14	5.559431223244981e-16
47.524752475247524	0.9535868690256274	0.04531898036044601	0.0010768864340288088	1.705942927366354e-05	2.0279903557774477e-07	1.9333217335791602e-09	1.5442131880620267e-11	1.0667803437543788e-13	6.567139550449761e-16
48.51485148514851	0.9526431908547106	0.04621734337109034	0.0011211135430425573	1.813006485055404e-05	2.2000537265339461e-07	2.1407373991449283e-09	1.74503759963412e-11	1.230112134338633e-13	7.726545511818616e-16
49.504950495049506	0.951700446556353	0.04711388394285274	0.0011661850114248547	1.9243825824370745e-05	2.382757365166211e-07	2.3654661686387132e-09	1.966895296802157e-11	1.413901228834165e-13	9.053915403945188e-16
50.495049504950494	0.9507586352064386	0.048008604802691	0.001212098201915499	2.0401503347965444e-05	2.576523509964244e-07	2.608529632851723e-09	2.2113787145952213e-11	1.6199865572252955e-13	1.0566375539784535e-15
51.48514851485149	0.9498177558815462	0.048901508674993266	0.0012588504806273588	2.1603886975868752e-05	2.78177368615868e-07	2.871123264653152e-09	2.480798130517913e-11	1.8516984301630823e-13	1.2302268602166558e-15
52.475247524752476	0.9488778076591922	0.04979259828042434	0.0013064392191924202	2.2851762668564514e-05	2.9989377729080934e-07	3.1544671786832385e-09	2.7774920540481323e-11	2.1123752054115506e-13	1.4299694170746369e-15
53.46534653465346	0.9479387896181206	0.05068187633454134	0.0013548617973368929	2.4145910397754776e-05	3.228464883066634e-07	3.459627053142241e-09	3.102999740969411e-11	2.4035833885391134e-13	1.6570758814880416e-15
54.45544554455446	0.9470007008378285	0.0515693455500548	0.0014041155986752479	2.5487108057717832e-05	3.4708055930897424e-07	3.787806621027233e-09	3.4594127386258305e-11	2.728024770236775e-13	1.9143633818790647e-15
55.445544554455445	0.9460635403987296	0.0524550086360495	0.001454198012159577	2.687613011746795e-05	3.726418066546337e-07	4.140246878677428e-09	3.84890914816592e-11	3.088534636991188e-13	2.2048062236934408e-15
56.43564356435643	0.9451273073821547	0.053338868297984406	0.001505106432079592	2.8313747620755337e-05	3.995768054118806e-07	4.518226085774168e-09	4.27375362454265e-11	3.488081771084647e-13	2.5315358894004393e-15
57.42574257425743	0.9441920008701589	0.05422092723871351	0.001556838255927595	2.9800730401821293e-05	4.2793176926361836e-07	4.923264028027315e-09	4.7373650695177406e-11	3.932371774979153e-13	2.902109947792555e-15
58.415841584158414	0.9432576199458781	0.055101188156593504	0.0016093908883563711	3.1337842977859935e-05	4.5775462692822283e-07	5.356743357637527e-09	5.2423373561189546e-11	4.4250210620962086e-13	3.3205984048964106e-15
59.4059405940594	0.942324163693404	0.05597965374614709	0.0016627617397919278	3.292584598872949e-05	4.890942943643477e-07	5.820042315233303e-09	5.791133073964892e-11	4.969248395595383e-13	3.790357474950681e-15
60.396039603960396	0.9413916311976857	0.05685632669858689	0.0017169482253376082	3.4565497334274964e-05	5.220000998376949e-07	6.314639575647184e-09	6.386631564267139e-11	5.569211145967695e-13	4.3162207643023776e-15
61.386138613861384	0.9404600215445843	0.057731209701523276	0.001771947765385118	3.625755154019825e-05	5.565221044829278e-07	6.842055789714148e-09	7.031823355392657e-11	6.229260242273351e-13	4.903277546749939e-15
62.37623762376238	0.9395293338208737	0.05860430543896444	0.0018277577856145237	3.800275975805815e-05	5.927111023036708e-07	7.4038535842716e-09	7.72981016286377e-11	6.953940172141732e-13	5.556872763543225e-15
63.366336633663366	0.9385995671139944	0.05947561659259628	0.001884375714316817	3.9801872513236845e-05	6.306172519861453e-07	8.001878518302983e-09	8.485299100341742e-11	7.752189338797374e-13	6.290452887764063e-15
64.35643564356435	0.9376707205126156	0.060345145838851616	0.0019417989885247467	4.165563341261043e-05	6.702932097901648e-07	8.637707338415309e-09	9.301181215814786e-11	8.627722028720561e-13	7.107600361666663e-15
65.34653465346534	0.9367427931062192	0.061212895851081	0.002000025049471738	4.356478380524935e-05	7.117918090307094e-07	9.313056653552985e-09	1.0181065754626118e-10	9.586152445423486e-13	8.015340609035038e-15
66.33663366336634	0.9358157839851823	0.06207886929912166	0.002059051343493668	4.553006185688786e-05	7.551665208907945e-07	1.002970177961216e-08	1.1128776900802922e-10	1.063358000555762e-12	9.021499503890666e-15
67.32673267326733	0.93488969224079	0.06294306884923002	0.0021188753221699974	4.755220240507817e-05	8.004715265388272e-07	1.0789464038597993e-08	1.214827501691995e-10	1.1776367937320587e-12	1.0134289813534655e-14
68.31683168316832	0.9339645169651687	0.06380549716441163	0.002179494441672008	4.963193759073564e-05	8.477614213542476e-07	1.1594258297784568e-08	1.32440154020382e-10	1.3022329788609833e-12	1.136490444579204e-14
69.3069306930693	0.9330402572509335	0.0646661569061512	0.0022409061593455203	5.177000016947095e-05	8.970896641166906e-07	1.2446342228119958e-08	1.442282933949071e-10	1.4386950553566794e-12	1.2741113421958334e-14
70.29702970297029	0.9321169121923124	0.06552505072889006	0.0023031079446196	5.396711294112503e-05	9.485135275186781e-07	1.3347520619242528e-08	1.5687919398759456e-10	1.587352753493792e-12	1.4263859494119973e-14
71.2871287128713	0.9311944808841559	0.06638218128489319	0.002366097269392648	5.622399806558186e-05	1.0020897352497564e-06	1.4299846621322345e-08	1.7044151411138288e-10	1.7490672318514978e-12	1.5945510682100596e-14
72.27722772277228	0.9302729624222209	0.06723755122285276	0.0024298716107908837	5.854137438981781e-05	1.0578757138313658e-06	1.5305420540404557e-08	1.8496536063267004e-10	1.9247288998121494e-12	1.7798884618405737e-14
73.26732673267327	0.9293523559031717	0.06809116318788407	0.002494428451176218	6.091995744026927e-05	1.115929596191222e-06	1.6366389263906115e-08	2.0050224561598378e-10	2.115255983684936e-12	1.9837217209240196e-14
74.25742574257426	0.9284326604245806	0.06894301982152169	0.0025597652781541346	6.336045941520083e-05	1.1763102252377094e-06	1.7484945686112632e-08	2.1710504296865348e-10	2.321593092829579e-12	2.2074131295525712e-14
75.24752475247524	0.9275138750849292	0.06979312376171538	0.002625879584581563	6.586358917707295e-05	1.2390771574342627e-06	1.8663328133675102e-08	2.348279450854807e-10	2.5447097857799945e-12	2.452360531391837e-14
76.23762376237623	0.9265959989836087	0.0706414776428261	0.0026927688685747563	6.843005224490994e-05	1.3042906663737543e-06	1.9903819791106693e-08	2.537264194934099e-10	2.7855991363679735e-12	2.719994195782608e-14
77.22772277227723	0.9256790312209209	0.07148808409562207	0.002760430633517167	7.106055078666778e-05	1.3720117463528813e-06	2.120874812627953e-08	2.738571654961998e-10	3.0452762998468565e-12	3.011773683842616e-14
78.21782178217822	0.9247629708980789	0.07233294574727478	0.002828862388067325	7.375578361160201e-05	1.4423021159465516e-06	2.2580484315921465e-08	2.9527807081909417e-10	3.324777079015214e-12	3.32918471456828e-14
79.20792079207921	0.9238478171169285	0.07317606522272559	0.0028980616434878675	7.651644873872119e-05	1.5152230269139983e-06	2.402163056272886e-08	3.1806336962198746e-10	3.625694789565732e-12	3.6750029937096574e-14
80.1980198019802	0.9229335689786135	0.07401744515122263	0.0029680259008699472	7.934325568228231e-05	1.5908295667944385e-06	2.553591614307571e-08	3.4237614035129687e-10	3.952747599911363e-12	4.059337049290939e-14
81.18811881188118	0.9220202255883061	0.0748570881431471	0.0030387526964244615	8.223688189778181e-05	1.6691908572585e-06	2.7125020696179724e-08	3.682112971204432e-10	4.30467764006842e-12	4.4782082480493224e-14
82.17821782178218	0.9211077860506972	0.07569499681210577	0.0031102395583037894	8.51980143039257e-05	1.7503707981914527e-06	2.8791602688713496e-08	3.9564061072054557e-10	4.682927599524558e-12	4.933972627149933e-14
83.16831683168317	0.9201962494713783	0.0765311737681621	0.0031824840198316777	8.822733656016332e-05	1.834433967814254e-06	3.053837146011644e-08	4.2473763558455767e-10	5.08898239974708e-12	5.4290643882867957e-14
84.15841584158416	0.9192856149568422	0.0773656216178335	0.003255483619508058	9.13255290619896e-05	1.9214456248969997e-06	3.236808686213226e-08	4.555776837489097e-10	5.5243683735219475e-12	5.965994207072951e-14
85.14851485148515	0.9183758816144828	0.07819834296408917	0.00332923590101388	9.44932689362478e-05	2.011471710972382e-06	3.428355889834677e-08	4.882377988151534e-10	5.99065244429284e-12	6.547347542430647e-14
86.13861386138613	0.9174670485525961	0.0790293404063475	0.0034037384132159297	9.773123003643186e-05	2.1045788525491417e-06	3.628764736372539e-08	5.227967299116031e-10	6.489441305500177e-12	7.17578294598146e-14
87.12871287128712	0.9165591148803807	0.07985861654047371	0.0034789887101716577	0.00010104008293798887	2.200834363325521e-06	3.838326148415083e-08	5.593349056549798e-10	7.022380599920141e-12	7.854030371436454e-14
88.11881188118812	0.915652079707938	0.08068617395877746	0.003554984351134002	0.00010442049493362156	2.300306246402718e-06	4.057335955596068e-08	5.97934408112053e-10	7.591154099003715e-12	8.584889483986332e-14
89.10891089108911	0.9147459421462734	0.08151201525001034	0.0036317229005562134	0.00010787313002859088	2.4030631964983415e-06	4.2860948585485094e-08	6.386789467612849e-10	8.197482882215724e-12	9.371227969691595e-14
90.0990099009901	0.9138407013069183	0.08233614300122573	0.0037092019244596873	0.00011139865244317739	2.5091729740546743e-06	4.5249337938063845e-08	6.816755862842002e-10	8.843944330684426e-12	1.0218057219427758e-13
91.08910891089108	0.9129363563000255	0.08315855980719059	0.003787418972053031	0.00011499774433741134	2.618694177037818e-06	4.7743423048955565e-08	7.271646907140672e-10	9.538115640397693e-12	1.1143032203802569e-13
92.07920792079207	0.91203290624108	0.08397926823724447	0.0038663716404561195	0.00011867104339747918	2.7317052148183504e-06	5.0345165036663975e-08	7.751327942045938e-10	1.0277984639805314e-11	1.2139483495081897e-13
93.06930693069307	0.9111303502444738	0.08479827086702867	0.0039460575127334375	0.00012241920259026194	2.8482765687516325e-06	5.30579184644326e-08	8.25683243158237e-10	1.10659179608847e-11	1.3211812406811647e-13
94.05940594059406	0.9102286874254821	0.08561557026872385	0.004026474176960053	0.0001262428717779317	2.968479327144329e-06	5.588509973891032e-08	8.789221603197472e-10	1.1904363645298103e-11	1.4364601969714475e-13
95.04950495049505	0.9093279169002642	0.08643116901105186	0.00410761922621799	0.00013014269772139593	3.092385183688183e-06	5.8830187339376054e-08	9.349584692396794e-10	1.2795852226944003e-11	1.5602620063739052e-13
96.03960396039604	0.9084280377858619	0.08724506965927772	0.0041894902585926245	0.000134119324083742	3.2200664358938084e-06	6.189672204696375e-08	9.939039187379159e-10	1.3742997814508587e-11	1.693082255010946e-13
97.02970297029702	0.9075290492001997	0.08805727477521148	0.004272084877169053	0.0001381733914336816	3.351595983524463e-06	6.508830717388712e-08	1.0558731073671772e-09	1.4748499174017143e-11	1.8354356403374455e-13
98.01980198019803	0.9066309502620846	0.08886778691721015	0.004355400690028483	0.00014230553724899495	3.487047327029831e-06	6.840860879266443e-08	1.1209835078765406e-09	1.5815140811385475e-11	1.9878562843456788e-13
99.00990099009901	0.9057337400912051	0.0896766086401795	0.004439435310244606	0.00014651639591997561	3.6264945659798066e-06	7.186135596534331e-08	1.189355491674956e-09	1.694579405497137e-11	2.1508980467702545e-13
100.0	0.9048374178081314	0.09048374249557609	0.004524186355879985	0.00015080659875287429	3.7700123974982653e-06	7.545034097272548e-08	1.2611123532947592e-09	1.8143418138125924e-11	2.3251348382930367e-13
