time	SPB_B	SPB_T	Bfa1	Bfa1P4	Bfa1P5	Tem1GTP	Tem1GDP	B_Bfa1	B_Bfa1P4	B_Bfa1P5	T_Tem1GTP	T_Tem1GDP	B_Bfa1_Tem1GTP	B_Bfa1P4_Tem1GTP	B_Bfa1P5_Tem1GTP	B_Bfa1_Tem1GDP	B_Bfa1P4_Tem1GDP	B_Bfa1P5_Tem1GDP	Bfa1_Tem1GTP	Bfa1P4_Tem1GTP	Bfa1P5_Tem1GTP	Bfa1_Tem1GDP	Bfa1P4_Tem1GDP	Bfa1P5_Tem1GDP	Active_Bfa1_at_the_SPB	Active_Bfa1_at_the_Cytosol	Active_Tem1_at_the_SPB	Active_Tem1_in_the_Cytosol	Inactive_Bfa1_at_the_SPB	Inactive_Bfa1_in_the_cytosol	Inactive_Tem1_at_the_SPB	Inactive_Tem1_in_the_cytosol	Total_Bfa1_at_the_SPB	Total_Bfa1_in_the_Cytosol	Total_Tem1_at_the_SPB	Total_Tem1_in_the_Cytosol
10.89108910891089	-2.9006368912051565e-20	1.385638990928178e-20	-4.2172201085867097e-19	-1.1891446927950968e-20	-1.2435188297860115e-23	-3.8713900690600217e-19	-2.4584616218089337e-20	2.6121735797680967e-23	-5.920010958047314e-20	-3.53800337633022e-21	-1.2895200255898234e-20	-4.649807865234637e-22	-2.598463769133973e-23	1.7630860478492283e-21	3.2114883880064652e-21	-8.733981941297246e-25	1.3553322339553444e-20	3.2111215056321224e-22	3.7433035072943527e-19	-1.4450587521448421e-21	1.1475471620246618e-23	4.8967809918370674e-20	-1.529640986361111e-20	5.404973677028666e-25	-7.928215743851676e-14	-1.7243146896175256e-09	-1.4356683786555957e-14	-8.576878128748819e-10	-1.1091227043196187e-17	9.489272457362086e-11	2.422451037396791e-14	5.472515299596968e-10	-7.929324866555996e-14	-1.6294219650439046e-09	9.867826587411952e-15	-3.10436282915185e-10
11.881188118811881	-3.305292840760358e-20	1.5697175570328855e-20	-4.787002433536788e-19	-1.3561653403174172e-20	-1.4134128155235296e-23	-4.398043071139471e-19	-2.7880711385858276e-20	3.129136195494582e-23	-6.7222649508126e-20	-4.012845934883393e-21	-1.467232754137796e-20	-5.288857186328403e-22	-3.0917468336690154e-23	1.9800121787363777e-21	3.6412796722044195e-21	-1.2127559825103422e-24	1.5294528147489914e-20	3.6331390248365417e-22	4.2480254325532765e-19	-1.6490278312351215e-21	1.3036667007108862e-23	5.5479104422212e-20	-1.745239955268591e-20	6.1119402727455075e-25	-9.023837434525477e-14	-1.9670169432581872e-09	-1.6407842105552426e-14	-1.0019491498992306e-09	-1.6424588598524652e-17	9.520512237593283e-11	2.7330423715956928e-14	6.11042891136417e-10	-9.02547989338533e-14	-1.8718118208822545e-09	1.0922581610404501e-14	-3.9090625876281365e-10
12.871287128712872	-3.709948790315558e-20	1.753796123137593e-20	-5.356784758486866e-19	-1.5231859878397376e-20	-1.5833068012610482e-23	-4.92469607321892e-19	-3.1176806553627205e-20	3.64609881122107e-23	-7.524518943577885e-20	-4.4876884934365666e-21	-1.6449454826857686e-20	-5.927906507422167e-22	-3.585029898204056e-23	2.196938309623527e-21	4.071070956402372e-21	-1.552113770890961e-24	1.7035733955426383e-20	4.055156544040961e-22	4.7527473578122e-19	-1.8529969103254008e-21	1.459786239397111e-23	6.199039892605329e-20	-1.9608389241760705e-20	6.818906868462349e-25	-1.011945912519928e-13	-2.2097191968988484e-09	-1.8459000424548908e-14	-1.146210486923579e-09	-2.1757950153855392e-17	9.551752017824227e-11	3.043633705794595e-14	6.748342523131364e-10	-1.0121634920214665e-13	-2.1142016767206065e-09	1.1977336633397043e-14	-4.713762346104427e-10
13.861386138613861	-4.1146047398707595e-20	1.9378746892423007e-20	-5.926567083436944e-19	-1.690206635362058e-20	-1.7532007869985668e-23	-5.451349075298367e-19	-3.4472901721396134e-20	4.163061426947555e-23	-8.326772936343172e-20	-4.962531051989741e-21	-1.8226582112337412e-20	-6.566955828515931e-22	-4.0783129627390986e-23	2.4138644405106766e-21	4.500862240600327e-21	-1.891471559271579e-24	1.8776939763362852e-20	4.47717406324538e-22	5.257469283071124e-19	-2.0569659894156794e-21	1.6159057780833357e-23	6.850169342989461e-20	-2.1764378930835505e-20	7.525873464179194e-25	-1.1215080815873087e-13	-2.45242145053951e-09	-2.051015874354538e-14	-1.2904718239479174e-09	-2.7091311709185106e-17	9.58299179805568e-11	3.354225039993496e-14	7.386256134898572e-10	-1.1217789947044005e-13	-2.356591532558953e-09	1.303209165638958e-14	-5.518462104580603e-10
14.85148514851485	-4.5192606894259585e-20	2.1219532553470077e-20	-6.49634940838702e-19	-1.8572272828843777e-20	-1.9230947727360843e-23	-5.978002077377815e-19	-3.776899688916505e-20	4.680024042674038e-23	-9.129026929108455e-20	-5.437373610542913e-21	-2.000370939781713e-20	-7.206005149609693e-22	-4.571596027274139e-23	2.6307905713978253e-21	4.9306535247982795e-21	-2.2308293476521964e-24	2.0518145571299315e-20	4.8991915824498e-22	5.762191208330046e-19	-2.260935068505958e-21	1.77202531676956e-23	7.501298793373588e-20	-2.3920368619910298e-20	8.232840059896032e-25	-1.2310702506546883e-13	-2.6951237041801713e-09	-2.256131706254184e-14	-1.4347331609722661e-09	-3.242467326451349e-17	9.614231578286621e-11	3.664816374192397e-14	8.024169746665759e-10	-1.2313944973873336e-13	-2.598981388397305e-09	1.4086846679382126e-14	-6.323161863056903e-10
15.841584158415841	-4.9239166389811593e-20	2.3060318214517152e-20	-7.066131733337098e-19	-2.024247930406698e-20	-2.092988758473603e-23	-6.504655079457264e-19	-4.106509205693398e-20	5.1969866584005234e-23	-9.931280921873739e-20	-5.912216169096086e-21	-2.1780836683296857e-20	-7.845054470703457e-22	-5.06487909180918e-23	2.8477167022849748e-21	5.360444808996232e-21	-2.5701871360328155e-24	2.2259351379235784e-20	5.321209101654219e-22	6.26691313358897e-19	-2.4649041475962373e-21	1.9281448554557842e-23	8.15242824375772e-20	-2.6076358308985098e-20	8.939806655612875e-25	-1.3406324197220685e-13	-2.937825957820833e-09	-2.4612475381538324e-14	-1.5789944979966196e-09	-3.775803481984424e-17	9.645471358518072e-11	3.975407708391298e-14	8.662083358432967e-10	-1.341010000070267e-13	-2.841371244235652e-09	1.514160170237466e-14	-7.12786162153323e-10
16.831683168316832	-5.32857258853636e-20	2.4901103875564225e-20	-7.635914058287176e-19	-2.1912685779290185e-20	-2.2628827442111215e-23	-7.031308081536711e-19	-4.436118722470292e-20	5.713949274127009e-23	-1.0733534914639028e-19	-6.3870587276492595e-21	-2.3557963968776586e-20	-8.484103791797223e-22	-5.558162156344222e-23	3.0646428331721246e-21	5.7902360931941866e-21	-2.909544924413433e-24	2.4000557187172253e-20	5.743226620858638e-22	6.7716350588478935e-19	-2.6688732266865167e-21	2.084264394142009e-23	8.803557694141852e-20	-2.82323479980599e-20	9.646773251329717e-25	-1.4501945887894491e-13	-3.1805282114614946e-09	-2.6663633700534803e-14	-1.7232558350209534e-09	-4.30913963751716e-17	9.676711138749016e-11	4.2859990425902003e-14	9.299996970200162e-10	-1.4506255027532008e-13	-3.083761100074004e-09	1.6196356725367204e-14	-7.932561380009371e-10
17.821782178217823	-5.733228538091562e-20	2.67418895366113e-20	-8.205696383237255e-19	-2.358289225451339e-20	-2.43277672994864e-23	-7.55796108361616e-19	-4.765728239247185e-20	6.230911889853494e-23	-1.1535788907404313e-19	-6.861901286202433e-21	-2.533509125425631e-20	-9.123153112890987e-22	-6.051445220879264e-23	3.2815689640592737e-21	6.2200273773921394e-21	-3.248902712794052e-24	2.5741762995108725e-20	6.165244140063057e-22	7.276356984106817e-19	-2.872842305776796e-21	2.2403839328282338e-23	9.454687144525982e-20	-3.03883376871347e-20	1.035373984704656e-24	-1.559756757856829e-13	-3.4232304651021567e-09	-2.871479201953128e-14	-1.867517172045302e-09	-4.84247579305047e-17	9.707950918979957e-11	4.5965903767891024e-14	9.937910581967354e-10	-1.560241005436134e-13	-3.3261509559123566e-09	1.7251111748359743e-14	-8.737261138485665e-10
18.81188118811881	-6.137884487646763e-20	2.858267519765838e-20	-8.775478708187332e-19	-2.5253098729736593e-20	-2.6026707156861585e-23	-8.084614085695609e-19	-5.095337756024078e-20	6.747874505579981e-23	-1.23380429001696e-19	-7.336743844755607e-21	-2.7112218539736035e-20	-9.76220243398475e-22	-6.544728285414307e-23	3.498495094946423e-21	6.649818661590093e-21	-3.58826050117467e-24	2.748296880304519e-20	6.587261659267477e-22	7.781078909365742e-19	-3.0768113848670753e-21	2.3965034715144583e-23	1.0105816594910115e-19	-3.25443273762095e-20	1.1060706442763401e-24	-1.6693189269242102e-13	-3.6659327187428187e-09	-3.0765950338527756e-14	-2.0117785090696506e-09	-5.375811948583557e-17	9.739190699212432e-11	4.907181710988004e-14	1.0575824193734564e-09	-1.6698565081190687e-13	-3.5685408117506945e-09	1.8305866771352285e-14	-9.54196089696194e-10
19.801980198019802	-6.542540437201962e-20	3.042346085870545e-20	-9.345261033137408e-19	-2.692330520495979e-20	-2.772564701423676e-23	-8.611267087775055e-19	-5.42494727280097e-20	7.264837121306464e-23	-1.3140296892934883e-19	-7.811586403308779e-21	-2.8889345825215755e-20	-1.0401251755078513e-21	-7.038011349949346e-23	3.715421225833571e-21	7.079609945788045e-21	-3.927618289555287e-24	2.9224174610981654e-20	7.009279178471895e-22	8.285800834624663e-19	-3.280780463957354e-21	2.552623010200683e-23	1.0756946045294242e-19	-3.4700317065284285e-20	1.176767303848024e-24	-1.7788810959915904e-13	-3.908634972383479e-09	-3.281710865752422e-14	-2.156039846093989e-09	-5.909148104116646e-17	9.770430479442863e-11	5.217773045186905e-14	1.121373780550176e-09	-1.7794720108020018e-13	-3.810930667589051e-09	1.9360621794344834e-14	-1.0346660655438128e-09
20.792079207920793	-6.947196386757162e-20	3.2264246519752525e-20	-9.915043358087486e-19	-2.8593511680182994e-20	-2.942458687161195e-23	-9.137920089854504e-19	-5.754556789577863e-20	7.781799737032949e-23	-1.3942550885700168e-19	-8.286428961861952e-21	-3.066647311069548e-20	-1.1040301076172277e-21	-7.531294414484388e-23	3.932347356720721e-21	7.509401229986e-21	-4.2669760779359056e-24	3.0965380418918124e-20	7.431296697676314e-22	8.790522759883585e-19	-3.4847495430476325e-21	2.708742548886907e-23	1.1408075495678373e-19	-3.6856306754359085e-20	1.2474639634197084e-24	-1.88844326505897e-13	-4.151337226024141e-09	-3.4868266976520695e-14	-2.3003011831183575e-09	-6.442484259649016e-17	9.801670259673296e-11	5.5283643793858073e-14	1.1851651417268955e-09	-1.889087513484935e-13	-4.053320523427409e-09	2.041537681733738e-14	-1.1151360413914618e-09
21.78217821782178	-7.351852336312364e-20	3.4105032180799607e-20	-1.0484825683037564e-18	-3.0263718155406204e-20	-3.112352672898713e-23	-9.664573091933953e-19	-6.084166306354757e-20	8.298762352759434e-23	-1.4744804878465456e-19	-8.761271520415126e-21	-3.2443600396175206e-20	-1.167935039726604e-21	-8.02457747901943e-23	4.149273487607871e-21	7.939192514183952e-21	-4.606333866316524e-24	3.270658622685459e-20	7.853314216880734e-22	9.295244685142509e-19	-3.688718622137912e-21	2.864862087573132e-23	1.2059204946062505e-19	-3.9012296443433885e-20	1.3181606229913926e-24	-1.998005434126351e-13	-4.3940394796648024e-09	-3.6919425295517176e-14	-2.444562520142696e-09	-6.975820415182105e-17	9.83291003990475e-11	5.838955713584709e-14	1.2489565029036156e-09	-1.9987030161678692e-13	-4.2957103792657555e-09	2.1470131840329915e-14	-1.1956060172390804e-09
22.77227722772277	-7.756508285867563e-20	3.594581784184667e-20	-1.105460800798764e-18	-3.19339246306294e-20	-3.282246658636231e-23	-1.01912260940134e-18	-6.413775823131649e-20	8.815724968485919e-23	-1.5547058871230739e-19	-9.236114078968297e-21	-3.4220727681654926e-20	-1.2318399718359803e-21	-8.51786054355447e-23	4.366199618495019e-21	8.368983798381905e-21	-4.945691654697141e-24	3.4447792034791056e-20	8.275331736085152e-22	9.799966610401432e-19	-3.8926877012281905e-21	3.020981626259356e-23	1.2710334396446635e-19	-4.116828613250868e-20	1.3888572825630765e-24	-2.1075676031937308e-13	-4.6367417333054645e-09	-3.8970583614513645e-14	-2.5888238571670346e-09	-7.509156570715194e-17	9.864149820137219e-11	6.149547047783608e-14	1.3127478640803364e-09	-2.1083185188508025e-13	-4.538100235104091e-09	2.2524886863322438e-14	-1.2760759930866984e-09
23.762376237623762	-8.161164235422764e-20	3.7786603502893746e-20	-1.1624390332937718e-18	-3.36041311058526e-20	-3.4521406443737496e-23	-1.0717879096092847e-18	-6.743385339908542e-20	9.332687584212405e-23	-1.6349312863996024e-19	-9.710956637521472e-21	-3.599785496713466e-20	-1.2957449039453568e-21	-9.011143608089512e-23	4.583125749382168e-21	8.79877508257986e-21	-5.285049443077759e-24	3.6188997842727525e-20	8.697349255289571e-22	1.0304688535660356e-18	-4.09665678031847e-21	3.177101164945581e-23	1.3361463846830764e-19	-4.332427582158348e-20	1.459553942134761e-24	-2.217129772261111e-13	-4.8794439869461266e-09	-4.102174193351012e-14	-2.733085194191373e-09	-8.042492726248283e-17	9.895389600367653e-11	6.460138381982512e-14	1.3765392252570547e-09	-2.217934021533736e-13	-4.7804900909424496e-09	2.357964188631499e-14	-1.3565459689343185e-09
24.752475247524753	-8.565820184977964e-20	3.962738916394082e-20	-1.2194172657887796e-18	-3.527433758107581e-20	-3.6220346301112676e-23	-1.1244532098172297e-18	-7.072994856685435e-20	9.849650199938889e-23	-1.7151566856761311e-19	-1.0185799196074645e-20	-3.777498225261438e-20	-1.3596498360547332e-21	-9.504426672624555e-23	4.8000518802693176e-21	9.228566366777812e-21	-5.6244072314583774e-24	3.7930203650664e-20	9.11936677449399e-22	1.080941046091928e-18	-4.300625859408749e-21	3.333220703631806e-23	1.4012593297214894e-19	-4.548026551065828e-20	1.530250601706445e-24	-2.3266919413284916e-13	-5.122146240586788e-09	-4.307290025250659e-14	-2.8773465312157212e-09	-8.575828881781136e-17	9.926629380598084e-11	6.770729716181412e-14	1.4403305864337742e-09	-2.3275495242166694e-13	-5.022879946780807e-09	2.4634396909307538e-14	-1.437015944781947e-09
25.742574257425744	-8.970476134533166e-20	4.1468174824987904e-20	-1.2763954982837873e-18	-3.694454405629901e-20	-3.791928615848786e-23	-1.1771185100251744e-18	-7.402604373462329e-20	1.0366612815665376e-22	-1.79538208495266e-19	-1.0660641754627818e-20	-3.955210953809411e-20	-1.4235547681641096e-21	-9.997709737159597e-23	5.016978011156467e-21	9.658357650975765e-21	-5.9637650198389965e-24	3.967140945860047e-20	9.541384293698412e-22	1.1314132386178204e-18	-4.5045949384990285e-21	3.48934024231803e-23	1.4663722747599028e-19	-4.763625519973307e-20	1.6009472612781293e-24	-2.436254110395872e-13	-5.364848494227449e-09	-4.5124058571503065e-14	-3.0216078682400596e-09	-9.109165037314166e-17	9.957869160830558e-11	7.081321050380316e-14	1.5041219476104958e-09	-2.4371650268996035e-13	-5.265269802619144e-09	2.568915193230009e-14	-1.5174859206295638e-09
26.73267326732673	-9.375132084088366e-20	4.330896048603498e-20	-1.333373730778795e-18	-3.861475053152222e-20	-3.961822601586305e-23	-1.2297838102331193e-18	-7.73221389023922e-20	1.0883575431391862e-22	-1.8756074842291887e-19	-1.1135484313180992e-20	-4.132923682357383e-20	-1.4874597002734862e-21	-1.0490992801694637e-22	5.2339041420436165e-21	1.0088148935173719e-20	-6.303122808219615e-24	4.141261526653694e-20	9.96340181290283e-22	1.1818854311437127e-18	-4.708564017589307e-21	3.645459781004255e-23	1.5314852197983158e-19	-4.979224488880787e-20	1.6716439208498136e-24	-2.545816279463253e-13	-5.607550747868111e-09	-4.717521689049954e-14	-3.1658692052644087e-09	-9.642501192847049e-17	9.989108941062009e-11	7.391912384579217e-14	1.5679133087872158e-09	-2.5467805295825376e-13	-5.507659658457491e-09	2.674390695529262e-14	-1.597955896477193e-09
27.722772277227723	-9.779788033643567e-20	4.514974614708205e-20	-1.3903519632738027e-18	-4.0284957006745415e-20	-4.131716587323823e-23	-1.282449110441064e-18	-8.061823407016113e-20	1.1400538047118343e-22	-1.9558328835057167e-19	-1.1610326871734163e-20	-4.310636410905355e-20	-1.551364632382862e-21	-1.0984275866229677e-22	5.450830272930766e-21	1.0517940219371672e-20	-6.642480596600231e-24	4.3153821074473395e-20	1.0385419332107248e-21	1.2323576236696047e-18	-4.912533096679586e-21	3.801579319690479e-23	1.5965981648367287e-19	-5.1948234577882665e-20	1.7423405804214974e-24	-2.655378448530632e-13	-5.850253001508773e-09	-4.922637520949601e-14	-3.310130542288778e-09	-1.0175837348379669e-16	1.0020348721291424e-10	7.702503718778116e-14	1.6317046699639361e-09	-2.6563960322654696e-13	-5.750049514295858e-09	2.7798661978285155e-14	-1.6784258723248422e-09
