time	U	A6	b	Btot	A4	c	C	g	G	Ep	x
56.43564356435643	5.824738146804928	2.8725897287864783	1.1651811419416238	1.0006450217216782	1.6298511674140306	1.1231737090194003	1.0148820341294122	1.0306875781448643	1.111081713451805	3.678702883472308	6.083215334797814
57.42574257425743	5.803164405247285	2.8959561407822667	1.1723900327276064	1.0006868654569032	1.6450501068763268	1.1312646712840124	1.0157897576338135	1.0319387249955991	1.1149015936516458	3.7158898141836048	6.144484259775737
58.415841584158414	5.78161463189977	2.9189393852505763	1.1797484443587738	1.000730511555132	1.6602875464081026	1.139710090000478	1.0167436362931352	1.0332151615562195	1.1187733420051986	3.7525888413243367	6.204649202482936
59.4059405940594	5.760091199794047	2.9415438888158056	1.187255311569274	1.0007759966484107	1.6755595591678207	1.1485168435837367	1.017745459559584	1.0345168020065594	1.1226963516289874	3.788800035888638	6.263721191769446
60.396039603960396	5.73859653289837	2.963774044624442	1.1949095497866944	1.0008233570921186	1.690862276505598	1.157691659506851	1.0187970485187534	1.0358435582759016	1.1266700186833587	3.8245234969597135	6.321711255461213
61.386138613861384	5.717133108870517	2.985634213130286	1.2027100567893383	1.0008726289604037	1.7061918883307432	1.1672411084589551	1.019900254840741	1.0371953404536334	1.1306937422615118	3.8597593534039683	6.378630419966737
62.37623762376238	5.695703461154205	3.0071287228964128	1.21065571421067	1.0009238480420477	1.7215446434905293	1.1771715988239433	1.0210569596969163	1.03857205719269	1.1347669242854903	3.89450776554334	6.434489709945734
63.366336633663366	5.674310180619766	3.028261871401894	1.218745388903412	1.000977049836721	1.736916850158398	1.1874893714854966	1.0222690726444077	1.0399736161054638	1.1388889694092752	3.9287689267984467	6.489300148017186
64.35643564356435	5.65295591696279	3.0490379258429816	1.2269779341953666	1.0010322695515326	1.75230487622804	1.1982004949208405	1.023538530484853	1.0413999241528127	1.1430592849281702	3.962543065300218	6.543072754482624
65.34653465346534	5.631643379853796	3.0694611239251	1.2353521910282335	1.0010895420978991	1.767705149712558	1.2093108606328	1.0248672960948635	1.0428508880248186	1.147277280695563	3.9958304454630613	6.595818547061154
66.33663366336634	5.610375339880676	3.089535674644419	1.2438669890079517	1.0011489020886513	1.7831141591451232	1.2208261788839219	1.0262573572344136	1.0443264145138655	1.1515423690462563	4.028631369522478	6.647548540629263
67.32673267326733	5.589154629158588	3.1092657590651425	1.2525211473634899	1.0012103838353992	1.7985284539810187	1.2327519747400661	1.0277107253329802	1.0458264108797575	1.1558539647265282	4.06094617904022	6.698273746978087
68.31683168316832	5.567984141717203	3.1286555310851534	1.2613134758180855	1.001274021346141	1.8139446450002155	1.2450935844380675	1.0292294342543256	1.0473507852063164	1.1602114848312455	4.092775256371564	6.748005174576339
69.3069306930693	5.5468668337475835	3.1477091181854844	1.2702427753863408	1.0013398483230775	1.8293594047086965	1.2578561520673814	1.030815539043124	1.048899446749474	1.1646143487478187	4.1241190260931235	6.796753828329594
70.29702970297029	5.525805723704223	3.166430622163121	1.2793078391050057	1.001407898160613	1.8447694677368527	1.2710446265635114	1.0324711146555499	1.050472306276693	1.1690619781069564	4.154977956390947	6.844530709334518
71.2871287128713	5.504803892245756	3.1848241198472844	1.288507452703655	1.001478203943529	1.8601716312334444	1.2846637590117325	1.0341982546757276	1.0520692763975472	1.173553796740183	4.185352560408877	6.891346814628153
72.27722772277228	5.4838644820141145	3.2028936637986063	1.2978403952208484	1.00155079844532	1.8755627552538552	1.2987181002593078	1.03599907001989	1.0536902718852954	1.1780892306440878	4.2152433975568	6.937213136931248
73.26732673267327	5.4629906972610245	3.2206432829895117	1.3073054395699852	1.0016257141266798	1.8909397631412423	1.3132119988413025	1.0378756876299173	1.0553352099890707	1.1826677079514243	4.244651074777003	6.982140664383479
74.25742574257426	5.442185803355316	3.2380769834669487	1.3169013530662703	1.0017029831341109	1.9062996419003246	1.3281495991770242	1.0398302491594447	1.057004010737757	1.1872886589081288	4.27357624777319	7.026140380269356
75.24752475247524	5.421453126140556	3.2551987489916776	1.3266268979070786	1.0017826372986824	1.9216394425606755	1.3435348401130145	1.041864909651779	1.0586965972330533	1.1919515158579244	4.302019622190763	7.069223262730895
76.23762376237623	5.4007960511799915	3.272012541657958	1.3364808316237176	1.0018647081348886	1.9369562805295717	1.3593714537315802	1.0439818362145248	1.0604128959338752	1.1966557132327478	4.329981954757823	7.11140028446744
77.22772277227723	5.380218022858935	3.28852230249226	1.3464619075026814	1.0019492268396184	1.9522473359326256	1.3756629644499576	1.046183206691349	1.0621528369311621	1.201400687549561	4.357464054382883	7.152682412422351
78.21782178217822	5.359722543349797	3.3047319520300387	1.3565688749800715	1.0020362242912273	1.96750985394087	1.3924126884069399	1.0484712083327479	1.0639163542129468	1.206185877413479	4.384466783208254	7.193080607454898
79.20792079207921	5.339313171446884	3.320645390869961	1.3668004800132014	1.0021257310487042	1.9827411450830965	1.4096237331285097	1.05084803646774	1.0657033859197111	1.2110107235270415	4.4109910576186815	7.232605823995872
80.1980198019802	5.3189935212696815	3.3362665002051486	1.3771554654326117	1.0022177773509306	1.9979385855421252	1.4272989974666228	1.0533158931782687	1.0675138745899853	1.2158746687055102	4.437037849204555	7.271269009685766
81.18811881188118	5.298767260830852	3.351599142331129	1.3876325712773978	1.002312393116024	2.0130996174336575	1.4454411718050106	1.0558769859780428	1.0693477673961433	1.2207771578980624	4.462608185678948	7.3090811049945765
82.17821782178218	5.27863811046617	3.366647161130171	1.3982305351164563	1.0024096079407625	2.028221749066398	1.464052738525596	1.0585335264975118	1.071205016370378	1.2257176382147517	4.487703151747787	7.3460530428221755
83.16831683168317	5.258609841120935	3.3814143825309038	1.4089480923576925	1.0025094511000916	2.043302555181513	1.483135972736277	1.061287729176886	1.073085578620536	1.2306955589592552	4.512323889930847	7.382195748077471
84.15841584158416	5.238686272514918	3.3959046149467302	1.4197839765489977	1.0026119515466962	2.058339677173484	1.5026929432127707	1.0641418099674094	1.0749894165374054	1.2357103716663715	4.536471601340515	7.417520137238524
85.14851485148515	5.218871271136851	3.4101216496843576	1.4307369196689825	1.0027171379106627	2.073330823284066	1.52272551363496	1.0670979850452207	1.0769164979900474	1.2407615301460548	4.560147546400864	7.452037117885177
86.13861386138613	5.199168748118635	3.424069261330973	1.4418056524137484	1.002825038499202	2.0882737687753132	1.5432353440155173	1.0701584695366273	1.0788667965128373	1.2458484905317277	4.583353045523694	7.485757588210441
87.12871287128712	5.1795826569598455	3.437751208115292	1.4529889044785724	1.0029356812964447	2.1031663560767178	1.5642238923634961	1.0733254762574704	1.0808402914823407	1.2509707113338178	4.60608947973157	7.518692436505681
88.11881188118812	5.160116991107113	3.4511712322430776	1.4642854048364249	1.0030490939633085	2.118006494905872	1.5856924165652144	1.0766012144678139	1.0828369682844259	1.2561276534981336	4.628358291228683	7.550852540619023
89.10891089108911	5.140775781388849	3.464333060206931	1.4756938820145158	1.0031653038374322	2.132792162361446	1.607641976473921	1.0799878886432883	1.0848568184716938	1.2613187804688857	4.650160983918655	7.582248767385692
90.0990099009901	5.1215630933052445	3.4772404030701516	1.487213064369888	1.0032843379331788	2.147521402987254	1.630073436200058	1.0834876972644016	1.0868998399112768	1.2665435582561746	4.671499123868401	7.612891972028957
91.08910891089108	5.102483024173548	3.489896956724517	1.498841680364945	1.0034062229417107	2.162192328806215	1.6529874665938058	1.0871028316250533	1.0889660369230885	1.2718014555077564	4.692374339717146	7.642792997530421
92.07920792079207	5.083539700128322	3.5023064021217047	1.5105784588436584	1.0035309852311278	2.176803119322839	1.6763845479123962	1.0908354746615616	1.091055420408553	1.2770919435849106	4.71278832302937	7.67196267396818
93.06930693069307	5.064737272978192	3.514472405478322	1.522422129309106	1.0036586508466807	2.191352021493143	1.700264972662919	1.0946877998033293	1.0931680079699333	1.2824144966422037	4.732742828590935	7.700411817821586
94.05940594059406	5.046079916931992	3.52639861845657	1.5343714222026612	1.0037892455110429	2.2058373496636174	1.7246288485991887	1.098661969844347	1.0953038240210937	1.2877685917106567	4.752239674652157	7.728151231244199
95.04950495049505	5.027571825162202	3.5380886783141507	1.5464250691856556	1.0039227946246676	2.2202574854701966	1.7494761019048548	1.1027601358419172	1.0974628998875664	1.2931537087850242	4.771280743103243	7.755191701295434
96.03960396039604	5.009217206251159	3.5495462080312783	1.5585818034234196	1.004059323266203	2.2346108777058884	1.774806480501604	1.106984436037125	1.099645273898837	1.2985693309138107	4.789867979598221	7.7815439991396635
97.02970297029702	4.991020280497826	3.5607748164102384	1.5708403598720848	1.004198856192983	2.248896042150518	1.800619557505303	1.1113369948015994	1.1018509914713266	1.304014944292516	4.808003393616801	7.807218879205923
98.01980198019803	4.972985276093255	3.571778098148665	1.5831994755682597	1.0043414178415897	2.2631115613628836	1.8269147348137214	1.1158199216106073	1.104080105182592	1.3094900383597285	4.825689058465701	7.832227078308436
99.00990099009901	4.955116425165078	3.5825596338867847	1.595657889921593	1.0044870323284847	2.277256084434362	1.8536912468166564	1.1204353100432705	1.1063326748368965	1.3149941058958348	4.842927111218805	7.8565793147270195
100.0	4.937417959731374	3.5931229902274837	1.608214345010585	1.0046357234507193	2.291328326703748	1.880948164222857	1.1251852368105697	1.1086087675221483	1.3205266431242395	4.859719752595599	7.8802862872450925
