time	M	Mp	Mpp	MAPKK	MKP3
25.742574257425744	491.00307745494666	3.5989402776870105	5.397982266836976	50.0	100.0
26.73267326732673	490.70883618053176	3.663984276029208	5.627179542909677	50.0	100.0
27.722772277227723	490.417169461523	3.728102612655223	5.854727925292443	50.0	100.0
28.712871287128714	490.1280340834236	3.791349072798896	6.080616843248188	50.0	100.0
29.7029702970297	489.8413891530518	3.853768963776456	6.304841882642366	50.0	100.0
30.693069306930692	489.5571957599519	3.91540073886672	6.527403500652079	50.0	100.0
31.683168316831683	489.27541670189055	3.9762773021754985	6.7483059954046505	50.0	100.0
32.67326732673267	488.9960162618035	4.036427057387046	6.967556680280203	50.0	100.0
33.663366336633665	488.7189600261424	4.095874750522868	7.185165222805508	50.0	100.0
34.65346534653465	488.44421473617524	4.154642148886629	7.4011431144089554	50.0	100.0
35.64356435643565	488.1717481661266	4.212748586759287	7.615503246584882	50.0	100.0
36.633663366336634	487.9015290232351	4.270211402528653	7.828259573706987	50.0	100.0
37.62376237623762	487.6335268643444	4.327046294155396	8.039426840970982	50.0	100.0
38.613861386138616	487.367712026944	4.383267603498929	8.24902036902787	50.0	100.0
39.603960396039604	487.1040555713195	4.438888546227527	8.457055881923754	50.0	100.0
40.59405940594059	486.8425292317988	4.493921397438096	8.663549370233866	50.0	100.0
41.584158415841586	486.58310537539694	4.548377641505342	8.868516982568423	50.0	100.0
42.57425742574257	486.3257569664009	4.602268093488165	9.071974939581695	50.0	100.0
43.56435643564356	486.07045753582634	4.655602997450313	9.273939466194092	50.0	100.0
44.554455445544555	485.81718115484273	4.708392106243697	9.474426738384308	50.0	100.0
45.54455445544554	485.56590241142004	4.760644746477041	9.673452841573662	50.0	100.0
46.53465346534654	485.3165963895137	4.812369872028456	9.871033737928558	50.0	100.0
47.524752475247524	485.06923865057036	4.863576107294866	10.06718524160548	50.0	100.0
48.51485148514851	484.823805216998	4.914271781994849	10.261923000477827	50.0	100.0
49.504950495049506	484.58027255685107	4.9644649610286065	10.455262481591065	50.0	100.0
50.495049504950494	484.3386175697842	5.014163469216845	10.64721896046967	50.0	100.0
51.48514851485149	484.09881757423113	5.06337491123071	10.837807514008846	50.0	100.0
52.475247524752476	483.86085029544046	5.112106688418579	11.027043015611671	50.0	100.0
53.46534653465346	483.62469385419905	5.160366013298121	11.214940131973533	50.0	100.0
54.45544554455446	483.3903267562694	5.208159921669244	11.40151332153206	50.0	100.0
55.445544554455445	483.1577278824181	5.2554952829013235	11.586776834151305	50.0	100.0
56.43564356435643	482.92687647892825	5.302378808879762	11.770744711662742	50.0	100.0
57.42574257425743	482.69775214855656	5.348817061788867	11.953430789125301	50.0	100.0
58.415841584158414	482.47033484182487	5.394816461082848	12.13484869656303	50.0	100.0
59.4059405940594	482.2446048487142	5.44038328953256	12.315011861224017	50.0	100.0
60.396039603960396	482.02054279071854	5.485523698537044	12.493933510215156	50.0	100.0
61.386138613861384	481.7981296132196	5.530243712825145	12.671626673426005	50.0	100.0
62.37623762376238	481.57734657812784	5.574549234799957	12.848104186542951	50.0	100.0
63.366336633663366	481.35817525662253	5.618446048852342	13.023378693995907	50.0	100.0
64.35643564356435	481.14059752222363	5.6619398250899176	13.19746265215721	50.0	100.0
65.34653465346534	480.92459554410266	5.705036122747509	13.370368332620561	50.0	100.0
66.33663366336634	480.71015178059844	5.747740393379439	13.542107825492824	50.0	100.0
67.32673267326733	480.4972489729303	5.790057983871907	13.7126930426685	50.0	100.0
68.31683168316832	480.28587013904854	5.83199413934428	13.882135721077878	50.0	100.0
69.3069306930693	480.0759985677179	5.873554005869311	14.050447425883577	50.0	100.0
70.29702970297029	479.86761781272605	5.9147426330763775	14.217639553668308	50.0	100.0
71.2871287128713	479.6607116872757	5.955564976603717	14.383723335591284	50.0	100.0
72.27722772277228	479.4552642585432	5.996025900447339	14.548709840480191	50.0	100.0
73.26732673267327	479.25125984247006	6.036130179173267	14.71260997782738	50.0	100.0
74.25742574257426	479.0486829982673	6.075882500299849	14.875434500903605	50.0	100.0
75.24752475247524	478.8475185237833	6.115287466164685	15.037194009522693	50.0	100.0
76.23762376237623	478.647751450124	6.154349596235179	15.197898953111531	50.0	100.0
77.22772277227723	478.4493670372026	6.193073328863439	15.357559633404707	50.0	100.0
78.21782178217822	478.25235076936195	6.2314630230478905	15.516186207060914	50.0	100.0
79.20792079207921	478.0566883500218	6.269522960713055	15.673788688736014	50.0	100.0
80.1980198019802	477.8623656984107	6.30725734787844	15.83037695318168	50.0	100.0
81.18811881188118	477.66936894418245	6.344670316947632	15.98596073834077	50.0	100.0
82.17821782178218	477.47768442400576	6.381765928005485	16.140549647459604	50.0	100.0
83.16831683168317	477.28729867693863	6.418548170693047	16.294153151839176	50.0	100.0
84.15841584158416	477.09819844062594	6.455020965708281	16.446780593136605	50.0	100.0
85.14851485148515	476.91037064765266	6.491188166207906	16.59844118561028	50.0	100.0
86.13861386138613	476.7238024210904	6.52705355962012	16.749144018760305	50.0	100.0
87.12871287128712	476.5384810717012	6.562620868655215	16.898898059114412	50.0	100.0
88.11881188118812	476.3543940934616	6.597893753123755	17.047712152885456	50.0	100.0
89.10891089108911	476.1715291607378	6.632875810988114	17.195595027744865	50.0	100.0
90.0990099009901	475.98987412436844	6.667570579912696	17.34255529518969	50.0	100.0
91.08910891089108	475.8094170084857	6.701981538486002	17.48860145249914	50.0	100.0
92.07920792079207	475.6301460073992	6.736112107411967	17.63374188465966	50.0	100.0
93.06930693069307	475.45204948189814	6.769965650960246	17.77798486661245	50.0	100.0
94.05940594059406	475.2751159567985	6.80354547786673	17.92133856480559	50.0	100.0
95.04950495049505	475.0993341172397	6.836854842788397	18.063811039442758	50.0	100.0
96.03960396039604	474.92469280623715	6.86989694720489	18.205410246028823	50.0	100.0
97.02970297029702	474.7511810214177	6.9026749406827905	18.34614403737032	50.0	100.0
98.01980198019803	474.57878791229234	6.935191921902726	18.486020165275768	50.0	100.0
99.00990099009901	474.407502777633	6.967450939648457	18.62504628218938	50.0	100.0
100.0	474.2373150623431	6.999454994005519	18.763229943122237	50.0	100.0
