time	NT	NI	BT	BI
42.57425742574257	1.2790005782538405	6.554176508792125	41071.10496922725	9134.579442589324
43.56435643564356	1.286340982711022	6.591792124753405	41110.6720716606	9134.579442608474
44.554455445544555	1.293723514965107	6.629623600555775	41146.156257806746	9134.579442627737
45.54455445544554	1.3011484167939533	6.667672182381333	41177.978842626246	9134.579442647107
46.53465346534654	1.3086159313630137	6.705939121167064	41206.51766538937	9134.57944266659
47.524752475247524	1.3161263032332973	6.7444256734164725	41232.11157656218	9134.579442686185
48.51485148514851	1.3236797783693801	6.783133101758308	41255.064459418834	9134.579442705892
49.504950495049506	1.3312766041474606	6.822062675336738	41275.64883706556	9134.579442725713
50.495049504950494	1.3389170293634594	6.86121567009122	41294.10912119566	9134.579442745646
51.48514851485149	1.3466013042411675	6.90059336895024	41310.66449662085	9134.579442765695
52.475247524752476	1.3543296804404432	6.940197061982066	41325.511527620445	9134.57944278586
53.46534653465346	1.362102411065451	6.9800280465103475	41338.82649909763	9134.57944280614
54.45544554455446	1.3699197506729524	7.020087627202853	41350.767503618255	9134.579442826534
55.445544554455445	1.3777819552806414	7.060377116147107	41361.47631965093	9134.579442847047
56.43564356435643	1.3856892823755296	7.100897832915459	41371.08009698131	9134.57944286768
57.42574257425743	1.3936419909223778	7.141651104622562	41379.692863998906	9134.57944288843
58.415841584158414	1.401640341372179	7.1826382659788575	41387.41688239214	9134.579442909298
59.4059405940594	1.4096845956706843	7.223860659340998	41394.34386222884	9134.579442930284
60.396039603960396	1.4177750172669852	7.26531963476017	41400.556049511135	9134.579442951392
61.386138613861384	1.4259118711221397	7.3070165500293704	41406.127203235934	9134.579442972623
62.37623762376238	1.4340954237178485	7.348952770729904	41411.12347170593	9134.579442993974
63.366336633663366	1.4423259430651851	7.391129670277449	41415.60417704008	9134.579443015447
64.35643564356435	1.45060369871337	7.433548629967959	41419.62251988181	9134.579443037044
65.34653465346534	1.458928961758599	7.476211039023525	41423.226211446876	9134.579443058765
66.33663366336634	1.4673020048529222	7.519118294638278	41426.45803939371	9134.579443080613
67.32673267326733	1.4757231022131732	7.562271802024431	41429.35637610157	9134.579443102582
68.31683168316832	1.4841925296299476	7.60567297445848	41431.9556345507	9134.57944312468
69.3069306930693	1.4927105644766379	7.649323233327626	41434.2866764795	9134.579443146904
70.29702970297029	1.5012774857185145	7.6932240081764	41436.37717898663	9134.579443169254
71.2871287128713	1.5098935739218635	7.737376736753538	41438.25196315602	9134.579443191737
72.27722772277228	1.5185591112631769	7.781782865059126	41439.93328729453	9134.579443214345
73.26732673267327	1.5272743815383882	7.826443847391944	41441.44111440211	9134.579443237084
74.25742574257426	1.536039670172166	7.871361146397113	41442.793349713975	9134.579443259952
75.24752475247524	1.5448552642272653	7.91653623311403	41444.006049790354	9134.579443282952
76.23762376237623	1.5537214524139322	7.961970587024558	41445.093612456585	9134.579443306084
77.22772277227723	1.5626385250993544	8.00766569610147	41446.068949826964	9134.579443329349
78.21782178217822	1.5716067743171693	8.053623056857175	41446.94364249777	9134.579443352748
79.20792079207921	1.5806264937770298	8.09984417439274	41447.72807610921	9134.57944337628
80.1980198019802	1.5896979788742216	8.146330562447172	41448.43156460726	9134.579443399949
81.18811881188118	1.5988215266993397	8.19308374344701	41449.062460505535	9134.579443423754
82.17821782178218	1.6079974360480154	8.24010524855617	41449.62825454278	9134.579443447694
83.16831683168317	1.617226007430703	8.287396617726085	41450.13566462612	9134.579443471772
84.15841584158416	1.62650754308252	8.334959399746161	41450.590715409584	9134.57944349599
85.14851485148515	1.6358423469731465	8.382795152294475	41450.99880979656	9134.579443520342
86.13861386138613	1.645230724816779	8.430905441988799	41451.36479317105	9134.579443544837
87.12871287128712	1.654672984082143	8.4792918444379	41451.69301095722	9134.579443569473
88.11881188118812	1.6641694340025612	8.527955944293149	41451.98736017111	9134.57944359425
89.10891089108911	1.6737203855860827	8.576899335300405	41452.251335645946	9134.579443619168
90.0990099009901	1.6833261516256646	8.626123620352221	41452.48807166673	9134.579443644232
91.08910891089108	1.6929870467094192	8.675630411540324	41452.70037905806	9134.579443669436
92.07920792079207	1.7027033872309152	8.725421330208416	41452.890778601715	9134.579443694787
93.06930693069307	1.7124754913995386	8.775498007005282	41453.061530959625	9134.579443720282
94.05940594059406	1.7223036792509152	8.825862081938173	41453.214663514584	9134.579443745926
95.04950495049505	1.7321882726574005	8.876515204426582	41453.35199401531	9134.579443771716
96.03960396039604	1.7421295953386067	8.927459033356175	41453.47515285242	9134.579443797653
97.02970297029702	1.7521279728720118	8.97869523713317	41453.58560209474	9134.579443823739
98.01980198019803	1.7621837327036076	9.030225493738895	41453.684653446966	9134.579443849972
99.00990099009901	1.7722972041585947	9.082051490784586	41453.77348463889	9134.57944387636
100.0	1.782468718452254	9.134174925567116	41453.85315003774	9134.5794439029
