time	Y	Z	X
56.43564356435643	-1.291933844171243e-12	-1.2831751299802862e-12	0.0
57.42574257425743	-8.225694938003921e-12	-8.169928367206386e-12	0.0
58.415841584158414	-2.6694288366780337e-11	-2.651331265648493e-11	0.0
59.4059405940594	-3.2062578995716794e-11	-3.1845208532847467e-11	0.0
60.396039603960396	-4.319154363951754e-11	-4.289872355966716e-11	0.0
61.386138613861384	-5.571030765514906e-11	-5.533261575870024e-11	0.0
62.37623762376238	-4.23720695106311e-11	-4.208480516592749e-11	0.0
63.366336633663366	-4.295820388648057e-11	-4.2666966009491736e-11	0.0
64.35643564356435	-3.432597643010041e-11	-3.409326159777051e-11	0.0
65.34653465346534	-1.9587961585951697e-11	-1.9455164394930016e-11	0.0
66.33663366336634	-9.39993722917154e-12	-9.336210597862827e-12	0.0
67.32673267326733	-3.020089760383586e-12	-2.9996155640915165e-12	0.0
68.31683168316832	1.6295958431441662e-12	1.618547389057901e-12	0.0
69.3069306930693	2.7778939653562553e-12	2.7590608200885774e-12	0.0
70.29702970297029	9.373679926591874e-13	9.310130643048942e-13	0.0
71.2871287128713	-2.306078050235774e-12	-2.2904435864225227e-12	0.0
72.27722772277228	-3.467146386408896e-12	-3.4436403645713522e-12	0.0
73.26732673267327	-9.993341563900196e-12	-9.925590674461757e-12	0.0
74.25742574257426	-2.2132245429341934e-11	-2.198219782105975e-11	0.0
75.24752475247524	-3.560573506488159e-11	-3.5364342799080434e-11	0.0
76.23762376237623	-4.486660754076012e-11	-4.456243040958605e-11	0.0
77.22772277227723	-4.0638521803680056e-11	-4.036300936413962e-11	0.0
78.21782178217822	-3.142341938952777e-11	-3.1210381517929326e-11	0.0
79.20792079207921	-3.164564248280991e-11	-3.143109794833005e-11	0.0
80.1980198019802	-2.797573932552493e-11	-2.7786075146986768e-11	0.0
81.18811881188118	-1.9244498339958357e-11	-1.9114028378696646e-11	0.0
82.17821782178218	-8.51333265087215e-12	-8.4556155752958e-12	0.0
83.16831683168317	8.040201452418953e-13	7.98569449827593e-13	0.0
84.15841584158416	7.695192090366e-12	7.643022079672163e-12	0.0
85.14851485148515	8.554449999100091e-12	8.496454474298065e-12	0.0
86.13861386138613	8.381698441953385e-12	8.32487400058691e-12	0.0
87.12871287128712	8.497653992075384e-12	8.440043361473723e-12	0.0
88.11881188118812	6.7497112320024165e-12	6.70395091994893e-12	0.0
89.10891089108911	3.812490674250902e-12	3.786643591745706e-12	0.0
90.0990099009901	-3.907681471243176e-13	-3.8811880969112555e-13	0.0
91.08910891089108	-4.656000651760047e-12	-4.624434769338663e-12	0.0
92.07920792079207	-7.144396848897441e-12	-7.095960661273638e-12	0.0
93.06930693069307	-5.64940588497664e-12	-5.611105166320233e-12	0.0
94.05940594059406	-5.128602525916944e-12	-5.093832667902674e-12	0.0
95.04950495049505	-4.139852130345201e-12	-4.1117856257922234e-12	0.0
96.03960396039604	-2.5262162027224355e-12	-2.5090895303873897e-12	0.0
97.02970297029702	-1.0522626475881484e-12	-1.045128829091615e-12	0.0
98.01980198019803	1.5222333965374545e-12	1.5119131486928377e-12	0.0
99.00990099009901	3.7283975183631724e-12	3.703120362854165e-12	0.0
100.0	4.60323265600856e-12	4.572024493629353e-12	0.0
