time	IKK_neutral	IKK_active	IKK_inact	IKKactive_IkB	IkB	IKKactive_IkB_NFKB	IkB_NFKB	NFKB	NFKB_nuc	IkB_nuc	IkB_NFKB_nuc	IkB_mRNA	A20_mRNA	A20	cgen_mRNA	TNF
91.08910891089108	0.0022643123688620465	0.0	0.0	0.0	1.0047960465059197e-08	0.0	0.05989079258350865	9.766197090204238e-05	5.7727172411964274e-05	9.053430137409909e-10	2.0164696916079758e-13	8.846570966160647e-10	8.846570966160645e-10	1.0198519121352961e-08	8.846570966160647e-10	0.0
92.07920792079207	0.002288783093104602	0.0	0.0	0.0	1.04828070817257e-08	0.0	0.05988960663947319	9.860500328454682e-05	5.8941729306071836e-05	9.543097616236732e-10	2.1889429051722392e-13	9.131718837760191e-10	9.131718837760191e-10	1.0641572767456547e-08	9.131718837760191e-10	0.0
93.06930693069307	0.00231325078897903	0.0	0.0	0.0	1.0931450400610056e-08	0.0	0.05988842071894859	9.95456807438737e-05	6.016794335584597e-05	1.00534835261465e-09	2.373602414862648e-13	9.422792888127542e-10	9.422792888127542e-10	1.1098774291521587e-08	9.422792888127542e-10	0.0
94.05940594059406	0.0023377154568603752	0.0	0.0	0.0	1.1394154646582986e-08	0.0	0.05988723482193532	0.00010048400919216543	6.140578500417252e-05	1.0585151186437705e-09	2.5709816994275697e-13	9.719849428622512e-10	9.719849428622512e-10	1.1570397601384523e-08	9.719849428622512e-10	0.0
95.04950495049505	0.002362177097123678	0.0	0.0	0.0	1.1871184450204753e-08	0.0	0.05988604894843384	0.00010141999453925229	6.265522470552554e-05	1.11386656587754e-09	2.7816174758425355e-13	1.0022944743839186e-09	1.0022944743839186e-09	1.2056717041359736e-08	1.0022944743839186e-09	0.0
96.03960396039604	0.0023866357101439734	0.0	0.0	0.0	1.2362804847725211e-08	0.0	0.059884863098444624	0.00010235364269265253	6.391623292596747e-05	1.1714593747191228e-09	3.006049699310257e-13	1.0332135091605942e-09	1.0332135091605942e-09	1.2558007392239596e-08	1.0332135091605942e-09	0.0
97.02970297029702	0.0024110912962962893	0.0	0.0	0.0	1.2869281281083784e-08	0.0	0.059883677271968125	0.00010328495955757233	6.518878014314902e-05	1.2313503998083398e-09	3.244821563260613e-13	1.0647476702985434e-09	1.0647476702985434e-09	1.307454387129443e-08	1.0647476702985434e-09	0.0
98.01980198019803	0.0024355438559556493	0.0	0.0	0.0	1.3390879597909452e-08	0.0	0.05988249146900484	0.00010421395103690572	6.647283684630918e-05	1.2935966700216697e-09	3.498479499350655e-13	1.0969025782274606e-09	1.0969025782274606e-09	1.3606602132272527e-08	1.0969025782274606e-09	0.0
99.00990099009901	0.0024599933894970697	0.0	0.0	0.0	1.3927866051520783e-08	0.0	0.05988130568955522	0.00010514062303123476	6.776837353627528e-05	1.358255388472249e-09	3.7675731774646075e-13	1.1296838507004685e-09	1.1296838507004685e-09	1.4154458265400151e-08	1.1296838507004685e-09	0.0
100.0	0.0024844398972955614	0.0	0.0	0.0	1.4480507300925889e-08	0.0	0.05988011993361977	0.00010606498143882931	6.907536072546286e-05	1.4253839325098695e-09	4.0526555057138567e-13	1.1630971027941166e-09	1.1630971027941166e-09	1.4718388797381502e-08	1.1630971027941166e-09	0.0
