time	Susceptible	Infected	Diagnosed	Ailing	Recognized	Threatened	Healed	Extinct
47.524752475247524	0.9966909589114881	0.00022556217048378917	0.0009420221663524795	1.6734341494563716e-05	0.0005894345522008763	0.00013581989293352735	0.0013810921412445885	1.8392489877924846e-05
48.51485148514851	0.9966360779399789	0.0002140864638101259	0.0009435213585893173	1.5758635356201052e-05	0.0005981609858153464	0.00014201719770396662	0.001430626163066019	1.97679217558983e-05
49.504950495049506	0.9965835319014991	0.00020359083105983832	0.0009428298865742532	1.4877483686781579e-05	0.0006062646279916713	0.00014820944801757676	0.0014795077922746037	2.120469497194916e-05
50.495049504950494	0.9965332326302403	0.00019388908002383637	0.0009402190995064263	1.4078574853609236e-05	0.0006137485396264657	0.00015438828717623197	0.0015277577259627285	2.2702728685989994e-05
51.48514851485149	0.9964850283547597	0.0001849168313760898	0.0009359111742075831	1.334955813795741e-05	0.0006206174852208084	0.00016054549704973322	0.001575385937925486	2.4261827398317964e-05
52.475247524752476	0.9964386663911794	0.00017669706883347494	0.0009301270708230515	1.2683337753013107e-05	0.0006268775781966638	0.00016667304712823463	0.0016224104241512774	2.5881748010559615e-05
53.46534653465346	0.9963940013828007	0.00016915782955552447	0.000923070826245058	1.2073985848341143e-05	0.0006325377245366366	0.00017276307058898896	0.0016688496879227385	2.756215857770416e-05
54.45544554455446	0.9963509025072297	0.0001622344457251619	0.0009149231739292615	1.1516144717748684e-05	0.0006376092127422594	0.00017880798712777433	0.0017147205448804761	2.930264972323174e-05
55.445544554455445	0.9963092513844558	0.00015586850034981438	0.0009058449392545457	1.1004954827341552e-05	0.0006421052634704562	0.00018480050830056296	0.0017600383774763703	3.1102737940812834e-05
56.43564356435643	0.9962689405175998	0.0001500070484668137	0.0008959796452054635	1.0535999474416102e-05	0.0006460406045402123	0.00019073365871125837	0.0018048173220032166	3.29618700745381e-05
57.42574257425743	0.996229872815001	0.00014460237847761245	0.0008854543119666592	1.0105287252483761e-05	0.0006494313401083665	0.00019660078255872004	0.0018490703259210312	3.487942478990366e-05
58.415841584158414	0.9961919602009759	0.00013961131890743295	0.0008743818153999334	9.70920118548892e-06	0.0006522945230380998	0.00020239557485628181	0.0018928093149506444	3.6854716761879304e-05
59.4059405940594	0.9961551227719324	0.00013499481690306878	0.0008628622897009575	9.344465418236442e-06	0.0006546479415148209	0.00020811208689237122	0.0019360452935689595	3.8887000144852956e-05
60.396039603960396	0.9961192880922948	0.00013071758624936294	0.0008509842924052783	9.00811667126742e-06	0.0006565099506736432	0.00021374472735930915	0.001978788428496164	4.097547192580963e-05
61.386138613861384	0.996084390436864	0.00012674772835438863	0.0008388260616094559	8.69747366191607e-06	0.0006578992873643837	0.00021928826403074347	0.0020210481384521617	4.3119275738530165e-05
62.37623762376238	0.9960503702067642	0.00012305643992129202	0.0008264564853697467	8.410113524676233e-06	0.0006588349278536032	0.00022473782442605832	0.0020628331632152465	4.5317505000663e-05
63.366336633663366	0.9960171733417511	0.00011961771848957356	0.00081393607254683	8.143847756174335e-06	0.0006593359525816347	0.00023008889372444545	0.002104151632834879	4.756920639087734e-05
64.35643564356435	0.9959847507516032	0.00011640807725751572	0.000801317887994376	7.896698687829752e-06	0.0006594214225362911	0.00023533731014245662	0.00214501113431531	4.987338353849254e-05
65.34653465346534	0.9959530578085404	0.00011340629042309958	0.0007886483835834935	7.666878354572948e-06	0.0006591102753472573	0.00024047925833415722	0.002185418770834195	5.222900065835882e-05
66.33663366336634	0.9959220538520234	0.0001105931444052704	0.000775968207688895	7.452767846512529e-06	0.0006584212265253815	0.00024551126194392837	0.002225381219411146	5.463498623103368e-05
67.32673267326733	0.9958917018537329	0.00010795126891146999	0.0007633127448731855	7.252903064799827e-06	0.0006573727167895425	0.0002504301732043742	0.0022649047692903943	5.709023620895766e-05
68.31683168316832	0.9958619681412896	0.00010546499751378938	0.0007507125603948486	7.0659630812889195e-06	0.0006559828696398834	0.0002552331639239447	0.0023039953535174797	5.9593616714755846e-05
69.3069306930693	0.995832822045478	0.00010312018990080466	0.0007381939695479051	6.890755334340452e-06	0.0006542694337953891	0.00025991771532322245	0.002342658589403171	6.21439672927593e-05
70.29702970297029	0.9958042356000137	0.0001009040803167641	0.0007257795187734247	6.726202952096412e-06	0.0006522497402659266	0.0002644816071130056	0.0023808998126754175	6.474010396515576e-05
71.2871287128713	0.9957761833085989	9.880515951326277e-05	0.000713488353335769	6.571334826929027e-06	0.0006499406788746438	0.0002689229053763594	0.0024187241035009584	6.738082204879553e-05
72.27722772277228	0.9957486418040388	9.68130029634563e-05	0.0007013367672300863	6.4252713093960024e-06	0.0006473586430848567	0.00027323995255669557	0.0024561363255646337	7.006489932766696e-05
73.26732673267327	0.9957215896315149	9.491816102260432e-05	0.0006893385446811162	6.287214976494793e-06	0.000644519509115659	0.0002774313558138125	0.002493141150228566	7.279109872238664e-05
74.25742574257426	0.9956950071978905	9.311213179738373e-05	0.0006775050211856422	6.156448154822648e-06	0.000641438663937327	0.00028149597211029747	0.002529743060589975	7.555817040963495e-05
75.24752475247524	0.9956688765267272	9.138723740887102e-05	0.0006658454740524235	6.032322675159521e-06	0.0006381309734619749	0.0002854328982066959	0.0025659463791425424	7.836485440074545e-05
76.23762376237623	0.9956431811084415	8.973654742259419e-05	0.0006543673508772346	5.914253349518083e-06	0.0006346107815008216	0.0002892414576629529	0.0026017552838322566	8.120988298864272e-05
77.22772277227723	0.9956179057810741	8.815381787657493e-05	0.0006430764501034444	5.80171295074103e-06	0.0006308919106741674	0.00029292119008503926	0.0026371738206681277	8.409198264335208e-05
78.21782178217822	0.995593036596338	8.663342337573258e-05	0.000631977126876684	5.69422647382196e-06	0.0006269876576994544	0.0002964718412939848	0.002672205918165882	8.700987585192908e-05
79.20792079207921	0.9955685606358221	8.517026310212601e-05	0.0006210725760847399	5.591363229038992e-06	0.0006229107878172426	0.00029989334866967654	0.002706855407299949	8.996228405066114e-05
80.1980198019802	0.9955444658558906	8.375968172034178e-05	0.0006103650704180434	5.492730182147937e-06	0.0006186735308171871	0.00030318582880069174	0.002741126038242205	9.294793000433955e-05
81.18811881188118	0.9955207412532937	8.239755254795801e-05	0.0005998556765056656	5.3979789289127776e-06	0.0006142876341051615	0.0003063495742619266	0.00277502145974083	9.596553669137656e-05
82.17821782178218	0.9954973764314311	8.108005742613767e-05	0.0005895449463395783	5.306787197097871e-06	0.0006097643094085408	0.0003093850332259626	0.002808545268310393	9.901383273664746e-05
83.16831683168317	0.9954743618752554	7.980382484187711e-05	0.0005794324544479144	5.21887043144434e-06	0.0006051143076754084	0.0003122928083132603	0.0028417009748268195	0.00010209155028327233
84.15841584158416	0.9954516886403011	7.85657721856847e-05	0.0005695172903079251	5.133968532337535e-06	0.0006003478858839109	0.0003150736404546315	0.0028744920394519133	0.0001051974289580556
85.14851485148515	0.9954293484200407	7.736313887751009e-05	0.0005597979353896483	5.05184865003256e-06	0.000595474841444441	0.00031772840328455194	0.0029069218626004813	0.00010833021578810325
86.13861386138613	0.9954073334204776	7.61934223334261e-05	0.0005502724515086503	4.972299772386725e-06	0.00059050451579532	0.0003202580907188685	0.0029389937980798296	0.00011148866738935561
87.12871287128712	0.9953856363321036	7.5054363160615e-05	0.0005409385164830882	4.895131501272747e-06	0.0005854458056797543	0.000322663811187128	0.002970711155435083	0.00011467155052483025
88.11881188118812	0.9953642502519985	7.394390493504231e-05	0.000531793533679307	4.820170645588351e-06	0.0005803071780304277	0.00032494677536741947	0.0030020772074523055	0.00011787764396692103
89.10891089108911	0.9953431686991839	7.286020161611648e-05	0.0005228345983682803	4.747261839489336e-06	0.0005750966863673617	0.00032710829273172926	0.003033095187549939	0.00012110573841865128
90.0990099009901	0.9953223855007831	7.180155902813438e-05	0.0005140586664308017	4.676262623636427e-06	0.0005698219783233346	0.00032914975864377734	0.0030637683015334043	0.00012435463870926353
91.08910891089108	0.9953018948580393	7.07664679335064e-05	0.0005054624383418746	4.607046204954116e-06	0.0005644903208980815	0.0003310726523874181	0.003094099719103349	0.0001276231631669172
92.07920792079207	0.9952816912235024	6.975354110975333e-05	0.000497042543713337	4.539496171314076e-06	0.0005591086040992056	0.0003328785249603792	0.003124092586755222	0.00013091014576371949
93.06930693069307	0.9952617693546766	6.876154014102924e-05	0.0004887954458023643	4.4735087319893904e-06	0.0005536833633671167	0.00033456899698045207	0.0031537500207785567	0.00013421443559723863
94.05940594059406	0.9952421242294686	6.778933194108154e-05	0.00048071756471892253	4.408989057177459e-06	0.0005482207883398164	0.0003361457482576186	0.003183075115776862	0.0001375348985153286
95.04950495049505	0.9952227510605834	6.683589574805969e-05	0.00047280524641224843	4.345851864246895e-06	0.0005427267371817648	0.0003376105150264894	0.003212070942297044	0.00014087041696207768
96.03960396039604	0.9952036452527304	6.590030080793798e-05	0.00046505481892242375	4.284019530780327e-06	0.0005372067510637685	0.0003389650813896884	0.0032407405505790535	0.0001442198910512667
97.02970297029702	0.9951848023960943	6.498170281919215e-05	0.0004574625955384956	4.22342179481064e-06	0.0005316660645192316	0.0003402112760502207	0.0032690869706312135	0.0001475822386279129
98.01980198019803	0.9951662182436327	6.407933186901229e-05	0.0004500248998732028	4.163994731675055e-06	0.0005261096208173304	0.00034135096539615687	0.0032971132137842116	0.00015095639597106184
99.00990099009901	0.9951478887023716	6.319248774356456e-05	0.0004427380720984413	4.1056803558569936e-06	0.0005205420827749591	0.00034238604982093473	0.0033248222729768215	0.0001543413179332073
100.0	0.9951298098176206	6.232053151211899e-05	0.00043559848471646763	4.048425907945883e-06	0.0005149678458602641	0.00034331845839970373	0.003352217123688134	0.00015773597837019694
