time	r0	r1	r2	r11	r12	r22	r1x2	r11x2	r1x22	r1x22d	r11x22	rend	rendP	iendIR	iend	rPbasal	IRS	IRSiP	X	X_P	PI3K	PI3K_	PDK1	PDK1_	PKC	PKC_P	PKB	PKB_P	mTOR	mTOR_	GLUT4_C	GLUT4_M
29.7029702970297	9.261423022081283	0.6671126371063839	0.056899383749724114	0.01201397377990571	0.0020494800004526984	8.742235488061714e-05	3.132567134015174e-05	1.1283255394706427e-06	9.615408404686885e-08	2.908850556782053e-16	1.0118450272492883e-10	5.6566912052931395e-05	0.0002892416799820955	0.00014184946297155548	2.7714295515393754e-05	3.597743159247257e-05	9.99975895410786	0.00024104589209740472	9.90488845152967	0.0951115484703225	9.967135819047927	0.03286418095207061	8.263008846791726	1.7369911532082654	2.7819582120968514e-05	9.999972180417881	9.873360492385132	0.12663950761488826	0.015643253505540945	9.984356746494456	9.991202113082958	0.008797886917050508
30.693069306930692	9.219473005255082	0.7028547736679309	0.0614115652849806	0.013396550652859744	0.0023411413145458877	0.00010230475229138525	3.307194490595714e-05	1.2607635270262028e-06	1.1005883143432368e-07	3.505797429640321e-16	1.2165384877880232e-10	5.8003286394681496e-05	0.00029265377517083055	0.0001485179747666419	2.9409765648751372e-05	3.581447023407122e-05	9.999756125332869	0.00024387466708686593	9.903572468365509	0.09642753163448102	9.966751425548958	0.03324857445104033	8.246255182241926	1.7537448177580663	2.7553820163438566e-05	9.999972446179838	9.872154642019883	0.12784535798013788	0.01549593334010138	9.984504066659897	9.991117128473064	0.008882871526938176
31.683168316831683	9.178530233155128	0.737355214210758	0.06610314279558409	0.014809829715109269	0.0026555039941837254	0.00011906648579599	3.477231461516659e-05	1.3968617420526146e-06	1.2510882743971311e-07	4.179762012639703e-16	1.4467466123494974e-10	5.9408856427648943e-05	0.00029590628389201533	0.0001549067184930366	3.1075380014401006e-05	3.565542167044578e-05	9.999753428847209	0.00024657115274925065	9.902283792626271	0.0977162073737229	9.966385036029697	0.03361496397030141	8.230349331875242	1.769650668124748	2.7306163492827518e-05	9.999972693836508	9.871010085883343	0.1289899141166753	0.015358645615891522	9.984641354384104	9.991036451144643	0.008963548855362035
32.67326732673267	9.138680333923617	0.7705507778730417	0.07096198672354186	0.01624390788720546	0.0029920444208241517	0.00013781734069175282	3.642346763807668e-05	1.535737807100965e-06	1.4129083485898723e-07	4.933177593871625e-16	1.7031191743513463e-10	6.078032863950909e-05	0.00029900556571608506	0.00016101747483866148	3.2706730708528104e-05	3.550061853841843e-05	9.999750859383571	0.00024914061638697235	9.901027155817342	0.09897284418265205	9.966035930904491	0.03396406909550753	8.215250820623323	1.7847491793766685	2.707516115893736e-05	9.999972924838842	9.869923869908622	0.13007613009139576	0.015230586735931416	9.984769413264065	9.990959887544703	0.009040112455302517
33.663366336633665	9.099976736801024	0.802409474985463	0.07597609245664624	0.017689886373596628	0.0033501205524341148	0.00015865994497715503	3.8023455227046026e-05	1.676591026021846e-06	1.585858574230192e-07	5.767886520362615e-16	1.986113413430931e-10	6.211552051637926e-05	0.0003019596146355058	0.00016685675190828501	3.430070484517412e-05	3.535026839305198e-05	9.999748410318709	0.0002515896812471962	9.899806031032789	0.10019396896720645	9.965703206761654	0.03429679323834647	8.200912242491235	1.799087757508755	2.6859376121517258e-05	9.999973140623881	9.868892546275362	0.13110745372465865	0.015110960107692957	9.984889039892304	9.990887205184476	0.009112794815527242
34.65346534653465	9.06244539647963	0.8329254772014857	0.08113372824270335	0.0191399956555534	0.0037290058877408475	0.0001816893650771087	3.957148102237975e-05	1.818714801807478e-06	1.769705783505922e-07	6.685208702037371e-16	2.2960212658027037e-10	6.341320807409127e-05	0.00030477744007748617	0.0001724345439490305	3.585532697509297e-05	3.520447206013375e-05	9.999746074186712	0.0002539258132452808	9.898622772188228	0.10137722781176628	9.965385846123892	0.03461415387610735	8.187282309243043	1.8127176907569478	2.6657424423428605e-05	9.999973342575577	9.867912392779726	0.13208760722029378	0.014998997377919042	9.985001002622075	9.99081814893748	0.009181851062523073
35.64356435643565	9.026089361835794	0.862114351328436	0.0864235492576859	0.020587648466998842	0.004127920847633841	0.00020699292586812425	4.1067699061401036e-05	1.9615026809556846e-06	1.9641870633615135e-07	7.686023100955511e-16	2.6329997461752456e-10	6.467297591262588e-05	0.0003074685849490557	0.00017776329275162077	3.736959873996737e-05	3.5063241384130125e-05	9.999743843078692	0.00025615692126530916	9.897478762192655	0.10252123780733817	9.965082771748326	0.034917228251671074	8.174308166479692	1.825691833520295	2.6467979725770596e-05	9.999973532020274	9.866979579233142	0.13302042076687542	0.014893973013338023	9.985106026986657	9.990752453496224	0.009247546503778539
36.633663366336634	8.990893040752715	0.8900086876369372	0.09183468228356109	0.022027434750435882	0.004546060669446999	0.0002346502255507361	4.25130274502992e-05	2.1044491975830375e-06	2.1690218715483205e-07	8.770855486856789e-16	2.9971022721558953e-10	6.589507529712413e-05	0.0003100427601247288	0.00018285703991094773	3.884334296348061e-05	3.492651579556123e-05	9.999741708945866	0.00025829105409165093	9.896374560882398	0.10362543911759597	9.964792887779245	0.03520711222075187	8.161937102159062	1.8380628978409264	2.6289837777295798e-05	9.999973710162223	9.8660902899965	0.1339097100035181	0.014795209018130225	9.985204790981866	9.990689852621221	0.009310147378781983
37.62376237623762	8.956826067685414	0.9166541981735613	0.09735678528203984	0.023455072703935525	0.004982619285607059	0.00026473331270169984	4.390898123458188e-05	2.24714671844421e-06	2.3839225506204086e-07	9.939966775169049e-16	3.3883091528862296e-10	6.708029388706462e-05	0.000312509574887847	0.0001877307505046491	4.0277057256234246e-05	3.479417733516818e-05	9.999739663823194	0.0002603361767616175	9.895310046139244	0.10468995386075042	9.964515110099958	0.03548488990003876	8.150117767896049	1.8498822321039368	2.6121866239753047e-05	9.999973878133758	9.86524081138981	0.13475918861020492	0.014702081867651115	9.985297918132343	9.990630085792535	0.009369914207467583
38.613861386138616	8.923846747296096	0.9421062953502892	0.10298008616767658	0.024867328196279275	0.005436809053040707	0.0002973069937203942	4.525752515125932e-05	2.3892793496931056e-06	2.608603155512174e-07	1.1193437417428784e-15	3.8065558841450307e-10	6.822983843406873e-05	0.000314878343368264	0.00019239978267815845	4.167177951249045e-05	3.4666064031260854e-05	9.999737699989907	0.000262300010046303	9.894284544731928	0.1057154552680678	9.964248388102831	0.03575161189716377	8.1388010207757	1.861198979224289	2.5963036482752056e-05	9.999974036963518	9.864427591776785	0.13557240822322836	0.014614021530471498	9.985385978469521	9.99057290283697	0.009427097163034687
39.603960396039604	8.89190504985087	0.966427160504872	0.10869540420866275	0.026261913834548196	0.0059078762807373356	0.0003324292385938282	4.656094687333896e-05	2.530614883293135e-06	2.8427865428890964e-07	1.253124436212423e-15	4.251758275671495e-10	6.934523164171497e-05	0.0003171579513618742	0.00019687948172997553	4.302896744158314e-05	3.454198153581319e-05	9.999735810079999	0.0002641899199540371	9.893296950052676	0.10670304994731819	9.963991719661905	0.03600828033809024	8.127940471358077	1.8720595286419113	2.5812415138012575e-05	9.999974187584863	9.863647280523862	0.13635271947615113	0.014530510776155138	9.985469489223838	9.990518066976396	0.009481933023610568
40.59405940594059	8.860945177056891	0.98968327077205	0.11449415750336568	0.0276373769655987	0.006395112852157638	0.00037015165472894124	4.782174954777316e-05	2.6709956037254627e-06	3.086209825303391e-07	1.3953328504129559e-15	4.723833900116256e-10	7.042822288230517e-05	0.00031935676912472395	0.00020118487565403743	4.435039246387911e-05	3.4421713091867335e-05	9.999733987154585	0.0002660128453685584	9.892345825950594	0.10765417404940224	9.963744160925566	0.03625583907442927	8.117492812645592	1.882507187354395	2.566916005147284e-05	9.999974330839951	9.862896751231654	0.13710324876835894	0.014451082922335424	9.98554891707766	9.990465356696605	0.009534643303401692
