time	Abeta	AbDim	AbP	Nep	Source	Sink
85.14851485148515	0.0015823553036923962	-3.963855187934837e-09	7.638464625409399e-13	999.9999846732674	1.0	1.0
86.13861386138613	0.0016007382435664868	-4.056481955537233e-09	7.894832256048961e-13	999.9999844950496	1.0	1.0
87.12871287128712	0.0016191208032795236	-4.150177812231066e-09	8.155656776076734e-13	999.9999843168317	1.0	1.0
88.11881188118812	0.001637502982831507	-4.244942758016339e-09	8.420938185492721e-13	999.999984138614	1.0	1.0
89.10891089108911	0.0016558847822224368	-4.340776792893051e-09	8.690676484296923e-13	999.9999839603961	1.0	1.0
90.0990099009901	0.0016742662014523132	-4.4376799168611995e-09	8.964871672489335e-13	999.9999837821783	1.0	1.0
91.08910891089108	0.0016926472405211356	-4.535652129920786e-09	9.243523750069956e-13	999.9999836039605	1.0	1.0
92.07920792079207	0.0017110278994289046	-4.634693432071812e-09	9.526632717038791e-13	999.9999834257427	1.0	1.0
93.06930693069307	0.00172940817817562	-4.734803823314275e-09	9.814198573395839e-13	999.9999832475248	1.0	1.0
94.05940594059406	0.0017477880767612823	-4.835983303648178e-09	1.0106221319141103e-12	999.9999830693071	1.0	1.0
95.04950495049505	0.0017661675951858905	-4.938231873073518e-09	1.0402700954274575e-12	999.9999828910892	1.0	1.0
96.03960396039604	0.0017845467334494454	-5.041549531590296e-09	1.070363747879626e-12	999.9999827128714	1.0	1.0
97.02970297029702	0.0018029254915519466	-5.1459362791985125e-09	1.1009030892706157e-12	999.9999825346536	1.0	1.0
98.01980198019803	0.0018213038694933942	-5.251392115898167e-09	1.1318881196004263e-12	999.9999823564357	1.0	1.0
99.00990099009901	0.0018396818672737885	-5.357917041689262e-09	1.163318838869059e-12	999.9999821782179	1.0	1.0
100.0	0.0018580594848931291	-5.465511056571792e-09	1.1951952470765124e-12	999.999982	1.0	1.0
