time	L	R	flip	pC8	C8	C6	BAR	pC3	C3	Bid	tBid	pC6	XIAP	C3_Ub	PARP	CPARP	Smac	Bcl2c	Bax	Bax_hash	Bcl2	L_R	R_hash	flip_R_hash	R_hash_pC8	C6_pC8	BAR_C8	C8_pC3	pC3_Apop	Apop	C8_Bid	C3_pC6	XIAP_C3	PARP_C3	Apop_XIAP	Smac_XIAP	Bcl2c_tBid	Bax_tBid	Baxm_Bcl2	Bax4	Bax2_Bcl2	Bax4_Bcl2	M	Bax4_M	M_hash	Smacm	M_hash_Smacm	Smacr	CytoCm	M_hash_CytoCm	CytoCr	CytoC	Apaf	CytoC_Apaf	Apaf_hash	pC9	Baxm	Bax2
9.900990099009901	2997.65037491552	197.65037491552133	99.99999996207052	19999.99999240099	5.685261671181811e-06	4.9937608735605515e-11	999.9999999869536	9999.999999986938	4.34452727266232e-09	39999.99999994775	3.410955565394989e-08	9999.99999999992	99999.99999999863	2.1535741489824948e-10	999999.9999999922	4.968200444023746e-09	5.679458058521676e-60	19999.999999998814	99999.99999999943	3.6316921244422017e-10	20000.0	2.3495083328361543	0.0001148339134128726	3.7929489981689635e-08	1.8797995620086926e-06	1.8355452302607247e-14	1.3046629480002846e-08	4.181068417910874e-09	6.871103146470827e-68	3.0385953952485425e-63	1.6724273671643492e-08	2.938630304523191e-11	1.370333474899321e-09	2.9213398712688105e-09	4.999504836781601e-64	3.392366678062543e-60	1.1879575798654327e-09	2.2626411328041334e-10	1.3597986219282231e-12	3.4687491069759816e-58	3.839500210947786e-29	9.676973769178873e-59	500000.0	1.2481057573454213e-57	4.599043007076796e-58	100000.0	1.187136894916417e-58	1.052060723524209e-57	500000.0	5.935684474582084e-58	5.260435273645993e-57	4.420862905169999e-59	100000.0	1.018838606269275e-60	8.530824906565102e-61	100000.0	3.702349808267231e-12	1.5492706776737614e-28
10.89108910891089	2997.4183147482154	197.41831474821663	99.99999994957656	19999.99998989556	7.742387609216614e-06	8.698119623045592e-11	999.9999999803571	9999.99999998033	6.552614610631651e-09	39999.99999992132	5.286281450156976e-08	9999.999999999867	99999.99999999774	3.9458102195992587e-10	999999.9999999868	8.651707616437094e-09	2.633533658411821e-59	19999.99999999796	99999.99999999901	6.488328110368829e-10	20000.0	2.5815440885555696	0.00013879965522474555	5.0423447194007055e-08	2.3131490700365065e-06	3.333747615279137e-14	1.9643154508465853e-08	5.852410215140984e-09	3.7791289831909204e-67	1.6268536955950494e-62	2.3409640860563935e-08	4.590623354812268e-11	2.2616288035892204e-09	4.5625534862423296e-09	2.810360384819899e-63	1.6601990461928406e-59	2.0427699095806812e-09	3.6355221273455754e-10	2.899759262612603e-12	1.3620859660371293e-57	1.4805922405827518e-28	3.9862859366673614e-58	500000.0	5.0079322877366776e-57	1.9409947147240516e-57	100000.0	5.035800584159678e-58	4.715370742978577e-57	500000.0	2.5179002920798412e-57	2.35775321197483e-56	2.0904949735577037e-58	100000.0	4.9587330190267814e-60	4.3739238138162577e-60	100000.0	7.125316086688752e-12	5.555061883602465e-28
11.881188118811881	2997.1867773501317	197.18677735013304	99.99999993461209	19999.999986893763	1.0246674989864393e-05	1.4348301873318038e-10	999.9999999715135	9999.99999997147	9.492061693805646e-09	39999.99999988588	7.852179770948215e-08	9999.999999999787	99999.99999999645	6.831666879729219e-10	999999.999999979	1.426893917190455e-08	1.3210137128114224e-58	19999.99999999666	99999.99999999837	1.095848975817435e-09	20000.0	2.813054780269675	0.00016501276210917487	6.538792564161873e-08	2.791447207064145e-06	5.701832690513153e-14	2.848678332763501e-08	7.925967260807678e-09	2.0017798875862974e-66	8.495819320639648e-62	3.1703869043230714e-08	6.85017181367323e-11	3.553707549824872e-09	6.806900959764194e-09	1.5091113328202982e-62	8.369208937921624e-59	3.3387597081834554e-09	5.567970203518536e-10	5.7727121805593735e-12	8.603059016317054e-57	5.2708683457361475e-28	2.2056063063898654e-57	500000.0	2.8957297480432444e-56	1.0302752071342772e-56	100000.0	2.6506531361497755e-57	2.3893428510413156e-56	500000.0	1.3253265680748876e-56	1.1947062246523178e-55	1.0505252725233453e-57	100000.0	2.496211761239195e-59	2.23873742198418e-59	100000.0	1.2871261934896021e-11	1.830328810211485e-27
12.871287128712872	2996.9557614986006	196.95576149860165	99.99999991695734	19999.999983351183	1.32418316637456e-05	2.2574260308122009e-10	999.9999999599611	9999.999999959893	1.3301159049632066e-08	39999.99999983957	1.1260707224324345e-07	9999.999999999676	99999.99999999464	1.1226607379775576e-09	999999.9999999678	2.2445582426582333e-08	5.012641154380509e-58	19999.99999999478	99999.99999999742	1.760564074411926e-09	19999.999999999993	3.0440416358412765	0.0001934677922794249	8.30426877023336e-08	3.3147220637229645e-06	9.246646465763005e-14	4.003908998851519e-08	1.0445931147085045e-08	8.527384611663604e-66	3.553266119465822e-61	4.178372458834018e-08	9.846449408836319e-11	5.356620628718326e-09	9.78250161953053e-09	6.535037268234214e-62	3.2920501796467426e-58	5.218902432295411e-09	8.196514442484991e-10	1.06785464653756e-11	2.870563306029614e-56	1.5981287746914386e-27	7.69879992080277e-57	500000.0	9.907553290257072e-56	3.6661109073632247e-56	100000.0	9.470267953152692e-57	8.866120138583237e-56	500000.0	4.735133976576343e-56	4.433201836116498e-55	4.040346606565351e-57	100000.0	9.782237796078793e-59	9.088811398211939e-59	100000.0	2.190076216516981e-11	5.279784894693955e-27
13.861386138613861	2996.7252659744768	196.72526597447802	99.99999989639338	19999.99997922352	1.6771616937305535e-05	3.4185983954111303e-10	999.9999999451951	9999.999999945092	1.8121594839318206e-08	39999.99999978037	1.567730187594671e-07	9999.99999999952	99999.9999999922	1.7716455947972933e-09	999999.9999999524	3.398592281206093e-08	1.7011426055288197e-57	19999.999999992127	99999.9999999961	2.718607721424049e-09	19999.999999999985	3.274505879594546	0.00022415953757893016	1.0360664008899864e-07	3.882783137681587e-06	1.4378628642046113e-13	5.4805037631721786e-08	1.3455868036261273e-08	3.250336276822369e-65	1.3338646789648018e-60	5.38234721450451e-08	1.371308432840485e-10	7.800167404002766e-09	1.3621865233559425e-08	2.523463272390685e-61	1.1659910052379544e-57	7.869347184108794e-09	1.1672497162710504e-09	1.8788156339522004e-11	7.275881609952725e-56	4.607900332763628e-27	2.232242079990057e-56	500000.0	2.727504557037571e-55	1.1136823025873908e-55	100000.0	2.9038499888165813e-56	2.9110988269716698e-55	500000.0	1.4519249944082905e-55	1.4556014048018507e-54	1.3938588886222594e-56	100000.0	3.4508785159544114e-58	3.322576450857031e-58	100000.0	3.562173089388438e-11	1.4711759385236783e-26
14.85148514851485	2996.4952895612696	196.49528956127043	99.99999987270198	19999.999974466573	2.0879486879031125e-05	5.009411817379952e-10	999.9999999266685	9999.999999926516	2.4104836033205184e-08	39999.999999706066	2.1281744104112292e-07	9999.999999999312	99999.99999998896	2.698129701675711e-09	999999.9999999318	4.9794149031602634e-08	4.944798403881903e-57	19999.999999988497	99999.9999999943	4.056193346350459e-09	19999.999999999975	3.5044487331905207	0.0002570826274688047	1.272980404776481e-07	4.495613433916349e-06	2.1562444126121933e-13	7.333178708522082e-08	1.699944930591087e-08	1.1264327705548421e-64	4.513438936893353e-60	6.799779722364347e-08	1.8594188892594746e-10	1.102688603953489e-08	1.8467894669219698e-08	8.932486540718988e-61	3.605906917469583e-57	1.1501190209649528e-08	1.616122079473238e-09	3.158053201712558e-11	1.5545426709972119e-55	1.2379981301532884e-26	5.4212371924359155e-56	500000.0	6.2582261407691414e-55	2.8322681192934624e-55	100000.0	7.451061979485586e-56	8.110205634929897e-55	500000.0	3.725530989742793e-55	4.055272435579106e-54	4.152319899492479e-56	100000.0	1.0607094976749891e-57	1.0785240723017625e-57	100000.0	5.568584806180487e-11	3.796198433662629e-26
15.841584158415841	2996.2658310458505	196.2658310458517	99.99999984566568	19999.99996903626	2.5608908669408813e-05	7.13866805580093e-10	999.9999999037909	9999.999999903574	3.140580355544179e-08	39999.999999614294	2.826671899486442e-07	9999.99999999904	99999.9999999848	3.988656725595266e-09	999999.9999999045	7.09503949885803e-08	1.2839434396650304e-56	19999.99999998363	99999.99999999185	5.879449097628211e-09	19999.999999999956	3.7338714149121324	0.00029223187851842034	1.5433432686729872e-07	5.153023179314848e-06	3.1365559396840464e-13	9.620935174622408e-08	2.112007128329292e-08	3.43129792785403e-64	1.3482297098585144e-59	8.448028513317169e-08	2.463801886085305e-10	1.5196953312023524e-08	2.4467584085910556e-08	2.767433736275769e-60	9.94503279789583e-57	1.6370143693803416e-08	2.1841778278710437e-09	5.1173594460395245e-11	2.9562487754777995e-55	3.110513979790939e-26	1.1705441062228318e-55	500000.0	1.2679369261335347e-54	6.405644844636259e-55	100000.0	1.6997581583245758e-55	2.0180026546147172e-54	500000.0	8.498790791622878e-55	1.0090504375514468e-53	1.1052271005190356e-55	100000.0	2.908523479945313e-57	3.1088482050444125e-57	100000.0	8.423951054462945e-11	9.156031497122799e-26
16.831683168316832	2996.0368892179686	196.0368892179698	99.99999981506778	19999.999962888596	3.1003122056256576e-05	9.928951054500975e-10	999.9999998759304	9999.999999875628	4.0186014971622796e-08	39999.999999502514	3.6838265828473947e-07	9999.999999998685	99999.99999997951	5.744767628572457e-09	999999.9999998695	9.867153144118998e-08	3.088227240020148e-56	19999.99999997723	99999.99999998865	8.31024589143893e-09	19999.999999999927	3.9627751401557805	0.00032960203073754583	1.8493223788814816e-07	5.854911292090798e-06	4.4433597591360503e-13	1.2406986821649164e-07	2.5861057901681108e-08	1.0017993802904095e-63	3.834644789438254e-59	1.0344423160672443e-07	3.200003899723077e-10	2.048444811193568e-08	3.177507032837273e-08	8.285902857904776e-60	2.5585256306712824e-56	2.2767883339243483e-08	2.8906640979209697e-09	8.029231162304426e-11	5.638867366332731e-55	7.472328693557989e-26	2.4080612506325184e-55	500000.0	2.485552782272879e-54	1.3605362796764759e-54	100000.0	3.6311104110554964e-55	4.659899196526913e-54	500000.0	1.8155552055277477e-54	2.330083712542622e-53	2.735654010576919e-55	100000.0	7.431099685239549e-57	8.441427117026748e-57	100000.0	1.23830074855795e-10	2.0907836213565687e-25
17.821782178217823	2995.808462870497	195.80846287049812	99.99999978069226	19999.999955979696	3.7105252845823066e-05	1.351946777880824e-09	999.9999998424125	9999.999999841999	5.061121683252774e-08	39999.999999367996	4.721505188559364e-07	9999.999999998237	99999.99999997292	8.087194373531736e-09	999999.999999825	1.343393203193002e-07	6.844478857504227e-56	19999.999999968968	99999.9999999845	1.1490092671677699e-08	19999.999999999884	4.191161121179858	0.00036918787414072165	2.1930775273221786e-07	6.6011399454753885e-06	6.150865503018346e-13	1.5758772853088233e-07	3.126567208899468e-08	2.6012725491353636e-63	9.759855169319725e-59	1.2506268835597872e-07	4.08403977457873e-10	2.7078301757799753e-08	4.0549126852849994e-08	2.1931670188481575e-59	6.003467979986836e-56	3.103033607958771e-08	3.756120241144303e-09	1.2247991471247598e-10	1.0882565977262119e-54	1.6745933967378682e-25	4.75120989764173e-55	500000.0	4.7645662498324285e-54	2.732888086599922e-54	100000.0	7.317377150215246e-55	9.98962150611281e-54	500000.0	3.6586885751076227e-54	4.995141296384758e-53	6.2175690744282715e-55	100000.0	1.7335001148198175e-56	2.0708712885212973e-56	100000.0	1.775239461081946e-10	4.47111020355021e-25
18.81188118811881	2995.5805507992486	195.58055079924964	99.99999974232388	19999.99994826578	4.3958247521085105e-05	1.806484914987514e-09	999.9999998025211	9999.999999801968	6.285225061763575e-08	39999.999999207874	5.962841547140503e-07	9999.999999997677	99999.99999996481	1.1155274964501211e-08	999999.9999997695	1.7948853131079112e-07	1.5298981982935883e-55	19999.999999958465	99999.99999997923	1.5579231476154262e-08	19999.999999999825	4.419030567291571	0.00041098417319609986	2.5767613460095386e-07	7.391609291712957e-06	8.34215703045334e-13	1.9747916246801834e-07	3.7376981941729525e-08	6.715245970411058e-63	2.4637031338368544e-58	1.4950792776691813e-07	5.132495192536599e-10	3.518069166734896e-08	5.095418028359222e-08	5.805303325892533e-59	1.3986353950994539e-55	4.153605742516765e-08	4.802376070109201e-09	1.8221952839180126e-10	2.6731591648388263e-54	3.638900651024094e-25	1.064167732197278e-54	500000.0	1.1004846130310208e-53	6.00483229169278e-54	100000.0	1.6027095259368316e-54	2.2033100074723826e-53	500000.0	8.013547629684159e-54	1.1017356394449283e-52	1.4160190807624422e-54	100000.0	4.018414506031527e-56	5.027955965321726e-56	100000.0	2.488928961713921e-10	9.205915465626717e-25
19.801980198019802	2995.3531518030504	195.35315180305176	99.99999969974809	19999.999939703182	5.160489155039735e-05	2.373657626736789e-09	999.9999997554982	9999.999999754767	7.708383609661919e-08	39999.99999901907	7.432187794835444e-07	9999.999999996988	99999.99999995499	1.51094346508317e-08	999999.9999997009	2.3582107158778795e-07	3.283906924796357e-55	19999.99999994529	99999.99999997263	2.0758755757734418e-08	19999.999999999745	4.64638468477151	0.00045498568927299494	3.0025191454093156e-07	8.226235352673577e-06	1.111014831826302e-12	2.4450217659489374e-07	4.4237987596165295e-08	1.5801211965649195e-62	5.707279851831e-58	1.769519503846612e-07	6.362381924506149e-10	4.500710305587109e-08	6.31588779624145e-08	1.3910458447189995e-58	3.0685586035856944e-55	5.471068579055973e-08	6.052494558644361e-09	2.650488758004222e-10	6.693478037659222e-54	7.4476111539883275e-25	2.4185057957318353e-54	500000.0	2.6137776657599985e-53	1.325421313664024e-53	100000.0	3.519561954690898e-54	4.7308185931601995e-53	500000.0	1.7597809773454515e-53	2.3655916978209817e-52	3.070105195703421e-54	100000.0	8.788744439932238e-56	1.1336172349032383e-55	100000.0	3.4208512061565097e-10	1.796688868535594e-24
20.792079207920793	2995.126264683685	195.12626468368626	99.99999965275111	19999.999930248327	6.0087848473790605e-05	3.0722732329708244e-09	999.9999997005441	9999.999999699592	9.348463432758487e-08	39999.99999879837	9.155100905516816e-07	9999.999999996146	99999.9999999432	2.0131452614640096e-08	999999.9999996175	3.052035332290009e-07	8.08012458284903e-55	19999.999999928972	99999.99999996445	2.7230866681514058e-08	19999.999999999633	4.873224676934257	0.0005011872168069485	3.472488995927479e-07	9.104913601830985e-06	1.4557379199429643e-12	2.994562416185112e-07	5.189141882297974e-08	3.8447084102624487e-62	1.3764669455027046e-57	2.0756567529191895e-07	7.791167727240956e-10	5.678562231092091e-08	7.733637869728515e-08	3.437766801723772e-58	7.337060963095608e-55	7.102793788522214e-08	7.530790455716827e-09	3.7780159063609996e-10	2.195091230943161e-53	1.4855389136080582e-24	7.112508258177547e-54	500000.0	8.191532144506211e-53	3.722079751287482e-53	100000.0	9.799313608765543e-54	1.2057781944074881e-52	500000.0	4.89965680438277e-53	6.0293267187829375e-52	7.45458500752839e-54	100000.0	2.104330908940756e-55	2.7059147916590865e-55	100000.0	4.6183552927455265e-10	3.4047153306725765e-24
21.78217821782178	2994.899888245881	194.89988824588207	99.99999960111984	19999.999919857735	6.944960680281244e-05	3.922865714810641e-09	999.9999996368181	9999.999999635595	1.1223668758682992e-07	39999.99999854238	1.1158307669038023e-06	9999.99999999513	99999.99999992925	2.642632462079143e-08	999999.9999995166	3.89673671257825e-07	1.9884856528710207e-54	19999.999999908985	99999.99999995442	3.5220134856650824e-08	19999.99999999948	5.099551744135368	0.0005495835294733201	3.9888018001819247e-07	1.0027572753110187e-05	1.879650032256735e-12	3.631821674161358e-07	6.037989397081129e-08	8.912213311253295e-62	3.186534829752692e-57	2.4151957588324514e-07	9.436694444980153e-10	7.075620322710398e-08	9.366354750017328e-08	8.028596105160954e-58	1.7335985067597487e-54	9.101220108871659e-08	9.262761525067778e-09	5.28667978998254e-10	6.446333282244198e-53	2.830266854246093e-24	1.9911476500848619e-53	500000.0	2.367068688743356e-52	1.0162787274037447e-52	100000.0	2.6626011910045596e-53	3.067425442802176e-52	500000.0	1.3313005955022802e-52	1.5338138620864453e-51	1.801049196114025e-53	100000.0	4.9878815165750285e-55	6.286427083776063e-55	100000.0	6.135198898335017e-10	6.195152880484027e-24
